t,n,p,T_e,dn_dt,dn_dt_noisy
3.760752150430086149e-01,1.416184274480970506e+00,4.262473339696346009e-01,2.460815811221647720e-01,-1.219646004265475314e+00,-1.235193315585435103e+00
3.780756151230246220e-01,1.413746231881549686e+00,4.239816879804800265e-01,2.464479983353555226e-01,-1.217910644719349067e+00,-1.216224340649243896e+00
3.800760152030406291e-01,1.411311650560511444e+00,4.217230040519718837e-01,2.468086398332598741e-01,-1.216185699644329210e+00,-1.220776415201456855e+00
3.820764152830566363e-01,1.408880509826871297e+00,4.194712648219012796e-01,2.471635515277756101e-01,-1.214471002256196197e+00,-1.202208296253034048e+00
3.840768153630725879e-01,1.406452789301065431e+00,4.172264529812584333e-01,2.475127790205264022e-01,-1.212766388220901659e+00,-1.203144841584619096e+00
3.860772154430885950e-01,1.404028468914951144e+00,4.149885512742321203e-01,2.478563676028620044e-01,-1.211071695619324373e+00,-1.238184549993672112e+00
3.880776155231046021e-01,1.401607528911806622e+00,4.127575424982103947e-01,2.481943622558581419e-01,-1.209386764912719681e+00,-1.208969739052446535e+00
3.900780156031206092e-01,1.399189949846331382e+00,4.105334095037800335e-01,2.485268076503164003e-01,-1.207711438908850798e+00,-1.223886113904087747e+00
3.920784156831366163e-01,1.396775712584646278e+00,4.083161351947268147e-01,2.488537481467644752e-01,-1.206045562728785381e+00,-1.194949182736300131e+00
3.940788157631526234e-01,1.394364798304292830e+00,4.061057025280353505e-01,2.491752277954559225e-01,-1.204388983774341781e+00,-1.202707925083063456e+00
3.960792158431686305e-01,1.391957188494233444e+00,4.039020945138891983e-01,2.494912903363704082e-01,-1.202741551696173916e+00,-1.197257497174303964e+00
3.980796159231846376e-01,1.389552864954852529e+00,4.017052942156708051e-01,2.498019791992134309e-01,-1.201103118362477185e+00,-1.211754365650510090e+00
4.000800160032006447e-01,1.387151809797954494e+00,3.995152847499616189e-01,2.501073375034165713e-01,-1.199473537828303682e+00,-1.181189235448348640e+00
4.020804160832166518e-01,1.384754005446765524e+00,3.973320492865419218e-01,2.504074080581373263e-01,-1.197852666305473379e+00,-1.177651932633968945e+00
4.040808161632326589e-01,1.382359434635932693e+00,3.951555710483909412e-01,2.507022333622591637e-01,-1.196240362133067947e+00,-1.206888072559330061e+00
4.060812162432486661e-01,1.379968080411523967e+00,3.929858333116866831e-01,2.509918556043915783e-01,-1.194636485748493904e+00,-1.190908334529830803e+00
4.080816163232646732e-01,1.377579926131029087e+00,3.908228194058063210e-01,2.512763166628700362e-01,-1.193040899659104870e+00,-1.199773923943006748e+00
4.100820164032806803e-01,1.375194955463357793e+00,3.886665127133257513e-01,2.515556581057559749e-01,-1.191453468414367167e+00,-1.191689167782974401e+00
4.120824164832966874e-01,1.372813152388842051e+00,3.865168966700198716e-01,2.518299211908366919e-01,-1.189874058578562099e+00,-1.202530428370807813e+00
4.140828165633126390e-01,1.370434501185757048e+00,3.843739547635880438e-01,2.520991468723804418e-01,-1.188302538688753351e+00,-1.169631083542947092e+00
4.160832166433286461e-01,1.368058985718244136e+00,3.822376704677762360e-01,2.523633761503272233e-01,-1.186738778428107155e+00,-1.196430573538933784e+00
4.180836167233446532e-01,1.365686590401983480e+00,3.801080273365954332e-01,2.526226495708903119e-01,-1.185182649704259239e+00,-1.188143487854234293e+00
4.200840168033606603e-01,1.363317300278941602e+00,3.779850090078629155e-01,2.528770072076454989e-01,-1.183634026695618680e+00,-1.178619197384513484e+00
4.220844168833766674e-01,1.360951100602531438e+00,3.758685991631877665e-01,2.531264888735958452e-01,-1.182092785354773579e+00,-1.188568392138934948e+00
4.240848169633926745e-01,1.358587976837614564e+00,3.737587815279708181e-01,2.533711341211715151e-01,-1.180558803384908373e+00,-1.182951927682231341e+00
4.260852170434086816e-01,1.356227914660498746e+00,3.716555398714049274e-01,2.536109822422299431e-01,-1.179031960216644137e+00,-1.184668358680913691e+00
4.280856171234246887e-01,1.353870899958939944e+00,3.695588580064747553e-01,2.538460722680558335e-01,-1.177512136985304769e+00,-1.178846744533667668e+00
4.300860172034406959e-01,1.351516918832141645e+00,3.674687197899567659e-01,2.540764429693609383e-01,-1.175999216508591738e+00,-1.187704642859594761e+00
4.320864172834567030e-01,1.349165957590754417e+00,3.653851091224193937e-01,2.543021328562843908e-01,-1.174493083264662729e+00,-1.178872964020685643e+00
4.340868173634727101e-01,1.346818002756876353e+00,3.633080099482228764e-01,2.545231801783923720e-01,-1.172993623370605087e+00,-1.175062552617727629e+00
4.360872174434887172e-01,1.344473041064053076e+00,3.612374062555193666e-01,2.547396229246783328e-01,-1.171500724561295836e+00,-1.174837984599337082e+00
4.380876175235047243e-01,1.342131059457277953e+00,3.591732820762528755e-01,2.549514988235630497e-01,-1.170014276168642064e+00,-1.169447376619704215e+00
4.400880176035207314e-01,1.339792045092991213e+00,3.571156214861591627e-01,2.551588453428942360e-01,-1.168534169101189679e+00,-1.171465191294756902e+00
4.420884176835366830e-01,1.337455985339081055e+00,3.550644086047660686e-01,2.553616996899470970e-01,-1.167060295824099425e+00,-1.159528181739705621e+00
4.440888177635526901e-01,1.335122867774882538e+00,3.530196275953931262e-01,2.555600988114238303e-01,-1.165592550339474842e+00,-1.168824509597333083e+00
4.460892178435686972e-01,1.332792680191179135e+00,3.509812626651517831e-01,2.557540793934539591e-01,-1.164130828167043719e+00,-1.165497324130002621e+00
4.480896179235847043e-01,1.330465410590200515e+00,3.489492980649454013e-01,2.559436778615941099e-01,-1.162675026325178607e+00,-1.169322839685137172e+00
4.500900180036007114e-01,1.328141047185624979e+00,3.469237180894692019e-01,2.561289303808282902e-01,-1.161225043312252847e+00,-1.166490191713405178e+00
4.520904180836167185e-01,1.325819578402577692e+00,3.449045070772101540e-01,2.563098728555674999e-01,-1.159780779088326996e+00,-1.172425706996524042e+00
4.540908181636327257e-01,1.323500992877631122e+00,3.428916494104472523e-01,2.564865409296500642e-01,-1.158342135057153666e+00,-1.153154285848374094e+00
4.560912182436487328e-01,1.321185279458805484e+00,3.408851295152512395e-01,2.566589699863415230e-01,-1.156909014048500994e+00,-1.168334194225025824e+00
4.580916183236647399e-01,1.318872427205568520e+00,3.388849318614848838e-01,2.568271951483345750e-01,-1.155481320300782766e+00,-1.162939884282665925e+00
4.600920184036807470e-01,1.316562425388835278e+00,3.368910409628025904e-01,2.569912512777491886e-01,-1.154058959443993615e+00,-1.150466512923881579e+00
4.620924184836967541e-01,1.314255263490968328e+00,3.349034413766508456e-01,2.571511729761323806e-01,-1.152641838482939107e+00,-1.148616104823493744e+00
4.640928185637127612e-01,1.311950931205777326e+00,3.329221177042678836e-01,2.573069945844585482e-01,-1.151229865780756700e+00,-1.155231013290807462e+00
4.660932186437287683e-01,1.309649418438519675e+00,3.309470545906837979e-01,2.574587501831292480e-01,-1.149822951042724695e+00,-1.170015609147612601e+00
4.680936187237447754e-01,1.307350715305900746e+00,3.289782367247206518e-01,2.576064735919731952e-01,-1.148421005300348519e+00,-1.144215872427392755e+00
4.700940188037607270e-01,1.305054811841616313e+00,3.270156488094009273e-01,2.577501985531705508e-01,-1.147023940555390809e+00,-1.144428305966470161e+00
4.720944188837767341e-01,1.302761697940065133e+00,3.250592755596131145e-01,2.578899587496478185e-01,-1.145631669709382239e+00,-1.159755481864100046e+00
4.740948189637927412e-01,1.300471364227224091e+00,3.231091017890708184e-01,2.580257872667554020e-01,-1.144244107553538337e+00,-1.136540886725593280e+00
4.760952190438087483e-01,1.298183801488828726e+00,3.211651123500601779e-01,2.581577169613415434e-01,-1.142861170085112121e+00,-1.149872168089446367e+00
4.780956191238247555e-01,1.295899000651548061e+00,3.192272921315057466e-01,2.582857804736573559e-01,-1.141482774471394457e+00,-1.152744655632927495e+00
4.800960192038407626e-01,1.293616952782984830e+00,3.172956260589707145e-01,2.584100102273573785e-01,-1.140108839035826716e+00,-1.139151531926184235e+00
4.820964192838567697e-01,1.291337649091675033e+00,3.153700990946566307e-01,2.585304384294992430e-01,-1.138739283244345035e+00,-1.140523987558337282e+00
4.840968193638727768e-01,1.289061080927088598e+00,3.134506962374034589e-01,2.586470970705438410e-01,-1.137374027691941292e+00,-1.135347787682029708e+00
4.860972194438887839e-01,1.286787239779628944e+00,3.115374025226897436e-01,2.587600179243550458e-01,-1.136012994089445671e+00,-1.152070474672689970e+00
4.880976195239047910e-01,1.284516117280632530e+00,3.096302030226324442e-01,2.588692325482001566e-01,-1.134656105250520186e+00,-1.116533804087796344e+00
4.900980196039207981e-01,1.282247705202370192e+00,3.077290828459870453e-01,2.589747722827494547e-01,-1.133303285078864242e+00,-1.139329871224301627e+00
4.920984196839368052e-01,1.279981995458046029e+00,3.058340271381473907e-01,2.590766682520765918e-01,-1.131954458555624932e+00,-1.147351051640589148e+00
4.940988197639528123e-01,1.277718980101797630e+00,3.039450210811458497e-01,2.591749513636582014e-01,-1.130609551727008055e+00,-1.124421129841336464e+00
4.960992198439688194e-01,1.275458651328696069e+00,3.020620498936533171e-01,2.592696523083742322e-01,-1.129268491692090315e+00,-1.132816532993102143e+00
4.980996199239847710e-01,1.273201001474746352e+00,3.001850988309792134e-01,2.593608015605077255e-01,-1.127931206590823354e+00,-1.124682621733094301e+00
5.001000200040007782e-01,1.270946023016886750e+00,2.983141531850710959e-01,2.594484293777450379e-01,-1.126597625592229202e+00,-1.129993709898479581e+00
5.021004200840167853e-01,1.268693708572989021e+00,2.964491982845153251e-01,2.595325658011756187e-01,-1.125267678882784672e+00,-1.125865082487583768e+00
5.041008201640327924e-01,1.266444050901859075e+00,2.945902194945366759e-01,2.596132406552920102e-01,-1.123941297654988070e+00,-1.121483569217601728e+00
5.061012202440487995e-01,1.264197042903235646e+00,2.927372022169982824e-01,2.596904835479901252e-01,-1.122618414096105299e+00,-1.130084942935934311e+00
5.081016203240648066e-01,1.261952677617791618e+00,2.908901318904018041e-01,2.597643238705689139e-01,-1.121298961377097392e+00,-1.114511565418501826e+00
5.101020204040808137e-01,1.259710948227133143e+00,2.890489939898874261e-01,2.598347907977305304e-01,-1.119982873641716337e+00,-1.124681874632511791e+00
5.121024204840968208e-01,1.257471848053800079e+00,2.872137740272337481e-01,2.599019132875803884e-01,-1.118670085995777219e+00,-1.127366957437482053e+00
5.141028205641128279e-01,1.255235370561265995e+00,2.853844575508578396e-01,2.599657200816270497e-01,-1.117360534496593116e+00,-1.116590210278368023e+00
5.161032206441288350e-01,1.253001509353937504e+00,2.835610301458151850e-01,2.600262397047821139e-01,-1.116054156142576748e+00,-1.111603743357666430e+00
5.181036207241448421e-01,1.250770258177155370e+00,2.817434774337998493e-01,2.600835004653606064e-01,-1.114750888863005551e+00,-1.117041682279191983e+00
5.201040208041608492e-01,1.248541610917193845e+00,2.799317850731443125e-01,2.601375304550805345e-01,-1.113450671507941081e+00,-1.122075869378736712e+00
5.221044208841768564e-01,1.246315561601260447e+00,2.781259387588194687e-01,2.601883575490632206e-01,-1.112153443838306499e+00,-1.105955588175220106e+00
5.241048209641928635e-01,1.244092104397496401e+00,2.763259242224348489e-01,2.602360094058330797e-01,-1.110859146516118390e+00,-1.128462434437346174e+00
5.261052210442088706e-01,1.241871233614976644e+00,2.745317272322382873e-01,2.602805134673176757e-01,-1.109567721094865345e+00,-1.119876362455220598e+00
5.281056211242248777e-01,1.239652943479793823e+00,2.727433335691606953e-01,2.603218971307933449e-01,-1.108279109744264357e+00,-1.107883880838930413e+00
5.301060212042408848e-01,1.237437228063780426e+00,2.709607290223338683e-01,2.603601877889705207e-01,-1.106993255163588152e+00,-1.120603849146638797e+00
5.321064212842568919e-01,1.235224082003758550e+00,2.691838994656234330e-01,2.603954122795323345e-01,-1.105710101425308345e+00,-1.105430158782816585e+00
5.341068213642728990e-01,1.233013500045108346e+00,2.674128308060613746e-01,2.604275972483340862e-01,-1.104429593418257083e+00,-1.104978224598441638e+00
5.361072214442889061e-01,1.230805477024008443e+00,2.656475089818974289e-01,2.604567691632670434e-01,-1.103151676817843763e+00,-1.094164278929262046e+00
5.381076215243049132e-01,1.228600007867434840e+00,2.638879199625990268e-01,2.604829543142581638e-01,-1.101876298077584693e+00,-1.111024201595717686e+00
5.401080216043209203e-01,1.226397087593161572e+00,2.621340497488512944e-01,2.605061788132704281e-01,-1.100603404420757325e+00,-1.106862469657173831e+00
5.421084216843368164e-01,1.224196711309761376e+00,2.603858843725572747e-01,2.605264685943026182e-01,-1.099332943832173060e+00,-1.096001126985163054e+00
5.441088217643528235e-01,1.221998874216603692e+00,2.586434098968374284e-01,2.605438494133893723e-01,-1.098064865050069061e+00,-1.122640500952127196e+00
5.461092218443688306e-01,1.219803571603857106e+00,2.569066124160301889e-01,2.605583468486011300e-01,-1.096799117558115322e+00,-1.065798694568969474e+00
5.481096219243848378e-01,1.217610798852487131e+00,2.551754780556917401e-01,2.605699863000443539e-01,-1.095535651577535186e+00,-1.102522158882152770e+00
5.501100220044008449e-01,1.215420551434258201e+00,2.534499929725959055e-01,2.605787929898611965e-01,-1.094274418059340226e+00,-1.101572768586595696e+00
5.521104220844168520e-01,1.213232824911731900e+00,2.517301433547343148e-01,2.605847919622297781e-01,-1.093015368676671706e+00,-1.084404093567634675e+00
5.541108221644328591e-01,1.211047614938268069e+00,2.500159154213162926e-01,2.605880080833640755e-01,-1.091758455817253504e+00,-1.092156774231610283e+00
5.561112222444488662e-01,1.208864917258024807e+00,2.483072954227688867e-01,2.605884660415138665e-01,-1.090503632575949400e+00,-1.108297918762985335e+00
5.581116223244648733e-01,1.206684727705957805e+00,2.466042696407369506e-01,2.605861903469648966e-01,-1.089250852747424947e+00,-1.082981578946498935e+00
5.601120224044808804e-01,1.204507042207820566e+00,2.449068243880830054e-01,2.605812053320386568e-01,-1.088000070818913922e+00,-1.079446292478921876e+00
5.621124224844968875e-01,1.202331856780164854e+00,2.432149460088873227e-01,2.605735351510926057e-01,-1.086751241963084480e+00,-1.091250704697843910e+00
5.641128225645128946e-01,1.200159167530340465e+00,2.415286208784479804e-01,2.605632037805200030e-01,-1.085504322031004554e+00,-1.088320325613924888e+00
5.661132226445289017e-01,1.197988970656494567e+00,2.398478354032806958e-01,2.605502350187499094e-01,-1.084259267545204963e+00,-1.079399421572611040e+00
5.681136227245449088e-01,1.195821262447573252e+00,2.381725760211189646e-01,2.605346524862474644e-01,-1.083016035692840884e+00,-1.092103838191985421e+00
5.701140228045609160e-01,1.193656039283319537e+00,2.365028292009140332e-01,2.605164796255134418e-01,-1.081774584318942800e+00,-1.077390698676873759e+00
5.721144228845769231e-01,1.191493297634275139e+00,2.348385814428348983e-01,2.604957397010845277e-01,-1.080534871919766271e+00,-1.078541886815321371e+00
5.741148229645929302e-01,1.189333034061779371e+00,2.331798192782682522e-01,2.604724557995334311e-01,-1.079296857636228291e+00,-1.086046183793987430e+00
5.761152230446089373e-01,1.187175245217969355e+00,2.315265292698185373e-01,2.604466508294684957e-01,-1.078060501247436465e+00,-1.091981519985554927e+00
5.781156231246249444e-01,1.185019927845780696e+00,2.298786980113079192e-01,2.604183475215341437e-01,-1.076825763164304561e+00,-1.079081821471915337e+00
5.801160232046409515e-01,1.182867078778946368e+00,2.282363121277763418e-01,2.603875684284104874e-01,-1.075592604423255549e+00,-1.084346827005857161e+00
5.821164232846569586e-01,1.180716694941997602e+00,2.265993582754814994e-01,2.603543359248135514e-01,-1.074360986680011232e+00,-1.064346884423209572e+00
5.841168233646729657e-01,1.178568773350263887e+00,2.249678231418987817e-01,2.603186722074952719e-01,-1.073130872203463815e+00,-1.071690018518464571e+00
5.861172234446889728e-01,1.176423311109871861e+00,2.233416934457212455e-01,2.602805992952434422e-01,-1.071902223869631188e+00,-1.064081378644032183e+00
5.881176235247049799e-01,1.174280305413483605e+00,2.217209559363697291e-01,2.602401390329148190e-01,-1.070675005150478976e+00,-1.069328785797034387e+00
5.901180236047209871e-01,1.172139753194331391e+00,2.201055973554621459e-01,2.601973134133487298e-01,-1.069449179687082419e+00,-1.066820168516232181e+00
