t,x,v,F_relax,T_int,dx_dt
1.134226845369073811e+00,1.830544536160694236e+00,-1.458981280493806931e+00,3.664362677906979893e-01,1.174160837124005985e+00,-1.458981280493806931e+00
1.140228045609121832e+00,1.821795388716133779e+00,-1.456811319690634488e+00,3.663224251589721758e-01,1.176002818464268129e+00,-1.456811319690634488e+00
1.146229245849169853e+00,1.813059387781204013e+00,-1.454600156082841877e+00,3.661978835533971077e-01,1.177834134660596055e+00,-1.454600156082841877e+00
1.152230446089217875e+00,1.804336777615129339e+00,-1.452348636276971083e+00,3.660627506981512513e-01,1.179654655197306168e+00,-1.452348636276971083e+00
1.158231646329265674e+00,1.795627797709472340e+00,-1.450057595434592006e+00,3.659171333796852887e-01,1.181464253622542149e+00,-1.450057595434592006e+00
1.164232846569313695e+00,1.786932682788133553e+00,-1.447727857272301799e+00,3.657611374467223953e-01,1.183262807548275841e+00,-1.447727857272301799e+00
1.170234046809361717e+00,1.778251662807353917e+00,-1.445360234061725091e+00,3.655948678102583504e-01,1.185050198650305697e+00,-1.445360234061725091e+00
1.176235247049409738e+00,1.769584962955712104e+00,-1.442955526629514207e+00,3.654184284435610941e-01,1.186826312668258554e+00,-1.442955526629514207e+00
1.182236447289457759e+00,1.760932803654126078e+00,-1.440514524357348725e+00,3.652319223821712812e-01,1.188591039405588301e+00,-1.440514524357348725e+00
1.188237647529505780e+00,1.752295400555852201e+00,-1.438038005181936141e+00,3.650354517239018937e-01,1.190344272729576325e+00,-1.438038005181936141e+00
1.194238847769553802e+00,1.743672964546485904e+00,-1.435526735595011427e+00,3.648291176288383508e-01,1.192085910571331731e+00,-1.435526735595011427e+00
1.200240048009601823e+00,1.735065701743961242e+00,-1.432981470643336364e+00,3.646130203193385100e-01,1.193815854925791342e+00,-1.432981470643336364e+00
1.206241248249649844e+00,1.726473814009020336e+00,-1.430402954824508299e+00,3.643872591552260176e-01,1.195534011357420434e+00,-1.430402954824508299e+00
1.212242448489697866e+00,1.717897499046143528e+00,-1.427791922309479045e+00,3.641519326618375407e-01,1.197240288863302027e+00,-1.427791922309479045e+00
1.218243648729745887e+00,1.709336949174170117e+00,-1.425149094758825452e+00,3.639071383443194252e-01,1.198934601081223184e+00,-1.425149094758825452e+00
1.224244848969793908e+00,1.700792352671766317e+00,-1.422475183632775586e+00,3.636529728726514699e-01,1.200616865028128366e+00,-1.422475183632775586e+00
1.230246049209841930e+00,1.692263893823237053e+00,-1.419770890270748209e+00,3.633895320881663227e-01,1.202287001056464799e+00,-1.419770890270748209e+00
1.236247249449889951e+00,1.683751752918527078e+00,-1.417036905891351894e+00,3.631169110035497583e-01,1.203944932854182026e+00,-1.417036905891351894e+00
1.242248449689937972e+00,1.675256106253220301e+00,-1.414273911592386579e+00,3.628352038028404003e-01,1.205590587444732131e+00,-1.414273911592386579e+00
1.248249649929985994e+00,1.666777126128540010e+00,-1.411482578350841788e+00,3.625445038414298327e-01,1.207223895187069296e+00,-1.411482578350841788e+00
1.254250850170034015e+00,1.658314980851348652e+00,-1.408663567022898189e+00,3.622449036460625993e-01,1.208844789775650019e+00,-1.408663567022898189e+00
1.260252050410082036e+00,1.649869834734148055e+00,-1.405817528343926703e+00,3.619364949148363153e-01,1.210453208240433565e+00,-1.405817528343926703e+00
1.266253250650129836e+00,1.641441848095079425e+00,-1.402945102928488952e+00,3.616193685172013339e-01,1.212049090946881291e+00,-1.402945102928488952e+00
1.272254450890177857e+00,1.633031177257922684e+00,-1.400046921270336808e+00,3.612936144939611904e-01,1.213632381595956877e+00,-1.400046921270336808e+00
1.278255651130225878e+00,1.624637974867423784e+00,-1.397123604362116245e+00,3.609593221034603228e-01,1.215203026901858774e+00,-1.397123604362116245e+00
1.284256851370273900e+00,1.616262390432004370e+00,-1.394175764831731001e+00,3.606165799101764824e-01,1.216760975989171767e+00,-1.394175764831731001e+00
1.290258051610321921e+00,1.607904568746288065e+00,-1.391204003837188896e+00,3.602654755536872644e-01,1.218306182005440386e+00,-1.391204003837188896e+00
1.296259251850369942e+00,1.599564651180290120e+00,-1.388208913503193420e+00,3.599060959253499448e-01,1.219838600868383915e+00,-1.388208913503193420e+00
1.302260452090417964e+00,1.591242775806419374e+00,-1.385191077166493034e+00,3.595385271863653087e-01,1.221358191138964600e+00,-1.385191077166493034e+00
1.308261652330465985e+00,1.582939077399476924e+00,-1.382151069375879837e+00,3.591628547677774286e-01,1.222864914021388305e+00,-1.382151069375879837e+00
1.314262852570514006e+00,1.574653687436657234e+00,-1.379089455892191118e+00,3.587791633704738303e-01,1.224358733363104523e+00,-1.379089455892191118e+00
1.320264052810562028e+00,1.566386734097547695e+00,-1.376006793688308028e+00,3.583875369651853826e-01,1.225839615654806591e+00,-1.376006793688308028e+00
1.326265253050610049e+00,1.558138342264128395e+00,-1.372903630949156906e+00,3.579880587924863522e-01,1.227307530030430804e+00,-1.372903630949156906e+00
1.332266453290658070e+00,1.549908633520772350e+00,-1.369780507071708175e+00,3.575808113627944596e-01,1.228762448267157525e+00,-1.369780507071708175e+00
1.338267653530706092e+00,1.541697726154245496e+00,-1.366637952664976563e+00,3.571658764563707678e-01,1.230204344785410298e+00,-1.366637952664976563e+00
1.344268853770754113e+00,1.533505735153706917e+00,-1.363476489550021542e+00,3.567433351233197381e-01,1.231633196648856288e+00,-1.363476489550021542e+00
1.350270054010802134e+00,1.525332772219260891e+00,-1.360296630778139004e+00,3.563132676848341229e-01,1.233048983555579570e+00,-1.360296630778139004e+00
1.356271254250850156e+00,1.517178946649982985e+00,-1.357098882560805464e+00,3.558757538658688935e-01,1.234451686896568701e+00,-1.357098882560805464e+00
1.362272454490898177e+00,1.509044364239598091e+00,-1.353883742004898583e+00,3.554308726414795450e-01,1.235841290842504048e+00,-1.353883742004898583e+00
1.368273654730946198e+00,1.500929127393957341e+00,-1.350651697241887161e+00,3.549787022439619966e-01,1.237217782293370316e+00,-1.350651697241887161e+00
1.374274854970993998e+00,1.492833335839537368e+00,-1.347403228906138617e+00,3.545193202635949503e-01,1.238581150164397959e+00,-1.347403228906138617e+00
1.380276055211042019e+00,1.484757086623440081e+00,-1.344138810134918760e+00,3.540528036486402796e-01,1.239931385386065843e+00,-1.344138810134918760e+00
1.386277255451090040e+00,1.476700474113393780e+00,-1.340858906568392683e+00,3.535792287053426408e-01,1.241268480904098359e+00,-1.340858906568392683e+00
1.392278455691138062e+00,1.468663589997752705e+00,-1.337563976349623873e+00,3.530986710979297505e-01,1.242592431679468090e+00,-1.337563976349623873e+00
1.398279655931186083e+00,1.460646523285496379e+00,-1.334254470124574432e+00,3.526112058486120526e-01,1.243903234688393367e+00,-1.334254470124574432e+00
1.404280856171234104e+00,1.452649360306230042e+00,-1.330930831042104856e+00,3.521169073375832181e-01,1.245200888922340710e+00,-1.330930831042104856e+00
1.410282056411282126e+00,1.444672184710185325e+00,-1.327593494753974923e+00,3.516158493030197008e-01,1.246485395388022388e+00,-1.327593494753974923e+00
1.416283256651330147e+00,1.436715077468218915e+00,-1.324242889414842361e+00,3.511081048410808481e-01,1.247756757107398196e+00,-1.324242889414842361e+00
1.422284456891378168e+00,1.428778116871813442e+00,-1.320879435682264402e+00,3.505937464059091235e-01,1.249014979117675006e+00,-1.320879435682264402e+00
1.428285657131426190e+00,1.420861378556864452e+00,-1.317503546771200851e+00,3.500728458131627807e-01,1.250260068446768846e+00,-1.317503546771200851e+00
1.434286857371474211e+00,1.412964936383768633e+00,-1.314115630520768629e+00,3.495454743737190229e-01,1.251492033177705299e+00,-1.314115630520768629e+00
1.440288057611522232e+00,1.405088861198556582e+00,-1.310716086637059297e+00,3.490117027143837536e-01,1.252710883679656995e+00,-1.310716086637059297e+00
1.446289257851570254e+00,1.397233221163310501e+00,-1.307305307318832988e+00,3.484716008189621683e-01,1.253916632337313875e+00,-1.307305307318832988e+00
1.452290458091618275e+00,1.389398082301160464e+00,-1.303883678480644681e+00,3.479252381076598510e-01,1.255109293002636184e+00,-1.303883678480644681e+00
1.458291658331666296e+00,1.381583508496284196e+00,-1.300451579752843312e+00,3.473726834370829408e-01,1.256288880994854473e+00,-1.300451579752843312e+00
1.464292858571714318e+00,1.373789561493906852e+00,-1.297009384481572214e+00,3.468140051002381319e-01,1.257455413100470265e+00,-1.297009384481572214e+00
1.470294058811762339e+00,1.366016300900301683e+00,-1.293557459728768677e+00,3.462492708265324515e-01,1.258608907573255165e+00,-1.293557459728768677e+00
1.476295259051810360e+00,1.358263784182789369e+00,-1.290096166272164169e+00,3.456785477817736485e-01,1.259749384134251082e+00,-1.290096166272164169e+00
1.482296459291858159e+00,1.350532066669738462e+00,-1.286625858605284778e+00,3.451019025681698604e-01,1.260876863971770900e+00,-1.286625858605284778e+00
1.488297659531906181e+00,1.342821201550564281e+00,-1.283146884937450105e+00,3.445194012243297244e-01,1.261991369741397806e+00,-1.283146884937450105e+00
1.494298859771954202e+00,1.335131239875731124e+00,-1.279659587193774817e+00,3.439311092252624324e-01,1.263092925565985292e+00,-1.279659587193774817e+00
1.500300060012002223e+00,1.327462230556750278e+00,-1.276164301015166869e+00,3.433370914823776765e-01,1.264181557035657377e+00,-1.276164301015166869e+00
1.506301260252050245e+00,1.319814220366180457e+00,-1.272661355758329060e+00,3.427374123434856479e-01,1.265257291207808610e+00,-1.272661355758329060e+00
1.512302460492098266e+00,1.312187254366034006e+00,-1.269151075554986852e+00,3.421321356590143470e-01,1.266320156167967115e+00,-1.269151075554986852e+00
1.518303660732146287e+00,1.304581375960373490e+00,-1.265633779552260085e+00,3.415213247947884168e-01,1.267370180919473954e+00,-1.265633779552260085e+00
1.524304860972194309e+00,1.296996625877758769e+00,-1.262109779353532080e+00,3.409050424724430761e-01,1.268407396445497159e+00,-1.262109779353532080e+00
1.530306061212242330e+00,1.289433043144750934e+00,-1.258579381320427792e+00,3.402833509152159985e-01,1.269431834763171896e+00,-1.258579381320427792e+00
1.536307261452290351e+00,1.281890665114310712e+00,-1.255042886641517086e+00,3.396563118522707980e-01,1.270443528895246255e+00,-1.255042886641517086e+00
1.542308461692338373e+00,1.274369527465798457e+00,-1.251500591332315393e+00,3.390239865186968626e-01,1.271442512870082586e+00,-1.251500591332315393e+00
1.548309661932386394e+00,1.266869664204974599e+00,-1.247952786235282829e+00,3.383864356555093544e-01,1.272428821721656167e+00,-1.247952786235282829e+00
1.554310862172434415e+00,1.259391107663998532e+00,-1.244399757019825525e+00,3.377437195096492650e-01,1.273402491489556088e+00,-1.244399757019825525e+00
1.560312062412482437e+00,1.251933888501430170e+00,-1.240841784182294072e+00,3.370958978339835266e-01,1.274363559218984365e+00,-1.240841784182294072e+00
1.566313262652530458e+00,1.244498035702228611e+00,-1.237279143045985297e+00,3.364430298873047898e-01,1.275312062960757276e+00,-1.237279143045985297e+00
1.572314462892578479e+00,1.237083576577752808e+00,-1.233712103761140266e+00,3.357851744343315903e-01,1.276248041771303798e+00,-1.233712103761140266e+00
1.578315663132626501e+00,1.229690536765761122e+00,-1.230140931304945617e+00,3.351223897457081824e-01,1.277171535712666950e+00,-1.230140931304945617e+00
1.584316863372674522e+00,1.222318940230412210e+00,-1.226565885481534002e+00,3.344547335980047054e-01,1.278082585852503117e+00,-1.226565885481534002e+00
1.590318063612722543e+00,1.214968809262263916e+00,-1.222987220921982310e+00,3.337822632737172390e-01,1.278981234264081834e+00,-1.222987220921982310e+00
1.596319263852770343e+00,1.207640164986744757e+00,-1.219405188415812358e+00,3.331050356432889714e-01,1.279867523525223039e+00,-1.219405188415812358e+00
1.602320464092818364e+00,1.200333027110729089e+00,-1.215820034361483781e+00,3.324231071273537896e-01,1.280741496914460820e+00,-1.215820034361483781e+00
1.608321664332866385e+00,1.193047413258184086e+00,-1.212231998959810264e+00,3.317365335869814635e-01,1.281603199093732437e+00,-1.212231998959810264e+00
1.614322864572914407e+00,1.185783339768548661e+00,-1.208641318220070815e+00,3.310453704498340088e-01,1.282452675359908589e+00,-1.208641318220070815e+00
1.620324064812962428e+00,1.178540821702161789e+00,-1.205048223973932631e+00,3.303496727110322717e-01,1.283289971639576699e+00,-1.205048223973932631e+00
1.626325265053010449e+00,1.171319872840264065e+00,-1.201452943875450430e+00,3.296494949331560398e-01,1.284115134489040910e+00,-1.201452943875450430e+00
1.632326465293058471e+00,1.164120505684996809e+00,-1.197855701401068229e+00,3.289448912462443197e-01,1.284928211094322981e+00,-1.197855701401068229e+00
1.638327665533106492e+00,1.156942731459402518e+00,-1.194256715849617567e+00,3.282359153477948932e-01,1.285729249271161834e+00,-1.194256715849617567e+00
1.644328865773154513e+00,1.149786560107424416e+00,-1.190656202342317949e+00,3.275226205027647053e-01,1.286518297465012672e+00,-1.190656202342317949e+00
1.650330066013202535e+00,1.142652000293906456e+00,-1.187054371822777510e+00,3.268050595435695871e-01,1.287295404751048977e+00,-1.187054371822777510e+00
1.656331266253250556e+00,1.135539059404593765e+00,-1.183451431056992353e+00,3.260832848700844222e-01,1.288060620834160064e+00,-1.183451431056992353e+00
1.662332466493298577e+00,1.128447743546132864e+00,-1.179847582633346770e+00,3.253573484496431467e-01,1.288813996048953303e+00,-1.179847582633346770e+00
1.668333666733346599e+00,1.121378057546070339e+00,-1.176243024962613237e+00,3.246273018170385827e-01,1.289555581359752789e+00,-1.176243024962613237e+00
1.674334866973394620e+00,1.114330004952854392e+00,-1.172637952277952644e+00,3.238931960745226046e-01,1.290285428360599562e+00,-1.172637952277952644e+00
1.680336067213442641e+00,1.107303588146518081e+00,-1.169032554937108337e+00,3.231550819106802641e-01,1.291003589173856714e+00,-1.169032554937108337e+00
1.686337267453490663e+00,1.100298808961193364e+00,-1.165427021182461109e+00,3.224130097074134893e-01,1.291710115854181717e+00,-1.165427021182461109e+00
1.692338467693538684e+00,1.093315667443600869e+00,-1.161821533783725213e+00,3.216670293280251003e-01,1.292405061509839914e+00,-1.161821533783725213e+00
1.698339667933586705e+00,1.086354162505349663e+00,-1.158216271711359324e+00,3.209171902263421305e-01,1.293088479748815134e+00,-1.158216271711359324e+00
1.704340868173634505e+00,1.079414292107836459e+00,-1.154611410631703139e+00,3.201635414780775735e-01,1.293760424513437979e+00,-1.154611410631703139e+00
1.710342068413682526e+00,1.072496053262243176e+00,-1.151007122906977598e+00,3.194061317808302713e-01,1.294420950080383825e+00,-1.151007122906977598e+00
1.716343268653730547e+00,1.065599442029538713e+00,-1.147403577595285107e+00,3.186450094540851929e-01,1.295070111060674378e+00,-1.147403577595285107e+00
1.722344468893778568e+00,1.058724453520479170e+00,-1.143800940450608428e+00,3.178802224392131004e-01,1.295707962399677005e+00,-1.143800940450608428e+00
1.728345669133826590e+00,1.051871081895606297e+00,-1.140199373922811787e+00,3.171118182994708823e-01,1.296334559377105400e+00,-1.140199373922811787e+00
1.734346869373874611e+00,1.045039320365248825e+00,-1.136599037157640435e+00,3.163398442200012761e-01,1.296949957607018256e+00,-1.136599037157640435e+00
1.740348069613922632e+00,1.038229161189521799e+00,-1.133000085996720863e+00,3.155643470078330903e-01,1.297554213037820592e+00,-1.133000085996720863e+00
1.746349269853970654e+00,1.031440595678327465e+00,-1.129402672977560362e+00,3.147853730918809267e-01,1.298147381952263313e+00,-1.129402672977560362e+00
1.752350470094018675e+00,1.024673614191353277e+00,-1.125806947333547248e+00,3.140029685229455136e-01,1.298729520967442985e+00,-1.125806947333547248e+00
1.758351670334066696e+00,1.017928206138074776e+00,-1.122213054993951520e+00,3.132171789737135392e-01,1.299300687034801616e+00,-1.122213054993951520e+00
1.764352870574114718e+00,1.011204359977752931e+00,-1.118621138583923313e+00,3.124280497387575406e-01,1.299860937440127984e+00,-1.118621138583923313e+00
