t,k,L,dk_dt,dk_dt_noisy
2.250450090018003557e-01,3.282994505707552690e+00,5.251325861078885993e-01,-9.797657524761989478e+00,-9.808187821564294140e+00
2.260452090418083593e-01,3.273219291526564767e+00,5.252230399208672740e-01,-9.748919847637885994e+00,-9.774209703454280529e+00
2.270454090818163628e-01,3.263492654261909376e+00,5.253133578627093847e-01,-9.700520039751292956e+00,-9.690144341333732925e+00
2.280456091218243664e-01,3.253814257638591556e+00,5.254035404030230616e-01,-9.652455109738351524e+00,-9.675305470091402071e+00
2.290458091618323699e-01,3.244183768576449634e+00,5.254935880087799882e-01,-9.604722099454567896e+00,-9.619639227418334215e+00
2.300460092018403735e-01,3.234600857190158330e+00,5.255835011443157345e-01,-9.557318083710436341e+00,-9.550133190670212713e+00
2.310462092418483770e-01,3.225065196789228317e+00,5.256732802713298680e-01,-9.510240170009355509e+00,-9.502188702690464339e+00
2.320464092818563806e-01,3.215576461924604779e+00,5.257629258499575409e-01,-9.463485489004769491e+00,-9.471487784024871459e+00
2.330466093218643842e-01,3.206134328295711988e+00,5.258524383385373424e-01,-9.417051193898549499e+00,-9.457436510108324867e+00
2.340468093618723877e-01,3.196738478020867191e+00,5.259418181907858925e-01,-9.370934485226781518e+00,-9.362524219480869547e+00
2.350470094018803635e-01,3.187388595823874571e+00,5.260310658581264232e-01,-9.325132592435330992e+00,-9.319941323257490140e+00
2.360472094418883671e-01,3.178084368926748837e+00,5.261201817897506183e-01,-9.279642773150055035e+00,-9.307890397459489762e+00
2.370474094818963706e-01,3.168825487049716561e+00,5.262091664326190577e-01,-9.234462312959699659e+00,-9.219055871303810434e+00
2.380476095219043742e-01,3.159611642411214838e+00,5.262980202314608835e-01,-9.189588525200559133e+00,-9.203610521209228068e+00
2.390478095619123777e-01,3.150442529727892627e+00,5.263867436287738011e-01,-9.145018750742949010e+00,-9.167542513066015530e+00
2.400480096019203813e-01,3.141317846214608966e+00,5.264753370648241892e-01,-9.100750357779403998e+00,-9.098835743560119482e+00
2.410482096419283848e-01,3.132237291584434757e+00,5.265638009776469897e-01,-9.056780741614657515e+00,-9.060350150242641121e+00
2.420484096819363884e-01,3.123200568048651871e+00,5.266521358030460398e-01,-9.013107324457331870e+00,-9.009054844437509146e+00
2.430486097219443919e-01,3.114207380316754037e+00,5.267403419745935178e-01,-8.969727555213376391e+00,-9.001842516379864989e+00
2.440488097619523955e-01,3.105257435596444626e+00,5.268284199236304977e-01,-8.926638909281173540e+00,-8.890394306955725412e+00
2.450490098019603991e-01,3.096350443593639312e+00,5.269163700792663940e-01,-8.883838888348389418e+00,-8.895892060639264187e+00
2.460492098419684026e-01,3.087486116512464296e+00,5.270041928683795174e-01,-8.841325020190462070e+00,-8.872118206360390502e+00
2.470494098819764062e-01,3.078664169055257638e+00,5.270918887156166299e-01,-8.799094858470786207e+00,-8.786718014699443913e+00
2.480496099219844097e-01,3.069884318422567482e+00,5.271794580433935007e-01,-8.757145982542526852e+00,-8.764242065144550509e+00
2.490498099619923855e-01,3.061146284313154720e+00,5.272669012718939063e-01,-8.715475997252118745e+00,-8.708978827536661527e+00
2.500500100020003891e-01,3.052449788923988994e+00,5.273542188190709634e-01,-8.674082532744316509e+00,-8.680874701356817269e+00
2.510502100420083926e-01,3.043794556950253583e+00,5.274414111006459072e-01,-8.632963244268959002e+00,-8.634158051478557638e+00
2.520504100820163962e-01,3.035180315585340960e+00,5.275284785301088686e-01,-8.592115811989232910e+00,-8.587200355114459782e+00
2.530506101220243997e-01,3.026606794520856347e+00,5.276154215187184304e-01,-8.551537940791616776e+00,-8.566470998471274356e+00
2.540508101620324033e-01,3.018073725946614605e+00,5.277022404755020712e-01,-8.511227360097326056e+00,-8.497652568180134480e+00
2.550510102020404068e-01,3.009580844227043972e+00,5.277889358074528969e-01,-8.471181822204094658e+00,-8.480579824185685567e+00
2.560512102420484104e-01,3.001127882817251624e+00,5.278755079212670287e-01,-8.431399088122196517e+00,-8.448792831005606629e+00
2.570514102820564140e-01,2.992714580060080287e+00,5.279619572196697641e-01,-8.391876953796106875e+00,-8.390336305359657132e+00
2.580516103220644175e-01,2.984340677324861080e+00,5.280482841028115715e-01,-8.352613241399996724e+00,-8.343712415830175644e+00
2.590518103620724211e-01,2.976005917933646217e+00,5.281344889689549849e-01,-8.313605794288216444e+00,-8.318187381120589308e+00
2.600520104020804246e-01,2.967710047161207232e+00,5.282205722144740490e-01,-8.274852476838814752e+00,-8.292102872580406014e+00
2.610522104420884282e-01,2.959452812235035424e+00,5.283065342338550963e-01,-8.236351174298302880e+00,-8.223955462972130093e+00
2.620524104820964317e-01,2.951233962335340966e+00,5.283923754196961919e-01,-8.198099792627649762e+00,-8.233306368470104886e+00
2.630526105221044353e-01,2.943053248595055127e+00,5.284780961627072449e-01,-8.160096258349499365e+00,-8.180713541070209871e+00
2.640528105621124388e-01,2.934910424099827608e+00,5.285636968517101186e-01,-8.122338518396583495e+00,-8.121548060585915607e+00
2.650530106021204424e-01,2.926805243888029207e+00,5.286491778736386316e-01,-8.084824539961353196e+00,-8.112045727927455374e+00
2.660532106421284460e-01,2.918737464950749594e+00,5.287345396135382236e-01,-8.047552310346794968e+00,-8.046992425061811005e+00
2.670534106821364495e-01,2.910706846231797762e+00,5.288197824545665116e-01,-8.010519836818410511e+00,-8.011617099178780066e+00
2.680536107221444531e-01,2.902713148627702910e+00,5.289049067779928448e-01,-7.973725146457407931e+00,-7.955750350680244942e+00
2.690538107621524566e-01,2.894756134987714891e+00,5.289899129631985275e-01,-7.937166286015027161e+00,-7.955462093051292705e+00
2.700540108021604602e-01,2.886835570113801541e+00,5.290748013876768185e-01,-7.900841321768027115e+00,-7.913359452240859682e+00
2.710542108421684082e-01,2.878951220760651797e+00,5.291595724270325984e-01,-7.864748339375336350e+00,-7.858084705681316784e+00
2.720544108821764118e-01,2.871102855635673468e+00,5.292442264549829245e-01,-7.828885443735806859e+00,-7.878036715539923129e+00
2.730546109221844153e-01,2.863290245398994127e+00,5.293287638433565867e-01,-7.793250758847147353e+00,-7.731249912868856100e+00
2.740548109621924189e-01,2.855513162663461557e+00,5.294131849620943298e-01,-7.757842427665923246e+00,-7.771815442275158858e+00
2.750550110022004224e-01,2.847771381994643303e+00,5.294974901792487421e-01,-7.722658611968710396e+00,-7.737255313023221781e+00
2.760552110422084260e-01,2.840064679910826229e+00,5.295816798609842557e-01,-7.687697492214332406e+00,-7.670474941996258345e+00
2.770554110822164295e-01,2.832392834883016963e+00,5.296657543715774796e-01,-7.652957267407177966e+00,-7.653753904235891525e+00
2.780556111222244331e-01,2.824755627334941899e+00,5.297497140734164223e-01,-7.618436154961657714e+00,-7.654024727335729139e+00
2.790558111622324367e-01,2.817152839643047635e+00,5.298335593270013799e-01,-7.584132390567672743e+00,-7.571593842965820720e+00
2.800560112022404402e-01,2.809584254687813143e+00,5.299172904918804106e-01,-7.550044221767940655e+00,-7.532936665087956563e+00
2.810562112422484438e-01,2.802049655842478337e+00,5.300009079264350609e-01,-7.516169907837054964e+00,-7.525168833306573823e+00
2.820564112822564473e-01,2.794548830866831590e+00,5.300844119854154490e-01,-7.482507736549271371e+00,-7.488139743715112040e+00
2.830566113222644509e-01,2.787081569122094926e+00,5.301678030219237892e-01,-7.449056011923954834e+00,-7.439336319978766987e+00
2.840568113622724544e-01,2.779647661495234345e+00,5.302510813874647955e-01,-7.415813053783613107e+00,-7.433988658781902181e+00
2.850570114022804580e-01,2.772246900398956715e+00,5.303342474319461264e-01,-7.382777197642012901e+00,-7.374009426357874375e+00
2.860572114422884615e-01,2.764879079771712433e+00,5.304173015036782735e-01,-7.349946794593148702e+00,-7.345960824384258459e+00
2.870574114822964651e-01,2.757543995077694987e+00,5.305002439493746724e-01,-7.317320211201058910e+00,-7.330818863516577188e+00
2.880576115223044686e-01,2.750241443306838285e+00,5.305830751141512591e-01,-7.284895829390466204e+00,-7.312737866866703129e+00
2.890578115623124722e-01,2.742971222974821099e+00,5.306657953415272466e-01,-7.252672046338264344e+00,-7.257184162953485895e+00
2.900580116023204758e-01,2.735733134123063515e+00,5.307484049734244591e-01,-7.220647274365809665e+00,-7.238155719531013332e+00
2.910582116423284793e-01,2.728526978318727814e+00,5.308309043501676650e-01,-7.188819940832046562e+00,-7.168791736318443242e+00
2.920584116823364829e-01,2.721352558654719811e+00,5.309132938104842436e-01,-7.157188488027447448e+00,-7.154306780657448961e+00
2.930586117223444864e-01,2.714209679749687076e+00,5.309955736915047408e-01,-7.125751373068734296e+00,-7.110109682617536286e+00
2.940588117623524900e-01,2.707098147748019379e+00,5.310777443287622024e-01,-7.094507067794436850e+00,-7.091814629087547672e+00
2.950590118023604935e-01,2.700017770319850019e+00,5.311598060561929513e-01,-7.063454058661217339e+00,-7.058196036319516864e+00
2.960592118423684971e-01,2.692968356661054496e+00,5.312417592061356997e-01,-7.032590846640990101e+00,-7.048250824985597518e+00
2.970594118823765006e-01,2.685949717493250066e+00,5.313236041093323259e-01,-7.001915947118839689e+00,-6.988554998587396483e+00
2.980596119223845042e-01,2.678961665063797515e+00,5.314053410949273193e-01,-6.971427889791692145e+00,-6.935733924305552023e+00
2.990598119623924522e-01,2.672004013145799828e+00,5.314869704904681136e-01,-6.941125218567779420e+00,-6.947318969678129896e+00
3.000600120024004558e-01,2.665076577038101302e+00,5.315684926219050865e-01,-6.911006491466846313e+00,-6.922861982021129457e+00
3.010602120424084593e-01,2.658179173565290654e+00,5.316499078135913381e-01,-6.881070280521149662e+00,-6.884227014564956448e+00
3.020604120824164629e-01,2.651311621077697911e+00,5.317312163882828013e-01,-6.851315171677176963e+00,-6.860940777349199493e+00
3.030606121224244665e-01,2.644473739451396188e+00,5.318124186671382425e-01,-6.821739764698143915e+00,-6.835769350671214717e+00
3.040608121624324700e-01,2.637665350088200800e+00,5.318935149697193721e-01,-6.792342673067205183e+00,-6.789578800187841878e+00
3.050610122024404736e-01,2.630886275882707181e+00,5.319745056140146033e-01,-6.763122523754505622e+00,-6.768940874415507736e+00
3.060612122424484771e-01,2.624136338984798478e+00,5.320553909179795982e-01,-6.734077947845957368e+00,-6.705300475969104390e+00
3.070614122824564807e-01,2.617415363857028332e+00,5.321361711971677178e-01,-6.705207593188378112e+00,-6.705203560329275447e+00
3.080616123224644842e-01,2.610723177590717814e+00,5.322168467646964940e-01,-6.676510125570415788e+00,-6.670031886017786960e+00
3.090618123624724878e-01,2.604059608468852538e+00,5.322974179323328725e-01,-6.647984222660728193e+00,-6.628943785300732472e+00
3.100620124024804913e-01,2.597424485966081775e+00,5.323778850104933236e-01,-6.619628573927338167e+00,-6.625643690977429223e+00
3.110622124424884949e-01,2.590817640748718897e+00,5.324582483082437312e-01,-6.591441880557597166e+00,-6.562707149755818037e+00
3.120624124824964984e-01,2.584238904674740933e+00,5.325385081332990600e-01,-6.563422855378706622e+00,-6.576076739629108658e+00
3.130626125225045020e-01,2.577688110793789455e+00,5.326186647920241324e-01,-6.535570222778843252e+00,-6.551736776816565744e+00
3.140628125625125056e-01,2.571165093347169694e+00,5.326987185894326293e-01,-6.507882718628840379e+00,-6.515208059005844987e+00
3.150630126025205091e-01,2.564669687767850981e+00,5.327786698291882006e-01,-6.480359090204435013e+00,-6.482653438043778138e+00
3.160632126425285127e-01,2.558201730680466301e+00,5.328585188136032436e-01,-6.452998096109107351e+00,-6.481024460111088459e+00
3.170634126825365162e-01,2.551761059901313189e+00,5.329382658436401243e-01,-6.425798506197446969e+00,-6.426500401880024249e+00
3.180636127225445198e-01,2.545347514438352832e+00,5.330179112189102897e-01,-6.398759101499110535e+00,-6.432108833307898621e+00
3.190638127625525233e-01,2.538960934491210075e+00,5.330974552376746001e-01,-6.371878674143307109e+00,-6.344035906132397429e+00
3.200640128025605269e-01,2.532601161451174754e+00,5.331768981968432186e-01,-6.345156027283860745e+00,-6.346775966312014461e+00
3.210642128425685304e-01,2.526268037901199470e+00,5.332562403919760552e-01,-6.318589975024781147e+00,-6.331429129518700627e+00
3.220644128825765340e-01,2.519961407615901372e+00,5.333354821172819893e-01,-6.292179342346426729e+00,-6.310346104712098558e+00
3.230646129225845375e-01,2.513681115561562152e+00,5.334146236656195361e-01,-6.265922965032163283e+00,-6.273611574516326783e+00
3.240648129625925411e-01,2.507427007896126714e+00,5.334936653284965136e-01,-6.239819689595583974e+00,-6.244281278964192161e+00
3.250650130026005447e-01,2.501198931969203620e+00,5.335726073960701532e-01,-6.213868373208239149e+00,-6.234758592520466713e+00
3.260652130426085482e-01,2.494996736322066866e+00,5.336514501571468783e-01,-6.188067883627930144e+00,-6.206463785504387154e+00
3.270654130826165518e-01,2.488820270687653213e+00,5.337301938991829697e-01,-6.162417099127473818e+00,-6.166160599228704520e+00
3.280656131226244998e-01,2.482669385990563971e+00,5.338088389082835672e-01,-6.136914908424040860e+00,-6.147330583379953417e+00
3.290658131626325034e-01,2.476543934347063658e+00,5.338873854692035570e-01,-6.111560210608963928e+00,-6.092775948535397390e+00
3.300660132026405069e-01,2.470443769065081341e+00,5.339658338653471281e-01,-6.086351915078100028e+00,-6.063594507593189853e+00
3.310662132426485105e-01,2.464368744644210629e+00,5.340441843787676612e-01,-6.061288941462675162e+00,-6.060968517390677768e+00
3.320664132826565140e-01,2.458318716671739068e+00,5.341224372902492190e-01,-6.036370219148084360e+00,-6.026898227706993794e+00
3.330666133226645176e-01,2.452293539816312151e+00,5.342005928807866955e-01,-6.011594679262318053e+00,-6.038298446734820857e+00
3.340668133626725211e-01,2.446293071156327326e+00,5.342786514288719868e-01,-5.986961267842292322e+00,-5.974212913653640378e+00
3.350670134026805247e-01,2.440317169606944780e+00,5.343566132111188249e-01,-5.962468943461793458e+00,-5.963080612852058593e+00
3.360672134426885282e-01,2.434365695013699149e+00,5.344344785029990774e-01,-5.938116673570451809e+00,-5.928423307251435403e+00
3.370674134826965318e-01,2.428438508152501729e+00,5.345122475788429695e-01,-5.913903434436013740e+00,-5.881896311804140964e+00
3.380676135227045354e-01,2.422535470729639595e+00,5.345899207118389729e-01,-5.889828211087025700e+00,-5.935445366213913054e+00
3.390678135627125389e-01,2.416656445381776486e+00,5.346674981740338062e-01,-5.865889997255897548e+00,-5.860671033674829111e+00
3.400680136027205425e-01,2.410801295675951472e+00,5.347449802363323235e-01,-5.842087795322381538e+00,-5.864070176585738814e+00
3.410682136427285460e-01,2.404969886109580290e+00,5.348223671684976255e-01,-5.818420616257434119e+00,-5.806576682429344771e+00
3.420684136827365496e-01,2.399162082110454008e+00,5.348996592391510596e-01,-5.794887479567477406e+00,-5.821153748316047150e+00
3.430686137227445531e-01,2.393377750036740359e+00,5.349768567157723309e-01,-5.771487413239037245e+00,-5.781395404579116715e+00
3.440688137627525567e-01,2.387616757176983295e+00,5.350539598646992800e-01,-5.748219453683790725e+00,-5.744164778568583429e+00
3.450690138027605602e-01,2.381878971750102103e+00,5.351309689511279943e-01,-5.725082645683964522e+00,-5.712812457955257273e+00
3.460692138427685638e-01,2.376164262905392732e+00,5.352078842391125857e-01,-5.702076042338153350e+00,-5.700580160551421471e+00
3.470694138827765673e-01,2.370472500722526910e+00,5.352847059915658567e-01,-5.679198705007477699e+00,-5.695055323787234336e+00
3.480696139227845709e-01,2.364803556211552582e+00,5.353614344702583017e-01,-5.656449703262156348e+00,-5.667520347616464171e+00
3.490698139627925745e-01,2.359157301312893917e+00,5.354380699358192164e-01,-5.633828114828416389e+00,-5.616138057003428941e+00
3.500700140028005780e-01,2.353533608897349971e+00,5.355146126477355883e-01,-5.611333025535799379e+00,-5.611443017849530257e+00
3.510702140428085816e-01,2.347932352766097797e+00,5.355910628643529847e-01,-5.588963529264833419e+00,-5.622639817201654289e+00
3.520704140828165851e-01,2.342353407650688890e+00,5.356674208428751083e-01,-5.566718727895055174e+00,-5.549845473729661194e+00
3.530706141228245887e-01,2.336796649213051857e+00,5.357436868393639084e-01,-5.544597731253415596e+00,-5.536272761659145836e+00
3.540708141628325922e-01,2.331261954045490192e+00,5.358198611087394703e-01,-5.522599657063033796e+00,-5.505131346157995154e+00
