T,H,P,m,m_noisy
5.014246086925381718e+01,7.980970810066665422e+00,6.902621307546090712e-01,8.660636804978587566e-01,8.620625329878079945e-01
9.519919868556482356e+01,4.749920191021804960e+00,-6.472607863626902436e-01,2.176215094481486201e-01,1.974288513432606029e-01
9.491946898113117470e+01,6.660683551009295655e+00,8.437412235896899482e-01,4.339904061590646456e-01,4.381955390320204091e-01
8.089260383169030888e+01,2.235708907941258428e+00,1.601134848982162850e+00,6.873539168914598596e-01,6.899495514803805074e-01
6.977129942428260279e+01,7.075247248967915681e+00,-7.335934323819350844e-01,6.370439179895668325e-01,6.229201058348490250e-01
8.520705514958282834e+01,9.843044416243632355e+00,-2.826996634297156419e-01,4.994768119402609452e-01,5.071800327682058906e-01
9.354891273470973090e+01,6.509490718265054099e+00,-2.761639417628574122e-01,3.385299902564931074e-01,3.315189922521588617e-01
1.201297787094324576e+01,9.805192866154516906e+00,-2.971744599401193732e-01,1.012432767474957584e+00,1.001170886313424546e+00
2.051136521642642307e+01,8.338745109081495244e+00,4.652729416136436313e-01,1.012754341114828094e+00,1.013711648224470574e+00
4.206348573684423542e+01,7.682136922364887432e+00,1.309413734702686849e+00,9.584058275808855498e-01,9.566211232668934139e-01
1.832922992079137714e+01,4.791942411113963907e+00,2.954315622479333214e-01,1.011339833412897349e+00,1.013366073422808933e+00
6.335767810174166925e+01,5.740763250109749194e+00,-4.199734301502475731e-01,7.058648637090789713e-01,6.898073831258345612e-01
3.317241578898166665e+01,2.471420081135659252e+00,3.338836972973453499e-01,9.429694202174340179e-01,9.610917213801577486e-01
3.352623589277696681e+01,8.745604543201494607e+00,1.624938863695132962e+00,1.033149960376686494e+00,1.027123374231249109e+00
3.566119098966003520e+01,1.342137958240374740e-01,-1.160935010678336710e+00,8.723958921604084704e-01,8.569992990754443651e-01
1.869669352501071558e+01,7.974005150544418719e+00,-2.915705756130066995e-01,9.789986684395284300e-01,9.851870903251999101e-01
7.594405633819614820e+01,9.400396834628129028e+00,8.184873240368331082e-01,6.847219555907775312e-01,6.811739142897658139e-01
6.790984623436885670e+01,3.318403248175504139e+00,-3.139149930716156334e-02,6.905120478934256845e-01,6.937606327511547377e-01
6.397922006707235454e+01,7.999504016769723336e+00,-1.889899249682709392e+00,6.378143520337170580e-01,6.344182677274666782e-01
1.303005682272201327e+01,4.292777997945472990e+00,-7.682815996719218887e-01,9.849162414624464956e-01,9.843188378576472886e-01
4.822230887286009704e+01,8.569455600240729609e+00,-4.490369883493077197e-01,8.134759070705452899e-01,8.159336355079316316e-01
7.098311950108599433e+01,6.290208058996310747e+00,8.499276849617842799e-02,6.724979234672096018e-01,6.650313946273805898e-01
2.391485184141918552e+01,5.576619548782069113e-01,-3.040286370313487474e-01,9.672943502898645463e-01,9.740817462484601119e-01
4.432354817452202411e+01,3.756640369001169599e+00,7.935915835556652809e-01,9.062690875967502890e-01,9.015700866059548346e-01
1.176523894682438254e+01,1.924295180649726600e-01,4.904921767305587821e-01,1.074507318030052838e+00,1.065810446588348004e+00
1.728536173987454561e+01,7.493186611795592533e+00,7.163717673854503865e-01,1.043537462722598841e+00,1.044307786940823934e+00
2.926436861991579619e+01,8.708445149105571659e+00,-1.260318520241884510e+00,8.895474688324268575e-01,8.939978816173372866e-01
4.690386434157112916e+01,9.961083482561573277e+00,1.708413961330183639e+00,9.673150652941117089e-01,9.650242718779252771e-01
5.122836322957680721e+01,5.263456854041743682e+00,3.897072898042810429e-01,8.367702178377524058e-01,8.281450199669567747e-01
8.872241631401205098e+01,3.912925761498169397e+00,-8.914460750145236645e-01,3.748112123263117601e-01,3.810090679893980981e-01
3.818260135348718620e+01,5.245606389052777097e+00,1.607092980047871489e+00,1.002319433071138466e+00,9.847161451499106821e-01
1.191028498867003194e+01,4.434965486529795164e+00,5.497837768264881575e-01,1.057738571167729624e+00,1.047429929807374371e+00
8.353387786263370174e+01,2.931397038110960196e+00,1.820343760946434131e+00,6.758800927016499482e-01,6.762753216069837814e-01
1.550437724824797669e+01,9.102584846087232506e+00,-7.886416405671559104e-02,1.006184140010638606e+00,9.925735460275879607e-01
1.827628734693832513e+01,3.941835262814683549e+00,8.054326807267169208e-01,1.045692203505516060e+00,1.045972146148007820e+00
9.572317278983641131e+01,8.956621808161225218e+00,-2.334826781114394123e-01,2.884248445659265414e-01,2.878762133857419303e-01
7.704952221342389862e+01,5.665005108051066607e+00,-7.693162857103099661e-01,5.593735303325245711e-01,5.683609282211062874e-01
4.006902404735370027e+01,8.469154678831500860e+00,8.080510973819032827e-01,9.343135361083776402e-01,9.251656325902447575e-01
2.176391690410841662e+01,6.656082493669544853e+00,-9.969414124121431797e-01,9.340328941355101611e-01,9.277738288990937665e-01
4.441902101229567990e+01,4.692428342605273528e+00,2.577324588712004427e-02,8.574784524513912043e-01,8.608102692984012094e-01
4.018834545743544595e+01,7.163119857224544695e+00,1.145863783777198996e-01,8.882221513382636546e-01,8.636465154362056307e-01
8.782526692838011684e+01,7.254649388716485348e+00,1.117899936439661346e-01,4.865186043674081251e-01,5.175190273565539734e-01
4.726901854094955979e+01,8.693750319158191076e+00,-1.195598613837557611e+00,7.881185689406416950e-01,7.811320616360239999e-01
1.730200553539036079e+01,4.608033342837259738e+00,1.510078459143589402e+00,1.103600856245666062e+00,1.096302505718410591e+00
9.248566300991417677e+01,5.296219336694757196e+00,4.121064214005132342e-01,4.319200295557242830e-01,4.405313046647614250e-01
6.538588937065816253e+01,7.642379384989474111e+00,-2.234694127216521053e-01,7.034082693200758296e-01,7.030099509057189389e-01
2.038717725350919707e+01,5.147658444584566340e+00,1.028298428350822746e+00,1.050056091274757408e+00,1.032261805087721473e+00
2.007250024413158940e+01,6.203610325736882203e+00,-8.865089040659737130e-01,9.460384822176913788e-01,9.523077560186175017e-01
5.146805846361952064e+01,2.354563092707060434e+00,6.251021568034946796e-01,8.538335645795117612e-01,8.623873429195038076e-01
1.819591794633134185e+01,9.760989383750352744e+00,-4.941465845715926619e-01,9.747613668058658920e-01,9.702619040711064624e-01
6.622594510604550067e+01,6.359718342177035133e+00,-3.190727636339074635e-01,6.891065537732388169e-01,6.862905501903185934e-01
6.485815740744700975e+01,6.505473700781642776e+00,-5.691831348631510856e-01,6.869783114025979076e-01,6.918381573751918312e-01
1.285524002701567881e+01,7.451892912832438043e+00,1.370765592899121366e-01,1.028026394960678047e+00,1.018938592461533510e+00
8.186062751267520810e+01,7.877180196219927488e+00,8.629850515141552769e-01,6.236468137414843405e-01,6.280306993835533813e-01
8.002473372361536974e+01,9.589991237344763775e-01,-8.921312436326407358e-01,5.193018106480035145e-01,5.212947957524485254e-01
9.146243590676245105e+01,3.700590511823420581e+00,-2.205545639671901981e-01,3.863793299398537995e-01,3.796300037820946049e-01
6.965729155972445596e+01,5.986401921465197340e+00,3.289408917346032801e-01,6.991323515958308699e-01,6.852113328577124074e-01
7.166473867783486185e+01,9.941932829140350592e+00,-6.712850832327399431e-01,6.290873803029179978e-01,6.268313219953071114e-01
2.457300724633194378e+01,5.164730116754551403e+00,-1.019489427027953088e+00,9.190429797811895396e-01,9.102887571985878168e-01
1.212610444411424204e+01,2.520534144889507999e-02,1.898787741585062250e+00,1.186922349781924568e+00,1.196936452038726229e+00
1.583512056523937339e+01,9.701985250496246493e+00,5.152362317187297869e-01,1.040260295205657881e+00,1.041701148890657125e+00
9.583705927427180882e+01,5.501854056360738987e+00,1.160158523130347508e+00,4.452942098917855862e-01,4.531150551173845353e-01
6.746920153480738236e+01,6.501583694322543572e-01,-1.316968355639097865e+00,6.350569844542153231e-01,6.364032038076599118e-01
9.427469331791326113e+01,3.448943551193409895e+00,2.221887420199086804e-01,3.735101888578394314e-01,3.761392000286897241e-01
4.109520793961651464e+01,9.588194982923971210e+00,-1.229230413899189855e+00,8.263381336806455701e-01,8.185081445083417506e-01
7.721472032286584408e+01,3.312254750905331058e+00,1.387309672308947306e-01,6.141984483393866379e-01,6.208789226051081300e-01
1.582050791718834404e+01,5.555881794459639700e+00,6.189258466800584557e-02,1.009450017691298163e+00,1.027297000434368446e+00
2.479225973777443315e+01,3.269735275253344842e+00,-1.088429337780506767e+00,9.180234215774435436e-01,9.149265460222680835e-01
3.466486680360711148e+01,6.125847528272426956e+00,-1.190628109891440634e+00,8.598312438000124125e-01,8.539034985228709518e-01
5.897832440136600951e+01,4.864487575298477751e+00,1.696354007531961638e+00,8.798647872209590659e-01,8.782864201990555619e-01
5.960939032809099558e+01,3.290494919078814640e+00,1.412384056004304611e+00,8.533546756701134717e-01,8.485418728341022065e-01
5.440979425532432145e+01,9.519081258446304705e-01,-3.850846141056476490e-01,7.817365254944523834e-01,7.747217325079169825e-01
4.777725903225490356e+01,2.829774057905865003e+00,-1.447279548121890080e+00,7.745924558487676803e-01,7.759743922884493328e-01
6.123775927017977239e+01,6.207035301900187818e+00,-7.326841306112554797e-01,7.069383534795612434e-01,7.040291781490602974e-01
9.603295318951759896e+01,5.144465729725662406e+00,1.425267439267652314e-01,3.256266895820496554e-01,3.400154255204762554e-01
5.076908088326460700e+01,4.437887750487971239e+00,-4.239152051926886600e-02,8.145232426388098190e-01,8.145252590683610405e-01
8.453495654005803317e+01,5.719257653405888320e+00,6.579116635117809864e-01,5.712399322601000584e-01,5.744790520364143616e-01
1.497260488783653543e+01,3.750087709591195306e+00,-1.379697454601231943e+00,9.570705560066006257e-01,9.665907746865985972e-01
4.431726589347512402e+01,5.192312737071254070e+00,4.929363440546037367e-01,8.856459427126016637e-01,8.826383841875562464e-01
5.988418348417352632e+01,5.727900884907767498e+00,6.553546372945930898e-01,7.959289878596917944e-01,8.102963532605811370e-01
6.520852945328940109e+01,7.149351637069162102e+00,4.378608417173790457e-01,7.441273538743525817e-01,7.378004117491514524e-01
3.225163225394900479e+01,9.637567865186667859e+00,-6.301731138030386425e-01,8.985363829270692770e-01,8.904531059082080313e-01
4.553690020030697383e+01,2.250311965853751595e+00,1.794513388175389856e+00,9.802502367029832797e-01,9.765875665144807538e-01
9.428354901747641748e+01,9.759528656723118090e+00,-1.604891207676832909e+00,nan,nan
6.774771710706346539e+01,9.851854676617543660e+00,1.027569365510573096e+00,7.718631069456930449e-01,7.578499249447024910e-01
6.206199610869421690e+01,8.069340169711615829e+00,-3.548863248754332567e-01,7.228181412536119899e-01,7.224671934123235717e-01
1.581158523626584156e+01,7.150165234609350051e+00,1.545091848740358653e+00,1.113570446838205052e+00,1.096895580933810788e+00
1.464368693024014689e+01,6.835095436378468836e-01,-1.423758928173473937e+00,9.705906486075502881e-01,9.845120326130052391e-01
2.881446185705375029e+01,7.801177218732845198e+00,1.670341929248638113e+00,1.060278807617113017e+00,1.059468838103036159e+00
2.226622705052833595e+01,6.112634591511934445e+00,-1.636591072402591163e+00,9.132147326328862169e-01,9.067951553859264768e-01
9.755374370532260286e+01,2.496788286783939714e+00,-3.137464309195179268e-01,1.733937462726238832e-01,1.643103650897881629e-01
1.024449613663710856e+01,2.421672294912946555e+00,-1.550303082003765098e+00,9.791160603307086374e-01,9.752717555886266654e-01
4.256007409706602118e+01,3.336024086504059127e+00,1.690144520536326578e+00,9.859475620763878956e-01,9.837167673920835798e-01
1.519959801651834397e+01,3.211709673984647573e+00,-7.717265096472964991e-01,9.767325984531263217e-01,9.662874887970127613e-01
6.696093969027322146e+01,3.993479264267637774e+00,2.511407602489010849e-01,7.153208105495868496e-01,7.061228596113584555e-01
1.414145498466246131e+01,5.307593942880608040e+00,1.772631403286967000e+00,1.141074481921268147e+00,1.139202731870652796e+00
1.608845756321328579e+01,7.903723320832993338e+00,1.144437019764259489e-01,1.012273419292106569e+00,1.007065581814150068e+00
1.711488299912258171e+01,3.978754419785017760e+00,-1.931886526305833574e+00,9.347712298456256619e-01,9.441633608824088197e-01
3.418887668595627360e+01,2.817089776144499069e-01,1.155448377036065288e+00,1.007120383643060224e+00,1.018499087385515534e+00
6.129586805170190189e+01,6.906990160396023981e+00,-1.878391993506005164e+00,6.597910947153978745e-01,6.599513067513967934e-01
8.168492696914597673e+01,1.651019300117906319e-02,-6.949079921805125792e-01,5.167259283999684483e-01,5.214619241205137312e-01
3.378005102061220555e+01,4.713730750251848178e+00,-1.115900073281888005e+00,8.672663769477904072e-01,8.539144932115392272e-01
3.520222403468250860e+01,6.548680604569722341e+00,-9.659452552516096802e-01,8.649549827914828626e-01,8.713291598858090570e-01
8.337891081172239183e+01,6.150294538157865532e+00,-9.395874407202313705e-01,4.672092638082644966e-01,4.669034291131318737e-01
7.638940583569271325e+01,8.130762563641781071e+00,1.110038443334696812e+00,6.991848336158240640e-01,7.040315167753324888e-01
2.128651260380278387e+01,9.445714257635227540e+00,-2.648662329746547250e-01,9.700824766821637413e-01,9.860860379981003510e-01
8.176505518886577306e+01,3.329382657717585570e+00,-7.528380333837771943e-01,5.008092829335005769e-01,4.780007053700569553e-01
8.398134866854002212e+01,7.253059902193829345e+00,-8.586604140863598467e-01,4.664120392392717696e-01,4.690215210298060433e-01
2.582649473747242297e+01,8.648714785350652079e+00,8.209080098007373039e-01,1.010771605475451418e+00,9.997804148437727800e-01
6.579837187295726153e+01,8.434369993818132016e+00,9.726982696239243609e-01,7.792534606303525013e-01,7.851754275443973974e-01
2.751018234209017876e+01,7.971506335584521707e+00,4.185391860700882205e-02,9.529119352365782447e-01,9.397788008622935951e-01
3.167085137049934573e+01,5.217048062087743077e+00,9.385591699118189801e-01,9.861342961573166255e-01,9.811803004872766687e-01
5.396651222424913641e+01,7.841879994653726982e+00,1.460441491909062695e+00,8.980737921633153986e-01,9.001011297209191575e-01
5.647758248762195166e+01,2.362327037491456228e+00,-7.207916770162636766e-02,7.777678389458287933e-01,7.839029328101825289e-01
5.263398287043866475e+01,5.131825221537591020e+00,-1.109843035481401952e+00,7.519853972244893159e-01,7.527333381178550331e-01
5.816155374407457401e+01,5.457954017067477182e+00,1.556217333446965778e+00,8.743341643839058763e-01,8.664058549940277798e-01
2.897165620186526880e+01,1.498802248515299640e+00,1.520291922408654184e+00,1.055225652380272994e+00,1.049690330203118860e+00
7.929365276338417345e+01,8.640104194185582287e+00,-8.298483844447623881e-02,5.847095820299264002e-01,5.935546109424202355e-01
3.472850867054614099e+01,4.434296910153264548e+00,-1.079282862667690690e+00,8.634583440849358249e-01,8.634033479280703860e-01
9.122881278500081237e+01,3.982304591100782609e+00,-1.165523072854414810e+00,2.749797930825231274e-01,2.581416491141125258e-01
5.584882201947347369e+01,5.861595852311660693e+00,-7.040152178070244737e-01,7.474547350787237310e-01,7.558913621614206102e-01
3.702788071206804688e+01,5.912593448473008273e+00,1.891289889143807912e-01,9.090793809349259069e-01,9.132418657320606759e-01
2.552016732323871651e+01,3.388482217670611973e+00,1.975443416518426254e+00,1.105477790427368490e+00,1.114211945879888033e+00
5.318315265502669575e+01,6.936376786249733861e+00,1.507198401448720304e+00,9.052967057058752820e-01,9.019304310421084603e-01
4.349045971347035788e+01,3.027612151615625358e+00,-9.435650870393486045e-01,8.194168942270564360e-01,8.276984594113225846e-01
6.545534737425201399e+01,5.412729527060989199e+00,-1.538819199078459210e+00,6.352446415971875204e-01,6.246339923971707675e-01
5.436290285344254158e+01,1.335093410306797956e-01,-2.598494849476411517e-01,7.947568918428858931e-01,8.004568899515405178e-01
1.328941312206201175e+01,7.001254642798659944e-01,4.120256618563984397e-01,1.057872129990682808e+00,1.052968326894402340e+00
8.414543442395948603e+01,8.359287157369021948e-01,1.498689467942265541e+00,6.476307955295110830e-01,6.543743125787125914e-01
