t,v,w,s_ca,c_ca,dv_dt,dv_dt_noisy
1.280256051210242063e+01,-4.864187833777020131e+01,-3.382832964830827649e+01,3.089301480811451062e-01,5.856169436636398107e-01,2.793984167857743728e-02,4.777230504165809744e-01
1.288257651530306092e+01,-4.863936484126647031e+01,-3.396163398184987159e+01,3.089383730242737935e-01,5.902666133878233801e-01,3.485983995254215984e-02,-8.347182107818540420e-02
1.296259251850370120e+01,-4.863630338492959737e+01,-3.409423958550709699e+01,3.089315556331481694e-01,5.949096335733424779e-01,4.164569870406253926e-02,-2.730317632376084158e-01
1.304260852170434148e+01,-4.863270383920833950e+01,-3.422614659753101307e+01,3.089099669839877604e-01,5.995458980559142947e-01,4.829607855932138705e-02,1.640516105885902187e-01
1.312262452490498177e+01,-4.862857773440222786e+01,-3.435735515654099714e+01,3.088738749431871877e-01,6.041753053517140426e-01,5.481331806809564000e-02,4.048891936434208527e-01
1.320264052810562205e+01,-4.862393569857500353e+01,-3.448786550208964741e+01,3.088235436946240586e-01,6.087977543396049240e-01,6.119815037266818081e-02,3.930269358813714975e-01
1.328265653130626234e+01,-4.861878756630391507e+01,-3.461767796882805470e+01,3.087592337725105773e-01,6.134131443646525517e-01,6.744992123082838020e-02,1.053686848195724224e+00
1.336267253450690262e+01,-4.861314477440645732e+01,-3.474679289101315049e+01,3.086812025051377528e-01,6.180213791464812534e-01,7.357158155833332103e-02,1.781553177264716958e-01
1.344268853770754291e+01,-4.860701746557440828e+01,-3.487521071552540519e+01,3.085897035062565852e-01,6.226223619404261944e-01,7.956366986667262609e-02,-2.166413800097936604e-01
1.352270454090818141e+01,-4.860041537085571406e+01,-3.500293196559429987e+01,3.084849868534325079e-01,6.272159969288553238e-01,8.542614312430174550e-02,2.243654813098037992e-02
1.360272054410882170e+01,-4.859334970589072356e+01,-3.512995716546856784e+01,3.083672994336228990e-01,6.318021922956338354e-01,9.116235297560848494e-02,5.491308016570246170e-02
1.368273654730946198e+01,-4.858583010992660434e+01,-3.525628695917768596e+01,3.082368844307312172e-01,6.363808551509159139e-01,9.677264516255945637e-02,1.511413369016187946e-01
1.376275255051010227e+01,-4.857786614606725095e+01,-3.538192205027046811e+01,3.080939816113095753e-01,6.409518939382188307e-01,1.022574942209004689e-01,8.724358760618301789e-02
1.384276855371074255e+01,-4.856946871429589407e+01,-3.550686314577482960e+01,3.079388275799747055e-01,6.455152207085581573e-01,1.076204843836343628e-01,1.946034538317360507e-01
1.392278455691138284e+01,-4.856064695635814132e+01,-3.563111107563685209e+01,3.077716552852378662e-01,6.500707460248820180e-01,1.128618008422215269e-01,-7.225632294653347998e-01
1.400280056011202312e+01,-4.855141020722500400e+01,-3.575466671519782125e+01,3.075926943762833932e-01,6.546183820999769143e-01,1.179823299063222919e-01,5.327968079263436518e-01
1.408281656331266340e+01,-4.854176898807106255e+01,-3.587753094577838198e+01,3.074021713837301606e-01,6.591580443803279898e-01,1.229857664120181937e-01,-1.643838680484979720e-01
1.416283256651330369e+01,-4.853173196115476884e+01,-3.599970477160183435e+01,3.072003092558605597e-01,6.636896465670693024e-01,1.278721776440363556e-01,-4.587071705794759646e-01
1.424284856971394397e+01,-4.852130817858315481e+01,-3.612118923111936653e+01,3.069873277558562430e-01,6.682131042251929776e-01,1.326427509209153754e-01,4.515183307416332226e-01
1.432286457291458426e+01,-4.851050774739510274e+01,-3.624198537048731339e+01,3.067634435868660803e-01,6.727283358327859064e-01,1.373012138079943156e-01,7.959642175010352982e-01
1.440288057611522454e+01,-4.849933887281873979e+01,-3.636209435658491884e+01,3.065288699621787627e-01,6.772352579789214788e-01,1.418475564607923900e-01,3.883616312105137025e-01
1.448289657931586305e+01,-4.848781027573016900e+01,-3.648151738222199469e+01,3.062838170193494802e-01,6.817337892300732172e-01,1.462831571938565389e-01,2.268628141166166845e-01
1.456291258251650333e+01,-4.847593163643576730e+01,-3.660025564828369227e+01,3.060284919091241784e-01,6.862238508213417409e-01,1.506117359725536176e-01,-3.154984167134224360e-01
1.464292858571714362e+01,-4.846371072656657475e+01,-3.671831047292747741e+01,3.057630983968384064e-01,6.907053620292732399e-01,1.548332402547138997e-01,1.590616909161463255e+00
1.472294458891778390e+01,-4.845115589407856049e+01,-3.683568319458110807e+01,3.054878372764194272e-01,6.951782441293186121e-01,1.589491338950814736e-01,5.990784442258355602e-01
1.480296059211842419e+01,-4.843827639625754244e+01,-3.695237515843749776e+01,3.052029064415405779e-01,6.996424209091540725e-01,1.629631160645637067e-01,-4.066842191069242052e-01
1.488297659531906447e+01,-4.842507959562396280e+01,-3.706838782285932155e+01,3.049085005120689695e-01,7.040978141745959373e-01,1.668751220025939119e-01,-2.229438361172783600e-01
1.496299259851970476e+01,-4.841157343192841722e+01,-3.718372266323954278e+01,3.046048112356647408e-01,7.085443476678929819e-01,1.706866021823394419e-01,2.141762264682916250e-01
1.504300860172034504e+01,-4.839776675216842250e+01,-3.729838115868304982e+01,3.042920275575090039e-01,7.129819475759290315e-01,1.744012357811683955e-01,-6.029643302168247176e-01
1.512302460492098533e+01,-4.838366653791288030e+01,-3.741236489693359601e+01,3.039703352650183210e-01,7.174105381154513017e-01,1.780189797462412571e-01,2.623341832514983762e-01
1.520304060812162561e+01,-4.836928029120010564e+01,-3.752567548185528068e+01,3.036399173670568108e-01,7.218300452962249647e-01,1.815411795077572776e-01,-4.799459834862226937e-02
1.528305661132226589e+01,-4.835461646295536298e+01,-3.763831451641999593e+01,3.033009541762960448e-01,7.262403975838964687e-01,1.849714946422054140e-01,7.981067948003141010e-01
1.536307261452290618e+01,-4.833968168949110122e+01,-3.775028370705961578e+01,3.029536229673864267e-01,7.306415215280425146e-01,1.883099509640153713e-01,6.693872827781388590e-01
1.544308861772354469e+01,-4.832448301085059228e+01,-3.786158477782613829e+01,3.025980983236458699e-01,7.350333452431569992e-01,1.915577049161498735e-01,-1.164085013801236412e+00
1.552310462092418497e+01,-4.830902849054010773e+01,-3.797221944615323252e+01,3.022345522438590337e-01,7.394157993699571607e-01,1.947183825254157341e-01,2.155696755390720254e-01
1.560312062412482526e+01,-4.829332446643517329e+01,-3.808218952648115163e+01,3.018631538130758241e-01,7.437888127535539073e-01,1.977921478500341834e-01,-6.109416019118099062e-01
1.568313662732546554e+01,-4.827737749761127617e+01,-3.819149685499245805e+01,3.014840695046271946e-01,7.481523154822643518e-01,2.007798936094538078e-01,7.555988932337153186e-01
1.576315263052610582e+01,-4.826119525751143868e+01,-3.830014325504322414e+01,3.010974633209245188e-01,7.525062402718797339e-01,2.036851724482033887e-01,2.877381070121155515e-01
1.584316863372674611e+01,-4.824478384516157803e+01,-3.840813063836250052e+01,3.007034964812481670e-01,7.568505182646211304e-01,2.065083828504583607e-01,4.807111089439569662e-01
1.592318463692738639e+01,-4.822814932640785912e+01,-3.851546094538750964e+01,3.003023276641621497e-01,7.611850814216958305e-01,2.092500923485829389e-01,-3.233122720530665628e-01
1.600320064012802490e+01,-4.821129896713749474e+01,-3.862213609785754187e+01,2.998941131893096967e-01,7.655098644288997889e-01,2.119137073676071736e-01,1.126128826365357272e+00
1.608321664332866519e+01,-4.819423869782177405e+01,-3.872815809411057586e+01,2.994790067319828553e-01,7.698248007588663899e-01,2.144999801609230872e-01,1.224536663736145670e+00
1.616323264652930547e+01,-4.817697408899030620e+01,-3.883352897101417511e+01,2.990571594890019669e-01,7.741298241765157684e-01,2.170091132203673112e-01,-3.153764080927389246e-01
1.624324864972994575e+01,-4.815951196616021690e+01,-3.893825074216420035e+01,2.986287204050356858e-01,7.784248712241904622e-01,2.194442602800990016e-01,4.058518212132571357e-01
1.632326465293058604e+01,-4.814185816469569801e+01,-3.904232548214773857e+01,2.981938359282712558e-01,7.827098777549780229e-01,2.218066540469472159e-01,-1.148445601481462019e-01
1.640328065613122632e+01,-4.812401777420838300e+01,-3.914575531624709015e+01,2.977526500835295797e-01,7.869847793065805064e-01,2.240961281226816482e-01,2.123111596923155930e-01
1.648329665933186661e+01,-4.810599713520169729e+01,-3.924854234425996680e+01,2.973053047414342398e-01,7.912495141592803538e-01,2.263154513535887702e-01,-4.065030382586931612e-01
1.656331266253250689e+01,-4.808780204970675953e+01,-3.935068870753168113e+01,2.968519394318689941e-01,7.955040205881074300e-01,2.284664390072599360e-01,1.162039196297569354e+00
1.664332866573314718e+01,-4.806943716725989191e+01,-3.945219661116787790e+01,2.963926913138008601e-01,7.997482359230407845e-01,2.305486102041349739e-01,-2.540411453371990147e-01
1.672334466893378746e+01,-4.805090829519879492e+01,-3.955306823606102284e+01,2.959276954776447477e-01,8.039821000693672115e-01,2.325642093969655377e-01,8.452230189821824391e-02
1.680336067213442774e+01,-4.803222122850433351e+01,-3.965330578257610483e+01,2.954570848319902909e-01,8.082055537191333849e-01,2.345156601339866143e-01,4.852571256892477813e-01
1.688337667533506803e+01,-4.801338025831744716e+01,-3.975291152591979937e+01,2.949809899729432527e-01,8.124185360833086067e-01,2.364023116055200546e-01,-8.737802760254420598e-02
1.696339267853570831e+01,-4.799439062115854426e+01,-3.985188772298044313e+01,2.944995394980304826e-01,8.166209886042786747e-01,2.382257679219570434e-01,1.185695530558059652e-01
1.704340868173634860e+01,-4.797525806118368763e+01,-3.995023662844230472e+01,2.940128599753482064e-01,8.208128542871655497e-01,2.399889346872186024e-01,-4.183098852626365716e-02
1.712342468493698888e+01,-4.795598665336749633e+01,-4.004796057600118786e+01,2.935210757392052727e-01,8.249940744082858712e-01,2.416912693304702486e-01,1.749608919123232242e-01
1.720344068813762917e+01,-4.793658105162922567e+01,-4.014506189286773008e+01,2.930243091754776708e-01,8.291645919056050973e-01,2.433336771460439252e-01,-3.419376404041074569e-01
1.728345669133826945e+01,-4.791704680377833370e+01,-4.024154288753516084e+01,2.925226807739179646e-01,8.333243518470411226e-01,2.449191980181026906e-01,2.592516021695237538e-02
1.736347269453890974e+01,-4.789738798200548331e+01,-4.033740593829364940e+01,2.920163089053412486e-01,8.374732978673194994e-01,2.464478330444812570e-01,1.430013706883591085e-01
1.744348869773955002e+01,-4.787760866002708582e+01,-4.043265343684489466e+01,2.915053100175261092e-01,8.416113743847741802e-01,2.479197625434252927e-01,8.105676064135786119e-02
1.752350470094019030e+01,-4.785771401428095118e+01,-4.052728774643716747e+01,2.909897987733027214e-01,8.457385282438937280e-01,2.493377486530832243e-01,2.776827260999807367e-01
1.760352070414083059e+01,-4.783770829842791272e+01,-4.062131127753107052e+01,2.904698878641068238e-01,8.498547056860725757e-01,2.507027101586061235e-01,1.041516004802455209e-01
1.768353670734147087e+01,-4.781759505905878171e+01,-4.071472647893347840e+01,2.899456880692629634e-01,8.539598526736786877e-01,2.520141884053650472e-01,6.286198926250554653e-01
1.776355271054210760e+01,-4.779737895021631289e+01,-4.080753576904232460e+01,2.894173084699252496e-01,8.580539175855039780e-01,2.532743086748112660e-01,9.167634578189631789e-02
1.784356871374274789e+01,-4.777706447303066994e+01,-4.089974158285200900e+01,2.888848563396456681e-01,8.621368493406340594e-01,2.544850247814025579e-01,1.861602266334604905e-01
1.792358471694338817e+01,-4.775665479337180130e+01,-4.099134641571257021e+01,2.883484370588796919e-01,8.662085956483515092e-01,2.556455307600629112e-01,-7.674513723786330344e-02
1.800360072014402846e+01,-4.773615395609835588e+01,-4.108235273949228628e+01,2.878081543696240363e-01,8.702691062808605160e-01,2.567570972808788099e-01,-6.500322776739675401e-03
1.808361672334466874e+01,-4.771556657293054116e+01,-4.117276301403538241e+01,2.872641103586383027e-01,8.743183326079640993e-01,2.578223880824914716e-01,-3.744240073273646940e-01
1.816363272654530903e+01,-4.769489571309804887e+01,-4.126257976580441067e+01,2.867164052810562969e-01,8.783562244887199721e-01,2.588408444629912708e-01,5.182333049019733906e-01
1.824364872974594931e+01,-4.767414480314483427e+01,-4.135180551588064191e+01,2.861651377794164897e-01,8.823827330663199797e-01,2.598128359204707749e-01,-3.114461729057752537e-01
1.832366473294658960e+01,-4.765331823042581760e+01,-4.144044275699215518e+01,2.856104049584155535e-01,8.863978116484316772e-01,2.607409783550842519e-01,-1.121872207390782195e-01
1.840368073614722988e+01,-4.763241933501141290e+01,-4.152849402847593296e+01,2.850523022169689780e-01,8.904014127634889419e-01,2.616257393221346206e-01,4.412480653277368603e-01
1.848369673934787016e+01,-4.761145096403163279e+01,-4.161596189485554476e+01,2.844909233332815757e-01,8.943934889742047867e-01,2.624666471539285340e-01,4.637533301261946850e-01
1.856371274254851045e+01,-4.759041699894657995e+01,-4.170284888807125867e+01,2.839263606319253341e-01,8.983739951009184210e-01,2.632656296373419025e-01,6.320825413480640753e-02
1.864372874574915073e+01,-4.756932119103107226e+01,-4.178915755091088613e+01,2.833587048915798823e-01,9.023428865220869399e-01,2.640244643597000618e-01,-7.456084408847007960e-01
1.872374474894979102e+01,-4.754816600712716479e+01,-4.187489047981354418e+01,2.827880452675303746e-01,9.063001174999478771e-01,2.647422505287764238e-01,4.749988941765640460e-01
1.880376075215043130e+01,-4.752695469545792406e+01,-4.196005024677457129e+01,2.822144695112635548e-01,9.102456441736626047e-01,2.654199260283576223e-01,3.952016554743874588e-01
1.888377675535107159e+01,-4.750569116416716753e+01,-4.204463940370411734e+01,2.816380639708728761e-01,9.141794243792965569e-01,2.660599997036285913e-01,-4.401306080322591185e-01
1.896379275855171187e+01,-4.748437793635796567e+01,-4.212866055874616222e+01,2.810589134327445837e-01,9.181014146950697841e-01,2.666620746087460248e-01,6.518231160059939633e-01
1.904380876175235215e+01,-4.746301762622136522e+01,-4.221211632033757866e+01,2.804771012833399690e-01,9.220115725713161625e-01,2.672260752471622425e-01,-8.332382496955087481e-02
1.912382476495299244e+01,-4.744161381227316809e+01,-4.229500926413356865e+01,2.798927096032774453e-01,9.259098575812495513e-01,2.677541558884293238e-01,-2.953399021882209263e-01
1.920384076815363272e+01,-4.742016950747618154e+01,-4.237734199014850134e+01,2.793058190507063943e-01,9.297962292212162971e-01,2.682473511572247560e-01,3.161127066393531471e-01
1.928385677135427301e+01,-4.739868680866958783e+01,-4.245911713545341115e+01,2.787165088578762440e-01,9.336706464118323945e-01,2.687048070408870615e-01,1.794695913412795441e-01
1.936387277455491329e+01,-4.737716868048811136e+01,-4.254033730676295022e+01,2.781248570107437423e-01,9.375330700445109189e-01,2.691276812669727292e-01,3.704396817625464911e-01
1.944388877775555358e+01,-4.735561853292168877e+01,-4.262100509612888288e+01,2.775309402229964029e-01,9.413834623746620833e-01,2.695182168517220589e-01,-5.333558123104972237e-01
1.952390478095619386e+01,-4.733403837518159207e+01,-4.270112314986958779e+01,2.769348338034044454e-01,9.452217843924742846e-01,2.698757020079476376e-01,1.175990760144134395e+00
1.960392078415683059e+01,-4.731243052256724724e+01,-4.278069410401133155e+01,2.763366118272331251e-01,9.490479982495069189e-01,2.702002017125586519e-01,-3.112910555930537004e-02
1.968393678735747088e+01,-4.729079817602710278e+01,-4.285972056229955740e+01,2.757363471979398795e-01,9.528620680752650784e-01,2.704938227533268957e-01,-4.993358314948785903e-01
1.976395279055811116e+01,-4.726914386926973322e+01,-4.293820515426514106e+01,2.751341115353673761e-01,9.566639577758471180e-01,2.707573157329647984e-01,5.801784100165394698e-01
1.984396879375875145e+01,-4.724746935823401373e+01,-4.301615053898197516e+01,2.745299751911092767e-01,9.604536308811597589e-01,2.709898321737647109e-01,9.358776712317637414e-02
1.992398479695939173e+01,-4.722577723575730602e+01,-4.309355934403106403e+01,2.739240074031928929e-01,9.642310528160390470e-01,2.711924526428788340e-01,4.336216955293307196e-01
2.000400080016003201e+01,-4.720407052326381603e+01,-4.317043418070633720e+01,2.733162762718011063e-01,9.679961903219580499e-01,2.713672915847880063e-01,1.015630762722687375e-01
2.008401680336067230e+01,-4.718235090166860601e+01,-4.324677771017000083e+01,2.727068486388299351e-01,9.717490089728492153e-01,2.715136292236088877e-01,2.416434489836488120e-01
2.016403280656131258e+01,-4.716062030715329456e+01,-4.332259258307757221e+01,2.720957902401207607e-01,9.754894754113885291e-01,2.716313979059634676e-01,3.945178197752803873e-01
2.024404880976195287e+01,-4.713888152739857418e+01,-4.339788141696449486e+01,2.714831657650622065e-01,9.792175581769526627e-01,2.717224823092614372e-01,-1.016039596821877167e-01
