t,C,L,phi,dC_dt,dC_dt_noisy
1.158231646329265674e+00,2.014302174287564640e+00,2.985697825712433584e+00,3.910495724197276535e-01,3.036909247446393234e-01,1.681266528729006837e-01
1.164232846569313695e+00,2.016109500892453443e+00,2.983890499107544780e+00,3.924084436038680068e-01,2.986407953698320128e-01,3.007259246711976308e-01
1.170234046809361717e+00,2.017886708807896223e+00,2.982113291192102000e+00,3.937620864103819618e-01,2.936534976428080146e-01,2.127801226666236056e-01
1.176235247049409738e+00,2.019634172737921674e+00,2.980365827262076550e+00,3.951105179620094665e-01,2.887282770688974765e-01,3.442101770313236164e-01
1.182236447289457759e+00,2.021352263078487255e+00,2.978647736921510969e+00,3.964537553182531093e-01,2.838643891733292346e-01,2.922696826297204731e-01
1.188237647529505780e+00,2.023041345917476974e+00,2.976958654082521250e+00,3.977918154753780633e-01,2.790610994318347693e-01,3.064813720411846409e-01
1.194238847769553802e+00,2.024701783034700941e+00,2.975298216965297282e+00,3.991247153664120306e-01,2.743176832033387136e-01,2.210614467631737690e-01
1.200240048009601823e+00,2.026333931901897145e+00,2.973666068098101078e+00,4.004524718611452982e-01,2.696334256646859551e-01,3.610549375644609427e-01
1.206241248249649844e+00,2.027938145682731452e+00,2.972061854317266771e+00,4.017751017661307378e-01,2.650076217473653628e-01,3.660112901048876433e-01
1.212242448489697866e+00,2.029514773232795832e+00,2.970485226767202391e+00,4.030926218246838055e-01,2.604395760761877288e-01,2.072010239448771052e-01
1.218243648729745887e+00,2.031064159099811306e+00,2.968935840900186918e+00,4.044050487168856511e-01,2.559286029094682835e-01,2.745693590027841191e-01
1.224244848969793908e+00,2.032586644308565837e+00,2.967413355691432386e+00,4.057123990803398472e-01,2.514740245780242578e-01,2.178089031585149216e-01
1.230246049209841930e+00,2.034082565176361435e+00,2.965917434823636789e+00,4.070146895144032828e-01,2.470751736557652567e-01,2.458966768127286429e-01
1.236247249449889951e+00,2.035552253325390915e+00,2.964447746674607309e+00,4.083119365552275171e-01,2.427313929120475944e-01,1.794495439508194123e-01
1.242248449689937972e+00,2.036996036760201800e+00,2.963003963239796423e+00,4.096041566850780469e-01,2.384420332192660474e-01,3.317993089482970115e-01
1.248249649929985994e+00,2.038414239867697209e+00,2.961585760132301015e+00,4.108913663323345844e-01,2.342064535030736749e-01,1.857474779489402816e-01
1.254250850170034015e+00,2.039807183417134517e+00,2.960192816582863706e+00,4.121735818714907240e-01,2.300240206941168708e-01,2.152198299442421303e-01
1.260252050410082036e+00,2.041175184560126699e+00,2.958824815439871525e+00,4.134508196231542754e-01,2.258941096812607796e-01,2.509682562367868686e-01
1.266253250650129836e+00,2.042518556830640986e+00,2.957481443169357238e+00,4.147230958540468748e-01,2.218161032662551158e-01,1.894380693454486841e-01
1.272254450890177857e+00,2.043837610145000205e+00,2.956162389854998018e+00,4.159904267770045405e-01,2.177893921198255089e-01,2.058237706332103900e-01
1.278255651130225878e+00,2.045132650801882335e+00,2.954867349198115889e+00,4.172528285509769508e-01,2.138133747391413042e-01,1.856313824177930893e-01
1.284256851370273900e+00,2.046403981482320056e+00,2.953596018517678168e+00,4.185103172810281658e-01,2.098874574066456056e-01,2.032144196648308920e-01
1.290258051610321921e+00,2.047651901249700757e+00,2.952348098750297467e+00,4.197629090183361278e-01,2.060110541501964931e-01,1.474839223951813494e-01
1.296259251850369942e+00,2.048876705549767863e+00,2.951123294450230361e+00,4.210106197601928280e-01,2.021835867045049806e-01,1.802841829243899407e-01
1.302260452090417964e+00,2.050078686719033705e+00,2.949921313280964519e+00,4.222534654625198502e-01,1.984044835023828224e-01,1.880598372667706131e-01
1.308261652330465985e+00,2.051258133444593845e+00,2.948741866555404378e+00,4.234914620550942477e-01,1.946731806361639006e-01,1.779868804459571463e-01
1.314262852570514006e+00,2.052415330141638794e+00,2.947584669858359430e+00,4.247246254130911947e-01,1.909891230280675867e-01,1.938236207727573324e-01
1.320264052810562028e+00,2.053550558163492301e+00,2.946449441836505923e+00,4.259529713646967308e-01,1.873517621115288190e-01,1.726966511436927587e-01
1.326265253050610049e+00,2.054664095814801694e+00,2.945335904185196529e+00,4.271765156912912254e-01,1.837605557738781759e-01,2.214211261958472232e-01
1.332266453290658070e+00,2.055756218351538767e+00,2.944243781648459457e+00,4.283952741274490439e-01,1.802149683250828804e-01,1.640551720357913967e-01
1.338267653530706092e+00,2.056827197981000666e+00,2.943172802018997558e+00,4.296092623609388816e-01,1.767144704674821210e-01,1.698819906526879142e-01
1.344268853770754113e+00,2.057877303861808560e+00,2.942122696138189664e+00,4.308184960327233748e-01,1.732585392665444424e-01,1.400194724667518098e-01
1.350270054010802134e+00,2.058906802103908529e+00,2.941093197896089695e+00,4.320229907369595446e-01,1.698466581225535066e-01,1.435209161167916581e-01
1.356271254250850156e+00,2.059915955768571116e+00,2.940084044231427107e+00,4.332227620209985197e-01,1.664783167432690725e-01,1.032536772022834559e-01
1.362272454490898177e+00,2.060905024868391777e+00,2.939094975131606446e+00,4.344178253853854810e-01,1.631530111174839259e-01,1.890922571613821435e-01
1.368273654730946198e+00,2.061874266367289987e+00,2.938125733632708236e+00,4.356081962838599941e-01,1.598702434895027391e-01,1.027443426068781335e-01
1.374274854970993998e+00,2.062823934180510133e+00,2.937176065819488091e+00,4.367938901233554549e-01,1.566295223344933429e-01,1.193367024250771014e-01
1.380276055211042019e+00,2.063754279249630841e+00,2.936245720750367383e+00,4.379749222653199769e-01,1.534303621920565242e-01,1.713925947926167592e-01
1.386277255451090040e+00,2.064665550116517423e+00,2.935334449883480801e+00,4.391513080484605314e-01,1.502722825363345116e-01,1.704009508335611323e-01
1.392278455691138062e+00,2.065557991395827298e+00,2.934442008604170926e+00,4.403230627743006109e-01,1.471548106431621594e-01,1.271490730929085988e-01
1.398279655931186083e+00,2.066431844779114346e+00,2.933568155220883877e+00,4.414902016998702994e-01,1.440774796900565757e-01,4.311418916561648995e-02
1.404280856171234104e+00,2.067287349382395334e+00,2.932712650617602890e+00,4.426527400406616297e-01,1.410398280785951641e-01,1.620654924433739263e-01
1.410282056411282126e+00,2.068124741746154349e+00,2.931875258253843874e+00,4.438106929706284731e-01,1.380413994145306411e-01,1.510195723591336303e-01
1.416283256651330147e+00,2.068944255835340140e+00,2.931055744164658083e+00,4.449640756221868720e-01,1.350817424886037177e-01,6.446268171501494393e-02
1.422284456891378168e+00,2.069746123039367891e+00,2.930253876960630333e+00,4.461129030862144851e-01,1.321604112580190282e-01,1.706765153977438387e-01
1.428285657131426190e+00,2.070530572172117889e+00,2.929469427827880335e+00,4.472571904120510866e-01,1.292769648285965189e-01,9.422197480692520721e-02
1.434286857371474211e+00,2.071297829471935525e+00,2.928702170528062698e+00,4.483969526074982892e-01,1.264309674375572179e-01,7.012156162989219288e-02
1.440288057611522232e+00,2.072048118601632183e+00,2.927951881398366041e+00,4.495322046388197101e-01,1.236219884369451627e-01,1.284085239851580074e-01
1.446289257851570254e+00,2.072781660648484792e+00,2.927218339351513432e+00,4.506629614307408049e-01,1.208496022776619494e-01,1.119260807077012004e-01
1.452290458091618275e+00,2.073498674124235830e+00,2.926501325875762394e+00,4.517892378664489228e-01,1.181133884941025780e-01,1.282445885436599431e-01
1.458291658331666296e+00,2.074199374965093767e+00,2.925800625034904456e+00,4.529110487875934732e-01,1.154129316893899304e-01,3.512552877316799105e-02
1.464292858571714318e+00,2.074883976625412796e+00,2.925116023374585428e+00,4.540284089959065184e-01,1.127478213429764509e-01,2.033593271565951044e-01
1.470294058811762339e+00,2.075552690504168574e+00,2.924447309495829650e+00,4.551413332733526551e-01,1.101176509699264283e-01,7.998472024274003167e-02
1.476295259051810360e+00,2.076205724584441192e+00,2.923794275415557031e+00,4.562498363679143298e-01,1.075220206842295578e-01,3.053905525940900367e-02
1.482296459291858159e+00,2.076843284426177050e+00,2.923156715573821174e+00,4.573539329879678372e-01,1.049605353261071627e-01,1.359026447544646465e-01
1.488297659531906181e+00,2.077465573410688826e+00,2.922534426589309398e+00,4.584536378041817462e-01,1.024328039875699314e-01,8.469259748251109499e-02
1.494298859771954202e+00,2.078072792740655483e+00,2.921927207259342740e+00,4.595489654495170662e-01,9.993844000060980726e-02,1.161813642892549903e-01
1.500300060012002223e+00,2.078665141440121378e+00,2.921334858559876846e+00,4.606399305192271920e-01,9.747706092586616577e-02,8.049663939461423889e-02
1.506301260252050245e+00,2.079242816354496259e+00,2.920757183645501964e+00,4.617265475708579592e-01,9.504828854173030805e-02,9.206127051773430048e-02
1.512302460492098266e+00,2.079806012150557049e+00,2.920193987849441175e+00,4.628088311242475328e-01,9.265174883390114857e-02,1.049403910208328433e-01
1.518303660732146287e+00,2.080354921316445171e+00,2.919645078683553052e+00,4.638867956615265742e-01,9.028707198536922718e-02,5.295442778622431318e-02
1.524304860972194309e+00,2.080889734161668780e+00,2.919110265838329443e+00,4.649604556271180189e-01,8.795389236681816492e-02,1.218908721597960626e-01
1.530306061212242330e+00,2.081410638817101866e+00,2.918589361182896358e+00,4.660298254277372987e-01,8.565184852744689437e-02,6.215684357346971944e-02
1.536307261452290351e+00,2.081917821234984700e+00,2.918082178765013524e+00,4.670949194323922860e-01,8.338058318618335463e-02,3.989622597765973833e-02
1.542308461692338373e+00,2.082411465188922506e+00,2.917588534811075718e+00,4.681557519723830163e-01,8.113974322330586020e-02,8.499136431443099493e-02
1.548309661932386394e+00,2.082891752275995767e+00,2.917108247724002457e+00,4.692123373413280563e-01,7.892897966843115398e-02,1.011810435929832580e-01
1.554310862172434415e+00,2.083358862388154709e+00,2.916641137611843515e+00,4.702646898070390047e-01,7.674794679042706846e-02,6.529397970949508967e-02
1.560312062412482437e+00,2.083812972781668993e+00,2.916187027218329231e+00,4.713128236151336581e-01,7.459630383786675090e-02,3.147031448388860897e-02
1.566313262652530458e+00,2.084254258273082083e+00,2.915745741726916140e+00,4.723567529737842108e-01,7.247371468232910452e-02,1.034629929977607526e-01
1.572314462892578479e+00,2.084682891835946794e+00,2.915317108164051429e+00,4.733964920561588019e-01,7.037984668490193663e-02,-1.763659292123691269e-02
1.578315663132626501e+00,2.085099044600825291e+00,2.914900955399172933e+00,4.744320550004217374e-01,6.831437068959456127e-02,1.677116388781791506e-02
1.584316863372674522e+00,2.085502885855289978e+00,2.914497114144708245e+00,4.754634559097330460e-01,6.627696101707414300e-02,6.825310554374336425e-02
1.590318063612722543e+00,2.085894583043922612e+00,2.914105416956075612e+00,4.764907088522489786e-01,6.426729545868603566e-02,-3.785674456567342250e-03
1.596319263852770343e+00,2.086274301768314743e+00,2.913725698231683481e+00,4.775138278611216203e-01,6.228505527078631587e-02,6.368476848324478023e-02
1.602320464092818364e+00,2.086642205787067716e+00,2.913357794212930507e+00,4.785328269344991670e-01,6.032992516934765348e-02,5.758676926842445920e-02
1.608321664332866385e+00,2.086998457015793118e+00,2.913001542984205106e+00,4.795477200355255931e-01,5.840159332485095334e-02,1.033385827677593682e-01
1.614322864572914407e+00,2.087343215527110551e+00,2.912656784472887672e+00,4.805585210923410400e-01,5.649975135745699539e-02,1.076023376679241528e-02
1.620324064812962428e+00,2.087676639550650748e+00,2.912323360449347476e+00,4.815652439980816490e-01,5.462409433243609058e-02,2.332876815035395818e-02
1.626325265053010449e+00,2.087998885473053789e+00,2.912001114526944434e+00,4.825679026108793401e-01,5.277432075586330207e-02,6.943340499091331386e-02
1.632326465293058471e+00,2.088310107837969110e+00,2.911689892162029114e+00,4.835665107538621998e-01,5.095013257057834366e-02,-7.192804693971202590e-02
1.638327665533106492e+00,2.088610459382881146e+00,2.911389540617117078e+00,4.845610822156408704e-01,4.915123508230090366e-02,2.041533500280301450e-01
1.644328865773154513e+00,2.088900091448739005e+00,2.911099908551259219e+00,4.855516307639319296e-01,4.737733616617822996e-02,1.244479964308978226e-02
1.650330066013202535e+00,2.089179152868212874e+00,2.910820847131785349e+00,4.865381701409611792e-01,4.562814836668471763e-02,9.136395730406823845e-03
1.656331266253250556e+00,2.089447790617610323e+00,2.910552209382387900e+00,4.875207140544787210e-01,4.390338767607748771e-02,8.695976322126314217e-02
1.662332466493298577e+00,2.089706150116116046e+00,2.910293849883882178e+00,4.884992761790671878e-01,4.220277296502206177e-02,4.021118089323785783e-02
1.668333666733346599e+00,2.089954375225788308e+00,2.910045624774209916e+00,4.894738701561415217e-01,4.052602597955856645e-02,-4.844540495562099647e-02
1.674334866973394620e+00,2.090192608251560724e+00,2.909807391748437500e+00,4.904445095939491961e-01,3.887287133824490759e-02,7.021924034287552185e-02
1.680336067213442641e+00,2.090420989941242702e+00,2.909579010058755522e+00,4.914112080675701044e-01,3.724303652950600174e-02,8.001192822946642802e-02
1.686337267453490663e+00,2.090639659485517665e+00,2.909360340514480558e+00,4.923739791189165604e-01,3.563625190917107943e-02,1.313893823537401473e-02
1.692338467693538684e+00,2.090848754517945718e+00,2.909151245482052506e+00,4.933328362567333536e-01,3.405225069819617367e-02,1.997223278359492801e-02
1.698339667933586705e+00,2.091048411114960093e+00,2.908951588885038131e+00,4.942877929565977491e-01,3.249076898057223772e-02,5.678999884354184180e-02
1.704340868173634505e+00,2.091238763795870703e+00,2.908761236204127520e+00,4.952388626609192657e-01,3.095154570139935224e-02,-1.448746679432312556e-02
1.710342068413682526e+00,2.091419945522861479e+00,2.908580054477136745e+00,4.961860587789401755e-01,2.943432266514878215e-02,5.135375087549420847e-02
1.716343268653730547e+00,2.091592087700991698e+00,2.908407912299006526e+00,4.971293946867349489e-01,2.793884453408290724e-02,3.790377005630780893e-02
1.722344468893778568e+00,2.091755320178196875e+00,2.908244679821801348e+00,4.980688837272104763e-01,2.646485882684013191e-02,-7.281771961955771366e-03
1.728345669133826590e+00,2.091909771246368788e+00,2.908090228753629436e+00,4.990045392101166155e-01,2.501211591512908505e-02,-4.459297777546314401e-02
1.734346869373874611e+00,2.092055568014635547e+00,2.907944431985362677e+00,4.999363744201917314e-01,2.358036830643062132e-02,1.230007676837631229e-02
1.740348069613922632e+00,2.092192835651228489e+00,2.907807164348769735e+00,5.008644026216451106e-01,2.216937207120217579e-02,-2.160174084180625093e-02
1.746349269853970654e+00,2.092321697508937817e+00,2.907678302491060407e+00,5.017886370457849132e-01,2.077888662067906012e-02,7.084939790468727794e-02
1.752350470094018675e+00,2.092442275628329629e+00,2.907557724371668595e+00,5.027090908919398249e-01,1.940867375311805532e-02,2.661294217811421489e-02
1.758351670334066696e+00,2.092554690737743694e+00,2.907445309262254529e+00,5.036257773274601668e-01,1.805849765288991549e-02,5.716272378088474437e-02
1.764352870574114718e+00,2.092659062253293456e+00,2.907340937746704768e+00,5.045387094877170631e-01,1.672812488969155353e-02,2.345922165691446265e-02
1.770354070814162739e+00,2.092755508278868248e+00,2.907244491721129975e+00,5.054479004761028849e-01,1.541732441786858310e-02,2.856238027212011643e-02
1.776355271054210760e+00,2.092844145606130635e+00,2.907155854393867589e+00,5.063533633640310283e-01,1.412586757588019104e-02,-2.502407828563884412e-02
1.782356471294258782e+00,2.092925089714518183e+00,2.907074910285480041e+00,5.072551111909362476e-01,1.285352808587325590e-02,4.625589941448048775e-02
1.788357671534306803e+00,2.092998454771242578e+00,2.907001545228755646e+00,5.081531569642739887e-01,1.160008205336149345e-02,1.008349957687127152e-01
1.794358871774354824e+00,2.093064353631290508e+00,2.906935646368707715e+00,5.090475136595211669e-01,1.036530796703982737e-02,-5.119069808837257984e-03
