S,g,g_noisy
1.756794847870356835e-01,-3.380045510526497043e-02,-2.400861031173744109e-02
1.759494298875476093e-01,-3.355335445821067131e-02,-2.245271496518821616e-02
1.762197897795611534e-01,-3.330610556023627655e-02,-3.601808975574972288e-02
1.764905651004353704e-01,-3.305870833394858321e-02,-2.662343090816943897e-02
1.767617564885089199e-01,-3.281116270188144668e-02,-5.956207821301500588e-03
1.770333645831011771e-01,-3.256346858649539211e-02,-4.462647335227702683e-02
1.773053900245138703e-01,-3.231562591017783648e-02,-2.043593053763564926e-02
1.775778334540326631e-01,-3.206763459524253346e-02,-3.615181651320389933e-02
1.778506955139285417e-01,-3.181949456392935138e-02,-2.799223205782435525e-02
1.781239768474594531e-01,-3.157120573840405120e-02,-1.795767727037275718e-02
1.783976780988716926e-01,-3.132276804075823096e-02,-4.302733581213581682e-02
1.786717999134015411e-01,-3.107418139300788251e-02,-4.655940679024260509e-02
1.789463429372767367e-01,-3.082544571709544545e-02,-3.459371392219355579e-02
1.792213078177180008e-01,-3.057656093488686500e-02,-3.759533706297537442e-02
1.794966952029404539e-01,-3.032752696817386795e-02,-4.146393969207640834e-02
1.797725057421553641e-01,-3.007834373867146471e-02,-1.352978270992565360e-02
1.800487400855716180e-01,-2.982901116801939256e-02,-2.123818175239174447e-02
1.803253988843970257e-01,-2.957952917778089441e-02,-1.732512251933668659e-02
1.806024827908400965e-01,-2.932989768944260778e-02,-2.636294330577309414e-02
1.808799924581115659e-01,-2.908011662441473133e-02,-1.841710400410122989e-02
1.811579285404258666e-01,-2.883018590402985915e-02,-4.151033566743186909e-02
1.814362916930026270e-01,-2.858010544954409093e-02,-1.027110272929493071e-02
1.817150825720682816e-01,-2.832987518213536671e-02,-1.713592680873322546e-02
1.819943018348575969e-01,-2.807949502290402188e-02,-2.722920391770028425e-02
1.822739501396153650e-01,-2.782896489287201014e-02,-2.571126083126503911e-02
1.825540281455976521e-01,-2.757828471298368056e-02,-2.973940402739148892e-02
1.828345365130735201e-01,-2.732745440410361271e-02,-4.499681981159905919e-02
1.831154759033267465e-01,-2.707647388701850399e-02,-2.716368463113843709e-02
1.833968469786571298e-01,-2.682534308243489374e-02,-2.138978836135350253e-02
1.836786504023820710e-01,-2.657406191098088399e-02,-2.256848150524977739e-02
1.839608868388383223e-01,-2.632263029320397463e-02,-3.391268790670179389e-02
1.842435569533834305e-01,-2.607104814957195149e-02,-2.518457005445087077e-02
1.845266614123972360e-01,-2.581931540047222029e-02,-3.679284733806144347e-02
1.848102008832835375e-01,-2.556743196621202863e-02,-2.137606542686124045e-02
1.850941760344717302e-01,-2.531539776701707822e-02,-4.691636337764335668e-02
1.853785875354183044e-01,-2.506321272303208003e-02,-2.607501018059342479e-02
1.856634360566083441e-01,-2.481087675432086526e-02,-2.323509376766572793e-02
1.859487222695571096e-01,-2.455838978086505309e-02,-2.746469742931013924e-02
1.862344468468118963e-01,-2.430575172256427274e-02,-3.541807654125354865e-02
1.865206104619533678e-01,-2.405296249923588592e-02,-1.403487168562791466e-02
1.868072137895971097e-01,-2.380002203061470922e-02,-2.625722908143507395e-02
1.870942575053952950e-01,-2.354693023635290317e-02,-1.817099913676894704e-02
1.873817422860384052e-01,-2.329368703601913948e-02,-1.364987264783827474e-02
1.876696688092566734e-01,-2.304029234909893420e-02,-3.005448004607042325e-02
1.879580377538216662e-01,-2.278674609499370396e-02,-2.168096734277024512e-02
1.882468497995478385e-01,-2.253304819302137663e-02,-3.233562434736644842e-02
1.885361056272945868e-01,-2.227919856241494800e-02,-2.437478671233397204e-02
1.888258059189671656e-01,-2.202519712232314797e-02,-3.869500077679714767e-02
1.891159513575186579e-01,-2.177104379181010740e-02,-2.465083670809682659e-02
1.894065426269517238e-01,-2.151673848985385940e-02,-3.498408376569721312e-03
1.896975804123199605e-01,-2.126228113534789355e-02,-9.159402019992978275e-03
1.899890653997295675e-01,-2.100767164709937962e-02,-3.165451110788040923e-02
1.902809982763410124e-01,-2.075290994382916754e-02,-3.050201279115629521e-02
1.905733797303706401e-01,-2.049799594417256454e-02,-2.071071189068743323e-02
1.908662104510924218e-01,-2.024292956667705923e-02,-1.475047540272021729e-02
1.911594911288392318e-01,-1.998771072980409791e-02,-2.332753174589091358e-02
1.914532224550047901e-01,-1.973233935192736377e-02,-3.207115345966301406e-02
1.917474051220452447e-01,-1.947681535133272135e-02,-1.261385347332260286e-02
1.920420398234807813e-01,-1.922113864621882717e-02,-1.061221981696302240e-02
1.923371272538970944e-01,-1.896530915469513134e-02,-2.013542805237559727e-02
1.926326681089472193e-01,-1.870932679478348737e-02,-7.617299525025409551e-03
1.929286630853531415e-01,-1.845319148441643131e-02,-2.792891856716397947e-04
1.932251128809074903e-01,-1.819690314143701526e-02,-2.520271793964235646e-02
1.935220181944749263e-01,-1.794046168359991755e-02,-9.543622365436462210e-03
1.938193797259941120e-01,-1.768386702856872272e-02,-1.793483843788493473e-02
1.941171981764792109e-01,-1.742711909391791991e-02,-1.966713724596934332e-02
1.944154742480214970e-01,-1.717021779713079344e-02,-2.844518112009279676e-02
1.947142086437909925e-01,-1.691316305560081057e-02,-1.040467796771805259e-02
1.950134020680383273e-01,-1.665595478662967865e-02,-1.857270308166901127e-02
1.953130552260963215e-01,-1.639859290742801123e-02,-2.140921919134628620e-02
1.956131688243813727e-01,-1.614107733511477294e-02,-3.982293626655260266e-04
1.959137435703954822e-01,-1.588340798671683540e-02,-1.609740727312083258e-02
1.962147801727277541e-01,-1.562558477916881072e-02,-2.767300259506893026e-02
1.965162793410561715e-01,-1.536760762931249635e-02,-1.429227671587444959e-02
1.968182417861490674e-01,-1.510947645389726368e-02,-1.015965629750906728e-02
1.971206682198669569e-01,-1.485119116957855923e-02,-1.486562794811531647e-02
1.974235593551642298e-01,-1.459275169291862628e-02,-1.527673626037195573e-02
1.977269159060908166e-01,-1.433415794038556124e-02,-6.168733567948449584e-03
1.980307385877937421e-01,-1.407540982835325805e-02,1.435797021362693326e-02
1.983350281165189299e-01,-1.381650727310118620e-02,-2.715043592459551874e-02
1.986397852096128958e-01,-1.355745019081344704e-02,-2.979716479323570380e-02
1.989450105855244955e-01,-1.329823849757955090e-02,1.473310378852867725e-03
1.992507049638063688e-01,-1.303887210939286279e-02,-1.400826006568943807e-02
1.995568690651169097e-01,-1.277935094215082446e-02,-3.202079378602442836e-03
1.998635036112219043e-01,-1.251967491165500990e-02,-1.566727892894618709e-02
2.001706093249960849e-01,-1.225984393361018165e-02,-9.171496310026075460e-03
2.004781869304249065e-01,-1.199985792362429082e-02,-3.193728781801316585e-02
2.007862371526064060e-01,-1.173971679720753336e-02,-9.442363458198162196e-03
2.010947607177527852e-01,-1.147942046977346031e-02,-2.442226496108481151e-02
2.014037583531920195e-01,-1.121896885663670185e-02,-1.480117413559202053e-02
2.017132307873697183e-01,-1.095836187301402198e-02,-4.016228095875882045e-03
2.020231787498508458e-01,-1.069759943402370794e-02,5.049527827477393732e-03
2.023336029713214690e-01,-1.043668145468473751e-02,-2.067695841239002713e-02
2.026445041835902017e-01,-1.017560784991700107e-02,-1.721439986670817227e-02
2.029558831195902580e-01,-9.914378534540635446e-03,-1.377298923626729329e-02
2.032677405133810622e-01,-9.652993423275912921e-03,-2.054474364865969613e-02
2.035800771001500808e-01,-9.391452430742464053e-03,-2.770170400893538082e-02
2.038928936162142658e-01,-9.129755471459277683e-03,-9.220636596878167487e-03
2.042061907990219971e-01,-8.867902459844589913e-03,-9.014115810740267951e-03
2.045199693871549151e-01,-8.605893310214995928e-03,-7.103359506858939430e-03
2.048342301203295301e-01,-8.343727936785005905e-03,-1.572172645753753747e-02
2.051489737393988877e-01,-8.081406253667711148e-03,-2.438444705023536802e-02
2.054642009863544838e-01,-7.818928174873118753e-03,-1.289041961057533700e-02
2.057799126043280136e-01,-7.556293614308595696e-03,-1.452923258147518527e-02
2.060961093375928699e-01,-7.293502485778535771e-03,-1.627482039956497373e-02
2.064127919315661419e-01,-7.030554702983415893e-03,-3.088289314789155818e-03
2.067299611328104192e-01,-6.767450179520129172e-03,-6.325548702177505658e-03
2.070476176890354014e-01,-6.504188828880874684e-03,1.529504266174138913e-02
2.073657623490995916e-01,-6.240770564453657077e-03,-1.729434420552741769e-02
2.076843958630122389e-01,-5.977195299521453897e-03,-1.699412992324685068e-05
2.080035189819350594e-01,-5.713462947261604974e-03,6.291600083125624063e-03
2.083231324581840682e-01,-5.449573420745590369e-03,-3.954174066424839123e-05
2.086432370452310781e-01,-5.185526632939252423e-03,-3.175412799663157593e-02
2.089638334977057532e-01,-4.921322496702018601e-03,2.730582773184797064e-03
2.092849225713973860e-01,-4.656960924785735756e-03,-1.088176884388587784e-02
2.096065050232565619e-01,-4.392441829835613820e-03,5.991868740530996787e-04
2.099285816113969083e-01,-4.127765124389337625e-03,-9.646662994094406911e-04
2.102511530950969265e-01,-3.862930720876567303e-03,-1.108212499133059276e-02
2.105742202348019343e-01,-3.597938531618161129e-03,2.010706939001304788e-03
2.108977837921257592e-01,-3.332788468826841655e-03,8.162971419707036255e-03
2.112218445298522929e-01,-3.067480444606029977e-03,5.599587117108683482e-04
2.115464032119376836e-01,-2.802014370949568178e-03,-1.395121559615905039e-02
2.118714606035119463e-01,-2.536390159741830352e-03,1.160057299366602790e-02
2.121970174708807388e-01,-2.270607722756612379e-03,9.390015875220631900e-03
2.125230745815270827e-01,-2.004666971656965391e-03,-1.070883025573889265e-02
2.128496327041135283e-01,-1.738567817995417819e-03,-2.956293768318745026e-03
2.131766926084836811e-01,-1.472310173212698636e-03,-2.484463171055172753e-02
2.135042550656639226e-01,-1.205893948637959401e-03,-5.792084457528683637e-03
2.138323208478654369e-01,-9.393190554883301679e-04,-9.757301904782064716e-03
2.141608907284860697e-01,-6.725854048679202890e-04,1.154866036536147640e-03
2.144899654821120494e-01,-4.056929077685400564e-04,-1.374841841993633233e-02
2.148195458845196526e-01,-1.386414750682019026e-04,-7.978097681037184946e-03
2.151496327126772579e-01,1.285689824684910221e-04,7.778162712712520868e-03
2.154802267447472608e-01,3.959385541914550721e-04,-8.096780289703318229e-03
2.158113287600876284e-01,6.634673295650150848e-04,-1.079693820676929338e-02
2.161429395392538977e-01,9.311553981677378466e-04,1.720776534857012749e-02
2.164750598640008961e-01,1.199002849694374984e-03,-4.097124925869714395e-04
2.168076905172849345e-01,1.467009773954919272e-03,1.851957680172122006e-02
2.171408322832651672e-01,1.735176260875603838e-03,-3.753560759106426559e-05
2.174744859473057013e-01,2.003502400499235225e-03,1.857347838217582661e-02
2.178086522959774562e-01,2.271988282985248908e-03,-6.782784417815754252e-03
2.181433321170600514e-01,2.540633998610652977e-03,-1.287234054604502291e-02
2.184785261995434713e-01,2.809439637770361209e-03,3.953923517115633113e-03
2.188142353336300361e-01,3.078405290976915509e-03,-1.561681105877868632e-03
2.191504603107363447e-01,3.347531048861596137e-03,2.479053557121549574e-03
2.194872019234951621e-01,3.616817002174810280e-03,1.480013720547995477e-03
2.198244609657569737e-01,3.886263241786314104e-03,-2.469410129404487134e-03
2.201622382325921223e-01,4.155869858685379281e-03,2.241520532854176725e-02
2.205005345202928069e-01,4.425636943981570148e-03,4.204782690925145880e-03
2.208393506263747197e-01,4.695564588905354331e-03,-2.045254024668625645e-02
2.211786873495789063e-01,4.965652884807547629e-03,2.054567337189920281e-03
2.215185454898737083e-01,5.235901923161145888e-03,1.155006682098483339e-02
2.218589258484568449e-01,5.506311795560658862e-03,1.690792467021172418e-02
2.221998292277571341e-01,5.776882593722443282e-03,3.153347106064153041e-04
2.225412564314362407e-01,6.047614409486701259e-03,-4.019763875213758220e-03
2.228832082643907031e-01,6.318507334815592902e-03,3.410852319796766133e-03
2.232256855327540979e-01,6.589561461795401254e-03,1.523713280723235780e-03
2.235686890438984831e-01,6.860776882636476781e-03,9.726753199586915880e-03
2.239122196064364523e-01,7.132153689673070840e-03,7.984436960676763104e-03
2.242562780302232439e-01,7.403691975364723454e-03,2.848105538917176938e-02
2.246008651263584899e-01,7.675391832296096783e-03,-3.493513531513663117e-03
2.249459817071880752e-01,7.947253353177419211e-03,1.224120775245594525e-02
2.252916285863060808e-01,8.219276630845262499e-03,-5.777935703648489837e-03
2.256378065785568099e-01,8.491461758262597304e-03,-1.495271328456561702e-03
2.259845165000367306e-01,8.763808828519625838e-03,1.075860208046495146e-02
2.263317591680960861e-01,9.036317934833670851e-03,-2.676303899696927738e-03
2.266795354013411423e-01,9.308989170550230341e-03,1.947810850735233468e-02
2.270278460196360759e-01,9.581822629142644487e-03,-2.502929409628679158e-03
2.273766918441048335e-01,9.854818404213483429e-03,6.221039213599333789e-04
2.277260736971330191e-01,1.012797658949443624e-02,1.453030009166427286e-02
2.280759924023698648e-01,1.040129727884681055e-02,2.539930901129302046e-02
2.284264487847302849e-01,1.067478056626186556e-02,4.925822759953627644e-03
2.287774436703968184e-01,1.094842654586120068e-02,9.292524241690360357e-03
2.291289778868212668e-01,1.122223531189836532e-02,7.244009576539566994e-03
2.294810522627270533e-01,1.149620695875713805e-02,1.963343654085882017e-02
2.298336676281110269e-01,1.177034158095369154e-02,2.570419835645853385e-02
2.301868248142452666e-01,1.204463927313698113e-02,2.115570499404610672e-02
2.305405246536791075e-01,1.231910013008780114e-02,-3.079679785840665207e-03
2.308947679802413888e-01,1.259372424672133839e-02,5.908593708968695561e-03
2.312495556290420640e-01,1.286851171808528482e-02,6.070291707686297812e-03
2.316048884364743099e-01,1.314346263936239101e-02,1.848580187417968312e-02
2.319607672402163590e-01,1.341857710586957797e-02,1.777565002832773300e-02
2.323171928792338303e-01,1.369385521305938047e-02,2.849003404524881600e-02
2.326741661937813954e-01,1.396929705651905884e-02,2.327369954512056860e-02
2.330316880254047762e-01,1.424490273197270840e-02,2.358420510669189535e-02
2.333897592169427715e-01,1.452067233528026025e-02,2.045457399921894043e-02
2.337483806125294217e-01,1.479660596243909110e-02,1.280115983090572562e-02
2.341075530575957575e-01,1.507270370958363470e-02,2.441423984240945200e-02
2.344672773988718262e-01,1.534896567298638104e-02,7.458941439793257550e-03
2.348275544843887730e-01,1.562539194905826490e-02,2.758677144449899615e-02
2.351883851634808675e-01,1.590198263434899895e-02,1.891505369218221544e-02
2.355497702867874188e-01,1.617873782554724027e-02,1.242314644145563196e-02
2.359117107062547458e-01,1.645565761948220018e-02,1.193954303374773068e-02
2.362742072751383149e-01,1.673274211312242299e-02,1.813415567126023392e-02
2.366372608480047657e-01,1.700999140357806194e-02,1.541262462821335437e-02
2.370008722807336321e-01,1.728740558809988004e-02,-1.888907656044960109e-03
2.373650424305197015e-01,1.756498476408052678e-02,1.619441545184954756e-02
2.377297721558749022e-01,1.784272902905514879e-02,2.068839707475306905e-02
2.380950623166303848e-01,1.812063848070094574e-02,2.223360328012797746e-02
2.384609137739384377e-01,1.839871321683883565e-02,2.156100734589279366e-02
2.388273273902744298e-01,1.867695333543295533e-02,4.108516237139914207e-02
2.391943040294392808e-01,1.895535893459232568e-02,3.382720996232448790e-02
2.395618445565610710e-01,1.923393011256935292e-02,4.028569761155103429e-03
2.399299498380971785e-01,1.951266696776293719e-02,1.599384644040974593e-02
2.402986207418363052e-01,1.979156959871636312e-02,4.803559358968155502e-02
2.406678581369007253e-01,2.007063810411979787e-02,4.379876649141985212e-02
2.410376628937482002e-01,2.034987258281029110e-02,2.228425254293660632e-02
2.414080358841738938e-01,2.062927313377077576e-02,1.708297619693961017e-02
2.417789779813125095e-01,2.090883985613295470e-02,4.169077956667729956e-02
2.421504900596405385e-01,2.118857284917619044e-02,7.845006451186194163e-03
2.425225729949782028e-01,2.146847221232867087e-02,1.906718056128981972e-02
2.428952276644912311e-01,2.174853804516690969e-02,2.346803011088855612e-02
2.432684549466934687e-01,2.202877044741846646e-02,9.389795896224746585e-03
2.436422557214485696e-01,2.230916951895967060e-02,3.652731618120118318e-02
2.440166308699721065e-01,2.258973535981856351e-02,2.409361331950896426e-02
2.443915812748336525e-01,2.287046807017323324e-02,9.803934720250970236e-03
2.447671078199591399e-01,2.315136775035442351e-02,2.399687576913915599e-02
2.451432113906325816e-01,2.343243450084470103e-02,1.289207981489648783e-02
2.455198928734982911e-01,2.371366842227895511e-02,2.100833473186355591e-02
2.458971531565629365e-01,2.399506961544595196e-02,2.758064281201823981e-02
