p,v,F_index,F_index_noisy
2.143332883872870465e-01,5.113424036520028415e-03,3.892165805649971944e-01,3.942236316933980245e-01
2.393378914510519706e-01,4.865893362723310717e-02,8.230631166397397447e-01,8.237835434822393665e-01
7.786768040962144255e-01,2.975834325362332680e-02,6.990428212164769839e-01,7.029532438292764862e-01
5.874328193357801764e-01,7.925712662445145301e-03,3.858912096880654508e-01,3.865643193647877451e-01
7.681439998960444271e-01,2.052024598037034686e-02,5.834482736953421345e-01,5.847627792807672531e-01
4.096306153232573966e-01,4.814687742315787444e-02,6.592175099112593806e-01,6.553025153251075263e-01
6.531329459968484574e-01,1.990514637907399298e-02,4.954290395536308789e-01,4.987692766864916250e-01
2.392393792170000866e-01,3.000146807506838195e-02,6.602826390764919839e-01,6.692061304480271255e-01
2.997230993557827294e-01,1.971380873864005470e-02,5.070781916829616431e-01,5.055297539053739131e-01
3.662800009231940157e-01,3.256631387722592336e-02,5.757827740577550202e-01,5.728189014191842343e-01
5.301909510204450005e-01,2.689019408884315079e-02,5.165941372838787071e-01,5.158049537729268996e-01
5.344453280545460316e-01,1.980722713585466796e-02,4.685472956441242287e-01,4.661408942261185961e-01
4.993918713842089852e-01,9.283586566300837742e-03,3.906647153208350209e-01,3.871573188275673205e-01
4.546781507792465593e-01,1.773398326057639557e-02,4.527426676502451230e-01,4.534336358700859493e-01
5.454230962034591901e-01,3.293165885855085101e-02,5.579806805070507414e-01,5.565260928418003239e-01
7.799974372327029837e-01,2.815009578376548305e-02,6.844699475592375126e-01,6.916643155284507571e-01
4.748477362916715960e-01,2.497049487719587429e-02,5.021215011408131090e-01,5.021225093555887753e-01
7.024828530790430126e-01,3.073665944032650046e-02,6.120779947901182627e-01,6.136975546782753588e-01
2.335231790191227286e-01,2.187539469316038265e-02,5.837433200182623461e-01,5.885034293582613873e-01
4.313523543380345937e-01,2.836540731682064831e-02,5.289649160868375999e-01,5.274611368243148357e-01
5.362978661854396201e-01,3.077555398208495566e-02,5.428212604521706064e-01,5.500049431526152777e-01
5.721923333929623823e-01,3.717208236681122935e-02,5.903453519663064419e-01,5.871818809037059328e-01
3.500110039592068123e-01,4.836905539334000748e-02,6.897595622909631352e-01,6.857179237815325124e-01
4.395746080919571974e-01,1.512640384634188553e-02,4.347451154134921447e-01,4.329137803192408818e-01
7.682037012414142385e-01,4.891787895525404051e-02,8.507177556953939845e-01,8.501441687355583143e-01
5.893104524071695050e-01,4.933334604477895152e-02,6.694717968095997840e-01,6.624652058091045070e-01
5.509797490473768988e-01,4.131203076370227462e-02,6.111773288614742450e-01,6.110018549408300359e-01
2.391792263119045803e-01,3.717574355574207456e-02,7.276422437141230048e-01,7.193048107619258724e-01
2.313057545858886455e-01,8.075792946370312017e-03,4.215810969348761650e-01,4.285417889376036404e-01
3.268390686992388439e-01,4.010529748429780827e-02,6.511446018314518414e-01,6.507396170744134123e-01
2.826936655091798478e-01,3.250685566180370328e-02,6.308084104980842266e-01,6.275986218746043566e-01
7.902499575639727603e-01,1.623554729052772982e-02,5.603209534207117537e-01,5.557792628292939074e-01
2.016482885615984988e-01,1.589752532710825977e-02,5.524418225233230784e-01,5.505196701522820923e-01
4.195061175083102945e-01,2.001210838926826760e-02,4.723594908019369543e-01,4.712440934597847964e-01
2.350534697742809875e-01,1.945269353293091474e-02,5.551155815033548269e-01,5.498930266752980467e-01
5.840063349906060575e-01,2.297065668920437315e-02,4.980064144991266373e-01,4.934074390300124402e-01
2.279199212449154743e-01,2.888417274296274304e-02,6.663767601018303344e-01,6.654408850765226591e-01
2.410457813250334036e-01,4.056675494374847174e-02,7.541544896778370477e-01,7.515505709388587974e-01
2.479655033648713591e-01,2.290439488903258172e-02,5.780856339749510520e-01,5.827816994933426864e-01
3.630710787817277296e-01,6.267690399265024928e-03,3.712721428286298031e-01,3.769614946998574023e-01
5.458148407979903638e-01,3.608145572178211163e-02,5.780376372485368508e-01,5.781177432665363103e-01
6.832691705785123304e-01,5.074295868505306235e-03,3.744482002286406153e-01,3.768161980889132567e-01
3.603149507007564756e-01,2.621178837613331869e-02,5.321505140249853660e-01,5.254745721568597761e-01
3.699026339416798814e-01,3.446906272056374926e-02,5.874853615780573080e-01,5.906724501252204051e-01
6.946892863711622290e-01,3.267632542171039489e-02,6.209749768455928853e-01,6.208220594980266016e-01
6.475690281057936426e-01,4.158843153638801249e-02,6.506919945584960230e-01,6.531153361382502354e-01
2.760888490144007834e-01,4.750571415935853081e-02,7.550924349554409831e-01,7.630942156134092880e-01
6.838093608238142718e-01,1.998222195972913784e-02,5.098131576011358801e-01,4.984088688194140415e-01
6.987506651811687952e-01,3.763876955987223438e-02,6.626557351979569521e-01,6.639604760932240612e-01
3.066954701402635486e-01,4.391921653407793863e-02,6.948848868201021878e-01,6.893892915042628688e-01
5.761687991435322509e-01,4.295466497218159568e-02,6.272206929919490470e-01,6.301816764489714950e-01
3.180461730927428010e-01,4.087177851013035212e-02,6.633606349076111020e-01,6.567940677204687772e-01
3.460956272168495551e-01,2.847671627939485015e-02,5.550574348057777385e-01,5.525804369707577601e-01
4.964034531971852626e-01,4.028845997594177053e-02,5.995588148347625879e-01,6.005724836135644118e-01
5.133320167704851222e-01,1.563047166871155483e-02,4.375774858433204018e-01,4.406450327754972696e-01
4.874201092389124357e-01,2.809321349691916436e-02,5.226797672493423974e-01,5.230537376960252560e-01
5.246846319825253513e-01,2.956079307680364865e-02,5.337175676774850164e-01,5.297534129825459681e-01
3.278988058552715357e-01,1.174461011831885032e-02,4.248477381479216497e-01,4.220800770593445828e-01
6.671482208767474109e-01,4.388046887383512118e-02,6.796394572607100670e-01,6.840619717169569292e-01
3.667090472171650184e-01,2.495433609568969632e-02,5.205103083917667073e-01,5.204828103133339878e-01
7.476099738314663234e-01,2.292037065995352479e-02,5.851891798815652690e-01,5.767701078973599405e-01
5.090931821537538760e-01,3.137718133540247367e-02,5.444484629883727944e-01,5.486667765297212895e-01
3.822104317667509021e-01,3.160667051812853651e-02,5.630250592654333364e-01,5.651063016640006653e-01
3.046303415049801400e-01,2.024816997951775499e-02,5.091748326090070886e-01,5.135419103352668602e-01
4.911223774496182304e-01,3.621369553812380654e-02,5.746180045049101848e-01,5.729348671730267739e-01
4.257783800908114258e-01,1.862425468227031644e-02,4.615264976537754027e-01,4.656672802459084770e-01
5.738562744331596743e-01,2.935728287177445314e-02,5.398441122894751532e-01,5.345387876894668322e-01
4.990757495737699889e-01,5.600792034638059184e-03,3.628168923733429696e-01,3.656668914276702820e-01
2.221758188004180623e-01,8.150564589259397252e-03,4.275756748085950965e-01,4.251237732604548070e-01
6.998568612851202575e-01,8.761679220816061264e-03,4.140762980163428253e-01,4.174480565409435795e-01
2.310043634716376082e-01,3.284296221985098102e-02,7.009766525329828024e-01,7.060048731150647683e-01
6.965570983155262574e-01,2.818980635302234874e-02,5.865495768621672434e-01,5.828696261021245606e-01
6.876497860500658810e-01,2.121929686263232182e-02,5.224298265896267779e-01,5.221736791921330889e-01
7.543898751725370833e-01,2.170325451484528614e-02,5.801411008434331773e-01,5.803358739757131790e-01
5.986406246909197204e-01,4.544321649951608283e-02,6.500573135835276961e-01,6.560056376727307903e-01
2.963741804632103460e-01,3.769336939733673730e-02,6.590154475230173281e-01,6.625682379798661925e-01
4.651576468724227253e-01,1.721566573161145697e-02,4.485846351826241474e-01,4.424882474625718709e-01
4.636595961022824119e-01,2.080981395389779054e-02,4.740213825224179889e-01,4.763094238259607538e-01
5.793997918891489185e-01,4.788303748714763108e-02,6.575358117508496303e-01,6.612612577977453610e-01
4.286825194424261909e-01,2.218969423559241649e-02,4.867104914228024826e-01,4.973295209024412022e-01
6.054068527814711054e-01,2.782208586523251398e-02,5.376946867161882526e-01,5.292989412324172749e-01
3.223444280587026700e-01,3.802118578059095894e-02,6.396138486310528615e-01,6.369320871313829402e-01
4.120104668879352450e-01,1.518335792255189401e-02,4.376506123192567821e-01,4.443174682596934821e-01
5.259880467724127318e-01,3.421507585304377902e-02,5.637399628742519875e-01,5.569646113812185551e-01
4.565906307286694554e-01,1.553663395459936591e-02,4.368196581982846660e-01,4.308223552786610289e-01
2.735153904614001652e-01,4.371020311941575809e-02,7.304561234968008909e-01,7.330415344737023498e-01
7.794968724575026542e-01,2.372329923721169451e-02,6.351083308143598005e-01,6.402003741187537456e-01
6.147772412818829357e-01,4.895346600503683310e-02,6.783910932656675996e-01,6.750476908287897926e-01
6.998210466746155323e-01,7.885037155743582216e-03,4.054661873028954089e-01,4.081668231643557077e-01
4.144764477734879105e-01,2.903395177161411170e-02,5.365610681583634634e-01,5.371458445055131703e-01
7.669375461014524831e-01,2.545821438994475341e-02,6.351828176400154957e-01,6.427765628101091977e-01
6.874682603317056051e-01,1.810963427246990026e-02,4.954854854470610581e-01,4.954778932485173759e-01
7.877037473527317424e-01,1.059874525234287546e-02,4.824397106207538588e-01,4.873909471805941696e-01
3.184365514338832748e-01,8.615800029675754756e-03,3.984532890910653102e-01,3.939376997944940006e-01
4.863016859604455955e-01,4.178595524673565237e-02,6.086046432840845899e-01,6.076802490367745335e-01
4.315093964434216778e-01,1.287478272907074603e-02,4.185458638032849010e-01,4.180623415344758009e-01
5.683369973618221938e-01,6.448220779951274739e-03,3.726210313267118157e-01,3.783165710641379631e-01
3.501318402007761454e-01,3.015271710676237227e-02,5.656208699216171976e-01,5.685189351192194707e-01
2.602833738504118366e-01,1.501300987780642207e-02,4.850616387002965602e-01,4.813028730438287384e-01
4.859699520973488340e-01,2.163981234946244989e-02,4.791992776285565747e-01,4.826091164469562544e-01
5.836831619117801573e-01,4.145613407793292265e-02,6.203560009274012854e-01,6.242091573095394086e-01
4.304092510947859496e-01,3.206314119958462300e-02,5.537360857469718622e-01,5.531778571353745955e-01
7.924636056297724718e-01,1.171223506291832299e-02,5.023626138431026567e-01,5.010743022679435832e-01
4.435932632893389571e-01,1.079146270211700509e-02,4.022375355478545189e-01,4.012685193207417567e-01
3.798893254626878324e-01,3.185461692366567399e-02,5.655522603032490103e-01,5.570772982733045442e-01
6.883386950597070175e-01,4.290972130218802943e-02,6.910975739698861364e-01,6.920412890105092085e-01
4.800138818196776902e-01,2.628007156340713552e-02,5.107698389541918127e-01,5.119427286003281896e-01
3.639300696195243434e-01,3.534396084918733222e-02,5.961457414038123792e-01,5.918180987850174546e-01
3.718946146829639199e-01,4.063109175296614889e-02,6.278934560476197024e-01,6.316056872969950664e-01
7.682934735465432041e-01,1.225234601772360113e-02,4.871785921569485311e-01,4.803137574778303942e-01
7.770420488959532967e-01,3.450492082354595508e-02,7.436771493842139202e-01,7.409180852772491166e-01
5.877421377457923146e-01,4.895453439973203313e-02,6.666836919226730718e-01,6.643075965777153202e-01
3.672607860048582307e-01,3.589246016090039126e-02,5.983942710183826064e-01,6.083318201783272094e-01
6.268214262313910323e-01,3.678645374823228537e-02,6.073816371164429961e-01,5.993857168001536229e-01
3.300616891616653392e-01,9.939526673713628899e-03,4.081955692973388006e-01,4.110087205733701232e-01
3.932508124483615752e-01,3.092894854829210047e-02,5.548360689253160061e-01,5.595466853132607943e-01
5.250418158216593190e-01,1.160965860921519752e-02,4.088968361638610771e-01,4.107854639840604061e-01
4.406864966987274479e-01,3.697884961710882351e-02,5.835719059521418117e-01,5.894809456739087405e-01
4.106143175807521750e-01,2.652232183908532007e-02,5.200661176384198114e-01,5.150524292027877094e-01
7.844806576918930130e-01,7.578439678091988124e-03,4.383320053656296622e-01,4.269307123540687088e-01
3.021237046878494370e-01,1.485664675470411283e-02,4.615847943397634601e-01,4.654188837846147675e-01
5.682671353696506777e-01,2.255702929693566283e-02,4.920987873828777115e-01,4.861196465595222782e-01
2.231248336903097484e-01,1.151989322298228521e-02,4.712306974086396538e-01,4.695986980259099774e-01
2.550288422803426713e-01,1.996674345305421081e-02,5.409412177367790564e-01,5.350469877496552007e-01
3.259976030070347308e-01,4.996670559613181073e-02,7.180417887167516167e-01,7.233034980014992898e-01
7.950117176086788362e-01,1.489048791590883922e-02,5.488087271373639497e-01,5.531344783117010389e-01
6.358547835366801237e-01,3.082287511746823611e-02,5.704183108005806968e-01,5.668179924910456968e-01
7.208228573775194992e-01,5.199108339775800405e-03,3.833549086867428235e-01,3.878723679097911270e-01
2.296902707820299427e-01,4.764929345989339649e-02,8.346916200617542358e-01,8.352980063583528292e-01
6.088630715916037994e-01,4.294345087252845333e-02,6.389862578400290483e-01,6.382893136872302975e-01
4.639618876616035115e-01,8.461704054320106153e-03,3.841936760783037919e-01,3.844807593885156138e-01
4.498519691332096837e-01,1.238349128557286044e-02,4.139275697150210376e-01,4.129138229157712781e-01
6.249528765487830650e-01,3.150094522303410055e-02,5.704402696160963959e-01,5.735152959351512703e-01
3.849913703213483362e-01,1.212008221147230225e-02,4.172944223503714523e-01,4.188461602025868591e-01
5.080806939626147933e-01,1.933858589490609903e-02,4.636207359273153972e-01,4.618734001951462775e-01
3.564348330942298526e-01,4.040863706611060729e-02,6.342926737305768503e-01,6.393239524596546763e-01
4.348424423554451690e-01,3.607876093244964666e-02,5.788907292981156916e-01,5.758333512242965746e-01
5.199957051228514260e-01,3.377323956008933953e-02,5.604184098601956432e-01,5.618530780755328635e-01
2.947286016957579302e-01,6.889692897243532288e-03,3.865856098018911613e-01,3.886963866581527594e-01
3.657122731431221574e-01,1.455998355813220221e-02,4.400754202279490435e-01,4.474694555271316876e-01
4.522435431329242528e-01,1.038325830190814716e-02,3.988858417174326876e-01,3.963586349006878451e-01
4.836487871168932973e-01,3.035970197955507877e-02,5.375499345552143815e-01,5.462653467867664148e-01
6.800023808066110176e-01,3.859401309171239108e-02,6.532615398315995137e-01,6.541423645897116446e-01
5.857700683205596670e-01,2.667188162860601244e-02,5.243119895536592079e-01,5.233421050003963515e-01
5.374940399132703828e-01,4.126964079147778242e-02,6.086326496715026568e-01,6.052702859168096472e-01
7.219204362202380487e-01,8.402797261835475220e-03,4.177919892706623561e-01,4.207234563659350002e-01
3.184093188660582774e-01,1.169952626804516942e-02,4.269436174097281933e-01,4.271882936319401081e-01
2.624498211068210241e-01,7.840216204212503356e-03,4.055369979374653933e-01,4.000189516078264673e-01
4.362351280206413495e-01,2.331102881224788106e-02,4.936517797767255855e-01,4.880123438954324100e-01
2.823139733343669189e-01,1.392571330628236334e-02,4.614911817616314527e-01,4.587135857226287694e-01
5.335886228605200010e-01,4.662952081680520056e-02,6.396379060669995509e-01,6.362578760476437223e-01
5.441859992395309265e-01,1.198599771146146437e-02,4.129298529054440947e-01,4.183813648640801186e-01
2.789561298498141051e-01,4.113715477717995450e-02,7.040282713355636712e-01,7.109059628254145169e-01
6.296323968178361152e-01,8.071851889205342717e-03,3.924073890189069269e-01,3.967501871382444478e-01
5.339236900553667731e-01,1.570233561006910764e-02,4.393201371995293369e-01,4.411094816496846649e-01
4.539091965617846891e-01,2.036594150923321661e-02,4.714574076876322795e-01,4.693162166484092235e-01
7.504890639795849250e-01,4.599387639731664090e-02,7.939776172553421052e-01,7.942500333099433707e-01
7.135473766300060028e-01,4.821668180880796933e-02,7.555250783256693969e-01,7.599486133558120970e-01
3.325814982589202495e-01,3.448922685658659809e-02,6.069627963579472540e-01,6.176176575265638347e-01
