M,T_body,Q,Q_noisy
9.603950803801880945e-03,2.934060156421500096e+02,3.324589456370747459e-02,1.573744939850410529e-02
1.391018429203175980e-03,2.651386293779689254e+02,1.660353702338601342e-02,3.663174153698929569e-02
2.473881623119199291e-03,3.183609188777293753e+02,1.647290624784510452e-02,1.935461361784356765e-02
6.120234193865513816e+02,2.952601973099840507e+02,1.500120811730842885e-02,3.064289856850636179e-02
7.487351007484206455e+00,2.685758710318773979e+02,2.204736175725651837e+00,2.207428614432541014e+00
4.802197296994407338e+02,2.839691895315637566e+02,2.190350668169387810e-02,2.716152902339449143e-02
1.248263159618097917e-01,3.177350724060818266e+02,1.759953347385012912e-01,1.603353563938936799e-01
3.398830133366745088e+01,2.832174011299792937e+02,6.073837799757395572e-01,6.207447285071824306e-01
2.468276407761974944e-03,2.955573498695280250e+02,1.489690684447921888e-02,5.059087233061970723e-02
9.936444097921888485e-03,2.829835440138933791e+02,3.657954435200740789e-02,3.038579324165657444e-02
4.600446761727981781e-02,2.986921614054983252e+02,8.539696842258077958e-02,7.354147786829780264e-02
2.004054418171036023e+00,2.917546816641416285e+02,9.659878602375463474e-01,9.628311261937393395e-01
2.210310468212502766e+00,2.830977220549334561e+02,1.094934326497445598e+00,1.085308720825423068e+00
9.860949026556052877e-01,2.702354946921454939e+02,8.245278830454962904e-01,8.104982970724254887e-01
3.521936389358135133e-01,2.805637573184822600e+02,3.489785619075616574e-01,3.517424347869250179e-01
2.845974221872759280e+00,2.991386941604510525e+02,1.160537795363347335e+00,1.154719444702345443e+00
6.309201128503387963e+02,2.932945615134911463e+02,1.451405436298770085e-02,4.329152623984087317e-02
5.603732078160297281e-01,2.894083826276838636e+02,4.333811030700128186e-01,4.333851359291153171e-01
1.058835590580615360e+02,2.964559170937324097e+02,1.396855918578217559e-01,1.461638314104503344e-01
2.163873110672379866e-03,2.856254824027515724e+02,1.457889044037088445e-02,3.361932780036691604e-02
2.058370473091298281e-01,2.935577200538918987e+02,2.219512808338116594e-01,2.159361637837207970e-01
2.306633854334633860e+00,2.965034548669927403e+02,1.034484086580312656e+00,1.063218817382091341e+00
5.271367976704063096e+00,3.043214340038803698e+02,1.509810343896660800e+00,1.497156459646258542e+00
3.163079005444967284e-02,3.180066232585267016e+02,7.482549037657922064e-02,5.865893633885672226e-02
2.487402582665569073e-01,2.773767158121956413e+02,2.921194669900822327e-01,2.847941266130771809e-01
4.808803293606813440e+02,3.186774076119771735e+02,2.257582781013082324e-02,2.028147997078808690e-02
7.818159459448183135e+00,3.191852007213964839e+02,1.741293416352370116e+00,1.713267052350389008e+00
3.234428018649068370e+00,3.093813709334139048e+02,1.278481739644357962e+00,1.277779843961781125e+00
2.464860034159044658e-03,3.043259087903514342e+02,1.496416951340521356e-02,-1.838556229538321207e-02
2.056163028247394615e-03,2.687593024900081673e+02,1.878226191348786323e-02,4.662502992439783445e-02
1.855199792232301373e-02,3.079064747030306535e+02,5.008668424286476240e-02,4.846674521471087960e-02
6.713309274417265590e-03,2.986194902533156323e+02,2.663157266106521912e-02,1.379241816714573722e-02
7.989131610284880480e+02,2.787323355773116873e+02,1.225042441777401264e-02,-5.916337947897438304e-03
1.038682669910033019e-03,2.783191976220211927e+02,1.048298343622456989e-02,2.794373952060634492e-03
1.566971779515495544e-01,2.833481324757723314e+02,2.002167762587100663e-01,1.957551868901015457e-01
2.241479120494285771e-03,2.826644032069155514e+02,1.533922906891009401e-02,-5.550990243317116893e-03
6.919318946596703768e+00,2.869641359534720095e+02,1.633960935668615111e+00,1.615565033792158323e+00
1.901950511436727945e-03,2.941917666858433336e+02,1.286613624137862046e-02,9.122636140147888026e-03
2.573106804342436757e-03,3.084704782645814589e+02,1.561152846821242147e-02,5.195853512299602323e-03
3.017553881774384487e-03,2.868831493088176217e+02,1.747524672866841711e-02,3.625950880223484385e-02
4.272782515632076589e-02,2.665493993768794780e+02,1.216476048296551565e-01,1.444050123145656506e-01
2.871761758548333709e+00,3.029884458821781550e+02,1.171888301643455810e+00,1.172208725715453648e+00
6.802862699414100689e+01,2.650908060615064983e+02,3.783581876145692413e-01,3.878301790556598072e-01
4.010047407959269061e-02,2.909255191263851543e+02,8.001658797531201184e-02,5.331282050280961027e-02
5.000648623653704272e-02,3.010177433251334946e+02,9.005840290755115496e-02,1.028067570962034605e-01
8.848972872189760608e+01,2.988266199598682533e+02,1.749142320390808247e-01,1.743025626488155511e-01
2.990131451193678203e+01,3.097191941000297675e+02,6.672592682157265642e-01,6.769526345347433027e-01
5.766183913078655465e-03,3.169514284169937355e+02,2.660991093891510936e-02,5.861703357078830445e-02
6.888007451010597038e+01,2.833116046174467328e+02,2.596104836202379751e-01,2.139933284933506763e-01
9.716428334969297964e+01,3.048918294620660845e+02,1.570919532730931656e-01,1.623109168541617409e-01
1.166687920643300243e-02,3.125679313194285669e+02,3.898301612318381265e-02,1.700063485982655082e-02
5.776808771711863244e+00,3.113890349659997128e+02,1.595930111204218571e+00,1.607774045032308363e+00
1.515171284261895499e-02,3.088432848457148907e+02,4.453490059522277611e-02,1.826863184665345266e-02
2.890388842979230155e-02,2.936937643414825629e+02,6.465466013695315983e-02,5.474666879687328791e-02
9.205227621889606748e-01,3.081303399705955144e+02,5.962699016839277943e-01,6.003245767991353121e-01
1.359315182641497755e+00,2.779927987062030184e+02,8.700575396749200552e-01,8.823277274036275264e-01
7.485160073995866803e-01,2.932250387184567444e+02,5.137211829174314071e-01,5.152170647041628415e-01
1.765412998133840006e+00,2.950187470938711272e+02,8.843628023870626631e-01,8.685061836073064701e-01
1.901026008216176108e-02,2.732434123668341499e+02,6.297337330578907377e-02,5.190272895148091703e-02
4.693342072595243053e+01,3.125205730680207239e+02,4.037966220718615662e-01,4.214866798968491257e-01
4.646120530662730536e-02,2.893886330058429621e+02,8.842681883206747473e-02,8.831682651833670794e-02
2.992951906920369538e+02,2.869026752510542906e+02,3.893129889593544696e-02,5.255010959114299329e-03
1.232911267350449869e+00,2.972387771877141631e+02,7.030817973566584334e-01,7.199550515220523028e-01
6.639025208398739719e-02,2.975192639666015566e+02,1.073808290174705915e-01,1.157057986117400739e-01
1.112508697770519563e-02,2.836366521971883685e+02,3.885465244947639701e-02,5.632296335451533742e-02
8.151241765704336784e-01,3.031500723243735251e+02,5.405738858988281548e-01,5.338413365712945113e-01
1.810438601487276977e-01,2.816518668338859470e+02,2.239971794889832890e-01,2.405603098575154752e-01
5.477252273894581691e+00,2.947700123988354335e+02,1.518477591285639194e+00,1.497256292885605689e+00
9.789432039006568109e-01,2.657343013756687355e+02,9.243957049218333166e-01,9.357957011391424551e-01
1.666319159869672929e-03,2.688506900535392674e+02,1.661099958906342433e-02,6.803393396502285459e-03
9.967095347744238154e+01,2.695976079365529472e+02,2.071571314078204940e-01,2.206441655062234275e-01
2.041943093792022816e-03,2.990302871575956374e+02,1.331127303902706477e-02,3.342415536735486581e-02
9.237851639211561405e+01,2.933430966536939764e+02,1.672650080367447389e-01,1.525452049965741463e-01
7.524850231378179899e+01,2.848235850543284187e+02,2.288501409577418100e-01,2.278255513677669430e-01
3.498635928521471783e+02,2.854150888514775488e+02,3.232330007684877660e-02,3.310239260596875566e-02
9.691840246288007776e+00,3.144305979438530017e+02,1.606344214014919114e+00,1.630137510371731713e+00
9.199025116487508438e-03,3.049585625967449118e+02,3.245089427578311952e-02,4.666205610317875063e-02
4.483079792088539572e-01,2.799302581164139951e+02,4.118065235634220111e-01,3.874209726832128498e-01
4.331077559717900760e-01,2.843231059436528767e+02,3.819531285810845445e-01,3.911052937952557151e-01
6.222973031572510472e+00,3.174126013731804505e+02,1.696960553824164775e+00,1.711862338011747475e+00
1.935642701818878209e-01,2.860096262879462756e+02,2.232715023565911283e-01,2.657476202751459793e-01
1.132579060060393061e+01,2.928936605019508761e+02,1.438723894402229364e+00,1.405140912467145453e+00
1.672801004453433951e-02,3.053592270651667491e+02,4.652551791690510974e-02,3.579847191822528585e-02
1.318574488585190219e-01,2.774463263497856360e+02,1.942820734755198731e-01,2.209494972372665622e-01
1.819200085370983322e+00,3.007073149314979332e+02,8.975676508434337064e-01,8.704662448712998657e-01
3.680495637406655529e-01,2.778781081667325452e+02,3.734486246720115643e-01,3.494594129935170157e-01
5.434428818295351446e-03,3.123124704792859347e+02,2.472502431483649191e-02,3.506666822244244863e-02
6.236899192551406941e+02,2.878840324010365066e+02,1.516685459765254596e-02,3.553502781522821508e-02
1.405310893629666857e+01,3.187209028950450147e+02,1.411344221623465067e+00,1.397970611875954061e+00
9.958879252346746114e+01,2.685261565236866090e+02,2.130355352494638088e-01,2.238380786953050317e-01
1.395611301749820066e-01,2.943748299430839097e+02,1.726511933656052489e-01,1.749902987542041877e-01
4.670629962287814010e+02,2.900044842543769050e+02,2.161119980161713486e-02,5.198618048199181441e-02
7.493463622114434486e+01,2.810228863330187892e+02,2.401808210274503641e-01,2.401504522332756353e-01
7.534205705654237590e+02,2.718429108639746232e+02,1.498345986465137586e-02,3.478840610401270905e-02
1.528852241570647849e-02,2.694193111473814497e+02,6.017300103654608934e-02,4.211064385026078161e-02
7.294858288363629262e-01,3.099606119682324561e+02,5.178385683656210325e-01,5.141409913763805850e-01
2.065827072090220262e-01,2.746247344466420373e+02,2.721022926390769814e-01,2.701682035638405810e-01
4.823585418306978845e+00,2.667700476199404420e+02,2.163524955213589340e+00,2.186307114163293708e+00
3.171892076230087981e-02,2.957422097971540325e+02,6.808603664379421494e-02,7.967829743420334898e-02
4.007132826956509401e-03,2.772381231839856355e+02,2.316968621021251590e-02,8.134623584341128116e-03
7.239349117421577384e-01,2.853375484271207370e+02,5.286281086837116838e-01,5.422674639573104027e-01
6.868021074431885253e+00,3.095574972063624841e+02,1.610948918365757265e+00,1.626361543894309536e+00
2.014153247672946234e-01,2.980771725772700620e+02,2.170063211419490101e-01,2.147734066955600818e-01
8.406903383299205643e+02,2.732038428546779301e+02,1.266327825914643872e-02,7.510031958510261091e-03
2.728554500710570485e-01,2.720784544136985801e+02,3.428787016636722362e-01,3.390026367552211317e-01
6.293514753541601392e-02,2.978223095733691821e+02,1.038278430728161172e-01,6.992799495303844703e-02
7.645166543622764266e+01,3.113341038137853616e+02,2.195316206484458632e-01,2.233064808109382071e-01
6.311590563700480994e-01,2.910089763552753652e+02,4.641090707369611712e-01,4.688006293215067899e-01
4.358135171905008071e-02,3.020870632601178727e+02,8.283268279397379419e-02,6.552211231879401243e-02
5.235355133677705580e-02,3.085491121425141614e+02,9.503366635230779680e-02,1.098825913498091417e-01
4.818753773280436690e+02,2.738639784661066301e+02,2.536519460057204065e-02,-2.094144115900468950e-03
5.894140567092184710e+02,3.010615698954450181e+02,1.569671813897142998e-02,4.660461711112288269e-03
7.540868673032906422e+00,3.187222087107836046e+02,1.736114069701116813e+00,1.726609688321285807e+00
4.705522561335118148e-02,3.027574513077671554e+02,8.698656054725202591e-02,1.267367571870304244e-01
1.854446302218322273e+01,3.038501101367283468e+02,1.040255387512240448e+00,1.008271706247082733e+00
1.998098490065895391e-02,2.710371992678722108e+02,6.808382069049161156e-02,7.933642579461684663e-02
8.560677262987978486e-02,2.966909371145792420e+02,1.260745409484149704e-01,1.449170065001942342e-01
1.779992441816637294e+00,2.730784716334852646e+02,1.125736428863666649e+00,1.133290940144463965e+00
2.551907727380781088e-01,3.040852606431329832e+02,2.546902644027565499e-01,2.783264232898243207e-01
1.276859687484653005e-01,2.913050600255486984e+02,1.650894724210490438e-01,1.450347186785205800e-01
6.995303745998699014e+02,2.681514262732235352e+02,1.799651732154222000e-02,-2.760865472470155901e-02
1.050115446908011195e-02,2.770470127001939318e+02,4.105667655411925077e-02,5.639303433352452904e-02
4.815832282971090450e+00,2.864585913629213678e+02,1.534367874865554038e+00,1.510451311572132305e+00
1.703132109647587447e-03,2.729687583836450244e+02,1.529741567370985870e-02,8.769418142791160151e-03
3.550491054719535997e-03,2.832926864426218003e+02,1.987743293561860039e-02,-3.699487012876950809e-03
1.819600426991100847e-02,3.199593068397166462e+02,5.448634610631825775e-02,7.553318324530887418e-02
8.914914371300745870e+02,2.770883741194441541e+02,1.093743984427459834e-02,2.824044454162302417e-02
2.283220396146026587e+01,2.965612918102389699e+02,8.553218770033842455e-01,8.409206037652443566e-01
1.615208434424692143e+02,2.652433546375037281e+02,1.263042697377089740e-01,1.443741066299021880e-01
1.981083166859843019e-03,3.171269142287586078e+02,1.432205059302171790e-02,1.674759577941604613e-02
1.226395973335838718e+01,3.113753288442014195e+02,1.432323642965154020e+00,1.429535866353959017e+00
4.361329275051973875e-01,2.692309716219468214e+02,4.967430079073764104e-01,4.978913411482236984e-01
3.151517269807987964e-01,2.740242671268112531e+02,3.615451286153500421e-01,3.574901414183508930e-01
1.776350920965921532e+01,2.973900441614861165e+02,1.071139877390379302e+00,1.083439982666598578e+00
7.078051255009146225e-02,2.737023227029105783e+02,1.403448023852523763e-01,1.465517537941140314e-01
1.204500375226922326e+00,2.825249383159963372e+02,7.571381522721301049e-01,7.501488093434536264e-01
3.667315980648303692e-02,3.082772230808018321e+02,7.611900996036734257e-02,9.624412487667849403e-02
2.230613999586701368e-01,3.029851522507717618e+02,2.328394042922131701e-01,2.206098919969366468e-01
1.584736465049852994e+00,3.001672927956647641e+02,8.238303071768482422e-01,8.295689800381972345e-01
8.856987198285501059e-03,2.673096246521865282e+02,4.583090583997069534e-02,5.427401326501699041e-02
4.540699184813042077e-02,2.766844243488282586e+02,1.007139802660999700e-01,1.302901214628305882e-01
3.329932509037401012e-01,2.715795379245544154e+02,3.943787001637731882e-01,3.842698728967938182e-01
6.862587125399987054e-01,2.959951913083451132e+02,4.818758793158636200e-01,5.167375282420717530e-01
6.309919345718326156e+01,3.060593493343151295e+02,2.709920506727788725e-01,2.745153497052273406e-01
7.206106614092740337e+00,2.914878553238518180e+02,1.589015157359191743e+00,1.585135619146140318e+00
2.371048289987085056e+00,3.093295609673617150e+02,1.082174600962019229e+00,1.068725145943246968e+00
1.656549288182330031e+02,2.691589744311322647e+02,1.098648383327980316e-01,1.215907067138886771e-01
1.527893870619999490e-02,2.731883098831663119e+02,5.523937914260818732e-02,5.621808403145581862e-02
4.212095517177246243e-03,2.684713753607041440e+02,2.867010775256931612e-02,6.597922434013601956e-03
2.303304097583264154e-01,2.873801463260807623e+02,2.468666532243659895e-01,2.243089096991932596e-01
6.654872408908781012e-03,2.759092051521228655e+02,3.192722589516758247e-02,2.081684173915690494e-02
2.167136309397585059e+00,3.158805254427618934e+02,1.077882800204828406e+00,1.064362680127405092e+00
2.766049784125684141e+00,2.735384416473418128e+02,1.440650347851337276e+00,1.462456395685881372e+00
6.159724644183972760e-03,3.091676336165533030e+02,2.608347192646067597e-02,5.359423788586424597e-02
1.978444939073568420e+01,2.687544856423621127e+02,1.372145765151135288e+00,1.389516957628485372e+00
2.183920880192542491e+00,2.780806324123066702e+02,1.162681427702411119e+00,1.169838805503032431e+00
3.460126412422688813e-01,2.837805951779516818e+02,3.319565914561160569e-01,3.233918272992238885e-01
3.198089693563067613e+02,3.151036267078314381e+02,3.670925313006258295e-02,3.779891734846749923e-02
1.366072555139490987e+02,3.178203888774319807e+02,1.112294672853515881e-01,1.289236074059225134e-01
2.117458866776088591e-02,3.010423883802724845e+02,5.309868465183926328e-02,9.571812932630552329e-02
