t,C,Q,dC_dt,dC_dt_noisy
1.855171034206841263e+00,1.248853077350549290e+00,7.013146659231228597e-02,-1.065475725294396492e+00,-1.076006022096701154e+00
1.858971794358871721e+00,1.244812427219073703e+00,7.024162426238976520e-02,-1.060761390261871551e+00,-1.086051246078265864e+00
1.862772554510902179e+00,1.240789640788870773e+00,7.035086638491264144e-02,-1.056075816572680237e+00,-1.045700118155120872e+00
1.866573314662932415e+00,1.236784608137576180e+00,7.045919944111796174e-02,-1.051418771953961162e+00,-1.074269132307011043e+00
1.870374074814963095e+00,1.232797221507176744e+00,7.056662979191484497e-02,-1.046790027634360465e+00,-1.061707155598127006e+00
1.874174834966993330e+00,1.228827374087894553e+00,7.067316374380752664e-02,-1.042189357215080658e+00,-1.035004464174856587e+00
1.877975595119023788e+00,1.224874959845995148e+00,7.077880755811387370e-02,-1.037616536493723984e+00,-1.029565069174833258e+00
1.881776355271054246e+00,1.220939873523789743e+00,7.088356745096535683e-02,-1.033071343445137291e+00,-1.041073638465238815e+00
1.885577115423084482e+00,1.217022010639633445e+00,7.098744959330703652e-02,-1.028553558202482510e+00,-1.068938874412258544e+00
1.889377875575114940e+00,1.213121267487926147e+00,7.109046011089759087e-02,-1.024062963038547158e+00,-1.015652697292635631e+00
1.893178635727145398e+00,1.209237541139112304e+00,7.119260508430931556e-02,-1.019599342347274451e+00,-1.014408073169433155e+00
1.896979395879175634e+00,1.205370729439681377e+00,7.129389054892809607e-02,-1.015162482625523888e+00,-1.043410106934959503e+00
1.900780156031206314e+00,1.201520731012166499e+00,7.139432249495346328e-02,-1.010752172455048115e+00,-9.953457307991582237e-01
1.904580916183236550e+00,1.197687445255146921e+00,7.149390686739848233e-02,-1.006368202484691610e+00,-1.020390198493360101e+00
1.908381676335267008e+00,1.193870772343244679e+00,7.159264956608990538e-02,-1.002010365412800086e+00,-1.024534127735866162e+00
1.912182436487297466e+00,1.190070613227127705e+00,7.169055644566806051e-02,-9.976784559698477217e-01,-9.957638417505625394e-01
1.915983196639327701e+00,1.186286869633508045e+00,7.178763331558685179e-02,-9.933722709012658969e-01,-9.969416795292501687e-01
1.919783956791358381e+00,1.182519444065141867e+00,7.188388594011387023e-02,-9.890916089504830921e-01,-9.850391289306601461e-01
1.923584716943388617e+00,1.178768239800831674e+00,7.197932003833021342e-02,-9.848362708421671829e-01,-1.016951232008656003e+00
1.927385477095419075e+00,1.175033160895422091e+00,7.207394128413067980e-02,-9.806060592656631325e-01,-9.443614569402156711e-01
1.931186237247449533e+00,1.171314112179804079e+00,7.216775530622361601e-02,-9.764007788586352987e-01,-9.884539511495098463e-01
1.934986997399479769e+00,1.167610999260913163e+00,7.226076768813100015e-02,-9.722202361908987012e-01,-1.003013422360826912e+00
1.938787757551510227e+00,1.163923728521728096e+00,7.235298396818841404e-02,-9.680642397484422457e-01,-9.556873959770992855e-01
1.942588517703540685e+00,1.160252207121273749e+00,7.244440963954504320e-02,-9.639325999176452386e-01,-9.710286825196687843e-01
1.946389277855570921e+00,1.156596342994619109e+00,7.253505015016370461e-02,-9.598251289696763111e-01,-9.533279592542182046e-01
1.950190038007601601e+00,1.152956044852876838e+00,7.262491090282077733e-02,-9.557416410450766397e-01,-9.625338096575773994e-01
1.953990798159631836e+00,1.149331222183205936e+00,7.271399725510628576e-02,-9.516819521385271319e-01,-9.528767593481255460e-01
1.957791558311662294e+00,1.145721784506855467e+00,7.280231455965732734e-02,-9.476458794272493158e-01,-9.427304225524766323e-01
1.961592318463692752e+00,1.142127641759367984e+00,7.288986814230001554e-02,-9.436332415957413566e-01,-9.585662992753992695e-01
1.965393078615722988e+00,1.138548705523864335e+00,7.297666323568274827e-02,-9.396438599117149515e-01,-9.260690679945238202e-01
1.969193838767753446e+00,1.134984887998602643e+00,7.306270503608081057e-02,-9.356775572967266363e-01,-9.450755592783175452e-01
1.972994598919783904e+00,1.131436101989937049e+00,7.314799870378115021e-02,-9.317341583063434296e-01,-9.491279011897528761e-01
1.976795359071814362e+00,1.127902260912315935e+00,7.323254936308228047e-02,-9.278134891167019171e-01,-9.262728406802518411e-01
1.980596119223844820e+00,1.124383278788282814e+00,7.331636210229434958e-02,-9.239153775112265432e-01,-9.150145519414056849e-01
1.984396879375875056e+00,1.120879070248476106e+00,7.339944197373914070e-02,-9.200396528675002239e-01,-9.246212396998729766e-01
1.988197639527905514e+00,1.117389550531628695e+00,7.348179399375001641e-02,-9.161861461442868393e-01,-9.334365418858781016e-01
1.991998399679935972e+00,1.113914635484569038e+00,7.356342314267197424e-02,-9.123546898687060480e-01,-8.999589785425333721e-01
1.995799159831966207e+00,1.110454241562220279e+00,7.364433436486161888e-02,-9.085451181235534301e-01,-9.437516939660089976e-01
1.999599919983996887e+00,1.107008285827599581e+00,7.372453256868717608e-02,-9.047572665347654031e-01,-9.253745492554760199e-01
2.003400680136027123e+00,1.103576685951820568e+00,7.380402262652846490e-02,-9.009909722590337955e-01,-9.002005144483661292e-01
2.007201440288057803e+00,1.100159360214090221e+00,7.388280937477695320e-02,-8.972460739715539813e-01,-9.244672619376553824e-01
2.011002200440088039e+00,1.096756227501711756e+00,7.396089761383567440e-02,-8.935224118539216720e-01,-8.929625265689382640e-01
2.014802960592118275e+00,1.093367207310082634e+00,7.403829210811931072e-02,-8.898198275821601611e-01,-8.909170899425293833e-01
2.018603720744148511e+00,1.089992219742694779e+00,7.411499758605416543e-02,-8.861381643148888987e-01,-8.681633685377255771e-01
2.022404480896179191e+00,1.086631185511135245e+00,7.419101874007813513e-02,-8.824772666816241840e-01,-9.007730737178900604e-01
2.026205241048209871e+00,1.083284025935086659e+00,7.426636022664073744e-02,-8.788369807712150816e-01,-8.913551112440479818e-01
2.030006001200240107e+00,1.079950662942326112e+00,7.434102666620308331e-02,-8.752171541204060157e-01,-8.685535204263860054e-01
2.033806761352270343e+00,1.076631019068725603e+00,7.441502264323794635e-02,-8.716176357025317012e-01,-9.207689075066478601e-01
2.037607521504300578e+00,1.073325017458251596e+00,7.448835270622965188e-02,-8.680382759163384199e-01,-8.060374299380467233e-01
2.041408281656331258e+00,1.070032581862965460e+00,7.456102136767421562e-02,-8.644789265749306395e-01,-8.784519411841660297e-01
2.045209041808361938e+00,1.066753636643024361e+00,7.463303310407919111e-02,-8.609394408948440880e-01,-8.755361419493552511e-01
2.049009801960392174e+00,1.063488106766679930e+00,7.470439235596376681e-02,-8.574196734852375101e-01,-8.401971232671632261e-01
2.052810562112422410e+00,1.060235917810278483e+00,7.477510352785879388e-02,-8.539194803372073261e-01,-8.547161171659209966e-01
2.056611322264452646e+00,1.056996995228970837e+00,7.484517102872481620e-02,-8.504387181847433697e-01,-8.860272905588152392e-01
2.060412082416483326e+00,1.053771264948717645e+00,7.491459923803610310e-02,-8.469772450071134662e-01,-8.344386974052612205e-01
2.064212842568513562e+00,1.050558654186755536e+00,7.498339246087441790e-02,-8.435349207247125891e-01,-8.264273640447283853e-01
2.068013602720544242e+00,1.047359090637511425e+00,7.505155497366571005e-02,-8.401116064864165844e-01,-8.491105319559354436e-01
2.071814362872574478e+00,1.044172502472046071e+00,7.511909102421110429e-02,-8.367071646595446444e-01,-8.423391718253850913e-01
2.075615123024604713e+00,1.040998818338051635e+00,7.518600483168705328e-02,-8.333214588204049811e-01,-8.236017668752171339e-01
2.079415883176634949e+00,1.037837967359854119e+00,7.525230058664526822e-02,-8.299543537449503017e-01,-8.481299587432392650e-01
2.083216643328665629e+00,1.034689879138410928e+00,7.531798245101271883e-02,-8.266057153995308715e-01,-8.178379441153926788e-01
2.087017403480696309e+00,1.031554483751313978e+00,7.538305455809164723e-02,-8.232754109317550473e-01,-8.192894407228651366e-01
2.090818163632726545e+00,1.028431711752787026e+00,7.544752101255954024e-02,-8.199633086614456223e-01,-8.334619609769640114e-01
2.094618923784756781e+00,1.025321494173686343e+00,7.551138589046919869e-02,-8.166692780716967581e-01,-8.445113155479336831e-01
2.098419683936787017e+00,1.022223762521501156e+00,7.557465323924866807e-02,-8.133931898000297256e-01,-8.179053064152514985e-01
2.102220444088817697e+00,1.019138448780352757e+00,7.563732707770126629e-02,-8.101349156296445697e-01,-8.276433607948479043e-01
2.106021204240848377e+00,1.016065485410996505e+00,7.569941139600556979e-02,-8.068943284807676974e-01,-7.868661239671643770e-01
2.109821964392878613e+00,1.013004805350819826e+00,7.576091015571542742e-02,-8.036713024020926133e-01,-8.007895950320941258e-01
2.113622724544908849e+00,1.009956342013842878e+00,7.582182728975996044e-02,-8.004657125623139136e-01,-7.848240221111160153e-01
2.117423484696939084e+00,1.006920029290718110e+00,7.588216670244356254e-02,-7.972774352417527632e-01,-7.945849965348635857e-01
2.121224244848969764e+00,1.003895801548730704e+00,7.594193226944588593e-02,-7.941063478240741880e-01,-7.888483254823736024e-01
2.125025005001000444e+00,1.000883593631799684e+00,7.600112783782186909e-02,-7.909523287880941833e-01,-8.066123071327018224e-01
2.128825765153030680e+00,9.978833408604762534e-01,7.605975722600168132e-02,-7.878152576996715339e-01,-7.744543091682286606e-01
2.132626525305060916e+00,9.948949790319436826e-01,7.611782422379080593e-02,-7.846950152036898940e-01,-7.490010497175494386e-01
2.136427285457091152e+00,9.919184444200186412e-01,7.617533259236995702e-02,-7.815914830161256877e-01,-7.877852341264764968e-01
2.140228045609121832e+00,9.889536737751498663e-01,7.623228606429514886e-02,-7.785045439162000536e-01,-7.903600344704830860e-01
2.144028805761152068e+00,9.860006043244199381e-01,7.628868834349765427e-02,-7.754340817386157214e-01,-7.785908157824227294e-01
2.147829565913182748e+00,9.830591737715430600e-01,7.634454310528399068e-02,-7.723799813658749347e-01,-7.820055870378974650e-01
2.151630326065212984e+00,9.801293202968670570e-01,7.639985399633597574e-02,-7.693421287206816395e-01,-7.833717146937524411e-01
2.155431086217243219e+00,9.772109825573718211e-01,7.645462463471067172e-02,-7.663204107584222768e-01,-7.635565378790589719e-01
2.159231846369273899e+00,9.743040992827218805e-01,7.650885863274352328e-02,-7.633147151204501268e-01,-7.691330657814519078e-01
2.163032606521304135e+00,9.714086091735502082e-01,7.656255960206356792e-02,-7.603249300429844038e-01,-7.315474581661312037e-01
2.166833366673334815e+00,9.685244521642011328e-01,7.661573108213189098e-02,-7.573509454103865002e-01,-7.573469125512840572e-01
2.170634126825365051e+00,9.656515685935983528e-01,7.666837658791558763e-02,-7.543926520505100930e-01,-7.479144124978814867e-01
2.174434886977395287e+00,9.627898991745971191e-01,7.672049961163653065e-02,-7.514499417021974770e-01,-7.324095043422014228e-01
2.178235647129425523e+00,9.599393849939860113e-01,7.677210362277131495e-02,-7.485227070086121204e-01,-7.545378240587029550e-01
2.182036407281456203e+00,9.570999675124862716e-01,7.682319206805131306e-02,-7.456108415106424969e-01,-7.168761107088637008e-01
2.185837167433486883e+00,9.542715885647524710e-01,7.687376837146267516e-02,-7.427142396403728641e-01,-7.553681238907751228e-01
2.189637927585517119e+00,9.514541903593719541e-01,7.692383593424625965e-02,-7.398327967146236528e-01,-7.559993507523461442e-01
2.193438687737547355e+00,9.486477154788643951e-01,7.697339813489773030e-02,-7.369664089285590247e-01,-7.442917493055640765e-01
2.197239447889577590e+00,9.458521068796827969e-01,7.702245832916745916e-02,-7.341149733493617102e-01,-7.364093211887043910e-01
2.201040208041608270e+00,9.430673078922123809e-01,7.707101985006063749e-02,-7.312783879099729045e-01,-7.593047519119539013e-01
2.204840968193638950e+00,9.402932622207720303e-01,7.711908600783716483e-02,-7.284565514028983335e-01,-7.291584470854752809e-01
2.208641728345669186e+00,9.375299139436134022e-01,7.716666009001170445e-02,-7.256493634740781573e-01,-7.589990952828665760e-01
2.212442488497699422e+00,9.347772075129205938e-01,7.721374536135369726e-02,-7.228567246168189353e-01,-6.950139566059089224e-01
2.216243248649729658e+00,9.320350877548104762e-01,7.726034506388732015e-02,-7.200785361657908723e-01,-7.216984751939448106e-01
2.220044008801760338e+00,9.293034998693329163e-01,7.730646241689154152e-02,-7.173147002910851278e-01,-7.301538547850046079e-01
2.223844768953791018e+00,9.265823894304708874e-01,7.735210061690002414e-02,-7.145651199923335195e-01,-7.327318823580050156e-01
2.227645529105821254e+00,9.238717023861404698e-01,7.739726283770126392e-02,-7.118296990928878465e-01,-7.195183085770517906e-01
2.231446289257851490e+00,9.211713850581897400e-01,7.744195223033845110e-02,-7.091083422340590525e-01,-7.135699316026675731e-01
2.235247049409881726e+00,9.184813841423999925e-01,7.748617192310956747e-02,-7.064009548694150098e-01,-7.272911741816422415e-01
2.239047809561912405e+00,9.158016467084852952e-01,7.752992502156734467e-02,-7.037074432591386985e-01,-7.221033451355953758e-01
2.242848569713942641e+00,9.131321202000932669e-01,7.757321460851927808e-02,-7.010277144644422309e-01,-7.047712145656729321e-01
2.246649329865973321e+00,9.104727524348031897e-01,7.761604374402759909e-02,-6.983616763420357199e-01,-7.087773512979484991e-01
2.250450090018003557e+00,9.078234916041285629e-01,7.765841546540931672e-02,-6.957092375386580985e-01,-6.769249754650916717e-01
2.254250850170033793e+00,9.051842862735144379e-01,7.770033278723618986e-02,-6.930703074856567891e-01,-6.703129000007462812e-01
2.258051610322064029e+00,9.025550853823396391e-01,7.774179870133474113e-02,-6.904447963936277688e-01,-6.901243723216299308e-01
2.261852370474094709e+00,8.999358382439147652e-01,7.778281617678625692e-02,-6.878326152471058164e-01,-6.783606238060152505e-01
2.265653130626125389e+00,8.973264944721183189e-01,7.782338816418403471e-02,-6.852336757392084587e-01,-7.119374432117108187e-01
2.269453890778155625e+00,8.947270033057198590e-01,7.786351763448097485e-02,-6.826478897136610824e-01,-6.698995355250088046e-01
2.273254650930185861e+00,8.921373148929114816e-01,7.790320750410278938e-02,-6.800751702128144949e-01,-6.806868396030797408e-01
2.277055411082216096e+00,8.895573799027645112e-01,7.794246065815763069e-02,-6.775154311531259577e-01,-6.678220648341092192e-01
2.280856171234246776e+00,8.869871492981586947e-01,7.798127996369239034e-02,-6.749685871342021581e-01,-6.429614645023289388e-01
2.284656931386277456e+00,8.844265743357834220e-01,7.801966826969265745e-02,-6.724345534340820940e-01,-7.180517085609693373e-01
2.288457691538307692e+00,8.818756065661366161e-01,7.805762840708274641e-02,-6.699132460045635895e-01,-6.646942824234950420e-01
2.292258451690337928e+00,8.793341978335244002e-01,7.809516318872569696e-02,-6.674045814665775511e-01,-6.893869627299348268e-01
2.296059211842368164e+00,8.768023002760620965e-01,7.813227540942328797e-02,-6.649084771056099630e-01,-6.530645432775201709e-01
2.299859971994398844e+00,8.742798663256735603e-01,7.816896784591600977e-02,-6.624248508671676250e-01,-6.886911196157369242e-01
2.303660732146429524e+00,8.717668487080918460e-01,7.820524325688305023e-02,-6.599536213522896322e-01,-6.698616126923695457e-01
2.307461492298459760e+00,8.692632004428588743e-01,7.824110438294235026e-02,-6.574947078131038181e-01,-6.534400326978963003e-01
2.311262252450489996e+00,8.667688748433248769e-01,7.827655394665054833e-02,-6.550480301484256085e-01,-6.427778424197181373e-01
2.315063012602520232e+00,8.642838255166490624e-01,7.831159465250303597e-02,-6.526135088994028388e-01,-6.511176271126714044e-01
2.318863772754550912e+00,8.618080063637990618e-01,7.834622918693390226e-02,-6.501910652452007611e-01,-6.660476840249569541e-01
2.322664532906581147e+00,8.593413715795522601e-01,7.838046021831596155e-02,-6.477806209987329034e-01,-6.588512653530410601e-01
2.326465293058611827e+00,8.568838756524937983e-01,7.841429039696073966e-02,-6.453820986024300099e-01,-6.276920407774424504e-01
2.330266053210642063e+00,8.544354733650184608e-01,7.844772235511850156e-02,-6.429954211240543893e-01,-6.431054134377851561e-01
2.334066813362672299e+00,8.519961197933292318e-01,7.848075870697823753e-02,-6.406205122525515661e-01,-6.742968001893727692e-01
2.337867573514702979e+00,8.495657703074377398e-01,7.851340204866763539e-02,-6.382572962939453420e-01,-6.213840421285514726e-01
2.341668333666733215e+00,8.471443805711652564e-01,7.854565495825312216e-02,-6.359056981672727149e-01,-6.275807285730031770e-01
2.345469093818763895e+00,8.447319065421408091e-01,7.857751999573985013e-02,-6.335656434005552118e-01,-6.160973324955162367e-01
