t,Q,I,core_flux_linkage,dielectric_memory_charge,dI_dt
3.720744148829766224e-04,2.587551353388464176e-05,-1.839346991031466094e-01,-5.314884839951526489e-04,9.771172296102316013e-05,1.076051057195567637e+03
3.740748149629926082e-04,2.550972977362590420e-05,-1.817727916772434171e-01,-5.329400339115126801e-04,9.768291517241669436e-05,1.085390569976139886e+03
3.760752150430085941e-04,2.514828926062055313e-05,-1.795924031854135849e-01,-5.343450507271321108e-04,9.765397346174202356e-05,1.094528509017328133e+03
3.780756151230246342e-04,2.479122855407392135e-05,-1.773939372885684485e-01,-5.357033200800049308e-04,9.762489962649876975e-05,1.103464292344723390e+03
3.800760152030406200e-04,2.443858340202466965e-05,-1.751777987925081104e-01,-5.370146350694909648e-04,9.759569547800216378e-05,1.112197374420133883e+03
3.820764152830566059e-04,2.409038874134472580e-05,-1.729443936479209409e-01,-5.382787962563166315e-04,9.756636284138299107e-05,1.120727246254224838e+03
3.840768153630726460e-04,2.374667869713773530e-05,-1.706941288019896696e-01,-5.394956117575585349e-04,9.753690355489855407e-05,1.129053435197252156e+03
3.860772154430886318e-04,2.340748659151575931e-05,-1.684274120386468898e-01,-5.406648974492898494e-04,9.750731946923836275e-05,1.137175504281021404e+03
3.880776155231046177e-04,2.307284494033307151e-05,-1.661446524651301326e-01,-5.417864766837208633e-04,9.747761244981663939e-05,1.145093053556119230e+03
3.900780156031206035e-04,2.274278543473816006e-05,-1.638462597519588504e-01,-5.428601806708011719e-04,9.744778437320742121e-05,1.152805719213330349e+03
3.920784156831366436e-04,2.241733894039035077e-05,-1.615326440783607376e-01,-5.438858485086821813e-04,9.741783712688946114e-05,1.160313173570237723e+03
3.940788157631526295e-04,2.209653549745984447e-05,-1.592042161322718974e-01,-5.448633271837176502e-04,9.738777260924620074e-05,1.167615125144291369e+03
3.960792158431686153e-04,2.178040432062765933e-05,-1.568613871103364532e-01,-5.457924715704633644e-04,9.735759272956579728e-05,1.174711318719844485e+03
3.980796159231846554e-04,2.146897379908567158e-05,-1.545045687179068261e-01,-5.466731444316770289e-04,9.732729940804105595e-05,1.181601535408886093e+03
4.000800160032006413e-04,2.116227149653661884e-05,-1.521341731690438459e-01,-5.475052164183185927e-04,9.729689457576951126e-05,1.188285592705264662e+03
4.020804160832166271e-04,2.086032415606422114e-05,-1.497506128927043600e-01,-5.482885662489468941e-04,9.726638017337560927e-05,1.194763343656986535e+03
4.040808161632326672e-04,2.056315770701357530e-05,-1.473543008016140465e-01,-5.490230807271192625e-04,9.723575815238223697e-05,1.201034677179673054e+03
4.060812162432486530e-04,2.027079725134316380e-05,-1.449456502146852510e-01,-5.497086546869188158e-04,9.720503047480361786e-05,1.207099518496956080e+03
4.080816163232646389e-04,1.998326706221551389e-05,-1.425250743447730173e-01,-5.503451911973706971e-04,9.717419911068424080e-05,1.212957828074712552e+03
4.100820164032806790e-04,1.970059058399993186e-05,-1.400929862981995233e-01,-5.509326015626695404e-04,9.714326603809656966e-05,1.218609601630808811e+03
4.120824164832966648e-04,1.942279043227252672e-05,-1.376497990747540257e-01,-5.514708053221796871e-04,9.711223324314104328e-05,1.224054870138537353e+03
4.140828165633126507e-04,1.914988839381615262e-05,-1.351959255676925820e-01,-5.519597302504350780e-04,9.708110271994607548e-05,1.229293699822410645e+03
4.160832166433286908e-04,1.888190542662044951e-05,-1.327317785637383007e-01,-5.523993123571390362e-04,9.704987647066804152e-05,1.234326192146206267e+03
4.180836167233446766e-04,1.861886166159128437e-05,-1.302577706831752613e-01,-5.527894959087695974e-04,9.701855650519810984e-05,1.239152483590587735e+03
4.200840168033606625e-04,1.836077641682804038e-05,-1.277743141087310796e-01,-5.531302336264462983e-04,9.698714483989941755e-05,1.243772744406454649e+03
4.220844168833767025e-04,1.810766818308566189e-05,-1.252818210922574116e-01,-5.534214865809652028e-04,9.695564350014707154e-05,1.248187180264319750e+03
4.240848169633926884e-04,1.785955462702557692e-05,-1.227807033172684387e-01,-5.536632242695957613e-04,9.692405451712046856e-05,1.252396030710982814e+03
4.260852170434086743e-04,1.761645259334142807e-05,-1.202713717819135775e-01,-5.538554246437845611e-04,9.689237992722170214e-05,1.256399568769994403e+03
4.280856171234247143e-04,1.737837810475910299e-05,-1.177542367989777711e-01,-5.539980741091563021e-04,9.686062177207564381e-05,1.260198100875402588e+03
4.300860172034407002e-04,1.714534636203675130e-05,-1.152297079958815862e-01,-5.540911675255130384e-04,9.682878209852992962e-05,1.263791966797636178e+03
4.320864172834566861e-04,1.691737174396474734e-05,-1.126981943146808801e-01,-5.541347082068346112e-04,9.679686295865494656e-05,1.267181539561551290e+03
4.340868173634727261e-04,1.669446780747154896e-05,-1.101601040096493456e-01,-5.541287079213357870e-04,9.676486640973126936e-05,1.270367225347317799e+03
4.360872174434887120e-04,1.647664730323639175e-05,-1.076158443754196559e-01,-5.540731869448807783e-04,9.673279451286708591e-05,1.273349462170599963e+03
4.380876175235046978e-04,1.626392216644110891e-05,-1.050658220952103428e-01,-5.539681741770706132e-04,9.670064933489261013e-05,1.276128720839215703e+03
4.400880176035206837e-04,1.605630351596052356e-05,-1.025104429403171924e-01,-5.538137070467677101e-04,9.666843294674745321e-05,1.278705504272549888e+03
4.420884176835367238e-04,1.585380166453115387e-05,-9.995011146793729429e-02,-5.536098314896243777e-04,9.663614742189398864e-05,1.281080346338583240e+03
4.440888177635527096e-04,1.565642611875122316e-05,-9.738523102116937447e-02,-5.533566019480828154e-04,9.660379483631736572e-05,1.283253811721792772e+03
4.460892178435686955e-04,1.546418557908063287e-05,-9.481620372901333749e-02,-5.530540813713748964e-04,9.657137726852546892e-05,1.285226495784245799e+03
4.480896179235847356e-04,1.527708793984097264e-05,-9.224343050637046071e-02,-5.527023412155221676e-04,9.653889679954897208e-05,1.286999024420072828e+03
4.500900180036007214e-04,1.509514028921553901e-05,-8.966731105404368574e-02,-5.523014614433361747e-04,9.650635551294132488e-05,1.288572053903520327e+03
4.520904180836167073e-04,1.491834892251435416e-05,-8.708824369141522637e-02,-5.518515304770928208e-04,9.647375549385265442e-05,1.289946269860243319e+03
4.540908181636327473e-04,1.474671934152070202e-05,-8.450662548944282149e-02,-5.513526453449587488e-04,9.644109882982935080e-05,1.291122387355700312e+03
4.560912182436487332e-04,1.458025624558295049e-05,-8.192285221444484122e-02,-5.508049116220885884e-04,9.640838761049849649e-05,1.292101150984846981e+03
4.580916183236647191e-04,1.441896355131830985e-05,-7.933731795187771996e-02,-5.502084432552149231e-04,9.637562392545373990e-05,1.292883333169337220e+03
4.600920184036807591e-04,1.426284439271372790e-05,-7.675041510475066886e-02,-5.495633625620063335e-04,9.634280986424651329e-05,1.293469733966481954e+03
4.620924184836967450e-04,1.411190112112589671e-05,-7.416253439362578692e-02,-5.488698002310667470e-04,9.630994751638591084e-05,1.293861180880818210e+03
4.640928185637127308e-04,1.396613530528123405e-05,-7.157406485661770013e-02,-5.481278953219359800e-04,9.627703897133879705e-05,1.294058528671418344e+03
4.660932186437287709e-04,1.382554773127589351e-05,-6.898539384939378349e-02,-5.473377952650896293e-04,9.624408631852973900e-05,1.294062659155267966e+03
4.680936187237447568e-04,1.369013841779091737e-05,-6.639690690909341719e-02,-5.464996557346616518e-04,9.621109164650046503e-05,1.293874480153949889e+03
4.700940188037607426e-04,1.355990661223809951e-05,-6.380898788474345662e-02,-5.456136408049360462e-04,9.617805704371129344e-05,1.293494925663635740e+03
4.720944188837767827e-04,1.343485078649955027e-05,-6.122201883733201927e-02,-5.446799228790028804e-04,9.614498459798308011e-05,1.292924955632338651e+03
4.740948189637927686e-04,1.331496865948790402e-05,-5.863637974386610302e-02,-5.436986824056906685e-04,9.611187639469367526e-05,1.292165554318664135e+03
4.760952190438087544e-04,1.320025719720225380e-05,-5.605244849675342089e-02,-5.426701078789738543e-04,9.607873451677415586e-05,1.291217730075190048e+03
4.780956191238247945e-04,1.309071261272817336e-05,-5.347060090380260922e-02,-5.415943958379719437e-04,9.604556104470879851e-05,1.290082515133645074e+03
4.800960192038407803e-04,1.298633036623771546e-05,-5.089121068822341498e-02,-5.404717508669503725e-04,9.601235805653507947e-05,1.288760965388930572e+03
4.820964192838567662e-04,1.288710516565715170e-05,-4.831464948354259603e-02,-5.393023855864016421e-04,9.597912762780846517e-05,1.287254160148057508e+03
4.840968193638728063e-04,1.279303098834503413e-05,-4.574128670783349226e-02,-5.380865204009696156e-04,9.594587183068647822e-05,1.285563200869539742e+03
4.860972194438887921e-04,1.270410105981081273e-05,-4.317148976524868426e-02,-5.368243838345031172e-04,9.591259273528969639e-05,1.283689212104518674e+03
4.880976195239047780e-04,1.262030787343242914e-05,-4.060562376576466043e-02,-5.355162121605562542e-04,9.587929240791327984e-05,1.281633340027440454e+03
4.900980196039208181e-04,1.254164320403991128e-05,-3.804405139988763923e-02,-5.341622492019006780e-04,9.584597291018350244e-05,1.279396751481309821e+03
4.920984196839367497e-04,1.246809810791537847e-05,-3.548713293865386059e-02,-5.327627463305256933e-04,9.581263629905777894e-05,1.276980633761608942e+03
4.940988197639527898e-04,1.239966292279301767e-05,-3.293522623362880875e-02,-5.313179624676378238e-04,9.577928462682457002e-05,1.274386194401929970e+03
4.960992198439688299e-04,1.233632726785911912e-05,-3.038868671690812817e-02,-5.298281640836611378e-04,9.574591994110349079e-05,1.271614660961681466e+03
4.980996199239847615e-04,1.227808005213386369e-05,-2.784786736111131630e-02,-5.282936250692278147e-04,9.571254428450709387e-05,1.268667280443232130e+03
5.001000200040008016e-04,1.222490948427706928e-05,-2.531311869007722010e-02,-5.267146266146710250e-04,9.567915969455405192e-05,1.265545318760663577e+03
5.021004200840168416e-04,1.217680305875642743e-05,-2.278478878942166025e-02,-5.250914573914358067e-04,9.564576820391909335e-05,1.262250061043637288e+03
5.041008201640327733e-04,1.213374758735105567e-05,-2.026322306425326625e-02,-5.234244130172345435e-04,9.561237183866194451e-05,1.258782809855549431e+03
5.061012202440488134e-04,1.209572920068216235e-05,-1.774876422961073341e-02,-5.217137960312686088e-04,9.557897261815327867e-05,1.255144884923819973e+03
5.081016203240648534e-04,1.206273334821306181e-05,-1.524175231046360525e-02,-5.199599158942299921e-04,9.554557255507470251e-05,1.251337622946968168e+03
5.101020204040807851e-04,1.203474479824916430e-05,-1.274252464171191090e-02,-5.181630889882999974e-04,9.551217365541882383e-05,1.247362377406247106e+03
5.121024204840968251e-04,1.201174764262105508e-05,-1.025141585218981161e-02,-5.163236385349790790e-04,9.547877791832312471e-05,1.243220518191262727e+03
5.141028205641128652e-04,1.199372531077162134e-05,-7.768757859270602854e-03,-5.144418943449075151e-04,9.544538733577471968e-05,1.238913430940698163e+03
5.161032206441287969e-04,1.198066055527540395e-05,-5.294879890381343039e-03,-5.125181930552002996e-04,9.541200389296621801e-05,1.234442517405451554e+03
5.181036207241448369e-04,1.197253548296154238e-05,-2.830108286532935849e-03,-5.105528775748238452e-04,9.537862956674161472e-05,1.229809193821407916e+03
5.201040208041608770e-04,1.196933155817209193e-05,-3.747664866351734653e-04,-5.085462970272081875e-04,9.534526632545817682e-05,1.225014890605290020e+03
5.221044208841768086e-04,1.197102960276202710e-05,2.070824972503661557e-03,-5.064988067502472014e-04,9.531191612898651103e-05,1.220061052199230971e+03
5.241048209641928487e-04,1.197760979609923823e-05,4.506348456177203948e-03,-5.044107682962977336e-04,9.527858092871050962e-05,1.214949136921724403e+03
5.261052210442088888e-04,1.198905168345215834e-05,6.931489245231739309e-03,-5.022825492695666243e-04,9.524526266729083166e-05,1.209680616521974571e+03
5.281056211242248204e-04,1.200533417950839729e-05,9.345935505873148585e-03,-5.001145232267201592e-04,9.521196327870737666e-05,1.204256976006055993e+03
5.301060212042408605e-04,1.202643557312411991e-05,1.174937837478195850e-02,-4.979070696012966382e-04,9.517868468776030763e-05,1.198679713162801590e+03
5.321064212842569006e-04,1.205233354822962548e-05,1.414151204967245903e-02,-4.956605733244698027e-04,9.514542880922768019e-05,1.192950337553415693e+03
5.341068213642728322e-04,1.208300518406815856e-05,1.652203379002827738e-02,-4.933754248206076182e-04,9.511219754785727040e-05,1.187070370387363937e+03
5.361072214442888723e-04,1.211842695519591400e-05,1.889064391710276389e-02,-4.910520200072718408e-04,9.507899279836649344e-05,1.181041344415000822e+03
5.381076215243049124e-04,1.215857473998044222e-05,2.124704583483133860e-02,-4.886907601306695204e-04,9.504581644516835800e-05,1.174864803504636484e+03
5.401080216043208440e-04,1.220342382006400470e-05,2.359094598319029512e-02,-4.862920517232653585e-04,9.501267036255591609e-05,1.168542302688056679e+03
5.421084216843368841e-04,1.225294888337241964e-05,2.592205388004461403e-02,-4.838563065582933008e-04,9.497955641444811258e-05,1.162075407881855654e+03
5.441088217643529241e-04,1.230712405223232407e-05,2.824008223823773478e-02,-4.813839411474745648e-04,9.494647645329154257e-05,1.155465694622265801e+03
5.461092218443688558e-04,1.236592288384643722e-05,3.054474696726964394e-02,-4.788753767323031480e-04,9.491343232004314481e-05,1.148714747975899854e+03
5.481096219243848959e-04,1.242931837029356901e-05,3.283576717329726724e-02,-4.763310392840452859e-04,9.488042584417021529e-05,1.141824162477376376e+03
5.501100220044009359e-04,1.249728294023033634e-05,3.511286516334875818e-02,-4.737513594724974074e-04,9.484745884359730838e-05,1.134795542009120027e+03
5.521104220844168676e-04,1.256978847832012365e-05,3.737576646474741193e-02,-4.711367722725267812e-04,9.481453312420337035e-05,1.127630499083607219e+03
5.541108221644329077e-04,1.264680629590514814e-05,3.962419971949835557e-02,-4.684877174422879945e-04,9.478165048083472301e-05,1.120330656023486654e+03
5.561112222444489477e-04,1.272830717161458978e-05,4.185789684586217058e-02,-4.658046388345213080e-04,9.474881269579722308e-05,1.112897643216622555e+03
5.581116223244648794e-04,1.281426136407037181e-05,4.407659307858787651e-02,-4.630879841728134964e-04,9.471602153842689103e-05,1.105333098580695378e+03
5.601120224044809194e-04,1.290463861188718788e-05,4.628002696891325013e-02,-4.603382050515975781e-04,9.468327876508996529e-05,1.097638667545522821e+03
5.621124224844969595e-04,1.299940813367246471e-05,4.846794038456417320e-02,-4.575557569361536820e-04,9.465058611918283449e-05,1.089816003042529474e+03
5.641128225645128912e-04,1.309853862820839634e-05,5.064007851010288858e-02,-4.547410991594305466e-04,9.461794533112710432e-05,1.081866765494436322e+03
5.661132226445289312e-04,1.320199830000456143e-05,5.279618987198793356e-02,-4.518946944431123831e-04,9.458535811775225285e-05,1.073792621923504839e+03
5.681136227245448629e-04,1.330975482560497883e-05,5.493602621847645112e-02,-4.490170093914668936e-04,9.455282618339377822e-05,1.065595247381213539e+03
5.701140228045609029e-04,1.342177538230047629e-05,5.705934264088602381e-02,-4.461085140537207248e-04,9.452035121884476161e-05,1.057276323720935125e+03
5.721144228845769430e-04,1.353802667839943556e-05,5.916589764890629877e-02,-4.431696814161521672e-04,9.448793490046198318e-05,1.048837538440491926e+03
5.741148229645928747e-04,1.365847495322780089e-05,6.125545317059938322e-02,-4.402009874020903959e-04,9.445557889016588144e-05,1.040280584712162408e+03
5.761152230446089147e-04,1.378308597712910102e-05,6.332777455240015674e-02,-4.372029108719152537e-04,9.442328483544049902e-05,1.031607161418891337e+03
5.781156231246249548e-04,1.391182505146441702e-05,6.538263055911557042e-02,-4.341759336230582270e-04,9.439105436933359111e-05,1.022818973196530806e+03
5.801160232046408865e-04,1.404465701073938362e-05,6.741979337648315584e-02,-4.311205403549816855e-04,9.435888911040794477e-05,1.013917730404561212e+03
5.821164232846569265e-04,1.418154625683467956e-05,6.943903861485659079e-02,-4.280372180511495461e-04,9.432679066208629040e-05,1.004905148035690104e+03
5.841168233646729666e-04,1.432245669963622956e-05,7.144014518853002149e-02,-4.249264568617436440e-04,9.429476061414983183e-05,9.957829480754892302e+02
5.861172234446888982e-04,1.446735181236391486e-05,7.342289546911169584e-02,-4.217887492896338461e-04,9.426280054114712537e-05,9.865528573317444625e+02
