t,G,I,Ia,dG_dt,dG_dt_noisy
3.800760152030406402e+00,9.689016831662593532e+00,2.377701391539978282e+00,1.024023096301263536e+00,-5.966204361028080161e-01,-6.195740138884460180e-01
3.820764152830566474e+00,9.677038036902578355e+00,2.383969161864085251e+00,1.031492428402101647e+00,-6.010166659033415737e-01,-5.397031358875307161e-01
3.840768153630726545e+00,9.664971450476560477e+00,2.390203655860802634e+00,1.038971818453967355e+00,-6.053978438551683716e-01,-5.572901106737560006e-01
3.860772154430886172e+00,9.652817373740077755e+00,2.396404923831034317e+00,1.046461113443308610e+00,-6.097639717680536364e-01,-7.453282436397923316e-01
3.880776155231046243e+00,9.640576108021441826e+00,2.402573015527240674e+00,1.053960160851139749e+00,-6.141150502213684748e-01,-6.120299209200028567e-01
3.900780156031206314e+00,9.628247954621739879e+00,2.408707980153440342e+00,1.061468808653039941e+00,-6.184510785750405581e-01,-6.993244535512249671e-01
3.920784156831366385e+00,9.615833214814834662e+00,2.414809866365208890e+00,1.068986905319154079e+00,-6.227720549806061712e-01,-5.672901550181800312e-01
3.940788157631526456e+00,9.603332189847359146e+00,2.420878722269678818e+00,1.076514299814192333e+00,-6.270779763923415295e-01,-6.186726829359503466e-01
3.960792158431686527e+00,9.590745180938723635e+00,2.426914595425541776e+00,1.084050841597430592e+00,-6.313688385784758106e-01,-6.039485659691259389e-01
3.980796159231846598e+00,9.578072489281112212e+00,2.432917532843044128e+00,1.091596380622709583e+00,-6.356446361324608052e-01,-6.889008725726257776e-01
4.000800160032006225e+00,9.565314416039484513e+00,2.438887580983991832e+00,1.099150767338436196e+00,-6.399053624842980792e-01,-5.484838505845230916e-01
4.020804160832166296e+00,9.552471262351568626e+00,2.444824785761747776e+00,1.106713852687582378e+00,-6.441510099119065469e-01,-5.431473415543842664e-01
4.040808161632326367e+00,9.539543329327875298e+00,2.450729192541231782e+00,1.114285488107685573e+00,-6.483815695525256828e-01,-7.016201216838362509e-01
4.060812162432486438e+00,9.526530918051681951e+00,2.456600846138921046e+00,1.121865525530848728e+00,-6.525970314141422701e-01,-6.339562753208264345e-01
4.080816163232646510e+00,9.513434329876400142e+00,2.462439790789499039e+00,1.129453817343461175e+00,-6.567973843800961609e-01,-6.904625057996055526e-01
4.100820164032806581e+00,9.500253868743527619e+00,2.468246069862205072e+00,1.137050216157095006e+00,-6.609826162253857884e-01,-6.621611130684224023e-01
4.120824164832966652e+00,9.486989837388872360e+00,2.474019726268017028e+00,1.144654575390584350e+00,-6.651527137622017527e-01,-7.284345627234299902e-01
4.140828165633126723e+00,9.473642538422963000e+00,2.479760802379165519e+00,1.152266748980117050e+00,-6.693076627288533365e-01,-5.759503869998223724e-01
4.160832166433286794e+00,9.460212274891201645e+00,2.485469339970479030e+00,1.159886591288532109e+00,-6.734474477791129177e-01,-7.219064233332462832e-01
4.180836167233446865e+00,9.446699350273865647e+00,2.491145380219384808e+00,1.167513957105320577e+00,-6.775720524945848533e-01,-6.923762432444595660e-01
4.200840168033606936e+00,9.433104068486107607e+00,2.496788963705907083e+00,1.175148701646624438e+00,-6.816814593970326186e-01,-6.566073128415065296e-01
4.220844168833767007e+00,9.419426733877951818e+00,2.502400130412667956e+00,1.182790680555237728e+00,-6.857756499606690870e-01,-7.181536838814754908e-01
4.240848169633927078e+00,9.405667651234301374e+00,2.507978919724887845e+00,1.190439749900605637e+00,-6.898546046243978491e-01,-7.018202261110129125e-01
4.260852170434087149e+00,9.391827125774931062e+00,2.513525370430385042e+00,1.198095766178825183e+00,-6.939183028040050161e-01,-7.221002951253532309e-01
4.280856171234247221e+00,9.377905463154494470e+00,2.519039520719574821e+00,1.205758586312644542e+00,-6.979667229042951782e-01,-7.046397606461098917e-01
4.300860172034407292e+00,9.363902969462513326e+00,2.524521408185471660e+00,1.213428067651463937e+00,-7.019998423311673008e-01,-7.605269740861824168e-01
4.320864172834567363e+00,9.349819951223389936e+00,2.529971069823686580e+00,1.221104067971334750e+00,-7.060176375036293361e-01,-7.279170412837443482e-01
4.340868173634727434e+00,9.335656715396398297e+00,2.535388542032429804e+00,1.228786445474960187e+00,-7.100200838657442226e-01,-7.203647301013564874e-01
4.360872174434887505e+00,9.321413569375689434e+00,2.540773860612508095e+00,1.236475058791694392e+00,-7.140071558985052746e-01,-7.306934560887120567e-01
4.380876175235047576e+00,9.307090820990286062e+00,2.546127060767326977e+00,1.244169766977543778e+00,-7.179788271316394077e-01,-7.151443293869496065e-01
4.400880176035207647e+00,9.292688778504089697e+00,2.551448177102888959e+00,1.251870429515165695e+00,-7.219350701553313154e-01,-7.365901811231674312e-01
4.420884176835367718e+00,9.278207750615871774e+00,2.556737243627795753e+00,1.259576906313869760e+00,-7.258758566318715966e-01,-6.882152862099025770e-01
4.440888177635526901e+00,9.263648046459280749e+00,2.561994293753245611e+00,1.267289057709615863e+00,-7.298011573072180624e-01,-7.459609535965096017e-01
4.460892178435686972e+00,9.249009975602842104e+00,2.567219360293035990e+00,1.275006744465017494e+00,-7.337109420224783296e-01,-7.405434218372725086e-01
4.480896179235847043e+00,9.234293848049951237e+00,2.572412475463560444e+00,1.282729827769337305e+00,-7.376051797252981546e-01,-7.708442465250907594e-01
4.500900180036007114e+00,9.219499974239447226e+00,2.577573670883740675e+00,1.290458169238384967e+00,-7.414838384811414107e-01,-7.678095804869032870e-01
4.520904180836167185e+00,9.204628666735818143e+00,2.582702977351897911e+00,1.298191630647814954e+00,-7.453468854357303552e-01,-8.085715249767160273e-01
4.540908181636327257e+00,9.189680239117924643e+00,2.587800424956434586e+00,1.305930074285370779e+00,-7.491942869734857791e-01,-7.232550409295875893e-01
4.560912182436487328e+00,9.174655004452306528e+00,2.592866043299492773e+00,1.313673363089203239e+00,-7.530260087063554986e-01,-8.101519095889800903e-01
4.580916183236647399e+00,9.159553276617346640e+00,2.597899861340136507e+00,1.321421360352506236e+00,-7.568420153911068482e-01,-7.941348353005230898e-01
4.600920184036807470e+00,9.144375370303256645e+00,2.602901907394352676e+00,1.329173929723515002e+00,-7.606422709410116667e-01,-7.426800383404514871e-01
4.620924184836967541e+00,9.129121601012093024e+00,2.607872209135048802e+00,1.336930935205507875e+00,-7.644267384374294760e-01,-7.442980701402028831e-01
4.640928185637127612e+00,9.113792285057739306e+00,2.612810793592056591e+00,1.344692241156805634e+00,-7.681953801412836347e-01,-7.882011176915372230e-01
4.660932186437287683e+00,9.098387739565922061e+00,2.617717687152128825e+00,1.352457712290771052e+00,-7.719481575044346844e-01,-8.729114480288747702e-01
4.680936187237447754e+00,9.082908282474196682e+00,2.622592915558940696e+00,1.360227213675810010e+00,-7.756850311809486698e-01,-7.546593668161698520e-01
4.700940188037607825e+00,9.067354232531963376e+00,2.627436503913089805e+00,1.368000610735370159e+00,-7.794059610382590986e-01,-7.664277880936560816e-01
4.720944188837767896e+00,9.051725909300451178e+00,2.632248476672095716e+00,1.375777769247942039e+00,-7.831109061682233197e-01,-8.537299669418121351e-01
4.740948189637927968e+00,9.036023633152726831e+00,2.637028857650400848e+00,1.383558555347058183e+00,-7.867998248980730969e-01,-7.482837207583482586e-01
4.760952190438088039e+00,9.020247725273694783e+00,2.641777670019369140e+00,1.391342835521293786e+00,-7.904726748012619320e-01,-8.255276648229332714e-01
4.780956191238248110e+00,9.004398507660095419e+00,2.646494936307287382e+00,1.399130476614266705e+00,-7.941294127082039189e-01,-8.504388185158688884e-01
4.800960192038408181e+00,8.988476303120501498e+00,2.651180678399364332e+00,1.406921345824637015e+00,-7.977699947169082373e-01,-7.929834591686953926e-01
4.820964192838568252e+00,8.972481435275327044e+00,2.655834917537730711e+00,1.414715310706106788e+00,-8.013943762035089513e-01,-8.103178977734697419e-01
4.840968193638728323e+00,8.956414228556816681e+00,2.660457674321440535e+00,1.422512239167421422e+00,-8.050025118326884499e-01,-7.948713117831310848e-01
4.860972194438888394e+00,8.940275008209058072e+00,2.665048968706468457e+00,1.430311999472367868e+00,-8.085943555680000783e-01,-8.888817584842220176e-01
4.880976195239048465e+00,8.924064100287965928e+00,2.669608820005712868e+00,1.438114460239775960e+00,-8.121698606820793032e-01,-7.215583548684606496e-01
4.900980196039207648e+00,8.907781831661298000e+00,2.674137246888993236e+00,1.445919490443517752e+00,-8.157289797667610642e-01,-8.458619104939474331e-01
4.920984196839367719e+00,8.891428530008644415e+00,2.678634267383052769e+00,1.453726959412508402e+00,-8.192716647430842158e-01,-8.962546301679047422e-01
4.940988197639527790e+00,8.875004523821433011e+00,2.683099898871555311e+00,1.461536736830704619e+00,-8.227978668712010446e-01,-7.918557574428435331e-01
4.960992198439687861e+00,8.858510143306624229e+00,2.687534157965513870e+00,1.469348692537845613e+00,-8.263075367075013444e-01,-8.440477432125601531e-01
4.980996199239847932e+00,8.841945720827750321e+00,2.691937060410310778e+00,1.477162696599427782e+00,-8.298006241925461879e-01,-8.135576999039010326e-01
5.001000200040008004e+00,8.825311588479786806e+00,2.696308621441632525e+00,1.484978619800820354e+00,-8.332770787773213783e-01,-8.502575003085732774e-01
5.021004200840168075e+00,8.808608079423123627e+00,2.700648855618781319e+00,1.492796333217779381e+00,-8.367368492716742434e-01,-8.397238672956702787e-01
5.041008201640328146e+00,8.791835527921879390e+00,2.704957776819473025e+00,1.500615708206369359e+00,-8.401798838512286594e-01,-8.278912416642969507e-01
5.061012202440488217e+00,8.774994269343910247e+00,2.709235398239835835e+00,1.508436616402962560e+00,-8.436061300674482233e-01,-8.809387742665931720e-01
5.081016203240648288e+00,8.758084640160806345e+00,2.713481732394412038e+00,1.516258929724240145e+00,-8.470155348575975074e-01,-8.130785550646195681e-01
5.101020204040808359e+00,8.741106977947891821e+00,2.717696791116156696e+00,1.524082520367191051e+00,-8.504080445546080558e-01,-8.739030495085852168e-01
5.121024204840968430e+00,8.724061621384224807e+00,2.721880585556438970e+00,1.531907260809112659e+00,-8.537836048968479030e-01,-8.972679621053715193e-01
5.141028205641128501e+00,8.706948910252597429e+00,2.726033126185039901e+00,1.539733023807610124e+00,-8.571421610377947253e-01,-8.532905399466695906e-01
5.161032206441288572e+00,8.689769185439537580e+00,2.730154422790155966e+00,1.547559682400597714e+00,-8.604836575556178424e-01,-8.382315936310656967e-01
5.181036207241448643e+00,8.672522788935307148e+00,2.734244484478394632e+00,1.555387109906297027e+00,-8.638080384626661834e-01,-8.752620055435981206e-01
5.201040208041608714e+00,8.655210063833900236e+00,2.738303319674778802e+00,1.563215179923238107e+00,-8.671152472148673240e-01,-9.102412365688454798e-01
5.221044208841768786e+00,8.637831354333048495e+00,2.742330936122742813e+00,1.571043766330259883e+00,-8.704052267210384830e-01,-8.394159484056068488e-01
5.241048209641928857e+00,8.620387005734215791e+00,2.746327340884135548e+00,1.578872743286508618e+00,-8.736779193521064801e-01,-9.616943589582452878e-01
5.261052210442088928e+00,8.602877364442601760e+00,2.750292540339218661e+00,1.586701985231439238e+00,-8.769332669502457600e-01,-9.284764737520223576e-01
5.281056211242248999e+00,8.585302777967140031e+00,2.754226540186667904e+00,1.594531366884814894e+00,-8.801712108379287081e-01,-8.781950663112595423e-01
5.301060212042409070e+00,8.567663594920496450e+00,2.758129345443570912e+00,1.602360763246706954e+00,-8.833916918268960305e-01,-9.514446617421493668e-01
5.321064212842569141e+00,8.549960165019074410e+00,2.762000960445429865e+00,1.610190049597494788e+00,-8.865946502270436458e-01,-8.851949370145851814e-01
5.341068213642729212e+00,8.532192839083009517e+00,2.765841388846160154e+00,1.618019101497866208e+00,-8.897800258552294173e-01,-8.925231817561526393e-01
5.361072214442888395e+00,8.514361969036174926e+00,2.769650633618089053e+00,1.625847794788816802e+00,-8.929477580440049467e-01,-8.480107686010964763e-01
5.381076215243048466e+00,8.496467907906172456e+00,2.773428697051959713e+00,1.633676005591651714e+00,-8.960977856502664318e-01,-9.418373032409310674e-01
5.401080216043208537e+00,8.478511009824343247e+00,2.777175580756926276e+00,1.641503610307982752e+00,-8.992300470638334708e-01,-9.305253732459155547e-01
5.421084216843368608e+00,8.460491630782328798e+00,2.780891285571670757e+00,1.649330485386450551e+00,-9.023444801411469873e-01,-8.856853959060969617e-01
5.441088217643528679e+00,8.442410128958171001e+00,2.784575811470727302e+00,1.657156507427134606e+00,-9.054410223032846039e-01,-1.028319201813574946e+00
5.461092218443688751e+00,8.424266862851084170e+00,2.788229157799793079e+00,1.664981553698812178e+00,-9.085196106949718908e-01,-7.535174957492426495e-01
5.481096219243848822e+00,8.406062192254925236e+00,2.791851323203930146e+00,1.672805501682143703e+00,-9.115801820043041293e-01,-9.465127185273926047e-01
5.501100220044008893e+00,8.387796478280190371e+00,2.795442305625374324e+00,1.680628229061437384e+00,-9.146226724686016274e-01,-9.511144251048795351e-01
5.521104220844168964e+00,8.369470083354025647e+00,2.799002102303536965e+00,1.688449613724649190e+00,-9.176470178832407676e-01,-8.745906423380551686e-01
5.541108221644329035e+00,8.351083371220214602e+00,2.802530709775000961e+00,1.696269533763383075e+00,-9.206531536104187730e-01,-9.226447456822030047e-01
5.561112222444489106e+00,8.332636706939190674e+00,2.806028123873526070e+00,1.704087867472890983e+00,-9.236410145878601874e-01,-1.012612445523039639e+00
5.581116223244649177e+00,8.314130456888026544e+00,2.809494339730044477e+00,1.711904493352072176e+00,-9.266105353374609610e-01,-8.952641663328303467e-01
5.601120224044809248e+00,8.295564988760443015e+00,2.812929351772662123e+00,1.719719290103474130e+00,-9.295616499738796890e-01,-8.867927582739192349e-01
5.621124224844969319e+00,8.276940671566803687e+00,2.816333153726660044e+00,1.727532136633292748e+00,-9.324942922130698975e-01,-9.549916058868669344e-01
5.641128225645129390e+00,8.258257875634111400e+00,2.819705738614493029e+00,1.735342912051370590e+00,-9.354083953807602603e-01,-9.494884132953614886e-01
5.661132226445289461e+00,8.239516972606018896e+00,2.823047098755789186e+00,1.743151495671199314e+00,-9.383038924208864096e-01,-9.140046625579167916e-01
5.681136227245449533e+00,8.220718335442819935e+00,2.826357225767352155e+00,1.750957767009917454e+00,-9.411807159039696780e-01,-9.866197283996921419e-01
5.701140228045609604e+00,8.201862338421452847e+00,2.829636110563158002e+00,1.758761605788311977e+00,-9.440387980354520980e-01,-9.221193698251066717e-01
5.721144228845769675e+00,8.182949357135500534e+00,2.832883743354357886e+00,1.766562891930817392e+00,-9.468780706639829958e-01,-9.369131451417580525e-01
5.741148229645929746e+00,8.163979768495190470e+00,2.836100113649276722e+00,1.774361505565516417e+00,-9.496984652896665047e-01,-9.834450960784624218e-01
5.761152230446089817e+00,8.144953950727391145e+00,2.839285210253413183e+00,1.782157327024139537e+00,-9.524999130722635599e-01,-1.022105006762855872e+00
5.781156231246249888e+00,8.125872283375617400e+00,2.842439021269440591e+00,1.789950236842064779e+00,-9.552823448393591432e-01,-9.665626363774134644e-01
5.801160232046409959e+00,8.106735147300025091e+00,2.845561534097205580e+00,1.797740115758318158e+00,-9.580456910944887827e-01,-1.001816804007497286e+00
5.821164232846569142e+00,8.087542924677421752e+00,2.848652735433729877e+00,1.805526844715573676e+00,-9.607898820252328553e-01,-9.107193707412246653e-01
5.841168233646729213e+00,8.068295999001247054e+00,2.851712611273208076e+00,1.813310304860153543e+00,-9.635148475112761401e-01,-9.563105790862800326e-01
5.861172234446889284e+00,8.048994755081595898e+00,2.854741146907009419e+00,1.821090377542027294e+00,-9.662205171324356190e-01,-9.271162910044408179e-01
5.881176235247049355e+00,8.029639579054210330e+00,2.857738326924867067e+00,1.828866944309724074e+00,-9.689068201745888453e-01,-9.621757234073659015e-01
5.901180236047209426e+00,8.010230859306107121e+00,2.860704135264356296e+00,1.836639886506351349e+00,-9.715736854921226406e-01,-9.584286296378711212e-01
5.921184236847369498e+00,7.990768985859313389e+00,2.863638554971126737e+00,1.844409085875464260e+00,-9.742210418043490971e-01,-1.013370987665868084e+00
