S,v
2.927475698881740543e-02,2.844212081374833737e-02
2.932874358960048736e-02,2.849307742764640994e-02
2.938282974895770755e-02,2.854412265271948079e-02
2.943701565048851068e-02,2.859525663344019211e-02
2.949130147813091782e-02,2.864647951448222318e-02
2.954568741616214050e-02,2.869779144072040142e-02
2.960017364919927119e-02,2.874919255723096603e-02
2.965476036219981751e-02,2.880068300929159927e-02
2.970944774046237885e-02,2.885226294238161029e-02
2.976423596962728124e-02,2.890393250218215027e-02
2.981912523567718104e-02,2.895569183457627482e-02
2.987411572493774495e-02,2.900754108564917305e-02
2.992920762407821900e-02,2.905948040168825769e-02
2.998440112011208428e-02,2.911150992918332819e-02
3.003969640039776123e-02,2.916362981482677891e-02
3.009509365263907804e-02,2.921584020551360600e-02
3.015059306488612756e-02,2.926814124834176481e-02
3.020619482553571836e-02,2.932053309061212476e-02
3.026189912333209983e-02,2.937301587982869139e-02
3.031770614736762834e-02,2.942558976369881799e-02
3.037361608708333618e-02,2.947825489013324377e-02
3.042962913226961510e-02,2.953101140724628468e-02
3.048574547306686158e-02,2.958385946335600689e-02
3.054196529996610482e-02,2.963679920698432738e-02
3.059828880380970062e-02,2.968983078685720478e-02
3.065471617579190733e-02,2.974295435190473305e-02
3.071124760745958318e-02,2.979617005126132534e-02
3.076788329071282815e-02,2.984947803426584237e-02
3.082462341780560500e-02,2.990287845046171039e-02
3.088146818134648169e-02,2.995637144959715018e-02
3.093841777429916229e-02,3.000995718162521517e-02
3.099547238998322587e-02,3.006363579670397537e-02
3.105263222207475457e-02,3.011740744519668389e-02
3.110989746460697883e-02,3.017127227767187059e-02
3.116726831197100256e-02,3.022523044490353986e-02
3.122474495891636864e-02,3.027928209787125388e-02
3.128232760055177364e-02,3.033342738776030612e-02
3.134001643234572004e-02,3.038766646596183924e-02
3.139781165012717201e-02,3.044199948407297698e-02
3.145571345008627007e-02,3.049642659389705315e-02
3.151372202877492090e-02,3.055094794744361159e-02
3.157183758310749128e-02,3.060556369692860740e-02
3.163006031036150884e-02,3.066027399477458393e-02
3.168839040817827968e-02,3.071507899361071089e-02
3.174682807456363082e-02,3.076997884627304114e-02
3.180537350788849998e-02,3.082497370580454532e-02
3.186402690688966421e-02,3.088006372545528885e-02
3.192278847067039210e-02,3.093524905868256722e-02
3.198165839870110994e-02,3.099052985915099617e-02
3.204063689082014416e-02,3.104590628073275460e-02
3.209972414723429729e-02,3.110137847750757412e-02
3.215892036851959734e-02,3.115694660376296804e-02
3.221822575562199864e-02,3.121261081399435977e-02
3.227764050985794386e-02,3.126837126290511748e-02
3.233716483291521754e-02,3.132422810540684555e-02
3.239679892685349422e-02,3.138018149661934986e-02
3.245654299410506705e-02,3.143623159187086680e-02
3.251639723747561106e-02,3.149237854669821590e-02
3.257636186014468277e-02,3.154862251684677210e-02
3.263643706566664998e-02,3.160496365827081267e-02
3.269662305797119140e-02,3.166140212713346169e-02
3.275692004136406682e-02,3.171793807980689828e-02
3.281732822052785964e-02,3.177457167287250916e-02
3.287784780052250416e-02,3.183130306312090957e-02
3.293847898678620850e-02,3.188813240755219297e-02
3.299922198513597499e-02,3.194505986337597275e-02
3.306007700176835651e-02,3.200208558801151404e-02
3.312104424326021979e-02,3.205920973908793492e-02
3.318212391656928661e-02,3.211643247444415095e-02
3.324331622903503591e-02,3.217375395212923594e-02
3.330462138837925190e-02,3.223117433040235263e-02
3.336603960270678737e-02,3.228869376773293304e-02
3.342757108050632697e-02,3.234631242280088664e-02
3.348921603065092151e-02,3.240403045449649633e-02
3.355097466239894549e-02,3.246184802192083468e-02
3.361284718539458288e-02,3.251976528438563219e-02
3.367483380966863893e-02,3.257778240141349230e-02
3.373693474563931732e-02,3.263589953273809269e-02
3.379915020411273369e-02,3.269411683830408116e-02
3.386148039628389395e-02,3.275243447826746424e-02
3.392392553373718006e-02,3.281085261299549610e-02
3.398648582844718963e-02,3.286937140306689376e-02
3.404916149277949222e-02,3.292799100927199657e-02
3.411195273949115675e-02,3.298671159261273161e-02
3.417485978173173677e-02,3.304553331430289120e-02
3.423788283304379093e-02,3.310445633576814678e-02
3.430102210736368090e-02,3.316348081864616687e-02
3.436427781902235551e-02,3.322260692478680444e-02
3.442765018274590583e-02,3.328183481625204831e-02
3.449113941365653663e-02,3.334116465531634238e-02
3.455474572727307292e-02,3.340059660446651618e-02
3.461846933951181343e-02,3.346013082640196534e-02
3.468231046668728695e-02,3.351976748403481809e-02
3.474626932551281439e-02,3.357950674048987977e-02
3.481034613310149406e-02,3.363934875910493116e-02
3.487454110696674991e-02,3.369929370343071467e-02
3.493885446502309478e-02,3.375934173723100368e-02
3.500328642558700465e-02,3.381949302448289396e-02
3.506783720737746690e-02,3.387974772937667189e-02
3.513250702951686150e-02,3.394010601631609197e-02
3.519729611153164794e-02,3.400056804991839071e-02
3.526220467335310083e-02,3.406113399501439765e-02
3.532723293531813552e-02,3.412180401664871576e-02
3.539238111816995352e-02,3.418257828007969373e-02
3.545764944305884042e-02,3.424345695077962021e-02
3.552303813154292222e-02,3.430444019443477932e-02
3.558854740558888008e-02,3.436552817694555478e-02
3.565417748757279681e-02,3.442672106442657559e-02
3.571992860028078837e-02,3.448801902320672297e-02
3.578580096690981566e-02,3.454942221982926914e-02
3.585179481106851723e-02,3.461093082105207164e-02
3.591791035677777827e-02,3.467254499384742755e-02
3.598414782847172283e-02,3.473426490540242745e-02
3.605050745099829673e-02,3.479609072311888596e-02
3.611698944962009328e-02,3.485802261461348056e-02
3.618359405001519979e-02,3.492006074771790425e-02
3.625032147827774581e-02,3.498220529047878224e-02
3.631717196091893696e-02,3.504445641115798427e-02
3.638414572486763782e-02,3.510681427823255513e-02
3.645124299747119073e-02,3.516927906039486046e-02
3.651846400649626234e-02,3.523185092655271161e-02
3.658580898012944033e-02,3.529453004582928932e-02
3.665327814697823261e-02,3.535731658756350454e-02
3.672087173607166410e-02,3.542021072130981801e-02
3.678858997686112325e-02,3.548321261683846234e-02
3.685643309922119470e-02,3.554632244413556685e-02
3.692440133345028380e-02,3.560954037340305356e-02
3.699249491027159498e-02,3.567286657505892855e-02
3.706071406083376318e-02,3.573630121973726120e-02
3.712905901671168657e-02,3.579984447828822580e-02
3.719753000990739383e-02,3.586349652177833053e-02
3.726612727285062016e-02,3.592725752149027868e-02
3.733485103839987579e-02,3.599112764892328786e-02
3.740370153984300811e-02,3.605510707579296509e-02
3.747267901089808284e-02,3.611919597403148025e-02
3.754178368571425145e-02,3.618339451578769100e-02
3.761101579887232704e-02,3.624770287342703179e-02
3.768037558538585990e-02,3.631212121953183991e-02
3.774986328070172037e-02,3.637664972690122372e-02
3.781947912070097312e-02,3.644128856855121529e-02
3.788922334169976536e-02,3.650603791771490220e-02
3.795909618044989581e-02,3.657089794784233044e-02
3.802909787413989717e-02,3.663586883260076810e-02
3.809922866039565370e-02,3.670095074587465672e-02
3.816948877728124773e-02,3.676614386176567384e-02
3.823987846329986173e-02,3.683144835459292721e-02
3.831039795739436815e-02,3.689686439889276748e-02
3.838104749894844653e-02,3.696239216941920452e-02
3.845182732778711782e-02,3.702803184114365764e-02
3.852273768417769501e-02,3.709378358925516372e-02
3.859377880883063661e-02,3.715964758916048133e-02
3.866495094290023360e-02,3.722562401648402824e-02
3.873625432798551843e-02,3.729171304706804108e-02
3.880768920613107686e-02,3.735791485697257525e-02
3.887925581982781820e-02,3.742422962247560908e-02
3.895095441201391895e-02,3.749065752007312707e-02
3.902278522607548900e-02,3.755719872647906438e-02
3.909474850584750832e-02,3.762385341862547333e-02
3.916684449561461112e-02,3.769062177366254429e-02
3.923907344011191151e-02,3.775750396895862643e-02
3.931143558452589865e-02,3.782450018210037346e-02
3.938393117449518616e-02,3.789161059089269507e-02
3.945656045611135865e-02,3.795883537335884017e-02
3.952932367591985297e-02,3.802617470774050795e-02
3.960222108092074228e-02,3.809362877249775764e-02
3.967525291856967284e-02,3.816119774630929995e-02
3.974841943677854400e-02,3.822888180807225422e-02
3.982172088391646575e-02,3.829668113690239128e-02
3.989515750881063999e-02,3.836459591213417508e-02
3.996872956074700584e-02,3.843262631332064472e-02
4.004243728947135678e-02,3.850077252023369201e-02
4.011628094518996518e-02,3.856903471286392965e-02
4.019026077857053986e-02,3.863741307142078835e-02
4.026437704074310037e-02,3.870590777633261398e-02
4.033862998330067090e-02,3.877451900824655656e-02
4.041301985830037663e-02,3.884324694802882005e-02
4.048754691826409596e-02,3.891209177676453745e-02
4.056221141617937648e-02,3.898105367575784713e-02
4.063701360550042024e-02,3.905013282653204548e-02
4.071195374014864587e-02,3.911932941082933018e-02
4.078703207451392365e-02,3.918864361061123042e-02
4.086224886345515145e-02,3.925807560805833624e-02
4.093760436230121924e-02,3.932762558557041654e-02
4.101309882685196667e-02,3.939729372576658561e-02
4.108873251337880755e-02,3.946708021148503248e-02
4.116450567862591642e-02,3.953698522578340951e-02
4.124041857981084608e-02,3.960700895193858956e-02
4.131647147462549213e-02,3.967715157344678389e-02
4.139266462123705748e-02,3.974741327402368796e-02
4.146899827828868373e-02,3.981779423760421766e-02
4.154547270490064476e-02,3.988829464834287714e-02
4.162208816067097111e-02,3.995891469061352286e-02
4.169884490567644236e-02,4.002965454900948850e-02
4.177574320047352380e-02,4.010051440834366820e-02
4.185278330609904646e-02,4.017149445364834315e-02
4.192996548407136592e-02,4.024259487017543824e-02
4.200728999639102845e-02,4.031381584339637641e-02
4.208475710554175631e-02,4.038515755900211335e-02
4.216236707449139837e-02,4.045662020290330396e-02
4.224012016669261016e-02,4.052820396123002489e-02
4.231801664608404734e-02,4.059990902033212834e-02
4.239605677709099713e-02,4.067173556677900620e-02
4.247424082462639833e-02,4.074368378735965940e-02
4.255256905409181278e-02,4.081575386908285058e-02
4.263104173137807068e-02,4.088794599917683348e-02
4.270965912286651261e-02,4.096026036508967211e-02
4.278842149542962103e-02,4.103269715448902566e-02
4.286732911643204025e-02,4.110525655526223870e-02
4.294638225373151319e-02,4.117793875551636201e-02
4.302558117567971407e-02,4.125074394357811786e-02
4.310492615112319209e-02,4.132367230799390001e-02
4.318441744940429428e-02,4.139672403752981539e-02
4.326405534036205369e-02,4.146989932117164240e-02
4.334384009433318169e-02,4.154319834812489343e-02
4.342377198215285894e-02,4.161662130781471070e-02
4.350385127515575545e-02,4.169016838988595652e-02
4.358407824517691181e-02,4.176383978420317167e-02
4.366445316455264125e-02,4.183763568085052675e-02
4.374497630612156351e-02,4.191155627013196106e-02
4.382564794322536816e-02,4.198560174257098820e-02
4.390646834970985540e-02,4.205977228891078640e-02
4.398743779992583119e-02,4.213406810011421921e-02
4.406855656873001625e-02,4.220848936736371071e-02
4.414982493148607995e-02,4.228303628206139808e-02
4.423124316406541745e-02,4.235770903582893737e-02
4.431281154284817669e-02,4.243250782050759368e-02
4.439453034472428533e-02,4.250743282815828972e-02
4.447639984709412381e-02,4.258248425106133522e-02
4.455842032786979517e-02,4.265766228171674612e-02
4.464059206547583286e-02,4.273296711284397392e-02
4.472291533885019987e-02,4.280839893738194041e-02
4.480539042744536432e-02,4.288395794848915560e-02
4.488801761122899331e-02,4.295964433954343326e-02
4.497079717068518112e-02,4.303545830414212681e-02
4.505372938681521250e-02,4.311140003610194199e-02
4.513681454113856184e-02,4.318746972945893686e-02
4.522005291569394791e-02,4.326366757846860506e-02
4.530344479304006244e-02,4.333999377760560517e-02
4.538699045625682604e-02,4.341644852156403833e-02
4.547069018894609599e-02,4.349303200525712898e-02
4.555454427523275562e-02,4.356974442381739143e-02
4.563855299976571356e-02,4.364658597259653272e-02
4.572271664771867389e-02,4.372355684716531382e-02
4.580703550479137826e-02,4.380065724331370230e-02
4.589150985721036913e-02,4.387788735705071275e-02
4.597613999173000982e-02,4.395524738460431652e-02
4.606092619563358082e-02,4.403273752242161526e-02
4.614586875673398064e-02,4.411035796716846619e-02
4.623096796337504422e-02,4.418810891572981514e-02
4.631622410443225757e-02,4.426599056520933578e-02
4.640163746931382643e-02,4.434400311292954061e-02
4.648720834796175871e-02,4.442214675643178096e-02
4.657293703085260000e-02,4.450042169347596249e-02
4.665882380899872423e-02,4.457882812204078810e-02
4.674486897394908302e-02,4.465736624032350111e-02
4.683107281779029518e-02,4.473603624673991308e-02
4.691743563314770132e-02,4.481483833992438298e-02
4.700395771318613414e-02,4.489377271872957431e-02
4.709063935161120901e-02,4.497283958222670491e-02
4.717748084267009423e-02,4.505203912970520003e-02
4.726448248115259348e-02,4.513137156067278943e-02
4.735164456239222136e-02,4.521083707485543807e-02
4.743896738226697357e-02,4.529043587219715866e-02
4.752645123720063841e-02,4.537016815286013666e-02
4.761409642416357391e-02,4.545003411722452202e-02
4.770190324067377641e-02,4.553003396588838070e-02
4.778987198479797693e-02,4.561016789966771540e-02
4.787800295515252241e-02,4.569043611959628520e-02
4.796629645090445121e-02,4.577083882692557087e-02
4.805475277177253396e-02,4.585137622312474709e-02
4.814337221802821726e-02,4.593204850988050897e-02
4.823215509049676858e-02,4.601285588909716229e-02
4.832110169055815058e-02,4.609379856289633204e-02
4.841021232014811743e-02,4.617487673361704570e-02
4.849948728175925566e-02,4.625609060381560139e-02
4.858892687844195563e-02,4.633744037626543605e-02
4.867853141380553555e-02,4.641892625395715316e-02
4.876830119201916447e-02,4.650054844009836319e-02
4.885823651781290300e-02,4.658230713811354479e-02
4.894833769647891075e-02,4.666420255164413500e-02
4.903860503387214714e-02,4.674623488454816844e-02
4.912903883641179387e-02,4.682840434090049936e-02
4.921963941108201124e-02,4.691071112499244772e-02
4.931040706543308311e-02,4.699315544133184086e-02
4.940134210758255484e-02,4.707573749464295104e-02
4.949244484621599660e-02,4.715845748986617625e-02
4.958371559058842581e-02,4.724131563215826918e-02
4.967515465052506352e-02,4.732431212689199029e-02
4.976676233642249314e-02,4.740744717965605232e-02
4.985853895924979851e-02,4.749072099625514798e-02
4.995048483054936872e-02,4.757413378270960308e-02
5.004260026243829290e-02,4.765768574525556384e-02
5.013488556760915121e-02,4.774137709034464300e-02
5.022734105933115284e-02,4.782520802464389903e-02
5.031996705145134335e-02,4.790917875503584306e-02
5.041276385839534024e-02,4.799328948861802946e-02
5.050573179516880395e-02,4.807754043270331262e-02
5.059887117735820811e-02,4.816193179481943060e-02
5.069218232113197747e-02,4.824646378270900510e-02
5.078566554324174392e-02,4.833113660432953457e-02
