K,r,r_noisy
9.640586797066015290e-01,1.487844959338119055e-01,1.670766709222719082e-01
9.657701711491442076e-01,1.494402693589048370e-01,1.585505076777856126e-01
9.674816625916871082e-01,1.500973245913947984e-01,1.423125855954132657e-01
9.691931540342297868e-01,1.507556533067530846e-01,1.430300087348278792e-01
9.709046454767726875e-01,1.514152471542726253e-01,1.524309239326762100e-01
9.726161369193153661e-01,1.520760977574572292e-01,1.428859849559357964e-01
9.743276283618582667e-01,1.527381967144122998e-01,1.570619236270889008e-01
9.760391198044009453e-01,1.534015355982378814e-01,1.476225849650158184e-01
9.777506112469436239e-01,1.540661059574199576e-01,1.522735054093166951e-01
9.794621026894865246e-01,1.547318993162253020e-01,1.394820938608660466e-01
9.811735941320292032e-01,1.553989071750938589e-01,1.751421196164811844e-01
9.828850855745721038e-01,1.560671210110368412e-01,1.455021861261765748e-01
9.845965770171147824e-01,1.567365322780297221e-01,1.563708293307489172e-01
9.863080684596576830e-01,1.574071324074118594e-01,1.498317876941402671e-01
9.880195599022003616e-01,1.580789128082817907e-01,1.610186137972651199e-01
9.897310513447432623e-01,1.587518648678982736e-01,1.725529254458743611e-01
9.914425427872859409e-01,1.594259799520771903e-01,1.681570998323607957e-01
9.931540342298288415e-01,1.601012494055942814e-01,1.436346699116662073e-01
9.948655256723715201e-01,1.607776645525833270e-01,1.644903630206764611e-01
9.965770171149144208e-01,1.614552166969407399e-01,1.724272346560306313e-01
9.982885085574570994e-01,1.621338971227254677e-01,1.761014873928528068e-01
1.000000000000000000e+00,1.628136970945645301e-01,1.579765357267005343e-01
1.001711491442542679e+00,1.634946078580554463e-01,1.581660455528401399e-01
1.003422982885085579e+00,1.641766206401719108e-01,1.467496034826975826e-01
1.005134474327628258e+00,1.648597266496689140e-01,1.884013888240180234e-01
1.006845965770171158e+00,1.655439170774890278e-01,1.634867663678847560e-01
1.008557457212713837e+00,1.662291830971689699e-01,1.629267603098782380e-01
1.010268948655256738e+00,1.669155158652478599e-01,1.608205058608808691e-01
1.011980440097799416e+00,1.676029065216749214e-01,1.691198015814433242e-01
1.013691931540342317e+00,1.682913461902183494e-01,1.764496438966690062e-01
1.015403422982884996e+00,1.689808259788745382e-01,1.785011280313241744e-01
1.017114914425427896e+00,1.696713369802791693e-01,1.650863012876786218e-01
1.018826405867970575e+00,1.703628702721160793e-01,1.592523732521965441e-01
1.020537897310513475e+00,1.710554169175305672e-01,1.804672641217866524e-01
1.022249388753056154e+00,1.717489679655392898e-01,1.655957223397493128e-01
1.023960880195599055e+00,1.724435144514436247e-01,1.922142643854307664e-01
1.025672371638141733e+00,1.731390473972420907e-01,1.799157591489838059e-01
1.027383863080684634e+00,1.738355578120432954e-01,1.700753915981600417e-01
1.029095354523227313e+00,1.745330366924798815e-01,1.895418856773555261e-01
1.030806845965770213e+00,1.752314750231229734e-01,1.586501670696178479e-01
1.032518337408312892e+00,1.759308637768958183e-01,1.775910106908877018e-01
1.034229828850855792e+00,1.766311939154893984e-01,1.795104819078441327e-01
1.035941320293398471e+00,1.773324563897772099e-01,1.822579679917830098e-01
1.037652811735941372e+00,1.780346421402311252e-01,1.691771063634659178e-01
1.039364303178484050e+00,1.787377420973365327e-01,1.810860140028616727e-01
1.041075794621026951e+00,1.794417471820098364e-01,1.859762903939070622e-01
1.042787286063569629e+00,1.801466483060128743e-01,1.896919669556062782e-01
1.044498777506112530e+00,1.808524363723714168e-01,1.804304669888334711e-01
1.046210268948655209e+00,1.815591022757905570e-01,1.674840573590016812e-01
1.047921760391198109e+00,1.822666369030719602e-01,1.876233900336800875e-01
1.049633251833740788e+00,1.829750311335311130e-01,1.699799566129125417e-01
1.051344743276283689e+00,1.836842758394141573e-01,1.832695843720942297e-01
1.053056234718826367e+00,1.843943618863153056e-01,1.835112054096855738e-01
1.054767726161369268e+00,1.851052801335935916e-01,2.129227404283089986e-01
1.056479217603911946e+00,1.858170214347909521e-01,1.843750749527019450e-01
1.058190709046454625e+00,1.865295766380480891e-01,1.727035356555201850e-01
1.059902200488997526e+00,1.872429365865231343e-01,1.826712156896002637e-01
1.061613691931540204e+00,1.879570921188070398e-01,1.963528427914643659e-01
1.063325183374083105e+00,1.886720340693414932e-01,1.847126085696708664e-01
1.065036674816625784e+00,1.893877532688355292e-01,2.074811787856247758e-01
1.066748166259168684e+00,1.901042405446820849e-01,1.914163440339645694e-01
1.068459657701711363e+00,1.908214867213734178e-01,2.039421540353208717e-01
1.070171149144254263e+00,1.915394826209181889e-01,2.026092528510939350e-01
1.071882640586796942e+00,1.922582190632567412e-01,1.837892912659727096e-01
1.073594132029339843e+00,1.929776868666762679e-01,1.977716672918866381e-01
1.075305623471882521e+00,1.936978768482263413e-01,1.877177720784536097e-01
1.077017114914425422e+00,1.944187798241328313e-01,1.988619381124250851e-01
1.078728606356968100e+00,1.951403866102123241e-01,1.933623874778267471e-01
1.080440097799511001e+00,1.958626880222864575e-01,2.013385427931366212e-01
1.082151589242053680e+00,1.965856748765935358e-01,1.912685841251838548e-01
1.083863080684596580e+00,1.973093379902025046e-01,1.981083440864664369e-01
1.085574572127139259e+00,1.980336681814243716e-01,1.889838712078448779e-01
1.087286063569682160e+00,1.987586562702233772e-01,1.904824092663268409e-01
1.088997555012224838e+00,1.994842930786282498e-01,2.088837235951619686e-01
1.090709046454767739e+00,2.002105694311415163e-01,1.961035113828089871e-01
1.092420537897310417e+00,2.009374761551491195e-01,1.878049379909897953e-01
1.094132029339853318e+00,2.016650040813292299e-01,1.890267122992560500e-01
1.095843520782395997e+00,2.023931440440584484e-01,2.009604436908058733e-01
1.097555012224938897e+00,2.031218868818206735e-01,2.144919816465524209e-01
1.099266503667481576e+00,2.038512234376109733e-01,2.016949192131769208e-01
1.100977995110024477e+00,2.045811445593421485e-01,2.089240367079747696e-01
1.102689486552567155e+00,2.053116411002472996e-01,2.030854111019173291e-01
1.104400977995110056e+00,2.060427039192839482e-01,2.012154415984397926e-01
1.106112469437652734e+00,2.067743238815349938e-01,2.095782360499454655e-01
1.107823960880195635e+00,2.075064918586102536e-01,2.052227845529888406e-01
1.109535452322738314e+00,2.082391987290453383e-01,2.277021194157073380e-01
1.111246943765281214e+00,2.089724353787014155e-01,2.117853873808403231e-01
1.112958435207823893e+00,2.097061927011608096e-01,2.179620069567388407e-01
1.114669926650366794e+00,2.104404615981245175e-01,2.057704324633697623e-01
1.116381418092909472e+00,2.111752329798064209e-01,2.087165943076240704e-01
1.118092909535452373e+00,2.119104977653262778e-01,1.971954302958419392e-01
1.119804400977995051e+00,2.126462468831025743e-01,2.084059192381060022e-01
1.121515892420537952e+00,2.133824712712429350e-01,1.993751789939381402e-01
1.123227383863080631e+00,2.141191618779327011e-01,2.041206200019802797e-01
1.124938875305623531e+00,2.148563096618238411e-01,2.116213341971475703e-01
1.126650366748166210e+00,2.155939055924204484e-01,1.956494239080865671e-01
1.128361858190709111e+00,2.163319406504635445e-01,1.959007487120867086e-01
1.130073349633251789e+00,2.170704058283141058e-01,2.020473392007124114e-01
1.131784841075794690e+00,2.178092921303345919e-01,2.270842992915675096e-01
1.133496332518337368e+00,2.185485905732689749e-01,2.215956619074176404e-01
1.135207823960880269e+00,2.192882921866204649e-01,2.364500250306047491e-01
1.136919315403422948e+00,2.200283880130276259e-01,2.266996713330198254e-01
1.138630806845965626e+00,2.207688691086401866e-01,2.128912134272338552e-01
1.140342298288508527e+00,2.215097265434900764e-01,2.249039903288443942e-01
1.142053789731051205e+00,2.222509514018630172e-01,2.185445077124620328e-01
1.143765281173594106e+00,2.229925347826685611e-01,2.064505120571918650e-01
1.145476772616136785e+00,2.237344677998050202e-01,2.215874428577752631e-01
1.147188264058679685e+00,2.244767415825264512e-01,2.253271649440541369e-01
1.148899755501222364e+00,2.252193472758048653e-01,2.377602839345746011e-01
1.150611246943765265e+00,2.259622760406911901e-01,2.356640849541238869e-01
1.152322738386307943e+00,2.267055190546751198e-01,2.133417585438875663e-01
1.154034229828850844e+00,2.274490675120406924e-01,2.168933796057498642e-01
1.155745721271393522e+00,2.281929126242219497e-01,2.327723453084089289e-01
1.157457212713936423e+00,2.289370456201556825e-01,2.312907939911097166e-01
1.159168704156479102e+00,2.296814577466308183e-01,2.268128318977109259e-01
1.160880195599022002e+00,2.304261402686374749e-01,2.287597409479034949e-01
1.162591687041564681e+00,2.311710844697121292e-01,2.417378357182962123e-01
1.164303178484107582e+00,2.319162816522818693e-01,2.419272607886215343e-01
1.166014669926650260e+00,2.326617231380044282e-01,2.271416482139647641e-01
1.167726161369193161e+00,2.334074002681084115e-01,2.284635790016025236e-01
1.169437652811735839e+00,2.341533044037286959e-01,2.326650265191017586e-01
1.171149144254278740e+00,2.348994269262406620e-01,2.248543298229954135e-01
1.172860635696821419e+00,2.356457592375916787e-01,2.291628271039127529e-01
1.174572127139364319e+00,2.363922927606303681e-01,2.509362647678595182e-01
1.176283618581906998e+00,2.371390189394325665e-01,2.482424010894963284e-01
1.177995110024449898e+00,2.378859292396259539e-01,2.359213085887982841e-01
1.179706601466992577e+00,2.386330151487103812e-01,2.400230503597068910e-01
1.181418092909535478e+00,2.393802681763774753e-01,2.541758574749886646e-01
1.183129584352078156e+00,2.401276798548263036e-01,2.336876257689420588e-01
1.184841075794621057e+00,2.408752417390769562e-01,2.315211839219401546e-01
1.186552567237163736e+00,2.416229454072809091e-01,2.494331024128265961e-01
1.188264058679706636e+00,2.423707824610291939e-01,2.454529319485859729e-01
1.189975550122249315e+00,2.431187445256571822e-01,2.296444941982040966e-01
1.191687041564792215e+00,2.438668232505486477e-01,2.478042877196646732e-01
1.193398533007334894e+00,2.446150103094325567e-01,2.385568828202184188e-01
1.195110024449877795e+00,2.453632974006826062e-01,2.440368943428204429e-01
1.196821515892420473e+00,2.461116762476092124e-01,2.669561828018980343e-01
1.198533007334963374e+00,2.468601385987519992e-01,2.473471679258341382e-01
1.200244498777506053e+00,2.476086762281667353e-01,2.432095824323922129e-01
1.201955990220048953e+00,2.483572809357114386e-01,2.366761414715651546e-01
1.203667481662591632e+00,2.491059445473279288e-01,2.563667749764271253e-01
1.205378973105134532e+00,2.498546589153221309e-01,2.472065281127496794e-01
1.207090464547677211e+00,2.506034159186392163e-01,2.572596498093206452e-01
1.208801955990220112e+00,2.513522074631378000e-01,2.677899539341624391e-01
1.210513447432762790e+00,2.521010254818595309e-01,2.599392272029459328e-01
1.212224938875305691e+00,2.528498619352973487e-01,2.642860608625391960e-01
1.213936430317848369e+00,2.535987088116580246e-01,2.673385517638600106e-01
1.215647921760391270e+00,2.543475581271250063e-01,2.385472724925890298e-01
1.217359413202933949e+00,2.550964019261149351e-01,2.518297392755218800e-01
1.219070904645476627e+00,2.558452322815333302e-01,2.421168542656927936e-01
1.220782396088019528e+00,2.565940412950258875e-01,2.631873533856399217e-01
1.222493887530562207e+00,2.573428210972275032e-01,2.547505095508363904e-01
1.224205378973105107e+00,2.580915638480064112e-01,2.624586825964065895e-01
1.225916870415647786e+00,2.588402617367080438e-01,2.593905394567146416e-01
1.227628361858190686e+00,2.595889069823926198e-01,2.526730990250367626e-01
1.229339853300733365e+00,2.603374918340718436e-01,2.542012867503959939e-01
1.231051344743276266e+00,2.610860085709406642e-01,2.649015425265339729e-01
1.232762836185818944e+00,2.618344495026069807e-01,2.680620414505049398e-01
1.234474327628361845e+00,2.625828069693176836e-01,2.569798843508100950e-01
1.236185819070904524e+00,2.633310733421813654e-01,2.450706276018325969e-01
1.237897310513447424e+00,2.640792410233875342e-01,2.396752691371207000e-01
1.239608801955990103e+00,2.648273024464232739e-01,2.702362960081287069e-01
1.241320293398533003e+00,2.655752500762856294e-01,2.709061154059764220e-01
1.243031784841075682e+00,2.663230764096914949e-01,2.572144234412656050e-01
1.244743276283618583e+00,2.670707739752841703e-01,2.665031534275044134e-01
1.246454767726161261e+00,2.678183353338355888e-01,2.797379585038575200e-01
1.248166259168704162e+00,2.685657530784467117e-01,2.708275048474435009e-01
1.249877750611246841e+00,2.693130198347429283e-01,2.825768223100512677e-01
1.251589242053789741e+00,2.700601282610682330e-01,2.779125850074544157e-01
1.253300733496332420e+00,2.708070710486732979e-01,2.645270801387358817e-01
1.255012224938875320e+00,2.715538409219029892e-01,2.582148134120390015e-01
1.256723716381417999e+00,2.723004306383786655e-01,2.807887079015912724e-01
1.258435207823960900e+00,2.730468329891778678e-01,2.755564643553895521e-01
1.260146699266503578e+00,2.737930407990097903e-01,2.862932474090645885e-01
1.261858190709046479e+00,2.745390469263896960e-01,2.750001993358139885e-01
1.263569682151589157e+00,2.752848442638059501e-01,2.820387567614090485e-01
1.265281173594132058e+00,2.760304257378888293e-01,2.699333595662731788e-01
1.266992665036674737e+00,2.767757843095700609e-01,2.548429894885149150e-01
1.268704156479217637e+00,2.775209129742454151e-01,2.730806557938659229e-01
1.270415647921760316e+00,2.782658047619275821e-01,2.601870386910710153e-01
1.272127139364303217e+00,2.790104527374012711e-01,2.711890636407101596e-01
1.273838630806845895e+00,2.797548500003698146e-01,2.747041255849978492e-01
1.275550122249388796e+00,2.804989896856034948e-01,2.964293998929385943e-01
1.277261613691931474e+00,2.812428649630802635e-01,2.755047134303811318e-01
1.278973105134474375e+00,2.819864690381254091e-01,2.941100938345558857e-01
1.280684596577017054e+00,2.827297951515468366e-01,2.669059295358522377e-01
1.282396088019559954e+00,2.834728365797681837e-01,3.013595955650116842e-01
1.284107579462102633e+00,2.842155866349571625e-01,2.641459120596807431e-01
1.285819070904645534e+00,2.849580386651511255e-01,2.788396798225887818e-01
1.287530562347188212e+00,2.857001860543796345e-01,3.035912663520907162e-01
1.289242053789731113e+00,2.864420222227835322e-01,3.022469447128893205e-01
1.290953545232273791e+00,2.871835406267300161e-01,2.917208332285645134e-01
1.292665036674816692e+00,2.879247347589253270e-01,2.904084604302923367e-01
1.294376528117359371e+00,2.886655981485238831e-01,2.973526156051682912e-01
1.296088019559902049e+00,2.894061243612331413e-01,2.784513358298140728e-01
1.297799511002444950e+00,2.901463069994169031e-01,2.939997012473999360e-01
1.299511002444987628e+00,2.908861397021939021e-01,3.072136806487160143e-01
1.301222493887530529e+00,2.916256161455335061e-01,3.067559027801589067e-01
1.302933985330073430e+00,2.923647300423480311e-01,2.729636213842162040e-01
1.304645476772616108e+00,2.931034751425826701e-01,3.010748204213875567e-01
1.306356968215159009e+00,2.938418452333012576e-01,2.900511575844906820e-01
1.308068459657701688e+00,2.945798341387682040e-01,2.843135236624407258e-01
1.309779951100244588e+00,2.953174357205292089e-01,2.841175559522905458e-01
1.311491442542787267e+00,2.960546438774863121e-01,2.852415687689357493e-01
1.313202933985330167e+00,2.967914525459726116e-01,2.806733728926177340e-01
1.314914425427872846e+00,2.975278556998203205e-01,3.082790283590874370e-01
1.316625916870415747e+00,2.982638473504288790e-01,2.752656343554266694e-01
1.318337408312958425e+00,2.989994215468276817e-01,2.933628220504774786e-01
1.320048899755501326e+00,2.997345723757369740e-01,2.899800219495284881e-01
1.321760391198044005e+00,3.004692939616244729e-01,3.116084310055861617e-01
1.323471882640586905e+00,3.012035804667610450e-01,2.944570355921697358e-01
1.325183374083129584e+00,3.019374260912696117e-01,3.002800133399586291e-01
