logC,Brier,Brier_noisy
-2.547509501900380169e+00,2.379517916350779860e-01,2.481358782438658206e-01
-2.546309261852370387e+00,2.378875709822834139e-01,2.312007661085278831e-01
-2.545109021804361049e+00,2.378233556105120994e-01,2.432246273334327247e-01
-2.543908781756351267e+00,2.377591455852956226e-01,2.389286982795950920e-01
-2.542708541708341485e+00,2.376949409726471230e-01,2.528824313128344436e-01
-2.541508301660332148e+00,2.376307418390659343e-01,2.376155574419785699e-01
-2.540308061612322366e+00,2.375665482515432470e-01,2.474690213712239240e-01
-2.539107821564313028e+00,2.375023602775676590e-01,2.284711816844250121e-01
-2.537907581516303246e+00,2.374381779851301721e-01,2.355893894905099484e-01
-2.536707341468293464e+00,2.373740014427304645e-01,2.364069569051122643e-01
-2.535507101420284126e+00,2.373098307193818035e-01,2.487009101942340428e-01
-2.534306861372274344e+00,2.372456658846170685e-01,2.430417962798216425e-01
-2.533106621324265006e+00,2.371815070084944133e-01,2.296639756955587142e-01
-2.531906381276255225e+00,2.371173541616026226e-01,2.439370317984019820e-01
-2.530706141228245443e+00,2.370532074150676904e-01,2.447595201793438258e-01
-2.529505901180236105e+00,2.369890668405578715e-01,2.358726096173633935e-01
-2.528305661132226323e+00,2.369249325102901205e-01,2.343483093599720291e-01
-2.527105421084216985e+00,2.368608044970358928e-01,2.349227720428103405e-01
-2.525905181036207203e+00,2.367966828741269458e-01,2.198467588142380968e-01
-2.524704940988197421e+00,2.367325677154620833e-01,2.386199977967082553e-01
-2.523504700940188084e+00,2.366684590955124845e-01,2.390142383877852938e-01
-2.522304460892178302e+00,2.366043570893283932e-01,2.279490718517384884e-01
-2.521104220844168964e+00,2.365402617725453349e-01,2.439647242712960074e-01
-2.519903980796159182e+00,2.364761732213902234e-01,2.227465038631539773e-01
-2.518703740748149400e+00,2.364120915126880218e-01,2.308939632987584423e-01
-2.517503500700140062e+00,2.363480167238678487e-01,2.315958260339523178e-01
-2.516303260652130280e+00,2.362839489329698617e-01,2.561590472528590401e-01
-2.515103020604120942e+00,2.362198882186514193e-01,2.202280475860726172e-01
-2.513902780556111161e+00,2.361558346601938529e-01,2.417821372122564705e-01
-2.512702540508101379e+00,2.360917883375091286e-01,2.455130211133987606e-01
-2.511502300460092041e+00,2.360277493311468966e-01,2.398050049715455545e-01
-2.510302060412082259e+00,2.359637177223006532e-01,2.477817971658345386e-01
-2.509101820364072921e+00,2.358996935928150407e-01,2.258723167215508087e-01
-2.507901580316063139e+00,2.358356770251926748e-01,2.130330910020707957e-01
-2.506701340268053801e+00,2.357716681026012784e-01,2.434398469923039210e-01
-2.505501100220044020e+00,2.357076669088803700e-01,2.237493852621694757e-01
-2.504300860172034238e+00,2.356436735285484807e-01,2.323796747630891280e-01
-2.503100620124024900e+00,2.355796880468108145e-01,2.237912280725630476e-01
-2.501900380076015118e+00,2.355157105495657710e-01,2.460391291190610896e-01
-2.500700140028005780e+00,2.354517411234126611e-01,2.441032434720868671e-01
-2.499499899979995998e+00,2.353877798556589518e-01,2.281871432365890073e-01
-2.498299659931986660e+00,2.353238268343280093e-01,2.443587452804246163e-01
-2.497099419883976879e+00,2.352598821481658997e-01,2.364726547413630586e-01
-2.495899179835967097e+00,2.351959458866497710e-01,2.338020575810522972e-01
-2.494698939787957315e+00,2.351320181399950415e-01,2.357061847604186855e-01
-2.493498699739947977e+00,2.350680989991629499e-01,2.330406054006634031e-01
-2.492298459691938639e+00,2.350041885558689925e-01,2.411542411939786856e-01
-2.491098219643928857e+00,2.349402869025898066e-01,2.380437626070206203e-01
-2.489897979595919075e+00,2.348763941325720528e-01,2.313817226682338413e-01
-2.488697739547909737e+00,2.348125103398397973e-01,2.448750677979953660e-01
-2.487497499499899956e+00,2.347486356192026724e-01,2.286338794715644107e-01
-2.486297259451890618e+00,2.346847700662640646e-01,2.375541064969385885e-01
-2.485097019403880836e+00,2.346209137774293574e-01,2.388424674899524980e-01
-2.483896779355871054e+00,2.345570668499140921e-01,2.493451374482794081e-01
-2.482696539307861716e+00,2.344932293817524049e-01,2.294388157482627200e-01
-2.481496299259851934e+00,2.344294014718051045e-01,2.518602259349091987e-01
-2.480296059211842596e+00,2.343655832197688027e-01,2.361272327359930367e-01
-2.479095819163832815e+00,2.343017747261837147e-01,2.323620056196579742e-01
-2.477895579115823033e+00,2.342379760924430121e-01,2.275132485830569096e-01
-2.476695339067813695e+00,2.341741874208008722e-01,2.400371216113461881e-01
-2.475495099019803913e+00,2.341104088143818041e-01,2.345997612588056058e-01
-2.474294858971794575e+00,2.340466403771890858e-01,2.230105477179112339e-01
-2.473094618923784793e+00,2.339828822141137576e-01,2.227040104515273788e-01
-2.471894378875775011e+00,2.339191344309439202e-01,2.283639423529385815e-01
-2.470694138827765673e+00,2.338553971343736160e-01,2.270953370956619310e-01
-2.469493898779755892e+00,2.337916704320118222e-01,2.446946943492839255e-01
-2.468293658731746554e+00,2.337279544323920266e-01,2.474833374120938012e-01
-2.467093418683736772e+00,2.336642492449811648e-01,2.423498454836562344e-01
-2.465893178635726990e+00,2.336005549801895009e-01,2.371792438805001291e-01
-2.464692938587717652e+00,2.335368717493794821e-01,2.292544896709333979e-01
-2.463492698539707870e+00,2.334731996648757024e-01,2.340180317740781502e-01
-2.462292458491698532e+00,2.334095388399746174e-01,2.422566089002600731e-01
-2.461092218443688751e+00,2.333458893889537866e-01,2.546556117261868923e-01
-2.459891978395678969e+00,2.332822514270820602e-01,2.424112434800999860e-01
-2.458691738347669631e+00,2.332186250706294317e-01,2.304145036276822045e-01
-2.457491498299659849e+00,2.331550104368767806e-01,2.335352611945856471e-01
-2.456291258251650511e+00,2.330914076441259752e-01,2.282659586326076517e-01
-2.455091018203640729e+00,2.330278168117100590e-01,2.252038310522158915e-01
-2.453890778155630947e+00,2.329642380600033258e-01,2.311218180378236953e-01
-2.452690538107621609e+00,2.329006715104320335e-01,2.348568184324831831e-01
-2.451490298059611828e+00,2.328371172854838134e-01,2.511961331522594709e-01
-2.450290058011602490e+00,2.327735755087193548e-01,2.332939002082533020e-01
-2.449089817963592708e+00,2.327100463047817869e-01,2.462836270544161432e-01
-2.447889577915582926e+00,2.326465297994081693e-01,2.503214206106555428e-01
-2.446689337867573588e+00,2.325830261194396786e-01,2.333711048220367401e-01
-2.445489097819563806e+00,2.325195353928327102e-01,2.485975242689950904e-01
-2.444288857771554468e+00,2.324560577486692314e-01,2.396054117943580697e-01
-2.443088617723544687e+00,2.323925933171685498e-01,2.282172403675724048e-01
-2.441888377675534905e+00,2.323291422296976660e-01,2.349809424781864609e-01
-2.440688137627525567e+00,2.322657046187828200e-01,2.324944827992321272e-01
-2.439487897579515785e+00,2.322022806181205934e-01,2.298788903186710919e-01
-2.438287657531506447e+00,2.321388703625890393e-01,2.301510580326397160e-01
-2.437087417483496665e+00,2.320754739882592843e-01,2.335175670229891753e-01
-2.435887177435486883e+00,2.320120916324072691e-01,2.363539030372294458e-01
-2.434686937387477546e+00,2.319487234335245729e-01,2.230999046819373000e-01
-2.433486697339467764e+00,2.318853695313309871e-01,2.317914929113690514e-01
-2.432286457291458426e+00,2.318220300667857836e-01,2.165984798473357398e-01
-2.431086217243448644e+00,2.317587051820992616e-01,2.343666601749013478e-01
-2.429885977195438862e+00,2.316953950207456536e-01,2.379313897785594878e-01
-2.428685737147429524e+00,2.316320997274743665e-01,2.332716481110724271e-01
-2.427485497099419742e+00,2.315688194483220552e-01,2.344273509675094957e-01
-2.426285257051410404e+00,2.315055543306256958e-01,2.374049853662223430e-01
-2.425085017003400623e+00,2.314423045230337428e-01,2.247912960808637339e-01
-2.423884776955390841e+00,2.313790701755195911e-01,2.289885815822736981e-01
-2.422684536907381503e+00,2.313158514393935661e-01,2.364250718775514071e-01
-2.421484296859371721e+00,2.312526484673153859e-01,2.412715058146068237e-01
-2.420284056811362383e+00,2.311894614133073456e-01,2.351386754267598689e-01
-2.419083816763352601e+00,2.311262904327666123e-01,2.566548846563185826e-01
-2.417883576715342819e+00,2.310631356824785765e-01,2.301495299606298728e-01
-2.416683336667333482e+00,2.309999973206292578e-01,2.409966016141777134e-01
-2.415483096619323700e+00,2.309368755068191559e-01,2.436041522893199751e-01
-2.414282856571314362e+00,2.308737704020757397e-01,2.295360719386579651e-01
-2.413082616523304580e+00,2.308106821688670485e-01,2.226055533468396241e-01
-2.411882376475294798e+00,2.307476109711150414e-01,2.189215816958431371e-01
-2.410682136427285460e+00,2.306845569742091151e-01,2.323073269725008383e-01
-2.409481896379276122e+00,2.306215203450195372e-01,2.417244398904078162e-01
-2.408281656331266340e+00,2.305585012519112409e-01,2.332751852404654214e-01
-2.407081416283256559e+00,2.304954998647574527e-01,2.322240606184549916e-01
-2.405881176235246777e+00,2.304325163549538757e-01,2.266403775248268249e-01
-2.404680936187237439e+00,2.303695508954322624e-01,2.359798482233679551e-01
-2.403480696139228101e+00,2.303066036606747913e-01,2.089482931462375570e-01
-2.402280456091218319e+00,2.302436748267281674e-01,2.325674073404753461e-01
-2.401080216043208537e+00,2.301807645712177774e-01,2.304620276667473933e-01
-2.399879975995199199e+00,2.301178730733622613e-01,2.164144706077448521e-01
-2.398679735947189418e+00,2.300550005139879450e-01,2.518109797554265450e-01
-2.397479495899180080e+00,2.299921470755432740e-01,2.161180147599973955e-01
-2.396279255851170298e+00,2.299293129421136339e-01,2.191541079736370190e-01
-2.395079015803160516e+00,2.298664982994362560e-01,2.178578672239080138e-01
-2.393878775755151178e+00,2.298037033349149272e-01,2.409073813525018093e-01
-2.392678535707141396e+00,2.297409282376349782e-01,2.208600796260430654e-01
-2.391478295659132058e+00,2.296781731983786878e-01,2.363647373280208241e-01
-2.390278055611122277e+00,2.296154384096399381e-01,2.354905399348524442e-01
-2.389077815563112495e+00,2.295527240656401735e-01,2.321494281761215805e-01
-2.387877575515103157e+00,2.294900303623435278e-01,2.164142412957744122e-01
-2.386677335467093375e+00,2.294273574974721452e-01,2.233062937175939455e-01
-2.385477095419084037e+00,2.293647056705223064e-01,2.460958553708630647e-01
-2.384276855371074255e+00,2.293020750827795828e-01,2.163945310889534013e-01
-2.383076615323064473e+00,2.292394659373353238e-01,2.209229163336509372e-01
-2.381876375275055135e+00,2.291768784391020608e-01,2.275544132112982676e-01
-2.380676135227045354e+00,2.291143127948298275e-01,2.372042135152035436e-01
-2.379475895179036016e+00,2.290517692131225913e-01,2.315681611191712785e-01
-2.378275655131026234e+00,2.289892479044539630e-01,2.364096894974073437e-01
-2.377075415083016452e+00,2.289267490811840444e-01,2.182538067514641078e-01
-2.375875175035007114e+00,2.288642729575757484e-01,2.383120388967358561e-01
-2.374674934986997332e+00,2.288018197498113970e-01,2.344921079155996291e-01
-2.373474694938987994e+00,2.287393896760096246e-01,2.127937441247732819e-01
-2.372274454890978213e+00,2.286769829562419754e-01,2.440761450353146900e-01
-2.371074214842968431e+00,2.286145998125499457e-01,2.515385784143024939e-01
-2.369873974794959093e+00,2.285522404689620812e-01,2.208664668974950340e-01
-2.368673734746949311e+00,2.284899051515111301e-01,2.290464333176781553e-01
-2.367473494698939973e+00,2.284275940882513345e-01,2.424018199193267720e-01
-2.366273254650930191e+00,2.283653075092756668e-01,2.135529052150036411e-01
-2.365073014602920409e+00,2.283030456467334823e-01,2.084044424560359821e-01
-2.363872774554911071e+00,2.282408087348480885e-01,2.152713675128488657e-01
-2.362672534506901290e+00,2.281785970099345640e-01,2.225079291463739062e-01
-2.361472294458891952e+00,2.281164107104174388e-01,2.223319885905685744e-01
-2.360272054410882170e+00,2.280542500768486247e-01,2.341277218152745809e-01
-2.359071814362872388e+00,2.279921153519257060e-01,2.306774790715563073e-01
-2.357871574314863050e+00,2.279300067805100083e-01,2.154692341338193817e-01
-2.356671334266853268e+00,2.278679246096445288e-01,2.335417243105330498e-01
-2.355471094218843930e+00,2.278058690885731985e-01,2.465466825053852506e-01
-2.354270854170834149e+00,2.277438404687582574e-01,2.397143832594610946e-01
-2.353070614122824367e+00,2.276818390039000717e-01,2.375929134807354959e-01
-2.351870374074815029e+00,2.276198649499550364e-01,2.278216442351687354e-01
-2.350670134026805247e+00,2.275579185651545877e-01,2.373942325116001062e-01
-2.349469893978795909e+00,2.274960001100245488e-01,2.178346719103287921e-01
-2.348269653930786127e+00,2.274341098474037814e-01,2.349442562174343108e-01
-2.347069413882776345e+00,2.273722480424637260e-01,2.264997638476522468e-01
-2.345869173834767007e+00,2.273104149627274140e-01,2.386194719415219156e-01
-2.344668933786757226e+00,2.272486108780893133e-01,2.319087163906679849e-01
-2.343468693738747888e+00,2.271868360608344517e-01,2.162880382037109250e-01
-2.342268453690738106e+00,2.271250907856582346e-01,2.284050203203933371e-01
-2.341068213642728324e+00,2.270633753296863733e-01,2.392455900278042391e-01
-2.339867973594718986e+00,2.270016899724946469e-01,2.157093511218266535e-01
-2.338667733546709204e+00,2.269400349961288865e-01,2.213486362142822184e-01
-2.337467493498699866e+00,2.268784106851255422e-01,2.191916806012481345e-01
-2.336267253450690085e+00,2.268168173265308063e-01,2.118603579220731947e-01
-2.335067013402680303e+00,2.267552552099224294e-01,2.363679379626194010e-01
-2.333866773354670965e+00,2.266937246274293161e-01,2.398036976572895940e-01
-2.332666533306661183e+00,2.266322258737520912e-01,2.346326579443223648e-01
-2.331466293258651845e+00,2.265707592461842779e-01,2.289964624005570437e-01
-2.330266053210642063e+00,2.265093250446328366e-01,2.259890112014882602e-01
-2.329065813162632281e+00,2.264479235716391203e-01,2.288417265768856734e-01
-2.327865573114622944e+00,2.263865551324000247e-01,2.190709959614892399e-01
-2.326665333066613162e+00,2.263252200347891652e-01,2.352636760393058968e-01
-2.325465093018603824e+00,2.262639185893779437e-01,2.367188418297618002e-01
-2.324264852970594042e+00,2.262026511094576142e-01,2.355280864494966875e-01
-2.323064612922584260e+00,2.261414179110598499e-01,2.208319357338719147e-01
-2.321864372874574922e+00,2.260802193129792248e-01,2.268642627324472527e-01
-2.320664132826565584e+00,2.260190556367946968e-01,2.243612474470011442e-01
-2.319463892778555802e+00,2.259579272068911737e-01,2.438436750865645430e-01
-2.318263652730546021e+00,2.258968343504821896e-01,2.276937963697077960e-01
-2.317063412682536239e+00,2.258357773976312766e-01,2.070150684583273171e-01
-2.315863172634526901e+00,2.257747566812750295e-01,2.297598131895857709e-01
-2.314662932586517563e+00,2.257137725372444226e-01,2.445364350279542742e-01
-2.313462692538507781e+00,2.256528253042882348e-01,2.325045824665138983e-01
-2.312262452490497999e+00,2.255919153240951991e-01,2.343867124245573030e-01
-2.311062212442488661e+00,2.255310429413166506e-01,2.258916556098056749e-01
-2.309861972394478880e+00,2.254702085035895365e-01,2.057563136417377148e-01
-2.308661732346469542e+00,2.254094123615592860e-01,2.073068348210299339e-01
-2.307461492298459760e+00,2.253486548689026259e-01,2.128891771215437878e-01
-2.306261252250449978e+00,2.252879363823512560e-01,2.240196160119539981e-01
-2.305061012202440640e+00,2.252272572617147750e-01,2.283272422266278967e-01
-2.303860772154430858e+00,2.251666178699038845e-01,2.320607593912991096e-01
-2.302660532106421520e+00,2.251060185729544805e-01,2.217014381453072391e-01
-2.301460292058411738e+00,2.250454597400506629e-01,2.346147523241615407e-01
-2.300260052010401957e+00,2.249849417435491883e-01,2.221874541597529673e-01
-2.299059811962392619e+00,2.249244649590024792e-01,2.178795698055320806e-01
-2.297859571914382837e+00,2.248640297651833542e-01,2.333804469196323617e-01
-2.296659331866373499e+00,2.248036365441086482e-01,2.156591867130669138e-01
-2.295459091818363717e+00,2.247432856810634982e-01,1.974524363728525078e-01
-2.294258851770353935e+00,2.246829775646261296e-01,2.140834099751471320e-01
-2.293058611722344597e+00,2.246227125866914198e-01,2.255643080417203961e-01
-2.291858371674334816e+00,2.245624911424960179e-01,1.937607135519994472e-01
-2.290658131626325478e+00,2.245023136306433520e-01,2.209309331688575906e-01
