d,p_inf,p_inf_noisy
2.185903719772257503e+00,8.874476313458501409e-05,8.568478375196497600e-04
2.190383279535736083e+00,8.909613889374057294e-05,-2.572044345216909205e-03
2.194872019234951566e+00,8.944888273565432257e-05,-2.449461764523883783e-02
2.199369957682292487e+00,8.980299985705819665e-05,1.367777258549561850e-02
2.203877113728700099e+00,9.015849547389098717e-05,4.601015799879030338e-02
2.208393506263746975e+00,9.051537482140936675e-05,3.200219937541252946e-02
2.212919154215714723e+00,9.087364315374379942e-05,2.196515673019221876e-02
2.217454076551675701e+00,9.123330574445365215e-05,1.564782240365954202e-02
2.221998292277571174e+00,9.159436788608310565e-05,1.842730982246859909e-03
2.226551820438290807e+00,9.195683489093831042e-05,-1.050702967514305017e-02
2.231114680117752602e+00,9.232071209064329764e-05,-6.347348632096127229e-03
2.235686890438984609e+00,9.268600483613997909e-05,4.802719603543887175e-03
2.240268470564201753e+00,9.305271849813223639e-05,-1.934035655355972882e-02
2.244859439694888881e+00,9.342085846697489870e-05,-2.363136496304239428e-02
2.249459817071880696e+00,9.379043015256272042e-05,-3.149956715995823331e-02
2.254069621975440807e+00,9.416143898455242578e-05,-1.602642101116692405e-02
2.258688873725344770e+00,9.453389041280679805e-05,9.007912532126237035e-03
2.263317591680960472e+00,9.490778990661752346e-05,3.306712224288557711e-02
2.267955795241327177e+00,9.528314295559336955e-05,-1.806593530241852943e-02
2.272603503845240347e+00,9.565995506932711834e-05,-3.033791945753493147e-02
2.277260736971329802e+00,9.603823177728454397e-05,6.809340936382548204e-04
2.281927514138143209e+00,9.641797862947054654e-05,3.631357274683670111e-04
2.286603854904228239e+00,9.679920119587404059e-05,2.734526691985791555e-02
2.291289778868212501e+00,9.718190506713408894e-05,-4.524771400722127704e-03
2.295985305668888365e+00,9.756609585387376882e-05,2.152260709144450390e-02
2.300690454985292899e+00,9.795177918736630573e-05,1.593307870936972945e-02
2.305405246536791353e+00,9.833896071964609575e-05,1.276630781058686430e-02
2.310129700083159765e+00,9.872764612295359399e-05,6.928996070504376409e-03
2.314863835424668448e+00,9.911784109051247071e-05,2.484941542142063073e-02
2.319607672402163256e+00,9.950955133608552217e-05,-1.431792449112832648e-02
2.324361230897150854e+00,9.990278259464080435e-05,2.874909156754357556e-02
2.329124530831880424e+00,1.002975406214634546e-04,-1.107028159292440484e-03
2.333897592169427604e+00,1.006938311931548924e-04,1.656641533673001987e-03
2.338680434913777972e+00,1.010916601074107746e-04,-7.051335194575360536e-04
2.343473079109911872e+00,1.014910331829099732e-04,-1.710688973069864754e-02
2.348275544843887452e+00,1.018919562595366202e-04,7.068961460369678484e-03
2.353087852242924605e+00,1.022944351983801070e-04,-2.988418663269227712e-02
2.357910021475490669e+00,1.026984758819571297e-04,-1.162328536259703803e-02
2.362742072751383482e+00,1.031040842142116887e-04,-1.855278568256641183e-02
2.367584026321817081e+00,1.035112661202930440e-04,6.900216914697749650e-03
2.372435902479505199e+00,1.039200275472218493e-04,1.356873456785795407e-02
2.377297721558749188e+00,1.043303744636681074e-04,-1.917013052889858168e-02
2.382169503935519739e+00,1.047423128595070807e-04,4.685041214669737053e-02
2.387051270027544358e+00,1.051558487470405368e-04,-2.833951293085991072e-02
2.391943040294392642e+00,1.055709881598865252e-04,1.765486451870619620e-03
2.396844835237562421e+00,1.059877371540896007e-04,-1.129074755418929370e-02
2.401756675400563701e+00,1.064061018070106002e-04,1.133922576982075714e-02
2.406678581369007475e+00,1.068260882188809546e-04,8.068958382162504106e-03
2.411610573770689658e+00,1.072477025113593996e-04,-4.713155675003588736e-03
2.416552673275679908e+00,1.076709508288642425e-04,-2.976891364940275134e-02
2.421504900596405552e+00,1.080958393377962068e-04,-7.797373707649915900e-03
2.426467276487740410e+00,1.085223742270935432e-04,6.321047536788203941e-03
2.431439821747091834e+00,1.089505617080099853e-04,-7.168528487889271918e-03
2.436422557214485529e+00,1.093804080144478164e-04,-2.585881298526570594e-03
2.441415503772656148e+00,1.098119194029578694e-04,-4.809581177048365824e-02
2.446418682347132556e+00,1.102451021526285047e-04,4.541757410818673783e-03
2.451432113906325760e+00,1.106799625653076546e-04,1.971241864915440276e-02
2.456455819461617729e+00,1.111165069658248683e-04,-2.015174018024142380e-02
2.461489820067449319e+00,1.115547417018802889e-04,-1.402993887630347124e-02
2.466534136821406875e+00,1.119946731441556764e-04,3.154260272566459297e-03
2.471588790864313712e+00,1.124363076863144073e-04,-1.638325998388916183e-02
2.476653803380314933e+00,1.128796517453345416e-04,1.304679814424731903e-02
2.481729195596969362e+00,1.133247117611757560e-04,2.039128983566463812e-02
2.486814988785337466e+00,1.137714941975564997e-04,3.487188583342778602e-03
2.491911204260069734e+00,1.142200055410658166e-04,7.323027369777800576e-03
2.497017863379496827e+00,1.146702523021625453e-04,1.562753264781444051e-02
2.502134987545718836e+00,1.151222410147312303e-04,3.766308936084190526e-03
2.507262598204695880e+00,1.155759782360821220e-04,-2.500695770201458515e-02
2.512400716846336035e+00,1.160314705475062880e-04,7.398755403707544739e-03
2.517549365004586814e+00,1.164887245540535687e-04,-2.252489271288951947e-02
2.522708564257525321e+00,1.169477468845325774e-04,-8.053723684882848829e-03
2.527878336227449285e+00,1.174085441917327444e-04,1.454986599319698856e-02
2.533058702580964994e+00,1.178711231526463621e-04,2.349080967194763434e-02
2.538249685029081437e+00,1.183354904681355180e-04,2.082273430030172345e-02
2.543451305327300016e+00,1.188016528632651614e-04,2.033841390707218956e-03
2.548663585275704246e+00,1.192696170877471928e-04,-4.515182860815092347e-03
2.553886546719053019e+00,1.197393899151633079e-04,-1.366005528676896962e-03
2.559120211546872525e+00,1.202109781439641978e-04,5.268805557608531066e-03
2.564364601693545520e+00,1.206843885969144381e-04,2.325357690263257435e-02
2.569619739138406356e+00,1.211596281214255555e-04,1.080430930705659695e-02
2.574885645905829357e+00,1.216367035894450055e-04,1.598308084447132987e-02
2.580162344065325630e+00,1.221156218981223063e-04,9.682012234591821920e-03
2.585449855731631441e+00,1.225963899690318826e-04,8.252005656100309255e-03
2.590748203064803246e+00,1.230790147490612441e-04,-1.090011283346174233e-02
2.596057408270310951e+00,1.235635032097448516e-04,1.781985404385924565e-02
2.601377493599128510e+00,1.240498623481522955e-04,-6.933892285710632764e-03
2.606708481347828954e+00,1.245380991862221620e-04,3.676377936144515409e-03
2.612050393858678543e+00,1.250282207713171445e-04,-6.461949262103201808e-03
2.617403253519728246e+00,1.255202341762240437e-04,-4.202639467633102061e-02
2.622767082764909663e+00,1.260141464991537674e-04,-1.619324770139919396e-03
2.628141904074126955e+00,1.265099648637413310e-04,1.100217459389678763e-02
2.633527739973353210e+00,1.270076964193789237e-04,-2.705518478643251234e-02
2.638924613034724143e+00,1.275073483413269315e-04,1.483819912283962199e-02
2.644332545876631357e+00,1.280089278303808698e-04,3.245482721583960173e-02
2.649751561163818714e+00,1.285124421134264949e-04,5.639016037303553643e-03
2.655181681607476918e+00,1.290178984431067377e-04,3.474762105192753109e-02
2.660622929965338113e+00,1.295253040982657922e-04,3.469800246168092128e-02
2.666075329041772246e+00,1.300346663840601380e-04,-7.170897659023217803e-03
2.671538901687882550e+00,1.305459926317364960e-04,-1.996613565079603109e-02
2.677013670801599687e+00,1.310592901988538728e-04,-1.622405097007174543e-02
2.682499659327779451e+00,1.315745664692835604e-04,9.183448852002680518e-03
2.687996890258298688e+00,1.320918288538752705e-04,-3.650306990073671348e-02
2.693505386632151666e+00,1.326110847894579337e-04,1.107587266191150353e-02
2.699025171535544665e+00,1.331323417400609443e-04,1.548305485620202378e-02
2.704556268101996341e+00,1.336556071962480274e-04,-4.194336969270764243e-02
2.710098699512431430e+00,1.341808886754503050e-04,-2.094966071930326121e-02
2.715652488995280223e+00,1.347081937221883408e-04,1.765978359770318043e-02
2.721217659826574486e+00,1.352375299079611182e-04,1.510509289007682353e-02
2.726794235330044280e+00,1.357689048313570623e-04,-2.943704582403720849e-02
2.732382238877219205e+00,1.363023261182760848e-04,-8.059175040115286112e-03
2.737981693887521217e+00,1.368378014219295835e-04,9.260963543030084968e-03
2.743592623828368104e+00,1.373753384230624874e-04,6.169396292975085766e-04
2.749215052215268074e+00,1.379149448296201896e-04,-1.489648404422029560e-02
2.754849002611919673e+00,1.384566283776367257e-04,-2.280463016338534626e-02
2.760494498630310378e+00,1.390003968302355730e-04,1.081076182105735958e-02
2.766151563930815183e+00,1.395462579788508961e-04,-9.414225835101985851e-03
2.771820222222296515e+00,1.400942196426724351e-04,2.173997499032336283e-03
2.777500497262204160e+00,1.406442896685344834e-04,1.005758388184601823e-02
2.783192412856672071e+00,1.411964759319150886e-04,1.608636338116100142e-02
2.788895992860621398e+00,1.417507863359368514e-04,-2.985964727476165745e-02
2.794611261177858186e+00,1.423072288123661266e-04,1.937852980774320069e-02
2.800338241761175073e+00,1.428658113210579117e-04,2.402881951785244136e-02
2.806076958612450767e+00,1.434265418503999356e-04,-7.523754873675034781e-03
2.811827435782750850e+00,1.439894284173126593e-04,1.853712970467156357e-02
2.817589697372428148e+00,1.445544790675823421e-04,-1.485851539877648154e-02
2.823363767531225754e+00,1.451217018753059307e-04,6.353562532554327992e-03
2.829149670458374732e+00,1.456911049437792371e-04,5.793262820663776062e-03
2.834947430402698032e+00,1.462626964050528500e-04,1.197348520538734154e-02
2.840757071662713074e+00,1.468364844203762232e-04,-3.313890203344350277e-02
2.846578618586729892e+00,1.474124771797535871e-04,2.176220521714586440e-03
2.852412095572956829e+00,1.479906829027211046e-04,-1.707413738033178308e-02
2.858257527069600901e+00,1.485711098382358486e-04,-2.312733657248317379e-02
2.864114937574970376e+00,1.491537662642317130e-04,-3.365849823646197003e-02
2.869984351637578257e+00,1.497386604887296357e-04,-1.020489029601178788e-03
2.875865793856244856e+00,1.503258008487273756e-04,-2.826703412227227555e-02
2.881759288880199499e+00,1.509151957115317799e-04,1.296388089205783613e-02
2.887664861409187100e+00,1.515068534738706063e-04,-5.568387763456423244e-03
2.893582536193566757e+00,1.521007825624476339e-04,3.703431891057236761e-04
2.899512338034421433e+00,1.526969914342757306e-04,2.953245782940493321e-04
2.905454291783656995e+00,1.532954885760107189e-04,-2.548237075076236272e-02
2.911408422344108349e+00,1.538962825048395544e-04,1.555966896404516360e-02
2.917374754669643355e+00,1.544993817681472592e-04,-2.018406091328384458e-02
2.923353313765268968e+00,1.551047949437389661e-04,-1.584754140704326686e-02
2.929344124687233375e+00,1.557125306400619635e-04,2.479530808029749202e-03
2.935347212543133022e+00,1.563225974958726283e-04,3.868512582500784319e-03
2.941362602492017420e+00,1.569350041811246044e-04,-2.937122671914263808e-02
2.947390319744493947e+00,1.575497593960806242e-04,1.466151365876748429e-02
2.953430389562833991e+00,1.581668718722006872e-04,6.965946462284108333e-03
2.959482837261078636e+00,1.587863503719200153e-04,4.249739538727873717e-03
2.965547688205145249e+00,1.594082036888710974e-04,-2.823688590963299369e-02
2.971624967812933615e+00,1.600324406478836892e-04,-1.028956688019132780e-02
2.977714701554431187e+00,1.606590701049848136e-04,4.791349325294198998e-03
2.983816914951822330e+00,1.612881009477318273e-04,1.802959376234257753e-03
2.989931633579593129e+00,1.619195420954344655e-04,-1.334962806822283937e-02
2.996058883064638856e+00,1.625534024987107529e-04,-4.038564544191067772e-03
3.002198689086372774e+00,1.631896911401531369e-04,5.211124315360638783e-03
3.008351077376832716e+00,1.638284170339954215e-04,-3.762450776156728294e-02
3.014516073720788114e+00,1.644695892268899229e-04,-1.276364691753546776e-02
3.020693703955849685e+00,1.651132167969082687e-04,-1.339928788386512797e-02
3.026883993972576903e+00,1.657593088549846883e-04,-3.062898460563865874e-02
3.033086969714586800e+00,1.664078745438057894e-04,2.079580769201489626e-02
3.039302657178662326e+00,1.670589230385877144e-04,-4.206961189762972730e-02
3.045531082414861146e+00,1.677124635472981851e-04,-1.382977011680376796e-02
3.051772271526626223e+00,1.683685053102124130e-04,6.408496921678190870e-03
3.058026250670891955e+00,1.690270576003571890e-04,1.162222731697287736e-02
3.064293046058199188e+00,1.696881297237329278e-04,1.305077419673751106e-02
3.070572683952799142e+00,1.703517310193136680e-04,5.885361686810319966e-03
3.076865190672767980e+00,1.710178708587140051e-04,-1.097422647451427999e-03
3.083170592590113390e+00,1.716865586470772698e-04,-6.397791053872276326e-03
3.089488916130889606e+00,1.723578038228534837e-04,1.383559745885525397e-02
3.095820187775303101e+00,1.730316158574662921e-04,3.382066539059887939e-02
3.102164434057828046e+00,1.737080042562011428e-04,-2.149033703204534726e-02
3.108521681567314676e+00,1.743869785577611964e-04,-1.496991961640340395e-02
3.114891956947101193e+00,1.750685483344893711e-04,-1.121175652511683177e-02
3.121275286895127010e+00,1.757527231927014100e-04,-2.182459737742124210e-03
3.127671698164042446e+00,1.764395127725748580e-04,2.557723398744512003e-02
3.134081217561321964e+00,1.771289267483711072e-04,8.569119879019622757e-03
3.140503871949376968e+00,1.778209748282133518e-04,4.937442570265369868e-02
3.146939688245667277e+00,1.785156667548637444e-04,-5.517014289640312700e-05
3.153388693422815692e+00,1.792130123052793067e-04,-5.778917760315921501e-04
3.159850914508718134e+00,1.799130212908339743e-04,2.771707062786420844e-02
3.166326378586659551e+00,1.806157035576516634e-04,-2.377731803395600682e-02
3.172815112795426717e+00,1.813210689864952485e-04,2.403151907550732380e-02
3.179317144329421030e+00,1.820291274928775849e-04,-2.879939826363497359e-03
3.185832500438773973e+00,1.827398890275055976e-04,-1.873519780016705272e-02
3.192361208429459918e+00,1.834533635758361925e-04,-1.041090347583919704e-02
3.198903295663411583e+00,1.841695611586313674e-04,-6.287675153278056428e-03
3.205458789558635058e+00,1.848884918320692350e-04,3.744822101585777632e-03
3.212027717589322151e+00,1.856101656874109551e-04,-3.013230335569653390e-02
3.218610107285968969e+00,1.863345928516668693e-04,1.824002538052562836e-02
3.225205986235488709e+00,1.870617834875965002e-04,3.923424370160209784e-04
3.231815382081329346e+00,1.877917477933754853e-04,-1.989052663763424267e-02
3.238438322523587765e+00,1.885244960032617101e-04,4.079569893234437708e-03
3.245074835319126105e+00,1.892600383875953085e-04,-3.150426917610348737e-02
3.251724948281689009e+00,1.899983852525766181e-04,1.710021786381539857e-02
3.258388689282019524e+00,1.907395469405992472e-04,-1.182593627327861892e-02
3.265066086247976340e+00,1.914835338309162083e-04,-1.682890811544730456e-02
3.271757167164650593e+00,1.922303563386407177e-04,1.148980988547556063e-03
3.278461960074480874e+00,1.929800249156343739e-04,-2.721192883756846665e-03
3.285180493077377584e+00,1.937325500506181797e-04,3.395472158340474052e-03
3.291912794330832170e+00,1.944879422690615201e-04,2.939816194227521176e-02
3.298658892050040592e+00,1.952462121332931844e-04,-4.882644790642070264e-03
3.305418814508019221e+00,1.960073702427234110e-04,1.009903430408526891e-02
3.312192590035725193e+00,1.967714272341769544e-04,-1.300191783391208174e-02
3.318980247022173646e+00,1.975383937812269508e-04,-2.210814923676130903e-02
3.325781813914556739e+00,1.983082805956382089e-04,1.035444239138637833e-02
3.332597319218363996e+00,1.990810984260349414e-04,-3.036475142870025470e-02
3.339426791497500879e+00,1.998568580590109889e-04,-7.242566649659961872e-03
3.346270259374408695e+00,2.006355703191298190e-04,-1.634655648950132613e-03
3.353127751530184053e+00,2.014172460684804378e-04,2.147594369114772667e-03
3.359999296704700100e+00,2.022018962075655679e-04,1.667774163885538466e-02
3.366884923696725984e+00,2.029895316746355149e-04,7.564432437143482710e-04
3.373784661364048976e+00,2.037801634466873679e-04,-1.085627429327667808e-02
3.380698538623593485e+00,2.045738025389098880e-04,-1.794321385044881506e-02
