h2,S,t_gen,R,R_noisy
4.333830532456824924e-01,3.212578615925999692e+00,1.345131065377304580e+01,2.397970480925482317e-01,2.357959005824975252e-01
8.637002121655067421e-01,1.952468874498503926e+00,6.763696068186549226e+00,5.920705112202684361e-01,5.718778531153804190e-01
8.610286363366460582e-01,2.697666584893625430e+00,1.421870611794845018e+01,4.348159696411804109e-01,4.390211025141361745e-01
7.270641938981659003e-01,9.719264740970907646e-01,1.800567424491081425e+01,3.809687248336729448e-01,3.835643594225935371e-01
6.208494888835978109e-01,2.859346427097487098e+00,6.332032838090324134e+00,3.834914952795851484e-01,3.693676831248673964e-01
7.682696278330944928e-01,3.938787322335016494e+00,8.586501682851421791e+00,2.108288466470250033e-01,2.185320674749699765e-01
8.479390542079019433e-01,2.638701380123371187e+00,8.619180291185713827e+00,4.755170300684692930e-01,4.685060320641350473e-01
6.922506955395234252e-02,3.924025217800261256e+00,8.514127700299402690e+00,4.246074043281733434e-02,3.119885927128433073e-02
1.503894430782298786e-01,3.352110592541783340e+00,1.232636470806821904e+01,1.077604469744906368e-01,1.087177540841332002e-01
3.562243019810966138e-01,3.096033399722306179e+00,1.654706867351343291e+01,2.176603227798347973e-01,2.158756184658426336e-01
1.295488250862097679e-01,1.968857540334446155e+00,1.147715781123966750e+01,1.361269294940425645e-01,1.381531695039540375e-01
5.595958020952855883e-01,2.338897667542802150e+00,7.900132849248762135e+00,4.229285852912446630e-01,4.068711047080002530e-01
2.713095889958923590e-01,1.063853831642907144e+00,1.166941848648672675e+01,1.949369409784336427e-01,2.130592421411573734e-01
2.746887697624766922e-01,3.510785771848583092e+00,1.812469431847566526e+01,1.448769591226994335e-01,1.388503729772621598e-01
2.950787903506857379e-01,1.523433803713746260e-01,4.195324946608316452e+00,4.069422988071051683e-02,2.529763679574640461e-02
1.330583089467315405e-01,3.209862008712323522e+00,8.542147121934966947e+00,1.099039776032809390e-01,1.160923994889524330e-01
6.798027852524350934e-01,3.766154765504970747e+00,1.409243662018416643e+01,2.121439161941509333e-01,2.085958748931391604e-01
6.030715651597026161e-01,1.394177266788446667e+00,9.843042503464191739e+00,4.390578462630053691e-01,4.423064311207344224e-01
5.655318770450731281e-01,3.219806566540191817e+00,5.505037515864530384e-01,3.334037811254451644e-01,3.300076968191947846e-01
7.893874493610911203e-02,1.774183419198734457e+00,6.158592001640390556e+00,9.140213268560258564e-02,9.080472908080337857e-02
4.150445229430458349e-01,3.442087684093884548e+00,7.754815058253461402e+00,2.218405916556797086e-01,2.242983200930660503e-01
6.324230514148663218e-01,2.553181143008560916e+00,1.042496384248089214e+01,4.117149391341598519e-01,4.042484102943308955e-01
1.828946524180484201e-01,3.174881624025006621e-01,8.479856814843255819e+00,4.847524622868273902e-02,5.526264218727831856e-02
3.778091679589181684e-01,1.565089743910456299e+00,1.396795791777832640e+01,3.067206446493765393e-01,3.020216436585810849e-01
6.685902364944636134e-02,1.750475120453393596e-01,1.245246088365279391e+01,9.561280838678168706e-03,8.644093969734454458e-04
1.195792975156557553e-01,3.022342778600281221e+00,1.358185883692725149e+01,1.017695791246182868e-01,1.025399033428433110e-01
2.339855429991958280e-01,3.496293608151173515e+00,3.698407398790577449e+00,1.575764429024884838e-01,1.620268556873989130e-01
4.024526369700613393e-01,3.984822558199013098e+00,1.854206980665091820e+01,1.330602906388592410e-01,1.307694972226728369e-01
4.437540308442728398e-01,2.152748173076279858e+00,1.194853644902140566e+01,3.573382655167975375e-01,3.487130676460019063e-01
8.018433018753960972e-01,1.626041046984286087e+00,5.542769624927381678e+00,5.843228417038668354e-01,5.905206973669531179e-01
3.191596758479112728e-01,2.145786491730583112e+00,1.803546490023935789e+01,2.644764883733990990e-01,2.468732004521713153e-01
6.824429483561267329e-02,1.829636539746620105e+00,1.274891888413243990e+01,7.343615762403925273e-02,6.312751626368393043e-02
7.522898447554904333e-01,1.243244844863274468e+00,1.910171880473217243e+01,4.402622767221233691e-01,4.406575056274572022e-01
1.025698950675368593e-01,3.650008089974020375e+00,9.605679179716421601e+00,6.942739802369797542e-02,5.581680404064730261e-02
1.290431937628940817e-01,1.637315752497726651e+00,1.402716340363358505e+01,1.255584232386892374e-01,1.258383658811809414e-01
8.687044592287747058e-01,3.593082505182878084e+00,8.832586609442802938e+00,2.839925629428989295e-01,2.834439317627143184e-01
6.903606054091047106e-01,2.309351992139915932e+00,6.153418571448449725e+00,4.938555358976056686e-01,5.028429337861873849e-01
3.371760723623667411e-01,3.402970324744285513e+00,1.404025548690951553e+01,1.840011941537820495e-01,1.748532906356491390e-01
1.623520153763163276e-01,2.695872172531122768e+00,5.015292937939284101e+00,1.649817160948368333e-01,1.587226508584204110e-01
3.787209871960822705e-01,1.930047053616056774e+00,1.012886622943559978e+01,3.330930893302158080e-01,3.364249061772258131e-01
3.383156588631475170e-01,2.893616744317572653e+00,1.057293189188859905e+01,2.468511953039439211e-01,2.222755594018858416e-01
7.932750212261022726e-01,2.929313261599429286e+00,1.055894996821983156e+01,3.946626017971432421e-01,4.256630247862890903e-01
4.059400647169340015e-01,3.490562624471694519e+00,4.022006930812212389e+00,2.249775202098642790e-01,2.179910129052465839e-01
1.197382551132787354e-01,1.897133003706531484e+00,1.755039229571794834e+01,1.178956241357718981e-01,1.105972736085163166e-01
8.377844220047983015e-01,2.165525541310955315e+00,1.206053210700256528e+01,5.220214976370139981e-01,5.306327727460511401e-01
5.789663591579711222e-01,3.080527960145894806e+00,8.882652936391739473e+00,3.205285976491384914e-01,3.201302792347816562e-01
1.492033782638518824e-01,2.107586793387981050e+00,1.514149214175411373e+01,1.475577842794227601e-01,1.297634980923868531e-01
1.461980360394589673e-01,2.519408027037384201e+00,5.567455479670131879e+00,1.566316213526477985e-01,1.629008951535739214e-01
4.460432549896246046e-01,1.018279606155753525e+00,1.312551078401747340e+01,2.827822452494580530e-01,2.913360235894501549e-01
1.282756208357487548e-01,3.906785859662637694e+00,7.529267077142036690e+00,7.325948774672029484e-02,6.876002501196087913e-02
5.869893633723447524e-01,2.580290153449043888e+00,8.404636181830461794e+00,4.024124873814282632e-01,3.995964837985080398e-01
5.739262224306737048e-01,2.637134743304840878e+00,7.154084325684245016e+00,3.966352634308771830e-01,4.014951094034711065e-01
7.726914632543065153e-02,3.006238236004651121e+00,1.068538279644956113e+01,7.254672902280775992e-02,6.345892652366326436e-02
7.363093638851003764e-01,3.172100276525771534e+00,1.431492525757077594e+01,3.206118840180601781e-01,3.249957696601292745e-01
7.187755467985738056e-01,4.740096582564458094e-01,5.539343781836796765e+00,2.589940228080134244e-01,2.609870079124583797e-01
8.280120283230122391e-01,1.543230299611134004e+00,8.897227180164048121e+00,5.632072616477923344e-01,5.564579354900331953e-01
6.197606497277055038e-01,2.434696749371426883e+00,1.164470445867301684e+01,4.157459788593030892e-01,4.018249601211846267e-01
6.389328974849397547e-01,3.977353803364736873e+00,6.643574583836300285e+00,1.948673556405339791e-01,1.926112973329231204e-01
1.891804062851927259e-01,2.114244745534274994e+00,4.902552864860235005e+00,2.071946242648338710e-01,1.984404016822321759e-01
7.030549188198995103e-02,1.098300831650690923e-01,1.949393870792530947e+01,5.900486952514872457e-03,1.591458920931651533e-02
1.057286795556569292e-01,3.883774247693535742e+00,1.257618115859364849e+01,5.931242413749100023e-02,6.075327782249023006e-02
8.697921391363037102e-01,2.245723081980688374e+00,1.580079261565173709e+01,5.000485968396262138e-01,5.078694420652252184e-01
5.988631607256885703e-01,3.535617640785791993e-01,3.415158221804510674e+00,1.770867605321591876e-01,1.784329798856037763e-01
8.548706665193962495e-01,1.445087984965429895e+00,1.111094371009954429e+01,5.497331127074095436e-01,5.523621238782598919e-01
3.469767050412812526e-01,3.839396043340348896e+00,3.853847930504050723e+00,1.637230197779226681e-01,1.558930306056188764e-01
6.919383401622019036e-01,1.391779352853079299e+00,1.069365483615447410e+01,4.768883723388525619e-01,4.835688466045739986e-01
1.055891205574167602e-01,2.266793899839259385e+00,1.030946292334002834e+01,1.144582565181872513e-01,1.323052392612575068e-01
1.912743907540254695e-01,1.375196757348804644e+00,4.557853311097465721e+00,1.871804448620128236e-01,1.840835693068374190e-01
2.855633346411914908e-01,2.489080536026246460e+00,4.046859450542797276e+00,2.747434326323917597e-01,2.688156873552502435e-01
5.177705139456304506e-01,1.997150154366406305e+00,1.848177003765980686e+01,3.752736615698582523e-01,3.736952945479547483e-01
5.237975480772735226e-01,1.383293018440737709e+00,1.706192028002152483e+01,3.630053788602473630e-01,3.581925760242361534e-01
4.741384844609626281e-01,4.712441690794059168e-01,8.074576929471762199e+00,1.722334386509093984e-01,1.652186456643739976e-01
4.107940469372658998e-01,1.203611882583287329e+00,2.763602259390549598e+00,3.404368291432383065e-01,3.418187655829199589e-01
5.393493862882338119e-01,2.520743767741073338e+00,6.336579346943722157e+00,4.025822777054639534e-01,3.996731023749630629e-01
8.716630360796625565e-01,2.106341634593008383e+00,1.071263371963382660e+01,5.489912924246631576e-01,5.633800283630897576e-01
4.393676264132013176e-01,1.830776222690308819e+00,9.788042397403655670e+00,3.724578989837069587e-01,3.724599154132581802e-01
7.618507085286441161e-01,2.330510484828296480e+00,1.328955831755890493e+01,4.698100585924805395e-01,4.730491783687948426e-01
9.749117027709051919e-02,1.562534206740566312e+00,3.101512726993840285e+00,1.108811776263258636e-01,1.204013963063238768e-01
3.777491686455489162e-01,2.125001967457789132e+00,1.246468172027301868e+01,3.185063028176419175e-01,3.154987442925965002e-01
5.264219770960393285e-01,2.333881345114029227e+00,1.327677318647296545e+01,3.795857209948362843e-01,3.939530863957256823e-01
5.772724723066966490e-01,2.888247138456973229e+00,1.218930420858689523e+01,3.355320527197330205e-01,3.292051105945318912e-01
2.625155889422096100e-01,3.858651467422800518e+00,6.849134430984806343e+00,1.294281997107427917e-01,1.213449226918815460e-01
3.893973614636059288e-01,9.776216666829631308e-01,1.897256694087694839e+01,2.311364069507034769e-01,2.274737367622009510e-01
8.549552434253365751e-01,3.906216176122016215e+00,1.975543961615835453e+00,2.488868198257472297e-01,2.477396459060758616e-01
6.015231409101566840e-01,3.942223323880842401e+00,1.513784682755286504e+01,1.742241893791371121e-01,1.602110073781465860e-01
5.472213111504504734e-01,3.247042666187530457e+00,8.225568375622833273e+00,2.874345475894860003e-01,2.870835997481975266e-01
1.055039039418647906e-01,2.888564441497646573e+00,1.772545924370179193e+01,9.176844675511625082e-02,7.509358085072204148e-02
9.434981899667554961e-02,3.665687220187602291e-01,2.881205359132630317e+00,3.168106696159846830e-02,4.560245096705345391e-02
2.296886806572549511e-01,3.142459115305809902e+00,1.835170964624319012e+01,1.545766492287904137e-01,1.537666797147134723e-01
1.671493594713380493e-01,2.483927490689654238e+00,1.817044637987044187e+00,1.869089219287463910e-01,1.804893446817866509e-01
8.861874398822945365e-01,1.073747431845736511e+00,8.431267845402409478e+00,5.200448803540174136e-01,5.109614991711817211e-01
5.233507546226452700e-02,1.044452195016049245e+00,2.248484589981174508e+00,4.730990122003546350e-02,4.346559647795349840e-02
3.609669998034394922e-01,1.401049393736583104e+00,1.845072260268163333e+01,2.707315043683075628e-01,2.685007096840033025e-01
9.965908218023136755e-02,1.352566772854012500e+00,6.141367451763517948e+00,9.980388479829435666e-02,8.935877514218075468e-02
5.940089745700251056e-01,1.657456913064378590e+00,1.125570380124450587e+01,4.457632296667580207e-01,4.365652787285296821e-01
8.955322176363025855e-02,2.169961637723437420e+00,1.886315701643483322e+01,9.014071427882890120e-02,8.826896422821353672e-02
1.081481902104639570e-01,3.182452095124867597e+00,1.057221850988213063e+01,9.089412446985969951e-02,8.568628699190329601e-02
1.179511297669010583e-01,1.651714223716157059e+00,3.405673684708321325e-01,1.411492902137433392e-01,1.505414212505265525e-01
2.810173616074475578e-01,2.098665012696354637e-01,1.577724188518032733e+01,4.519077305212186590e-02,5.656947679457711986e-02
5.399043577971529562e-01,2.793726162554449388e+00,6.080400324699741788e-01,3.984828057391935907e-01,3.986430177751925097e-01
7.346313249862257422e-01,1.064389752704598402e-01,6.525460039097437104e+00,6.748014167602969793e-02,7.221613739657498088e-02
2.771128468260716793e-01,1.938354992598220639e+00,4.420499633590559974e+00,2.854851579257617344e-01,2.721332741895105545e-01
2.906953980840464302e-01,2.653985435782191704e+00,5.170273723741951599e+00,2.614978441840374312e-01,2.678720212783635701e-01
7.508098223591465059e-01,2.498614869881567557e+00,5.302062796398843147e+00,4.949707467839701280e-01,4.946649120888375051e-01
6.840561231498741845e-01,3.270997399820294138e+00,1.555019221667348361e+01,2.888939070834891654e-01,2.937405902429975346e-01
1.577925361037344487e-01,3.783828560477739078e+00,8.675668835126726819e+00,9.183512879480615343e-02,1.078386901107427492e-01
7.353965945004033999e-01,1.398459236509858483e+00,6.235809833081114029e+00,5.301453960796846943e-01,5.073368185162410171e-01
7.565634423399890673e-01,2.928693361855593480e+00,5.706697929568200323e+00,4.140239949959492738e-01,4.166334767864835475e-01
2.011519160320399680e-01,3.472998766286754524e+00,1.410454004900368652e+01,1.237794268723679536e-01,1.127882362406893157e-01
5.829057987866705925e-01,3.389404297589071913e+00,1.486349134811962180e+01,2.510344165866401633e-01,2.569563835006850594e-01
2.172320785480522654e-01,3.208887470877963555e+00,1.020926959303504411e+01,1.578164449406919967e-01,1.446833105664073471e-01
2.569688052238701670e-01,2.134648744214219906e+00,1.469279584955909534e+01,2.321114690572200490e-01,2.271574733871801199e-01
4.699048920293456555e-01,3.158333197914953150e+00,1.730220745954531480e+01,2.480008147483027670e-01,2.500281523059065258e-01
4.938870237581871603e-01,1.021307544621667951e+00,9.639604161491867274e+00,3.219021482938466683e-01,3.280372421582004039e-01
4.571784880884591784e-01,2.101411836399660782e+00,4.450784822592989798e+00,4.085149826693317276e-01,4.092629235626974449e-01
5.099698953085773923e-01,2.228602066656315994e+00,1.778108666723482756e+01,3.624552394203243710e-01,3.545269300304462745e-01
2.311899749616345701e-01,6.845328769209668707e-01,1.760145961204327136e+01,1.104741676659766747e-01,1.049388454888225963e-01
7.117933129087252730e-01,3.469640635732377465e+00,9.585075807777618806e+00,2.806226660593002520e-01,2.894676949717940317e-01
2.861711502243170502e-01,1.829375794959773316e+00,4.603585686661546106e+00,2.908217930391238659e-01,2.907667968822584825e-01
8.257807962612437880e-01,1.653098790529305306e+00,4.172384635727926394e+00,6.081131751463182411e-01,5.912750311779076950e-01
4.878820080511511170e-01,2.386022382401547848e+00,6.479923910964878075e+00,3.922077820858586028e-01,4.006444091685555375e-01
3.081314450028970198e-01,2.405911444904473395e+00,1.094564494457190307e+01,2.678387577478958947e-01,2.720012425450306637e-01
1.982263171320551298e-01,1.421508064891538803e+00,1.987721708259213216e+01,1.627874186430638137e-01,1.715215740955832735e-01
4.624233680536257163e-01,2.805186946637396428e+00,1.753599200724359974e+01,2.881557947315361856e-01,2.847895200677693639e-01
3.698527051286494283e-01,1.280768739130093925e+00,5.282174564803256978e+00,3.115723180827119076e-01,3.198538832669780008e-01
5.796297221136428313e-01,2.210964515553785592e+00,2.305904004607703950e+00,4.834411418400959004e-01,4.728304926400791475e-01
4.736906452295073788e-01,1.520686430019651258e-01,8.700752575261795130e+00,6.018379007101748446e-02,6.588378817967208145e-02
8.141574330059225817e-02,3.730489310691477156e-01,1.206012830928199264e+01,2.440895024611371145e-02,1.950514714983314288e-02
