T,k_chem
2.884926985397079306e+02,1.163850108490886441e+03
2.884986997399479947e+02,1.164410904055401488e+03
2.885047009401880587e+02,1.164971911645819546e+03
2.885107021404280658e+02,1.165533131312750584e+03
2.885167033406681298e+02,1.166094563106829128e+03
2.885227045409081938e+02,1.166656207078659236e+03
2.885287057411482010e+02,1.167218063278860654e+03
2.885347069413882650e+02,1.167780131758065636e+03
2.885407081416283290e+02,1.168342412566880057e+03
2.885467093418683930e+02,1.168904905755920481e+03
2.885527105421084002e+02,1.169467611375808701e+03
2.885587117423484642e+02,1.170030529477143318e+03
2.885647129425885282e+02,1.170593660110572273e+03
2.885707141428285922e+02,1.171157003326655285e+03
2.885767153430685994e+02,1.171720559176026427e+03
2.885827165433086634e+02,1.172284327709314312e+03
2.885887177435487274e+02,1.172848308977092529e+03
2.885947189437887346e+02,1.173412503029966729e+03
2.886007201440287986e+02,1.173976909918575757e+03
2.886067213442688626e+02,1.174541529693494340e+03
2.886127225445089266e+02,1.175106362405338132e+03
2.886187237447489338e+02,1.175671408104696866e+03
2.886247249449889978e+02,1.176236666842176191e+03
2.886307261452290618e+02,1.176802138668375846e+03
2.886367273454690690e+02,1.177367823633883063e+03
2.886427285457091330e+02,1.177933721789300080e+03
2.886487297459491970e+02,1.178499833185220496e+03
2.886547309461892610e+02,1.179066157872248596e+03
2.886607321464292681e+02,1.179632695900954559e+03
2.886667333466693321e+02,1.180199447321932894e+03
2.886727345469093962e+02,1.180766412185781064e+03
2.886787357471494033e+02,1.181333590543078344e+03
2.886847369473894673e+02,1.181900982444433566e+03
2.886907381476295313e+02,1.182468587940407815e+03
2.886967393478695953e+02,1.183036407081580364e+03
2.887027405481096025e+02,1.183604439918545040e+03
2.887087417483496665e+02,1.184172686501876115e+03
2.887147429485897305e+02,1.184741146882154908e+03
2.887207441488297377e+02,1.185309821109962286e+03
2.887267453490698017e+02,1.185878709235886845e+03
2.887327465493098657e+02,1.186447811310468978e+03
2.887387477495499297e+02,1.187017127384307514e+03
2.887447489497899369e+02,1.187586657507962173e+03
2.887507501500300009e+02,1.188156401732024733e+03
2.887567513502700649e+02,1.188726360107048549e+03
2.887627525505101289e+02,1.189296532683599025e+03
2.887687537507501361e+02,1.189866919512221784e+03
2.887747549509902001e+02,1.190437520643539301e+03
2.887807561512302641e+02,1.191008336128066503e+03
2.887867573514702713e+02,1.191579366016375388e+03
2.887927585517103353e+02,1.192150610359039092e+03
2.887987597519503993e+02,1.192722069206609831e+03
2.888047609521904633e+02,1.193293742609637548e+03
2.888107621524304705e+02,1.193865630618676732e+03
2.888167633526705345e+02,1.194437733284303022e+03
2.888227645529105985e+02,1.195010050657044530e+03
2.888287657531506056e+02,1.195582582787462570e+03
2.888347669533906696e+02,1.196155329726103218e+03
2.888407681536307337e+02,1.196728291523536882e+03
2.888467693538707977e+02,1.197301468230279397e+03
2.888527705541108048e+02,1.197874859896872977e+03
2.888587717543508688e+02,1.198448466573897804e+03
2.888647729545909328e+02,1.199022288311874036e+03
2.888707741548309400e+02,1.199596325161335699e+03
2.888767753550710040e+02,1.200170577172826370e+03
2.888827765553110680e+02,1.200745044396886669e+03
2.888887777555511320e+02,1.201319726884061311e+03
2.888947789557911392e+02,1.201894624684867495e+03
2.889007801560312032e+02,1.202469737849842204e+03
2.889067813562712672e+02,1.203045066429523104e+03
2.889127825565112744e+02,1.203620610474435352e+03
2.889187837567513384e+02,1.204196370035100017e+03
2.889247849569914024e+02,1.204772345162050669e+03
2.889307861572314664e+02,1.205348535905834524e+03
2.889367873574714736e+02,1.205924942316925581e+03
2.889427885577115376e+02,1.206501564445866279e+03
2.889487897579516016e+02,1.207078402343196331e+03
2.889547909581916656e+02,1.207655456059420430e+03
2.889607921584316728e+02,1.208232725645037135e+03
2.889667933586717368e+02,1.208810211150587520e+03
2.889727945589118008e+02,1.209387912626554225e+03
2.889787957591518079e+02,1.209965830123479918e+03
2.889847969593918720e+02,1.210543963691867020e+03
2.889907981596319360e+02,1.211122313382211587e+03
2.889967993598720000e+02,1.211700879245031047e+03
2.890028005601120071e+02,1.212279661330818271e+03
2.890088017603520711e+02,1.212858659690087507e+03
2.890148029605921352e+02,1.213437874373334353e+03
2.890208041608321423e+02,1.214017305431043951e+03
2.890268053610722063e+02,1.214596952913748282e+03
2.890328065613122703e+02,1.215176816871916117e+03
2.890388077615523343e+02,1.215756897356046238e+03
2.890448089617923415e+02,1.216337194416632201e+03
2.890508101620324055e+02,1.216917708104172334e+03
2.890568113622724695e+02,1.217498438469144730e+03
2.890628125625124767e+02,1.218079385562032940e+03
2.890688137627525407e+02,1.218660549433337565e+03
2.890748149629926047e+02,1.219241930133548294e+03
2.890808161632326687e+02,1.219823527713114117e+03
2.890868173634726759e+02,1.220405342222531544e+03
2.890928185637127399e+02,1.220987373712281851e+03
2.890988197639528039e+02,1.221569622232857000e+03
2.891048209641928111e+02,1.222152087834696431e+03
2.891108221644328751e+02,1.222734770568299609e+03
2.891168233646729391e+02,1.223317670484119162e+03
2.891228245649130031e+02,1.223900787632651600e+03
2.891288257651530103e+02,1.224484122064320673e+03
2.891348269653930743e+02,1.225067673829641990e+03
2.891408281656331383e+02,1.225651442979048852e+03
2.891468293658732023e+02,1.226235429562992294e+03
2.891528305661132094e+02,1.226819633631964280e+03
2.891588317663532735e+02,1.227404055236387194e+03
2.891648329665933375e+02,1.227988694426754364e+03
2.891708341668333446e+02,1.228573551253496817e+03
2.891768353670734086e+02,1.229158625767061721e+03
2.891828365673134726e+02,1.229743918017912392e+03
2.891888377675535367e+02,1.230329428056506003e+03
2.891948389677935438e+02,1.230915155933259030e+03
2.892008401680336078e+02,1.231501101698637967e+03
2.892068413682736718e+02,1.232087265403087486e+03
2.892128425685136790e+02,1.232673647097030653e+03
2.892188437687537430e+02,1.233260246830931692e+03
2.892248449689938070e+02,1.233847064655202303e+03
2.892308461692338710e+02,1.234434100620288746e+03
2.892368473694738782e+02,1.235021354776631142e+03
2.892428485697139422e+02,1.235608827174655062e+03
2.892488497699540062e+02,1.236196517864770385e+03
2.892548509701940134e+02,1.236784426897417916e+03
2.892608521704340774e+02,1.237372554323048462e+03
2.892668533706741414e+02,1.237960900192044846e+03
2.892728545709142054e+02,1.238549464554847418e+03
2.892788557711542126e+02,1.239138247461866285e+03
2.892848569713942766e+02,1.239727248963538386e+03
2.892908581716343406e+02,1.240316469110257913e+03
2.892968593718743477e+02,1.240905907952434518e+03
2.893028605721144118e+02,1.241495565540504685e+03
2.893088617723544758e+02,1.242085441924866473e+03
2.893148629725945398e+02,1.242675537155907477e+03
2.893208641728345469e+02,1.243265851284053042e+03
2.893268653730746109e+02,1.243856384359693266e+03
2.893328665733146750e+02,1.244447136433245078e+03
2.893388677735547390e+02,1.245038107555094712e+03
2.893448689737947461e+02,1.245629297775634086e+03
2.893508701740348101e+02,1.246220707145271490e+03
2.893568713742748741e+02,1.246812335714392475e+03
2.893628725745148813e+02,1.247404183533378728e+03
2.893688737747549453e+02,1.247996250652638764e+03
2.893748749749950093e+02,1.248588537122556090e+03
2.893808761752350733e+02,1.249181042993486926e+03
2.893868773754750805e+02,1.249773768315831603e+03
2.893928785757151445e+02,1.250366713139971125e+03
2.893988797759552085e+02,1.250959877516293773e+03
2.894048809761952157e+02,1.251553261495144170e+03
2.894108821764352797e+02,1.252146865126926514e+03
2.894168833766753437e+02,1.252740688461993614e+03
2.894228845769154077e+02,1.253334731550729430e+03
2.894288857771554149e+02,1.253928994443478587e+03
2.894348869773954789e+02,1.254523477190629819e+03
2.894408881776355429e+02,1.255118179842515474e+03
2.894468893778755501e+02,1.255713102449542930e+03
2.894528905781156141e+02,1.256308245062027709e+03
2.894588917783556781e+02,1.256903607730331942e+03
2.894648929785957421e+02,1.257499190504827766e+03
2.894708941788357492e+02,1.258094993435854576e+03
2.894768953790758133e+02,1.258691016573749039e+03
2.894828965793158773e+02,1.259287259968883745e+03
2.894888977795558844e+02,1.259883723671585585e+03
2.894948989797959484e+02,1.260480407732215554e+03
2.895009001800360124e+02,1.261077312201078939e+03
2.895069013802760765e+02,1.261674437128554928e+03
2.895129025805160836e+02,1.262271782564949945e+03
2.895189037807561476e+02,1.262869348560625667e+03
2.895249049809962116e+02,1.263467135165874879e+03
2.895309061812362188e+02,1.264065142431052209e+03
2.895369073814762828e+02,1.264663370406473177e+03
2.895429085817163468e+02,1.265261819142487866e+03
2.895489097819564108e+02,1.265860488689390877e+03
2.895549109821964180e+02,1.266459379097496367e+03
2.895609121824364820e+02,1.267058490417144867e+03
2.895669133826765460e+02,1.267657822698637347e+03
2.895729145829166100e+02,1.268257375992292054e+03
2.895789157831566172e+02,1.268857150348398136e+03
2.895849169833966812e+02,1.269457145817318860e+03
2.895909181836367452e+02,1.270057362449303128e+03
2.895969193838767524e+02,1.270657800294674189e+03
2.896029205841168164e+02,1.271258459403743700e+03
2.896089217843568804e+02,1.271859339826796713e+03
2.896149229845969444e+02,1.272460441614136016e+03
2.896209241848369516e+02,1.273061764816045979e+03
2.896269253850770156e+02,1.273663309482830527e+03
2.896329265853170796e+02,1.274265075664774486e+03
2.896389277855570867e+02,1.274867063412154948e+03
2.896449289857971507e+02,1.275469272775279933e+03
2.896509301860372148e+02,1.276071703804413801e+03
2.896569313862772788e+02,1.276674356549841832e+03
2.896629325865172859e+02,1.277277231061814973e+03
2.896689337867573499e+02,1.277880327390650791e+03
2.896749349869974139e+02,1.278483645586596595e+03
2.896809361872374211e+02,1.279087185699929478e+03
2.896869373874774851e+02,1.279690947780914485e+03
2.896929385877175491e+02,1.280294931879806882e+03
2.896989397879576131e+02,1.280899138046904000e+03
2.897049409881976203e+02,1.281503566332410855e+03
2.897109421884376843e+02,1.282108216786625462e+03
2.897169433886777483e+02,1.282713089459790353e+03
2.897229445889177555e+02,1.283318184402162160e+03
2.897289457891578195e+02,1.283923501663992056e+03
2.897349469893978835e+02,1.284529041295514844e+03
2.897409481896379475e+02,1.285134803346986928e+03
2.897469493898779547e+02,1.285740787868642656e+03
2.897529505901180187e+02,1.286346994910739113e+03
2.897589517903580827e+02,1.286953424523502690e+03
2.897649529905981467e+02,1.287560076757157049e+03
2.897709541908381539e+02,1.288166951661956318e+03
2.897769553910782179e+02,1.288774049288106653e+03
2.897829565913182819e+02,1.289381369685844675e+03
2.897889577915582890e+02,1.289988912905408597e+03
2.897949589917983531e+02,1.290596678997011395e+03
2.898009601920384171e+02,1.291204668010864225e+03
2.898069613922784811e+02,1.291812879997189384e+03
2.898129625925184882e+02,1.292421315006198711e+03
2.898189637927585522e+02,1.293029973088123825e+03
2.898249649929986163e+02,1.293638854293144050e+03
2.898309661932386234e+02,1.294247958671477363e+03
2.898369673934786874e+02,1.294857286273326508e+03
2.898429685937187514e+02,1.295466837148918557e+03
2.898489697939588154e+02,1.296076611348414190e+03
2.898549709941988226e+02,1.296686608922018877e+03
2.898609721944388866e+02,1.297296829919944230e+03
2.898669733946789506e+02,1.297907274392370709e+03
2.898729745949189578e+02,1.298517942389469908e+03
2.898789757951590218e+02,1.299128833961450482e+03
2.898849769953990858e+02,1.299739949158492209e+03
2.898909781956391498e+02,1.300351288030762589e+03
2.898969793958791570e+02,1.300962850628435945e+03
2.899029805961192210e+02,1.301574637001699330e+03
2.899089817963592850e+02,1.302186647200736843e+03
2.899149829965992922e+02,1.302798881275692793e+03
2.899209841968393562e+02,1.303411339276741046e+03
2.899269853970794202e+02,1.304024021254055697e+03
2.899329865973194842e+02,1.304636927257800835e+03
2.899389877975594914e+02,1.305250057338102806e+03
2.899449889977995554e+02,1.305863411545140707e+03
2.899509901980396194e+02,1.306476989929072715e+03
2.899569913982796834e+02,1.307090792540050415e+03
2.899629925985196905e+02,1.307704819428208339e+03
2.899689937987597546e+02,1.308319070643688519e+03
2.899749949989998186e+02,1.308933546236639813e+03
2.899809961992398257e+02,1.309548246257208802e+03
2.899869973994798897e+02,1.310163170755519559e+03
2.899929985997199537e+02,1.310778319781705477e+03
2.899989997999600178e+02,1.311393693385928827e+03
2.900050010002000249e+02,1.312009291618274347e+03
2.900110022004400889e+02,1.312625114528877248e+03
2.900170034006801529e+02,1.313241162167867969e+03
2.900230046009201601e+02,1.313857434585362398e+03
2.900290058011602241e+02,1.314473931831488017e+03
2.900350070014002881e+02,1.315090653956359347e+03
2.900410082016403521e+02,1.315707601010061126e+03
2.900470094018803593e+02,1.316324773042721745e+03
2.900530106021204233e+02,1.316942170104458455e+03
2.900590118023604873e+02,1.317559792245344624e+03
2.900650130026004945e+02,1.318177639515490682e+03
2.900710142028405585e+02,1.318795711964997281e+03
2.900770154030806225e+02,1.319414009643981444e+03
2.900830166033206865e+02,1.320032532602491074e+03
2.900890178035606937e+02,1.320651280890622729e+03
2.900950190038007577e+02,1.321270254558481383e+03
2.901010202040408217e+02,1.321889453656154501e+03
2.901070214042808288e+02,1.322508878233684982e+03
2.901130226045208929e+02,1.323128528341178253e+03
2.901190238047609569e+02,1.323748404028709956e+03
2.901250250050010209e+02,1.324368505346338225e+03
2.901310262052410280e+02,1.324988832344114599e+03
2.901370274054810920e+02,1.325609385072139503e+03
2.901430286057211561e+02,1.326230163580472663e+03
2.901490298059611632e+02,1.326851167919130148e+03
2.901550310062012272e+02,1.327472398138204198e+03
2.901610322064412912e+02,1.328093854287742261e+03
2.901670334066813552e+02,1.328715536417799512e+03
2.901730346069213624e+02,1.329337444578399300e+03
2.901790358071614264e+02,1.329959578819600438e+03
2.901850370074014904e+02,1.330581939191434913e+03
2.901910382076415544e+02,1.331204525743970407e+03
2.901970394078815616e+02,1.331827338527216398e+03
2.902030406081216256e+02,1.332450377591200777e+03
2.902090418083616896e+02,1.333073642985955757e+03
2.902150430086016968e+02,1.333697134761533107e+03
2.902210442088417608e+02,1.334320852967912288e+03
2.902270454090818248e+02,1.334944797655135062e+03
2.902330466093218888e+02,1.335568968873231597e+03
2.902390478095618960e+02,1.336193366672182037e+03
2.902450490098019600e+02,1.336817991102025644e+03
2.902510502100420240e+02,1.337442842212760752e+03
2.902570514102820312e+02,1.338067920054382967e+03
2.902630526105220952e+02,1.338693224676913587e+03
2.902690538107621592e+02,1.339318756130323891e+03
2.902750550110022232e+02,1.339944514464644271e+03
2.902810562112422303e+02,1.340570499729820995e+03
2.902870574114822944e+02,1.341196711975884455e+03
2.902930586117223584e+02,1.341823151252790012e+03
