t,T,H,W,dT_dt,dT_dt_noisy
1.128225645129025789e+00,1.189996641846347680e+00,4.671409737534873430e-01,1.262515264429234785e-01,-6.696220780742175860e-01,-7.007167007141372750e-01
1.134226845369073811e+00,1.185981957256454056e+00,4.682088543783852197e-01,1.270076469392218965e-01,-6.683370750356307788e-01,-6.649644668954205473e-01
1.140228045609121832e+00,1.181975004944575414e+00,4.692729370444041481e-01,1.277641102360846936e-01,-6.670452848688727121e-01,-6.762267159831278907e-01
1.146229245849169853e+00,1.177975825386663900e+00,4.703332219374370404e-01,1.285209101406603882e-01,-6.657467987985017377e-01,-6.412213867921774391e-01
1.152230446089217875e+00,1.173984458491981187e+00,4.713897092706662573e-01,1.292780404990162002e-01,-6.644417075102799775e-01,-6.451986142377150735e-01
1.158231646329265674e+00,1.170000943603098476e+00,4.724423992845637188e-01,1.300354951961379679e-01,-6.631301011510190024e-01,-7.173558098997144805e-01
1.164232846569313695e+00,1.166025319495896717e+00,4.734912922468910157e-01,1.307932681559302313e-01,-6.618120693284188505e-01,-6.609780176078725589e-01
1.170234046809361717e+00,1.162057624379565501e+00,4.745363884526990761e-01,1.315513533412161762e-01,-6.604877011108908347e-01,-6.928370511013646205e-01
1.176235247049409738e+00,1.158097895896605278e+00,4.755776882243285542e-01,1.323097447537375793e-01,-6.591570850273718030e-01,-6.369643250424013026e-01
1.182236447289457759e+00,1.154146171122824693e+00,4.766151919114094415e-01,1.330684364341548909e-01,-6.578203090671244091e-01,-6.544581916845678693e-01
1.188237647529505780e+00,1.150202486567342808e+00,4.776488998908614558e-01,1.338274224620472630e-01,-6.564774606795272804e-01,-6.455093516357873762e-01
1.194238847769553802e+00,1.146266878413129353e+00,4.786788125763279389e-01,1.345866969349679698e-01,-6.551286269219847025e-01,-6.764311214980507359e-01
1.200240048009601823e+00,1.142339383261182340e+00,4.797049304476007636e-01,1.353462539028122413e-01,-6.537738949196791882e-01,-6.172052901597692154e-01
1.206241248249649844e+00,1.138420036137644420e+00,4.807272539723521643e-01,1.361060875410649018e-01,-6.524133506386307069e-01,-6.120118832956218391e-01
1.212242448489697866e+00,1.134508871424568799e+00,4.817457836421487616e-01,1.368661920709541291e-01,-6.510470794563932850e-01,-6.723425003089175123e-01
1.218243648729745887e+00,1.130605923034622817e+00,4.827605199792761037e-01,1.376265617443165612e-01,-6.496751662695446905e-01,-6.422188638322183785e-01
1.224244848969793908e+00,1.126711224411089507e+00,4.837714635367386107e-01,1.383871908435970188e-01,-6.482976954937399450e-01,-6.617637440615437017e-01
1.230246049209841930e+00,1.122824808527865148e+00,4.847786148982594634e-01,1.391480736818488384e-01,-6.469147510637462961e-01,-6.473861498009609861e-01
1.236247249449889951e+00,1.118946707889461711e+00,4.857819746782806591e-01,1.399092046027336222e-01,-6.455264164334717503e-01,-6.708391560179630675e-01
1.242248449689937972e+00,1.115076954531005082e+00,4.867815435219630671e-01,1.406705779805213219e-01,-6.441327745759743983e-01,-6.067898642843619905e-01
1.248249649929985994e+00,1.111215580018236171e+00,4.877773221051863728e-01,1.414321882200902658e-01,-6.427339079834643032e-01,-6.621174982051176716e-01
1.254250850170034015e+00,1.107362615447510024e+00,4.887693111345490782e-01,1.421940297569271316e-01,-6.413298986672892887e-01,-6.472515749672391738e-01
1.260252050410082036e+00,1.103518091445796268e+00,4.897575113473685016e-01,1.429560970571269463e-01,-6.399208281579105151e-01,-6.298911695357001239e-01
1.266253250650129836e+00,1.099682038170679999e+00,4.907419235116808331e-01,1.437183846173930579e-01,-6.385067775048653971e-01,-6.514579910731879142e-01
1.272254450890177857e+00,1.095854485310359561e+00,4.917225484262411350e-01,1.444808869650372196e-01,-6.370878272767168671e-01,-6.418740758713629146e-01
1.278255651130225878e+00,1.092035462083648767e+00,4.926993869205232301e-01,1.452435986579795335e-01,-6.356640575609933119e-01,-6.469368544895326423e-01
1.284256851370273900e+00,1.088224997239975789e+00,4.936724398547197024e-01,1.460065142847484232e-01,-6.342355479641136329e-01,-6.369047630608395405e-01
1.290258051610321921e+00,1.084423119059383378e+00,4.946417081197421184e-01,1.467696284644806337e-01,-6.328023776113038679e-01,-6.562132303133099143e-01
1.296259251850369942e+00,1.080629855352528867e+00,4.956071926372208059e-01,1.475329358469213425e-01,-6.313646251465003800e-01,-6.401243866585464293e-01
1.302260452090417964e+00,1.076845233460684170e+00,4.965688943595048532e-01,1.482964311124239931e-01,-6.299223687322410559e-01,-6.340602272264859174e-01
1.308261652330465985e+00,1.073069280255735558e+00,4.975268142696622764e-01,1.490601089719504613e-01,-6.284756860495468445e-01,-6.351502061256295573e-01
1.314262852570514006e+00,1.069302022140184327e+00,4.984809533814799076e-01,1.498239641670709443e-01,-6.270246542977913062e-01,-6.258908551999153858e-01
1.320264052810562028e+00,1.065543485047146133e+00,4.994313127394633400e-01,1.505879914699639333e-01,-6.255693501945596147e-01,-6.314313945816940610e-01
1.326265253050610049e+00,1.061793694440350988e+00,5.003778934188370942e-01,1.513521856834163792e-01,-6.241098499754962337e-01,-6.090456218067086258e-01
1.332266453290658070e+00,1.058052675314143931e+00,5.013206965255444514e-01,1.521165416408234994e-01,-6.226462293941419368e-01,-6.291101479098585303e-01
1.338267653530706092e+00,1.054320452193484137e+00,5.022597231962475650e-01,1.528810542061889155e-01,-6.211785637217609457e-01,-6.239115556476786395e-01
1.344268853770754113e+00,1.050597049133945582e+00,5.031949745983274047e-01,1.536457182741245431e-01,-6.197069277471562998e-01,-6.330025544670733195e-01
1.350270054010802134e+00,1.046882489721717047e+00,5.041264519298837010e-01,1.544105287698506745e-01,-6.182313957764775658e-01,-6.287616925787823385e-01
1.356271254250850156e+00,1.043176797073601669e+00,5.050541564197351674e-01,1.551754806491960070e-01,-6.167520416330145583e-01,-6.420418974494087605e-01
1.362272454490898177e+00,1.039479993837016725e+00,5.059780893274190561e-01,1.559405688985975313e-01,-6.152689386569845098e-01,-6.048932402394252561e-01
1.368273654730946198e+00,1.035792102189994734e+00,5.068982519431919354e-01,1.567057885351005875e-01,-6.137821597053083611e-01,-6.366325200583582422e-01
1.374274854970993998e+00,1.032113143841182801e+00,5.078146455880286902e-01,1.574711346063588369e-01,-6.122917771513760599e-01,-6.272089051151426009e-01
1.380276055211042019e+00,1.028443140029842162e+00,5.087272716136232997e-01,1.582366021906344566e-01,-6.107978628848038660e-01,-6.036129698445797942e-01
1.386277255451090040e+00,1.024782111525848638e+00,5.096361314023886147e-01,1.590021863967977789e-01,-6.093004883111825531e-01,-6.012490209922919382e-01
1.392278455691138062e+00,1.021130079112620992e+00,5.105412263855549915e-01,1.597678823291841521e-01,-6.077997246574593504e-01,-6.158020196775607635e-01
1.398279655931186083e+00,1.017487063931798552e+00,5.114425580556938300e-01,1.605336850628138190e-01,-6.062956431911611377e-01,-6.466809594009371720e-01
1.404280856171234104e+00,1.013853085452677938e+00,5.123401278902607325e-01,1.612995897913248600e-01,-6.047883139346739156e-01,-5.963780481887623885e-01
1.410282056411282126e+00,1.010228162692720533e+00,5.132339373975057795e-01,1.620655917379572597e-01,-6.032778064361190573e-01,-5.980865372582778727e-01
1.416283256651330147e+00,1.006612314294255350e+00,5.141239881193554462e-01,1.628316861499647383e-01,-6.017641898178647253e-01,-6.300118141273002292e-01
1.422284456891378168e+00,1.003005558524478591e+00,5.150102816314124921e-01,1.635978682986146959e-01,-6.002475327765206536e-01,-5.848410911206307627e-01
1.428285657131426190e+00,9.994079132754536410e-01,5.158928195429556274e-01,1.643641334791882680e-01,-5.987279035829232710e-01,-6.127498995915917623e-01
1.434286857371474211e+00,9.958193960641107401e-01,5.167716034969398464e-01,1.651304770109802145e-01,-5.972053700821107203e-01,-6.197291324051766859e-01
1.440288057611522232e+00,9.922400240322476472e-01,5.176466351699963164e-01,1.658968942372991417e-01,-5.956799996932873320e-01,-5.937653854740021497e-01
1.446289257851570254e+00,9.886698139465288637e-01,5.185179162724323776e-01,1.666633805254672251e-01,-5.941518594097763284e-01,-5.977212680377606002e-01
1.452290458091618275e+00,9.851087821984865212e-01,5.193854485482316541e-01,1.674299312668204309e-01,-5.926210157989657556e-01,-5.885685357791428096e-01
1.458291658331666296e+00,9.815569448045196044e-01,5.202492337750538320e-01,1.681965418767084330e-01,-5.910875350022410935e-01,-6.232024961687299136e-01
1.464292858571714318e+00,9.780143174058943956e-01,5.211092737642347705e-01,1.689632077944945854e-01,-5.895514827349092046e-01,-5.533068804094617432e-01
1.470294058811762339e+00,9.744809152687442522e-01,5.219655703607868347e-01,1.697299244835559218e-01,-5.880129242861146244e-01,-6.000660965769891719e-01
1.476295259051810360e+00,9.709567532840698290e-01,5.228181254433980074e-01,1.704966874312832670e-01,-5.864719245187425267e-01,-6.172651106886707373e-01
1.482296459291858159e+00,9.674418459677389670e-01,5.236669409244329998e-01,1.712634921490810425e-01,-5.849285478693161400e-01,-5.725517040979731798e-01
1.488297659531906181e+00,9.639362074604862496e-01,5.245120187499324738e-01,1.720303341723675161e-01,-5.833828583478828378e-01,-5.904789409499063835e-01
1.494298859771954202e+00,9.604398515279140014e-01,5.253533608996131532e-01,1.727972090605745525e-01,-5.818349195378920147e-01,-5.753377498224339082e-01
1.500300060012002223e+00,9.569527915604912893e-01,5.261909693868681570e-01,1.735641123971477517e-01,-5.802847945960633025e-01,-5.870769632085640621e-01
1.506301260252050245e+00,9.534750405735544776e-01,5.270248462587667770e-01,1.743310397895464492e-01,-5.787325462522476816e-01,-5.799273534618460957e-01
1.512302460492098266e+00,9.500066112073073388e-01,5.278549935960544781e-01,1.750979868692436603e-01,-5.771782368092788218e-01,-5.722627799345061383e-01
1.518303660732146287e+00,9.465475157268203876e-01,5.286814135131526760e-01,1.758649492917260804e-01,-5.756219281428152090e-01,-5.905549858224731219e-01
1.524304860972194309e+00,9.430977660220315473e-01,5.295041081581592923e-01,1.766319227364942235e-01,-5.740636817011770532e-01,-5.604888897839859219e-01
1.530306061212242330e+00,9.396573736077459271e-01,5.303230797128483109e-01,1.773989029070621726e-01,-5.725035585051719833e-01,-5.819015604867628921e-01
1.536307261452290351e+00,9.362263496236356008e-01,5.311383303926698884e-01,1.781658855309578016e-01,-5.709416191479145253e-01,-5.883353620313239718e-01
1.542308461692338373e+00,9.328047048342400505e-01,5.319498624467504655e-01,1.789328663597226921e-01,-5.693779237946372529e-01,-5.678372753581871768e-01
1.548309661932386394e+00,9.293924496289658332e-01,5.327576781578924336e-01,1.796998411689120778e-01,-5.678125321824950555e-01,-5.589117066126741973e-01
1.554310862172434415e+00,9.259895940220865818e-01,5.335617798425746905e-01,1.804668057580949836e-01,-5.662455036203607461e-01,-5.708270904527334988e-01
1.560312062412482437e+00,9.225961476527430039e-01,5.343621698509519735e-01,1.812337559508540308e-01,-5.646768969886146738e-01,-5.819272927302059362e-01
1.566313262652530458e+00,9.192121197849434378e-01,5.351588505668556373e-01,1.820006875947856873e-01,-5.631067707389268984e-01,-5.507110594127542225e-01
1.572314462892578479e+00,9.158375193075627418e-01,5.359518244077926541e-01,1.827675965614999898e-01,-5.615351828940313705e-01,-5.967417587364869380e-01
1.578315663132626501e+00,9.124723547343435159e-01,5.367410938249468355e-01,1.835344787466207661e-01,-5.599621910474951170e-01,-5.805794737682057338e-01
1.584316863372674522e+00,9.091166342038952131e-01,5.375266613031776108e-01,1.843013300697855794e-01,-5.583878523634795421e-01,-5.575973945528118758e-01
1.590318063612722543e+00,9.057703654796944726e-01,5.383085293610210265e-01,1.850681464746455895e-01,-5.568122235764952910e-01,-5.840334115425966921e-01
1.596319263852770343e+00,9.024335559500851200e-01,5.390867005506888576e-01,1.858349239288657195e-01,-5.552353609911515608e-01,-5.546754757061681529e-01
1.602320464092818364e+00,8.991062126282780564e-01,5.398611774580696077e-01,1.866016584241246834e-01,-5.536573204818988625e-01,-5.547545828422680847e-01
1.608321664332866385e+00,8.957883423086562269e-01,5.406319627065998557e-01,1.873683459666895812e-01,-5.520781575932625085e-01,-5.341033618160991869e-01
1.614322864572914407e+00,8.924799527608598959e-01,5.413990589855641744e-01,1.881349825067655246e-01,-5.504979283073467844e-01,-5.687937353436126608e-01
1.620324064812962428e+00,8.891810502890591383e-01,5.421624689881071602e-01,1.889015640870332635e-01,-5.489166874740855073e-01,-5.614348179469184075e-01
1.626325265053010449e+00,8.858916405298848940e-01,5.429221954328313782e-01,1.896680867923454805e-01,-5.473344893238680786e-01,-5.406708556298480683e-01
1.632326465293058471e+00,8.826117288343470202e-01,5.436782410734801729e-01,1.904345467264464686e-01,-5.457513877130673041e-01,-5.949026595171834630e-01
1.638327665533106492e+00,8.793413202678337370e-01,5.444306086989384452e-01,1.912009400119718816e-01,-5.441674361240292912e-01,-4.821665901457375947e-01
1.644328865773154513e+00,8.760804196101120711e-01,5.451793011332322081e-01,1.919672627904489837e-01,-5.425826876650570174e-01,-5.565557022742924076e-01
1.650330066013202535e+00,8.728290313553275226e-01,5.459243212355288088e-01,1.927335112222964830e-01,-5.409971950703850174e-01,-5.555938961248961805e-01
1.656331266253250556e+00,8.695871597120043983e-01,5.466656719001368181e-01,1.934996814868246151e-01,-5.394110107001495180e-01,-5.221884604820752340e-01
1.662332466493298577e+00,8.663548086030454787e-01,5.474033560565060297e-01,1.942657697822351148e-01,-5.378241865403491362e-01,-5.386208233690628067e-01
1.668333666733346599e+00,8.631319816657323507e-01,5.481373766692276828e-01,1.950317723256211888e-01,-5.362367742027991380e-01,-5.718253465768710075e-01
1.674334866973394620e+00,8.599186822517250750e-01,5.488677367380339067e-01,1.957976853529675709e-01,-5.346488249250809233e-01,-5.221102773232286776e-01
1.680336067213442641e+00,8.567149134270624078e-01,5.495944392977983872e-01,1.965635051191504945e-01,-5.330603895704824069e-01,-5.159528328904982031e-01
1.686337267453490663e+00,8.535206779721616899e-01,5.503174874185359222e-01,1.973292278979376924e-01,-5.314715186279341808e-01,-5.404704440974530399e-01
1.692338467693538684e+00,8.503359783818190687e-01,5.510368842054027549e-01,1.980948499819883968e-01,-5.298822622119382375e-01,-5.355142693777786844e-01
1.698339667933586705e+00,8.471608168652090542e-01,5.517526327986961299e-01,1.988603676828533673e-01,-5.282926700624911431e-01,-5.185729781173032960e-01
1.704340868173634505e+00,8.439951953458851852e-01,5.524647363738546257e-01,1.996257773309747519e-01,-5.267027915450011033e-01,-5.448783965432900667e-01
1.710342068413682526e+00,8.408391154617790297e-01,5.531731981414581556e-01,2.003910752756863922e-01,-5.251126756501999227e-01,-5.163449043660617299e-01
1.716343268653730547e+00,8.376925785652011847e-01,5.538780213472278557e-01,2.011562578852134908e-01,-5.235223709940485248e-01,-5.195364007851586141e-01
1.722344468893778568e+00,8.345555857228410535e-01,5.545792092720260857e-01,2.019213215466727773e-01,-5.219319258176383647e-01,-5.354305781331567538e-01
1.728345669133826590e+00,8.314281377157662911e-01,5.552767652318565395e-01,2.026862626660724809e-01,-5.203413879870856240e-01,-5.481834254633225489e-01
1.734346869373874611e+00,8.283102350394232483e-01,5.559706925778640230e-01,2.034510776683123301e-01,-5.187508049934227428e-01,-5.232629216086445156e-01
1.740348069613922632e+00,8.252018779036371932e-01,5.566609946963346767e-01,2.042157629971836086e-01,-5.171602239524831779e-01,-5.346686691176865125e-01
1.746349269853970654e+00,8.221030662326117566e-01,5.573476750086958642e-01,2.049803151153690439e-01,-5.155696916047826095e-01,-4.955414870911793446e-01
1.752350470094018675e+00,8.190137996649293761e-01,5.580307369715163945e-01,2.057447305044428632e-01,-5.139792543153948179e-01,-5.110975469453963305e-01
1.758351670334066696e+00,8.159340775535507406e-01,5.587101840765060778e-01,2.065090056648708483e-01,-5.123889580738228977e-01,-4.967472676226249440e-01
1.764352870574114718e+00,8.128638989658157898e-01,5.593860198505159476e-01,2.072731371160101976e-01,-5.107988484938678075e-01,-5.081064097869786300e-01
1.770354070814162739e+00,8.098032626834424930e-01,5.600582478555387045e-01,2.080371213961096644e-01,-5.092089708134910353e-01,-5.039509484717904497e-01
