n,L,E,E_noisy
5.422265345419309490e+00,1.026763384483014560e-08,-3.355691535133820628e-20,-3.355973135492112636e-20
5.314686537664371713e+00,1.045711581101613443e-08,-3.567354510766514228e-20,-3.566868526169254716e-20
1.224569440327075931e+00,1.168746078668216914e-08,-3.414243573303830413e-20,-3.415152353553744638e-20
6.651959467289061401e+00,1.224033425508590404e-08,-4.264218880740337488e-20,-4.263780492176130411e-20
6.507563326576489615e+00,3.246698860854819049e-09,2.225935527039530967e-19,2.225955456890575578e-19
7.407157880307159381e+00,6.810767665370446928e-09,3.708409188597283767e-20,3.707734255981507920e-20
5.692146527169339443e+00,9.782322497904756219e-09,-2.769798404148183824e-20,-2.771190506021995561e-20
5.850035626346563156e+00,1.492451267788245582e-08,-6.408274612856743164e-20,-6.408500218687503687e-20
2.146191581172175233e+00,8.714149151780916426e-09,-3.419528201624887111e-20,-3.420403623883147378e-20
1.167221697851681839e+00,2.032766943883563571e-09,1.376204544113471225e-20,1.377205954339151265e-20
1.458942066928939463e+00,1.461258082564511719e-08,-5.171865245404462668e-20,-5.171721160035962959e-20
7.751229381122501039e+00,9.152410273268960291e-09,-2.314162396144135681e-21,-2.306341550918536672e-21
5.520049558917435206e+00,2.845205880261930660e-09,2.091357832342547526e-19,2.091371294536081897e-19
7.628346665453851649e+00,6.483626616551432858e-09,5.070696309288281865e-20,5.070959210405367083e-20
3.445690512104669256e+00,1.446465347780116025e-08,-6.524321713356283267e-20,-6.525104712273513122e-20
6.286551036629897560e+00,6.305931176176930278e-09,2.837793150791124522e-20,2.838461198217696845e-20
1.457792757531667593e+00,9.222646332797531637e-09,-3.144397713774368350e-20,-3.142613015500061569e-20
2.163436159150798233e+00,6.250655857829348377e-09,-2.003497953422552355e-20,-2.003807640978069813e-20
2.939933344103930146e+00,9.963601786754154563e-09,-4.110327064913358407e-20,-4.110919839441072384e-20
4.852227761905191450e+00,8.323833847888020722e-09,-2.019232476589189786e-20,-2.019390313291380001e-20
4.901862160636370369e+00,6.277643394802459109e-09,5.857597317325546464e-21,5.852784514489535359e-21
4.492905166149103735e+00,3.237480563598019651e-09,9.863324340980376181e-20,9.862622861681722831e-20
3.971245092424542822e+00,5.678706275277624333e-09,1.914221950497936065e-21,1.915603886937617578e-21
5.029936122373690033e+00,1.006914589247024359e-08,-3.417743109876199668e-20,-3.418034027409250012e-20
7.766636767714867773e+00,8.687805448643360728e-09,4.880888105889693853e-21,4.895276841828120318e-21
4.206556923402834158e+00,7.769254075634362624e-09,-1.996150865572758796e-20,-1.996150663929803599e-20
6.862299952588833740e+00,9.435034949427654052e-09,-1.485946347569887531e-20,-1.485622435592256217e-20
1.391103755223098482e+00,6.875114022468553418e-09,-2.113361435471573757e-20,-2.112409413603573946e-20
3.699110800610402983e+00,8.750006558192630255e-09,-3.110185586677516497e-20,-3.110486342530020741e-20
4.923475105496794235e+00,9.446271150380096365e-09,-2.976659932833511809e-20,-2.975223196293422700e-20
5.342243889584560534e+00,1.129415712818991049e-08,-4.185075078247319747e-20,-4.185707772459839841e-20
2.750128379524078959e+00,1.452883822474266649e-08,-6.470051683600335347e-20,-6.470860011302221231e-20
3.795037094406166656e+00,4.925405555609877374e-09,1.182951968489344842e-20,1.182585701470494617e-20
7.629043181149830488e+00,1.468738725374005375e-08,-5.647502620902662489e-20,-5.647617338294629814e-20
5.541955278083642966e+00,1.480741107960280659e-08,-6.417328258167969437e-20,-6.418729576368068348e-20
5.094763738886062043e+00,1.249014222062510040e-08,-5.101059563604534962e-20,-5.101094658388664041e-20
1.457090973638886400e+00,1.129521480499215432e-08,-3.935014026468351226e-20,-3.936681513058790636e-20
1.365233803502033938e+00,2.888562406729200869e-09,3.500028959227771692e-21,3.513950343233226591e-21
2.479789134824452290e+00,1.214153038435269716e-08,-5.223033370723800775e-20,-5.223114367675208215e-20
1.964759430940431040e+00,9.946424968965513533e-09,-3.957880563921730465e-20,-3.958522521646426232e-20
7.886249504913013908e+00,5.245824772819121211e-09,1.089640912843923808e-19,1.089550079032095475e-19
1.019230033218649023e+00,5.148173983386830183e-09,-8.339660058267789075e-21,-8.343504363009870996e-21
3.560904704263619713e+00,6.336831312455276960e-09,-1.128670230475867175e-20,-1.128893309944297646e-20
1.408957147366611373e+00,6.175222576180041072e-09,-1.831300618071267959e-20,-1.832345129036879203e-20
5.480073908223736190e+00,7.191523043547928499e-09,-4.806283212759713217e-22,-4.898262722141996671e-22
1.325732414524013691e+00,8.899872125744791410e-09,-2.779578039805551550e-20,-2.779765214810613254e-20
1.478867448792056116e+00,1.227484031708289045e-08,-4.350310260347902787e-20,-4.350831044095698611e-20
1.559597539256832199e+00,7.172380745720522610e-09,-2.407601876163709802e-20,-2.406662663060031530e-20
2.902495919120156476e+00,2.366221670898785004e-09,7.784635769082587085e-20,7.785773639456832150e-20
5.034506475976553652e+00,1.097908720851483005e-08,-4.097104985296124209e-20,-4.097088964092524277e-20
6.638140323415976596e+00,2.021463250901532950e-09,6.256864033792621848e-19,6.256911393749827645e-19
2.870341091508825659e+00,8.127849975327401191e-09,-3.017587463507445389e-20,-3.018922651881070329e-20
2.982197395986264876e+00,1.051328478594063715e-08,-4.415891592939078142e-20,-4.415254175229645321e-20
6.771375007663558598e+00,9.995382899605223881e-09,-2.179944184865736903e-20,-2.179974768335250118e-20
6.221638661234258016e+00,1.256999133273431279e-08,-4.716536130394086024e-20,-4.716051462078135023e-20
1.887703238501342362e+00,1.427942853492579483e-08,-5.824857400900029170e-20,-5.823257044768435165e-20
6.644442542944498875e+00,6.328197455032861053e-09,3.471196625662873938e-20,3.468915767906529648e-20
6.818757760446968241e+00,1.142897787285197750e-08,-3.504587513628385800e-20,-3.504326565449332155e-20
2.244780484969741252e+00,1.324332922095584716e-08,-5.654926624537760155e-20,-5.656025743600928309e-20
5.388635990007874632e+00,1.296468099196357127e-08,-5.310524762529793710e-20,-5.309932565838388955e-20
2.377205352748665845e+00,1.236295823625987690e-08,-5.297779731330094803e-20,-5.299093044767523240e-20
2.704448984196577754e+00,8.782162480714066644e-09,-3.458561002302160941e-20,-3.459056401869165060e-20
4.458040287300494064e+00,1.219444399304984399e-08,-5.109652782722510464e-20,-5.109450048966750173e-20
4.655540195655659019e+00,5.071025148738892968e-09,2.565423785942402567e-20,2.566037295328837997e-20
4.353234607787310750e+00,8.671372787998868357e-09,-2.686909953427723984e-20,-2.686835159338387269e-20
4.787987373129460877e+00,9.095340222187719316e-09,-2.766614046009453120e-20,-2.767406876948441050e-20
2.492152734978167139e+00,3.948442923069889191e-09,5.897350709551340604e-21,5.891815387374186760e-21
6.450062576895384758e+00,1.323213545244125645e-08,-5.093694039786127960e-20,-5.092809536894878412e-20
2.944938884200258400e+00,7.764585983199244523e-09,-2.749226706280430634e-20,-2.749232205896117320e-20
7.388783028033771849e+00,7.176995968431016602e-09,2.794428588526709630e-20,2.792744774129868291e-20
4.606087125127126924e+00,9.620074608005157910e-09,-3.298322309844093876e-20,-3.297478647135824031e-20
3.125788370612093470e+00,9.686371483014909031e-09,-3.918323366972265577e-20,-3.917907118492551847e-20
2.220687317558101004e+00,6.405026882971795983e-09,-2.089236224040469239e-20,-2.088362808495217168e-20
4.396427736912212225e+00,1.101728982212465284e-08,-4.380864109913247368e-20,-4.381200737379624328e-20
3.634081101059466246e+00,5.935895797100312625e-09,-5.916198390333921590e-21,-5.907916825149655615e-21
5.361656535053528572e+00,9.036548385179284291e-09,-2.313290967456044891e-20,-2.314352032376046635e-20
4.489217078360649538e+00,2.173562143339883697e-09,2.410033482631172108e-19,2.410090482612258708e-19
1.258717886004877329e+00,2.910163103563825742e-09,2.115183294295845054e-21,2.110279491199564399e-21
6.831663381659735634e+00,3.086707330457972973e-09,2.755071574907462485e-19,2.755139010077954414e-19
1.361717573835771855e+00,1.004352241906806037e-08,-3.268020035293841070e-20,-3.267014391177424869e-20
6.793166147014472855e+00,8.699277390873122147e-09,-6.389369833321479360e-21,-6.396729734841564405e-21
6.689247503917433946e+00,6.685574649204892836e-09,2.690763281071870285e-20,2.690712051592371556e-20
7.467881877012932712e+00,6.825384637621969320e-09,3.786409494261509506e-20,3.786448448887965311e-20
5.650807288060729405e+00,1.368359587763797835e-08,-5.688664156749186439e-20,-5.687474491931346206e-20
2.124365438737453537e+00,1.144475115923061284e-08,-4.747623000046457605e-20,-4.746912441955087981e-20
4.093505880178264000e+00,5.528970100243308370e-09,6.094542764120772709e-21,6.082349988680667946e-21
4.076028621193294121e+00,6.567279586681583122e-09,-8.598217708790500189e-21,-8.593641626183415044e-21
5.426330905373403901e+00,1.438843305184264848e-08,-6.192922351947893293e-20,-6.192177262738514154e-20
3.667962726828305264e+00,6.965911668060029629e-09,-1.666868826991398266e-20,-1.664745021095470389e-20
5.729746615783827934e+00,8.593047027733835336e-09,-1.553482265527615457e-20,-1.555161414624369780e-20
2.427351660684863965e+00,1.153945366994849757e-08,-4.911273451539707837e-20,-4.911809803839641912e-20
3.473455447025910914e+00,4.941858955403879342e-09,6.008023698844163175e-21,6.021357410725036672e-21
4.803193879011480760e+00,1.043991080199042406e-08,-3.813466259368236825e-20,-3.814821329666843637e-20
3.993557358501143018e+00,5.043916475773149799e-09,1.314861554703089364e-20,1.313662094119164689e-20
1.857679555383001668e+00,1.318294756783121679e-08,-5.317158731023856380e-20,-5.316641648828475945e-20
7.760796845337530669e+00,7.408953112972265226e-09,2.900776030144944736e-20,2.901794438805823289e-20
5.839067814955299696e+00,1.469766795701063811e-08,-6.271216439145959061e-20,-6.271885119633334398e-20
6.831245544537180692e+00,2.833455178325924051e-09,3.305954950226226348e-19,3.306008962943455527e-19
3.502225224024025252e+00,8.943141622910742255e-09,-3.331427884078407011e-20,-3.331310928808977104e-20
7.614271371183611414e+00,7.910150823761816379e-09,1.635002564199179491e-20,1.636521313233198075e-20
6.687129703869898023e+00,5.787227678713526614e-09,5.123502425252077257e-20,5.123500906812368794e-20
7.856543719115201441e+00,3.617415295121274949e-09,2.626726258827976419e-19,2.626825283559173142e-19
2.381759766728638095e+00,3.044564453017440157e-09,2.269520211116263740e-20,2.268617093256949372e-20
4.340186336205198003e+00,1.262705373794585355e-08,-5.401851880285741286e-20,-5.402036759135203439e-20
3.700942958506585612e+00,4.274937232842658691e-09,2.422043282177996998e-20,2.421946577724235253e-20
5.297264969221259001e+00,2.418374891985924023e-09,2.717487359802567683e-19,2.717601270597316021e-19
2.751538135675720920e+00,9.266340497509128629e-09,-3.733471646737440587e-20,-3.732892033697919965e-20
1.703306028254804261e+00,4.892647298032965767e-09,-1.210900460444953244e-20,-1.211652213576246824e-20
4.336316107802401731e+00,6.807056900955818063e-09,-8.660194906324036273e-21,-8.653375228687236932e-21
5.476303555637433540e+00,1.253177206695839894e-08,-4.993502744525983922e-20,-4.992732113249556195e-20
3.688107929439168764e+00,9.818240790991112719e-09,-3.844355719688686345e-20,-3.844467365411005914e-20
7.912075399014010024e+00,3.939090129287515270e-09,2.207112152861080779e-19,2.207086386629577646e-19
3.841921405042286963e+00,3.673089225056023227e-09,4.744442280335910580e-20,4.744248477090488051e-20
3.098708797064691378e+00,9.758000444614527866e-09,-3.966335177840745193e-20,-3.968030170246734034e-20
6.697284775696580539e+00,1.295169726507653899e-08,-4.783663133147206154e-20,-4.783474390139081463e-20
4.266828621229572960e+00,8.147576229428727211e-09,-2.295447115678240529e-20,-2.295212537749013364e-20
2.912517478894449674e+00,1.076603313420967307e-08,-4.559569083998633848e-20,-4.560434612522393109e-20
3.005437171301245325e+00,1.229342650641244135e-08,-5.376397681663379743e-20,-5.375655235413504873e-20
7.630090524709668642e+00,4.095122182897928853e-09,1.865156431474616355e-19,1.865019134781033977e-19
7.732157237119454685e+00,1.052364379346882946e-08,-1.970923951466575082e-20,-1.971475764287967904e-20
5.523658273700909227e+00,1.469797660436702839e-08,-6.355773886342890177e-20,-6.356249105411882320e-20
2.951375836723346247e+00,1.092448849092677923e-08,-4.644564802996558738e-20,-4.642577293164569703e-20
5.979583306032894008e+00,1.118275330504488098e-08,-3.781521785800659372e-20,-3.783120969863917064e-20
2.517386373552761292e+00,3.426974372406159248e-09,1.656073336994569206e-20,1.656635967249775336e-20
3.254592811897551563e+00,9.490585136173272092e-09,-3.768677535379086853e-20,-3.767735412101497810e-20
4.792154517919358092e+00,3.909456931551056329e-09,7.039164340283069179e-20,7.039542065847108565e-20
3.808009128151819578e+00,1.123833433383143573e-08,-4.695769973590192112e-20,-4.694588165645838983e-20
3.457167038442107820e+00,8.217559642402424444e-09,-2.840049488237705133e-20,-2.841052225924831362e-20
7.818941006405416339e+00,2.744882573671018676e-09,4.673499877861365750e-19,4.673271852001134196e-19
2.191443221358243321e+00,4.847475729136743661e-09,-8.980057591304519777e-21,-8.972389412414816867e-21
5.296449912645924130e+00,7.072030685781412380e-09,-1.032230319836706447e-21,-1.044188601483417292e-21
1.269789726386946871e+00,3.883524708861548777e-09,-5.736625856603158819e-21,-5.739889855368618191e-21
1.642003159937331036e+00,6.323725886437882073e-09,-2.046225734357128509e-20,-2.047404580354553281e-20
2.469972035082071748e+00,1.499038161666029743e-08,-6.591685384455749378e-20,-6.590633042598799849e-20
7.941803372101253089e+00,4.857252064595886650e-09,1.354546334049621128e-19,1.354632849073107864e-19
6.084972474594599667e+00,9.459941700601932334e-09,-2.172443640030442561e-20,-2.173163703692349419e-20
7.076266669404391862e+00,2.057520187046342308e-09,6.874450671871986378e-19,6.874541021056447757e-19
1.346386492457015915e+00,1.432090699952475806e-08,-4.717976493357481959e-20,-4.717855216098162118e-20
5.770069168568710438e+00,1.296144136317488475e-08,-5.173589419201150323e-20,-5.173728808031710268e-20
4.079555356052040338e+00,3.000047837914697621e-09,9.519107733018654369e-20,9.519165149680696709e-20
3.914939639887445644e+00,4.133008593609937070e-09,3.358393241165692901e-20,3.358190491805842969e-20
5.957783559735801759e+00,9.655828619987627234e-09,-2.463227586240586792e-20,-2.462612580976775693e-20
3.158232653749063701e+00,4.056912638869775957e-09,1.702963099912064997e-20,1.703273447482508097e-20
4.594274762897173403e+00,6.142258147417317211e-09,3.614987767441538666e-21,3.611493095977200468e-21
2.825073052766014836e+00,1.222916181909861780e-08,-5.330822502132551310e-20,-5.329816246386735654e-20
3.739828494146860027e+00,1.097830871381878657e-08,-4.555360118350863304e-20,-4.555971593965627228e-20
4.733283226433265156e+00,1.031226920624802909e-08,-3.753326301920269298e-20,-3.753039368277202007e-20
2.105167019783841909e+00,2.545911281425909103e-09,2.942979106555418723e-20,2.943401261926670773e-20
2.933309853336425022e+00,4.761773027904858878e-09,5.029012170944901384e-22,5.176892876928554765e-22
3.942841336550782394e+00,3.555163509440131154e-09,5.602577933700651295e-20,5.602072492337302887e-20
4.309235849697087950e+00,9.326136127427021764e-09,-3.231138624419063342e-20,-3.229395541972753124e-20
6.600027776077127761e+00,1.170493711538357687e-08,-3.863507646608787775e-20,-3.863331481657165216e-20
5.500650797073195264e+00,8.260765803819513207e-09,-1.391791642662440801e-20,-1.391985619573093322e-20
4.937430465654821354e+00,1.247789622864913512e-08,-5.144549714494356907e-20,-5.145222187245295744e-20
7.089071755902775607e+00,2.983030320085803822e-09,3.203298944387699187e-19,3.203357573729604419e-19
2.381442053437345940e+00,3.935418699657493089e-09,4.222263665979916582e-21,4.222753018424340460e-21
1.728581246246244874e+00,2.820506903439167651e-09,1.100719036551517978e-20,1.099615427285590232e-20
3.756076493574148412e+00,7.289852767982719219e-09,-1.899191348571644374e-20,-1.900319235747902878e-20
1.960329688900947387e+00,4.578539399592682624e-09,-8.344513833162513735e-21,-8.350069025240519616e-21
4.891867266706065642e+00,1.402630601374372261e-08,-6.106070906700082272e-20,-6.106746912703953257e-20
5.015503324461193735e+00,4.018177116644422593e-09,7.314871718425210176e-20,7.315962020816937492e-20
1.921154848247831115e+00,1.243962249118531821e-08,-5.056751989584305963e-20,-5.055376451286336006e-20
