t,E,EI,P,dP_dt
9.281856371274255224e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.546976061879042597e+01,1.666666666666666741e+00
9.321864372874575366e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.553644062145762561e+01,1.666666666666666741e+00
9.361872374474895508e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.560312062412482526e+01,1.666666666666666741e+00
9.401880376075215651e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.566980062679202490e+01,1.666666666666666741e+00
9.441888377675535793e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.573648062945922455e+01,1.666666666666666741e+00
9.481896379275855935e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.580316063212642774e+01,1.666666666666666741e+00
9.521904380876176077e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.586984063479362739e+01,1.666666666666666741e+00
9.561912382476496219e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.593652063746082526e+01,1.666666666666666741e+00
9.601920384076816362e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.600320064012802845e+01,1.666666666666666741e+00
9.641928385677136504e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.606988064279522632e+01,1.666666666666666741e+00
9.681936387277456646e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.613656064546242774e+01,1.666666666666666741e+00
9.721944388877776788e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.620324064812962916e+01,1.666666666666666741e+00
9.761952390478096930e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.626992065079682703e+01,1.666666666666666741e+00
9.801960392078415296e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.633660065346402490e+01,1.666666666666666741e+00
9.841968393678735438e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.640328065613122277e+01,1.666666666666666741e+00
9.881976395279055581e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.646996065879842064e+01,1.666666666666666741e+00
9.921984396879375723e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.653664066146562561e+01,1.666666666666666741e+00
9.961992398479695865e+00,5.000000000000000000e-01,0.000000000000000000e+00,1.660332066413282348e+01,1.666666666666666741e+00
1.000200040008001601e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.667000066680002845e+01,1.666666666666666741e+00
1.004200840168033615e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.673668066946722632e+01,1.666666666666666741e+00
1.008201640328065629e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.680336067213442419e+01,1.666666666666666741e+00
1.012202440488097643e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.687004067480162561e+01,1.666666666666666741e+00
1.016203240648129658e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.693672067746882703e+01,1.666666666666666741e+00
1.020204040808161672e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.700340068013602490e+01,1.666666666666666741e+00
1.024204840968193686e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.707008068280322632e+01,1.666666666666666741e+00
1.028205641128225700e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.713676068547042775e+01,1.666666666666666741e+00
1.032206441288257714e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.720344068813762561e+01,1.666666666666666741e+00
1.036207241448289729e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.727012069080482703e+01,1.666666666666666741e+00
1.040208041608321743e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.733680069347202846e+01,1.666666666666666741e+00
1.044208841768353757e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.740348069613922632e+01,1.666666666666666741e+00
1.048209641928385771e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.747016069880642419e+01,1.666666666666666741e+00
1.052210442088417786e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.753684070147362206e+01,1.666666666666666741e+00
1.056211242248449800e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.760352070414082704e+01,1.666666666666666741e+00
1.060212042408481814e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.767020070680802490e+01,1.666666666666666741e+00
1.064212842568513828e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.773688070947522988e+01,1.666666666666666741e+00
1.068213642728545842e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.780356071214242775e+01,1.666666666666666741e+00
1.072214442888577679e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.787024071480962562e+01,1.666666666666666741e+00
1.076215243048609693e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.793692071747682348e+01,1.666666666666666741e+00
1.080216043208641707e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.800360072014402490e+01,1.666666666666666741e+00
1.084216843368673722e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.807028072281122633e+01,1.666666666666666741e+00
1.088217643528705736e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.813696072547842419e+01,1.666666666666666741e+00
1.092218443688737750e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.820364072814562562e+01,1.666666666666666741e+00
1.096219243848769764e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.827032073081282704e+01,1.666666666666666741e+00
1.100220044008801779e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.833700073348002491e+01,1.666666666666666741e+00
1.104220844168833793e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.840368073614722277e+01,1.666666666666666741e+00
1.108221644328865807e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.847036073881442775e+01,1.666666666666666741e+00
1.112222444488897821e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.853704074148162562e+01,1.666666666666666741e+00
1.116223244648929835e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.860372074414882348e+01,1.666666666666666741e+00
1.120224044808961850e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.867040074681602491e+01,1.666666666666666741e+00
1.124224844968993864e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.873708074948322633e+01,1.666666666666666741e+00
1.128225645129025878e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.880376075215042420e+01,1.666666666666666741e+00
1.132226445289057892e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.887044075481762917e+01,1.666666666666666741e+00
1.136227245449089907e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.893712075748482704e+01,1.666666666666666741e+00
1.140228045609121921e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.900380076015202491e+01,1.666666666666666741e+00
1.144228845769153935e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.907048076281922278e+01,1.666666666666666741e+00
1.148229645929185949e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.913716076548642420e+01,1.666666666666666741e+00
1.152230446089217963e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.920384076815362562e+01,1.666666666666666741e+00
1.156231246249249978e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.927052077082082349e+01,1.666666666666666741e+00
1.160232046409281992e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.933720077348802491e+01,1.666666666666666741e+00
1.164232846569313828e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.940388077615522278e+01,1.666666666666666741e+00
1.168233646729345843e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.947056077882242420e+01,1.666666666666666741e+00
1.172234446889377857e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.953724078148962207e+01,1.666666666666666741e+00
1.176235247049409871e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.960392078415682349e+01,1.666666666666666741e+00
1.180236047209441885e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.967060078682402136e+01,1.666666666666666741e+00
1.184236847369473900e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.973728078949122278e+01,1.666666666666666741e+00
1.188237647529505914e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.980396079215842065e+01,1.666666666666666741e+00
1.192238447689537928e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.987064079482562207e+01,1.666666666666666741e+00
1.196239247849569942e+01,5.000000000000000000e-01,0.000000000000000000e+00,1.993732079749282349e+01,1.666666666666666741e+00
1.200240048009601956e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.000400080016002136e+01,1.666666666666666741e+00
1.204240848169633971e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.007068080282722633e+01,1.666666666666666741e+00
1.208241648329665985e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.013736080549442065e+01,1.666666666666666741e+00
1.212242448489697999e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.020404080816162207e+01,1.666666666666666741e+00
1.216243248649730013e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.027072081082882349e+01,1.666666666666666741e+00
1.220244048809762027e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.033740081349602491e+01,1.666666666666666741e+00
1.224244848969794042e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.040408081616322278e+01,1.666666666666666741e+00
1.228245649129826056e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.047076081883042065e+01,1.666666666666666741e+00
1.232246449289858070e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.053744082149762207e+01,1.666666666666666741e+00
1.236247249449890084e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.060412082416482349e+01,1.666666666666666741e+00
1.240248049609922099e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.067080082683202136e+01,1.666666666666666741e+00
1.244248849769954113e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.073748082949922278e+01,1.666666666666666741e+00
1.248249649929986127e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.080416083216643841e+01,1.666666666666666741e+00
1.252250450090018141e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.087084083483363628e+01,1.666666666666666741e+00
1.256251250250050155e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.093752083750083770e+01,1.666666666666666741e+00
1.260252050410081992e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.100420084016803557e+01,1.666666666666666741e+00
1.264252850570114006e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.107088084283523344e+01,1.666666666666666741e+00
1.268253650730146020e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.113756084550243486e+01,1.666666666666666741e+00
1.272254450890178035e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.120424084816963628e+01,1.666666666666666741e+00
1.276255251050210049e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.127092085083683415e+01,1.666666666666666741e+00
1.280256051210242063e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.133760085350403557e+01,1.666666666666666741e+00
1.284256851370274077e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.140428085617123699e+01,1.666666666666666741e+00
1.288257651530306092e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.147096085883843486e+01,1.666666666666666741e+00
1.292258451690338106e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.153764086150563628e+01,1.666666666666666741e+00
1.296259251850370120e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.160432086417283770e+01,1.666666666666666741e+00
1.300260052010402134e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.167100086684003557e+01,1.666666666666666741e+00
1.304260852170434148e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.173768086950723699e+01,1.666666666666666741e+00
1.308261652330466163e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.180436087217443841e+01,1.666666666666666741e+00
1.312262452490498177e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.187104087484163628e+01,1.666666666666666741e+00
1.316263252650530191e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.193772087750883770e+01,1.666666666666666741e+00
1.320264052810562205e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.200440088017603912e+01,1.666666666666666741e+00
1.324264852970594220e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.207108088284323699e+01,1.666666666666666741e+00
1.328265653130626234e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.213776088551043841e+01,1.666666666666666741e+00
1.332266453290658248e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.220444088817763983e+01,1.666666666666666741e+00
1.336267253450690262e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.227112089084483770e+01,1.666666666666666741e+00
1.340268053610722276e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.233780089351203912e+01,1.666666666666666741e+00
1.344268853770754291e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.240448089617924055e+01,1.666666666666666741e+00
1.348269653930786305e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.247116089884643841e+01,1.666666666666666741e+00
1.352270454090818141e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.253784090151363628e+01,1.666666666666666741e+00
1.356271254250850156e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.260452090418083770e+01,1.666666666666666741e+00
1.360272054410882170e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.267120090684803557e+01,1.666666666666666741e+00
1.364272854570914184e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.273788090951523699e+01,1.666666666666666741e+00
1.368273654730946198e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.280456091218243841e+01,1.666666666666666741e+00
1.372274454890978213e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.287124091484963984e+01,1.666666666666666741e+00
1.376275255051010227e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.293792091751683770e+01,1.666666666666666741e+00
1.380276055211042241e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.300460092018403913e+01,1.666666666666666741e+00
1.384276855371074255e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.307128092285123699e+01,1.666666666666666741e+00
1.388277655531106269e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.313796092551843842e+01,1.666666666666666741e+00
1.392278455691138284e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.320464092818563984e+01,1.666666666666666741e+00
1.396279255851170298e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.327132093085283771e+01,1.666666666666666741e+00
1.400280056011202312e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.333800093352003913e+01,1.666666666666666741e+00
1.404280856171234326e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.340468093618724055e+01,1.666666666666666741e+00
1.408281656331266340e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.347136093885443842e+01,1.666666666666666741e+00
1.412282456491298355e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.353804094152163984e+01,1.666666666666666741e+00
1.416283256651330369e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.360472094418884126e+01,1.666666666666666741e+00
1.420284056811362383e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.367140094685604268e+01,1.666666666666666741e+00
1.424284856971394397e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.373808094952324055e+01,1.666666666666666741e+00
1.428285657131426412e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.380476095219044197e+01,1.666666666666666741e+00
