t,n,g,dn_dt,dn_dt_noisy
6.751350270054010672e+00,7.170985097159218640e+02,1.322052630317558930e-01,-1.098082524586647502e+01,-1.095294967719650892e+01
6.781356271254250778e+00,7.167691869384445909e+02,1.323858109179030240e-01,-1.096963659040633132e+01,-1.099941818162283802e+01
6.811362272454490885e+00,7.164401997965372857e+02,1.325645072789688184e-01,-1.095845401275052211e+01,-1.104798167609974335e+01
6.841368273654730991e+00,7.161115481076334390e+02,1.327413648450657957e-01,-1.094727753001653880e+01,-1.089105369212232866e+01
6.871374274854971098e+00,7.157832316886581339e+02,1.329163962429163737e-01,-1.093610715919822773e+01,-1.096552310685291154e+01
6.901380276055211205e+00,7.154552503560282730e+02,1.330896139958530067e-01,-1.092494291716445964e+01,-1.094853017092644265e+01
6.931386277255451311e+00,7.151276039256526929e+02,1.332610305238181025e-01,-1.091378482065780275e+01,-1.077150256693232677e+01
6.961392278455691418e+00,7.148002922129318222e+02,1.334306581433640504e-01,-1.090263288629318694e+01,-1.079623427644569844e+01
6.991398279655931525e+00,7.144733150328156626e+02,1.335985090856166013e-01,-1.089148713059526408e+01,-1.084380029402060863e+01
7.021404280856170743e+00,7.141466721997564946e+02,1.337645955077536586e-01,-1.088034757001900843e+01,-1.090311862121229858e+01
7.051410282056410850e+00,7.138203635274456929e+02,1.339289294117493312e-01,-1.086921422077336530e+01,-1.083674115707444408e+01
7.081416283256650956e+00,7.134943888291104486e+02,1.340915227078092187e-01,-1.085808709895970381e+01,-1.097216058782409576e+01
7.111422284456891063e+00,7.131687479175315048e+02,1.342523872188587375e-01,-1.084696622058041271e+01,-1.084163958550153595e+01
7.141428285657131170e+00,7.128434406050427015e+02,1.344115346805430933e-01,-1.083585160153772620e+01,-1.087384251562684234e+01
7.171434286857371276e+00,7.125184667035314305e+02,1.345689767412271975e-01,-1.082474325763256573e+01,-1.088902351481579878e+01
7.201440288057611383e+00,7.121938260244386356e+02,1.347247249619957510e-01,-1.081364120456341027e+01,-1.089278142777530434e+01
7.231446289257851490e+00,7.118695183787582437e+02,1.348787908166532434e-01,-1.080254545792510967e+01,-1.077628837803135298e+01
7.261452290458091596e+00,7.115455435770379609e+02,1.350311856917238706e-01,-1.079145603320778690e+01,-1.078699101454211728e+01
7.291458291658331703e+00,7.112219014293787041e+02,1.351819208864516175e-01,-1.078037294579568339e+01,-1.077238676259567640e+01
7.321464292858571810e+00,7.108985917454348282e+02,1.353310076128002304e-01,-1.076929621096603995e+01,-1.072717740820321097e+01
7.351470294058811916e+00,7.105756143344138991e+02,1.354784569954532170e-01,-1.075822584388796699e+01,-1.080053003232123565e+01
7.381476295259052023e+00,7.102529690050771478e+02,1.356242800718138741e-01,-1.074716185962136095e+01,-1.080894108234480733e+01
7.411482296459292129e+00,7.099306555657390163e+02,1.357684877920052047e-01,-1.073610427311576032e+01,-1.082492254236167284e+01
7.441488297659532236e+00,7.096086738242673846e+02,1.359110910188700283e-01,-1.072505309920926919e+01,-1.074181292790560427e+01
7.471494298859771455e+00,7.092870235880834571e+02,1.360521005279708706e-01,-1.071400835262746476e+01,-1.067600054219984074e+01
7.501500300060011561e+00,7.089657046641619900e+02,1.361915270075900741e-01,-1.070297004798230489e+01,-1.071044122424610734e+01
7.531506301260251668e+00,7.086447168590572119e+02,1.363293810657255356e-01,-1.069193819978640647e+01,-1.065988179026881966e+01
7.561512302460491775e+00,7.083240599789662610e+02,1.364656732618923507e-01,-1.068091282251996432e+01,-1.073996550820020524e+01
7.591518303660731881e+00,7.080037338293692528e+02,1.366004140212541407e-01,-1.066989393043974310e+01,-1.069334999703332834e+01
7.621524304860971988e+00,7.076837382153025828e+02,1.367336136829852000e-01,-1.065888153768733915e+01,-1.069717837175640618e+01
7.651530306061212094e+00,7.073640729414124735e+02,1.368652825124959116e-01,-1.064787565831537286e+01,-1.071029454882715726e+01
7.681536307261452201e+00,7.070447378119561108e+02,1.369954307014329131e-01,-1.063687630628654368e+01,-1.054390262942349921e+01
7.711542308461692308e+00,7.067257326308005076e+02,1.371240683676790695e-01,-1.062588349547265310e+01,-1.058327645685926299e+01
7.741548309661932414e+00,7.064070572014230720e+02,1.372512055553534172e-01,-1.061489723965366316e+01,-1.065298726726751966e+01
7.771554310862172521e+00,7.060887113269117208e+02,1.373768522348112198e-01,-1.060391755251677992e+01,-1.064221841292626891e+01
7.801560312062412628e+00,7.057706948099643114e+02,1.375010183026439126e-01,-1.059294444765546750e+01,-1.059580429034572724e+01
7.831566313262652734e+00,7.054530074528893238e+02,1.376237135816791579e-01,-1.058197793856857949e+01,-1.065408063370700908e+01
7.861572314462892841e+00,7.051356490576055194e+02,1.377449478209808453e-01,-1.057101803865938372e+01,-1.054922668036516242e+01
7.891578315663132948e+00,7.048186194256417139e+02,1.378647306958490359e-01,-1.056006476123465987e+01,-1.062477669999282348e+01
7.921584316863372166e+00,7.045019183581373454e+02,1.379830718078200180e-01,-1.054911811950379530e+01,-1.056763976824734108e+01
7.951590318063612273e+00,7.041855456558420201e+02,1.380999806846662514e-01,-1.053817812657786313e+01,-1.058941925778426096e+01
7.981596319263852379e+00,7.038695011191155118e+02,1.382154667803964787e-01,-1.052724479546871805e+01,-1.055123720995545966e+01
8.011602320464092486e+00,7.035537845479281032e+02,1.383295394752555307e-01,-1.051631813908810642e+01,-1.058287599811635538e+01
8.041608321664332593e+00,7.032383957418603586e+02,1.384422080757245210e-01,-1.050539817024677092e+01,-1.058403927159808866e+01
8.071614322864572699e+00,7.029233345001030102e+02,1.385534818145207903e-01,-1.049448490165354997e+01,-1.054279194553989285e+01
8.101620324064812806e+00,7.026086006215120960e+02,1.386633698643973400e-01,-1.048357834594529514e+01,-1.051757883882879518e+01
8.131626325265052913e+00,7.022941939045695108e+02,1.387718813457484435e-01,-1.047267851570056330e+01,-1.048742298718569543e+01
8.161632326465293019e+00,7.019801141471253914e+02,1.388790252622060239e-01,-1.046178542329506200e+01,-1.045833624168801990e+01
8.191638327665533126e+00,7.016663611466756265e+02,1.389848105513660781e-01,-1.045089908101646792e+01,-1.037455427552414911e+01
8.221644328865773232e+00,7.013529347003790235e+02,1.390892460884251836e-01,-1.044001950107188037e+01,-1.039940690954378510e+01
8.251650330066013339e+00,7.010398346050575356e+02,1.391923406861806933e-01,-1.042914669558703089e+01,-1.044179165567135215e+01
8.281656331266253446e+00,7.007270606571959206e+02,1.392941030950304304e-01,-1.041828067660547852e+01,-1.038198475986863301e+01
8.311662332466493552e+00,7.004146126529421963e+02,1.393945420029729654e-01,-1.040742145608787261e+01,-1.044186631931491505e+01
8.341668333666733659e+00,7.001024903881071850e+02,1.394936660356074776e-01,-1.039656904591115349e+01,-1.032414447658030632e+01
8.371674334866973766e+00,6.997906936581647415e+02,1.395914837561337551e-01,-1.038572345786779394e+01,-1.035824960974574793e+01
8.401680336067213872e+00,6.994792222582517525e+02,1.396880036653522505e-01,-1.037488470366506021e+01,-1.044267667039863845e+01
8.431686337267453979e+00,6.991680759831680234e+02,1.397832342016640250e-01,-1.036405279492421094e+01,-1.032628351875052708e+01
8.461692338467694086e+00,6.988572546273763919e+02,1.398771837410708041e-01,-1.035322774317979366e+01,-1.031242312554890539e+01
8.491698339667934192e+00,6.985467579850028415e+02,1.399698605971748944e-01,-1.034240955987886146e+01,-1.047668932436148381e+01
8.521704340868174299e+00,6.982365858498360467e+02,1.400612730211793222e-01,-1.033159825638025353e+01,-1.036900300409281073e+01
8.551710342068414406e+00,6.979267380153280556e+02,1.401514292018876673e-01,-1.032079384395383315e+01,-1.034448496993475608e+01
8.581716343268654512e+00,6.976172142745936071e+02,1.402403372657041736e-01,-1.030999633377977887e+01,-1.040642194636978957e+01
8.611722344468892842e+00,6.973080144204104727e+02,1.403280052766337216e-01,-1.029920573694782249e+01,-1.035256461156345331e+01
8.641728345669132949e+00,6.969991382452196831e+02,1.404144412362818561e-01,-1.028842206445656515e+01,-1.033583997386620723e+01
8.671734346869373056e+00,6.966905855411428092e+02,1.404996530876875538e-01,-1.027764532722144253e+01,-1.025229053695315606e+01
8.701740348069613162e+00,6.963823561000681366e+02,1.405836487423740011e-01,-1.026687553613430204e+01,-1.025185237724777565e+01
8.731746349269853269e+00,6.960744497132961897e+02,1.406664360122684421e-01,-1.025611270190626456e+01,-1.012480401047533540e+01
8.761752350470093376e+00,6.957668661717722216e+02,1.407480226439265514e-01,-1.024535683514746509e+01,-1.026506980531667068e+01
8.791758351670333482e+00,6.954596052661535168e+02,1.408284163310795645e-01,-1.023460794639531457e+01,-1.017694639670325785e+01
8.821764352870573589e+00,6.951526667868087088e+02,1.409076247146342220e-01,-1.022386604611383554e+01,-1.021992372234480762e+01
8.851770354070813696e+00,6.948460505238188034e+02,1.409856553826727421e-01,-1.021313114469304750e+01,-1.019958485574450968e+01
8.881776355271053802e+00,6.945397562669762692e+02,1.410625158704527649e-01,-1.020240325244830792e+01,-1.026038474331261696e+01
8.911782356471293909e+00,6.942337838057853787e+02,1.411382136604075466e-01,-1.019168237961969403e+01,-1.028722736851681674e+01
8.941788357671534015e+00,6.939281329294625493e+02,1.412127561821457933e-01,-1.018096853637140242e+01,-1.021932594766226288e+01
8.971794358871774122e+00,6.936228034269356613e+02,1.412861508124516330e-01,-1.017026173279106871e+01,-1.013215330420540283e+01
9.001800360072014229e+00,6.933177950868446260e+02,1.413584048752847544e-01,-1.015956197888920620e+01,-1.008042169828793355e+01
9.031806361272254335e+00,6.930131076975410451e+02,1.414295256417803792e-01,-1.014886928459854687e+01,-1.011866973205528275e+01
9.061812362472494442e+00,6.927087410470883242e+02,1.414995203302491511e-01,-1.013818365977346403e+01,-1.011326961428130389e+01
9.091818363672734549e+00,6.924046949232618999e+02,1.415683961061772467e-01,-1.012750511418933996e+01,-1.016944345688805740e+01
9.121824364872974655e+00,6.921009691135488993e+02,1.416361600822262923e-01,-1.011683365754197794e+01,-1.004011896527618042e+01
9.151830366073214762e+00,6.917975634051480256e+02,1.417028193182334472e-01,-1.010616929944698228e+01,-1.003897898342713901e+01
9.181836367273454869e+00,6.914944775849703547e+02,1.417683808212114038e-01,-1.009551204943918989e+01,-1.012205367379764631e+01
9.211842368473694975e+00,6.911917114396381976e+02,1.418328515453482486e-01,-1.008486191697203793e+01,-1.008718045043173106e+01
9.241848369673935082e+00,6.908892647554860105e+02,1.418962383920076287e-01,-1.007421891141701487e+01,-1.012402150759025332e+01
9.271854370874175189e+00,6.905871373185954099e+02,1.419585482167853019e-01,-1.006358304207938303e+01,-9.990222697810189345e+00
9.301860372074415295e+00,6.902853289148229123e+02,1.420197878441160633e-01,-1.005295431822986529e+01,-1.003263660977837368e+01
9.331866373274655402e+00,6.899838393294910475e+02,1.420799640090154581e-01,-1.004233274896856010e+01,-1.004708598242657835e+01
9.361872374474895508e+00,6.896826683476465405e+02,1.421390833959998157e-01,-1.003171834331665302e+01,-1.001137334329550832e+01
9.391878375675135615e+00,6.893818157540933953e+02,1.421971526448441991e-01,-1.002111111022935752e+01,-9.999079995710930646e+00
9.421884376875375722e+00,6.890812813333924396e+02,1.422541783505823498e-01,-1.001051105859538026e+01,-1.003108589376552295e+01
9.451890378075615828e+00,6.887810648698614386e+02,1.423101670635066873e-01,-9.999918197236427275e+00,-1.006199645652357511e+01
9.481896379275855935e+00,6.884811661475756637e+02,1.423651252891683094e-01,-9.989332534906672834e+00,-1.005351980334241802e+01
9.511902380476094265e+00,6.881815849503668687e+02,1.424190594883770200e-01,-9.978754080292242534e+00,-1.006567240594781865e+01
9.541908381676334372e+00,6.878823210618244275e+02,1.424719760772013288e-01,-9.968182842010726574e+00,-9.945120190985885955e+00
9.571914382876574479e+00,6.875833742652944238e+02,1.425238814269683685e-01,-9.957618828610648620e+00,-9.846691736678948814e+00
9.601920384076814585e+00,6.872847443438799928e+02,1.425747818642640330e-01,-9.947062048570970205e+00,-1.003201551345279796e+01
9.631926385277054692e+00,6.869864310804414345e+02,1.426246836709328669e-01,-9.936512510300596901e+00,-9.929598137359352705e+00
9.661932386477294799e+00,6.866884342575961000e+02,1.426735930840780930e-01,-9.925970222137877386e+00,-9.905421025007573377e+00
9.691938387677534905e+00,6.863907536577185056e+02,1.427215162960616401e-01,-9.915435192350113169e+00,-9.964666476213187352e+00
9.721944388877775012e+00,6.860933890629398775e+02,1.427684594545041152e-01,-9.904907429133050556e+00,-9.894686139029680305e+00
9.751950390078015118e+00,6.857963402551489480e+02,1.428144286622848036e-01,-9.894386940610418790e+00,-9.949233785556337750e+00
9.781956391278255225e+00,6.854996070159911596e+02,1.428594299775416965e-01,-9.883873734833420244e+00,-9.823853628884014810e+00
9.811962392478495332e+00,6.852031891268690060e+02,1.429034694136714911e-01,-9.873367819780257904e+00,-9.903080272595836675e+00
9.841968393678735438e+00,6.849070863689423732e+02,1.429465529393295076e-01,-9.862869203355664638e+00,-9.857841184181101113e+00
9.871974394878975545e+00,6.846112985231329731e+02,1.429886864792877521e-01,-9.852377893392439745e+00,-9.818165814142712833e+00
9.901980396079215652e+00,6.843158253702355296e+02,1.430298759375047968e-01,-9.841893897704807159e+00,-9.863384866164423670e+00
9.931986397279455758e+00,6.840206666906011606e+02,1.430701271489951687e-01,-9.831417223972696462e+00,-9.920978765114748299e+00
9.961992398479695865e+00,6.837258222642727787e+02,1.431094458941973568e-01,-9.820947879777071066e+00,-9.847510662723843566e+00
9.991998399679935972e+00,6.834312918710921849e+02,1.431478379156451708e-01,-9.810485872639306493e+00,-9.772336109256986703e+00
1.002200440088017608e+01,6.831370752907001815e+02,1.431853089179678518e-01,-9.800031210020767602e+00,-9.804257842885439445e+00
1.005201040208041618e+01,6.828431723025365727e+02,1.432218645678900171e-01,-9.789583899322387595e+00,-9.778094440124188935e+00
1.008201640328065629e+01,6.825495826858400505e+02,1.432575104942316324e-01,-9.779143947884248789e+00,-9.833164038229496029e+00
1.011202240448089640e+01,6.822563062196480814e+02,1.432922522879080396e-01,-9.768711362985159852e+00,-9.761550217444382227e+00
1.014202840568113650e+01,6.819633426827973608e+02,1.433260955019299843e-01,-9.758286151842263223e+00,-9.721877802346321928e+00
1.017203440688137661e+01,6.816706918539234721e+02,1.433590456514035327e-01,-9.747868321610599907e+00,-9.746045920586068334e+00
1.020204040808161672e+01,6.813783535114607730e+02,1.433911082135302384e-01,-9.737457879382704462e+00,-9.642057149866698040e+00
1.023204640928185682e+01,6.810863274336426230e+02,1.434222886276068643e-01,-9.727054832188212430e+00,-9.737444511101239542e+00
1.026205241048209693e+01,6.807946133985014967e+02,1.434525922950257160e-01,-9.716659186993442887e+00,-9.768726698810310083e+00
1.029205841168233704e+01,6.805032111838685296e+02,1.434820245792743643e-01,-9.706270950701004097e+00,-9.787153912818309820e+00
1.032206441288257714e+01,6.802121205673740860e+02,1.435105908059358115e-01,-9.695890130149392050e+00,-9.638289835589757715e+00
1.035207041408281725e+01,6.799213413264473047e+02,1.435382962626883807e-01,-9.685516732112597893e+00,-9.688467644302422244e+00
1.038207641528305736e+01,6.796308732383162123e+02,1.435651461993058264e-01,-9.675150763299695811e+00,-9.624569674306574285e+00
1.041208241648329569e+01,6.793407160800079509e+02,1.435911458276572794e-01,-9.664792230354482427e+00,-9.641908784415878841e+00
1.044208841768353579e+01,6.790508696283484369e+02,1.436163003217071910e-01,-9.654441139855059362e+00,-9.573186925326268693e+00
1.047209441888377590e+01,6.787613336599627019e+02,1.436406148175154440e-01,-9.644097498313460193e+00,-9.580792130175403543e+00
1.050210042008401601e+01,6.784721079512885353e+02,1.436640944154666255e-01,-9.633761312180627812e+00,-9.652639040289043848e+00
1.053210642128425611e+01,6.781831922786653877e+02,1.436867441983373794e-01,-9.623432587888656187e+00,-9.609738342842947034e+00
1.056211242248449622e+01,6.778945864180094532e+02,1.437085691833634993e-01,-9.613111331734197407e+00,-9.558842732100544026e+00
1.059211842368473633e+01,6.776062901450076197e+02,1.437295743459199859e-01,-9.602797549936619603e+00,-9.664601307139387032e+00
1.062212442488497643e+01,6.773183032351840893e+02,1.437497646292695275e-01,-9.592491248661318082e+00,-9.519946449908276875e+00
