x,I0,Itrans,Itrans_noisy
8.187082722658395317e-01,5.406493610916824011e+00,3.242869257824408713e+00,3.216606590076603656e+00
1.194440698940585355e-01,5.239450743764503260e-01,2.655891225280228030e-01,2.956314292984277281e-01
3.278157620920996163e-01,9.716885987971433991e+00,8.131903281241903869e+00,8.136225842296902044e+00
4.822306700801786583e+00,5.726761353542701549e+00,2.656427517739147759e-01,2.891052874507116788e-01
3.228606827798167878e+00,1.117650450960641528e+00,2.462840905935630709e-01,2.503227486538968094e-01
4.734533332467036892e+00,3.776496373633739356e+00,2.577794046113707771e-01,2.656664381239217110e-01
1.746921794360478231e+00,9.608785233777773271e+00,2.791042402545323320e+00,2.767552435028411750e+00
3.776107883307069812e+00,3.646642013360064549e+00,2.780695396364429861e-01,2.981109624336073516e-01
3.269948268083339160e-01,5.778087704736657670e+00,4.804430362514406916e+00,4.857971310743617543e+00
8.310258279648558011e-01,3.606248511490677711e+00,1.886668852754436188e+00,1.877378226088910029e+00
1.385666674359949946e+00,6.319555151858805786e+00,2.281818486518593758e+00,2.264035250687169487e+00
2.751591258503708559e+00,5.121263196533553774e+00,4.418327884521943139e-01,4.370976873864837464e-01
2.787044400454550264e+00,3.625970173124874130e+00,3.544755511653687741e-01,3.400371426573350897e-01
2.494932261535074414e+00,1.404312719552399003e+00,2.692761005586833956e-01,2.482317215990771930e-01
2.122317923160387920e+00,3.188285355010571642e+00,4.519203287417725146e-01,4.560661380608175275e-01
2.878525801695492881e+00,6.396683536805178427e+00,4.807623733334429050e-01,4.720348473419401780e-01
4.833311976939191013e+00,5.387242443239379064e+00,2.638616820497048931e-01,3.070278898649846377e-01
2.290397802430596208e+00,4.715993362963572189e+00,5.593355462059477201e-01,5.593415954946014956e-01
4.187357108992023846e+00,5.933294770735593637e+00,2.875405900119180624e-01,2.972579493408609164e-01
2.793598251593559789e-01,4.062583324111635363e+00,3.450954748637042879e+00,3.479515404677036905e+00
1.927936286150288003e+00,5.432697100217691144e+00,9.066467393317918511e-01,8.976240637566555991e-01
2.802482218211995502e+00,5.941505840662379079e+00,4.770967634886835174e-01,5.201988596913517116e-01
3.101602778274685779e+00,7.291884055215704485e+00,4.609020369535248296e-01,4.419212105779214417e-01
1.250091699660056399e+00,9.655689471927335177e+00,4.501218916260627978e+00,4.476969085204044241e+00
1.996455067432976183e+00,2.637796367561064059e+00,4.220732379510183652e-01,4.110852273855107875e-01
4.735030843678450729e+00,9.771552223886962096e+00,2.900195788795808527e-01,2.865780571205667759e-01
3.244253770059745356e+00,9.859261942786666566e+00,5.290923522313382144e-01,4.870528062283666637e-01
2.924831242061473269e+00,8.165873161226034682e+00,5.692891274161688830e-01,5.682362838923035175e-01
3.264935525992046506e-01,7.292656972878882371e+00,6.085888965018506624e+00,6.035864367305324052e+00
2.608812882157385271e-01,1.149334066455954595e+00,6.330822291793516410e-01,6.748463811957166048e-01
1.056992239160323255e+00,7.911118357796203426e+00,4.159391515492613323e+00,4.156961606950382304e+00
6.891138792431650284e-01,6.307002861936337190e+00,4.202963875330953059e+00,4.183705143590073838e+00
4.918749646366437744e+00,2.871948872444742840e+00,2.523956474839236241e-01,2.251455039354164356e-01
1.373573801332073074e-02,2.800588680167299227e+00,2.764425260330560352e+00,2.752892346104314658e+00
1.829217645902585510e+00,3.669222882178856171e+00,6.292628443007555195e-01,6.225704602478426830e-01
2.921122481190080444e-01,3.551124190285415150e+00,2.973683310468420604e+00,2.942347981500079701e+00
3.200052791588383183e+00,4.293805301054256063e+00,3.303403181985586357e-01,3.027464653838736197e-01
2.326660103742955732e-01,5.542214245736578171e+00,4.865589271027533691e+00,4.859974020875687195e+00
3.420481777086115116e-01,8.008537154791344648e+00,6.632432114656319655e+00,6.616808602222450375e+00
3.997125280405944281e-01,4.279816698795766428e+00,3.376474768367421220e+00,3.404651161477771026e+00
1.358925656514397673e+00,7.676235287337274116e-01,2.600935517673625963e-01,2.942296629947283582e-01
2.881790339983252736e+00,7.061640652376222960e+00,5.186073512079305559e-01,5.190879873159272018e-01
4.027243088154268236e+00,5.156846833511201655e-01,2.394825818333088385e-01,2.536905689949446874e-01
1.335957922506303852e+00,4.978044212739255236e+00,1.664048694261516026e+00,1.623993043052762486e+00
1.415855282847331864e+00,6.721246574341235736e+00,2.416859838555769358e+00,2.435982369838747719e+00
4.122410719759685094e+00,6.342779811249972255e+00,2.953098819262641728e-01,2.943923778408662484e-01
3.729741900881613059e+00,8.224224435459690952e+00,3.614125054990335872e-01,3.759525549775586950e-01
6.340737417866731951e-01,9.473428544753467406e+00,6.635420934186235797e+00,6.683431618134045848e+00
4.031744673531784784e+00,3.662913524831706180e+00,2.699112704206294011e-01,2.014855377302984807e-01
4.156255543176405887e+00,7.390406907084138055e+00,3.048528355440235926e-01,3.126812809156264694e-01
8.891289178355293865e-01,8.716279046083119653e+00,5.184692138225811320e+00,5.151718566330775850e+00
3.134739992862767721e+00,8.512651494127226215e+00,5.069430549018485443e-01,5.247089556439832325e-01
9.837181091061897309e-01,8.072931018805295622e+00,4.481362534519514718e+00,4.441963131396660991e+00
1.217463560140412682e+00,5.456195658983356012e+00,2.234061206782166131e+00,2.219199219772046483e+00
2.470028776643209856e+00,7.949785994921040100e+00,8.275457245971338249e-01,8.336277372699449906e-01
2.611100139754042537e+00,2.744210685616883527e+00,3.312344332011732950e-01,3.496397147942344463e-01
2.395167576990936631e+00,5.375233960460711558e+00,5.829340415188128954e-01,5.851778641989100471e-01
2.705705266521043484e+00,5.685056316214103234e+00,4.906552973535777129e-01,4.668703691839433678e-01
1.065823382127262242e+00,1.923862136089534713e+00,5.906747350237093741e-01,5.740687684922470835e-01
3.892901840639560351e+00,8.708098984476302817e+00,3.483015705396422246e-01,3.748366572771236194e-01
1.389242060143041524e+00,4.712582064645601143e+00,1.419102435037967291e+00,1.418937446567371197e+00
4.563416448595551067e+00,4.283189361545743701e+00,2.629852657989220077e-01,2.124708338936902863e-01
2.575776517947947930e+00,6.068516059696078102e+00,5.678392995767342910e-01,5.931491808248250397e-01
1.518420264722923907e+00,6.116963776049357371e+00,1.825120321081334485e+00,1.837607775472738680e+00
8.719195125415007963e-01,3.719058106787081375e+00,1.884132042553618325e+00,1.910334508911176732e+00
2.426019812080151272e+00,7.089557946937246946e+00,7.556494129153106254e-01,7.455505889240101602e-01
1.881486500756761604e+00,3.376231544034844045e+00,5.563395512559146106e-01,5.811842468087129454e-01
3.115468953609663583e+00,5.642093050707939206e+00,3.888335781406020430e-01,3.570016305405517842e-01
2.492297913114749353e+00,6.268338739791458059e-01,2.323651730127609671e-01,2.494651673387247581e-01
1.847984900034838063e-01,1.165119191065872695e+00,6.976561732273685035e-01,6.829447639385267665e-01
4.165473844042668183e+00,1.294132279950057196e+00,2.463056756874991149e-01,2.665362268351035291e-01
2.583696955969799758e-01,6.377958690857429502e+00,5.525455832529364564e+00,5.555625156021855915e+00
4.137975819296052293e+00,5.395625785638050509e+00,2.843365913404485856e-01,2.622568867801927106e-01
4.063748217083881009e+00,3.924073782111267672e+00,2.717523101690090259e-01,2.702154257840467255e-01
4.619915626437808953e+00,4.026242619800671108e+00,2.605829052306433691e-01,2.617515440243233238e-01
3.322005205757663671e+00,9.038012372120061144e+00,4.696315774580611668e-01,5.053215219932799540e-01
8.031181705267526061e-01,7.401933539437756338e+00,4.616453416511640206e+00,4.637770159252733393e+00
2.209647057270188952e+00,3.078862765562418335e+00,4.196196601455806086e-01,3.830413338252668387e-01
2.197163300852352563e+00,3.837627390267310812e+00,4.993705127413415878e-01,5.130987605625982884e-01
3.161664932409574025e+00,9.553085691731165952e+00,5.470028740353914953e-01,5.693555503167656573e-01
1.905687662020217887e+00,4.128935449736175656e+00,6.680917868458634556e-01,7.318059637236957737e-01
3.378390439845591509e+00,5.317995904882418579e+00,3.398205099644289184e-01,2.894460370618031630e-01
1.019536900489188547e+00,7.471139220346979748e+00,4.012356536734848156e+00,3.996265967736828628e+00
1.766753890732793320e+00,2.649820005872066009e+00,4.851882189476672269e-01,5.251893545902872606e-01
2.716567056436772098e+00,6.667627124531463778e+00,5.559619315264585637e-01,5.153098225682577471e-01
2.138255256072245203e+00,2.724400501526532459e+00,4.009192562093766288e-01,3.649354386916348614e-01
6.126282538450011916e-01,8.672153991876660584e+00,6.137073173684481020e+00,6.152585639545890217e+00
4.829140603812521526e+00,4.452696505633578994e+00,2.597190775751362368e-01,2.902713374014997405e-01
3.456477010682357243e+00,9.779065045507774556e+00,4.573563682176283729e-01,4.372959535963617528e-01
4.165175388955129065e+00,1.109063399545867412e+00,2.448459890095394387e-01,2.610498041783012590e-01
1.787303731445732513e+00,5.573834262896311564e+00,1.105312305346606738e+00,1.108820963429505202e+00
4.724479550845436471e+00,4.818956371210558309e+00,2.630755086638578155e-01,3.086379796844198609e-01
4.062235502764212747e+00,3.267589457521423046e+00,2.650599444186277354e-01,2.650143912273656421e-01
4.897531227939429854e+00,1.681957331050162541e+00,2.479722462096167757e-01,2.776796655686587512e-01
9.869712619490272898e-01,1.263335561820436936e+00,4.110178089536927759e-01,3.839242731742648074e-01
2.385847383003713240e+00,8.265923885421971207e+00,9.511365811949815674e-01,9.455902157111208961e-01
1.929244970361847056e+00,2.162454131692712611e+00,3.814196121080206670e-01,3.785184784951661219e-01
3.069474978015184874e+00,8.057354979897135561e-01,2.394864269859504624e-01,2.736596654105072357e-01
1.251098668339800657e+00,5.810018055872055776e+00,2.359077149476048074e+00,2.376465540661661713e+00
5.023614487534316941e-01,2.613857640870244747e+00,1.697871599014603161e+00,1.675319005075796008e+00
2.383082934144573173e+00,4.012849273775405123e+00,4.600079071066606740e-01,4.804669400170587523e-01
3.197359682598166941e+00,8.196294972008061563e+00,4.727992459589369090e-01,4.959181842517653704e-01
1.920077092456549117e+00,6.213329808801198340e+00,1.102005454660352379e+00,1.098656082990769001e+00
4.937196713581435858e+00,1.917027402171645800e+00,2.487967295336717954e-01,2.410668600827175212e-01
2.029943860744491069e+00,1.722642126002478680e+00,3.223146156975730259e-01,3.165005183348963413e-01
1.499077712189065270e+00,6.169308017218309459e+00,1.899093696844322832e+00,1.848243924664656257e+00
4.069489125497557147e+00,8.503163386017472902e+00,3.256121761294588635e-01,3.312744663731974071e-01
2.333449015163980178e+00,4.992459552274838508e+00,5.705750296319218595e-01,5.776123675087402320e-01
1.366083913496035640e+00,6.905947290383992687e+00,2.664474688357168830e+00,2.638508832644399060e+00
1.432455122358032185e+00,8.022119370070630140e+00,3.061162798098634674e+00,3.083436185594886858e+00
4.735778946221191887e+00,2.031050825963871098e+00,2.496540697140088583e-01,2.084650616393000921e-01
4.808683740799610362e+00,6.728816618304144903e+00,2.707677757117631923e-01,2.542133910699744814e-01
3.231184481214935289e+00,9.779290595498983052e+00,5.304610157817442051e-01,5.162044437119976958e-01
1.393839883373818589e+00,7.021741589523415428e+00,2.645726747834988402e+00,2.705352042794655798e+00
3.556845218594924418e+00,7.210473569071260691e+00,3.642056877882524635e-01,3.162301658905160573e-01
1.083847409680543938e+00,1.542788964450654943e+00,4.652047551526637403e-01,4.820836628088516207e-01
1.610423437069679498e+00,5.973889137972776098e+00,1.550295962675187100e+00,1.578559661002856052e+00
2.708681798513827399e+00,1.895372373056541493e+00,2.826525206734876727e-01,2.939842875946837020e-01
2.005720805822728270e+00,7.251090474722972523e+00,1.247082517183076389e+00,1.282536755513677962e+00
1.755119313172934348e+00,5.043601277140233208e+00,9.950770689859635976e-01,9.649949383721708740e-01
4.870672147432440369e+00,1.044337265374974955e+00,2.455704949563383976e-01,1.771627368869727326e-01
8.510308723987453083e-01,2.580847648215312873e+00,1.090465529295014946e+00,1.113470065964122790e+00
3.068892794747088981e+00,4.206483962686416334e+00,3.422639179342791271e-01,3.063890729941464164e-01
1.927069474192477649e-01,1.876421902629593630e+00,1.460261770757915745e+00,1.450469774461537797e+00
4.585736856695221686e-01,3.659645840089221558e+00,2.734583357101214141e+00,2.699217977178471006e+00
1.049980025058622868e+00,9.992971181405602366e+00,5.386866918904305912e+00,5.418437174612791729e+00
4.958430980072323635e+00,2.587991893358532636e+00,2.511638931656335338e-01,2.771184002116561795e-01
3.632123196139000143e+00,5.951495858132181738e+00,3.271134834049018170e-01,3.055115735476919836e-01
4.340190478145994568e+00,5.420339828415579042e-01,2.413880475268030679e-01,2.684928028650928611e-01
2.474189231835827174e-01,9.503739730421939313e+00,8.315135082986611081e+00,8.318773400766202641e+00
3.407192263263364218e+00,8.510284073089339429e+00,4.288595202148189900e-01,4.246778552980265964e-01
2.199682397180029003e+00,1.230804189245355840e+00,2.708565168663312206e-01,2.725790167276022080e-01
2.082099742776746698e+00,2.058737049176492473e+00,3.471644108095230385e-01,3.410819300140243704e-01
3.541273971239858209e+00,6.094643991529420823e+00,3.399980247941850608e-01,3.584481827085140848e-01
1.541594752677902802e+00,2.003128466866374691e+00,4.417460210965038492e-01,4.510564482097962902e-01
2.567339116355123352e+00,3.527034800035731443e+00,3.832184304477704861e-01,3.727344160547558238e-01
1.303623609118582216e+00,7.975156713956683241e+00,3.439929977256205973e+00,3.470117649630672485e+00
1.957020352962042686e+00,7.061071752406036239e+00,1.275027621510445242e+00,1.256683353067530540e+00
2.666630876023761143e+00,6.574350573796637676e+00,5.699517572460179871e-01,5.785597665380415311e-01
7.894050141313158075e-01,8.989351671958567547e-01,3.390698758270738189e-01,3.517345369646432407e-01
1.380935609526017682e+00,2.518218751161242608e+00,6.123186519471706113e-01,6.566828637422664761e-01
2.102029526107701329e+00,1.636465641513941804e+00,3.078699089444383308e-01,2.927066680439692758e-01
2.363739892640777107e+00,5.853714862350515524e+00,6.499862665524849259e-01,7.022787399417971255e-01
4.000019840055091258e+00,7.592069430472615288e+00,3.197397813196420358e-01,3.250247298683147656e-01
3.214750569337996744e+00,5.075175010483491178e+00,3.532171331154913552e-01,3.473978257959141613e-01
2.812450332610586301e+00,8.156924167089753652e+00,6.216110465016433384e-01,6.014368639734850586e-01
4.349336968501982703e+00,1.218368310831933643e+00,2.457473138757581832e-01,2.633361164473941307e-01
9.867443238838186081e-01,1.914344434365091274e+00,6.277891196750036151e-01,6.292571770082751037e-01
5.204151758901748304e-01,1.099601198667083946e+00,4.804984833760720386e-01,4.473902053982384830e-01
1.968626066838677247e+00,4.365661638141219214e+00,6.715319313656786804e-01,6.376953160779196272e-01
6.859497777863909906e-01,2.384317253548498883e+00,1.180541078629648633e+00,1.163875502395632644e+00
2.779905190504332602e+00,9.288454394658874236e+00,7.315072493923154839e-01,7.112270692761804014e-01
2.868216660329423906e+00,1.974821739086309202e+00,2.781913319964259834e-01,3.109004037482422933e-01
6.579677487484508758e-01,8.128954897404657487e+00,5.583876118624816698e+00,5.625142267563922438e+00
3.580269973481966517e+00,1.148502065498905544e+00,2.455453078232270325e-01,2.716020965392522690e-01
2.782697417128056294e+00,2.759381962125700305e+00,3.149808599888946903e-01,3.257169266898266025e-01
2.115909971348205687e+00,3.743920985282567671e+00,5.165713526456477966e-01,5.037242064103095718e-01
4.587408866496540227e+00,9.154262794989067586e+00,2.937545096306176662e-01,2.953890059582250371e-01
4.279561471916715654e+00,9.623521715192792314e+00,3.194462154656622088e-01,3.459874256465185760e-01
1.104845818824334858e+00,6.725503447501614218e+00,3.321646017924975602e+00,3.385575184936675086e+00
