Pco2,Po2,pHa,VE,VE_noisy
4.706233317028347329e+01,8.788582486039999253e+01,7.401769659806595847e+00,2.719269632507805667e+01,2.679258157407298668e+01
7.743766203521224156e+01,6.849952114613083154e+01,7.301455441022798531e+00,6.216991943104822838e+01,6.015065362055942444e+01
7.724908021199854602e+01,7.996410130605576683e+01,7.413280591769226824e+00,5.609274458059299207e+01,5.651325786788856931e+01
6.779276662810582366e+01,5.341425344764755323e+01,7.470085113673662569e+00,1.652354701118091498e+02,1.654950335707011959e+02
6.029525803884219926e+01,8.245148349380750119e+01,7.294980492571355057e+00,4.850583511051970476e+01,4.709345389504792934e+01
7.070138549410077644e+01,9.905826649746180124e+01,7.328797525242771727e+00,5.190296076203640752e+01,5.267328284483090073e+01
7.632510970879307877e+01,7.905694430959032104e+01,7.329287704367786205e+00,5.851893756813970526e+01,5.781783776770627981e+01
2.135706373322016560e+01,9.883115719692709433e+01,7.327711915504490747e+00,4.999998587924205928e+00,3.873810471770905650e+00
2.708631362905152073e+01,9.003247065448897501e+01,7.384895470621023250e+00,4.999745367057496281e+00,5.095476078021753175e+00
4.161583308101858591e+01,8.609282153418932637e+01,7.448206030102701547e+00,1.448035395606049391e+01,1.430188352466127810e+01
2.561521118255598140e+01,6.875165446668378877e+01,7.372157367168594710e+00,5.133049635367965102e+00,5.335673636359112848e+00
5.597146838319662976e+01,7.444457950065850582e+01,7.318501992738731587e+00,4.598989649883988307e+01,4.438414844051544605e+01
3.562185334088651700e+01,5.482852048681395729e+01,7.375041277297301079e+00,9.738002028194786774e+00,1.155023214446715940e+01
3.586038374793952954e+01,9.247362725920896764e+01,7.471870414777135316e+00,4.696576016297664857e+00,4.093917401753937035e+00
3.729967931887193799e+01,4.080528277494422440e+01,7.262929874199125280e+00,7.943692724855641529e+01,7.789726794006000432e+01
2.586293945506340464e+01,8.784403090326651409e+01,7.328132206829024220e+00,4.999776947194880528e+00,5.618619135762029870e+00
6.445666719428953684e+01,9.640238100776878127e+01,7.411386549302762639e+00,4.638588045070326871e+01,4.603107632060208942e+01
5.904034577597900579e+01,5.991041948905302661e+01,7.347645637551963205e+00,9.089661713005675381e+01,9.122147561582966091e+01
5.639048543847574280e+01,8.799702410061834712e+01,7.208257556273797384e+00,4.475312638069782878e+01,4.441351795007278724e+01
2.204273493666652683e+01,6.575666798767284149e+01,7.292378880024606325e+00,5.473370013933108069e+00,5.413629653453187807e+00
4.576784867833265480e+01,9.141673360144437765e+01,7.316322225873801877e+00,2.721188194884611278e+01,2.745765479258474784e+01
6.111221539399056013e+01,7.774124835397786626e+01,7.356374457637213204e+00,4.957417122238091167e+01,4.882751833839801492e+01
2.938079899421518348e+01,4.334597172926924458e+01,7.327197852222648855e+00,1.797474566983184374e+01,1.865348526569140120e+01
4.313947067945304781e+01,6.253984221400701671e+01,7.409519368766675385e+00,3.190623434067191511e+01,3.143633424159237322e+01
2.119004872819621355e+01,4.115457710838983729e+01,7.386786913254791642e+00,1.929102282355335163e+01,1.842133567938287797e+01
2.491147982463452593e+01,8.495911967077356053e+01,7.403727882553909012e+00,5.000065291796474298e+00,5.077097713618977437e+00
3.298721479994323147e+01,9.225067089463342995e+01,7.255476110981859073e+00,4.368281222708146672e+00,4.813322501199188252e+00
4.487900966847492157e+01,9.976650089536943256e+01,7.478131047099763506e+00,1.865901455987784630e+01,1.842993521825920666e+01
4.779440217724278739e+01,7.158074112425046565e+01,7.379228046735320845e+00,3.338921595528710640e+01,3.252669616820754328e+01
7.307129189708678041e+01,6.347755456898902082e+01,7.283141544373910925e+00,7.958078161415605223e+01,8.020056718046468802e+01
3.899950653044079729e+01,7.147363833431666080e+01,7.470531973503589995e+00,6.411610229542263006e+00,4.651281437419486409e+00
2.128783257663148376e+01,6.660979291917877276e+01,7.391233783261986545e+00,5.332674036603851420e+00,4.301809900568319023e+00
6.957340080626991607e+01,5.758838222866576473e+01,7.486525782070982515e+00,1.285153385349419466e+02,1.285548614254753375e+02
2.371081612241436787e+01,9.461550907652338083e+01,7.344085187695746697e+00,4.999985950282953340e+00,3.638926551977886170e+00
2.557951955973370062e+01,6.365101157688810218e+01,7.410407451054504158e+00,6.075872908008552287e+00,6.103867172257721130e+00
7.779090300438409145e+01,9.373973084896735486e+01,7.332488799141642311e+00,5.236261950137879495e+01,5.230775638336032785e+01
6.520192508770151107e+01,7.399003064830640142e+01,7.292301278571726719e+00,5.577489179973083822e+01,5.667363158858900363e+01
4.027125216675530339e+01,9.081492807298900516e+01,7.410603832303642946e+00,1.258919662510254689e+01,1.167440627328925551e+01
2.793073049715174250e+01,7.993649496201726379e+01,7.275229394069089750e+00,4.993154800513144309e+00,4.367248276871501744e+00
4.320383439031169104e+01,6.815457005563163762e+01,7.351932993441534059e+00,2.669972045919200809e+01,2.703290214389300772e+01
4.035169356681041108e+01,8.297871914334726284e+01,7.358593978378329403e+00,1.611973073991584826e+01,1.366216714971004009e+01
7.246647208654839289e+01,8.352789633229890853e+01,7.358384249523297171e+00,5.679259030088363858e+01,5.989263259979822607e+01
4.512518103884239906e+01,9.216250191494914645e+01,7.260330103962183479e+00,2.785004113214258226e+01,2.715139040168081408e+01
2.492270036093731989e+01,6.764820005702355843e+01,7.463255884435769261e+00,5.214332518698284957e+00,4.484497465972727248e+00
7.560831214151517088e+01,7.177731602016854140e+01,7.380907981605038692e+00,6.109000712486255935e+01,6.195113463576627311e+01
5.733880182291560601e+01,8.585427630993683579e+01,7.333239794045876003e+00,4.369316325439942972e+01,4.365333141296374464e+01
2.700259140686013382e+01,7.088595066750740159e+01,7.427122382126311706e+00,5.051988394178543729e+00,3.272559775474952914e+00
2.679044960278534049e+01,7.722166195442129322e+01,7.283511832195052271e+00,5.001006548023731568e+00,5.627933928116343409e+00
4.795599446985585246e+01,5.412737855624236261e+01,7.396882661760262323e+00,9.864832512185415681e+01,9.950370295585337033e+01
2.552533794134696876e+01,9.856593630250210936e+01,7.312939006157130883e+00,4.999791166509795382e+00,4.549844893033854198e+00
5.790513153216550535e+01,7.815831005306220902e+01,7.326069542727457140e+00,4.674232453218702688e+01,4.646072417389500231e+01
5.698302746569461874e+01,7.903284220468985666e+01,7.307311264885263391e+00,4.586667183743142573e+01,4.635265643469081454e+01
2.192488091708922227e+01,8.471135747699463536e+01,7.360280741946743532e+00,5.000090439174035950e+00,4.091310189259586672e+00
6.844536686247766966e+01,8.726308117731956315e+01,7.414723878863561879e+00,5.213552255339835284e+01,5.257391111760526314e+01
6.720768565636990388e+01,4.575399474240686004e+01,7.283090156727552333e+00,2.320397067064112093e+02,2.322390052168557020e+02
7.491849611691850441e+01,6.220354307094052615e+01,7.333458407702460491e+00,8.788702659002123596e+01,8.721209397424532028e+01
6.021839880430862024e+01,7.591841152879118226e+01,7.374670566880094924e+00,4.891311857571417221e+01,4.752101670190232596e+01
6.157173394011339695e+01,9.965159697484210710e+01,7.299653618757544926e+00,4.500411170503752345e+01,4.477850587427644058e+01
2.982449926719007394e+01,7.098838070052730131e+01,7.273538292972903996e+00,4.987368265159465963e+00,4.111946006899297679e+00
2.143332883872870198e+01,4.015123204869337314e+01,7.492409080618879891e+00,1.990052534238988002e+01,2.090193556807004427e+01
2.393378914510519451e+01,9.821191150297747186e+01,7.388642717378904656e+00,4.999993386295889408e+00,5.144078754795812891e+00
7.786768040962144255e+01,7.301112433816443570e+01,7.437011889234776518e+00,5.680718691978930224e+01,5.758927144234920092e+01
5.874328193357801098e+01,4.390095021659352881e+01,7.251227373327068015e+00,2.254063197582218834e+02,2.255409416935663387e+02
7.681439998960443916e+01,6.069366130716045404e+01,7.366664155651493573e+00,9.893034214477025046e+01,9.919324326185528662e+01
4.096306153232573877e+01,9.752916989754382371e+01,7.257807718957560716e+00,1.985263255538175287e+01,1.906963363815137313e+01
6.531329459968483775e+01,5.987352850543199168e+01,7.360404822542316872e+00,1.009832561520482699e+02,1.016513035786204142e+02
2.392393792170000566e+01,7.333529076675783642e+01,7.354641943850100283e+00,5.017437525801827114e+00,6.802135800108851882e+00
2.997230993557827006e+01,5.961841165152006994e+01,7.268367799666462403e+00,8.482079941355943120e+00,8.172392385838401552e+00
3.662800009231939669e+01,7.675508516963455463e+01,7.260702891758142208e+00,1.194332580598907789e+01,1.135055127827492960e+01
5.301909510204450271e+01,6.918692545179087006e+01,7.477226550564896712e+00,4.020766819511329260e+01,4.004983149292294087e+01
5.344453280545459961e+01,5.974296951447288961e+01,7.455928804200322446e+00,7.529763069842140055e+01,7.481635041482027759e+01
4.993918713842089119e+01,4.571144875506778504e+01,7.321118653942076726e+00,1.658705154218090456e+02,1.651690361231555073e+02
4.546781507792465504e+01,5.697864434743519269e+01,7.241454033890858177e+00,8.392606694595643546e+01,8.406426058992460071e+01
5.454230962034591812e+01,7.724221181140111980e+01,7.295048690204155584e+00,4.389041911614057057e+01,4.359950158309047907e+01
7.799974372327029926e+01,7.086679437835397266e+01,7.360689505794507426e+00,5.829263742232646450e+01,5.973151101616912229e+01
4.748477362916715094e+01,6.662732650292782921e+01,7.346820635961054613e+00,3.755886140605358747e+01,3.755906304900871362e+01
7.024828530790429681e+01,7.431554592043532637e+01,7.399343374763383885e+00,5.786016495824528505e+01,5.818407693587671048e+01
2.335231790191227219e+01,6.250052625754717184e+01,7.246522690904908082e+00,6.613192164632429204e+00,7.565214032632230357e+00
4.313523543380345870e+01,7.115387642242751554e+01,7.386970225804095236e+00,2.355760850786137439e+01,2.325685265535683044e+01
5.362978661854394602e+01,7.436740530944661032e+01,7.399151597797094304e+00,4.097116546462699915e+01,4.240790200471593607e+01
5.721923333929623112e+01,8.289610982241497084e+01,7.382839563128803739e+00,4.327829743589530409e+01,4.264560322337518983e+01
3.500110039592067324e+01,9.782540719112000716e+01,7.302737016464772246e+00,4.933620774802403020e+00,4.125293072916278447e+00
4.395746080919571597e+01,5.350187179512251134e+01,7.484588504113154350e+00,6.470991587212078855e+01,6.434364885327053685e+01
7.682037012414140520e+01,9.855717194033871920e+01,7.229633159424238009e+00,5.392226522422600254e+01,5.380754783225886229e+01
5.893104524071694073e+01,9.911112805970526551e+01,7.427067702413292949e+00,4.004539560066149306e+01,3.864407740056244478e+01
5.509797490473767567e+01,8.841604101826969497e+01,7.323383525634342917e+00,4.069370831085098672e+01,4.065861352672214224e+01
2.391792263119045714e+01,8.290099140765610741e+01,7.465881888655527376e+00,5.000215439072078993e+00,3.332728848632657837e+00
2.313057545858886144e+01,4.410105726182707997e+01,7.243218080386989222e+00,1.765275468129955527e+01,1.904489308184505347e+01
3.268390686992387373e+01,8.680706331239707652e+01,7.475275644693647692e+00,4.984540085771306472e+00,4.903543134363612666e+00
2.826936655091797945e+01,7.667580754907160667e+01,7.227255669569806251e+00,4.973247618525810765e+00,4.331289893829836757e+00
7.902499575639726004e+01,5.498072972070363562e+01,7.326469017681036533e+00,1.454915587389268694e+02,1.445832206206432886e+02
2.016482885615985055e+01,5.453003376947768288e+01,7.233727268849717618e+00,1.249769346692130689e+01,1.211326299271311058e+01
4.195061175083102967e+01,6.001614451902435121e+01,7.476760839040224482e+00,2.874946250634070921e+01,2.852638303791028207e+01
2.350534697742809698e+01,5.927025804390788721e+01,7.292120511776452929e+00,8.933767303565723239e+00,7.889256337954362763e+00
5.840063349906059642e+01,6.396087558560582664e+01,7.368835557018667437e+00,6.109132050284860327e+01,6.017152540902576874e+01
2.279199212449154643e+01,7.184556365728364824e+01,7.482947355246522214e+00,5.034007330835929217e+00,4.846832325774392380e+00
2.410457813250333814e+01,8.742233992499797068e+01,7.358583277648231835e+00,5.000007040120286739e+00,4.479223292324645556e+00
2.479655033648713314e+01,6.387252651871010301e+01,7.205108510527062471e+00,5.989300406970682111e+00,6.928513510649002782e+00
3.630710787817277208e+01,4.169025386568669944e+01,7.436658628277704963e+00,1.394552795911245013e+01,1.508339833335797486e+01
5.458148407979903283e+01,8.144194096237615099e+01,7.209120600487049835e+00,4.464947130108004814e+01,4.466549250467993915e+01
6.832691705785123304e+01,4.009906115800707482e+01,7.297881900586461690e+00,2.890541329505721251e+02,2.895277325226266498e+02
3.603149507007564978e+01,6.828238450151108907e+01,7.266307494503858599e+00,1.057380669841066911e+01,9.238618324785548452e+00
3.699026339416798237e+01,7.929208362741833582e+01,7.277554105856129496e+00,1.180571279128672479e+01,1.244313050071933979e+01
6.946892863711622113e+01,7.690176722894719319e+01,7.279530941945982825e+00,5.812912720961201529e+01,5.809854374009875499e+01
6.475690281057936204e+01,8.878457538185068643e+01,7.433252883250101917e+00,4.827159899570376211e+01,4.875626731165459660e+01
2.760888490144007790e+01,9.667428554581137234e+01,7.330135032526900574e+00,4.998589703242307003e+00,6.598945834835966195e+00
6.838093608238142451e+01,5.997629594630551253e+01,7.293537147496216733e+00,1.056593656981499834e+02,1.033785079418056227e+02
6.987506651811686709e+01,8.351835941316298317e+01,7.285600468943522756e+00,5.622321864285647308e+01,5.648416682190990201e+01
3.066954701402635308e+01,9.189228871210391958e+01,7.411568100735054898e+00,4.993213049514552360e+00,3.894093986346689462e+00
5.761687991435321265e+01,9.060621996290879565e+01,7.422952370221794105e+00,4.074064913411323374e+01,4.133284582551772246e+01
3.180461730927427766e+01,8.782903801350713024e+01,7.353139043895525973e+00,4.927230314329934302e+00,3.613916876901468456e+00
3.460956272168495218e+01,7.130228837252646201e+01,7.420391937743386457e+00,4.709336404918044394e+00,4.213936837914051381e+00
4.964034531971852005e+01,8.705127996792236900e+01,7.459533111893179580e+00,2.974542311086892354e+01,2.994815686662929721e+01
5.133320167704850689e+01,5.417396222494873825e+01,7.344594062422378222e+00,1.184723232701619651e+02,1.190858326565973329e+02
4.874201092389123602e+01,7.079095132922554967e+01,7.266761772338894865e+00,3.914213431919982611e+01,3.921692840853639694e+01
5.246846319825252181e+01,7.274772410240485954e+01,7.466716300008522822e+00,3.786404915988837416e+01,3.707121822090056185e+01
3.278988058552714335e+01,4.899281349109179473e+01,7.464021894180649319e+00,1.516751742605588404e+01,1.461398520834047687e+01
6.671482208767471889e+01,9.184062516511349372e+01,7.343776137116664771e+00,5.062892197936757555e+01,5.151342487061695152e+01
3.667090472171649651e+01,6.660578146091958729e+01,7.269053785299923298e+00,1.330487573905078058e+01,1.329937612336424202e+01
7.476099738314661636e+01,6.389382754660469743e+01,7.262585769535919056e+00,7.783984811187910680e+01,7.615603371503804908e+01
5.090931821537537871e+01,7.516957511386996771e+01,7.297198858664473597e+00,3.974283412049540232e+01,4.058649682876509246e+01
3.822104317667508866e+01,7.547556069083805141e+01,7.364184674168578582e+00,1.053661394590988110e+01,1.095286242562335488e+01
3.046303415049801089e+01,6.033089330602366829e+01,7.498158256238881769e+00,8.068261398300309750e+00,8.941676943552256063e+00
4.911223774496181704e+01,8.161826071749840139e+01,7.463039880108653712e+00,2.994888615989957614e+01,2.961225869352289308e+01
4.257783800908114102e+01,5.816567290969375392e+01,7.279232618472049055e+00,6.027789689473260637e+01,6.110605341315921635e+01
5.738562744331596122e+01,7.247637716236593519e+01,7.234588560069115992e+00,5.022958356907417254e+01,4.916851864907249592e+01
4.990757495737699401e+01,4.080105604618407966e+01,7.330511288628927424e+00,2.016408511638937000e+02,2.022108509747591540e+02
2.221758188004180568e+01,4.420075278567919952e+01,7.380901924639229783e+00,1.760135153684581866e+01,1.711097122721776032e+01
