S,v_subinh
2.695542835859053632e+00,5.122161942949953861e+00
2.700139360819203471e+00,5.130456747684149832e+00
2.704743723919199816e+00,5.138764260655221072e+00
2.709355938524886653e+00,5.147084498946803421e+00
2.713976018024899517e+00,5.155417479657527835e+00
2.718603975830706343e+00,5.163763219901018608e+00
2.723239825376642109e+00,5.172121736805860515e+00
2.727883580119952800e+00,5.180493047515597915e+00
2.732535253540831377e+00,5.188877169188709004e+00
2.737194859142456416e+00,5.197274118998595149e+00
2.741862410451034737e+00,5.205683914133563128e+00
2.746537921015836492e+00,5.214106571796808254e+00
2.751221404409237792e+00,5.222542109206403715e+00
2.755912874226757570e+00,5.230990543595266828e+00
2.760612344087100212e+00,5.239451892211167916e+00
2.765319827632191529e+00,5.247926172316693894e+00
2.770035338527219615e+00,5.256413401189238499e+00
2.774758890460676142e+00,5.264913596120982753e+00
2.779490497144394556e+00,5.273426774418883411e+00
2.784230172313590046e+00,5.281952953404647211e+00
2.788977929726899507e+00,5.290492150414721095e+00
2.793733783166420181e+00,5.299044382800268238e+00
2.798497746437753619e+00,5.307609667927153829e+00
2.803269833370041209e+00,5.316188023175929089e+00
2.808050057816006806e+00,5.324779465941809953e+00
2.812838433651995818e+00,5.333384013634653975e+00
2.817634974778017387e+00,5.342001683678960333e+00
2.822439695117782144e+00,5.350632493513824528e+00
2.827252608618743501e+00,5.359276460592939273e+00
2.832073729252140293e+00,5.367933602384576730e+00
2.836903071013034072e+00,5.376603936371552983e+00
2.841740647920351748e+00,5.385287480051224485e+00
2.846586474016925106e+00,5.393984250935464075e+00
2.851440563369533887e+00,5.402694266550637892e+00
2.856302930068943535e+00,5.411417544437597371e+00
2.861173588229946496e+00,5.420154102151635733e+00
2.866052551991407071e+00,5.428903957262498636e+00
2.870939835516296945e+00,5.437667127354344210e+00
2.875835452991740926e+00,5.446443630025727067e+00
2.880739418629054693e+00,5.455233482889577878e+00
2.885651746663788764e+00,5.464036703573192710e+00
2.890572451355767125e+00,5.472853309718191284e+00
2.895501546989130759e+00,5.481683318980517861e+00
2.900439047872379383e+00,5.490526749030412823e+00
2.905384968338410090e+00,5.499383617552380699e+00
2.910339322744563084e+00,5.508253942245191936e+00
2.915302125472658989e+00,5.517137740821835834e+00
2.920273390929044588e+00,5.526035031009523202e+00
2.925253133544631456e+00,5.534945830549646395e+00
2.930241367774939487e+00,5.543870157197764215e+00
2.935238108100139964e+00,5.552808028723587697e+00
2.940243369025093756e+00,5.561759462910937479e+00
2.945257165079398387e+00,5.570724477557749132e+00
2.950279510817425788e+00,5.579703090476026972e+00
2.955310420818368033e+00,5.588695319491836067e+00
2.960349909686276870e+00,5.597701182445272927e+00
2.965397992050107234e+00,5.606720697190441527e+00
2.970454682563761661e+00,5.615753881595438202e+00
2.975519995906128479e+00,5.624800753542320564e+00
2.980593946781128434e+00,5.633861330927086186e+00
2.985676549917755995e+00,5.642935631659652174e+00
2.990767820070121097e+00,5.652023673663826742e+00
2.995867772017493991e+00,5.661125474877293229e+00
3.000976420564345215e+00,5.670241053251577235e+00
3.006093780540392224e+00,5.679370426752020862e+00
3.011219866800639355e+00,5.688513613357775611e+00
3.016354694225423128e+00,5.697670631061758861e+00
3.021498277720453540e+00,5.706841497870636104e+00
3.026650632216858927e+00,5.716026231804798741e+00
3.031811772671228589e+00,5.725224850898339213e+00
3.036981714065655868e+00,5.734437373199023469e+00
3.042160471407782563e+00,5.743663816768258989e+00
3.047348059730841108e+00,5.752904199681083242e+00
3.052544494093700322e+00,5.762158540026134368e+00
3.057749789580907152e+00,5.771426855905613884e+00
3.062963961302731075e+00,5.780709165435276908e+00
3.068187024395208962e+00,5.790005486744392194e+00
3.073418994020186368e+00,5.799315837975726140e+00
3.078659885365365056e+00,5.808640237285513486e+00
3.083909713644344741e+00,5.817978702843427108e+00
3.089168494096667938e+00,5.827331252832554931e+00
3.094436241987863045e+00,5.836697905449370616e+00
3.099712972609492301e+00,5.846078678903714909e+00
3.104998701279190421e+00,5.855473591418749457e+00
3.110293443340714337e+00,5.864882661230950589e+00
3.115597214163985385e+00,5.874305906590069348e+00
3.120910029145133269e+00,5.883743345759106624e+00
3.126231903706542692e+00,5.893194997014286507e+00
3.131562853296896431e+00,5.902660878645026088e+00
3.136902893391221081e+00,5.912141008953907928e+00
3.142252039490932347e+00,5.921635406256651635e+00
3.147610307123877682e+00,5.931144088882090770e+00
3.152977711844385134e+00,5.940667075172130218e+00
3.158354269233305089e+00,5.950204383481728421e+00
3.163739994898057795e+00,5.959756032178871621e+00
3.169134904472677761e+00,5.969322039644532119e+00
3.174539013617858174e+00,5.978902424272645177e+00
3.179952338020997971e+00,5.988497204470081492e+00
3.185374893396246687e+00,5.998106398656616101e+00
3.190806695484549316e+00,6.007730025264892859e+00
3.196247760053695597e+00,6.017368102740401348e+00
3.201698102898359988e+00,6.027020649541445785e+00
3.207157739840151400e+00,6.036687684139111276e+00
3.212626686727658498e+00,6.046369225017230953e+00
3.218104959436494550e+00,6.056065290672359325e+00
3.223592573869347166e+00,6.065775899613746525e+00
3.229089545956018714e+00,6.075501070363293010e+00
3.234595891653476496e+00,6.085240821455528248e+00
3.240111626945898049e+00,6.094995171437576076e+00
3.245636767844719106e+00,6.104764138869127166e+00
3.251171330388677116e+00,6.114547742322396395e+00
3.256715330643858763e+00,6.124346000382100641e+00
3.262268784703748370e+00,6.134158931645425028e+00
3.267831708689271863e+00,6.143986554721982074e+00
3.273404118748848290e+00,6.153828888233792149e+00
3.278986031058430228e+00,6.163685950815239067e+00
3.284577461821554856e+00,6.173557761113046993e+00
3.290178427269391026e+00,6.183444337786233369e+00
3.295788943660784120e+00,6.193345699506085822e+00
3.301409027282306230e+00,6.203261864956130189e+00
3.307038694448301008e+00,6.213192852832088775e+00
3.312677961500931190e+00,6.223138681841851927e+00
3.318326844810226550e+00,6.233099370705436293e+00
3.323985360774134534e+00,6.243074938154969722e+00
3.329653525818561555e+00,6.253065402934625538e+00
3.335331356397424951e+00,6.263070783800614549e+00
3.341018868992700064e+00,6.273091099521136194e+00
3.346716080114466418e+00,6.283126368876350121e+00
3.352423006300961017e+00,6.293176610658339776e+00
3.358139664118618306e+00,6.303241843671068878e+00
3.363866070162123467e+00,6.313322086730353888e+00
3.369602241054460379e+00,6.323417358663832033e+00
3.375348193446957357e+00,6.333527678310902687e+00
3.381103944019339558e+00,6.343653064522727369e+00
3.386869509479772500e+00,6.353793536162156919e+00
3.392644906564914020e+00,6.363949112103719941e+00
3.398430152039961349e+00,6.374119811233565969e+00
3.404225262698701737e+00,6.384305652449453028e+00
3.410030255363557750e+00,6.394506654660681910e+00
3.415845146885639672e+00,6.404722836788079299e+00
3.421669954144791692e+00,6.414954217763953359e+00
3.427504694049641643e+00,6.425200816532047554e+00
3.433349383537653399e+00,6.435462652047521992e+00
3.439204039575169958e+00,6.445739743276894806e+00
3.445068679157466729e+00,6.456032109198015512e+00
3.450943319308800827e+00,6.466339768800022370e+00
3.456827977082458148e+00,6.476662741083296204e+00
3.462722669560806210e+00,6.487001045059442639e+00
3.468627413855341235e+00,6.497354699751224594e+00
3.474542227106738324e+00,6.507723724192546300e+00
3.480467126484899421e+00,6.518108137428392013e+00
3.486402129189010157e+00,6.528507958514813581e+00
3.492347252447580264e+00,6.538923206518861164e+00
3.498302513518499524e+00,6.549353900518561922e+00
3.504267929689086181e+00,6.559800059602865829e+00
3.510243518276137564e+00,6.570261702871622589e+00
3.516229296625981160e+00,6.580738849435524784e+00
3.522225282114522127e+00,6.591231518416066137e+00
3.528231492147297033e+00,6.601739728945513974e+00
3.534247944159521815e+00,6.612263500166853269e+00
3.540274655616143296e+00,6.622802851233753785e+00
3.546311644011892472e+00,6.633357801310526547e+00
3.552358926871330702e+00,6.643928369572069670e+00
3.558416521748902550e+00,6.654514575203846150e+00
3.564484446228987302e+00,6.665116437401822580e+00
3.570562717925952256e+00,6.675733975372442508e+00
3.576651354484197576e+00,6.686367208332564260e+00
3.582750373578212688e+00,6.697016155509433410e+00
3.588859792912626911e+00,6.707680836140637481e+00
3.594979630222258304e+00,6.718361269474045550e+00
3.601109903272169177e+00,6.729057474767790481e+00
3.607250629857714053e+00,6.739769471290204095e+00
3.613401827804592070e+00,6.750497278319774530e+00
3.619563514968899831e+00,6.761240915145115160e+00
3.625735709237182913e+00,6.772000401064904196e+00
3.631918428526488718e+00,6.782775755387850936e+00
3.638111690784415320e+00,6.793566997432638033e+00
3.644315513989166977e+00,6.804374146527891298e+00
3.650529916149602983e+00,6.815197222012116640e+00
3.656754915305295839e+00,6.826036243233671641e+00
3.662990529526575667e+00,6.836891229550705162e+00
3.669236776914588827e+00,6.847762200331112936e+00
3.675493675601347654e+00,6.858649174952504701e+00
3.681761243749782864e+00,6.869552172802132262e+00
3.688039499553799949e+00,6.880471213276867282e+00
3.694328461238326700e+00,6.891406315783138226e+00
3.700628147059369155e+00,6.902357499736887725e+00
3.706938575304064898e+00,6.913324784563526393e+00
3.713259764290733678e+00,6.924308189697875981e+00
3.719591732368934700e+00,6.935307734584135630e+00
3.725934497919515032e+00,6.946323438675818807e+00
3.732288079354667332e+00,6.957355321435717777e+00
3.738652495117978258e+00,6.968403402335837882e+00
3.745027763684489752e+00,6.979467700857367340e+00
3.751413903560743890e+00,6.990548236490610634e+00
3.757810933284841948e+00,7.001645028734952092e+00
3.764218871426497692e+00,7.012758097098799048e+00
3.770637736587089339e+00,7.023887461099525886e+00
3.777067547399716396e+00,7.035033140263442952e+00
3.783508322529250734e+00,7.046195154125720173e+00
3.789960080672392095e+00,7.057373522230360408e+00
3.796422840557724054e+00,7.068568264130128398e+00
3.802896620945763306e+00,7.079779399386509908e+00
3.809381440629022730e+00,7.091006947569665542e+00
3.815877318432056242e+00,7.102250928258361462e+00
3.822384273211520522e+00,7.113511361039932979e+00
3.828902323856224754e+00,7.124788265510224150e+00
3.835431489287191464e+00,7.136081661273540711e+00
3.841971788457705816e+00,7.147391567942590562e+00
3.848523240353371566e+00,7.158718005138432261e+00
3.855085863992170125e+00,7.170060992490435048e+00
3.861659678424508968e+00,7.181420549636194472e+00
3.868244702733286911e+00,7.192796696221519070e+00
3.874840956033937633e+00,7.204189451900337104e+00
3.881448457474494518e+00,7.215598836334672583e+00
3.888067226235641716e+00,7.227024869194570655e+00
3.894697281530769217e+00,7.238467570158052311e+00
3.901338642606034579e+00,7.249926958911065533e+00
3.907991328740410886e+00,7.261403055147413355e+00
3.914655359245746702e+00,7.272895878568705008e+00
3.921330753466822472e+00,7.284405448884307077e+00
3.928017530781407363e+00,7.295931785811284875e+00
3.934715710600311667e+00,7.307474909074336722e+00
3.941425312367447198e+00,7.319034838405751309e+00
3.948146355559881027e+00,7.330611593545341975e+00
3.954878859687892767e+00,7.342205194240384536e+00
3.961622844295034529e+00,7.353815660245579089e+00
3.968378328958181989e+00,7.365443011322975408e+00
3.975145333287594340e+00,7.377087267241915214e+00
3.981923876926971140e+00,7.388748447778988648e+00
3.988713979553507816e+00,7.400426572717958784e+00
3.995515660877957842e+00,7.412121661849715437e+00
4.002328940644681587e+00,7.423833734972211218e+00
4.009153838631710265e+00,7.435562811890402024e+00
4.015990374650799666e+00,7.447308912416186644e+00
4.022838568547492777e+00,7.459072056368353465e+00
4.029698440201170406e+00,7.470852263572515639e+00
4.036570009525112468e+00,7.482649553861045355e+00
4.043453296466558378e+00,7.494463947073032095e+00
4.050348321006757679e+00,7.506295463054200034e+00
4.057255103161037546e+00,7.518144121656856527e+00
4.064173662978853407e+00,7.530009942739839701e+00
4.071104020543849344e+00,7.541892946168439416e+00
4.078046195973917598e+00,7.553793151814353735e+00
4.085000209421254525e+00,7.565710579555608994e+00
4.091966081072423655e+00,7.577645249276512729e+00
4.098943831148408989e+00,7.589597180867587056e+00
4.105933479904675387e+00,7.601566394225496737e+00
4.112935047631229857e+00,7.613552909252999434e+00
4.119948554652678396e+00,7.625556745858878216e+00
4.126974021328283726e+00,7.637577923957872272e+00
4.134011468052027460e+00,7.649616463470616523e+00
4.141060915252665176e+00,7.661672384323582996e+00
4.148122383393791246e+00,7.673745706449005333e+00
4.155195892973893912e+00,7.685836449784829938e+00
4.162281464526415675e+00,7.697944634274635156e+00
4.169379118619813696e+00,7.710070279867574428e+00
4.176488875857619298e+00,7.722213406518309675e+00
4.183610756878496595e+00,7.734374034186945579e+00
4.190744782356305542e+00,7.746552182838964740e+00
4.197890973000157899e+00,7.758747872445160176e+00
4.205049349554480287e+00,7.770961122981566049e+00
4.212219932799070143e+00,7.783191954429387494e+00
4.219402743549165891e+00,7.795440386774957098e+00
4.226597802655495784e+00,7.807706440009640758e+00
4.233805131004343636e+00,7.819990134129772841e+00
4.241024749517610992e+00,7.832291489136609108e+00
4.248256679152873971e+00,7.844610525036228132e+00
4.255500940903448992e+00,7.856947261839494878e+00
4.262757555798448728e+00,7.869301719561964781e+00
4.270026544902846055e+00,7.881673918223837561e+00
4.277307929317534452e+00,7.894063877849868405e+00
4.284601730179387502e+00,7.906471618469302243e+00
4.291907968661328177e+00,7.918897160115821343e+00
4.299226665972376793e+00,7.931340522827456496e+00
4.306557843357723847e+00,7.943801726646520400e+00
4.313901522098786856e+00,7.956280791619536608e+00
4.321257723513273419e+00,7.968777737797187122e+00
4.328626468955242501e+00,7.981292585234198711e+00
4.336007779815167495e+00,7.993825353989323368e+00
4.343401677519995729e+00,8.006376064125225511e+00
4.350808183533213302e+00,8.018944735708428695e+00
4.358227319354908147e+00,8.031531388809241889e+00
4.365659106521828647e+00,8.044136043501683986e+00
4.373103566607449366e+00,8.056758719863415408e+00
4.380560721222032328e+00,8.069399437975651068e+00
4.388030592012689191e+00,8.082058217923103527e+00
4.395513200663446973e+00,8.094735079793904831e+00
4.403008568895308450e+00,8.107430043679524800e+00
4.410516718466313435e+00,8.120143129674703530e+00
4.418037671171607172e+00,8.132874357877380334e+00
4.425571448843498068e+00,8.145623748388601371e+00
4.433118073351526967e+00,8.158391321312471689e+00
4.440677566602524884e+00,8.171177096756053970e+00
4.448249950540679620e+00,8.183981094829308134e+00
4.455835247147597933e+00,8.196803335645000743e+00
4.463433478442372149e+00,8.209643839318653491e+00
4.471044666481642338e+00,8.222502625968438394e+00
4.478668833359657597e+00,8.235379715715120952e+00
4.486306001208345329e+00,8.248275128681967772e+00
4.493956192197370747e+00,8.261188884994684400e+00
