v,E,E_noisy
7.373474694938987606e-02,1.053419773455585240e+00,1.055738225613667147e+00
7.392478495699139618e-02,1.053437503555138433e+00,1.050430491029964220e+00
7.411482296459291630e-02,1.053455280117113757e+00,1.056183151171833590e+00
7.430486097219443642e-02,1.053473103147930967e+00,1.056555628253641466e+00
7.449489897979595654e-02,1.053490972654026692e+00,1.053044389764749011e+00
7.468493698739747666e-02,1.053508888641853547e+00,1.052478239381726244e+00
7.487497499499899678e-02,1.053526851117883467e+00,1.052751638136193213e+00
7.506501300260051690e-02,1.053544860088603929e+00,1.046764890464648490e+00
7.525505101020203702e-02,1.053562915560520397e+00,1.054317887593018810e+00
7.544508901780355714e-02,1.053581017540154985e+00,1.054519329257064042e+00
7.563512702540507726e-02,1.053599166034048018e+00,1.050137051939012078e+00
7.582516503300659738e-02,1.053617361048756251e+00,1.056587146048256542e+00
7.601520304060811750e-02,1.053635602590853981e+00,1.048143734847559516e+00
7.620524104820963762e-02,1.053653890666932380e+00,1.051446639381360626e+00
7.639527905581115774e-02,1.053672225283600605e+00,1.051771349007634360e+00
7.658531706341267786e-02,1.053690606447484690e+00,1.061640645775440372e+00
7.677535507101419798e-02,1.053709034165227543e+00,1.047312297912196044e+00
7.696539307861571810e-02,1.053727508443490279e+00,1.055978029464315293e+00
7.715543108621723822e-02,1.053746029288950226e+00,1.057514522399306101e+00
7.734546909381875834e-02,1.053764596708302914e+00,1.055275498964462377e+00
7.753550710142027846e-02,1.053783210708260754e+00,1.058510442485674385e+00
7.772554510902179858e-02,1.053801871295553472e+00,1.049790920547047701e+00
7.791558311662331870e-02,1.053820578476927894e+00,1.044699544067679176e+00
7.810562112422483882e-02,1.053839332259148609e+00,1.056906603815029655e+00
7.829565913182635895e-02,1.053858132648997525e+00,1.049074819990313268e+00
7.848569713942787907e-02,1.053876979653273427e+00,1.052571380147089730e+00
7.867573514702939919e-02,1.053895873278792861e+00,1.049180489289093687e+00
7.886577315463091931e-02,1.053914813532389028e+00,1.058124180960187122e+00
7.905581116223243943e-02,1.053933800420913558e+00,1.057394401360383318e+00
7.924584916983395955e-02,1.053952833951234735e+00,1.051072579303606869e+00
7.943588717743547967e-02,1.053971914130237941e+00,1.057585881508676495e+00
7.962592518503699979e-02,1.053991040964826542e+00,1.054476150002105372e+00
7.981596319263851991e-02,1.054010214461921446e+00,1.053452659139682446e+00
8.000600120024004003e-02,1.054029434628459772e+00,1.054259101276629140e+00
8.019603920784156015e-02,1.054048701471397065e+00,1.053237704031997346e+00
8.038607721544308027e-02,1.054068014997706193e+00,1.056528036052950092e+00
8.057611522304460039e-02,1.054087375214376676e+00,1.055328765496148957e+00
8.076615323064612051e-02,1.054106782128416464e+00,1.052708913542681257e+00
8.095619123824764063e-02,1.054126235746849938e+00,1.058151258730112065e+00
8.114622924584916075e-02,1.054145736076719686e+00,1.051699833617664392e+00
8.133626725345068087e-02,1.054165283125084951e+00,1.055313017697354860e+00
8.152630526105220099e-02,1.054184876899023404e+00,1.055873498384032771e+00
8.171634326865372111e-02,1.054204517405629149e+00,1.060119745644975353e+00
8.190638127625524123e-02,1.054224204652013830e+00,1.052202439198618000e+00
8.209641928385676135e-02,1.054243938645307743e+00,1.061216268430549281e+00
8.228645729145828147e-02,1.054263719392657173e+00,1.054968379199146877e+00
8.247649529905980159e-02,1.054283546901226165e+00,1.053507639258615791e+00
8.266653330666132171e-02,1.054303421178196754e+00,1.051613530174442257e+00
8.285657131426284183e-02,1.054323342230768734e+00,1.056668515906986849e+00
8.304660932186436195e-02,1.054343310066157668e+00,1.054539051043927200e+00
8.323664732946588207e-02,1.054363324691598658e+00,1.049948887627887517e+00
8.342668533706740219e-02,1.054383386114342791e+00,1.049871837409308339e+00
8.361672334466892231e-02,1.054403494341659808e+00,1.052181417510457573e+00
8.380676135227044243e-02,1.054423649380835881e+00,1.051719625365351130e+00
8.399679935987196255e-02,1.054443851239175389e+00,1.058805060806084164e+00
8.418683736747348267e-02,1.054464099924000031e+00,1.059966253115880663e+00
8.437687537507500279e-02,1.054484395442649491e+00,1.057958633938119508e+00
8.456691338267652291e-02,1.054504737802479442e+00,1.055936213362603793e+00
8.475695139027804303e-02,1.054525127010864649e+00,1.052812174179486249e+00
8.494698939787956316e-02,1.054545563075197423e+00,1.054763495918878302e+00
8.513702740548108328e-02,1.054566046002886504e+00,1.058104874027000708e+00
8.532706541308260340e-02,1.054586575801358839e+00,1.063110464736252148e+00
8.551710342068412352e-02,1.054607152478059140e+00,1.058258749299266332e+00
8.570714142828564364e-02,1.054627776040449660e+00,1.053506127463270658e+00
8.589717943588716376e-02,1.054648446496009306e+00,1.054800546799092853e+00
8.608721744348868388e-02,1.054669163852235636e+00,1.052738984247628240e+00
8.627725545109020400e-02,1.054689928116643527e+00,1.051560333812845860e+00
8.646729345869172412e-02,1.054710739296765398e+00,1.053973771287893602e+00
8.665733146629324424e-02,1.054731597400150989e+00,1.055514056168971537e+00
8.684736947389476436e-02,1.054752502434367578e+00,1.062096108781077852e+00
8.703740748149628448e-02,1.054773454407000877e+00,1.054981584286814433e+00
8.722744548909780460e-02,1.054794453325653913e+00,1.060223885625507734e+00
8.741748349669932472e-02,1.054815499197946371e+00,1.061885455522445287e+00
8.760752150430084484e-02,1.054836592031516584e+00,1.055151823512555431e+00
8.779755951190236496e-02,1.054857731834020429e+00,1.061288927384485437e+00
8.798759751950388508e-02,1.054878918613131322e+00,1.057738660231406946e+00
8.817763552710540520e-02,1.054900152376539779e+00,1.053230011196701232e+00
8.836767353470692532e-02,1.054921433131954966e+00,1.055982153231350473e+00
8.855771154230844544e-02,1.054942760887102926e+00,1.055034272159282693e+00
8.874774954990996556e-02,1.054964135649727464e+00,1.054034779529947619e+00
8.893778755751148568e-02,1.054985557427590814e+00,1.054190432495611063e+00
8.912782556511300580e-02,1.055007026228472089e+00,1.055583863442363990e+00
8.931786357271453980e-02,1.055028542060168162e+00,1.056765266622097021e+00
8.950790158031605992e-02,1.055050104930494115e+00,1.051510577429859206e+00
8.969793958791758004e-02,1.055071714847282127e+00,1.055034164199297297e+00
8.988797759551910016e-02,1.055093371818382808e+00,1.049003951730602680e+00
9.007801560312062028e-02,1.055115075851663420e+00,1.056158257848784254e+00
9.026805361072214040e-02,1.055136826955009655e+00,1.057631224858135210e+00
9.045809161832366052e-02,1.055158625136325856e+00,1.055814444489765025e+00
9.064812962592518064e-02,1.055180470403531912e+00,1.056323883011206943e+00
9.083816763352670076e-02,1.055202362764567470e+00,1.057562135178806040e+00
9.102820564112822088e-02,1.055224302227389055e+00,1.052563898850521040e+00
9.121824364872974100e-02,1.055246288799970733e+00,1.054290093362672431e+00
9.140828165633126112e-02,1.055268322490305000e+00,1.057312010665568236e+00
9.159831966393278124e-02,1.055290403306401004e+00,1.059297946245317590e+00
9.178835767153430136e-02,1.055312531256287656e+00,1.056892216861668565e+00
9.197839567913582148e-02,1.055334706348010076e+00,1.065546144037430754e+00
9.216843368673734160e-02,1.055356928589631149e+00,1.054991486300891568e+00
9.235847169433886172e-02,1.055379197989232409e+00,1.059377839706651780e+00
9.254850970194038184e-02,1.055401514554912934e+00,1.060468425267913295e+00
9.273854770954190196e-02,1.055423878294788675e+00,1.054888798909421554e+00
9.292858571714342208e-02,1.055446289216994904e+00,1.052164237688183901e+00
9.311862372474494220e-02,1.055468747329684209e+00,1.050738335619575414e+00
9.330866173234646233e-02,1.055491252641026056e+00,1.056140360640342779e+00
9.349869973994798245e-02,1.055513805159209229e+00,1.059954972977364518e+00
9.368873774754950257e-02,1.055536404892439828e+00,1.056623078487861411e+00
9.387877575515102269e-02,1.055559051848941277e+00,1.056250476150420337e+00
9.406881376275254281e-02,1.055581746036955426e+00,1.054064890504904595e+00
9.425885177035406293e-02,1.055604487464741892e+00,1.057848606395916269e+00
9.444888977795558305e-02,1.055627276140577830e+00,1.047083951934802970e+00
9.463892778555710317e-02,1.055650112072759494e+00,1.056579605078258322e+00
9.482896579315862329e-02,1.055672995269598902e+00,1.055785500507810726e+00
9.501900380076014341e-02,1.055695925739428276e+00,1.050214564753181312e+00
9.520904180836166353e-02,1.055718903490596716e+00,1.064421295187172101e+00
9.539907981596318365e-02,1.055741928531470419e+00,1.050192275605251968e+00
9.558911782356470377e-02,1.055765000870434900e+00,1.051454918883044209e+00
9.577915583116622389e-02,1.055788120515893214e+00,1.050984668085681806e+00
9.596919383876774401e-02,1.055811287476265958e+00,1.060252758683300600e+00
9.615923184636926413e-02,1.055834501759991717e+00,1.052282162315354874e+00
9.634926985397078425e-02,1.055857763375527725e+00,1.058532389027384557e+00
9.653930786157230437e-02,1.055881072331348314e+00,1.058231112941433238e+00
9.672934586917382449e-02,1.055904428635946912e+00,1.056943110280139431e+00
9.691938387677534461e-02,1.055927832297833158e+00,1.050697516671205589e+00
9.710942188437686473e-02,1.055951283325536449e+00,1.053502857813585214e+00
9.729945989197838485e-02,1.055974781727603284e+00,1.062667241607739621e+00
9.748949789957990497e-02,1.055998327512598145e+00,1.050835309915067572e+00
9.767953590718142509e-02,1.056021920689104387e+00,1.052695300847630744e+00
9.786957391478294521e-02,1.056045561265722021e+00,1.055396575174600615e+00
9.805961192238446533e-02,1.056069249251070152e+00,1.059305209539219694e+00
9.824964992998598545e-02,1.056092984653785427e+00,1.057099541416204991e+00
9.843968793758750557e-02,1.056116767482523366e+00,1.059084944119704774e+00
9.862972594518902569e-02,1.056140597745955700e+00,1.051871420814067815e+00
9.881976395279054581e-02,1.056164475452774143e+00,1.059943581828438175e+00
9.900980196039206593e-02,1.056188400611687728e+00,1.058464515878003054e+00
9.919983996799358605e-02,1.056212373231423474e+00,1.049834115010928937e+00
9.938987797559510617e-02,1.056236393320726163e+00,1.062396058152355272e+00
9.957991598319662629e-02,1.056260460888359676e+00,1.065430052329060739e+00
9.976995399079814641e-02,1.056284575943105208e+00,1.053210266514518434e+00
9.995999199839966654e-02,1.056308738493762389e+00,1.056531349760229110e+00
1.001500300060011867e-01,1.056332948549148387e+00,1.061922638881578562e+00
1.003400680136027068e-01,1.056357206118099246e+00,1.050432245200390469e+00
1.005301060212042269e-01,1.056381511209468771e+00,1.048422069933189871e+00
1.007201440288057470e-01,1.056405863832129199e+00,1.051218087343329444e+00
1.009101820364072671e-01,1.056430263994970309e+00,1.054161996849546146e+00
1.011002200440087873e-01,1.056454711706900751e+00,1.054140942858961205e+00
1.012902580516103074e-01,1.056479206976846497e+00,1.058908595672216846e+00
1.014802960592118275e-01,1.056503749813752835e+00,1.057577895301605064e+00
1.016703340668133476e-01,1.056528340226582152e+00,1.051544031167905846e+00
1.018603720744148677e-01,1.056552978224315487e+00,1.058822498104670995e+00
1.020504100820163879e-01,1.056577663815952306e+00,1.064073989182677149e+00
1.022404480896179080e-01,1.056602397010509842e+00,1.061390614126791032e+00
1.024304860972194281e-01,1.056627177817023755e+00,1.060591607607757947e+00
1.026205241048209482e-01,1.056652006244547914e+00,1.056732717958633438e+00
1.028105621124224683e-01,1.056676882302154619e+00,1.060611407880732715e+00
1.030006001200239885e-01,1.056701805998933708e+00,1.052837274719055305e+00
1.031906381276255086e-01,1.056726777343993895e+00,1.059730835892006118e+00
1.033806761352270287e-01,1.056751796346462102e+00,1.056402802668537477e+00
1.035707141428285488e-01,1.056776863015483459e+00,1.061300485807001204e+00
1.037607521504300689e-01,1.056801977360221301e+00,1.058666019565252858e+00
1.039507901580315891e-01,1.056827139389856951e+00,1.052467620247007574e+00
1.041408281656331092e-01,1.056852349113590828e+00,1.057364320927484780e+00
1.043308661732346293e-01,1.056877606540640446e+00,1.061750492419887504e+00
1.045209041808361494e-01,1.056902911680242863e+00,1.052385976139975643e+00
1.047109421884376695e-01,1.056928264541652673e+00,1.054691705028913962e+00
1.049009801960391897e-01,1.056953665134142906e+00,1.053878973100591976e+00
1.050910182036407098e-01,1.056979113467005238e+00,1.050996529705222171e+00
1.052810562112422299e-01,1.057004609549549556e+00,1.060849682650628401e+00
1.054710942188437639e-01,1.057030153391103955e+00,1.062274142603047977e+00
1.056611322264452840e-01,1.057055745001014513e+00,1.060255917829242556e+00
1.058511702340468041e-01,1.057081384388646184e+00,1.058051665650395323e+00
1.060412082416483243e-01,1.057107071563382572e+00,1.056898946026124664e+00
1.062312462492498444e-01,1.057132806534625047e+00,1.058090327736723735e+00
1.064212842568513645e-01,1.057158589311793628e+00,1.054232365643429370e+00
1.066113222644528846e-01,1.057184419904326766e+00,1.060759802306133537e+00
1.068013602720544047e-01,1.057210298321680897e+00,1.061392267617834451e+00
1.069913982796559249e-01,1.057236224573331551e+00,1.060966398709347169e+00
1.071814362872574450e-01,1.057262198668772246e+00,1.055138405797896972e+00
1.073714742948589651e-01,1.057288220617514929e+00,1.057601837985302051e+00
1.075615123024604852e-01,1.057314290429090198e+00,1.056651167153172866e+00
1.077515503100620053e-01,1.057340408113047303e+00,1.064494707264916684e+00
1.079415883176635255e-01,1.057366573678952815e+00,1.058085358486642980e+00
1.081316263252650456e-01,1.057392787136393286e+00,1.049864503560671736e+00
1.083216643328665657e-01,1.057419048494972591e+00,1.059013071098296788e+00
1.085117023404680858e-01,1.057445357764313920e+00,1.064974422760597950e+00
1.087017403480696059e-01,1.057471714954058228e+00,1.060212417818948483e+00
1.088917783556711261e-01,1.057498120073865344e+00,1.061016038914050164e+00
1.090818163632726462e-01,1.057524573133413526e+00,1.057668818200809158e+00
1.092718543708741663e-01,1.057551074142399905e+00,1.049665516197659132e+00
1.094618923784756864e-01,1.057577623110539378e+00,1.050336592094327726e+00
1.096519303860772065e-01,1.057604220047565935e+00,1.052620428948622289e+00
1.098419683936787267e-01,1.057630864963232442e+00,1.057123536815073539e+00
1.100320064012802468e-01,1.057657557867309306e+00,1.058897551853274610e+00
1.102220444088817669e-01,1.057684298769586029e+00,1.060441955378144119e+00
1.104120824164832870e-01,1.057711087679870765e+00,1.056349255508811869e+00
1.106021204240848071e-01,1.057737924607990321e+00,1.061565641641634583e+00
1.107921584316863273e-01,1.057764809563789932e+00,1.056645814530271510e+00
1.109821964392878474e-01,1.057791742557133041e+00,1.054973784495744971e+00
1.111722344468893675e-01,1.057818723597902633e+00,1.061225290459682169e+00
1.113622724544908876e-01,1.057845752695999675e+00,1.054187972763583003e+00
1.115523104620924078e-01,1.057872829861343345e+00,1.046956490138059026e+00
1.117423484696939279e-01,1.057899955103872580e+00,1.053660128068081070e+00
1.119323864772954480e-01,1.057927128433544084e+00,1.058303766615555697e+00
1.121224244848969681e-01,1.057954349860333210e+00,1.045633638824134515e+00
1.123124624924984882e-01,1.057981619394234185e+00,1.056553067209519803e+00
1.125025005001000084e-01,1.058008937045260556e+00,1.056680575610208450e+00
1.126925385077015285e-01,1.058036302823442965e+00,1.052330478947565817e+00
1.128825765153030486e-01,1.058063716738832927e+00,1.052133702880441612e+00
1.130726145229045687e-01,1.058091178801497945e+00,1.056241331009100781e+00
1.132626525305060888e-01,1.058118689021526837e+00,1.055930288342987522e+00
1.134526905381076090e-01,1.058146247409025520e+00,1.063185921446591964e+00
1.136427285457091291e-01,1.058173853974119005e+00,1.059673306154650163e+00
1.138327665533106492e-01,1.058201508726951623e+00,1.051878086944929347e+00
