t,T1,T2,T_bridge,dT1_dt,dT1_dt_noisy
2.256451290258051579e+00,3.566392160964316531e+02,3.079529448476316702e+02,3.381030704488951528e+02,-1.123845208477996849e+01,-1.139392519797956638e+01
2.268453690738147621e+00,3.565046835237872642e+02,3.080428115014420882e+02,3.380882074267489656e+02,-1.117919343525778864e+01,-1.116233039455673648e+01
2.280456091218243664e+00,3.563708603210093884e+02,3.081322302973494516e+02,3.380733270118017799e+02,-1.112024321963474982e+01,-1.116615037520602627e+01
2.292458491698339706e+00,3.562377428066731113e+02,3.082212033936253874e+02,3.380584295570747031e+02,-1.106159988591016585e+01,-1.093897282587854392e+01
2.304460892178435749e+00,3.561053273162041251e+02,3.083097329396478585e+02,3.380435154131670288e+02,-1.100326189111429365e+01,-1.090704642475146890e+01
2.316463292658531348e+00,3.559736102018788984e+02,3.083978210759009357e+02,3.380285849282559525e+02,-1.094522770128252809e+01,-1.121635624502600592e+01
2.328465693138627390e+00,3.558425878328245062e+02,3.084854699339750255e+02,3.380136384480967422e+02,-1.088749579142932689e+01,-1.088332553282659632e+01
2.340468093618723433e+00,3.557122565950188005e+02,3.085726816365666991e+02,3.379986763160226246e+02,-1.083006464552230774e+01,-1.099181139547467723e+01
2.352470494098819476e+00,3.555826128912902391e+02,3.086594582974787500e+02,3.379836988729448990e+02,-1.077293275645617499e+01,-1.066196895653132337e+01
2.364472894578915518e+00,3.554536531413181137e+02,3.087458020216201930e+02,3.379687064573527664e+02,-1.071609862602669949e+01,-1.069928803911391668e+01
2.376475295059011561e+00,3.553253737816321518e+02,3.088317149050063222e+02,3.379536994053135572e+02,-1.065956076490449256e+01,-1.060472021968579348e+01
2.388477695539107604e+00,3.551977712656130848e+02,3.089171990347586529e+02,3.379386780504725039e+02,-1.060331769260904622e+01,-1.070983016548937528e+01
2.400480096019203646e+00,3.550708420634920799e+02,3.090022564891048660e+02,3.379236427240529110e+02,-1.054736793748238100e+01,-1.036452491368283013e+01
2.412482496499299689e+00,3.549445826623510811e+02,3.090868893373789206e+02,3.379085937548560992e+02,-1.049171003666289259e+01,-1.028970269994784736e+01
2.424484896979395732e+00,3.548189895661228661e+02,3.091710996400209979e+02,3.378935314692613474e+02,-1.043634253605910800e+01,-1.054281964032172958e+01
2.436487297459491774e+00,3.546940592955906482e+02,3.092548894485775008e+02,3.378784561912259505e+02,-1.038126399032323910e+01,-1.034398247813660809e+01
2.448489697939587817e+00,3.545697883883885311e+02,3.093382608057009975e+02,3.378633682422852189e+02,-1.032647296282494764e+01,-1.039380320566396598e+01
2.460492098419683860e+00,3.544461733990012249e+02,3.094212157451504481e+02,3.378482679415524785e+02,-1.027196802562479938e+01,-1.027432501931087216e+01
2.472494498899779902e+00,3.543232108987641027e+02,3.095037562917908076e+02,3.378331556057190710e+02,-1.021774775944787272e+01,-1.034431145737032942e+01
2.484496899379875945e+00,3.542008974758633713e+02,3.095858844615934800e+02,3.378180315490543535e+02,-1.016381075365720044e+01,-9.977096202199138730e+00
2.496499299859971988e+00,3.540792297353357299e+02,3.096676022616360342e+02,3.378028960834056420e+02,-1.011015560622713316e+01,-1.020707355733540034e+01
2.508501700340068030e+00,3.539582042990687114e+02,3.097489116901020907e+02,3.377877495181982681e+02,-1.005678092371682375e+01,-1.008638930521657251e+01
2.520504100820164073e+00,3.538378178058005119e+02,3.098298147362817758e+02,3.377725921604356358e+02,-1.000368532124338827e+01,-9.953537028132336317e+00
2.532506501300259671e+00,3.537180669111199904e+02,3.099103133805712105e+02,3.377574243146991080e+02,-9.950867422455258904e+00,-1.001562349029687127e+01
2.544508901780355714e+00,3.535989482874667829e+02,3.099904095944729079e+02,3.377422462831480061e+02,-9.898325859505307633e+00,-9.922257102478537760e+00
2.556511302260451757e+00,3.534804586241310176e+02,3.100701053405955463e+02,3.377270583655197242e+02,-9.846059273023954006e+00,-9.902423257666651324e+00
2.568513702740547799e+00,3.533625946272537135e+02,3.101494025726539689e+02,3.377118608591296720e+02,-9.794066312092326143e+00,-9.807412387575954682e+00
2.580516103220643842e+00,3.532453530198265526e+02,3.102283032354693546e+02,3.376966540588712746e+02,-9.742345634215181960e+00,-9.859399897725213080e+00
2.592518503700739885e+00,3.531287305416918230e+02,3.103068092649689902e+02,3.376814382572158593e+02,-9.690895905293862356e+00,-9.734694712854093268e+00
2.604520904180835927e+00,3.530127239495425329e+02,3.103849225881864982e+02,3.376662137442129392e+02,-9.639715799599159141e+00,-9.660405092070384114e+00
2.616523304660931970e+00,3.528973300058933091e+02,3.104626451283645565e+02,3.376509808091341256e+02,-9.588803995255231527e+00,-9.622176595635645313e+00
2.628525705141028013e+00,3.527825454775537537e+02,3.105399788048700316e+02,3.376357397406501946e+02,-9.538159173774335642e+00,-9.532490178284955817e+00
2.640528105621124055e+00,3.526683671790868857e+02,3.106169255131249543e+02,3.376204908203562240e+02,-9.487780037708875014e+00,-9.517090259644547245e+00
2.652530506101220098e+00,3.525547919406674282e+02,3.106934871402497151e+02,3.376052343276148804e+02,-9.437665297363123429e+00,-9.362344156519185390e+00
2.664532906581316141e+00,3.524418166064070306e+02,3.107696655658573377e+02,3.375899705398073820e+02,-9.387813670079538042e+00,-9.420133262658120898e+00
2.676535307061412183e+00,3.523294380343546663e+02,3.108454626620536487e+02,3.375746997323336132e+02,-9.338223880211238281e+00,-9.351888839840826861e+00
2.688537707541508226e+00,3.522176530964961785e+02,3.109208802934372784e+02,3.375594221786118396e+02,-9.288894659094232509e+00,-9.355372792693817274e+00
2.700540108021604269e+00,3.521064586787546205e+02,3.109959203170994897e+02,3.375441381500790499e+02,-9.239824745019884489e+00,-9.292476229031407797e+00
2.712542508501700311e+00,3.519958516809901425e+02,3.110705845826244627e+02,3.375288479161907276e+02,-9.191012883207076101e+00,-9.317462162289047001e+00
2.724544908981796354e+00,3.518858290169998781e+02,3.111448749320889533e+02,3.375135517444207949e+02,-9.142457825774512159e+00,-9.090579333686715557e+00
2.736547309461892397e+00,3.517763876145180575e+02,3.112187932000626347e+02,3.374982499002619534e+02,-9.094158331712861809e+00,-9.208410133478110993e+00
2.748549709941987995e+00,3.516675244152161213e+02,3.112923412136077559e+02,3.374829426472253431e+02,-9.046113166857052690e+00,-9.120698806675886061e+00
2.760552110422084038e+00,3.515592363747024365e+02,3.113655207922795398e+02,3.374676302468405424e+02,-8.998321103858236469e+00,-8.962396638657116554e+00
2.772554510902180080e+00,3.514515204625226374e+02,3.114383337481257286e+02,3.374523129586559662e+02,-8.950780922156083008e+00,-8.910523585561628934e+00
2.784556911382276123e+00,3.513443736621592279e+02,3.115107818856869812e+02,3.374369910402383539e+02,-8.903491407950667735e+00,-8.943502883051174024e+00
2.796559311862372166e+00,3.512377929710319222e+02,3.115828670019966466e+02,3.374216647471731108e+02,-8.856451354174669888e+00,-9.058377935223550281e+00
2.808561712342468208e+00,3.511317754004975313e+02,3.116545908865808201e+02,3.374063343330641374e+02,-8.809659560465350481e+00,-8.767608231735792401e+00
2.820564112822564251e+00,3.510263179758499632e+02,3.117259553214584002e+02,3.373910000495338863e+02,-8.763114833136564030e+00,-8.737158487247357996e+00
2.832566513302660294e+00,3.509214177363200520e+02,3.117969620811409186e+02,3.373756621462234762e+02,-8.716815985150700996e+00,-8.858054106697878183e+00
2.844568913782756336e+00,3.508170717350759560e+02,3.118676129326327668e+02,3.373603208707924637e+02,-8.670761836090756347e+00,-8.593729627811306671e+00
2.856571314262852379e+00,3.507132770392227030e+02,3.119379096354311400e+02,3.373449764689190715e+02,-8.624951212132138778e+00,-8.695061192175481679e+00
2.868573714742948422e+00,3.506100307298025314e+02,3.120078539415258092e+02,3.373296291842999608e+02,-8.579382946014787237e+00,-8.692001757630118064e+00
2.880576115223044464e+00,3.505073299017947761e+02,3.120774475953994624e+02,3.373142792586503447e+02,-8.534055877014974811e+00,-8.524482805918548678e+00
2.892578515703140507e+00,3.504051716641157554e+02,3.121466923340273638e+02,3.372989269317042158e+02,-8.488968850917284925e+00,-8.506815894057206506e+00
2.904580916183236550e+00,3.503035531396189413e+02,3.122155898868778081e+02,3.372835724412137779e+02,-8.444120719986489831e+00,-8.423858319887374435e+00
2.916583316663332592e+00,3.502024714650948454e+02,3.122841419759115524e+02,3.372682160229501278e+02,-8.399510342939539242e+00,-8.560085148771982233e+00
2.928585717143428635e+00,3.501019237912711901e+02,3.123523503155822141e+02,3.372528579107026871e+02,-8.355136584917477904e+00,-8.173913573290240819e+00
2.940588117623524678e+00,3.500019072828126241e+02,3.124202166128362705e+02,3.372374983362794865e+02,-8.310998317457258366e+00,-8.371264178911630438e+00
2.952590518103620720e+00,3.499024191183209496e+02,3.124877425671127753e+02,3.372221375295072221e+02,-8.267094418463800665e+00,-8.421060349313441051e+00
2.964592918583716319e+00,3.498034564903350656e+02,3.125549298703436421e+02,3.372067757182310288e+02,-8.223423772181881475e+00,-8.161539553325166452e+00
2.976595319063812362e+00,3.497050166053309113e+02,3.126217802069535310e+02,3.371914131283146503e+02,-8.179985269168062345e+00,-8.215465682178180629e+00
2.988597719543908404e+00,3.496070966837215792e+02,3.126882952538597920e+02,3.371760499836403255e+02,-8.136777806262728063e+00,-8.104291957685438419e+00
3.000600120024004447e+00,3.495096939493389527e+02,3.127544766852756766e+02,3.371606865078507553e+02,-8.093800282289118186e+00,-8.127761125351621985e+00
3.012602520504100490e+00,3.494128056340471176e+02,3.128203261697934181e+02,3.371453229236250309e+02,-8.051051600084562665e+00,-8.057025636132554069e+00
3.024604920984196532e+00,3.493164290076722409e+02,3.128858453568732898e+02,3.371299594477145547e+02,-8.008530678595050745e+00,-7.983953394221187772e+00
3.036607321464292575e+00,3.492205613524663477e+02,3.129510358891894839e+02,3.371145962951380852e+02,-7.966236442317054411e+00,-8.040901730715344087e+00
3.048609721944388617e+00,3.491251999623754045e+02,3.130158994029745259e+02,3.370992336793023014e+02,-7.924167820970156484e+00,-7.856293861384200383e+00
3.060612122424484660e+00,3.490303421430389221e+02,3.130804375280193312e+02,3.370838718120019735e+02,-7.882323749469249741e+00,-7.929313759377204285e+00
3.072614522904580703e+00,3.489359852117903529e+02,3.131446518876731488e+02,3.370685109034199058e+02,-7.840703167897077996e+00,-7.927671882314125007e+00
3.084616923384676745e+00,3.488421264976568068e+02,3.132085440988435607e+02,3.370531511621268237e+02,-7.799305021476657274e+00,-7.791601779294406782e+00
3.096619323864772788e+00,3.487487633413593358e+02,3.132721157719965959e+02,3.370377927950816002e+02,-7.758128260543906585e+00,-7.713624132694802071e+00
3.108621724344868831e+00,3.486558930953125923e+02,3.133353685111565596e+02,3.370224360076310290e+02,-7.717171840520260062e+00,-7.740079774682124381e+00
3.120624124824964873e+00,3.485635131236251141e+02,3.133983039139060907e+02,3.370070810035099953e+02,-7.676434721885501133e+00,-7.762686700593457445e+00
3.132626525305060916e+00,3.484716208020991530e+02,3.134609235713862745e+02,3.369917279848413614e+02,-7.635915870150554952e+00,-7.573937313519691905e+00
3.144628925785156959e+00,3.483802135182307893e+02,3.135232290682965299e+02,3.369763771521360809e+02,-7.595614255830509975e+00,-7.771647135042787369e+00
3.156631326265253001e+00,3.482892886712098743e+02,3.135852219828945522e+02,3.369610287042929713e+02,-7.555528854417698170e+00,-7.658615268021251588e+00
3.168633726745349044e+00,3.481988436719199740e+02,3.136469038869965402e+02,3.369456828385991116e+02,-7.515658646354810735e+00,-7.511706357301472181e+00
3.180636127225445087e+00,3.481088759429384254e+02,3.137082763459768557e+02,3.369303397507293312e+02,-7.476002617008314033e+00,-7.612108556838820483e+00
3.192638527705540685e+00,3.480193829185365075e+02,3.137693409187684210e+02,3.369149996347467209e+02,-7.436559756641824670e+00,-7.433760330216907519e+00
3.204640928185636728e+00,3.479303620446791001e+02,3.138300991578624348e+02,3.368996626831022354e+02,-7.397329060389650657e+00,-7.402815372191496657e+00
3.216643328665732771e+00,3.478418107790248541e+02,3.138905526093083722e+02,3.368843290866349776e+02,-7.358309528230523533e+00,-7.268435549344706814e+00
3.228645729145828813e+00,3.477537265909263624e+02,3.139507028127142121e+02,3.368689990345718570e+02,-7.319500164961441513e+00,-7.410979200142771006e+00
3.240648129625924856e+00,3.476661069614298185e+02,3.140105513012460960e+02,3.368536727145281020e+02,-7.280899980171594343e+00,-7.343490632535758955e+00
3.252650530106020899e+00,3.475789493832752441e+02,3.140700996016287831e+02,3.368383503125066909e+02,-7.242507988216477344e+00,-7.209189819746377736e+00
3.264652930586116941e+00,3.474922513608965460e+02,3.141293492341451383e+02,3.368230320128988069e+02,-7.204323208192266570e+00,-7.450079567212847031e+00
3.276655331066212984e+00,3.474060104104212883e+02,3.141883017126365871e+02,3.368077179984835539e+02,-7.166344663910091839e+00,-6.856340434018633800e+00
3.288657731546309027e+00,3.473202240596707497e+02,3.142469585445027178e+02,3.367924084504281268e+02,-7.128571383870720979e+00,-7.198436456916898152e+00
3.300660132026405069e+00,3.472348898481602077e+02,3.143053212307016793e+02,3.367771035482876982e+02,-7.091002401239308028e+00,-7.163985906511864066e+00
3.312662532506501112e+00,3.471500053270984836e+02,3.143633912657497831e+02,3.367618034700054181e+02,-7.053636753820274663e+00,-6.967524002729903465e+00
3.324664932986597154e+00,3.470655680593882835e+02,3.144211701377219015e+02,3.367465083919125277e+02,-7.016473484032402119e+00,-7.020456668175970805e+00
3.336667333466693197e+00,3.469815756196261418e+02,3.144786593282510694e+02,3.367312184887283024e+02,-6.979511638884181579e+00,-7.157454500754540483e+00
3.348669733946789240e+00,3.468980255941022506e+02,3.145358603125287686e+02,3.367159339335600521e+02,-6.942750269949153896e+00,-6.880057531939892890e+00
3.360672134426885282e+00,3.468149155808006867e+02,3.145927745593048712e+02,3.367006548979029503e+02,-6.906188433341639232e+00,-6.820650649941718768e+00
3.372674534906981325e+00,3.467322431893991848e+02,3.146494035308875254e+02,3.366853815516403756e+02,-6.869825189692509326e+00,-6.914819817040103622e+00
3.384676935387077368e+00,3.466500060412693642e+02,3.147057486831433266e+02,3.366701140630436839e+02,-6.833659604125254639e+00,-6.861819639954457095e+00
3.396679335867173410e+00,3.465682017610890284e+02,3.147618114691675828e+02,3.366548526004266364e+02,-6.797690742860246438e+00,-6.749092283134307202e+00
3.408681736347269009e+00,3.464868279824777346e+02,3.148175933359615328e+02,3.366395973312406227e+02,-6.761917675645444881e+00,-6.852795700636890253e+00
3.420684136827365052e+00,3.464058823693310956e+02,3.148730957152977794e+02,3.366243484178157814e+02,-6.726339484264137525e+00,-6.682500627843446672e+00
3.432686537307461094e+00,3.463253625960358022e+02,3.149283200330706336e+02,3.366091060210959540e+02,-6.690955254405059449e+00,-6.671025403360610007e+00
3.444688937787557137e+00,3.462452663470177185e+02,3.149832677095023428e+02,3.365938703007255981e+02,-6.655764075456372275e+00,-6.723257337033963665e+00
3.456691338267653180e+00,3.461655913167419953e+02,3.150379401591429200e+02,3.365786414150499581e+02,-6.620765040483516550e+00,-6.759975227864701175e+00
3.468693738747749222e+00,3.460863352097131838e+02,3.150923387908701443e+02,3.365634195211149517e+02,-6.585957246207302163e+00,-6.608517829283410805e+00
3.480696139227845265e+00,3.460074957404750648e+02,3.151464650078897307e+02,3.365482047746672265e+02,-6.551339792982126653e+00,-6.638882018808143215e+00
3.492698539707941308e+00,3.459290706336106496e+02,3.152003202077351602e+02,3.365329973301541600e+02,-6.516911784774617189e+00,-6.416770762206600587e+00
3.504700940188037350e+00,3.458510576237424630e+02,3.152539057822676227e+02,3.365177973407238028e+02,-6.482672329142593171e+00,-6.468263792292600733e+00
3.516703340668133393e+00,3.457734544555320326e+02,3.153072231176763580e+02,3.365026049582249925e+02,-6.448620537213982651e+00,-6.370412084957992604e+00
3.528705741148229436e+00,3.456962588836804002e+02,3.153602735944782580e+02,3.364874203332071261e+02,-6.414755523666512360e+00,-6.401293330132066473e+00
3.540708141628325478e+00,3.456194686729277805e+02,3.154130585875180373e+02,3.364722436149204441e+02,-6.381076406707284931e+00,-6.354786294998781671e+00
