c,e,immigration_rate,suitable_habitat_fraction,p_star
1.113445748980148808e+00,8.208685221715196489e-02,7.634127560762354880e-02,9.958268822122213759e-01,9.292453671850178232e-01
1.621398318427766716e+00,4.180918553438923713e-01,3.107544759431636605e-02,8.182418668714970256e-01,5.781785084101260797e-01
3.669418559420853376e-01,4.906676920365738437e-01,1.781148470730173003e-02,4.019174969629843441e-01,1.360506290965265638e-02
1.241765305982304612e+00,3.558152964793610540e-01,8.412015568849906533e-02,9.533673293410696026e-01,7.007713315036693258e-01
5.550229051325633600e-01,2.216554588380086899e-01,2.549074612662515643e-02,9.966831447685697842e-01,6.135568013002210552e-01
1.654646153264422770e+00,3.843918252772451916e-01,2.044162267686707238e-02,8.206090210337345647e-01,6.016855729388427276e-01
1.079922865032667989e+00,4.986115035774096871e-01,3.376589670249757758e-02,3.089282823095461095e-01,3.834744790800239528e-02
1.979651600062075412e+00,2.622406406062274820e-01,1.377883127035172024e-02,9.448196518985778614e-01,8.183182473840698856e-01
5.292979844162937209e-01,9.321288316271547636e-02,8.756235076963880815e-02,9.515546705060938804e-01,8.043290813724126576e-01
1.933434452223681044e+00,3.163977103263786450e-01,4.703648235006761824e-02,3.846590747138609601e-01,2.407909986186480555e-01
1.641650665895496353e+00,4.352596122328579176e-01,1.623163620366738571e-02,9.032320288588667756e-01,6.519350237528015457e-01
1.066268893835483400e+00,3.613734168163494909e-01,4.971725380300361791e-02,9.863517685013922787e-01,6.771048890092923322e-01
1.664361315523343876e+00,4.070486441442225378e-01,4.214885505344200672e-02,4.629579541022977307e-01,2.457034629068867160e-01
1.285128029434009500e+00,2.618544843252954557e-01,4.613482620742054979e-02,5.351364482588165661e-01,3.528150430603447241e-01
1.379217915184484555e+00,3.985994379363619333e-01,1.248568857907416361e-03,9.820895047733295691e-01,7.028839343649805338e-01
1.844643372873300047e+00,3.292312292899874926e-01,3.309416706496403487e-02,3.847479155624975999e-01,2.232807183995803579e-01
3.174867495403245199e-01,1.289556243751228681e-01,8.399001641559596110e-02,6.508313203602786867e-01,3.896270505038242349e-01
1.702978767125121085e+00,4.243975799236858748e-01,5.583489737907794404e-02,4.531299931209773479e-01,2.392913924126164049e-01
8.872666039392298476e-01,2.053861569824265987e-01,7.612308216917000603e-02,7.791286649690165600e-01,5.798359599229420125e-01
7.859821089812679684e-01,3.535935936384752010e-01,5.070982551273407052e-02,4.884229893087227992e-01,1.528778998071042838e-01
1.989248188177971777e+00,2.430584328008878470e-01,1.800036972501599386e-02,9.155692851315048175e-01,7.992668773834039619e-01
1.606142903737480809e+00,4.641815974406682810e-01,1.051185698722278440e-02,7.377230398652085963e-01,4.622922875283185240e-01
1.073963249803258080e+00,2.188440327863960255e-01,2.349051027631879340e-02,8.737440872113021451e-01,6.808491928642055324e-01
9.607311135646062761e-01,1.158676550896931973e-01,7.485497618621173022e-02,7.049393319502980093e-01,6.000696015830246921e-01
1.779552030569232945e+00,2.218990100250746722e-01,4.656492012518213819e-02,6.688376717029014262e-01,5.546545072832289591e-01
3.562667699868094506e-01,1.317098340018298674e-01,2.613080148224232110e-02,4.767215124379288738e-01,1.835550344372041676e-01
1.475153762444958883e+00,4.412002693730914249e-01,2.168988072137115891e-02,6.913868347456925134e-01,4.101974278178618372e-01
1.620478322669262949e+00,2.421402464852894509e-01,8.521218792295735811e-02,5.182298745210577318e-01,3.914768822220631717e-01
1.638553483489006757e+00,2.754679575962031834e-01,6.859116377942271747e-02,8.486764192129888640e-01,6.961933827503461458e-01
7.801161045316972187e-01,4.189752063143495353e-01,1.481198067168896940e-03,6.182688577908537209e-01,6.552781023117824899e-02
1.633950528942898384e+00,4.517760720026927634e-01,9.704456230790189930e-02,7.021813700877042042e-01,4.671376908141714468e-01
6.055911953761973221e-01,3.536902157705870131e-01,7.797067059206527762e-02,3.128072687653064565e-01,7.765559936651171558e-02
8.521543108722243742e-01,3.111290889775625290e-01,8.109422960039094908e-02,7.431757751528020872e-01,4.422625734831492350e-01
9.514066019678837360e-01,3.403398704410005027e-01,1.023391481325463745e-02,7.215461215789646943e-01,3.683754545378831735e-01
1.174537970534296205e+00,4.187983792449854192e-01,6.546769975730887259e-02,4.155580759773335742e-01,1.506267966121352941e-01
4.027045979730029535e-01,2.061898203263944074e-01,3.815396808629731989e-02,5.906646016558850798e-01,2.032113042688205029e-01
9.325060411507510860e-01,4.289920573544948046e-01,4.365255493650892216e-02,8.928296357058448374e-01,4.747541358558577951e-01
2.005412421924612498e-01,4.960197178955805808e-01,4.178324632983627246e-02,7.937990320392854793e-01,4.699029582397881016e-02
1.539885307425318262e+00,2.249611375004766933e-01,4.290338183844432524e-02,3.388097139911657174e-01,2.107928268690133222e-01
1.733376642021662528e+00,4.089016798648063000e-01,5.736833159806688058e-03,3.246957302212171159e-01,9.316529578176378779e-02
4.500770224163556099e-01,4.206441304680246795e-01,1.203696730012872654e-02,3.002635614389892460e-01,9.227813805570474551e-03
1.466814384680236172e+00,2.611801132252766777e-01,8.637047479800905037e-02,7.337126447217937608e-01,5.781568148623923431e-01
1.677985559110349856e+00,4.076286006098561177e-01,5.814571100680543045e-03,3.793129049298592514e-01,1.400003712902676278e-01
1.967290981169228958e+00,7.474160150745585984e-02,6.870343447238910772e-02,8.990160684616816944e-01,8.638129049679534877e-01
1.718823012263708261e+00,9.496652867461036207e-02,9.160152597459476909e-02,9.265609418402905861e-01,8.763206059636897693e-01
9.633916737992231916e-01,6.638697600077678174e-02,6.049459824126839774e-02,5.943204419983728615e-01,5.333870161150887634e-01
1.963439675317381727e+00,4.367843549030051009e-01,3.628749110392797544e-02,7.407654731829905748e-01,5.351054180807826022e-01
1.953171928734239282e+00,2.279885005775829643e-01,1.446649160051014307e-02,4.018980724122207526e-01,2.918602791745965042e-01
1.106618562561042074e+00,3.802757568403667965e-01,8.196049784079496858e-02,5.682161467916001518e-01,2.945490356472381110e-01
1.556203769451029340e+00,1.831469340947939894e-01,4.311393726679685345e-02,9.203080849075331304e-01,8.105617263465533240e-01
1.844907801811693338e+00,4.354015566523241620e-01,5.354406705717663917e-02,6.584903759437715776e-01,4.464240829004935129e-01
1.057064729543755632e+00,1.878693032637272775e-01,5.128440914692465602e-02,4.734016912685939382e-01,3.184332669209298250e-01
1.754815233974752919e+00,3.600105114747385593e-01,8.830667108863174408e-02,7.231266209477192897e-01,5.433812082262138299e-01
1.462823418911371132e+00,4.581657356717392382e-01,7.294467231262997953e-02,5.044718498603804058e-01,2.483262778129053938e-01
7.290636607542037018e-01,2.374004176312083103e-01,6.027991058016286124e-02,6.601247330696714544e-01,3.852906229109277492e-01
1.581774085970252486e+00,4.314992583644742807e-01,9.630706494141549889e-02,9.970495491074123917e-01,7.542028636242463779e-01
1.227232614547098422e+00,3.639705579539125324e-01,7.807572860744750598e-02,9.800855798706312738e-01,7.166088629302487245e-01
3.689212761799512408e-01,9.694288994597453912e-02,3.369065031478971073e-02,4.890632594395576405e-01,2.741130587081880843e-01
9.044847673483955575e-01,2.353984691426713738e-01,4.360710087421762471e-02,9.321821546942986592e-01,6.926718610805518983e-01
3.327338241160506804e-01,4.107347596503617693e-01,5.457470934575164162e-02,3.235283683618730421e-01,4.078847519800209848e-02
1.057100533790592101e+00,4.787903005690778424e-01,7.473313748854973348e-02,6.843744427752606052e-01,3.146475085271902006e-01
9.713712946572629070e-01,1.585590363606912689e-01,4.975893256132028764e-02,4.246555068325759685e-01,2.840680964250820173e-01
9.627273973468052359e-01,1.705454266073670455e-01,7.992983542287240839e-02,7.285651709556582034e-01,5.763637577180803495e-01
1.255340636463411874e+00,5.071082837152598305e-02,1.993631685314655594e-02,4.455851881157478211e-01,4.072432754910542130e-01
4.208431883169321819e-01,3.617093554745259842e-01,8.085723623333149201e-02,8.313339777998018931e-01,2.760223233023120226e-01
1.880784037922316854e+00,3.074325462607762627e-01,7.768210280827599068e-02,5.807840872764838958e-01,4.380936243620335291e-01
1.431290806535059357e+00,3.804938864782528296e-01,3.888327663960104014e-02,8.340121703399062669e-01,5.886354780222200489e-01
1.682806445106989068e+00,6.226344272815628744e-02,1.439535281561008656e-02,9.748469316043231192e-01,9.394230793386562084e-01
1.814242218074767710e+00,3.489816657631495955e-01,7.127564444414183353e-02,5.434669125041526883e-01,3.766025067048043851e-01
1.249976084462256720e+00,3.649498658442838495e-01,7.669438730360764178e-02,8.219839459315861907e-01,5.666736162695050760e-01
2.723927976282812802e-01,4.635731867567882136e-01,2.432234769638150218e-02,9.072829992872505356e-01,3.726449967492519860e-02
1.480676283411964445e+00,6.873416627857888150e-02,6.693741407089358331e-02,7.697085934667868834e-01,7.275790671720981928e-01
1.224246537674044788e+00,3.301453174792383649e-01,5.932045690228737733e-02,5.751724273937199872e-01,3.417725675834644150e-01
1.686722999906718590e+00,4.766623425551880233e-01,6.627944002779236066e-02,6.424243335066752714e-01,3.954028578722025289e-01
1.157888852253819545e+00,3.298359828272271477e-01,6.155726307107571571e-02,3.868771317867966686e-01,1.670830334152187124e-01
1.663839371655546406e+00,1.555820322061682304e-01,3.085529693705623203e-02,6.513950472976745010e-01,5.643546378382722217e-01
1.994618527530485297e+00,2.339605241503406596e-01,8.070950800216013243e-02,4.499318113457042578e-01,3.496444933759247919e-01
8.309986604621986128e-01,3.856176289999360685e-01,5.371740676989776586e-02,8.418172004186931234e-01,4.337723944898201900e-01
5.078385920372133766e-01,4.435798995287620339e-01,5.682389006734446524e-02,7.473184594399125968e-01,1.639009678569710304e-01
9.050146390170250577e-01,2.822539511066163853e-01,9.653728261410511602e-02,4.088852823221727495e-01,2.011355672402488082e-01
1.555489981758217510e+00,3.282529124224703443e-01,3.207792363733792673e-02,6.646881358583752730e-01,4.694398226986443712e-01
9.906120773449517136e-01,4.848761994061235314e-01,2.022009669365811696e-02,7.556351274184737177e-01,2.882269448550454083e-01
1.259084196972586778e+00,3.443752853773892064e-01,2.309334688487681142e-02,9.930069508688175173e-01,7.344598500733235946e-01
4.292452494590078826e-01,2.569205522987156876e-01,4.416942328178511540e-02,4.893494467240125378e-01,1.219045896311790889e-01
1.507022319681164513e+00,9.708943081032769817e-02,1.109185091311551234e-02,6.140718683068531192e-01,5.526463480000212147e-01
7.041483233596990132e-01,3.919917014469683214e-01,3.736957794746270656e-02,3.878568915818627061e-01,5.989923938056180425e-02
5.431116087272328530e-01,4.578774013542886157e-01,3.679917343199692881e-02,4.789188963260360143e-01,5.053490943202945673e-02
1.753309997449750135e+00,2.341342455177681248e-01,1.409125232533346185e-02,8.213717977444010554e-01,6.944274580472228342e-01
1.215943078017069467e+00,1.956381027113539561e-01,3.639556407116543296e-02,3.227065320955792571e-01,1.820737543167808004e-01
1.072098096223250696e+00,1.063515920982383567e-01,4.556671241123181476e-02,6.062036782535772383e-01,5.159964354908525008e-01
1.817882777447272113e+00,2.449461879224044403e-01,9.498957921190988654e-03,7.327982359314958449e-01,6.045620177780148818e-01
3.548223849098047222e-01,4.893092416992445015e-01,6.939895353167552239e-02,3.399056288372093171e-01,4.588541593929986590e-02
1.453078010613606974e+00,3.183671038722120650e-01,7.629818053752114582e-02,3.033472409543888082e-01,1.435141858776914636e-01
7.903681215762845547e-01,2.495392632097289953e-01,5.130089074805029709e-02,6.610294244884944437e-01,3.852622728047693790e-01
5.157375499731459145e-01,5.151431922979567840e-02,7.612276590815068855e-02,3.693882550980469026e-01,2.991893687221691134e-01
1.414637569941102013e+00,2.750605642776771109e-01,4.145572873701439814e-02,5.635519543909404128e-01,3.871365797846309520e-01
8.530795115532849859e-01,1.843580059397348647e-01,3.121952076830711645e-02,3.493008017411602939e-01,1.640696613378522795e-01
7.938124984890845282e-01,1.474105798437455872e-01,2.174033002434901454e-02,6.725731756142188100e-01,4.942043430957798189e-01
1.898619977412538073e+00,2.036068618398698959e-01,3.023249007394099297e-02,3.384222941511980109e-01,2.405518064802664724e-01
5.587370132230751185e-01,4.067783128782961888e-01,2.810832284626791147e-02,3.416141574854443808e-01,2.933186007549901803e-02
1.121912584107923161e+00,3.185159539979103838e-01,8.969597307162668898e-02,4.446472154115515552e-01,2.330395889274352039e-01
2.432237612084287015e-01,1.913718452595129793e-01,6.347231820555143678e-02,3.647043162879017864e-01,1.052221802772858178e-01
4.940625640465211021e-01,4.264408786732241108e-01,8.973618788072139363e-02,9.361163619110435263e-01,3.378972196909624248e-01
1.790153720540411442e+00,2.980201210119600153e-01,6.067335429397776973e-03,7.228680346931496414e-01,5.639760315333783858e-01
1.620645586854817299e+00,3.456954129105361262e-01,8.104024285752695067e-02,3.733838943822514467e-01,2.055756062465601552e-01
1.202303882097182530e+00,2.253840768399249794e-01,4.562781818269321353e-03,7.560593624139504421e-01,5.740093551014842088e-01
6.004161127844485080e-01,4.214459948170486969e-01,2.799431304163566350e-02,9.989429461289418555e-01,3.452063087408170361e-01
1.203945648718351524e+00,2.822000957236483476e-01,4.670992495367212727e-02,9.410197806919521346e-01,7.253295853081069833e-01
2.218637470045026205e-01,2.326659447941481496e-01,8.922842847508737074e-02,7.850534151426165064e-01,2.863399215693983590e-01
1.483388535688257237e+00,2.023466306464234976e-01,1.071047546531738934e-02,7.083046129493170140e-01,5.781314683099432195e-01
1.490151225014710645e+00,3.521564853173108633e-01,6.888640760764998261e-02,8.330037509733382306e-01,6.212784971286360314e-01
1.362881042419438860e+00,4.614628912746184253e-01,5.610619238907402218e-02,9.653125239994921891e-01,6.576971836074355648e-01
1.300409631695362167e+00,4.829987019718598451e-01,4.349264213911287202e-02,5.712318109022566093e-01,2.443960505089335378e-01
3.326895787241675451e-01,1.835951088743010828e-01,2.434383921223353536e-02,7.384232938300390181e-01,2.589453073202331312e-01
6.435307442917560516e-01,3.214939182752036828e-01,3.457122457162657703e-02,5.044072395756935556e-01,1.237143160692157212e-01
1.233880486576277580e+00,1.456798971481398919e-01,3.975170402836390032e-02,7.002858178378311704e-01,5.914258054286047894e-01
9.095361788520156532e-01,4.500562069751937178e-01,9.650121011132922755e-02,9.416515905512906626e-01,5.344952405414324925e-01
1.985641811446601013e+00,4.717071456158465903e-01,6.060846636068894545e-03,8.585619207478563109e-01,6.318784552866191229e-01
1.862741643275326320e+00,3.247982340429890202e-01,9.520045039177441049e-02,6.359793820861930902e-01,4.853344318518629796e-01
4.736142245405666751e-01,4.274864600068845610e-01,2.690916339358867190e-02,6.928338375625743284e-01,7.322227643321257973e-02
1.261929066769155394e+00,8.593110520546087816e-02,4.568560564989693207e-03,4.762059045711199423e-01,4.095216947336872693e-01
1.453187190986221955e+00,3.566368990218601320e-01,5.544201814609684559e-02,3.413503490493869363e-01,1.460126274634526711e-01
4.457781457415950221e-01,3.932078963329788124e-01,7.248380836675932803e-02,5.177144805022756424e-01,1.112122534828048487e-01
7.626721647821083083e-01,4.564656952986014815e-01,6.677758592944413318e-02,4.972712408783694360e-01,1.230459726741033460e-01
1.488652124465889903e+00,4.322088325548284482e-01,9.305935335938571307e-02,7.253238536253872049e-01,4.782881529773512219e-01
