eta,kon,kon_noisy
1.487588368540072592e+00,5.876078101151623878e-01,5.832189589877146974e-01
1.489111841518855117e+00,5.872974444624431412e-01,5.887555943107289913e-01
1.490636874720859373e+00,5.869872318206216244e-01,5.846284495845648355e-01
1.492163469743945425e+00,5.866771721961137054e-01,5.905481279944747586e-01
1.493691628187609810e+00,5.863672655951318591e-01,5.913785969007371301e-01
1.495221351652986641e+00,5.860575120236860558e-01,5.757565614764362794e-01
1.496752641742850498e+00,5.857479114875835391e-01,5.885486888880183676e-01
1.498285500061616649e+00,5.854384639924298250e-01,5.859770428230282047e-01
1.499819928215344378e+00,5.851291695436281470e-01,5.820348661962366776e-01
1.501355927811736768e+00,5.848200281463799000e-01,5.897676281240484819e-01
1.502893500460144027e+00,5.845110398056857504e-01,5.856655204226166589e-01
1.504432647771564602e+00,5.842022045263440821e-01,5.794825375359805575e-01
1.505973371358646284e+00,5.838935223129538832e-01,5.763793584708706286e-01
1.507515672835689102e+00,5.835849931699118587e-01,5.830706931099631785e-01
1.509059553818645538e+00,5.832766171014157619e-01,5.861602463727473289e-01
1.510605015925123640e+00,5.829683941114630619e-01,5.787802106306595418e-01
1.512152060774387907e+00,5.826603242038502772e-01,5.928035878695485650e-01
1.513700689987361070e+00,5.823524073821758629e-01,5.725592379045547631e-01
1.515250905186625641e+00,5.820446436498383225e-01,5.838019509867167223e-01
1.516802707996426580e+00,5.817370330100370968e-01,5.784776081550413451e-01
1.518356100042671519e+00,5.814295754657732296e-01,5.877139986387265314e-01
1.519911082952933645e+00,5.811222710198489239e-01,5.842146649948335435e-01
1.521467658356453034e+00,5.808151196748686518e-01,5.825387193855939838e-01
1.523025827884137762e+00,5.805081214332385997e-01,5.777549647451870607e-01
1.524585593168567010e+00,5.802012762971676674e-01,5.763043262075437934e-01
1.526146955843991071e+00,5.798945842686669128e-01,5.859455241312473417e-01
1.527709917546334228e+00,5.795880453495509954e-01,5.761362664488226537e-01
1.529274479913196538e+00,5.792816595414369552e-01,5.782074245720227879e-01
1.530840644583854715e+00,5.789754268457459885e-01,5.738991922704334003e-01
1.532408413199264352e+00,5.786693472637023383e-01,5.773416854014157273e-01
1.533977787402061699e+00,5.783634207963351814e-01,5.667395559419498019e-01
1.535548768836564992e+00,5.780576474444770740e-01,5.884450794449448408e-01
1.537121359148777122e+00,5.777520272087655062e-01,5.840447927373436654e-01
1.538695559986385630e+00,5.774465600896427908e-01,5.705760065769794886e-01
1.540271372998766486e+00,5.771412460873562855e-01,5.707376325577329101e-01
1.541848799836984307e+00,5.768360852019590590e-01,5.763408570129554542e-01
1.543427842153795027e+00,5.765310774333090027e-01,5.787529260850801105e-01
1.545008501603646334e+00,5.762262227810708293e-01,5.782337791654322823e-01
1.546590779842681229e+00,5.759215212447149623e-01,5.688486159849809320e-01
1.548174678528738246e+00,5.756169728235183136e-01,5.765173330544755004e-01
1.549760199321354337e+00,5.753125775165648381e-01,5.739704383066231985e-01
1.551347343881765095e+00,5.750083353227450900e-01,5.709056961506366878e-01
1.552936113872908086e+00,5.747042462407574437e-01,5.800626827180365153e-01
1.554526510959423957e+00,5.744003102691075391e-01,5.757837228676067065e-01
1.556118536807657771e+00,5.740965274061088364e-01,5.766251748712841740e-01
1.557712193085661223e+00,5.737928976498829492e-01,5.746908491989236589e-01
1.559307481463194867e+00,5.734894209983600888e-01,5.724377310863019153e-01
1.560904403611728331e+00,5.731860974492790639e-01,5.831617498422783097e-01
1.562502961204444096e+00,5.728829270001873919e-01,5.708483115565295973e-01
1.564103155916237053e+00,5.725799096484426309e-01,5.630878714845946043e-01
1.565704989423718274e+00,5.722770453912108257e-01,5.706382726820219409e-01
1.567308463405215457e+00,5.719743342254686169e-01,5.643828067675245030e-01
1.568913579540775372e+00,5.716717761480021309e-01,5.764341260485862373e-01
1.570520339512165409e+00,5.713693711554086452e-01,5.781079038797670711e-01
1.572128745002874695e+00,5.710671192440951449e-01,5.684035720176573436e-01
1.573738797698116976e+00,5.707650204102803215e-01,5.730539102445325605e-01
1.575350499284831951e+00,5.704630746499936844e-01,5.683894469537390526e-01
1.576963851451686605e+00,5.701612819590763381e-01,5.760714599699512384e-01
1.578578855889077648e+00,5.698596423331809824e-01,5.768228249405001895e-01
1.580195514289132630e+00,5.695581557677726892e-01,5.709327050927619496e-01
1.581813828345712380e+00,5.692568222581286808e-01,5.685823090386706857e-01
1.583433799754412119e+00,5.689556417993386628e-01,5.646616276202665041e-01
1.585055430212563898e+00,5.686546143863056013e-01,5.584475262748833657e-01
1.586678721419237714e+00,5.683537400137450568e-01,5.643802726512532342e-01
1.588303675075243726e+00,5.680530186761867384e-01,5.667989371484780659e-01
1.589930292883134255e+00,5.677524503679733936e-01,5.667281756589233055e-01
1.591558576547204895e+00,5.674520350832624738e-01,5.708689547937757514e-01
1.593188527773496510e+00,5.671517728160254679e-01,5.695635723972218845e-01
1.594820148269797899e+00,5.668516635600480136e-01,5.678046248359351900e-01
1.596453439745645797e+00,5.665517073089313405e-01,5.727416186159054456e-01
1.598088403912328426e+00,5.662519040560911598e-01,5.588801085316336126e-01
1.599725042482886384e+00,5.659522537947592191e-01,5.700911717589703942e-01
1.601363357172114643e+00,5.656527565179826356e-01,5.607192696093999951e-01
1.603003349696564550e+00,5.653534122186247846e-01,5.675825870563547815e-01
1.604645021774544933e+00,5.650542208893649665e-01,5.710506882825610031e-01
1.606288375126124546e+00,5.647551825226992950e-01,5.728967075864449532e-01
1.607933411473134289e+00,5.644562971109406968e-01,5.637865112886857322e-01
1.609580132539167208e+00,5.641575646462191340e-01,5.624230185864858012e-01
1.611228540049583158e+00,5.638589851204821590e-01,5.689455268299860036e-01
1.612878635731507471e+00,5.635605585254953587e-01,5.672708150569427676e-01
1.614530421313834951e+00,5.632622848528413551e-01,5.657069325628666379e-01
1.616183898527230989e+00,5.629641640939221370e-01,5.610165278339573902e-01
1.617839069104133110e+00,5.626661962399575057e-01,5.571154475362937175e-01
1.619495934778753865e+00,5.623683812819864070e-01,5.562278632579580329e-01
1.621154497287080609e+00,5.620707192108668204e-01,5.757171057135997971e-01
1.622814758366879495e+00,5.617732100172765364e-01,5.591685609666761092e-01
1.624476719757696141e+00,5.614758536917124898e-01,5.625212575812573723e-01
1.626140383200857409e+00,5.611786502244920927e-01,5.682369844848472740e-01
1.627805750439473842e+00,5.608815996057526787e-01,5.554556030392286958e-01
1.629472823218441002e+00,5.605847018254523917e-01,5.573949495141878874e-01
1.631141603284441466e+00,5.602879568733701854e-01,5.658318256193112239e-01
1.632812092385946379e+00,5.599913647391061566e-01,5.627134404729363659e-01
1.634484292273218120e+00,5.596949254120816564e-01,5.524151566638014765e-01
1.636158204698310747e+00,5.593986388815401778e-01,5.556975767798200128e-01
1.637833831415073549e+00,5.591025051365469123e-01,5.577100437832407387e-01
1.639511174179151043e+00,5.588065241659894156e-01,5.574486082076691718e-01
1.641190234747986532e+00,5.585106959585778297e-01,5.619454612603976829e-01
1.642871014880822766e+00,5.582150205028449941e-01,5.557136293671632865e-01
1.644553516338704169e+00,5.579194977871474448e-01,5.521557525286714396e-01
1.646237740884478606e+00,5.576241277996646373e-01,5.562101964411665378e-01
1.647923690282799614e+00,5.573289105284001677e-01,5.651297832139058341e-01
1.649611366300127724e+00,5.570338459611812176e-01,5.527581605881396465e-01
1.651300770704732690e+00,5.567389340856596647e-01,5.564218599967160062e-01
1.652991905266695261e+00,5.564441748893117490e-01,5.588525801314541130e-01
1.654684771757908290e+00,5.561495683594390727e-01,5.552676933417973748e-01
1.656379371952080293e+00,5.558551144831678226e-01,5.649867526047318567e-01
1.658075707624735884e+00,5.555608132474499916e-01,5.484602495146355672e-01
1.659773780553217337e+00,5.552666646390633787e-01,5.536881723114189802e-01
1.661473592516688358e+00,5.549726686446115886e-01,5.584287638300028389e-01
1.663175145296133639e+00,5.546788252505249206e-01,5.579633497600595682e-01
1.664878440674362414e+00,5.543851344430599237e-01,5.595511225906657504e-01
1.666583480436009790e+00,5.540915962083005075e-01,5.527004762023346451e-01
1.668290266367538299e+00,5.537982105321577198e-01,5.577941143528144519e-01
1.669998800257240124e+00,5.535049774003696355e-01,5.483374199894904821e-01
1.671709083895238646e+00,5.532118967985028002e-01,5.498820678794704708e-01
1.673421119073491115e+00,5.529189687119513419e-01,5.567137848981145165e-01
1.675134907585789312e+00,5.526261931259379701e-01,5.497985998399430585e-01
1.676850451227762662e+00,5.523335700255144198e-01,5.577495913680421413e-01
1.678567751796878893e+00,5.520410993955607859e-01,5.525219810801424991e-01
1.680286811092447374e+00,5.517487812207867437e-01,5.529262601899330720e-01
1.682007630915619334e+00,5.514566154857315494e-01,5.491959682411020616e-01
1.683730213069391413e+00,5.511646021747642621e-01,5.400487668254251306e-01
1.685454559358606108e+00,5.508727412720838545e-01,5.599821032671591370e-01
1.687180671589954439e+00,5.505810327617202127e-01,5.450196609366281253e-01
1.688908551571977945e+00,5.502894766275334693e-01,5.540966195936194438e-01
1.690638201115070238e+00,5.499980728532150032e-01,5.512910173331903030e-01
1.692369622031478782e+00,5.497068214222875504e-01,5.473942922068844030e-01
1.694102816135307110e+00,5.494157223181053151e-01,5.460783500426822368e-01
1.695837785242516826e+00,5.491247755238544137e-01,5.527039648127938243e-01
1.697574531170929157e+00,5.488339810225530968e-01,5.511352860359380879e-01
1.699313055740226730e+00,5.485433387970524155e-01,5.468019908800110240e-01
1.701053360771956235e+00,5.482528488300357772e-01,5.512602130626703678e-01
1.702795448089529540e+00,5.479625111040197227e-01,5.484629135192042870e-01
1.704539319518225904e+00,5.476723256013545926e-01,5.476367296149459163e-01
1.706284976885194204e+00,5.473822923042236388e-01,5.463995537272343661e-01
1.708032422019454266e+00,5.470924111946446899e-01,5.469845275722037270e-01
1.709781656751899082e+00,5.468026822544694854e-01,5.499217906807916112e-01
1.711532682915296588e+00,5.465131054653843412e-01,5.416299959436580158e-01
1.713285502344292111e+00,5.462236808089105944e-01,5.448736687323648686e-01
1.715040116875409248e+00,5.459344082664047137e-01,5.422432606659884913e-01
1.716796528347052986e+00,5.456452878190579669e-01,5.459496298507515721e-01
1.718554738599511023e+00,5.453563194478981968e-01,5.481112496301063786e-01
1.720314749474955329e+00,5.450675031337886001e-01,5.382941946881353301e-01
1.722076562817444811e+00,5.447788388574290597e-01,5.521867077076306751e-01
1.723840180472927086e+00,5.444903265993555896e-01,5.356859426361259002e-01
1.725605604289239370e+00,5.442019663399418894e-01,5.369154269663313217e-01
1.727372836116112476e+00,5.439137580593980115e-01,5.349254423157511207e-01
1.729141877805171035e+00,5.436257017377718048e-01,5.482822030537455316e-01
1.730912731209935718e+00,5.433377973549489148e-01,5.408683890853568377e-01
1.732685398185825676e+00,5.430500448906532274e-01,5.521217132580047426e-01
1.734459880590160097e+00,5.427624443244467578e-01,5.414824539310829632e-01
1.736236180282160868e+00,5.424749956357300951e-01,5.478705006161943558e-01
1.738014299122953021e+00,5.421876988037429568e-01,5.364101170706825350e-01
1.739794238975568286e+00,5.419005538075640782e-01,5.432534993228471665e-01
1.741576001704946197e+00,5.416135606261121005e-01,5.393030755908646556e-01
1.743359589177936098e+00,5.413267192381451265e-01,5.366670863285786242e-01
1.745145003263299355e+00,5.410400296222617200e-01,5.508028525641875950e-01
1.746932245831711139e+00,5.407534917569004618e-01,5.466931918907084187e-01
1.748721318755762200e+00,5.404671056203413926e-01,5.379902360500508074e-01
1.750512223909961529e+00,5.401808711907044591e-01,5.327061017496710349e-01
1.752304963170737473e+00,5.398947884459518454e-01,5.393979186243275104e-01
1.754099538416439952e+00,5.396088573638870844e-01,5.382433427762922662e-01
1.755895951527343124e+00,5.393230779221555027e-01,5.398387731227324293e-01
1.757694204385646053e+00,5.390374500982445527e-01,5.371083452113751822e-01
1.759494298875476037e+00,5.387519738694845906e-01,5.362102279112571646e-01
1.761296236882889721e+00,5.384666492130480986e-01,5.400678207803548680e-01
1.763100020295874870e+00,5.381814761059513508e-01,5.470249585489530553e-01
1.764905651004353704e+00,5.378964545250534135e-01,5.419625530678154890e-01
1.766713130900182893e+00,5.376115844470575889e-01,5.336523776646635575e-01
1.768522461877157559e+00,5.373268658485105265e-01,5.369937836776050855e-01
1.770333645831011715e+00,5.370422987058037778e-01,5.358899571614234025e-01
1.772146684659420934e+00,5.367578829951730190e-01,5.404253768735171048e-01
1.773961580262004345e+00,5.364736186926989392e-01,5.374153286545142461e-01
1.775778334540326409e+00,5.361895057743074622e-01,5.369092403746971165e-01
1.777596949397899362e+00,5.359055442157696358e-01,5.388341002630975263e-01
1.779417426740184327e+00,5.356217339927028531e-01,5.308118412130563568e-01
1.781239768474594420e+00,5.353380750805698529e-01,5.336392422885669617e-01
1.783063976510495419e+00,5.350545674546804964e-01,5.346440636700436899e-01
1.784890052759209533e+00,5.347712110901905458e-01,5.295968550849432521e-01
1.786717999134015411e+00,5.344880059621028856e-01,5.394717436718228232e-01
1.788547817550151908e+00,5.342049520452681888e-01,5.394133285378845954e-01
1.790379509924818979e+00,5.339220493143840285e-01,5.326393895502360420e-01
1.792213078177179897e+00,5.336392977439959884e-01,5.359393148657719541e-01
1.794048524228363473e+00,5.333566973084976626e-01,5.253660075208137492e-01
1.795885850001466277e+00,5.330742479821316548e-01,5.324783918501608815e-01
1.797725057421553974e+00,5.327919497389882464e-01,5.317091430011443576e-01
1.799566148415663980e+00,5.325098025530078383e-01,5.391889172970618649e-01
1.801409124912807247e+00,5.322278063979792861e-01,5.332043147110216985e-01
1.803253988843970035e+00,5.319459612475415655e-01,5.373023292963996500e-01
1.805100742142116577e+00,5.316642670751833277e-01,5.366850852634722502e-01
1.806949386742189967e+00,5.313827238542435660e-01,5.333884298272318913e-01
1.808799924581115937e+00,5.311013315579112826e-01,5.298538385830146025e-01
1.810652357597802631e+00,5.308200901592272647e-01,5.313120053511050100e-01
1.812506687733145272e+00,5.305389996310826417e-01,5.264592067250579710e-01
1.814362916930025937e+00,5.302580599462196620e-01,5.390770268332895077e-01
1.816221047133316446e+00,5.299772710772331363e-01,5.291874115845102144e-01
1.818081080289880580e+00,5.296966329965693276e-01,5.302782522957125710e-01
1.819943018348576080e+00,5.294161456765266172e-01,5.269865276745983040e-01
1.821806863260256204e+00,5.291358090892565036e-01,5.277659672504252386e-01
1.823672616977772387e+00,5.288556232067630480e-01,5.304372987442154130e-01
1.825540281455976022e+00,5.285755880009032071e-01,5.338021670423838128e-01
1.827409858651720453e+00,5.282957034433879429e-01,5.389817252768627220e-01
1.829281350523863203e+00,5.280159695057816682e-01,5.262472271664577761e-01
1.831154759033267521e+00,5.277363861595029126e-01,5.263574434902897892e-01
1.833030086142805271e+00,5.274569533758245443e-01,5.269792457962415577e-01
1.834907333817358266e+00,5.271776711258741033e-01,5.112153292306267360e-01
1.836786504023820710e+00,5.268985393806341344e-01,5.223403050797471581e-01
1.838667598731101194e+00,5.266195581109421875e-01,5.202919829423735543e-01
1.840550619910124475e+00,5.263407272874919274e-01,5.281528522197990183e-01
1.842435569533834139e+00,5.260620468808320238e-01,5.299126872192448934e-01
1.844322449577194156e+00,5.257835168613681498e-01,5.224014940756189773e-01
1.846211262017190879e+00,5.255051371993617604e-01,5.250528590041557697e-01
