t,Theta,Theta_surf,dTheta_dt,dTheta_dt_noisy
4.480896179235847043e+00,6.121657366125157296e+01,6.502850948652718444e+01,-6.343987067277534919e+00,-6.363930507357410171e+00
4.500900180036007114e+00,6.108982695696508358e+01,6.490808725975085736e+01,-6.328153568028778153e+00,-6.343949013232235146e+00
4.520904180836167185e+00,6.096339649205222599e+01,6.478792166495878746e+01,-6.312369203259811989e+00,-6.350303986984403792e+00
4.540908181636327257e+00,6.083728128749822872e+01,6.466801204461609132e+01,-6.296633776304466856e+00,-6.281070228678127698e+00
4.560912182436487328e+00,6.071148036789951163e+01,6.454835774317857044e+01,-6.280947091499225365e+00,-6.315222632028800298e+00
4.580916183236647399e+00,6.058599276146370016e+01,6.442895810709271132e+01,-6.265308954179298340e+00,-6.287684646124947818e+00
4.600920184036807470e+00,6.046081750000962529e+01,6.430981248479562851e+01,-6.249719170674677748e+00,-6.238941831114341419e+00
4.620924184836967541e+00,6.033595361896729514e+01,6.419092022671512154e+01,-6.234177548306197636e+00,-6.222100347327861769e+00
4.640928185637127612e+00,6.021140015737792339e+01,6.407228068526963227e+01,-6.218683895381665216e+00,-6.230687337911817281e+00
4.660932186437287683e+00,6.008715615789392928e+01,6.395389321486828749e+01,-6.203238021191984863e+00,-6.263815995506648804e+00
4.680936187237447754e+00,5.996322066677891627e+01,6.383575717191086341e+01,-6.187839736007304303e+00,-6.175224337388437235e+00
4.700940188037607825e+00,5.983959273390770051e+01,6.371787191478779988e+01,-6.172488851073191896e+00,-6.164701947306429730e+00
4.720944188837767896e+00,5.971627141276628237e+01,6.360023680388019329e+01,-6.157185178606846776e+00,-6.199556615070999754e+00
4.740948189637927968e+00,5.959325576045186068e+01,6.348285120155981076e+01,-6.141928531793304558e+00,-6.118818869309469832e+00
4.760952190438088039e+00,5.947054483767283983e+01,6.336571447218908304e+01,-6.126718724781699876e+00,-6.147751718794702391e+00
4.780956191238248110e+00,5.934813770874881556e+01,6.324882598212109031e+01,-6.111555572681526272e+00,-6.145341216166125164e+00
4.800960192038408181e+00,5.922603344161058203e+01,6.313218509969959058e+01,-6.096438891558929818e+00,-6.093566970230002156e+00
4.820964192838568252e+00,5.910423110780012479e+01,6.301579119525899841e+01,-6.081368498433027625e+00,-6.086722611375003922e+00
4.840968193638728323e+00,5.898272978247064202e+01,6.289964364112437778e+01,-6.066344211272247655e+00,-6.060265491242513569e+00
4.860972194438888394e+00,5.886152854438651616e+01,6.278374181161147760e+01,-6.051365848990683638e+00,-6.099538290740416535e+00
4.880976195239048465e+00,5.874062647592332809e+01,6.266808508302669622e+01,-6.036433231444492620e+00,-5.982066327956321317e+00
4.900980196039207648e+00,5.862002266306787135e+01,6.255267283366708853e+01,-6.021546179428296064e+00,-6.039625937864608218e+00
4.920984196839367719e+00,5.849971619541810242e+01,6.243750444382038012e+01,-6.006704514671605821e+00,-6.052894293926498470e+00
4.940988197639527790e+00,5.837970616618321174e+01,6.232257929576496736e+01,-5.991908059835292732e+00,-5.973342794178278403e+00
4.960992198439687861e+00,5.825999167218357400e+01,6.220789677376988180e+01,-5.977156638508058784e+00,-5.987800762411094269e+00
4.980996199239847932e+00,5.814057181385075523e+01,6.209345626409483998e+01,-5.962450075202935906e+00,-5.952704320629749191e+00
5.001000200040008004e+00,5.802144569522751993e+01,6.197925715499022203e+01,-5.947788195353800766e+00,-5.957976448272551906e+00
5.021004200840168075e+00,5.790261242396783814e+01,6.186529883669705043e+01,-5.933170825311951724e+00,-5.934963036126349678e+00
5.041008201640328146e+00,5.778407111133686413e+01,6.175158070144703970e+01,-5.918597792342636943e+00,-5.911224607030478140e+00
5.061012202440488217e+00,5.766582087221097197e+01,6.163810214346253247e+01,-5.904068924621688197e+00,-5.926468511141175455e+00
5.081016203240648288e+00,5.754786082507771283e+01,6.152486255895654921e+01,-5.889584051232097828e+00,-5.869221863356311353e+00
5.101020204040808359e+00,5.743019009203583636e+01,6.141186134613278824e+01,-5.875143002160688965e+00,-5.889240005133075329e+00
5.121024204840968430e+00,5.731280779879529774e+01,6.129909790518557600e+01,-5.860745608294747555e+00,-5.886836222619861836e+00
5.141028205641128501e+00,5.719571307467724353e+01,6.118657163829993806e+01,-5.846391701418729880e+00,-5.844080728764054378e+00
5.161032206441288572e+00,5.707890505261402581e+01,6.107428194965153523e+01,-5.832081114210951434e+00,-5.818729875856219813e+00
5.181036207241448643e+00,5.696238286914918802e+01,6.096222824540670615e+01,-5.817813680240318419e+00,-5.824686060488877715e+00
5.201040208041608714e+00,5.684614566190601437e+01,6.085040993256767194e+01,-5.803589233594357744e+00,-5.829464827206744637e+00
5.221044208841768786e+00,5.673019256319580705e+01,6.073882641595168508e+01,-5.789407607951131851e+00,-5.770814040961872671e+00
5.241048209641928857e+00,5.661452271920055068e+01,6.062747710690943848e+01,-5.775268639371978097e+00,-5.828078503135661670e+00
5.261052210442088928e+00,5.649913528056453771e+01,6.051636141917398959e+01,-5.761172164919880601e+00,-5.792098089000946359e+00
5.281056211242248999e+00,5.638402940089245163e+01,6.040547876818389028e+01,-5.747118022437262219e+00,-5.745932335721260387e+00
5.301060212042409070e+00,5.626920423674943095e+01,6.029482857108316551e+01,-5.733106050543080201e+00,-5.773937832492232580e+00
5.321064212842569141e+00,5.615465894766101940e+01,6.018441024672130624e+01,-5.719136088629923620e+00,-5.718296260702448564e+00
5.341068213642729212e+00,5.604039269611319440e+01,6.007422321565328360e+01,-5.705207976861133901e+00,-5.706853870401688233e+00
5.361072214442888395e+00,5.592640464755234575e+01,5.996426690013956318e+01,-5.691321556167920903e+00,-5.664359362502175976e+00
5.381076215243048466e+00,5.581269397038528979e+01,5.985454072414604809e+01,-5.677476668246546510e+00,-5.704920378800944825e+00
5.401080216043208537e+00,5.569925983597926233e+01,5.974504411334416432e+01,-5.663673155555470018e+00,-5.682450351264718869e+00
5.421084216843368608e+00,5.558610141866193999e+01,5.963577649511077539e+01,-5.649910861312565480e+00,-5.639915410771535242e+00
5.441088217643528679e+00,5.547321789572139750e+01,5.952673729852823925e+01,-5.636189629492313280e+00,-5.709916537198487241e+00
5.461092218443688751e+00,5.536060844740615039e+01,5.941792595438439406e+01,-5.622509304823035237e+00,-5.529508035855597470e+00
5.481096219243848822e+00,5.524827225692513366e+01,5.930934189517255106e+01,-5.608869732784144801e+00,-5.629829254697997776e+00
5.501100220044008893e+00,5.513620851044770177e+01,5.920098455509148039e+01,-5.595270759603410582e+00,-5.617165811185177660e+00
5.521104220844168964e+00,5.502441639710363575e+01,5.909285337004546079e+01,-5.581712232254240291e+00,-5.555878406927129198e+00
5.541108221644329035e+00,5.491289510898313608e+01,5.898494777764421571e+01,-5.568193998452978022e+00,-5.569388953696048361e+00
5.561112222444489106e+00,5.480164384113682985e+01,5.887726721720297007e+01,-5.554715906656235269e+00,-5.608098765217342851e+00
5.581116223244649177e+00,5.469066179157576357e+01,5.876981112974240062e+01,-5.541277806058222843e+00,-5.522469984655444364e+00
5.601120224044809248e+00,5.457994816127141036e+01,5.866257895798868560e+01,-5.527879546588104986e+00,-5.502218211568128403e+00
5.621124224844969319e+00,5.446950215415566987e+01,5.855557014637346214e+01,-5.514520978907373028e+00,-5.528019367111650872e+00
5.641128225645129390e+00,5.435932297712085415e+01,5.844878414103385467e+01,-5.501201954407243022e+00,-5.509649965156003582e+00
5.661132226445289461e+00,5.424940984001970179e+01,5.834222038981245362e+01,-5.487922325206062268e+00,-5.473342787288280498e+00
5.681136227245449533e+00,5.413976195566538507e+01,5.823587834225733673e+01,-5.474681944146736257e+00,-5.501945351644169868e+00
5.701140228045609604e+00,5.403037853983148864e+01,5.812975744962204061e+01,-5.461480664794169826e+00,-5.448329007867962481e+00
5.721144228845769675e+00,5.392125881125202369e+01,5.802385716486560341e+01,-5.448318341432738521e+00,-5.442339386119403599e+00
5.741148229645929746e+00,5.381240199162142090e+01,5.791817694265252214e+01,-5.435194829063756394e+00,-5.455442807537034255e+00
5.761152230446089817e+00,5.370380730559454463e+01,5.781271623935276693e+01,-5.422109983402979339e+00,-5.463873039617334726e+00
5.781156231246249888e+00,5.359547398078666447e+01,5.770747451304179521e+01,-5.409063660878117297e+00,-5.415831835800950067e+00
5.801160232046409959e+00,5.348740124777349081e+01,5.760245122350054459e+01,-5.396055718626366016e+00,-5.422318386374170629e+00
5.821164232846569142e+00,5.337958834009114639e+01,5.749764583221541869e+01,-5.383086014491951232e+00,-5.353043707721546696e+00
5.841168233646729213e+00,5.327203449423618054e+01,5.739305780237829424e+01,-5.370154407023701282e+00,-5.365831845968703995e+00
5.861172234446889284e+00,5.316473894966556912e+01,5.728868659888652815e+01,-5.357260755472614377e+00,-5.333798219795817808e+00
5.881176235247049355e+00,5.305770094879670040e+01,5.718453168834297173e+01,-5.344404919789479180e+00,-5.340366261729145414e+00
5.901180236047209426e+00,5.295091973700740340e+01,5.708059253905591390e+01,-5.331586760622463395e+00,-5.323699727109912239e+00
5.921184236847369498e+00,5.284439456263591239e+01,5.697686862103916638e+01,-5.318806139314762760e+00,-5.342296106831674329e+00
5.941188237647529569e+00,5.273812467698089534e+01,5.687335940601197137e+01,-5.306062917902246490e+00,-5.286021495105082124e+00
5.961192238447689640e+00,5.263210933430143967e+01,5.677006436739909390e+01,-5.293356959111113369e+00,-5.239816010881902741e+00
5.981196239247849711e+00,5.252634779177091673e+01,5.666698298030836867e+01,-5.280688126349033062e+00,-5.289978753014559665e+00
6.001200240048009782e+00,5.242083930218830545e+01,5.656411471795064472e+01,-5.268056282671076396e+00,-5.285839518502500667e+00
6.021204240848169853e+00,5.231558312367078400e+01,5.646145905622530847e+01,-5.255461292158960518e+00,-5.260196393224671141e+00
6.041208241648329924e+00,5.221057852238970298e+01,5.635901547517945431e+01,-5.242903020299857886e+00,-5.257341428807891681e+00
6.061212242448489995e+00,5.210582476696231424e+01,5.625678345632482547e+01,-5.230381333186502779e+00,-5.251425712146109426e+00
6.081216243248650066e+00,5.200132112845175669e+01,5.615476248263781400e+01,-5.217896097515098752e+00,-5.213750288196053795e+00
6.101220244048810137e+00,5.189706688036706339e+01,5.605295203855948927e+01,-5.205447180583240296e+00,-5.214174706574742579e+00
6.121224244848970208e+00,5.179306129866317576e+01,5.595135160999556234e+01,-5.193034450287852266e+00,-5.149868242472572355e+00
6.141228245649130280e+00,5.168930366174090096e+01,5.584996068431640026e+01,-5.180657775123123088e+00,-5.180651725834469090e+00
6.161232246449290351e+00,5.158579325044698294e+01,5.574877875035704022e+01,-5.168317024178488595e+00,-5.158599664849545796e+00
6.181236247249450422e+00,5.148252934807402426e+01,5.564780529841716827e+01,-5.156012067136591881e+00,-5.127451411096597411e+00
6.201240248049610493e+00,5.137951124036054296e+01,5.554703982026113351e+01,-5.143742774271277796e+00,-5.152765449846413937e+00
6.221244248849770564e+00,5.127673821549095123e+01,5.544648180911794100e+01,-5.131509016445594540e+00,-5.088406920242926290e+00
6.241248249649930635e+00,5.117420956409554123e+01,5.534613075968124463e+01,-5.119310665109815695e+00,-5.138291491485419193e+00
6.261252250450090706e+00,5.107192457925052054e+01,5.524598616810936846e+01,-5.107147592299458694e+00,-5.131397423356042431e+00
6.281256251250250777e+00,5.096988255647798383e+01,5.514604753202528542e+01,-5.095019670633336162e+00,-5.106007681198843962e+00
6.301260252050409960e+00,5.086808279374591990e+01,5.504631435051663146e+01,-5.082926773311612578e+00,-5.086368295070626822e+00
6.321264252850570031e+00,5.076652459146820462e+01,5.494678612413569851e+01,-5.070868774113859168e+00,-5.112908320116830829e+00
6.341268253650730102e+00,5.066520725250462931e+01,5.484746235489942734e+01,-5.058845547397155862e+00,-5.059898390921021338e+00
6.361272254450890173e+00,5.056413008216085814e+01,5.474834254628943597e+01,-5.046856968094175500e+00,-5.096881565807358072e+00
6.381276255251050245e+00,5.046329238818846363e+01,5.464942620325198419e+01,-5.034902911711284013e+00,-4.993138759694919493e+00
6.401280256051210316e+00,5.036269348078491959e+01,5.455071283219799483e+01,-5.022983254326680580e+00,-5.025413162868911598e+00
6.421284256851370387e+00,5.026233267259357973e+01,5.445220194100304667e+01,-5.011097872588507585e+00,-5.030356604329386805e+00
6.441288257651530458e+00,5.016220927870370616e+01,5.435389303900737445e+01,-4.999246643713018301e+00,-5.026496787261525157e+00
6.461292258451690529e+00,5.006232261665044092e+01,5.425578563701586887e+01,-4.987429445482714385e+00,-4.998962359708960079e+00
6.481296259251850600e+00,4.996267200641484152e+01,5.415787924729809077e+01,-4.975646156244533103e+00,-4.982338540297446272e+00
6.501300260052010671e+00,4.986325677042383830e+01,5.406017338358824986e+01,-4.963896654908019457e+00,-4.995231983876360360e+00
6.521304260852170742e+00,4.976407623355028420e+01,5.396266756108520468e+01,-4.952180820943528516e+00,-4.979774673758213588e+00
6.541308261652330813e+00,4.966512972311289786e+01,5.386536129645248394e+01,-4.940498534380429518e+00,-4.946113784532276014e+00
6.561312262452490884e+00,4.956641656887631342e+01,5.376825410781827230e+01,-4.928849675805324182e+00,-4.944473188239193462e+00
6.581316263252650955e+00,4.946793610305105204e+01,5.367134551477541038e+01,-4.917234126360282787e+00,-4.889057733249932980e+00
6.601320264052811027e+00,4.936968766029352906e+01,5.357463503838139474e+01,-4.905651767741083802e+00,-4.871515656513717651e+00
6.621324264852971098e+00,4.927167057770606817e+01,5.347812220115837789e+01,-4.894102482195469506e+00,-4.893621846087472527e+00
6.641328265653131169e+00,4.917388419483687301e+01,5.338180652709317542e+01,-4.882586152521423806e+00,-4.868378165359787957e+00
6.661332266453291240e+00,4.907632785368004136e+01,5.328568754163725174e+01,-4.871102662065429634e+00,-4.911158313274182952e+00
6.681336267253451311e+00,4.897900089867558648e+01,5.318976477170674144e+01,-4.859651894720785847e+00,-4.840529363437807042e+00
6.701340268053611382e+00,4.888190267670939448e+01,5.309403774568242795e+01,-4.848233734925893046e+00,-4.849151239011290748e+00
6.721344268853771453e+00,4.878503253711325982e+01,5.299850599340975066e+01,-4.836848067662568695e+00,-4.822308018184043199e+00
6.741348269653931524e+00,4.868838983166485690e+01,5.290316904619881200e+01,-4.825494778454379130e+00,-4.777484094506569079e+00
6.761352270454090707e+00,4.859197391458778981e+01,5.280802643682438458e+01,-4.814173753364980435e+00,-4.882599486055311466e+00
6.781356271254250778e+00,4.849578414255150705e+01,5.271307769952585431e+01,-4.802884878996445117e+00,-4.795056433624842462e+00
6.801360272054410849e+00,4.839981987104576433e+01,5.261832236812333008e+01,-4.791628041986690789e+00,-4.824601613881726259e+00
6.821364272854570920e+00,4.830408045509524584e+01,5.252375997626010218e+01,-4.780403129113160787e+00,-4.762637228371025877e+00
6.841368273654730991e+00,4.820856525878599541e+01,5.242939006238647437e+01,-4.769210028605805896e+00,-4.808609431728659622e+00
6.861372274454891063e+00,4.811327364840224874e+01,5.233521216629711148e+01,-4.758048629191904411e+00,-4.772910616202024059e+00
6.881376275255051134e+00,4.801820499226375460e+01,5.224122582904765721e+01,-4.746918820072041356e+00,-4.740836807399229968e+00
6.901380276055211205e+00,4.792335866072578909e+01,5.214743059295476968e+01,-4.735820490918621672e+00,-4.717415209325560355e+00
6.921384276855371276e+00,4.782873402617916980e+01,5.205382600159610007e+01,-4.724753531874394952e+00,-4.722509709194297578e+00
6.941388277655531347e+00,4.773433046305022032e+01,5.196041159981032109e+01,-4.713717833550981950e+00,-4.737502761720616462e+00
6.961392278455691418e+00,4.764014734780081994e+01,5.186718693369707722e+01,-4.702713287027428635e+00,-4.719319253558890814e+00
6.981396279255851489e+00,4.754618405892835398e+01,5.177415155061704866e+01,-4.691739783848742462e+00,-4.665204697111261289e+00
7.001400280056011560e+00,4.745243997696573501e+01,5.168130499919188736e+01,-4.680797216024465968e+00,-4.680962204495061840e+00
7.021404280856171631e+00,4.735891448448142427e+01,5.158864682930426682e+01,-4.669885476027245907e+00,-4.720399907932477213e+00
7.041408281656331702e+00,4.726560696607938894e+01,5.149617659209785359e+01,-4.659004456791405957e+00,-4.633694575543315430e+00
7.061412282456491774e+00,4.717251680839912353e+01,5.140389383997731443e+01,-4.648154051711539836e+00,-4.635666597320135196e+00
