t,S,dS_dt,dS_dt_noisy
2.480551233607468209e+00,6.792078163881168393e+02,-7.510190036345537123e+01,-7.449949093517628285e+01
2.489442098244054158e+00,6.785405707114238112e+02,-7.499500969257171334e+01,-8.311699103336118810e+01
2.498332962880640107e+00,6.778742753168784247e+02,-7.488812955733607168e+01,-7.604118051127070999e+01
2.507223827517226056e+00,6.772089301061720334e+02,-7.478126081840233041e+01,-7.590385810615529749e+01
2.516114692153811561e+00,6.765445349739743506e+02,-7.467440433120785315e+01,-7.709259969101597676e+01
2.525005556790397510e+00,6.758810898079335630e+02,-7.456756094598486584e+01,-7.251823810470904164e+01
2.533896421426983459e+00,6.752185944886761035e+02,-7.446073150777080230e+01,-7.023233224219522697e+01
2.542787286063569407e+00,6.745570488898069925e+02,-7.435391685641930337e+01,-7.572886035586512321e+01
2.551678150700155356e+00,6.738964528779097236e+02,-7.424711782661108828e+01,-7.236871549767579381e+01
2.560569015336741305e+00,6.732368063125459230e+02,-7.414033524786447060e+01,-7.752613633146874861e+01
2.569459879973327254e+00,6.725781090462560314e+02,-7.403356994454642859e+01,-7.509592690419613348e+01
2.578350744609913203e+00,6.719203609245585085e+02,-7.392682273588303588e+01,-7.079340148562536683e+01
2.587241609246499152e+00,6.712635617859505146e+02,-7.382009443597037546e+01,-8.078237973121896687e+01
2.596132473883085101e+00,6.706077114619074564e+02,-7.371338585378526886e+01,-7.600071918499111234e+01
2.605023338519671050e+00,6.699528097768833277e+02,-7.360669779319596273e+01,-7.614332097803591637e+01
2.613914203156256555e+00,6.692988565483103685e+02,-7.350003105297274431e+01,-8.539274303719679438e+01
2.622805067792842504e+00,6.686458515865994059e+02,-7.339338642679868485e+01,-6.903245944223233721e+01
2.631695932429428453e+00,6.679937946951393997e+02,-7.328676470328026937e+01,-6.229288277911692262e+01
2.640586797066014402e+00,6.673426856702980103e+02,-7.318016666595814002e+01,-5.932195633070433161e+01
2.649477661702600351e+00,6.666925243014212583e+02,-7.307359309331778263e+01,-6.679681187875489456e+01
2.658368526339186300e+00,6.660433103708334102e+02,-7.296704475879982965e+01,-7.179370297095161391e+01
2.667259390975772249e+00,6.653950436538373197e+02,-7.286052243081104507e+01,-7.132085418572319213e+01
2.676150255612358198e+00,6.647477239187143141e+02,-7.275402687273488311e+01,-7.379247854771377035e+01
2.685041120248944146e+00,6.641013509267239669e+02,-7.264755884294180532e+01,-7.759597549891009294e+01
2.693931984885530095e+00,6.634559244321043252e+02,-7.254111909480013765e+01,-8.108098122300484079e+01
2.702822849522116044e+00,6.628114441820717957e+02,-7.243470837668650120e+01,-6.914315893512019784e+01
2.711713714158701549e+00,6.621679099168213725e+02,-7.232832743199642778e+01,-7.192656303987504884e+01
2.720604578795287498e+00,6.615253213695264094e+02,-7.222197699915483327e+01,-7.826007623334037078e+01
2.729495443431873447e+00,6.608836782663383929e+02,-7.211565781162659050e+01,-7.912734339311576548e+01
2.738386308068459396e+00,6.602429803263877375e+02,-7.200937059792701689e+01,-7.216084210481416505e+01
2.747277172705045345e+00,6.596032272617828767e+02,-7.190311608163236201e+01,-7.601300991084343650e+01
2.756168037341631294e+00,6.589644187776107174e+02,-7.179689498139025261e+01,-7.588364536503615909e+01
2.765058901978217243e+00,6.583265545719367537e+02,-7.169070801093027967e+01,-6.933400988078972205e+01
2.773949766614803192e+00,6.576896343358047261e+02,-7.158455587907434392e+01,-7.225191902636584018e+01
2.782840631251389141e+00,6.570536577532369620e+02,-7.147843928974717187e+01,-7.974138345617116386e+01
2.791731495887975090e+00,6.564186245012339214e+02,-7.137235894198653341e+01,-7.604492727088826598e+01
2.800622360524560595e+00,6.557845342497748788e+02,-7.126631552995402785e+01,-7.182072534805470809e+01
2.809513225161146543e+00,6.551513866618171278e+02,-7.116030974294508837e+01,-7.390807122749856717e+01
2.818404089797732492e+00,6.545191813932965488e+02,-7.105434226539961173e+01,-7.247063379964447449e+01
2.827294954434318441e+00,6.538879180931276096e+02,-7.094841377691230377e+01,-7.390501131386426437e+01
2.836185819070904390e+00,6.532575964032029106e+02,-7.084252495224289703e+01,-7.503559362224844165e+01
2.845076683707490339e+00,6.526282159583936391e+02,-7.073667646132662412e+01,-6.012194928296974439e+01
2.853967548344076288e+00,6.519997763865493425e+02,-7.063086896928442115e+01,-7.746247893513564975e+01
2.862858412980662237e+00,6.513722773084979281e+02,-7.052510313643338691e+01,-6.928950061393886983e+01
2.871749277617248186e+00,6.507457183380458901e+02,-7.041937961829694359e+01,-7.136335671403266190e+01
2.880640142253834135e+00,6.501200990819778553e+02,-7.031369906561516814e+01,-7.298227726915094138e+01
2.889531006890420084e+00,6.494954191510842065e+02,-7.020806212754695252e+01,-6.875927050666724938e+01
2.898421871527005589e+00,6.488716782240802559e+02,-7.010246947017373031e+01,-6.623328346529997646e+01
2.907312736163591538e+00,6.482488759146730217e+02,-6.999692173802347384e+01,-6.926560479073083343e+01
2.916203600800177487e+00,6.476270118153720432e+02,-6.989141956677349299e+01,-7.412034063739615419e+01
2.925094465436763436e+00,6.470060855137912768e+02,-6.978596358797973664e+01,-7.053119742937288095e+01
2.933985330073349385e+00,6.463860965926485278e+02,-6.968055442908618602e+01,-7.409164569894841179e+01
2.942876194709935334e+00,6.457670446297660192e+02,-6.957519271343420542e+01,-7.260786247782226610e+01
2.951767059346521282e+00,6.451489291980700500e+02,-6.946987906027206350e+01,-6.828822433205372988e+01
2.960657923983107231e+00,6.445317498655907684e+02,-6.936461408476415613e+01,-6.582404214003268805e+01
2.969548788619693180e+00,6.439155061954629673e+02,-6.925939839800059872e+01,-7.518353269166183850e+01
2.978439653256279129e+00,6.433001977459252885e+02,-6.915423260700634955e+01,-7.032198873656574278e+01
2.987330517892864634e+00,6.426858240703205638e+02,-6.904911731475067427e+01,-7.589146145596409099e+01
2.996221382529450583e+00,6.420723847170957015e+02,-6.894405312015642551e+01,-6.857342769756292000e+01
3.005112247166036532e+00,6.414598792298019134e+02,-6.883904061810942210e+01,-7.217478898732461801e+01
3.014003111802622481e+00,6.408483071470943742e+02,-6.873408039946758663e+01,-6.497565308417379981e+01
3.022893976439208430e+00,6.402376680027326756e+02,-6.862917305107043831e+01,-6.646028525103518803e+01
3.031784841075794379e+00,6.396279613255802587e+02,-6.852431915574811683e+01,-6.717297786706664908e+01
3.040675705712380328e+00,6.390191866396049818e+02,-6.841951929233081842e+01,-7.374973812903219539e+01
3.049566570348966277e+00,6.384113434638786657e+02,-6.831477403565787654e+01,-6.734310920391372690e+01
3.058457434985552226e+00,6.378044313125773215e+02,-6.821008395658707002e+01,-7.146263034508957901e+01
3.067348299622138175e+00,6.371984496949810364e+02,-6.810544962200378905e+01,-7.016728818604998708e+01
3.076239164258724124e+00,6.365933981154743151e+02,-6.800087159483021537e+01,-7.655631481977953001e+01
3.085130028895309628e+00,6.359892760735455113e+02,-6.789635043403447412e+01,-6.849645048804534042e+01
3.094020893531895577e+00,6.353860830637871686e+02,-6.779188669463974293e+01,-6.659576454996282280e+01
3.102911758168481526e+00,6.347838185758961345e+02,-6.768748092773350322e+01,-7.158809135241739341e+01
3.111802622805067475e+00,6.341824820946733325e+02,-6.758313368047652148e+01,-6.945814180373398017e+01
3.120693487441653424e+00,6.335820731000237629e+02,-6.747884549611204363e+01,-7.830121790308385243e+01
3.129584352078239373e+00,6.329825910669567293e+02,-6.737461691397486163e+01,-6.461224559576008630e+01
3.138475216714825322e+00,6.323840354655854981e+02,-6.727044846950030887e+01,-6.172308803510158981e+01
3.147366081351411271e+00,6.317864057611275257e+02,-6.716634069423335518e+01,-6.408115172245726399e+01
3.156256945987997220e+00,6.311897014139045723e+02,-6.706229411583774436e+01,-7.222142735838801286e+01
3.165147810624583169e+00,6.305939218793423606e+02,-6.695830925810480494e+01,-6.903223341907914801e+01
3.174038675261169118e+00,6.299990666079708035e+02,-6.685438664096260197e+01,-8.032791798092139857e+01
3.182929539897754623e+00,6.294051350454241174e+02,-6.675052678048498933e+01,-6.823791596791818392e+01
3.191820404534340572e+00,6.288121266324403678e+02,-6.664673018890033518e+01,-5.748663647902470331e+01
3.200711269170926521e+00,6.282200408048621512e+02,-6.654299737460073061e+01,-7.116167465185822039e+01
3.209602133807512470e+00,6.276288769936357994e+02,-6.643932884215072932e+01,-6.178148489607408322e+01
3.218492998444098419e+00,6.270386346248120617e+02,-6.633572509229645675e+01,-6.723141921161615642e+01
3.227383863080684367e+00,6.264493131195457636e+02,-6.623218662197430717e+01,-7.057016814402260252e+01
3.236274727717270316e+00,6.258609118940959206e+02,-6.612871392432009543e+01,-7.144658091758040541e+01
3.245165592353856265e+00,6.252734303598257384e+02,-6.602530748867764032e+01,-6.485554530362958303e+01
3.254056456990442214e+00,6.246868679232022714e+02,-6.592196780060785954e+01,-6.506853637132446977e+01
3.262947321627028163e+00,6.241012239857969917e+02,-6.581869534189742410e+01,-6.792993298995207851e+01
3.271838186263614112e+00,6.235164979442856747e+02,-6.571549059056783904e+01,-6.881090533223846251e+01
3.280729050900199617e+00,6.229326891904478316e+02,-6.561235402088384205e+01,-6.639739308515535754e+01
3.289619915536785566e+00,6.223497971111673905e+02,-6.550928610336268321e+01,-6.969687089498492583e+01
3.298510780173371515e+00,6.217678210884323562e+02,-6.540628730478250930e+01,-7.332286080366760928e+01
3.307401644809957464e+00,6.211867604993348095e+02,-6.530335808819131671e+01,-6.933212728760200605e+01
3.316292509446543413e+00,6.206066147160711353e+02,-6.520049891291574795e+01,-6.945912622844622319e+01
3.325183374083129362e+00,6.200273831059417944e+02,-6.509771023456954708e+01,-7.066020699195425436e+01
3.334074238719715311e+00,6.194490650313514379e+02,-6.499499250506262626e+01,-6.347777347420893790e+01
3.342965103356301260e+00,6.188716598498086796e+02,-6.489234617260945015e+01,-6.029737960318836087e+01
3.351855967992887209e+00,6.182951669139265505e+02,-6.478977168173796031e+01,-6.269454179876622391e+01
3.360746832629473158e+00,6.177195855718846360e+02,-6.468726947343022005e+01,-5.999297399634396299e+01
3.369637697266058662e+00,6.171449152161402480e+02,-6.458483999904296979e+01,-7.618554826673492641e+01
3.378528561902644611e+00,6.165711552247199734e+02,-6.448248370353549319e+01,-6.525343750355753514e+01
3.387419426539230560e+00,6.159983049413964409e+02,-6.438020101982297660e+01,-6.519351223097635284e+01
3.396310291175816509e+00,6.154263637066605952e+02,-6.427799237763477436e+01,-5.842361260695430047e+01
3.405201155812402458e+00,6.148553308577212420e+02,-6.417585820352215364e+01,-6.896461825741106111e+01
3.414092020448988407e+00,6.142852057285052751e+02,-6.407379892086636630e+01,-6.894711725146439107e+01
3.422982885085574356e+00,6.137159876496579045e+02,-6.397181494988688399e+01,-5.721044442862955748e+01
3.431873749722160305e+00,6.131476759485423145e+02,-6.386990670764897970e+01,-6.518628151187623132e+01
3.440764614358746254e+00,6.125802699492396641e+02,-6.376807460807183503e+01,-6.001046975730108102e+01
3.449655478995332203e+00,6.120137689725494283e+02,-6.366631906193652668e+01,-5.862995889522625959e+01
3.458546343631918152e+00,6.114481723359890566e+02,-6.356464047689379981e+01,-6.953392435530093962e+01
3.467437208268503657e+00,6.108834793537943142e+02,-6.346303925747211849e+01,-5.768214823207364361e+01
3.476328072905089606e+00,6.103196893369188274e+02,-6.336151580508532533e+01,-6.576670946408980001e+01
3.485218937541675555e+00,6.097568015930343108e+02,-6.326007051804068482e+01,-5.220510013924287307e+01
3.494109802178261504e+00,6.091948154265307949e+02,-6.315870379154662828e+01,-6.306262027659763447e+01
3.503000666814847452e+00,6.086337301385161709e+02,-6.305741601772060534e+01,-6.392756284822959856e+01
3.511891531451433401e+00,6.080735450268167597e+02,-6.295620758559696384e+01,-7.245360394242581492e+01
3.520782396088019350e+00,6.075142593859766293e+02,-6.285507888113457398e+01,-6.157620671006618807e+01
3.529673260724605299e+00,6.069558725072581638e+02,-6.275403028722476506e+01,-7.016055099489926761e+01
3.538564125361191248e+00,6.063983836786418351e+02,-6.265306218369902780e+01,-6.372692169567751819e+01
3.547454989997777197e+00,6.058417921848262040e+02,-6.255217494733677341e+01,-7.318612087936631383e+01
3.556345854634362702e+00,6.052860973072279194e+02,-6.245136895187300041e+01,-6.334622403635709986e+01
3.565236719270948651e+00,6.047312983239816049e+02,-6.235064456800604660e+01,-6.504840589985423094e+01
3.574127583907534600e+00,6.041773945099401999e+02,-6.225000216340535530e+01,-5.727418506833582512e+01
3.583018448544120549e+00,6.036243851366747322e+02,-6.214944210271907110e+01,-5.830912896949489266e+01
3.591909313180706498e+00,6.030722694724742041e+02,-6.204896474758172076e+01,-6.013915758591399197e+01
3.600800177817292447e+00,6.025210467823458202e+02,-6.194857045662187289e+01,-6.583995058037416470e+01
3.609691042453878396e+00,6.019707163280147597e+02,-6.184825958546973368e+01,-5.896295112410098227e+01
3.618581907090464345e+00,6.014212773679245174e+02,-6.174803248676484912e+01,-5.933624256035727029e+01
3.627472771727050294e+00,6.008727291572364493e+02,-6.164788951016360130e+01,-5.871591977479300795e+01
3.636363636363636243e+00,6.003250709478302269e+02,-6.154783100234689641e+01,-6.591602202550853917e+01
3.645254501000222191e+00,5.997783019883036104e+02,-6.144785730702770365e+01,-5.702686847474117826e+01
3.654145365636807696e+00,5.992324215239723344e+02,-6.134796876495846618e+01,-5.713677060084392423e+01
3.663036230273393645e+00,5.986874287968702220e+02,-6.124816571393883891e+01,-5.847356947610235522e+01
3.671927094909979594e+00,5.981433230457492982e+02,-6.114844848882313499e+01,-6.613570860822483155e+01
3.680817959546565543e+00,5.976001035060797903e+02,-6.104881742152782920e+01,-6.665037139107002417e+01
3.689708824183151492e+00,5.970577694100497865e+02,-6.094927284103898302e+01,-6.353820085216233338e+01
3.698599688819737441e+00,5.965163199865656907e+02,-6.084981507341986173e+01,-6.163705621239763133e+01
3.707490553456323390e+00,5.959757544612518814e+02,-6.075044444181820325e+01,-6.516360855295408783e+01
3.716381418092909339e+00,5.954360720564508256e+02,-6.065116126647382799e+01,-5.647952121082976618e+01
3.725272282729495288e+00,5.948972719912233060e+02,-6.055196586472605702e+01,-6.232209272327126115e+01
3.734163147366081237e+00,5.943593534813479664e+02,-6.045285855102093109e+01,-6.439826755394135205e+01
3.743054012002667186e+00,5.938223157393216525e+02,-6.035383963691884901e+01,-6.171072647271577694e+01
3.751944876639252691e+00,5.932861579743592984e+02,-6.025490943110179387e+01,-5.231875266816668102e+01
3.760835741275838640e+00,5.927508793923939265e+02,-6.015606823938070846e+01,-6.780745380864766503e+01
3.769726605912424588e+00,5.922164791960766479e+02,-6.005731636470290624e+01,-5.625162299968243929e+01
3.778617470549010537e+00,5.916829565847768890e+02,-5.995865410715943256e+01,-5.663035549992338247e+01
3.787508335185596486e+00,5.911503107545819375e+02,-5.986008176399221270e+01,-5.447489490652779409e+01
3.796399199822182435e+00,5.906185408982971694e+02,-5.976159962960146999e+01,-6.091185129829504064e+01
3.805290064458768384e+00,5.900876462054462763e+02,-5.966320799555309407e+01,-7.046157699899605120e+01
3.814180929095354333e+00,5.895576258622708110e+02,-5.956490715058566821e+01,-6.068867439936698105e+01
3.823071793731940282e+00,5.890284790517306419e+02,-5.946669738061798682e+01,-6.903807123020612835e+01
3.831962658368526231e+00,5.885002049559628858e+02,-5.936857896944933799e+01,-5.493240285585289229e+01
3.840853523005112180e+00,5.879728027963856221e+02,-5.927055221006750685e+01,-5.577469203780329110e+01
3.849744387641697685e+00,5.874462717692027809e+02,-5.917261738646998026e+01,-6.095226319701180984e+01
3.858635252278283634e+00,5.869206110534897789e+02,-5.907477477595647031e+01,-6.021088653341435304e+01
3.867526116914869583e+00,5.863958198262677115e+02,-5.897702465338588240e+01,-5.267862767420069758e+01
3.876416981551455532e+00,5.858718972625038077e+02,-5.887936729118311519e+01,-6.691492428865635134e+01
3.885307846188041481e+00,5.853488425351114302e+02,-5.878180295934576094e+01,-5.918110551507245276e+01
3.894198710824627430e+00,5.848266548149495065e+02,-5.868433192545074917e+01,-5.709794527919181917e+01
3.903089575461213379e+00,5.843053332708230982e+02,-5.858695445466098306e+01,-5.290133684520802149e+01
3.911980440097799328e+00,5.837848770694832865e+02,-5.848967080973219623e+01,-5.400687232266211169e+01
