Vb,g,T,S0,Td,Td_noisy
4.684338315209154224e+00,9.168831651032253172e-01,3.930293413441442851e+01,1.078784882315952043e+00,4.013613392401142121e+00,3.878049120529403648e+00
6.456650189718478039e-01,2.250638427326282498e-01,3.639205181765283470e+01,4.914426895422812080e+00,1.269730012846154388e+01,1.269938525776290916e+01
2.957471234539485572e+00,7.850665422969973495e-01,2.686016035320442441e+01,4.169671698183104347e+00,5.557034035911488701e+00,5.476160660935303959e+00
2.545200134285583005e+00,2.725837867512536095e-01,3.973657385926254904e+01,1.654321439771961888e+00,9.315585420255425575e+00,9.371067320217852270e+00
3.123907031005422219e+00,2.287329972247089394e-01,3.506059366745161299e+01,2.703749092147139432e+00,1.344434298827818175e+01,1.345274828173457315e+01
1.201913775728382872e+00,4.953195003582431255e-01,3.638063844819849635e+01,1.874393334072515405e+00,6.146774633122351617e+00,6.174194905731701155e+00
1.723787762704498405e+00,7.156537094604141780e-01,2.729646096725251780e+01,1.899114496030100296e+00,4.800300085579168652e+00,4.747043849139004124e+00
3.591283745548401463e+00,8.597518161511414903e-01,3.193451655716401305e+01,2.600217946988720552e+00,5.055070920591145267e+00,5.146492432490920699e+00
2.632730136107746866e+00,2.873359408440941953e-01,3.244665592392500741e+01,1.977662885279555027e+00,1.036385119815107991e+01,1.046485486650860253e+01
4.854109130746873113e+00,1.897335468681886628e-01,2.554347197790643875e+01,4.967683795404751024e+00,1.844481878784309004e+01,1.839158023571177836e+01
3.828251241026329410e+00,8.134416279460952026e-01,2.958065928198016081e+01,5.157496558992863411e-01,4.105609919813264064e+00,4.124250675906579566e+00
5.236966766328467138e+00,5.059155025978189224e-01,2.543183923177759453e+01,4.548864875044595912e+00,8.235661045950784853e+00,8.201995924531274795e+00
4.527984605290824582e+00,6.486127015816839370e-01,2.575898270309689764e+01,3.511339427324844387e+00,6.444044954534462910e+00,6.442866457691426518e+00
3.810028962672107333e+00,6.257813563057424977e-01,3.308513386491905095e+01,4.582653424925765329e+00,7.086206769550710050e+00,7.022924920589481701e+00
2.081885812077976183e+00,7.847357468106062051e-01,2.039827643848696326e+01,1.356510608900634018e+00,3.906438771977962521e+00,3.999796047706993374e+00
4.805182573593926421e+00,9.906030220320614088e-01,3.516380472193766593e+01,3.830327445499165595e+00,4.988586219564031587e+00,4.940127244009898000e+00
1.881971679940949826e+00,6.832823402201065877e-01,2.970080081362942437e+01,3.590639214628942977e+00,5.661544357532975802e+00,5.646740166783101422e+00
9.136611149792244202e-01,4.286903837487482383e-01,2.251301825394373424e+01,2.797750531123545326e+00,6.655646661244007944e+00,6.680720807799533922e+00
5.795755181437752590e+00,2.574008429235732365e-01,2.966023994795067154e+01,3.168426360198311365e+00,1.352858180857972137e+01,1.349620377465891430e+01
3.470061628030580270e+00,1.925909370604885762e-01,2.750874331613516333e+01,2.262280202473869739e+00,1.492266831895250867e+01,1.491070269746589361e+01
4.756418636523962462e+00,7.223987425141992214e-01,3.747947959922675665e+01,1.291118077770029071e+00,4.953059391571173364e+00,4.924877399249824705e+00
3.410725441966980576e+00,3.295932475401733841e-01,3.345868339479356024e+01,1.182159456189278091e+00,8.562670732121700823e+00,8.555997694379886553e+00
3.863688517045018145e+00,3.498410256974421317e-01,2.449165708146738396e+01,4.588539130779133446e-01,6.358329168574272217e+00,6.299802036819256656e+00
6.864073778407843163e-01,4.990121883534870406e-01,3.831321979317323212e+01,2.244506752653993686e+00,6.515102428990075190e+00,6.493203025209959733e+00
1.527365236445946906e+00,5.748386845012227742e-01,3.731552342533105104e+01,4.784422938482864929e+00,6.309601947129179322e+00,6.299257300893566835e+00
4.210791674891275704e+00,4.745332181414175787e-01,3.086581578277271731e+01,4.830650368573712328e+00,8.957986782756197641e+00,8.941300482565990748e+00
3.638105288738740395e+00,9.601339147630119086e-01,2.152105164936510562e+01,1.028306156306030061e+00,3.633382576125276042e+00,3.636217073869965954e+00
1.372052686926919618e+00,3.682819967314707732e-01,3.326440568848514800e+01,9.769352338081469522e-01,7.403754777871900394e+00,7.389099666904064279e+00
5.736160977994016363e+00,6.418167644606036504e-01,2.846086630250001193e+01,1.289732358174406235e+00,5.614115695520889737e+00,5.651776265942858757e+00
1.348944979010723744e+00,1.146208824929753622e-01,3.253957955591297946e+01,5.204976623311227124e-01,1.830896527669242957e+01,1.829280548040313903e+01
3.306667873562769255e+00,1.573946574943942411e-01,2.196424296720133640e+01,1.462109835127954449e+00,1.390751431539342953e+01,1.390068183557863613e+01
1.292015812605917358e+00,2.790521931412602297e-01,2.229917113639585935e+01,2.287192326708231693e+00,8.849624664831903686e+00,8.816385598032111304e+00
4.445544493584290713e+00,3.532085863633721567e-01,2.299771838334691765e+01,1.735544698416980669e+00,8.161252724252673119e+00,8.134926982246911464e+00
2.019721577523339917e+00,5.196909873924956402e-01,3.097450194882970465e+01,3.526734919546821168e-01,5.198688314676932265e+00,5.135463675135946815e+00
1.237736863169808021e+00,6.167866617362255388e-01,3.442941084832345666e+01,4.654179888247873542e+00,5.971784435149487535e+00,5.997723681193385836e+00
7.529294936878361266e-01,2.493289977913841771e-01,2.694625827197312518e+01,1.559871550047071453e+00,1.095692234274035393e+01,1.089979644185772933e+01
1.461595458436929951e+00,6.207847814025867494e-01,2.186603812547945935e+01,2.482938748418114017e+00,4.970018091398721083e+00,4.932725271489304397e+00
1.554892941979615362e+00,1.736407359070684109e-01,2.329691415479408789e+01,3.059076624206600314e+00,1.436176640864649912e+01,1.437972864124705907e+01
3.453346437644859268e+00,4.530472444087962902e-01,2.638280667018255343e+01,2.791796676632520846e+00,7.811400623680884614e+00,7.831529291978111651e+00
2.980713873942651748e+00,8.182873729059998436e-01,3.345131065377304935e+01,1.935700228192137384e+00,4.825668858325301791e+00,4.805663120775048647e+00
5.765119019894455299e+00,5.274928171919623932e-01,2.676369606818654745e+01,3.513337342080530279e-01,5.001346950674300018e+00,4.900383660149859821e+00
5.747832352766533148e+00,6.994615195908365779e-01,3.421870611794845018e+01,3.042269678241799280e+00,6.255958822910352879e+00,6.276984487275131919e+00
4.881003607576366754e+00,3.012138017147132363e-01,3.800567424491081425e+01,4.835621915982603269e+00,1.240292524933171237e+01,1.241590342227631538e+01
4.193731986893867614e+00,7.367722524071124157e-01,2.633203283809032413e+01,3.189767387988687197e+00,5.768033929678223259e+00,5.697414868904634666e+00
5.147627003625905751e+00,9.858739974619269431e-01,2.858650168285142001e+01,2.104815777321799697e+00,4.565043055104814229e+00,4.603559159244539067e+00
5.663135056639365672e+00,6.858541646438548467e-01,2.861918029118571383e+01,2.503835183953494692e+00,6.090276754939009329e+00,6.055221764917337879e+00
6.243975088785151950e-01,9.824673579539064949e-01,2.851412770029940447e+01,3.415388281584438968e+00,4.306442050029549051e+00,4.250132644221883638e+00
1.149578749329722704e+00,8.504870598173346341e-01,3.232636470806821904e+01,3.275053803312079292e+00,4.541006916112560354e+00,4.545793451660773421e+00
2.481451365760037220e+00,7.913923230128397934e-01,3.654706867351343647e+01,2.399129336637060739e+00,4.844145367686189196e+00,4.835221846116228406e+00
1.014727691734298443e+00,5.312748170002568049e-01,3.147715781123966750e+01,1.020423633734186764e+00,5.947174704846648119e+00,5.957305904896205817e+00
3.797384601793024395e+00,6.166686925098774363e-01,2.790013284924876302e+01,1.951119932697154224e+00,5.982225251447246706e+00,5.901937848531025210e+00
1.932003222914597362e+00,3.224278073022093238e-01,3.166941848648672675e+01,1.123340047809639808e+00,8.304442117581370297e+00,8.395053623394989728e+00
1.953868510227790178e+00,8.871044088881345768e-01,3.812469431847566170e+01,7.016613727614510188e-01,3.618760133681239832e+00,3.588627202954053352e+00
2.085803937563260657e+00,1.120792416241633838e-01,2.419532494660831645e+01,4.919075701790336375e+00,2.571912926366452368e+01,2.564214629823970171e+01
1.037436116714145262e+00,8.176604635489976847e-01,2.854214712193496695e+01,1.494512735564041406e-01,4.148583687421284694e+00,4.179525796849642205e+00
4.575194492809874447e+00,9.460357151165316170e-01,3.409243662018416643e+01,4.158118608113689163e+00,5.235809897740791641e+00,5.218069691235732499e+00
4.078698362798075294e+00,3.986562923357953592e-01,2.984304250346418996e+01,3.066789008165671238e+00,9.255364278560595181e+00,9.271607202849240892e+00
3.835794498526943208e+00,8.199553615092750602e-01,2.055050375158645437e+01,1.101796017418354312e+00,4.000118140684324253e+00,3.983137719153072354e+00
6.872507025277648784e-01,4.863500198150925158e-01,2.615859200164038967e+01,2.732782764456111568e+00,6.803673237762803083e+00,6.800686219738807381e+00
2.862052795513826187e+00,8.712510040216656648e-01,2.775481505825346318e+01,3.196356382395803664e+00,4.935526827536540040e+00,4.947815469723471971e+00
4.268619744449134501e+00,6.661187253096679806e-01,3.042496384248089214e+01,4.392329906307951504e+00,6.803527491859002296e+00,6.766194847659857459e+00
1.359906574469725182e+00,1.501895759390386442e-01,2.847985681484325582e+01,2.547533715877023930e+00,1.702548325054777223e+01,1.705942023034074850e+01
2.621118145616529560e+00,4.380976332101053083e-01,3.396795791777832818e+01,1.872677341983290500e+00,7.327389402448485356e+00,7.303894397494508084e+00
6.090878000846529083e-01,1.173186566258475477e-01,3.245246088365279036e+01,4.718446183817567530e+00,2.262022809447694627e+01,2.257674373726842276e+01
9.502189839248313952e-01,7.743867950616033502e-01,3.358185883692725326e+01,1.911391295976179183e+00,4.687681238703943265e+00,4.691532859795068511e+00
1.690494689994796573e+00,8.837600634195015292e-01,2.369840739879057878e+01,2.201916688188406912e+00,4.009991116493769603e+00,4.032243180418321415e+00
2.780575886276867692e+00,9.964975134305414928e-01,3.854206980665091464e+01,3.814648242155763480e+00,4.459902090887243986e+00,4.448448123806311827e+00
3.047820199580589140e+00,5.737111168637569758e-01,3.194853644902140388e+01,3.240179946799551125e+00,6.876709966847378119e+00,6.833583977493399964e+00
5.364868423899621597e+00,4.521633185348352679e-01,2.554276962492738079e+01,4.553593356682703153e+00,9.000344743037132389e+00,9.031334021352563468e+00
2.241621431957073085e+00,5.721045750147499831e-01,3.803546490023936144e+01,4.587970294565246743e-01,4.617712918161495317e+00,4.529696478555356620e+00
6.180513195245525004e-01,4.991468937876815115e-01,3.274891888413243635e+01,9.743205061377712140e-01,7.059646808682733088e+00,7.008103601880956823e+00
5.044228407241408085e+00,3.638257334299863643e-01,3.910171880473217243e+01,1.606985613146000524e+00,8.097493948174196987e+00,8.099470092700865820e+00
8.401581445546502103e-01,9.192326361478508900e-01,2.960567917971642160e+01,4.413098872683054452e+00,4.397757035548054638e+00,4.329704065632800969e+00
1.011455959642255875e+00,4.547651736533215860e-01,3.402716340363358682e+01,1.761054696393644425e+00,6.790083628198892995e+00,6.791483341411351127e+00
5.797499442068541953e+00,9.060959627345103184e-01,2.883258660944280294e+01,1.235190987515235150e+00,4.465641261339007073e+00,4.462898105438084073e+00
4.643509799705971552e+00,6.098504597245959502e-01,2.615341857144844795e+01,2.914283679289519480e+00,6.536242934351200518e+00,6.581179923794109321e+00
2.358198115285902841e+00,8.622239210948350330e-01,3.404025548690951553e+01,2.684679483092778929e-01,3.643436191271459901e+00,3.597696673680795154e+00
1.226983628905576218e+00,6.990474244302590234e-01,2.501529293793928588e+01,4.853734807343295543e+00,5.232465752711852325e+00,5.201170426529770019e+00
2.627018152445238286e+00,5.223185508344746486e-01,3.012886622943560155e+01,2.293000949690011947e-01,4.974315971141601622e+00,4.990975055376651426e+00
2.365571910290954705e+00,7.446807871502090226e-01,3.057293189188860083e+01,2.265288349728945327e+00,5.120945075196877916e+00,4.998066895686587685e+00
5.309426607933602327e+00,7.529184449844836813e-01,3.055894996821983156e+01,7.246343444293127378e-01,4.623303592151644992e+00,4.778305707097374011e+00
2.803141595227220062e+00,8.824375287242371968e-01,2.402200693081221061e+01,4.808392476246846847e+00,5.026632257160280837e+00,4.991699720637192250e+00
9.512475330859211375e-01,5.147230008553533853e-01,3.755039229571794834e+01,3.693644662078763297e+00,6.309553300548286003e+00,6.273061547912008429e+00
5.597428612972223938e+00,5.766597403025282009e-01,3.206053210700256528e+01,1.835062961110016655e+00,6.539686994367342798e+00,6.582743369912528841e+00
3.922723500433930699e+00,7.878141446490526389e-01,2.888265293639173947e+01,1.862243189507270413e+00,5.070750066839359249e+00,5.068758474767575350e+00
1.141904212295512089e+00,5.632892600126110372e-01,3.514149214175411373e+01,3.858711730515068439e+00,6.147756041929413051e+00,6.058784610994233155e+00
1.122457880255322893e+00,6.583249293163193627e-01,2.556745547967013010e+01,2.662055987212124553e+00,5.092322904741331868e+00,5.123669273745962371e+00
3.062632826403453468e+00,3.119106783436354502e-01,3.312551078401747162e+01,8.182964435462705133e-01,8.270725212302359353e+00,8.313494104002320029e+00
1.006489311290138966e+00,9.784890445375317158e-01,2.752926707714203758e+01,3.826522349117671418e+00,4.074817890321683400e+00,4.052320576647886696e+00
3.974637057115171679e+00,6.723746507959331709e-01,2.840463618183046179e+01,8.214084058058244153e-01,4.894492161747418635e+00,4.880412143832817407e+00
3.890110851022006599e+00,6.854926330703479120e-01,2.715408432568424502e+01,1.811325286498192799e+00,5.453938222541515835e+00,5.478237452404485452e+00
6.764474173998453743e-01,7.706703621549194638e-01,3.068538279644955935e+01,2.998020388502792954e+00,5.089626889978196900e+00,5.044187877482474214e+00
4.940825295727119482e+00,8.089462176597934651e-01,3.431492525757077772e+01,3.664818366548354245e+00,5.757565541075254423e+00,5.779484969285599405e+00
4.827371185167241840e+00,1.863099211361028962e-01,2.553934378183679854e+01,2.795226569087146951e-01,9.236352967053665708e+00,9.246317892575889985e+00
5.534195477384196593e+00,4.330531460641078301e-01,2.889722718016404812e+01,2.300380603313788352e+00,8.331079972020859259e+00,8.297333341232063120e+00
4.186686557061623404e+00,6.387761729318677251e-01,3.164470445867301862e+01,2.351086303579327463e+00,6.223845194873877773e+00,6.154240101183285461e+00
4.310742277843727877e+00,9.947739546226315177e-01,2.664357458383630117e+01,1.019337073901166013e+00,3.902327395514666453e+00,3.891047103976612132e+00
1.400579099492423429e+00,5.648257105079096396e-01,2.490255286486023323e+01,2.414098842662713296e-01,4.704493453317403429e+00,4.660722340404395148e+00
6.313884768834643335e-01,1.022684807304005683e-01,3.949393870792530947e+01,4.359548133462041619e+00,2.251702381285585020e+01,2.256709432413985894e+01
8.605973383013095779e-01,9.731786725446620601e-01,3.257618115859364849e+01,3.666967486341775828e+00,4.183403984943407927e+00,4.190608253368403702e+00
5.804537370881964975e+00,5.951668650724665222e-01,3.580079261565173709e+01,2.749156884017899038e+00,6.798979767689482756e+00,6.838083993817477335e+00
4.051467510577984044e+00,1.585142532489028921e-01,2.341515822180451067e+01,3.840058840069839441e+00,1.914162025411795653e+01,1.914835135088517859e+01
5.707986665713740138e+00,4.104049196074068817e-01,3.111094371009954429e+01,2.562186719738812180e+00,8.987239850096401028e+00,9.000384905950651770e+00
2.421613973796525876e+00,9.629375484631573778e-01,2.385384793050405250e+01,4.413795389545447811e+00,4.518451928650619287e+00,4.479301982789100300e+00
4.653718671637776971e+00,3.981029275814798041e-01,3.069365483615447232e+01,3.121332968713402156e+00,9.444431668223565168e+00,9.477834039552172740e+00
8.596943094891673631e-01,6.000293615013675419e-01,3.030946292334002834e+01,1.424948992772177458e+00,5.682282995001752823e+00,5.771517908717104461e+00
1.414128410761341437e+00,3.942761747728010802e-01,2.455785331109746750e+01,1.122785640280234754e+00,6.557617296375369165e+00,6.542132918599492086e+00
