t,n,c,T_fuel,dn_dt
2.310462092418483770e+00,1.510969213674251534e+02,2.069292327236471010e+03,3.116700127723866842e+00,-2.604110728434729793e+01
2.320464092818563806e+00,1.508359044843173820e+02,2.077448084348121029e+03,3.128676483380890438e+00,-2.615126082865138812e+01
2.330466093218643842e+00,1.505738029211447895e+02,2.085580319975272687e+03,3.140614717836978542e+00,-2.625800080626042643e+01
2.340468093618723877e+00,1.503106506626541261e+02,2.093688983425990955e+03,3.152514762276739546e+00,-2.636135846566545382e+01
2.350470094018803913e+00,1.500464813854341060e+02,2.101774026289379435e+03,3.164376551401246740e+00,-2.646136517841149072e+01
2.360472094418883948e+00,1.497813284579153503e+02,2.109835402435584001e+03,3.176200023428039643e+00,-2.655805243246528846e+01
2.370474094818963984e+00,1.495152249403705298e+02,2.117873068015788704e+03,3.187985120091124003e+00,-2.665145182560447523e+01
2.380476095219044019e+00,1.492482035842575385e+02,2.125886981444026333e+03,3.199731786612485251e+00,-2.674159505758705535e+01
2.390478095619124055e+00,1.489802967931609032e+02,2.133877102635436586e+03,3.211439970509775144e+00,-2.682851385782487341e+01
2.400480096019204090e+00,1.487115366439084312e+02,2.141843394195916972e+03,3.223109623459724293e+00,-2.691224004741852838e+01
2.410482096419284126e+00,1.484419549058472683e+02,2.149785821180348648e+03,3.234740700918143474e+00,-2.699280553869364496e+01
2.420484096819364161e+00,1.481715830282584818e+02,2.157704350578364483e+03,3.246333161314451488e+00,-2.707024229620074607e+01
2.430486097219444197e+00,1.479004521403567196e+02,2.165598951314349506e+03,3.257886966051676048e+00,-2.714458233052496894e+01
2.440488097619524233e+00,1.476285930512905225e+02,2.173469594247440909e+03,3.269402079506452452e+00,-2.721585769198850357e+01
2.450490098019603824e+00,1.473560362501420968e+02,2.181316252171527140e+03,3.280878469029024913e+00,-2.728410046447545056e+01
2.460492098419683860e+00,1.470828119059274854e+02,2.189138899815251079e+03,3.292316104943247002e+00,-2.734934275933083114e+01
2.470494098819763895e+00,1.468089498675964251e+02,2.196937513842005046e+03,3.303714960546579427e+00,-2.741161670913658810e+01
2.480496099219843931e+00,1.465344796640324319e+02,2.204712072849934430e+03,3.315075012110091812e+00,-2.747095446179092448e+01
2.490498099619923966e+00,1.462594305040527729e+02,2.212462557371936782e+03,3.326396238878462697e+00,-2.752738817435157870e+01
2.500500100020004002e+00,1.459838312764084947e+02,2.220188949875661820e+03,3.337678623069978201e+00,-2.758095000713297651e+01
2.510502100420084037e+00,1.457077105497844229e+02,2.227891234763511420e+03,3.348922149876533805e+00,-2.763167211773151877e+01
2.520504100820164073e+00,1.454310965727990492e+02,2.235569398372638716e+03,3.360126807463633014e+00,-2.767958665514161254e+01
2.530506101220244108e+00,1.451540172740047012e+02,2.243223428974949911e+03,3.371292586970387806e+00,-2.772472575386612448e+01
2.540508101620324144e+00,1.448765002640682837e+02,2.250853316610594902e+03,3.382419482249663378e+00,-2.776712152334325623e+01
2.550510102020404180e+00,1.445985728314714720e+02,2.258459052470360803e+03,3.393507488905056935e+00,-2.780680601345107306e+01
2.560512102420484215e+00,1.443202619163507450e+02,2.266040630407352182e+03,3.404556606650167794e+00,-2.784381124680200514e+01
2.570514102820564251e+00,1.440415941405795479e+02,2.273598046041681755e+03,3.415566837909876696e+00,-2.787816920324704739e+01
2.580516103220644286e+00,1.437625958115133358e+02,2.281131296581279003e+03,3.426538187540586922e+00,-2.790991181053493619e+01
2.590518103620724322e+00,1.434832929219893458e+02,2.288640380821885628e+03,3.437470662830221180e+00,-2.793907093895656146e+01
2.600520104020804357e+00,1.432037111503266544e+02,2.296125299147060559e+03,3.448364273498223387e+00,-2.796567839604705341e+01
2.610522104420884393e+00,1.429238758603263193e+02,2.303586053528174489e+03,3.459219031695557778e+00,-2.798976592128177998e+01
2.620524104820964428e+00,1.426438121012711804e+02,2.311022647524414879e+03,3.470034952004710682e+00,-2.801136518089315786e+01
2.630526105221044464e+00,1.423635446079259737e+02,2.318435086282782322e+03,3.480812051439688748e+00,-2.803050776261868293e+01
2.640528105621124499e+00,1.420830978005373026e+02,2.325823376538092816e+03,3.491550349446018053e+00,-2.804722517060162801e+01
2.650530106021204535e+00,1.418024957848336101e+02,2.333187526612976853e+03,3.502249867900747660e+00,-2.806154882027048814e+01
2.660532106421284571e+00,1.415217623520252630e+02,2.340527546417878511e+03,3.512910631112446058e+00,-2.807351003329187478e+01
2.670534106821364606e+00,1.412409209788044393e+02,2.347843447451057727e+03,3.523532665821202947e+00,-2.808314003250278290e+01
2.680536107221444198e+00,1.409599948273452696e+02,2.355135242798588479e+03,3.534116001198628343e+00,-2.809046993699516293e+01
2.690538107621524233e+00,1.406790067453036102e+02,2.362402947134358783e+03,3.544660668847854801e+00,-2.809553075716370074e+01
2.700540108021604269e+00,1.403979792814212715e+02,2.369646576437187832e+03,3.555166702363230957e+00,-2.809835339316478553e+01
2.710542108421684304e+00,1.401169346962599889e+02,2.376866147620696211e+03,3.565634136755058137e+00,-2.809896862609201662e+01
2.720544108821764340e+00,1.398358948856858319e+02,2.384061679899770297e+03,3.576063010576209678e+00,-2.809740709555536853e+01
2.730546109221844375e+00,1.395548814449829251e+02,2.391233193826101342e+03,3.586453364419803336e+00,-2.809369931640821960e+01
2.740548109621924411e+00,1.392739156738921338e+02,2.398380711204609270e+03,3.596805240789072489e+00,-2.808787567574653110e+01
2.750550110022004446e+00,1.389930185766110924e+02,2.405504255093443589e+03,3.607118684097369243e+00,-2.807996642864994641e+01
2.760552110422084482e+00,1.387122108617942615e+02,2.412603849803982939e+03,3.617393740668161772e+00,-2.807000169379080745e+01
2.770554110822164517e+00,1.384315129425528994e+02,2.419679520900835996e+03,3.627630458735036534e+00,-2.805801144920622647e+01
2.780556111222244553e+00,1.381509449364551188e+02,2.426731295201839657e+03,3.637828888441697384e+00,-2.804402552812325666e+01
2.790558111622324589e+00,1.378705266655257162e+02,2.433759200778061313e+03,3.647989081841963799e+00,-2.802807361468439495e+01
2.800560112022404624e+00,1.375902776562463430e+02,2.440763266953796119e+03,3.658111092899774874e+00,-2.801018523991132270e+01
2.810562112422484660e+00,1.373102171395555047e+02,2.447743524306569725e+03,3.668194977489185327e+00,-2.799038977750799972e+01
2.820564112822564695e+00,1.370303640508483909e+02,2.454700004667136909e+03,3.678240793394367714e+00,-2.796871643983950406e+01
2.830566113222644731e+00,1.367507370299770457e+02,2.461632741119481580e+03,3.688248600309611547e+00,-2.794519427391910682e+01
2.840568113622724766e+00,1.364713544212503393e+02,2.468541768000816319e+03,3.698218459839324179e+00,-2.791985215735748938e+01
2.850570114022804802e+00,1.361922342734338827e+02,2.475427120901584203e+03,3.708150435498029918e+00,-2.789271879450217995e+01
2.860572114422884837e+00,1.359133943544094905e+02,2.482288836507468659e+03,3.718044592465025389e+00,-2.786382272047180209e+01
2.870574114822964873e+00,1.356348522064122903e+02,2.489126951947434009e+03,3.727900996572323322e+00,-2.783319232619727757e+01
2.880576115223044908e+00,1.353566250054938109e+02,2.495941506273712093e+03,3.737719716602933229e+00,-2.780085577588864254e+01
2.890578115623124944e+00,1.350787296438045928e+02,2.502732539656477911e+03,3.747500823039391804e+00,-2.776684105134082614e+01
2.900580116023204980e+00,1.348011827466428088e+02,2.509500093206624570e+03,3.757244387788485351e+00,-2.773117595825628712e+01
2.910582116423284571e+00,1.345240006724543491e+02,2.516244208975760102e+03,3.766950484181247560e+00,-2.769388812279791523e+01
2.920584116823364607e+00,1.342471995128327080e+02,2.522964929956210199e+03,3.776619186972962172e+00,-2.765500498839985966e+01
2.930586117223444642e+00,1.339707950925191540e+02,2.529662300081017293e+03,3.786250572343160314e+00,-2.761455381243152374e+01
2.940588117623524678e+00,1.336948029694025593e+02,2.536336364223939654e+03,3.795844717895621390e+00,-2.757256166299944766e+01
2.950590118023604713e+00,1.334192384345195137e+02,2.542987168199452753e+03,3.805401702658373964e+00,-2.752905541575172066e+01
2.960592118423684749e+00,1.331441165120542394e+02,2.549614758762748806e+03,3.814921607083694433e+00,-2.748406175073007773e+01
2.970594118823764784e+00,1.328694519593387042e+02,2.556219183609736319e+03,3.824404513048108356e+00,-2.743760714919549315e+01
2.980596119223844820e+00,1.325952592668525085e+02,2.562800491377041453e+03,3.833850503852389568e+00,-2.738971789056027717e+01
2.990598119623924855e+00,1.323215526582229131e+02,2.569358731642005296e+03,3.843259664221559291e+00,-2.734042004933772319e+01
3.000600120024004891e+00,1.320483460902248680e+02,2.575893954922687499e+03,3.852632080304889239e+00,-2.728973949209473915e+01
3.010602120424084926e+00,1.317756532527810691e+02,2.582406212677862641e+03,3.861967839675898073e+00,-2.723770187443673763e+01
3.020604120824164962e+00,1.315034875689617593e+02,2.588895557307023410e+03,3.871267031332353170e+00,-2.718433263805407307e+01
3.030606121224244998e+00,1.312318622531071810e+02,2.595362041686472821e+03,3.880529744977508688e+00,-2.712965704830684643e+01
3.040608121624325033e+00,1.309607902918142202e+02,2.601805719270427289e+03,3.889756071176643015e+00,-2.707370017694757536e+01
3.050610122024405069e+00,1.306902843299681081e+02,2.608226645011764504e+03,3.898946102783317880e+00,-2.701648682004617541e+01
3.060612122424485104e+00,1.304203567789930958e+02,2.614624874533979892e+03,3.908099933656334013e+00,-2.695804157182610794e+01
3.070614122824565140e+00,1.301510198185823413e+02,2.621000464117677893e+03,3.917217658638807443e+00,-2.689838882350349536e+01
3.080616123224645175e+00,1.298822853966979949e+02,2.627353470700572871e+03,3.926299373558166828e+00,-2.683755276082621322e+01
3.090618123624725211e+00,1.296141652295710571e+02,2.633683951877490927e+03,3.935345175226153458e+00,-2.677555736182728197e+01
3.100620124024805246e+00,1.293466708017016060e+02,2.639991965900365813e+03,3.944355161438824364e+00,-2.671242639440202993e+01
3.110622124424885282e+00,1.290798133658585698e+02,2.646277571678242566e+03,3.953329430976547876e+00,-2.664818341409832669e+01
3.120624124824965318e+00,1.288136039430798121e+02,2.652540828777276602e+03,3.962268083604007174e+00,-2.658285176180344678e+01
3.130626125225045353e+00,1.285480533226722173e+02,2.658781797420732346e+03,3.971171220070198515e+00,-2.651645456152805735e+01
3.140628125625125389e+00,1.282831720622115768e+02,2.665000538488984603e+03,3.980038942108432121e+00,-2.644901471811603955e+01
3.150630126025204980e+00,1.280189704875425605e+02,2.671197113519518098e+03,3.988871352436330397e+00,-2.638055491515090267e+01
3.160632126425285016e+00,1.277554586927788876e+02,2.677371584706928843e+03,3.997668554755831494e+00,-2.631109761273091863e+01
3.170634126825365051e+00,1.274926465403031415e+02,2.683524014902920953e+03,4.006430653753184856e+00,-2.624066504531204203e+01
3.180636127225445087e+00,1.272305436607669122e+02,2.689654467616309375e+03,4.015157755098956116e+00,-2.616927921961909220e+01
3.190638127625525122e+00,1.269691594530906684e+02,2.695763007013018978e+03,4.023849965448020427e+00,-2.609696191258112208e+01
3.200640128025605158e+00,1.267085031126976276e+02,2.701849697738598024e+03,4.032507392165276983e+00,-2.602373469160913544e+01
3.210642128425685193e+00,1.264485837211687027e+02,2.707914604326019798e+03,4.041130142409739889e+00,-2.594961898325423988e+01
3.220644128825765229e+00,1.261894100225836155e+02,2.713957792585291827e+03,4.049718325281509657e+00,-2.587463589342019077e+01
3.230646129225845264e+00,1.259309905463020982e+02,2.719979328867543700e+03,4.058272050685170385e+00,-2.579880630363101091e+01
3.240648129625925300e+00,1.256733336287401812e+02,2.725979279930616940e+03,4.066791429122122992e+00,-2.572215088689618057e+01
3.250650130026005336e+00,1.254164474133702214e+02,2.731957712939061821e+03,4.075276571690586103e+00,-2.564469010606865140e+01
3.260652130426085371e+00,1.251603398507208169e+02,2.737914695464141005e+03,4.083727590085593384e+00,-2.556644421238996046e+01
3.270654130826165407e+00,1.249050186983768498e+02,2.743850295483826812e+03,4.092144596598993544e+00,-2.548743324388650677e+01
3.280656131226245442e+00,1.246504915209795143e+02,2.749764581382803044e+03,4.100527704119452110e+00,-2.540767702389653238e+01
3.290658131626325478e+00,1.243967656902262604e+02,2.755657621952463160e+03,4.108877026132451427e+00,-2.532719515961519363e+01
3.300660132026405513e+00,1.241438483848708643e+02,2.761529486390912098e+03,4.117192676720287992e+00,-2.524600704061685263e+01
3.310662132426485549e+00,1.238917465907233293e+02,2.767380244302965366e+03,4.125474770562077786e+00,-2.516413183738183790e+01
3.320664132826565584e+00,1.236404671006499854e+02,2.773209965700148587e+03,4.133723422933749170e+00,-2.508158849989700201e+01
3.330666133226645620e+00,1.233900165145734462e+02,2.779018721000698861e+03,4.141938749708048206e+00,-2.499839575626050703e+01
3.340668133626725655e+00,1.231404012394725953e+02,2.784806581029562949e+03,4.150120867354536891e+00,-2.491457211124988902e+01
3.350670134026805691e+00,1.228916274893825999e+02,2.790573617018399545e+03,4.158269892939594037e+00,-2.483013584497678039e+01
3.360672134426885727e+00,1.226437012853949255e+02,2.796319900605577004e+03,4.166385944126412610e+00,-2.474510501151861064e+01
3.370674134826965762e+00,1.223966284556573072e+02,2.802045503836174248e+03,4.174469139175004173e+00,-2.465949743760882029e+01
3.380676135227045354e+00,1.221504146406573597e+02,2.807750499135107930e+03,4.182519596900812431e+00,-2.457333072585616662e+01
3.390678135627125389e+00,1.219050654391733417e+02,2.813434958543735320e+03,4.190537435498144170e+00,-2.448662237990603785e+01
3.400680136027205425e+00,1.216605861883326298e+02,2.819098954799471358e+03,4.198522774200599272e+00,-2.439938961130673079e+01
3.410682136427285460e+00,1.214169819972732824e+02,2.824742561206297069e+03,4.206475733083630431e+00,-2.431164936849876312e+01
3.420684136827365496e+00,1.211742578225305635e+02,2.830365851259701230e+03,4.214396432487416355e+00,-2.422341840149083936e+01
3.430686137227445531e+00,1.209324184680369285e+02,2.835968898646683101e+03,4.222284993016857335e+00,-2.413471326107577397e+01
3.440688137627525567e+00,1.206914685851219957e+02,2.841551777245750600e+03,4.230141535541578790e+00,-2.404555029782979858e+01
3.450690138027605602e+00,1.204514126725126317e+02,2.847114561126921217e+03,4.237966181195929494e+00,-2.395594566139280346e+01
3.460692138427685638e+00,1.202122550763328377e+02,2.852657324551722013e+03,4.245759051378982463e+00,-2.386591529951915902e+01
3.470694138827765673e+00,1.199739999901038345e+02,2.858180141973188256e+03,4.253520267754535844e+00,-2.377547495732778771e+01
3.480696139227845709e+00,1.197366514547440630e+02,2.863683088035865694e+03,4.261249952251109363e+00,-2.368464017644389230e+01
3.490698139627925745e+00,1.195002133585691126e+02,2.869166237575809191e+03,4.268948227061949652e+00,-2.359342629417921700e+01
3.500700140028005780e+00,1.192646894372917785e+02,2.874629665620581818e+03,4.276615214645025809e+00,-2.350184844276410701e+01
3.510702140428085816e+00,1.190300832740220898e+02,2.880073447389257126e+03,4.284251037723030286e+00,-2.340992154857751473e+01
3.520704140828165851e+00,1.187963982992671959e+02,2.885497658292418237e+03,4.291855819283381557e+00,-2.331766033133567362e+01
3.530706141228245887e+00,1.185636377909314945e+02,2.890902373932155569e+03,4.299429682578220557e+00,-2.322507930333238590e+01
3.540708141628325922e+00,1.183318048743165747e+02,2.896287670102071388e+03,4.306972751124412468e+00,-2.313219276875614128e+01
3.550710142028405958e+00,1.181009025221211743e+02,2.901653622787275253e+03,4.314485148703546713e+00,-2.303901482286043034e+01
3.560712142428485993e+00,1.178709335544412795e+02,2.907000308164387206e+03,4.321966999361936956e+00,-2.294555935132993341e+01
3.570714142828566029e+00,1.176419006387700534e+02,2.912327802601535950e+03,4.329418427410620218e+00,-2.285184002946033388e+01
3.580716143228646065e+00,1.174138063005138690e+02,2.917636182616445240e+03,4.336839557361259700e+00,-2.275787033143955540e+01
