t,D,M,dD_dt,dD_dt_noisy
1.350270054010802134e+00,1.304058223636696545e-01,3.212548512962603020e-01,-6.103564465760767666e-02,-6.208867433783814976e-02
1.356271254250850156e+00,1.300396964258425936e-01,3.219292044587768187e-01,-6.098172486644828916e-02,-6.351071044808771771e-02
1.362272454490898177e+00,1.296738981075694908e-01,3.225987240112645482e-01,-6.092645862795985356e-02,-5.988888878620392264e-02
1.368273654730946198e+00,1.293084354359166632e-01,3.232634318421631070e-01,-6.086986145224351080e-02,-6.315489748754848920e-02
1.374274854970993998e+00,1.289433163479641320e-01,3.239233497708125520e-01,-6.081194879095276618e-02,-6.230366158732941750e-02
1.380276055211042019e+00,1.285785486908057607e-01,3.245784995474531032e-01,-6.075273603541045397e-02,-6.003424673138804679e-02
1.386277255451090040e+00,1.282141402215492276e-01,3.252289028532254767e-01,-6.069223851478089404e-02,-5.988709178289183116e-02
1.392278455691138062e+00,1.278500986073160539e-01,3.258745813001706626e-01,-6.063047149429566518e-02,-6.143070099630580649e-02
1.398279655931186083e+00,1.274864314252415198e-01,3.265155564312300362e-01,-6.056745017353229454e-02,-6.460598179450989520e-02
1.404280856171234104e+00,1.271231461624747205e-01,3.271518497202452469e-01,-6.050318968474413528e-02,-5.966216311015298812e-02
1.410282056411282126e+00,1.267602502161785938e-01,3.277834825719583844e-01,-6.043770509124080093e-02,-5.991857817345667969e-02
1.416283256651330147e+00,1.263977508935298921e-01,3.284104763220118128e-01,-6.037101138581757453e-02,-6.319577381676112771e-02
1.422284456891378168e+00,1.260356554117190997e-01,3.290328522369482811e-01,-6.030312348923304311e-02,-5.876247932364404847e-02
1.428285657131426190e+00,1.256739708979506265e-01,3.296506315142108123e-01,-6.023405624873348629e-02,-6.163625584960033543e-02
1.434286857371474211e+00,1.253127043894425585e-01,3.302638352821429257e-01,-6.016382443662336016e-02,-6.241620066892995811e-02
1.440288057611522232e+00,1.249518628334269355e-01,3.308724845999883035e-01,-6.009244274888046744e-02,-5.990098132695195060e-02
1.446289257851570254e+00,1.245914530871494869e-01,3.314766004578910685e-01,-6.001992580381508569e-02,-6.037686666661351564e-02
1.452290458091618275e+00,1.242314819178698126e-01,3.320762037768957287e-01,-5.994628814077174878e-02,-5.954104013878945556e-02
1.458291658331666296e+00,1.238719560028613276e-01,3.326713154089470104e-01,-5.987154421887301570e-02,-6.308304033552189494e-02
1.464292858571714318e+00,1.235128819294112057e-01,3.332619561368900807e-01,-5.979570841580394286e-02,-5.617124818325919255e-02
1.470294058811762339e+00,1.231542661948205053e-01,3.338481466744704917e-01,-5.971879502663668404e-02,-6.092411225572413880e-02
1.476295259051810360e+00,1.227961152091838481e-01,3.344299076657079595e-01,-5.964081826391852414e-02,-6.272013688091133965e-02
1.482296459291858159e+00,1.224384353693678401e-01,3.350072596676900161e-01,-5.956179228915792212e-02,-5.832410791202362332e-02
1.488297659531906181e+00,1.220812329374812294e-01,3.355802231766378818e-01,-5.948173115813477907e-02,-6.019133941833713225e-02
1.494298859771954202e+00,1.217245140583083085e-01,3.361488186246625598e-01,-5.940064882751690256e-02,-5.875093185597109191e-02
1.500300060012002223e+00,1.213682847987753444e-01,3.367130663710540817e-01,-5.931855917130741951e-02,-5.999777603255749409e-02
1.506301260252050245e+00,1.210125511479506338e-01,3.372729867022812855e-01,-5.923547597994341385e-02,-5.935495670090325249e-02
1.512302460492098266e+00,1.206573190170444759e-01,3.378285998319920380e-01,-5.915141295942747540e-02,-5.865986727195020983e-02
1.518303660732146287e+00,1.203025942394091719e-01,3.383799259010131788e-01,-5.906638373049095253e-02,-6.055968949845674798e-02
1.524304860972194309e+00,1.199483825705390111e-01,3.389269849773503540e-01,-5.898040182778866575e-02,-5.762292263606955123e-02
1.530306061212242330e+00,1.195946896880702992e-01,3.394697970561882938e-01,-5.889348069912402756e-02,-5.983328089728311150e-02
1.536307261452290351e+00,1.192415211917813717e-01,3.400083820598905904e-01,-5.880563370470369422e-02,-6.054500799304463748e-02
1.542308461692338373e+00,1.188888826035925245e-01,3.405427598379997534e-01,-5.871687411642145804e-02,-5.856280927277645459e-02
1.548309661932386394e+00,1.185367793675660836e-01,3.410729501672374320e-01,-5.862721511717029765e-02,-5.773713256018821183e-02
1.554310862172434415e+00,1.181852168499063910e-01,3.415989727515039154e-01,-5.853666980018196880e-02,-5.899482848341924823e-02
1.560312062412482437e+00,1.178342003389597770e-01,3.421208472218786878e-01,-5.844525116839370538e-02,-6.017029074255283300e-02
1.566313262652530458e+00,1.174837350452145740e-01,3.426385931366199844e-01,-5.835297213384092740e-02,-5.711340100122366120e-02
1.572314462892578479e+00,1.171338261013011167e-01,3.431522299811651799e-01,-5.825984551707587278e-02,-6.178050310132142398e-02
1.578315663132626501e+00,1.167844785619917697e-01,3.436617771681304001e-01,-5.816588404661091061e-02,-6.022761231868197646e-02
1.584316863372674522e+00,1.164356974042008858e-01,3.441672540373108546e-01,-5.807110035838644602e-02,-5.799205457731967939e-02
1.590318063612722543e+00,1.160874875269848061e-01,3.446686798556806153e-01,-5.797550699526243800e-02,-6.069762579187257256e-02
1.596319263852770343e+00,1.157398537515419296e-01,3.451660738173927268e-01,-5.787911640653327361e-02,-5.782312787803493837e-02
1.602320464092818364e+00,1.153928008212125877e-01,3.456594550437791513e-01,-5.778194094746501308e-02,-5.789166718350194363e-02
1.608321664332866385e+00,1.150463334014791561e-01,3.461488425833508797e-01,-5.768399287885487420e-02,-5.588651330113853649e-02
1.614322864572914407e+00,1.147004560799660261e-01,3.466342554117977093e-01,-5.758528436661207450e-02,-5.941486507023865937e-02
1.620324064812962428e+00,1.143551733664395775e-01,3.471157124319884657e-01,-5.748582748135973308e-02,-5.873764052864301893e-02
1.626325265053010449e+00,1.140104896968593962e-01,3.475932324743130630e-01,-5.738563420010615868e-02,-5.671927083070416042e-02
1.632326465293058471e+00,1.136664095285025017e-01,3.480668343042196411e-01,-5.728471645399643708e-02,-6.219984363440805158e-02
1.638327665533106492e+00,1.133229371848006178e-01,3.485365366079889449e-01,-5.718308604943421469e-02,-5.098300145160504504e-02
1.644328865773154513e+00,1.129800768783861820e-01,3.490023579953385191e-01,-5.708075467939426745e-02,-5.847805614031780647e-02
1.650330066013202535e+00,1.126378327581844530e-01,3.494643170035566793e-01,-5.697773394697842886e-02,-5.843740405242954516e-02
1.656331266253250556e+00,1.122962089094135668e-01,3.499224320975021785e-01,-5.687403536517320057e-02,-5.515178034336577773e-02
1.662332466493298577e+00,1.119552093535844117e-01,3.503767216696045961e-01,-5.676967035662364158e-02,-5.684933403949501279e-02
1.668333666733346599e+00,1.116148380485007668e-01,3.508272040398640601e-01,-5.666465025342352219e-02,-6.022350749083070498e-02
1.674334866973394620e+00,1.112750988882592051e-01,3.512738974558514138e-01,-5.655898629692095170e-02,-5.530513153673572574e-02
1.680336067213442641e+00,1.109359957032491212e-01,3.517168200927081601e-01,-5.645268963753923008e-02,-5.474193396954081525e-02
1.686337267453490663e+00,1.105975322601527588e-01,3.521559900531464060e-01,-5.634577133461257659e-02,-5.724566388156446251e-02
1.692338467693538684e+00,1.102597122619451558e-01,3.525914253674489740e-01,-5.623824235623618717e-02,-5.680144307282023602e-02
1.698339667933586705e+00,1.099225393478941992e-01,3.530231439934692350e-01,-5.613011357913033628e-02,-5.515814438461155017e-02
1.704340868173634505e+00,1.095860170935606254e-01,3.534511638166314418e-01,-5.602139578851818291e-02,-5.783895628834707925e-02
1.710342068413682526e+00,1.092501490107979367e-01,3.538755026499301737e-01,-5.591209967801670511e-02,-5.503532254960288861e-02
1.716343268653730547e+00,1.089149385477524989e-01,3.542961782339310028e-01,-5.580223584954076971e-02,-5.540363882865177031e-02
1.722344468893778568e+00,1.085803890888634993e-01,3.547132082367699391e-01,-5.569181481321955340e-02,-5.704168004477139231e-02
1.728345669133826590e+00,1.082465039548629465e-01,3.551266102541537073e-01,-5.558084698732531498e-02,-5.836505073494900608e-02
1.734346869373874611e+00,1.079132864027756988e-01,3.555364018093596368e-01,-5.546934269821406083e-02,-5.592055435973623118e-02
1.740348069613922632e+00,1.075807396259193943e-01,3.559426003532358274e-01,-5.535731218027770129e-02,-5.710815669679803613e-02
1.746349269853970654e+00,1.072488667539045482e-01,3.563452232642009831e-01,-5.524476557590753123e-02,-5.324194512454720474e-02
1.752350470094018675e+00,1.069176708526344693e-01,3.567442878482443569e-01,-5.513171293546858392e-02,-5.484354219846873657e-02
1.758351670334066696e+00,1.065871549243052746e-01,3.571398113389260831e-01,-5.501816421728467077e-02,-5.345399517216487678e-02
1.764352870574114718e+00,1.062573219074059716e-01,3.575318108973766784e-01,-5.490412928763371836e-02,-5.463488541694479922e-02
1.770354070814162739e+00,1.059281746767183341e-01,3.579203036122975967e-01,-5.478961792075320164e-02,-5.426381568658313753e-02
1.776355271054210760e+00,1.055997160433169851e-01,3.583053064999606740e-01,-5.467463979885525682e-02,-5.624063763331602073e-02
1.782356471294258782e+00,1.052719487550934085e-01,3.586868365043638374e-01,-5.455920451243830710e-02,-5.322310965929401977e-02
1.788357671534306803e+00,1.049448755921711940e-01,3.590649105248361339e-01,-5.444332161250946961e-02,-5.087392506389542407e-02
1.794358871774354824e+00,1.046184992484095327e-01,3.594395453790934503e-01,-5.432700054559240488e-02,-5.494637565662748718e-02
1.800360072014402846e+00,1.042928222944553285e-01,3.598107577936631163e-01,-5.421025063365313840e-02,-5.539579968908143331e-02
1.806361272254450867e+00,1.039678472513746454e-01,3.601785644261217278e-01,-5.409308111453070556e-02,-5.440875451891141051e-02
1.812362472494498666e+00,1.036435765906526529e-01,3.605429818650952578e-01,-5.397550114203063243e-02,-5.493806170923287713e-02
1.818363672734546688e+00,1.033200127341935559e-01,3.609040266302591116e-01,-5.385751978602569545e-02,-5.526047838333277701e-02
1.824364872974594709e+00,1.029971580543207893e-01,3.612617151723379050e-01,-5.373914603256351591e-02,-5.346275874462718541e-02
1.830366073214642730e+00,1.026750148737768098e-01,3.616160638731058530e-01,-5.362038878398099617e-02,-5.420222385008117982e-02
1.836367273454690752e+00,1.023535854657232208e-01,3.619670890453862144e-01,-5.350125685902515360e-02,-5.062350967133983498e-02
1.842368473694738773e+00,1.020328720537407446e-01,3.623148069330517917e-01,-5.338175899298038679e-02,-5.338135570707013694e-02
1.848369673934786794e+00,1.017128768118291809e-01,3.626592337110247644e-01,-5.326190383780178561e-02,-5.261407988253893192e-02
1.854370874174834816e+00,1.013936018644074899e-01,3.630003854852765777e-01,-5.314169996225438786e-02,-5.123765622625478522e-02
1.860372074414882837e+00,1.010750492863137090e-01,3.633382782928279986e-01,-5.302115585205818132e-02,-5.362266755706726618e-02
1.866373274654930858e+00,1.007572211028049808e-01,3.636729281017492821e-01,-5.290027991003863617e-02,-5.002680682986075655e-02
1.872374474894978880e+00,1.004401192895575806e-01,3.640043508111599491e-01,-5.277908045628267042e-02,-5.404446888132289489e-02
1.878375675135026901e+00,1.001237457726668889e-01,3.643325622512288420e-01,-5.265756572829972948e-02,-5.427422113207197585e-02
1.884376875375074922e+00,9.980810242864740500e-02,3.646575781831742913e-01,-5.253574388118793792e-02,-5.326827791888844033e-02
1.890378075615122944e+00,9.949319108443273330e-02,3.649794142992638379e-01,-5.241362298780513629e-02,-5.264305777173940853e-02
1.896379275855170965e+00,9.917901351737556936e-02,3.652980862228143999e-01,-5.229121103894457390e-02,-5.509384743914267496e-02
1.902380476095218986e+00,9.886557145524774159e-02,3.656136095081923831e-01,-5.216851594351525068e-02,-5.223870551177294680e-02
1.908381676335267008e+00,9.855286657624021118e-02,3.659259996408134041e-01,-5.204554552872643625e-02,-5.538051870960528089e-02
1.914382876575315029e+00,9.824090050896300275e-02,3.662352720371424564e-01,-5.192230754027668538e-02,-4.913803073918569103e-02
1.920384076815362828e+00,9.792967483244530147e-02,3.665414420446939658e-01,-5.179880964254679476e-02,-5.196080354536218582e-02
1.926385277055410850e+00,9.761919107613534208e-02,3.668445249420315690e-01,-5.167505941879672882e-02,-5.295897486818867961e-02
1.932386477295458871e+00,9.730945071990053374e-02,3.671445359387683904e-01,-5.155106437136645903e-02,-5.336774060793360308e-02
1.938387677535506892e+00,9.700045519402737682e-02,3.674414901755669316e-01,-5.142683192188034907e-02,-5.219569287029673932e-02
1.944388877775554914e+00,9.669220587922146282e-02,3.677354027241388490e-01,-5.130236941145516205e-02,-5.174852834831601689e-02
1.950390078015602935e+00,9.638470412917594932e-02,3.680262885980234988e-01,-5.117768411395883649e-02,-5.326670604518155688e-02
1.956391278255650956e+00,9.607795135555523280e-02,3.683141627910971883e-01,-5.105278328514200464e-02,-5.289237347278767654e-02
1.962392478495698978e+00,9.577194881815992433e-02,3.685990401759593471e-01,-5.092767404140133292e-02,-5.130202405152440442e-02
1.968393678735746999e+00,9.546669771911311941e-02,3.688809355515947908e-01,-5.080236341473655381e-02,-5.184393091032783729e-02
1.974394878975795020e+00,9.516219922390677100e-02,3.691598636536312372e-01,-5.067685836517513143e-02,-4.879843215781849014e-02
1.980396079215843042e+00,9.485845446140159232e-02,3.694358391543396403e-01,-5.055116578101068181e-02,-4.827542503251962963e-02
1.986397279455891063e+00,9.455546452382715406e-02,3.697088766626339118e-01,-5.042529247904359302e-02,-5.039325007184381616e-02
1.992398479695939084e+00,9.425323046678182881e-02,3.699789907240709774e-01,-5.029924520482354638e-02,-4.935204606071449257e-02
1.998399679935987105e+00,9.395175330923280499e-02,3.702461958208508874e-01,-5.017303063289427212e-02,-5.284340738014451505e-02
2.004400880176035127e+00,9.365103403351608680e-02,3.705105063718167613e-01,-5.004665536703991474e-02,-4.877181994817468558e-02
2.010402080416083148e+00,9.335107358533649424e-02,3.707719367324547322e-01,-4.992012594053336916e-02,-4.998129287955989375e-02
2.016403280656131169e+00,9.305187287376766314e-02,3.710305011948940024e-01,-4.979344881638615716e-02,-4.882411218448448609e-02
2.022404480896179191e+00,9.275343277125205899e-02,3.712862139879068990e-01,-4.966663038760014276e-02,-4.646591812441282221e-02
2.028405681136227212e+00,9.245575411360092144e-02,3.715390892769086517e-01,-4.953967697742048260e-02,-5.410139249010920831e-02
2.034406881376275233e+00,9.215883769999436148e-02,3.717891411639576704e-01,-4.941259483959029031e-02,-4.889069848148343278e-02
2.040408081616323255e+00,9.186268429298126426e-02,3.720363836877554342e-01,-4.928539015860659150e-02,-5.148362828494231630e-02
2.046409281856371276e+00,9.156729461847934459e-02,3.722808308236464359e-01,-4.915806904997747223e-02,-4.797367566716849441e-02
2.052410482096419297e+00,9.127266936577514700e-02,3.725224964836181818e-01,-4.903063756048064992e-02,-5.165726443533757983e-02
2.058411682336467319e+00,9.097880918752400403e-02,3.727613945163013587e-01,-4.890310166842300188e-02,-4.989390080243098768e-02
2.064412882576515340e+00,9.068571469975010568e-02,3.729975387069695558e-01,-4.877546728390130815e-02,-4.836999977238055914e-02
2.070414082816563361e+00,9.039338648184638836e-02,3.732309427775395427e-01,-4.864774024906402122e-02,-4.742072147619327827e-02
2.076415283056611383e+00,9.010182507657468753e-02,3.734616203865711026e-01,-4.851992633837391711e-02,-4.837033815970077227e-02
2.082416483296659404e+00,8.981103099006559898e-02,3.736895851292670878e-01,-4.839203125887164836e-02,-4.997769313684727321e-02
2.088417683536706981e+00,8.952100469181856202e-02,3.739148505374733644e-01,-4.826406065044014371e-02,-4.937112508587095799e-02
2.094418883776755003e+00,8.923174661470179014e-02,3.741374300796789232e-01,-4.813602008606987503e-02,-4.636701430357111769e-02
2.100420084016803024e+00,8.894325715495235429e-02,3.743573371610158240e-01,-4.800791507212462395e-02,-4.801891430349770201e-02
2.106421284256851045e+00,8.865553667217614120e-02,3.745745851232590296e-01,-4.787975104860810183e-02,-5.124737984229021936e-02
2.112422484496899067e+00,8.836858548934782565e-02,3.747891872448267936e-01,-4.775153338943108339e-02,-4.606420797289170060e-02
2.118423684736947088e+00,8.808240389281092597e-02,3.750011567407802171e-01,-4.762326740267906755e-02,-4.679077044325211793e-02
2.124424884976995109e+00,8.779699213511638067e-02,3.752105067647246162e-01,-4.749495833259299860e-02,-4.574812724208910525e-02
