t,x,v,z,dv_dt,dv_dt_noisy
7.441488297659532014e-01,4.751747109467684971e-01,-1.162204614379293455e+00,4.072791155164636745e-01,-5.445982970992653271e-01,-5.523946762616627204e-01
7.481496299259852156e-01,4.705206311138306896e-01,-1.164362871296158897e+00,4.102977131623304352e-01,-5.343197643529120633e-01,-5.334499718671930069e-01
7.521504300860172298e-01,4.658579986962053110e-01,-1.166480064084744139e+00,4.133127936249819667e-01,-5.240701473243642994e-01,-5.396174586443241994e-01
7.561512302460492441e-01,4.611869777938054638e-01,-1.168556308612615391e+00,4.163242072113683689e-01,-5.138494620675309044e-01,-5.121631579974257331e-01
7.601520304060812583e-01,4.565077320347768475e-01,-1.170591720665919544e+00,4.193318052754119174e-01,-5.036577168164126928e-01,-5.082484323735403375e-01
7.641528305661132725e-01,4.518204245754979254e-01,-1.172586415949383731e+00,4.223354402180071188e-01,-4.934949121299164743e-01,-4.812322061267543249e-01
7.681536307261451757e-01,4.471252181005797577e-01,-1.174540510086315770e+00,4.253349654870207663e-01,-4.833610410368044397e-01,-4.737394944005219877e-01
7.721544308861771899e-01,4.424222748228657798e-01,-1.176454118618603495e+00,4.283302355772921066e-01,-4.732560891807390813e-01,-5.003689435550867648e-01
7.761552310462092041e-01,4.377117564834324126e-01,-1.178327357006715426e+00,4.313211060306323397e-01,-4.631800349653831805e-01,-4.627630091051100347e-01
7.801560312062412184e-01,4.329938243515885632e-01,-1.180160340629700322e+00,4.343074334358250077e-01,-4.531328496995161159e-01,-4.693075246947530088e-01
7.841568313662732326e-01,4.282686392248757357e-01,-1.181953184785187405e+00,4.372890754286259951e-01,-4.431144977421306308e-01,-4.320181177496453806e-01
7.881576315263052468e-01,4.235363614290681977e-01,-1.183706004689386360e+00,4.402658906917633619e-01,-4.331249366474721474e-01,-4.314438779561938775e-01
7.921584316863372610e-01,4.187971508181727587e-01,-1.185418915477087110e+00,4.432377389549373992e-01,-4.231641173099852105e-01,-4.176800627881152583e-01
7.961592318463692752e-01,4.140511667744287694e-01,-1.187092032201660041e+00,4.462044809948207957e-01,-4.132319841091318113e-01,-4.238832313971648280e-01
8.001600320064012895e-01,4.092985682083084553e-01,-1.188725469835056003e+00,4.491659786350583050e-01,-4.033284750540491181e-01,-3.850441726740941317e-01
8.041608321664333037e-01,4.045395135840286760e-01,-1.190319342848114026e+00,4.521220946497814808e-01,-3.934535222365559970e-01,-3.732527885650515631e-01
8.081616323264653179e-01,3.997741610136352208e-01,-1.191873764564794769e+00,4.550726925981766757e-01,-3.836070525582574997e-01,-3.942547629845196133e-01
8.121624324864973321e-01,3.950026681405544582e-01,-1.193388849147437591e+00,4.580176372808781315e-01,-3.737889864222163627e-01,-3.700608352035532067e-01
8.161632326465293463e-01,3.902251921515672017e-01,-1.194864710388409357e+00,4.609567944820823771e-01,-3.639992386426687543e-01,-3.707322629265706326e-01
8.201640328065613605e-01,3.854418897810615308e-01,-1.196301461602435445e+00,4.638900309455261106e-01,-3.542377186625261798e-01,-3.544734180311335248e-01
8.241648329665933748e-01,3.806529173110323461e-01,-1.197699215626598868e+00,4.668172143744858671e-01,-3.445043306958756602e-01,-3.571607004881213188e-01
8.281656331266252780e-01,3.758584305710817586e-01,-1.199058084820341596e+00,4.697382134317782953e-01,-3.347989738700713480e-01,-3.161275187242651441e-01
8.321664332866572922e-01,3.710585849384184787e-01,-1.200378181065462790e+00,4.726528977397603248e-01,-3.251215423673891602e-01,-3.348133374782158445e-01
8.361672334466893064e-01,3.662535353378587044e-01,-1.201659615766120570e+00,4.755611378803287215e-01,-3.154719255662182809e-01,-3.184327637161932234e-01
8.401680336067213206e-01,3.614434362418255109e-01,-1.202902499848831130e+00,4.784628053949202542e-01,-3.058500081817620009e-01,-3.008351788706568053e-01
8.441688337667533348e-01,3.566284416703488502e-01,-1.204106943762468074e+00,4.813577727845119170e-01,-2.962556704062247470e-01,-3.027312771903860056e-01
8.481696339267853491e-01,3.518087051910658847e-01,-1.205273057478264409e+00,4.842459135096205403e-01,-2.866887880484563222e-01,-2.890819123457793460e-01
8.521704340868173633e-01,3.469843799192206535e-01,-1.206400950489810109e+00,4.871271019903031796e-01,-2.771492326730340960e-01,-2.827856311373037612e-01
8.561712342468493775e-01,3.421556185176643505e-01,-1.207490731813054108e+00,4.900012136061568935e-01,-2.676368717387530571e-01,-2.689714792871160109e-01
8.601720344068813917e-01,3.373225731968551022e-01,-1.208542509986303193e+00,4.928681246963186879e-01,-2.581515687365036893e-01,-2.698569950875067125e-01
8.641728345669134059e-01,3.324853957148579675e-01,-1.209556393070222446e+00,4.957277125594657941e-01,-2.486931833265146330e-01,-2.530730640825376576e-01
8.681736347269454201e-01,3.276442373773451600e-01,-1.210532488647835025e+00,4.985798554538153349e-01,-2.392615714749342093e-01,-2.413305007220566401e-01
8.721744348869774344e-01,3.227992490704008621e-01,-1.211470903671122423e+00,5.014244325225096777e-01,-2.298565857407142698e-01,-2.331938457787556263e-01
8.761752350470094486e-01,3.179505814310564782e-01,-1.212371743891200504e+00,5.042613235025197316e-01,-2.204780760651004479e-01,-2.199111765161624876e-01
8.801760352070414628e-01,3.130983846054269382e-01,-1.213235115080336657e+00,5.070904093150236935e-01,-2.111258887399843909e-01,-2.140569109335516140e-01
8.841768353670733660e-01,3.082428083072876190e-01,-1.214061122431124184e+00,5.099115717944746606e-01,-2.017998669977510984e-01,-1.942677529133572945e-01
8.881776355271053802e-01,3.033840018390581705e-01,-1.214849870436214951e+00,5.127246936315110748e-01,-1.924998512528957595e-01,-1.957318105107540562e-01
8.921784356871373944e-01,2.985221140918032923e-01,-1.215601462888319162e+00,5.155296583729558346e-01,-1.832256792336151019e-01,-1.845921751965739488e-01
8.961792358471694087e-01,2.936572935452323452e-01,-1.216316002880205582e+00,5.183263504218171835e-01,-1.739771861126153119e-01,-1.806249994725738495e-01
9.001800360072014229e-01,2.887896882676993515e-01,-1.216993592804700874e+00,5.211146550372877106e-01,-1.647542046371166524e-01,-1.700193530382690110e-01
9.041808361672334371e-01,2.839194459162029949e-01,-1.217634334354690484e+00,5.238944583347452388e-01,-1.555565652580373492e-01,-1.682014931662344781e-01
9.081816363272654513e-01,2.790467137363867312e-01,-1.218238328523118197e+00,5.266656472857524918e-01,-1.463840962583382588e-01,-1.411962470495586042e-01
9.121824364872974655e-01,2.741716385625386776e-01,-1.218805675602986360e+00,5.294281097180568718e-01,-1.372366238805088345e-01,-1.486618040570337473e-01
9.161832366473294798e-01,2.692943668175917238e-01,-1.219336475187355440e+00,5.321817343155907931e-01,-1.281139724531792368e-01,-1.355725364350624795e-01
9.201840368073614940e-01,2.644150445131234206e-01,-1.219830826169344462e+00,5.349264106184714596e-01,-1.190159645168381575e-01,-1.154235179967261077e-01
9.241848369673935082e-01,2.595338172493559248e-01,-1.220288826742130794e+00,5.376620290230011978e-01,-1.099424209486410398e-01,-1.059166872891957184e-01
9.281856371274255224e-01,2.546508302151563319e-01,-1.220710574398949921e+00,5.403884807816671243e-01,-1.008931610862925932e-01,-1.048943085963432997e-01
9.321864372874575366e-01,2.497662281880361490e-01,-1.221096165933096334e+00,5.431056580031409231e-01,-9.186800285098323249e-02,-1.120606609558712496e-01
9.361872374474895508e-01,2.448801555341518776e-01,-1.221445697437922417e+00,5.458134536522795122e-01,-8.286676286937022518e-02,-7.866162999641447551e-02
9.401880376075214540e-01,2.399927562233099276e-01,-1.221759264291395253e+00,5.485117615215276965e-01,-7.388925662843048858e-02,-7.129362203950989629e-02
9.441888377675534683e-01,2.351041740494090315e-01,-1.222036960965227514e+00,5.512004758711737118e-01,-6.493529908106593362e-02,-7.905911123578368560e-02
9.481896379275854825e-01,2.302145523830805562e-01,-1.222278881316455790e+00,5.538794919662163307e-01,-5.600470419530534372e-02,-4.830148336736038439e-02
9.521904380876174967e-01,2.253240341810667235e-01,-1.222485118504563317e+00,5.565487059396788672e-01,-4.709728511748029200e-02,-5.410828312181455158e-02
9.561912382476495109e-01,2.204327620392954046e-01,-1.222655764927213617e+00,5.592080146755922243e-01,-3.821285441187610710e-02,-4.947473557340911071e-02
9.601920384076815251e-01,2.155408781928803419e-01,-1.222790912220250492e+00,5.618573158089954500e-01,-2.935122417647917370e-02,-2.839391706683660685e-02
9.641928385677135394e-01,2.106485245161210662e-01,-1.222890651257698691e+00,5.644965077259352926e-01,-2.051220615770710243e-02,-2.229691047169925222e-02
9.681936387277455536e-01,2.057558425225028409e-01,-1.222955072151763245e+00,5.671254895634667559e-01,-1.169561186411244291e-02,-9.669371854200968161e-03
9.721944388877775678e-01,2.008629733646966897e-01,-1.222984264252829467e+00,5.697441612096524333e-01,-2.901252679043286875e-03,-1.895873326228767267e-02
9.761952390478095820e-01,1.959700578345594801e-01,-1.222978316149463396e+00,5.723524233035631736e-01,5.871060027752061927e-03,2.399336119047579610e-02
9.801960392078415962e-01,1.910772363631338122e-01,-1.222937315668411795e+00,5.749501772352775264e-01,1.462151478959067274e-02,8.594928644153392028e-03
9.841968393678736104e-01,1.861846490206480187e-01,-1.222861349874601045e+00,5.775373251458820745e-01,2.335029993340220766e-02,7.953706848438097179e-03
9.881976395279056247e-01,1.812924355165163037e-01,-1.222750505071139138e+00,5.801137699274713233e-01,3.205760347137337485e-02,3.824602535704486883e-02
9.921984396879376389e-01,1.764007351993385764e-01,-1.222604866799313905e+00,5.826794152231477009e-01,4.074361299369944067e-02,3.719557169268767477e-02
9.961992398479695421e-01,1.715096870569007281e-01,-1.222424519838593682e+00,5.852341654270214466e-01,4.940851556245712262e-02,5.265710042018616199e-02
1.000200040008001556e+00,1.666194297161739113e-01,-1.222209548206627305e+00,5.877779256842111666e-01,5.805249760661235214e-02,5.465641330036196538e-02
1.004200840168033571e+00,1.617301014433155659e-01,-1.221960035159244562e+00,5.903106018908428343e-01,6.667574481817001297e-02,6.607834121337080591e-02
1.008201640328065585e+00,1.568418401667777129e-01,-1.221676063218321007e+00,5.928321006546288796e-01,7.527844202997041601e-02,7.773617046735675773e-02
1.012202440488097599e+00,1.519547836904767413e-01,-1.221357714376460679e+00,5.953423289880221958e-01,8.386077288896470749e-02,7.639424404913572331e-02
1.016203240648129613e+00,1.470690694269646270e-01,-1.221005069735126014e+00,5.978411948056092662e-01,9.242291994658907717e-02,9.921031590518465670e-02
1.020204040808161627e+00,1.421848344373896345e-01,-1.220618209644257712e+00,6.003286067554597372e-01,1.009650646046302280e-01,9.626606361383478749e-02
1.024204840968193642e+00,1.373022154711383558e-01,-1.220197213759497190e+00,6.028044741412070806e-01,1.094873869915566900e-01,1.007905155498519667e-01
1.028205641128225656e+00,1.324213489658360166e-01,-1.219742161042185913e+00,6.052687069220488159e-01,1.179900658653401657e-01,1.187603900835651899e-01
1.032206441288257670e+00,1.275423710473461980e-01,-1.219253129759364951e+00,6.077212157127462877e-01,1.264732785174444429e-01,1.309236913023548721e-01
1.036207241448289684e+00,1.226654175297710592e-01,-1.218730197483775646e+00,6.101619117836248885e-01,1.349372006779899769e-01,1.326464072618035728e-01
1.040208041608321698e+00,1.177906239154511842e-01,-1.218173441093859610e+00,6.125907070605736138e-01,1.433820064221081048e-01,1.347568085513124736e-01
1.044208841768353713e+00,1.129181253949656516e-01,-1.217582936773758062e+00,6.150075141250458399e-01,1.518078680774893607e-01,1.580057237405756987e-01
1.048209641928385727e+00,1.080480568471320624e-01,-1.216958760013312490e+00,6.174122462140583245e-01,1.602149561331429051e-01,1.426116682119151213e-01
1.052210442088417741e+00,1.031805528390064564e-01,-1.216300985608064211e+00,6.198048172201923167e-01,1.686034391493715368e-01,1.582947977890162006e-01
1.056211242248449755e+00,9.831574762588335403e-02,-1.215609687659255256e+00,6.221851416915923361e-01,1.769734836689749180e-01,1.773687125743087512e-01
1.060212042408481770e+00,9.345377515129577040e-02,-1.214884939573826816e+00,6.245531348319675047e-01,1.853252541296873668e-01,1.717146601466366940e-01
1.064212842568513784e+00,8.859476904701524269e-02,-1.214126814064420357e+00,6.269087125005902150e-01,1.936589127778639563e-01,1.939388554203556603e-01
1.068213642728545798e+00,8.373886263305174715e-02,-1.213335383149378055e+00,6.292517912122971291e-01,2.019746195834195568e-01,2.014259884032349179e-01
1.072214442888577812e+00,7.888618891925394672e-02,-1.212510718157002287e+00,6.315822881352481932e-01,2.102725321560287020e-01,2.192599300446103905e-01
1.076215243048609826e+00,7.403688077139124191e-02,-1.211652890119044423e+00,6.339001208782367724e-01,2.185528056270876485e-01,2.094049021089547380e-01
1.080216043208641841e+00,6.919107080465995707e-02,-1.210761969397441851e+00,6.362052076754042274e-01,2.268155925030143905e-01,2.205565272665979681e-01
1.084216843368673633e+00,6.434889128801739300e-02,-1.209838025579068832e+00,6.384974674579554366e-01,2.350610426926327545e-01,2.383928595396427597e-01
1.088217643528705647e+00,5.951047421738806659e-02,-1.208881127703910874e+00,6.407768197379667408e-01,2.432893034516854791e-01,2.187136675496273996e-01
1.092218443688737661e+00,5.467595131566531375e-02,-1.207891344265065170e+00,6.430431846083850544e-01,2.515005193046251364e-01,2.825009422937709846e-01
1.096219243848769676e+00,4.984545403271022079e-02,-1.206868743208740158e+00,6.452964827430287542e-01,2.596948319676712913e-01,2.527083246630535962e-01
1.100220044008801690e+00,4.501911354535195059e-02,-1.205813391934255741e+00,6.475366353965872346e-01,2.678723802731369230e-01,2.605740297458813415e-01
1.104220844168833704e+00,4.019706075738764539e-02,-1.204725357294042842e+00,6.497635644046210190e-01,2.760333000950314641e-01,2.846445752040686061e-01
1.108221644328865718e+00,3.537942629958248930e-02,-1.203604705593643853e+00,6.519771921835616491e-01,2.841777242759491728e-01,2.837794058615923376e-01
1.112222444488897732e+00,3.056634052966968745e-02,-1.202451502591712851e+00,6.541774417307117950e-01,2.923057825552491940e-01,2.745114963682132592e-01
1.116223244648929747e+00,2.575793353235049377e-02,-1.201265813500014934e+00,6.563642366242453674e-01,3.004176014985322496e-01,3.066868752994583724e-01
1.120224044808961761e+00,2.095433511929415543e-02,-1.200047702983426667e+00,6.585375010232071835e-01,3.085133044284235626e-01,3.170670827684156645e-01
1.124224844968993775e+00,1.615567482913798925e-02,-1.198797235159936081e+00,6.606971596675135228e-01,3.165930113566650106e-01,3.120935486219055810e-01
1.128225645129025789e+00,1.136208194261162895e-02,-1.197514473691698278e+00,6.628431378498419457e-01,3.246568389500549823e-01,3.218408353671347588e-01
1.132226445289057803e+00,6.573685566616478682e-03,-1.196199482094083777e+00,6.649753613125275464e-01,3.327049005110030433e-01,3.375647464835969669e-01
1.136227245449089818e+00,1.790614543695537644e-03,-1.194852323134352190e+00,6.670937564317669377e-01,3.407373056791880850e-01,3.316495031800436033e-01
1.140228045609121832e+00,-2.987002538487298908e-03,-1.193473059163690175e+00,6.691982501264770455e-01,3.487541605761588781e-01,3.531380462182279745e-01
1.144228845769153846e+00,-7.759037340641383035e-03,-1.192061752172840716e+00,6.712887698417885352e-01,3.567555677683587612e-01,3.587485528728037165e-01
1.148229645929185860e+00,-1.252536177184929503e-02,-1.190618463792104009e+00,6.733652435490457000e-01,3.647416262062167513e-01,3.579923000484575568e-01
1.152230446089217875e+00,-1.728584798956685209e-02,-1.189143255291336798e+00,6.754275997458063507e-01,3.727124311645487742e-01,3.587914124264303117e-01
1.156231246249249889e+00,-2.204036839962309619e-02,-1.187636187579952374e+00,6.774757674558422593e-01,3.806680741842737858e-01,3.784120158766628994e-01
1.160232046409281903e+00,-2.678879565622033221e-02,-1.186097321206920352e+00,6.795096762291382708e-01,3.886086430154513938e-01,3.798544204328497265e-01
1.164232846569313917e+00,-3.153100266193406553e-02,-1.184526716360767562e+00,6.815292561418934136e-01,3.965342215616414201e-01,4.065483238184430803e-01
1.168233646729345931e+00,-3.626686256771306099e-02,-1.182924432869577158e+00,6.835344377965199003e-01,4.044448898255907920e-01,4.058857435105900358e-01
1.172234446889377946e+00,-4.099624877287930125e-02,-1.181290530200989064e+00,6.855251523216437937e-01,4.123407238562504795e-01,4.201615690818494286e-01
1.176235247049409960e+00,-4.571903492512802841e-02,-1.179625067462199750e+00,6.875013313721046737e-01,4.202217956971250334e-01,4.215680150505696222e-01
