t,Q,V_a,dQ_dt
5.701140228045609160e-01,2.024762260573634176e+00,9.831146073071218572e-01,-3.507640945287920697e+00
5.721144228845769231e-01,2.017755149531231140e+00,9.827091162194264706e-01,-3.498072246613841862e+00
5.741148229645929302e-01,2.010767158152482192e+00,9.823020318145956331e-01,-3.488525092083876622e+00
5.761152230446089373e-01,2.003798243402696411e+00,9.818933611395506134e-01,-3.478999439017536943e+00
5.781156231246249444e-01,1.996848362157720436e+00,9.814831112493449528e-01,-3.469495244687846203e+00
5.801160232046409515e-01,1.989917471490518563e+00,9.810712891581894191e-01,-3.460012466601438685e+00
5.821164232846569586e-01,1.983005528648563054e+00,9.806579018460044317e-01,-3.450551062480046838e+00
5.841168233646729657e-01,1.976112490958772616e+00,9.802429562745161862e-01,-3.441110990166210915e+00
5.861172234446889728e-01,1.969238315827514407e+00,9.798264593872579864e-01,-3.431692207622442758e+00
5.881176235247049799e-01,1.962382960740602478e+00,9.794084181095690234e-01,-3.422294672930402459e+00
5.901180236047209871e-01,1.955546383263298660e+00,9.789888393485950413e-01,-3.412918344290079453e+00
5.921184236847369942e-01,1.948728541040312123e+00,9.785677299932885598e-01,-3.403563180018991829e+00
5.941188237647530013e-01,1.941929391795799820e+00,9.781450969144079854e-01,-3.394229138551386527e+00
5.961192238447690084e-01,1.935148893333366260e+00,9.777209469645186113e-01,-3.384916178437452405e+00
5.981196239247849045e-01,1.928387003536063071e+00,9.772952869779918394e-01,-3.375624258342546646e+00
6.001200240048009116e-01,1.921643680366389217e+00,9.768681237710056253e-01,-3.366353337046423810e+00
6.021204240848169187e-01,1.914918881866291667e+00,9.764394641415445886e-01,-3.357103373442479999e+00
6.041208241648329258e-01,1.908212566157164947e+00,9.760093148693992360e-01,-3.347874326537001011e+00
6.061212242448489329e-01,1.901524691439850923e+00,9.755776827161669607e-01,-3.338666155448422934e+00
6.081216243248649400e-01,1.894855215994638575e+00,9.751445744252514869e-01,-3.329478819406602952e+00
6.101220244048809471e-01,1.888204098181265111e+00,9.747099967218627592e-01,-3.320312277752095032e+00
6.121224244848969542e-01,1.881571296438914631e+00,9.742739563130174973e-01,-3.311166489935436275e+00
6.141228245649129613e-01,1.874956769286219238e+00,9.738364598875386413e-01,-3.302041415516443035e+00
6.161232246449289685e-01,1.868360475321258152e+00,9.733975141160554623e-01,-3.292937014163515030e+00
6.181236247249449756e-01,1.861782373221558151e+00,9.729571256510037847e-01,-3.283853245652946118e+00
6.201240248049609827e-01,1.855222421744093575e+00,9.725153011266259862e-01,-3.274790069868248388e+00
6.221244248849769898e-01,1.848680579725286766e+00,9.720720471589706646e-01,-3.265747446799478482e+00
6.241248249649929969e-01,1.842156806081006515e+00,9.716273703458928601e-01,-3.256725336542575011e+00
6.261252250450090040e-01,1.835651059806570062e+00,9.711812772670542770e-01,-3.247723699298707523e+00
6.281256251250250111e-01,1.829163299976741763e+00,9.707337744839226179e-01,-3.238742495373628572e+00
6.301260252050410182e-01,1.822693485745733311e+00,9.702848685397725825e-01,-3.229781685177034234e+00
6.321264252850570253e-01,1.816241576347204623e+00,9.698345659596847579e-01,-3.220841229221935720e+00
6.341268253650730324e-01,1.809807531094262067e+00,9.693828732505465062e-01,-3.211921088124039869e+00
6.361272254450890395e-01,1.803391309379460239e+00,9.689297969010514100e-01,-3.203021222601127427e+00
6.381276255251050467e-01,1.796992870674801512e+00,9.684753433816996049e-01,-3.194141593472456631e+00
6.401280256051210538e-01,1.790612174531734713e+00,9.680195191447976688e-01,-3.185282161658154365e+00
6.421284256851370609e-01,1.784249180581156891e+00,9.675623306244585109e-01,-3.176442888178632629e+00
6.441288257651530680e-01,1.777903848533412878e+00,9.671037842366015935e-01,-3.167623734153998782e+00
6.461292258451690751e-01,1.771576138178294402e+00,9.666438863789527103e-01,-3.158824660803484896e+00
6.481296259251850822e-01,1.765266009385040968e+00,9.661826434310440970e-01,-3.150045629444873097e+00
6.501300260052010893e-01,1.758973422102339423e+00,9.657200617542143206e-01,-3.141286601493936459e+00
6.521304260852170964e-01,1.752698336358324394e+00,9.652561476916087235e-01,-3.132547538463887005e+00
6.541308261652331035e-01,1.746440712260577621e+00,9.647909075681786462e-01,-3.123828401964822810e+00
6.561312262452489996e-01,1.740200509996129297e+00,9.643243476906820932e-01,-3.115129153703191545e+00
6.581316263252650067e-01,1.733977689831455837e+00,9.638564743476834007e-01,-3.106449755481255792e+00
6.601320264052810138e-01,1.727772212041644773e+00,9.633872938240553019e-01,-3.097790169131153792e+00
6.621324264852970209e-01,1.721584036944316054e+00,9.629168123922107192e-01,-3.089150356542623932e+00
6.641328265653130281e-01,1.715413125057295929e+00,9.624450362803563808e-01,-3.080530279808995964e+00
6.661332266453290352e-01,1.709259436972319079e+00,9.619719716996888437e-01,-3.071929901112319339e+00
6.681336267253450423e-01,1.703122933353037993e+00,9.614976248448130480e-01,-3.063349182721043729e+00
6.701340268053610494e-01,1.697003574935020298e+00,9.610220018937426500e-01,-3.054788086989520313e+00
6.721344268853770565e-01,1.690901322525750761e+00,9.605451090078996890e-01,-3.046246576357517721e+00
6.741348269653930636e-01,1.684816137004630621e+00,9.600669523321149201e-01,-3.037724613349739311e+00
6.761352270454090707e-01,1.678747979322976924e+00,9.595875379946274819e-01,-3.029222160575347544e+00
6.781356271254250778e-01,1.672696810504023412e+00,9.591068721070852288e-01,-3.020739180727496809e+00
6.801360272054410849e-01,1.666662591642920077e+00,9.586249607645441762e-01,-3.012275636582866678e+00
6.821364272854570920e-01,1.660645283906733827e+00,9.581418100454692777e-01,-3.003831491001211162e+00
6.841368273654730991e-01,1.654644848534447377e+00,9.576574260117339810e-01,-2.995406706924901741e+00
6.861372274454891063e-01,1.648661246836959915e+00,9.571718147086198947e-01,-2.987001247378486379e+00
6.881376275255051134e-01,1.642694440197087102e+00,9.566849821648177876e-01,-2.978615075468248108e+00
6.901380276055211205e-01,1.636744390069561073e+00,9.561969343924262565e-01,-2.970248154381771588e+00
6.921384276855371276e-01,1.630811057981030210e+00,9.557076773869530584e-01,-2.961900447387517676e+00
6.941388277655531347e-01,1.624894405530059371e+00,9.552172171273142220e-01,-2.953571917834400207e+00
6.961392278455691418e-01,1.618994394387129665e+00,9.547255595758341595e-01,-2.945262529151367659e+00
6.981396279255851489e-01,1.613110986294638893e+00,9.542327106782459989e-01,-2.936972244846995928e+00
7.001400280056011560e-01,1.607244143066901110e+00,9.537386763636915843e-01,-2.928701028509077986e+00
7.021404280856171631e-01,1.601393826590146174e+00,9.532434625447209209e-01,-2.920448843804230421e+00
7.041408281656331702e-01,1.595559998822521308e+00,9.527470751172927299e-01,-2.912215654477492421e+00
7.061412282456491774e-01,1.589742621794089539e+00,9.522495199607743377e-01,-2.904001424351939864e+00
7.081416283256651845e-01,1.583941657606830367e+00,9.517508029379414536e-01,-2.895806117328300289e+00
7.101420284056811916e-01,1.578157068434639765e+00,9.512509298949786141e-01,-2.887629697384575866e+00
7.121424284856970877e-01,1.572388816523330179e+00,9.507499066614785166e-01,-2.879472128575665479e+00
7.141428285657130948e-01,1.566636864190629863e+00,9.502477390504425747e-01,-2.871333375032999236e+00
7.161432286457291019e-01,1.560901173826184207e+00,9.497444328582809181e-01,-2.863213400964175204e+00
7.181436287257451090e-01,1.555181707891554410e+00,9.492399938648117264e-01,-2.855112170652597925e+00
7.201440288057611161e-01,1.549478428920218587e+00,9.487344278332623393e-01,-2.847029648457126694e+00
7.221444288857771232e-01,1.543791299517571103e+00,9.482277405102681467e-01,-2.838965798811726948e+00
7.241448289657931303e-01,1.538120282360922131e+00,9.477199376258732544e-01,-2.830920586225123881e+00
7.261452290458091374e-01,1.532465340199498982e+00,9.472110248935302623e-01,-2.822893975280465373e+00
7.281456291258251445e-01,1.526826435854444997e+00,9.467010080101004865e-01,-2.814885930634986710e+00
7.301460292058411516e-01,1.521203532218819765e+00,9.461898926558536260e-01,-2.806896417019678402e+00
7.321464292858571588e-01,1.515596592257599795e+00,9.456776844944677629e-01,-2.798925399238965106e+00
7.341468293658731659e-01,1.510005579007677401e+00,9.451643891730299174e-01,-2.790972842170380552e+00
7.361472294458891730e-01,1.504430455577861592e+00,9.446500123220352707e-01,-2.783038710764253132e+00
7.381476295259051801e-01,1.498871185148877627e+00,9.441345595553876091e-01,-2.775122970043395476e+00
7.401480296059211872e-01,1.493327730973367462e+00,9.436180364703995460e-01,-2.767225585102792706e+00
7.421484296859371943e-01,1.487800056320121023e+00,9.431004486618526084e-01,-2.759346521062122637e+00
7.441488297659532014e-01,1.482288124518873262e+00,9.425818017099381052e-01,-2.751485743102052517e+00
7.461492298459692085e-01,1.476791899054445523e+00,9.420621011568071079e-01,-2.743643216544078278e+00
7.481496299259852156e-01,1.471311343478567402e+00,9.415413525293033770e-01,-2.735818906776491310e+00
7.501500300060012227e-01,1.465846421409243927e+00,9.410195613391254543e-01,-2.728012779253553788e+00
7.521504300860172298e-01,1.460397096530754224e+00,9.404967330828263306e-01,-2.720224799495213119e+00
7.541508301660332370e-01,1.454963332593653735e+00,9.399728732418135557e-01,-2.712454933086827502e+00
7.561512302460492441e-01,1.449545093414771557e+00,9.394479872823491284e-01,-2.704703145678881260e+00
7.581516303260652512e-01,1.444142342877213103e+00,9.389220806555497179e-01,-2.696969402986719277e+00
7.601520304060812583e-01,1.438755044930358107e+00,9.383951587973864417e-01,-2.689253670790275663e+00
7.621524304860972654e-01,1.433383163589861287e+00,9.378672271286849771e-01,-2.681555914933805962e+00
7.641528305661132725e-01,1.428026662937652791e+00,9.373382910551256719e-01,-2.673876101325629140e+00
7.661532306461292796e-01,1.422685507121937531e+00,9.368083559672431004e-01,-2.666214195937871345e+00
7.681536307261451757e-01,1.417359660357195850e+00,9.362774272404268405e-01,-2.658570164806207892e+00
7.701540308061611828e-01,1.412049086924182406e+00,9.357455102349205855e-01,-2.650943974029616790e+00
7.721544308861771899e-01,1.406753751169927291e+00,9.352126102958226994e-01,-2.643335589770128280e+00
7.741548309661931970e-01,1.401473617507735581e+00,9.346787327530863276e-01,-2.635744978252587245e+00
7.761552310462092041e-01,1.396208650417187780e+00,9.341438829215187312e-01,-2.628172105764407629e+00
7.781556311262252112e-01,1.390958814444139158e+00,9.336080661007820636e-01,-2.620616938655341954e+00
7.801560312062412184e-01,1.385724074200719524e+00,9.330712875753928159e-01,-2.613079443337245067e+00
7.821564312862572255e-01,1.380504394365334564e+00,9.325335526147221499e-01,-2.605559586283844986e+00
7.841568313662732326e-01,1.375299739682664280e+00,9.319948664729957866e-01,-2.598057334030519527e+00
7.861572314462892397e-01,1.370110074963664326e+00,9.314552343892937847e-01,-2.590572653174072038e+00
7.881576315263052468e-01,1.364935365085565122e+00,9.309146615875508735e-01,-2.583105510372512015e+00
7.901580316063212539e-01,1.359775574991871849e+00,9.303731532765565637e-01,-2.575655872344840169e+00
7.921584316863372610e-01,1.354630669692365119e+00,9.298307146499543707e-01,-2.568223705870835261e+00
7.941588317663532681e-01,1.349500614263100529e+00,9.292873508862428134e-01,-2.560808977790843599e+00
7.961592318463692752e-01,1.344385373846408438e+00,9.287430671487747480e-01,-2.553411655005574765e+00
7.981596319263852823e-01,1.339284913650894637e+00,9.281978685857575906e-01,-2.546031704475895552e+00
8.001600320064012895e-01,1.334199198951439680e+00,9.276517603302533166e-01,-2.538669093222632789e+00
8.021604320864172966e-01,1.329128195089199105e+00,9.271047475001785720e-01,-2.531323788326372615e+00
8.041608321664333037e-01,1.324071867471603658e+00,9.265568351983043405e-01,-2.523995756927270406e+00
8.061612322464493108e-01,1.319030181572359517e+00,9.260080285122562760e-01,-2.516684966224855380e+00
8.081616323264653179e-01,1.314003102931446731e+00,9.254583325145143702e-01,-2.509391383477845849e+00
8.101620324064813250e-01,1.308990597155121671e+00,9.249077522624135073e-01,-2.502114976003960933e+00
8.121624324864973321e-01,1.303992629915914803e+00,9.243562927981427979e-01,-2.494855711179741142e+00
8.141628325665133392e-01,1.299009166952632244e+00,9.238039591487460234e-01,-2.487613556440365414e+00
8.161632326465293463e-01,1.294040174070354876e+00,9.232507563261215244e-01,-2.480388479279477032e+00
8.181636327265453534e-01,1.289085617140438789e+00,9.226966893270220904e-01,-2.473180447249008651e+00
8.201640328065613605e-01,1.284145462100514834e+00,9.221417631330552922e-01,-2.465989427959009106e+00
8.221644328865773677e-01,1.279219674942760010e+00,9.215859827141300586e-01,-2.458815389068318424e+00
8.241648329665933748e-01,1.274308221666391683e+00,9.210293530424998876e-01,-2.451658298247420653e+00
8.261652330466092709e-01,1.269411068411676391e+00,9.204718790534239803e-01,-2.444518123283002886e+00
8.281656331266252780e-01,1.264528181396432194e+00,9.199135656637034142e-01,-2.437394832028028091e+00
8.301660332066412851e-01,1.259659526900259507e+00,9.193544177763067760e-01,-2.430288392389243768e+00
8.321664332866572922e-01,1.254805071264539995e+00,9.187944402803696065e-01,-2.423198772327024741e+00
8.341668333666732993e-01,1.249964780892437233e+00,9.182336380511941787e-01,-2.416125939855211513e+00
8.361672334466893064e-01,1.245138622248896043e+00,9.176720159502501639e-01,-2.409069863040965487e+00
8.381676335267053135e-01,1.240326561860643606e+00,9.171095788251740766e-01,-2.402030510004609098e+00
8.401680336067213206e-01,1.235528566316187682e+00,9.165463315097691632e-01,-2.395007848919479265e+00
8.421684336867373277e-01,1.230744602265818388e+00,9.159822788240062907e-01,-2.388001848011785277e+00
8.441688337667533348e-01,1.225974636421607311e+00,9.154174255740227251e-01,-2.381012475560456920e+00
8.461692338467693419e-01,1.221218635557407950e+00,9.148517765521231304e-01,-2.374039699897008582e+00
8.481696339267853491e-01,1.216476566508854606e+00,9.142853365367790142e-01,-2.367083489405396701e+00
8.501700340068013562e-01,1.211748396173363940e+00,9.137181102926289489e-01,-2.360143812521882545e+00
8.521704340868173633e-01,1.207034091510134299e+00,9.131501025704785723e-01,-2.353220637734897203e+00
8.541708341668333704e-01,1.202333619540145282e+00,9.125813181073004765e-01,-2.346313933584908362e+00
8.561712342468493775e-01,1.197646947346157953e+00,9.120117616262342075e-01,-2.339423668664290190e+00
8.581716343268653846e-01,1.192974042072715513e+00,9.114414378365863767e-01,-2.332549811617192770e+00
8.601720344068813917e-01,1.188314870926142852e+00,9.108703514338306606e-01,-2.325692331139416869e+00
8.621724344868973988e-01,1.183669401174545888e+00,9.102985070996076900e-01,-2.318851195978290036e+00
8.641728345669134059e-01,1.179037600147812448e+00,9.097259095017251607e-01,-2.312026374932541373e+00
8.661732346469294130e-01,1.174419435237612275e+00,9.091525632941577229e-01,-2.305217836852185176e+00
8.681736347269454201e-01,1.169814873897396357e+00,9.085784731170469808e-01,-2.298425550638397930e+00
8.701740348069614273e-01,1.165223883642397595e+00,9.080036435967016040e-01,-2.291649485243405948e+00
8.721744348869774344e-01,1.160646432049630361e+00,9.074280793455975491e-01,-2.284889609670369470e+00
8.741748349669934415e-01,1.156082486757890493e+00,9.068517849623771721e-01,-2.278145892973268083e+00
8.761752350470094486e-01,1.151532015467755965e+00,9.062747650318505599e-01,-2.271418304256795473e+00
8.781756351270254557e-01,1.146994985941585998e+00,9.056970241249941989e-01,-2.264706812676245296e+00
8.801760352070414628e-01,1.142471366003521283e+00,9.051185667989518624e-01,-2.258011387437407702e+00
8.821764352870573589e-01,1.137961123539484865e+00,9.045393975970345002e-01,-2.251331997796463646e+00
