t,Ih,Ev,Iv,dIh_dt,dIh_dt_noisy
7.721544308861772343e+00,1.288895824808895252e-01,9.862316337129185817e-02,6.227128032425038873e-02,2.052386658315202145e-02,-6.588987791195703714e-03
7.761552310462092485e+00,1.297136293206928304e-01,9.917146612238732228e-02,6.268766459264074609e-02,2.067034176501856418e-02,2.108736762529168918e-02
7.801560312062412628e+00,1.305435491818550398e-01,9.972225811586779565e-02,6.310594165465795158e-02,2.081746106725140474e-02,4.642786072014522258e-03
7.841568313662732770e+00,1.313793679155174643e-01,1.002755534082336308e-01,6.352612008755127715e-02,2.096522829675519922e-02,3.206160828924042860e-02
7.881576315263052912e+00,1.322211115316198615e-01,1.008313657411288727e-01,6.394820852610216821e-02,2.111364725226814315e-02,2.279470594354638530e-02
7.921584316863373054e+00,1.330688061989002413e-01,1.013897085413412169e-01,6.437221566262424366e-02,2.126272172295398319e-02,2.674677624482395613e-02
7.961592318463693196e+00,1.339224782448949769e-01,1.019505949208020790e-01,6.479815024696328196e-02,2.141245548695922679e-02,1.076120819892623613e-02
8.001600320064012450e+00,1.347821541386836908e-01,1.025140376804938719e-01,6.522602106717441395e-02,2.156285230296809546e-02,3.984715468292310270e-02
8.041608321664332593e+00,1.356478604646249864e-01,1.030800492832272264e-01,6.565583699247486138e-02,2.171391592469600409e-02,4.191464959620045533e-02
8.081616323264652735e+00,1.365196239572869785e-01,1.036486418661881070e-01,6.608760696457346984e-02,2.186565009573141274e-02,1.121793966946928699e-02
8.121624324864972877e+00,1.373974715020796489e-01,1.042198272614562604e-01,6.652133995214229434e-02,2.201805853122901918e-02,2.574620974989218214e-02
8.161632326465293019e+00,1.382814301352418840e-01,1.047936169960216185e-01,6.695704495077202389e-02,2.217114491636984139e-02,1.543812063246797345e-02
8.201640328065613161e+00,1.391715270438416141e-01,1.053700222917843821e-01,6.739473098297196763e-02,2.232491290480023358e-02,2.208921353619291289e-02
8.241648329665933304e+00,1.400677895657757854e-01,1.059490540655549512e-01,6.783440709817012415e-02,2.247936611703273829e-02,9.822996324787098762e-03
8.281656331266253446e+00,1.409702451897703324e-01,1.065307229290540086e-01,6.827608237271308445e-02,2.263450813880798704e-02,4.130596328461417360e-02
8.321664332866573588e+00,1.418789215553801497e-01,1.071150391889123948e-01,6.871976590986611511e-02,2.279034251941690348e-02,1.309854740859022273e-02
8.361672334466893730e+00,1.427938464529891482e-01,1.077020128466712467e-01,6.916546683981311672e-02,2.294687276998253270e-02,1.998603462000758668e-02
8.401680336067213872e+00,1.437150478238102547e-01,1.082916535987818729e-01,6.961319431965662385e-02,2.310410236170053894e-02,2.811893167280576228e-02
8.441688337667534014e+00,1.446425537322374721e-01,1.088839708347938695e-01,7.006295751609367684e-02,2.326203471792353400e-02,1.678642793376224768e-02
8.481696339267854157e+00,1.455763923411716454e-01,1.094789736121570961e-01,7.051476564563936844e-02,2.342067322682746255e-02,2.102754892950444224e-02
8.521704340868174299e+00,1.465165919585237619e-01,1.100766706720586324e-01,7.096862797092491626e-02,2.358002123786323220e-02,1.794362277359358784e-02
8.561712342468494441e+00,1.474631810221179729e-01,1.106770704541845673e-01,7.142455375299468223e-02,2.374008204276337533e-02,2.240547449440043540e-02
8.601720344068814583e+00,1.484161880995848171e-01,1.112801810967458671e-01,7.188255225116003955e-02,2.390085887358852842e-02,1.219543252258550002e-02
8.641728345669134725e+00,1.493756418883611659e-01,1.118860104364783059e-01,7.234263272299945591e-02,2.406235490078142275e-02,1.968247414475841547e-02
8.681736347269454868e+00,1.503415712156903061e-01,1.124945660086425631e-01,7.280480442435849353e-02,2.422457323117547384e-02,2.215564398405302921e-02
8.721744348869775010e+00,1.513140050386217461e-01,1.131058550470241120e-01,7.326907660934975364e-02,2.438751690595728633e-02,2.105025686791593686e-02
8.761752350470095152e+00,1.522929724440114929e-01,1.137198844839333450e-01,7.373545853035293196e-02,2.455118889858185979e-02,2.511808844751980963e-02
8.801760352070415294e+00,1.532785026485217750e-01,1.143366609502054349e-01,7.420395943801479099e-02,2.471559211264012790e-02,2.178456991907291515e-02
8.841768353670735436e+00,1.542706249986212641e-01,1.149561907752004453e-01,7.467458858124918775e-02,2.488072937967744647e-02,3.241284346407125733e-02
8.881776355271053802e+00,1.552693689457584070e-01,1.155784799825519960e-01,7.514735519598116087e-02,2.504660345301300967e-02,2.181464419515470946e-02
8.921784356871373944e+00,1.562747639932507704e-01,1.162035342636047741e-01,7.562226852430560531e-02,2.521321701209891519e-02,2.384672104914007523e-02
8.961792358471694087e+00,1.572868397759527859e-01,1.168313589933379359e-01,7.609933784295475068e-02,2.538057267001147047e-02,1.873275931005294673e-02
9.001800360072014229e+00,1.583056260249570413e-01,1.174619592421424358e-01,7.657857240197915583e-02,2.554867294955980375e-02,2.028352454840743474e-02
9.041808361672334371e+00,1.593311525649235838e-01,1.180953397758050943e-01,7.705998142242474758e-02,2.571752028007912375e-02,1.307259237188200009e-02
9.081816363272654513e+00,1.603634493140798367e-01,1.187315050555085294e-01,7.754357409633276521e-02,2.588711699498640051e-02,3.107496620376604124e-02
9.121824364872974655e+00,1.614025462842205716e-01,1.193704592378312390e-01,7.802935958673985761e-02,2.605746532928291184e-02,1.463228515275799037e-02
9.161832366473294798e+00,1.624484735807079916e-01,1.200122061747474905e-01,7.851734702767795837e-02,2.622856741700235750e-02,1.877000343511910779e-02
9.201840368073614940e+00,1.635012614024717037e-01,1.206567494136274454e-01,7.900754552417442456e-02,2.640042528860412491e-02,2.999287180871617123e-02
9.241848369673935082e+00,1.645609400420086077e-01,1.213040921972370484e-01,7.949996415225191182e-02,2.657304086831026313e-02,3.059877452775558795e-02
9.281856371274255224e+00,1.656275398853830627e-01,1.219542374637381105e-01,7.999461195892842991e-02,2.674641597138573135e-02,2.274526846133502131e-02
9.321864372874575366e+00,1.667010914026225143e-01,1.226071878447197033e-01,8.049149795851667788e-02,2.692055230005602207e-02,6.727894195168004909e-03
9.361872374474895508e+00,1.677816250489575778e-01,1.232629456331915951e-01,8.099063112376105045e-02,2.709545143715725093e-02,3.130058431011300407e-02
9.401880376075215651e+00,1.688691713702727137e-01,1.239215127949029743e-01,8.149202045055119192e-02,2.727111486556821687e-02,2.986674945448881263e-02
9.441888377675535793e+00,1.699637609721913745e-01,1.245828909827538244e-01,8.199567489301468060e-02,2.744754394292491656e-02,1.332373178820716285e-02
9.481896379275855935e+00,1.710654244994866402e-01,1.252470815348784849e-01,8.250160334977255094e-02,2.762473989384037210e-02,3.532796072178533142e-02
9.521904380876176077e+00,1.721741926360815522e-01,1.259140854746456928e-01,8.300981466393925201e-02,2.780270380684206344e-02,2.079170580250780040e-02
9.561912382476496219e+00,1.732900961050488631e-01,1.265839035106585131e-01,8.352031762312263352e-02,2.798143663124828817e-02,1.671955546971528456e-02
9.601920384076816362e+00,1.744131656686111476e-01,1.272565360367544363e-01,8.403312095942402915e-02,2.816093917398245633e-02,2.911824628362502318e-02
9.641928385677136504e+00,1.755434321281407750e-01,1.279319831320052947e-01,8.454823334943813162e-02,2.834121209632464722e-02,2.655650778233249742e-02
9.681936387277456646e+00,1.766809263241599370e-01,1.286102445607172906e-01,8.506566341425308986e-02,2.852225591059908555e-02,3.054849592051056204e-02
9.721944388877776788e+00,1.778256791363406475e-01,1.292913197724309682e-01,8.558541971945048121e-02,2.870407097679714137e-02,1.264659039355275558e-02
9.761952390478096930e+00,1.789777214835046315e-01,1.299752079019212969e-01,8.610751077510531148e-02,2.888665749913443132e-02,4.700895866185816896e-02
9.801960392078415296e+00,1.801370842398713479e-01,1.306619077464860890e-01,8.663194501977712625e-02,2.907001551649881013e-02,2.304342937106152941e-02
9.841968393678735438e+00,1.813037982303546680e-01,1.313514177432353880e-01,8.715873086957014182e-02,2.925414491485312657e-02,1.385755182988901608e-02
9.881976395279055581e+00,1.824778943313507262e-01,1.320437360075970845e-01,8.768787670891091401e-02,2.943904542125942714e-02,3.562746730693092112e-02
9.921984396879375723e+00,1.836594033823634176e-01,1.327388603231652031e-01,8.821939084050663127e-02,2.962471658283411663e-02,2.607667528182235073e-02
9.961992398479695865e+00,1.848483561856661406e-01,1.334367881416323731e-01,8.875328148522312888e-02,2.981115776290952160e-02,3.305974262063855751e-02
1.000200040008001601e+01,1.860447835063016864e-01,1.341375165827896065e-01,8.928955678208494451e-02,2.999836813717174019e-02,2.660228383092135343e-02
1.004200840168033615e+01,1.872487160720824606e-01,1.348410424345264924e-01,8.982822478827530432e-02,3.018634668972997731e-02,2.958894308493077718e-02
1.008201640328065629e+01,1.884601845735902614e-01,1.355473621528311412e-01,9.036929347913609523e-02,3.037509220911736169e-02,3.283282064650369647e-02
1.012202440488097643e+01,1.896792196641764461e-01,1.362564718617901294e-01,9.091277074816789261e-02,3.056460328422180503e-02,2.309807444439282084e-02
1.016203240648129658e+01,1.909058519599617920e-01,1.369683673535885271e-01,9.145866440702993261e-02,3.075487830014643834e-02,3.754227425874201440e-02
1.020204040808161672e+01,1.921401120398366080e-01,1.376830440885099816e-01,9.200698218554015373e-02,3.094591543399873718e-02,2.624691444320330358e-02
1.024204840968193686e+01,1.933820304257877210e-01,1.384004971902752512e-01,9.255773172755932254e-02,3.113771264903814756e-02,2.244084120733342430e-02
1.028205641128225700e+01,1.946316374143868266e-01,1.391207213918884966e-01,9.311092058648144654e-02,3.133026768660513578e-02,3.210059190483016689e-02
1.032206441288257714e+01,1.958889632926918978e-01,1.398437110749529977e-01,9.366655629422844520e-02,3.152357808623901247e-02,3.597399087114943467e-02
1.036207241448289729e+01,1.971540382472863062e-01,1.405694602723449038e-01,9.422464628808399634e-02,3.171764115655135996e-02,2.942684774036496281e-02
1.040208041608321743e+01,1.984268923246720051e-01,1.412979626613892481e-01,9.478519789676691232e-02,3.191245396565550729e-02,2.328725609485987960e-02
1.044208841768353757e+01,1.997075554312695844e-01,1.420292115638599473e-01,9.534821834043126498e-02,3.210801333648268668e-02,3.830586899956901770e-02
1.048209641928385771e+01,2.009960573334182155e-01,1.427631999459796353e-01,9.591371473066624687e-02,3.230431584202782258e-02,1.470102792080005272e-02
1.052210442088417786e+01,2.022924276573757063e-01,1.434999204184198851e-01,9.648169407049628221e-02,3.250135780052490486e-02,2.219271644016957562e-02
1.056211242248449800e+01,2.035966958893183909e-01,1.442393652363010148e-01,9.705216325438098535e-02,3.269913527055093999e-02,3.309436417588478702e-02
1.060212042408481814e+01,2.049088913753412955e-01,1.449815262991921982e-01,9.762512906821513292e-02,3.289764404605846626e-02,1.928705006300779345e-02
1.064212842568513828e+01,2.062290433214579999e-01,1.457263951511114930e-01,9.820059818932871942e-02,3.309687965133567555e-02,3.337682229382736565e-02
1.068213642728545842e+01,2.075571807936006652e-01,1.464739629805256738e-01,9.877857718648691554e-02,3.329683733589412775e-02,3.274820615570948890e-02
1.072214442888577679e+01,2.088933326063065754e-01,1.472242205930835712e-01,9.935907250631996479e-02,3.349751206323285657e-02,4.248490995181453816e-02
1.076215243048609693e+01,2.102375272636204939e-01,1.479771583704382054e-01,9.994209051743309369e-02,3.369889851792987751e-02,2.455099499979696009e-02
1.080216043208641707e+01,2.115897931836779877e-01,1.487327663335136774e-01,1.005276375191363758e-01,3.390099110651159653e-02,2.764192587009517074e-02
1.084216843368673722e+01,2.129501585145907872e-01,1.494910341192764724e-01,1.011157196755912702e-01,3.410378392866493524e-02,3.743560077567493344e-02
1.088217643528705736e+01,2.143186511301184705e-01,1.502519509799135067e-01,1.017063430148149594e-01,3.430727077133555875e-02,9.731634869277486222e-03
1.092218443688737750e+01,2.156952986296682417e-01,1.510155057828320158e-01,1.022995134286803914e-01,3.451144510313976232e-02,6.551186809228561059e-02
1.096219243848769764e+01,2.170801283382951530e-01,1.517816870106596105e-01,1.028952366729162377e-01,3.471630006871173624e-02,2.772979276409404809e-02
1.100220044008801779e+01,2.184731673067019375e-01,1.525504827612443326e-01,1.034935183671069209e-01,3.492182848298634734e-02,2.762347795573076928e-02
1.104220844168833793e+01,2.198744423112390656e-01,1.533218807476545154e-01,1.040943639946926014e-01,3.512802282541738208e-02,4.373929793445451020e-02
1.108221644328865807e+01,2.212839798539047720e-01,1.540958682981789507e-01,1.046977789029691769e-01,3.533487523413162551e-02,3.493655681977478333e-02
1.112222444488897821e+01,2.227018061623450285e-01,1.548724323563267224e-01,1.053037683030882687e-01,3.554237750001852658e-02,1.774809131298261608e-02
1.116223244648929835e+01,2.241279471786841448e-01,1.556515594786972712e-01,1.059123372683744152e-01,3.575052106003585861e-02,4.201979486096198146e-02
1.120224044808961850e+01,2.255624282896786237e-01,1.564332357675224938e-01,1.065234907214173687e-01,3.595929698189589269e-02,4.451307532188798072e-02
1.124224844968993864e+01,2.270052746213715722e-01,1.572174469020915233e-01,1.071372335195846237e-01,3.616869598877769931e-02,3.166923325401828360e-02
1.128225645129025878e+01,2.284565109654171922e-01,1.580041781587046001e-01,1.077535703825654723e-01,3.637870843015419270e-02,3.356270484723394149e-02
1.132226445289057892e+01,2.299161616685793108e-01,1.587934143955788413e-01,1.083725058651354572e-01,3.658932426528183068e-02,4.144917023787575427e-02
1.136227245449089907e+01,2.313842506327312698e-01,1.595851400528483510e-01,1.089940443571562473e-01,3.680053305688966991e-02,2.771273055774517435e-02
1.140228045609121921e+01,2.328608013148559808e-01,1.603793391525641099e-01,1.096181900835758033e-01,3.701232396482276310e-02,4.139620960689184559e-02
1.144228845769153935e+01,2.343458367270459253e-01,1.611759952986940581e-01,1.102449471044282259e-01,3.722468573964073102e-02,3.921767084408571413e-02
1.148229645929185949e+01,2.358393794365031826e-01,1.619750916771230120e-01,1.108743193148338524e-01,3.743760671617292479e-02,3.068828055841374414e-02
1.152230446089217963e+01,2.373414515655393464e-01,1.627766110556527757e-01,1.115063104449992154e-01,3.765107480703083070e-02,2.373005606891238559e-02
1.156231246249249978e+01,2.388520747915756082e-01,1.635805357840020013e-01,1.121409240602170843e-01,3.786507749607910533e-02,3.560901918846824665e-02
1.160232046409281992e+01,2.403712703471427570e-01,1.643868477938063566e-01,1.127781635608663818e-01,3.807960183186648306e-02,2.932537924926479841e-02
1.164232846569313828e+01,2.418990589135514568e-01,1.651955285790125683e-01,1.134180321724788387e-01,3.829463441580906180e-02,4.830873667261070814e-02
1.168233646729345843e+01,2.434354604042547887e-01,1.660065591226761450e-01,1.140605329764163567e-01,3.851016139915719450e-02,3.995101508415642433e-02
1.172234446889377857e+01,2.449804944055946065e-01,1.668199199757968154e-01,1.147056689519211081e-01,3.872616849782054699e-02,4.654701372341951693e-02
1.176235247049409871e+01,2.465341798757527125e-01,1.676355912397156922e-01,1.153534428880205742e-01,3.894264095393228098e-02,4.028886030737686280e-02
1.180236047209441885e+01,2.480965351173634870e-01,1.684535525625064645e-01,1.160038573787156996e-01,3.915956352714347610e-02,4.178857469799378277e-02
1.184236847369473900e+01,2.496675777775138050e-01,1.692737831389754533e-01,1.166569148229809200e-01,3.937692048788649091e-02,3.154693131558268526e-02
1.188237647529505914e+01,2.512473248477432586e-01,1.700962617106617225e-01,1.173126174247640652e-01,3.959469561063320986e-02,4.627516987635466039e-02
1.192238447689537928e+01,2.528357926640437681e-01,1.709209665658368571e-01,1.179709671929864562e-01,3.981287216715054256e-02,5.765985491022078413e-02
1.196239247849569942e+01,2.544329969068601094e-01,1.717478755395051848e-01,1.186319659415428912e-01,4.003143291975605478e-02,3.693455736458063632e-02
