B,T,M,M_noisy
2.170551884961773870e-01,5.113424036520027860e-01,2.181132194736410124e-01,2.201160399250013389e-01
4.212594468502576239e-01,4.865893362723310744e+00,1.878276256340203482e-02,1.907093330040188217e-02
4.825860566785751260e+00,2.975834325362332500e+00,3.490070471628475834e-01,3.505712162079673844e-01
3.264034691242204911e+00,7.925712662445144607e-01,6.651934303431660256e-01,6.654626742138549655e-01
4.739842665817696421e+00,2.052024598037034409e+00,4.770773413359861714e-01,4.776031435701562078e-01
1.811983358473268746e+00,4.814687742315786778e+00,7.988269062154221278e-02,7.831669278708144888e-02
3.800585725640929002e+00,1.990514637907399020e+00,4.626714167022328850e-01,4.640075115553771723e-01
4.204549302721672932e-01,3.000146807506837821e+00,4.448692270365474377e-02,4.805631925226878931e-02
9.144053114055586962e-01,1.971380873864005068e+00,1.694111148731521077e-01,1.687917397621170323e-01
1.457953340872751191e+00,3.256631387722591864e+00,1.311489552098049072e-01,1.299634061543765984e-01
2.796559433333634548e+00,2.689019408884314899e+00,2.937453727706905160e-01,2.934296993663098041e-01
2.831303512445459525e+00,1.980722713585466588e+00,4.087179942694668111e-01,4.077554337022645803e-01
2.545033616304372970e+00,9.283586566300836562e-01,6.337144831288499258e-01,6.323115245315428234e-01
2.179871564697180464e+00,1.773398326057639363e+00,3.882901005025644059e-01,3.885664877905007364e-01
2.920955285661583467e+00,3.293165885855084518e+00,2.325328381117778842e-01,2.319510030456777006e-01
4.836645737400407263e+00,2.815009578376548305e+00,3.698884250845672628e-01,3.727661722722525606e-01
2.344589846381984533e+00,2.497049487719587013e+00,2.830946077385666504e-01,2.830950110244768725e-01
4.203609966812183352e+00,3.073665944032649477e+00,3.182800295664925949e-01,3.189278535217554555e-01
3.737726286561688926e-01,2.187539469316037710e+00,6.211788814819362015e-02,6.402193188419322278e-02
1.989377560427282532e+00,2.836540731682064553e+00,2.110858602134140505e-01,2.104843485084049726e-01
2.846432573847756053e+00,3.077555398208495330e+00,2.505068281896216664e-01,2.533803012697995460e-01
3.139570722709192463e+00,3.717208236681122990e+00,2.048713315973549332e-01,2.036059431723147017e-01
1.325089865666855493e+00,4.836905539334000359e+00,5.882211639497496314e-02,5.720546099120271677e-02
2.056525966084316703e+00,1.512640384634188262e+00,4.326214210373782176e-01,4.318888869996777014e-01
4.740330226804881697e+00,4.891787895525403052e+00,1.652216039709217821e-01,1.649921691869875029e-01
3.279368694658550520e+00,4.933334604477894736e+00,1.267383776979509602e-01,1.239357412977528522e-01
2.966334617220244052e+00,4.131203076370226768e+00,1.648457333416370185e-01,1.647755437733793293e-01
4.199636815472206353e-01,3.717574355574207789e+00,3.143091373716709602e-02,2.809594055628825485e-02
3.556636624514237788e-01,8.075792946370310421e-01,2.026504175717494527e-01,2.054346943728404540e-01
1.135852394377116825e+00,4.010529748429780383e+00,7.321869620751580987e-02,7.305670230470041882e-02
7.753316016583017278e-01,3.250685566180370412e+00,7.186763769430042081e-02,7.058372224490847002e-02
4.920374653439109736e+00,1.623554729052772760e+00,5.420548755462998303e-01,5.402381993097327140e-01
1.134610232530543217e-01,1.589752532710825950e+00,2.874940606501082130e-02,2.798054511659442758e-02
1.892633292984533977e+00,2.001210838926826607e+00,3.107673794637706988e-01,3.103212205269098578e-01
3.862700031566279613e-01,1.945269353293091363e+00,7.497130352405821652e-02,7.288228159283549612e-02
3.236051735756615866e+00,2.297065668920437176e+00,3.814854752507997881e-01,3.796458850631541093e-01
3.280126901668096728e-01,2.888417274296273707e+00,3.680687796633419495e-02,3.643252795621112344e-02
4.352072141544393036e-01,4.056675494374847091e+00,2.788503694969686128e-02,2.684346945410557780e-02
4.917182774797825839e-01,2.290439488903257992e+00,7.651952688534721658e-02,7.839795309270386481e-02
1.431747143384109799e+00,6.267690399265024581e-01,6.509746562190854569e-01,6.532503969675764743e-01
2.924154533183588089e+00,3.608145572178210525e+00,2.034261565608705413e-01,2.034581989680703251e-01
4.046698226391183262e+00,5.074295868505305229e-01,6.162008899309470156e-01,6.171480890750560278e-01
1.409238764056178095e+00,2.621178837613331591e+00,1.739233798671606657e-01,1.712530031199104297e-01
1.487538177190385502e+00,3.446906272056375009e+00,1.222519181708380392e-01,1.235267535897032753e-01
4.139962505364491285e+00,3.267632542171039489e+00,2.930451219173995092e-01,2.929839549783729846e-01
3.755147062863981144e+00,4.158843153638801304e+00,1.936381102116518926e-01,1.946074468435535776e-01
7.213922669509397201e-01,4.750571415935852748e+00,3.373947168852515360e-02,3.694018395171247415e-02
4.051109780061149301e+00,1.998222195972913617e+00,4.702051789790476222e-01,4.656434634663588756e-01
4.173130432312877502e+00,3.763876955987222939e+00,2.423086808689986771e-01,2.428305772271055207e-01
9.713463394788188765e-01,4.391921653407793613e+00,5.303848317372320681e-02,5.084024504738748201e-02
3.172045193005512687e+00,4.295466497218159319e+00,1.620325142305476529e-01,1.632169076133566377e-01
1.064043746924066003e+00,4.087177851013034768e+00,6.640988948294543337e-02,6.378326260808850345e-02
1.293114288937604606e+00,2.847671627939484473e+00,1.431820083896446771e-01,1.421912092556366913e-01
2.520628201110346023e+00,4.028845997594176609e+00,1.508521744816599397e-01,1.512576419931806748e-01
2.658878136958961580e+00,1.563047166871155191e+00,4.818171407045584997e-01,4.830441594774292358e-01
2.447264225451117881e+00,2.809321349691916048e+00,2.524539020328440686e-01,2.526034902115172343e-01
2.751591161190622969e+00,2.956079307680364643e+00,2.578247008388189210e-01,2.562390389608433239e-01
1.144506914484717086e+00,1.174461011831884782e+00,3.674084294177863419e-01,3.663013649823555484e-01
3.915043803826769420e+00,4.388046887383511674e+00,1.812365888294874272e-01,1.830055946119861776e-01
1.461457218940180880e+00,2.495433609568968869e+00,1.919159003261987628e-01,1.919049010948256917e-01
4.572148119623640206e+00,2.292037065995351952e+00,4.374405959142263489e-01,4.340729671205442175e-01
2.624260987588989291e+00,3.137718133540247312e+00,2.296190182314651329e-01,2.313063436480045088e-01
1.588051859428465606e+00,3.160667051812853678e+00,1.484329814098839240e-01,1.492654783693108667e-01
9.544811222906708359e-01,2.024816997951775388e+00,1.704675867938860168e-01,1.722144178843899032e-01
2.477499415838548380e+00,3.621369553812380460e+00,1.773649771302690248e-01,1.766917221975156660e-01
1.943856770741626550e+00,1.862425468227031367e+00,3.422101229415975832e-01,3.438664359784507907e-01
3.153159574537470533e+00,2.935728287177445051e+00,2.858071775270659698e-01,2.836850476870625970e-01
2.542451954852454676e+00,5.600792034638059080e-01,6.989284633126928714e-01,7.000684629344238186e-01
2.811025202034141413e-01,8.150564589259396975e-01,1.605135178018359254e-01,1.595327571825798096e-01
4.182164367161814944e+00,8.761679220816059876e-01,6.375450191361314856e-01,6.388937225459717650e-01
3.532023016850404096e-01,3.284296221985098185e+00,3.248746422816971291e-02,3.449875246100249371e-02
4.155216302910130999e+00,2.818980635302234639e+00,3.490996512088010428e-01,3.476276709047839697e-01
4.082473252742203407e+00,2.121929686263231751e+00,4.505856764758235933e-01,4.504832175168261288e-01
4.627517313909052632e+00,2.170325451484528045e+00,4.571025174743351682e-01,4.571804267272471800e-01
3.355565101642510761e+00,4.544321649951608144e+00,1.522803940202030193e-01,1.546597236558842625e-01
8.870558071162175651e-01,3.769336939733674008e+00,6.424043047630556558e-02,6.566154665904512522e-02
2.265454116124785422e+00,1.721566573161145364e+00,4.087851768277325215e-01,4.063466217397115887e-01
2.253220034835305974e+00,2.080981395389779109e+00,3.379835849583612273e-01,3.388988014797783554e-01
3.198431633761383175e+00,4.788303748714763053e+00,1.323134743934283042e-01,1.338036528121865909e-01
1.967573908779813863e+00,2.218969423559241427e+00,2.848742728248514489e-01,2.891218846167069589e-01
3.410822631048679998e+00,2.782208586523251093e+00,3.201022631044168620e-01,3.167439649109085043e-01
1.099146162479404776e+00,3.802118578059095810e+00,7.793969541954740010e-02,7.686699081967941771e-02
1.831418812918137684e+00,1.518335792255188998e+00,4.011530018197109193e-01,4.038197441958855660e-01
2.762235715308037243e+00,3.421507585304377930e+00,2.109724836831231853e-01,2.082623430859097957e-01
2.195490150950800246e+00,1.553663395459936591e+00,4.391587992205763236e-01,4.367598780527268687e-01
7.003756887681011900e-01,4.371020311941576253e+00,3.881439446205811605e-02,3.984855885281871068e-02
4.832557791736271646e+00,2.372329923721169020e+00,4.309496953129235974e-01,4.329865126346811866e-01
3.487347470468710409e+00,4.895346600503683199e+00,1.349998110949244268e-01,1.336624501201733317e-01
4.181871881176026484e+00,7.885037155743581661e-01,6.402674231521439108e-01,6.413476774967280525e-01
1.851557656816817943e+00,2.903395177161410601e+00,1.923157406695004401e-01,1.925496512083603451e-01
4.729989959828528434e+00,2.545821438994474661e+00,4.040489480473758999e-01,4.070864461154133918e-01
4.080990792708928616e+00,1.810963427246989887e+00,5.030995162936111598e-01,5.030964794141936647e-01
4.899580603380640831e+00,1.059874525234287601e+00,6.069221034944937143e-01,6.089025981184298386e-01
1.067231836710046844e+00,8.615800029675753091e-01,4.636651352510390289e-01,4.618588995324104940e-01
2.438130435343639046e+00,4.178595524673564654e+00,1.375070188650293068e-01,1.371372611661052510e-01
1.990660070954610283e+00,1.287478272907074395e+00,4.841106572479571546e-01,4.839172483404335368e-01
3.108085478454881478e+00,6.448220779951274739e-01,6.789859644812498152e-01,6.812641803762202741e-01
1.326076694973004733e+00,3.015271710676236783e+00,1.348720220180394114e-01,1.360312480970803373e-01
5.923142197783630714e-01,1.501300987780642249e+00,1.573809407931640592e-01,1.558774345305769249e-01
2.435421275461681745e+00,2.163981234946244392e+00,3.418550706710605791e-01,3.432190061984204399e-01
3.233412488946203922e+00,4.145613407793292460e+00,1.750582909645400642e-01,1.765995535173952857e-01
1.981675550607418401e+00,3.206314119958462161e+00,1.768517546439127841e-01,1.766284631992738885e-01
4.938452779309807639e+00,1.171223506291832139e+00,5.969885908888609150e-01,5.964732662587972634e-01
2.089344983529600963e+00,1.079146270211700509e+00,5.580996048751339922e-01,5.577119983842888651e-01
1.569096157945284231e+00,3.185461692366567288e+00,1.451058753211963703e-01,1.417158905092185950e-01
4.088099342987606022e+00,4.290972130218802860e+00,1.938654228999193707e-01,1.942429089161686051e-01
2.386780034860700894e+00,2.628007156340713024e+00,2.695586568453484100e-01,2.700278127038029941e-01
1.438762235226115127e+00,3.534396084918733028e+00,1.138266794220584854e-01,1.120956223745405017e-01
1.503806019910871816e+00,4.063109175296615305e+00,9.347469977090416826e-02,9.495959227065429997e-02
4.741063367296767694e+00,1.225234601772360099e+00,5.950784559842949850e-01,5.923325221126477524e-01
4.812510065983618190e+00,3.450492082354594814e+00,2.930369893522626890e-01,2.919333637094767564e-01
3.266560791590637169e+00,4.895453439973202592e+00,1.284403747392120210e-01,1.274899366012289259e-01
1.465963085706342373e+00,3.589246016090039237e+00,1.129601229457418282e-01,1.169351426097196694e-01
3.585708314223026161e+00,3.678645374823228398e+00,2.284200001075702702e-01,2.252216319810545209e-01
1.162170461486933259e+00,9.939526673713627858e-01,4.336304694639765978e-01,4.347557299743891046e-01
1.678214968328286316e+00,3.092894854829209894e+00,1.611138710582955547e-01,1.629981176134734921e-01
2.754508162543551020e+00,1.160965860921519655e+00,5.853669043320612886e-01,5.861223554601410202e-01
2.065606389706273749e+00,3.697884961710881768e+00,1.468884649185211722e-01,1.492520808072279603e-01
1.820016926909475696e+00,2.652232183908531660e+00,2.142795522467186853e-01,2.122740768724658278e-01
4.873258704483792059e+00,7.578439678091987153e-01,6.122782205066836791e-01,6.077177033020593200e-01
9.340102549507703911e-01,1.485664675470411256e+00,2.422022877283675213e-01,2.437359235063080443e-01
3.107514938852147690e+00,2.255702929693566006e+00,3.800384450785245782e-01,3.776467887491823938e-01
2.888528084708628096e-01,1.151989322298228480e+00,1.084990391206098609e-01,1.078462393675179848e-01
5.494022119561318140e-01,1.996674345305420761e+00,1.023942954407024708e-01,1.000366034458529119e-01
1.128980424557450402e+00,4.996670559613180629e+00,4.690854628082712086e-02,4.901322999472618180e-02
4.959262360470876985e+00,1.489048791590883880e+00,5.602360538385858790e-01,5.619663543083207591e-01
3.659480732216220389e+00,3.082287511746823139e+00,2.948203598070285869e-01,2.933802324832145980e-01
4.353386668583074659e+00,5.199108339775799781e-01,6.026103093926087340e-01,6.044172930818280109e-01
3.424705447199111186e-01,4.764929345989339815e+00,1.598703977449642682e-02,1.622959429313585930e-02
3.439048417998097573e+00,4.294345087252844806e+00,1.721896186604006673e-01,1.719108409992811670e-01
2.255688749236428592e+00,8.461704054320106083e-01,6.422381979080025172e-01,6.423530312320872016e-01
2.140457747921212128e+00,1.238349128557286072e+00,5.158930528584952935e-01,5.154875541387954341e-01
3.570448491815061409e+00,3.150094522303410027e+00,2.826442059181397126e-01,2.838742164457616624e-01
1.610762857624344901e+00,1.212008221147230280e+00,4.507120574624175480e-01,4.513327526033036885e-01
2.615992334028021116e+00,1.933858589490609736e+00,3.998246093734639239e-01,3.991256750805962650e-01
1.377551136936210563e+00,4.040863706611061090e+00,8.689450736389828234e-02,8.890701885552940165e-02
2.017879945902802064e+00,3.607876093244964721e+00,1.497791318310388031e-01,1.485561806015111563e-01
2.713298258503286320e+00,3.377323956008933425e+00,2.121048563366683959e-01,2.126787236228032951e-01
8.736169138486895580e-01,6.889692897243531178e-01,4.913001581498033232e-01,4.921444688923079513e-01
1.453316897335497515e+00,1.455998355813220346e+00,3.553079223513656570e-01,3.582655364710387036e-01
2.159988935585547942e+00,1.038325830190814703e+00,5.775754071121329547e-01,5.765645243854350399e-01
2.416465094787962009e+00,3.035970197955507377e+00,2.253825392222412738e-01,2.288687041148620982e-01
4.020019443253989522e+00,3.859401309171238470e+00,2.282541077497694526e-01,2.286064376530143050e-01
3.250455557951237306e+00,2.667188162860600897e+00,3.265842374031941997e-01,3.261962835818890682e-01
2.856201325958374948e+00,4.126964079147778186e+00,1.602626562860160753e-01,1.589177107841388548e-01
4.362350229131942925e+00,8.402797261835475151e-01,6.333105923807573756e-01,6.344831792188664332e-01
1.067009437406142291e+00,1.169952626804516838e+00,3.496433576091197981e-01,3.497412280980045640e-01
6.100068723723713893e-01,7.840216204212503426e-01,3.366362714669941525e-01,3.344290529351385821e-01
2.029253545501903844e+00,2.331102881224787815e+00,2.753546074273450772e-01,2.730988330748277959e-01
7.722307822306632152e-01,1.392571330628236126e+00,2.201178804381008769e-01,2.190068420224998147e-01
2.824307086694246127e+00,4.662952081680519889e+00,1.263487509562723210e-01,1.249967389485299868e-01
2.910852327122835703e+00,1.198599771146146464e+00,5.839696372132570090e-01,5.861502419967113964e-01
7.448083937734818472e-01,4.113715477717995839e+00,4.628442118812044204e-02,4.903549778406079973e-02
3.608664574012327542e+00,8.071851889205342578e-01,6.568847070617902517e-01,6.586218263095252601e-01
2.827043468785495062e+00,1.570233561006910694e+00,4.930157683913374278e-01,4.937315061713995479e-01
2.173591771921241644e+00,2.036594150923321855e+00,3.372505202339827202e-01,3.363940438182935200e-01
4.595660689166609636e+00,4.599387639731663313e+00,1.832694827652086023e-01,1.833784491870490974e-01
4.293970242478381216e+00,4.821668180880796406e+00,1.606503557839545904e-01,1.624197697960116926e-01
1.182748902447848360e+00,3.448922685658659226e+00,9.840648016971768886e-02,1.026684246371643155e-01
