x,sigma,I,I_noisy
1.194440698940585355e-01,5.037808012173342620e-01,9.592596004364987161e-01,9.597603055493387769e-01
3.278157620920996163e-01,1.955297787574436841e+00,6.932598782527348291e-01,6.933319209369848135e-01
4.822306700801786583e+00,1.325278108454110759e+00,3.447794490635176790e-02,3.486898716763171813e-02
3.228606827798167878e+00,5.975237554148381536e-01,1.836185606769464851e-01,1.836858716446187201e-01
4.734533332467036892e+00,1.017341532679011396e+00,3.709511326097003625e-02,3.722656381951255228e-02
1.746921794360478231e+00,1.938229247438595593e+00,2.237165404254431722e-01,2.233250409668279812e-01
3.776107883307069812e+00,9.968382126357997475e-01,6.866579141815754017e-02,6.899981513144361200e-02
3.269948268083339160e-01,1.333382269168945866e+00,7.645639206255341325e-01,7.654562697626876577e-01
8.310258279648558011e-01,9.904602912880017263e-01,6.015663460482216784e-01,6.014115022704629165e-01
1.385666674359949946e+00,1.418877129240863955e+00,3.317541024119913251e-01,3.314577151481342687e-01
2.751591258503708559e+00,1.229673136294771485e+00,1.262672570618862400e-01,1.261883387107910759e-01
2.787044400454550264e+00,9.935742378618221959e-01,1.407733270083411092e-01,1.405326868665405515e-01
2.494932261535074414e+00,6.427862188766946261e-01,2.756799931433687734e-01,2.753292534940420255e-01
2.122317923160387920e+00,9.244661086858797505e-01,2.515517902988506638e-01,2.516208871208347464e-01
2.878525801695492881e+00,1.431055295285028173e+00,1.106078726232605780e-01,1.104624138567355390e-01
4.833311976939191013e+00,1.271669859458849361e+00,3.429264431534693319e-02,3.501208111226826458e-02
2.290397802430596208e+00,1.165683162573195597e+00,1.833400226857440640e-01,1.833401235072216195e-01
4.187357108992023846e+00,1.357888648010883159e+00,4.968131828015165397e-02,4.984327426896736912e-02
2.793598251593559789e-01,1.062513156438679385e+00,8.263095349643525545e-01,8.267855458983524031e-01
1.927936286150288003e+00,1.278846910560688110e+00,2.293188708276091003e-01,2.291684929013568239e-01
2.802482218211995502e+00,1.359185132736165036e+00,1.176789338372308397e-01,1.183973021072753096e-01
3.101602778274685779e+00,1.572402745560374404e+00,9.493497597314129455e-02,9.461862886688124363e-02
1.250091699660056399e+00,1.945635179778000268e+00,3.197984553326765900e-01,3.193942914817335388e-01
1.996455067432976183e+00,8.375467948780628280e-01,3.019217868819502604e-01,3.017386533725251452e-01
4.735030843678450729e+00,1.963929298508467758e+00,3.616830958248834493e-02,3.611095088650477514e-02
3.244253770059745356e+00,1.977778201492631727e+00,8.655815418237548797e-02,8.585749508232595750e-02
2.924831242061473269e+00,1.710401025456742552e+00,1.054908966396980730e-01,1.054733492476336437e-01
3.264935525992046506e-01,1.572524785191402596e+00,7.354295685456756493e-01,7.345958252504559693e-01
2.608812882157385271e-01,6.025264315456770881e-01,8.991647468132873966e-01,8.998608160135601608e-01
1.056992239160323255e+00,1.670176582809926868e+00,3.974414863343675997e-01,3.974009878586637345e-01
6.891138792431650284e-01,1.416895188726789989e+00,5.735469774534315279e-01,5.732259985910835853e-01
4.918749646366437744e+00,8.745182430175909571e-01,3.493985449251307135e-02,3.448568543337128534e-02
1.373573801332073074e-02,8.632508442369419832e-01,9.917644089978027155e-01,9.915721937606986058e-01
1.829217645902585510e+00,1.000403612975608869e+00,2.952689630692212353e-01,2.951574233350059973e-01
2.921122481190080444e-01,9.817564510976970471e-01,8.307602795128645745e-01,8.302380240300588632e-01
3.200052791588383183e+00,1.099021889640145577e+00,9.701660831939798446e-02,9.655671077248656475e-02
2.326660103742955732e-01,1.296139091432091384e+00,8.253068235021617793e-01,8.252132359996310340e-01
3.420481777086115116e-01,1.685558498124949178e+00,7.128422521821405899e-01,7.125818603082427760e-01
3.997125280405944281e-01,1.096813162967752664e+00,7.606228697079704393e-01,7.610924762598095805e-01
1.358925656514397673e+00,5.422563466421674860e-01,5.934558305161562464e-01,5.940247657032790007e-01
2.881790339983252736e+00,1.536048524059403508e+00,1.092474543700496514e-01,1.092554649718495974e-01
4.027243088154268236e+00,5.024765289501769150e-01,1.420699657333706345e-01,1.423067655193978875e-01
1.335957922506303852e+00,1.207059612537777049e+00,3.796900900536842594e-01,3.790224958668717004e-01
1.415855282847331864e+00,1.482302090685458262e+00,3.162562912649936608e-01,3.165750001197099595e-01
4.122410719759685094e+00,1.422544180723679830e+00,5.153326474918665245e-02,5.151797301443002131e-02
3.729741900881613059e+00,1.719614384546267027e+00,6.476373467468191092e-02,6.500606883265733216e-02
6.340737417866731951e-01,1.916857138645284175e+00,5.312153550254272716e-01,5.320155330912240688e-01
4.031744673531784784e+00,9.994073986576378354e-01,5.785122585238938742e-02,5.671079697421720772e-02
4.156255543176405887e+00,1.587958985329074313e+00,5.044365882081052604e-02,5.057413291033723696e-02
8.891289178355293865e-01,1.797307217802597945e+00,4.407850125031943511e-01,4.402354529716104303e-01
3.134739992862767721e+00,1.765155499072719847e+00,9.260968645600170523e-02,9.290578480170394449e-02
9.837181091061897309e-01,1.695725950337678256e+00,4.188319562466562562e-01,4.181752995279420237e-01
1.217463560140412682e+00,1.282557209313161639e+00,4.016635169182511955e-01,4.014158171347492199e-01
2.470028776643209856e+00,1.676281999198058870e+00,1.410649743985040727e-01,1.411663412763842496e-01
2.611100139754042537e+00,8.543490556237184341e-01,1.860800057164494758e-01,1.863867604096671737e-01
2.395167576990936631e+00,1.269773783230638831e+00,1.611355093681740847e-01,1.611729064128423761e-01
2.705705266521043484e+00,1.318693102560121400e+00,1.268985566044866509e-01,1.265021411349927516e-01
1.065823382127262242e+00,7.248203372772950015e-01,5.999384540597604287e-01,5.996616879509026887e-01
3.892901840639560351e+00,1.796015629127837521e+00,5.880709498652646194e-02,5.924934643215114954e-02
1.389242060143041524e+00,1.165144536522989771e+00,3.724572086904827106e-01,3.724544588826394498e-01
4.563416448595551067e+00,1.097345688665117391e+00,4.051722615685855733e-02,3.967531895843803141e-02
2.575776517947947930e+00,1.379239377846749104e+00,1.368555135926698696e-01,1.372773449468047136e-01
1.518420264722923907e+00,1.386889017270951152e+00,3.022536881193634839e-01,3.024618123592202057e-01
8.719195125415007963e-01,1.008272332650591796e+00,5.819434622229421317e-01,5.823801699955680755e-01
2.426019812080151272e+00,1.540456517937460079e+00,1.473099793523404977e-01,1.471416656191521510e-01
1.881486500756761604e+00,9.541418227423437148e-01,2.946115138113805099e-01,2.950255920705938117e-01
3.115468953609663583e+00,1.311909429059148202e+00,9.641259375541322285e-02,9.588206129541237965e-02
2.492297913114749353e+00,5.200264011546019693e-01,3.434842014572078162e-01,3.437692013626405529e-01
1.847984900034838063e-01,6.050188196419798992e-01,9.265931894219001652e-01,9.263479992670861085e-01
4.165473844042668183e+00,6.253893073605353292e-01,8.808099993320885057e-02,8.841817578566892044e-02
2.583696955969799758e-01,1.428098740661699395e+00,7.946129451248105102e-01,7.951157671830186846e-01
4.137975819296052293e+00,1.272993545100744806e+00,5.132478565471351034e-02,5.095679057870924900e-02
4.063748217083881009e+00,1.040643228754410732e+00,5.576240994242682297e-02,5.573679520267744991e-02
4.619915626437808953e+00,1.056775150494842830e+00,3.942213056084163669e-02,3.944160787406963964e-02
3.322005205757663671e+00,1.848107216650536122e+00,8.261212633243758541e-02,8.320695874135790315e-02
8.031181705267526061e-01,1.589778979911224521e+00,4.995373694065887715e-01,4.998926484522736580e-01
2.209647057270188952e+00,9.071888577203818249e-01,2.392095868343346310e-01,2.385999480623293978e-01
2.197163300852352563e+00,1.026993798463259555e+00,2.167580860492973327e-01,2.169868901796516147e-01
3.161664932409574025e+00,1.929434582904921092e+00,9.101156714898780975e-02,9.138411175367737449e-02
1.905687662020217887e+00,1.072989807853080402e+00,2.634115565003323223e-01,2.644734594482961998e-01
3.378390439845591509e+00,1.260736195507750290e+00,8.201503344082788916e-02,8.117545889245079971e-02
1.019536900489188547e+00,1.600706192686365270e+00,4.181345266414306372e-01,4.178663504914636451e-01
1.766753890732793320e+00,8.394452640850630365e-01,3.555161222913694186e-01,3.561828078854130664e-01
2.716567056436772098e+00,1.473835861768125977e+00,1.223689252119212895e-01,1.216913900626179490e-01
2.138255256072245203e+00,8.512211318199788268e-01,2.678627262918423790e-01,2.672629959998800153e-01
6.126282538450011916e-01,1.790340103980525122e+00,5.556468343123619480e-01,5.559053754100521383e-01
4.829140603812521526e+00,1.124109974573723081e+00,3.458990915007864597e-02,3.509911348051803631e-02
3.456477010682357243e+00,1.965115533501227585e+00,7.617699514892918577e-02,7.584265490524140507e-02
4.165175388955129065e+00,5.961679051914527960e-01,9.566359175948947746e-02,9.593365534563551289e-02
1.787303731445732513e+00,1.301131725720470200e+00,2.534918046060981589e-01,2.535502822408131074e-01
4.724479550845436471e+00,1.181940479664824961e+00,3.660781105821303560e-02,3.736718557522240164e-02
4.062235502764212747e+00,9.369878090823300365e-01,5.864819057582444650e-02,5.864743135597007967e-02
4.897531227939429854e+00,6.866248417447624597e-01,4.467257389011571739e-02,4.516769754609974846e-02
9.869712619490272898e-01,6.205266676558585104e-01,6.629801216391880692e-01,6.625285627095309771e-01
2.385847383003713240e+00,1.726198508224521699e+00,1.485119256719416303e-01,1.484194862472106302e-01
1.929244970361847056e+00,7.624927576356914649e-01,3.434376600500246290e-01,3.433893078231436968e-01
3.069474978015184874e+00,5.482740259983758246e-01,2.290164668163744144e-01,2.295860207901170291e-01
1.251098668339800657e+00,1.338423903558745742e+00,3.817465681769595109e-01,3.820363746967197494e-01
5.023614487534316941e-01,8.337669959268807496e-01,7.646288126863091117e-01,7.642529361206623628e-01
2.383082934144573173e+00,1.054660411648748131e+00,1.833635774539228436e-01,1.837045613357628226e-01
3.197359682598166941e+00,1.715204469264430820e+00,8.918926776367042120e-02,8.957458340188423351e-02
1.920077092456549117e+00,1.402104706652820720e+00,2.193777832655028348e-01,2.193219604043431248e-01
4.937196713581435858e+00,7.237411687639441205e-01,4.050853999596985139e-02,4.037970883845394543e-02
2.029943860744491069e+00,6.930487567372334290e-01,3.484977634159509563e-01,3.484008617932397023e-01
1.499077712189065270e+00,1.395153897455522429e+00,3.059159821597333684e-01,3.050684859567389107e-01
4.069489125497557147e+00,1.763657376739600879e+00,5.303346007162608455e-02,5.312783157568839315e-02
2.333449015163980178e+00,1.209335718780237823e+00,1.733490395736168865e-01,1.734663285382305187e-01
1.366083913496035640e+00,1.511465361639577676e+00,3.257300394802255528e-01,3.252972752183460603e-01
1.432455122358032185e+00,1.687703058432204806e+00,2.934695486972550005e-01,2.938407718221925369e-01
4.735778946221191887e+00,7.417448672574533663e-01,4.524975200562839778e-02,4.456326853771658270e-02
4.808683740799610362e+00,1.483497360784864938e+00,3.470689035808051381e-02,3.443098394738403761e-02
3.231184481214935289e+00,1.965151146657734271e+00,8.724724817117056330e-02,8.700963863667478260e-02
1.393839883373818589e+00,1.529748672030013079e+00,3.166480715986232930e-01,3.176418265146177533e-01
3.556845218594924418e+00,1.559548458274409466e+00,7.190920268533280979e-02,7.110961065370387246e-02
1.083847409680543938e+00,6.646508891237876693e-01,6.168374896663350038e-01,6.171188047939381027e-01
1.610423437069679498e+00,1.364298284943069817e+00,2.835790086864516946e-01,2.840500703252461512e-01
2.708681798513827399e+00,7.203219536405065515e-01,2.088337937486990925e-01,2.090226565307190254e-01
2.005720805822728270e+00,1.565961653903627404e+00,1.967052527544893015e-01,1.972961567266660055e-01
1.755119313172934348e+00,1.217410727969510553e+00,2.712290260224229921e-01,2.707276571788597708e-01
4.870672147432440369e+00,5.859479892697329051e-01,5.977227286064892148e-02,5.863214355949282475e-02
8.510308723987453083e-01,8.285548918234704185e-01,6.375775761374726791e-01,6.379609850819578654e-01
3.068892794747088981e+00,1.085234309897855187e+00,1.072179649951450486e-01,1.066200509128095025e-01
1.927069474192477649e-01,7.173297740994095673e-01,9.108714306526024540e-01,9.107082307143294919e-01
4.585736856695221686e-01,9.988914484351403278e-01,7.502528170364346494e-01,7.496633940377223082e-01
1.049980025058622868e+00,1.998890186537726876e+00,3.699772890501253353e-01,3.705034599786001248e-01
4.958430980072323635e+00,8.296829305302946267e-01,3.514156732979437786e-02,3.557414244722809094e-02
3.632123196139000143e+00,1.360762503915607713e+00,6.921406779061946291e-02,6.885403595966596568e-02
4.340190478145994568e+00,5.066369446591934000e-01,1.143891016991308296e-01,1.148408476214356627e-01
2.474189231835827174e-01,1.921643115329779938e+00,7.529600099532850477e-01,7.530206485829449292e-01
3.407192263263364218e+00,1.764781695750948343e+00,7.850728198761464105e-02,7.843758757233476597e-02
2.199682397180029003e+00,6.153901351440035361e-01,3.479312614345158594e-01,3.479599697655370583e-01
2.082099742776746698e+00,7.461163761857619869e-01,3.150254321476121389e-01,3.149240574676871463e-01
3.541273971239858209e+00,1.383364840767803194e+00,7.306509941943670206e-02,7.337260205134218949e-02
1.541594752677902802e+00,7.373360737157433897e-01,4.533206019137778764e-01,4.534757756989994393e-01
2.567339116355123352e+00,9.779528631635365787e-01,1.690869066461249126e-01,1.689121730729080118e-01
1.303623609118582216e+00,1.680287902203686734e+00,3.252108793900742034e-01,3.257140072629819971e-01
1.957020352962042686e+00,1.535958697748321500e+00,2.051725295356522372e-01,2.048667917282703255e-01
2.666630876023761143e+00,1.459107985336311142e+00,1.267545791243142317e-01,1.268980459458479704e-01
7.894050141313158075e-01,5.629897632414511133e-01,7.422283321768171627e-01,7.424394098624432781e-01
1.380935609526017682e+00,8.186661186044067451e-01,4.689944346705532952e-01,4.697338382004715429e-01
2.102029526107701329e+00,6.794419433969381972e-01,3.383566945664041037e-01,3.381039738847296250e-01
2.363739892640777107e+00,1.345323399318502533e+00,1.605739439843646699e-01,1.614454852075198621e-01
4.000019840055091258e+00,1.619800436390412823e+00,5.525253223339061937e-02,5.534061470920183246e-02
3.214750569337996744e+00,1.222396054286867040e+00,9.200650265623991353e-02,9.190951420091363067e-02
2.812450332610586301e+00,1.708988026382592729e+00,1.131628108779252906e-01,1.128265745024559785e-01
4.349336968501982703e+00,6.134265753945158384e-01,7.974363533265171888e-02,8.003678204217898329e-02
9.867443238838186081e-01,7.233175422681723532e-01,6.255509803196243057e-01,6.255754479418454972e-01
5.204151758901748304e-01,5.946738734737501142e-01,8.138943998735450602e-01,8.133425952405811676e-01
1.968626066838677247e+00,1.110367627074929198e+00,2.442545744368445904e-01,2.436906308487152839e-01
6.859497777863909906e-01,7.975237768760787826e-01,7.045493791820296448e-01,7.042716195781293376e-01
2.779905190504332602e+00,1.887650693893506482e+00,1.150633928866463263e-01,1.147253898847107462e-01
2.868216660329423906e+00,7.328665903820488214e-01,1.819068939166685883e-01,1.824520451125321852e-01
6.579677487484508758e-01,1.704571825905998317e+00,5.456121443724741837e-01,5.462999135214592350e-01
3.580269973481966517e+00,6.023950629735114193e-01,1.422182861397128795e-01,1.426525659516466316e-01
2.782697417128056294e+00,8.567445203356369721e-01,1.625280132579233483e-01,1.627069477029388922e-01
2.115909971348205687e+00,1.012198050307773878e+00,2.338433517285930519e-01,2.336292326246707518e-01
4.587408866496540227e+00,1.866462546577221104e+00,3.933745605654752342e-02,3.936469766200764719e-02
4.279561471916715654e+00,1.940556060293598950e+00,4.694001377279119480e-02,4.738236727580547036e-02
1.104845818824334858e+00,1.482974228552886409e+00,4.056368369553425279e-01,4.067023230722041638e-01
