t,N1,N2,direct_interference_pressure_12,nonlethal_interference_pressure_12,dN1_dt
5.761152230446088929e+00,5.526246166007943827e+01,7.124975306620805782e+01,1.904439200293895629e-01,1.904439200293895629e-01,-1.157033919612300288e+00
5.791158231646329035e+00,5.522762998561923808e+01,7.126412814101448134e+01,1.909748660523229447e-01,1.909748660523229447e-01,-1.164578098135248041e+00
5.821164232846569142e+00,5.519257502342946253e+01,7.127854556913054296e+01,1.915033292690649092e-01,1.915033292690649092e-01,-1.171915925429273919e+00
5.851170234046809249e+00,5.515730291465273893e+01,7.129300624451019530e+01,1.920293288864837744e-01,1.920293288864837744e-01,-1.179051312581143485e+00
5.881176235247049355e+00,5.512181968618897088e+01,7.130751101340761977e+01,1.925528839189722397e-01,1.925528839189722397e-01,-1.185988104688577849e+00
5.911182236447289462e+00,5.508613125069534533e+01,7.132206067437721231e+01,1.930740131884477184e-01,1.930740131884477184e-01,-1.192730080584583519e+00
5.941188237647529569e+00,5.505024340658632553e+01,7.133665597827362603e+01,1.935927353243520332e-01,1.935927353243520332e-01,-1.199280952580106252e+00
5.971194238847769675e+00,5.501416183820934691e+01,7.135129762835498468e+01,1.941090687638672152e-01,1.941090687638672152e-01,-1.205644366329326367e+00
6.001200240048009782e+00,5.497789213510496609e+01,7.136598629062342525e+01,1.946230317758326500e-01,1.946230317758326500e-01,-1.211823911954111210e+00
6.031206241248249889e+00,5.494143974928596208e+01,7.138072256674746541e+01,1.951346424085468600e-01,1.951346424085468600e-01,-1.217823098097891688e+00
6.061212242448489995e+00,5.490481001477341039e+01,7.139550700869733646e+01,1.956439185122322566e-01,1.956439185122322566e-01,-1.223645363788513407e+00
6.091218243648730102e+00,5.486800817320784063e+01,7.141034013455274021e+01,1.961508777701630735e-01,1.961508777701630735e-01,-1.229294093605872717e+00
6.121224244848969320e+00,5.483103937384922943e+01,7.142522242850280634e+01,1.966555376986653947e-01,1.966555376986653947e-01,-1.234772617494212632e+00
6.151230246049209427e+00,5.479390867357701467e+01,7.144015434084612082e+01,1.971579156471170713e-01,1.971579156471170713e-01,-1.240084210587948377e+00
6.181236247249449534e+00,5.475662103689005988e+01,7.145513628799068329e+01,1.976580287979478323e-01,1.976580287979478323e-01,-1.245232093050478994e+00
6.211242248449689640e+00,5.471918133590669697e+01,7.147016865245393547e+01,1.981558941666391460e-01,1.981558941666391460e-01,-1.250219429925804704e+00
6.241248249649929747e+00,5.468159435036469773e+01,7.148525178286280379e+01,1.986515286017243032e-01,1.986515286017243032e-01,-1.255049331002403790e+00
6.271254250850169853e+00,5.464386476762128098e+01,7.150038599395361416e+01,1.991449487847884170e-01,1.991449487847884170e-01,-1.259724850689210918e+00
6.301260252050409960e+00,5.460599718265311964e+01,7.151557156657212033e+01,1.996361712304684788e-01,1.996361712304684788e-01,-1.264248987903242138e+00
6.331266253250650067e+00,5.456799609805633366e+01,7.153080874767357500e+01,2.001252122864531635e-01,2.001252122864531635e-01,-1.268624685968532617e+00
6.361272254450890173e+00,5.452986593648699198e+01,7.154609775637757707e+01,2.006120881491238739e-01,2.006120881491238739e-01,-1.272854839732274534e+00
6.391278255651130280e+00,5.449161102499815712e+01,7.156143877278429954e+01,2.010968148430586355e-01,2.010968148430586355e-01,-1.276942285861167647e+00
6.421284256851370387e+00,5.445323557860108110e+01,7.157683193195227034e+01,2.015794081998132370e-01,2.015794081998132370e-01,-1.280889793525370024e+00
6.451290258051610493e+00,5.441474373822707378e+01,7.159227734564888124e+01,2.020598839059018492e-01,2.020598839059018492e-01,-1.284700086799226426e+00
6.481296259251850600e+00,5.437613957134126963e+01,7.160777510268073343e+01,2.025382575035724608e-01,2.025382575035724608e-01,-1.288375844942334147e+00
6.511302260452090707e+00,5.433742707194259935e+01,7.162332526889360906e+01,2.030145443908069336e-01,2.030145443908069336e-01,-1.291919702328596209e+00
6.541308261652330813e+00,5.429861016056382539e+01,7.163892788717252813e+01,2.034887598213209192e-01,2.034887598213209192e-01,-1.295334248383640308e+00
6.571314262852570032e+00,5.425969268427152770e+01,7.165458297744167737e+01,2.039609189045639148e-01,2.039609189045639148e-01,-1.298622027530068834e+00
6.601320264052810138e+00,5.422067841666609667e+01,7.167029053666448135e+01,2.044310366057193462e-01,2.044310366057193462e-01,-1.301785539140557724e+00
6.631326265253050245e+00,5.418157105788175443e+01,7.168605053884355982e+01,2.048991277457044013e-01,2.048991277457044013e-01,-1.304827237498493275e+00
6.661332266453290352e+00,5.414237423458652643e+01,7.170186293502072772e+01,2.053652070011701414e-01,2.053652070011701414e-01,-1.307749531765804996e+00
6.691338267653530458e+00,5.410309149998226275e+01,7.171772765327700938e+01,2.058292889045014729e-01,2.058292889045014729e-01,-1.310554785958109925e+00
6.721344268853770565e+00,5.406372633380831871e+01,7.173364459873440069e+01,2.062913878438220050e-01,2.062913878438220050e-01,-1.313245318928641936e+00
6.751350270054010672e+00,5.402428215877599627e+01,7.174961366035537935e+01,2.067515180844726741e-01,2.067515180844726741e-01,-1.315823413671241227e+00
6.781356271254250778e+00,5.398476231043001405e+01,7.176563469406386275e+01,2.072096937275173800e-01,2.072096937275173800e-01,-1.318291299513814963e+00
6.811362272454490885e+00,5.394517004118676340e+01,7.178170752809003829e+01,2.076659287155004641e-01,2.076659287155004641e-01,-1.320651154965833740e+00
6.841368273654730991e+00,5.390550854599215569e+01,7.179783197615007850e+01,2.081202368667935676e-01,2.081202368667935676e-01,-1.322905122650128718e+00
6.871374274854971098e+00,5.386578096232160107e+01,7.181400783744616945e+01,2.085726318755956321e-01,2.085726318755956321e-01,-1.325055309287710870e+00
6.901380276055211205e+00,5.382599037018001553e+01,7.183023489666649652e+01,2.090231273119328714e-01,2.090231273119328714e-01,-1.327103785687634208e+00
6.931386277255451311e+00,5.378613979210183516e+01,7.184651292398527289e+01,2.094717366216588550e-01,2.094717366216588550e-01,-1.329052586741883424e+00
6.961392278455691418e+00,5.374623219315100897e+01,7.186284167506271103e+01,2.099184731264543691e-01,2.099184731264543691e-01,-1.330903711424952895e+00
6.991398279655931525e+00,5.370627048092097056e+01,7.187922089104500856e+01,2.103633500238275833e-01,2.103633500238275833e-01,-1.332659122798180995e+00
7.021404280856170743e+00,5.366625750553469487e+01,7.189565029856440503e+01,2.108063803871139119e-01,2.108063803871139119e-01,-1.334320748018554603e+00
7.051410282056410850e+00,5.362619605964464142e+01,7.191212960973911095e+01,2.112475771654760692e-01,2.112475771654760692e-01,-1.335890478351915434e+00
7.081416283256650956e+00,5.358608887843278978e+01,7.192865852217337874e+01,2.116869531839040697e-01,2.116869531839040697e-01,-1.337370169190428726e+00
7.111422284456891063e+00,5.354593863961063960e+01,7.194523671895744599e+01,2.121245211432152833e-01,2.121245211432152833e-01,-1.338761640074163317e+00
7.141428285657131170e+00,5.350574796853321402e+01,7.196186387064159362e+01,2.125602936272686094e-01,2.125602936272686094e-01,-1.340066677592747446e+00
7.171434286857371276e+00,5.346551944466985162e+01,7.197853963531551358e+01,2.129942831107258516e-01,2.129942831107258516e-01,-1.341287038652628105e+00
7.201440288057611383e+00,5.342525556496999428e+01,7.199526364419256197e+01,2.134265019063224522e-01,2.134265019063224522e-01,-1.342424429834998101e+00
7.231446289257851490e+00,5.338495877809764067e+01,7.201203551853825502e+01,2.138569622145428673e-01,2.138569622145428673e-01,-1.343480527265144886e+00
7.261452290458091596e+00,5.334463148849735603e+01,7.202885487145483978e+01,2.142856761294514301e-01,2.142856761294514301e-01,-1.344456978949440717e+00
7.291458291658331703e+00,5.330427605639426503e+01,7.204572130788136519e+01,2.147126556386922680e-01,2.147126556386922680e-01,-1.345355404793431298e+00
7.321464292858571810e+00,5.326389479779404468e+01,7.206263442459361102e+01,2.151379126234893857e-01,2.151379126234893857e-01,-1.346177396622917577e+00
7.351470294058811916e+00,5.322348998448293855e+01,7.207959381020411627e+01,2.155614588586465818e-01,2.155614588586465818e-01,-1.346924518207816668e+00
7.381476295259052023e+00,5.318306384402774967e+01,7.209659904516219342e+01,2.159833060125475046e-01,2.159833060125475046e-01,-1.347598305288851606e+00
7.411482296459292129e+00,5.314261855977584759e+01,7.211364970175389999e+01,2.164034656471555684e-01,2.164034656471555684e-01,-1.348200265606867454e+00
7.441488297659532236e+00,5.310215627085515422e+01,7.213074534410206695e+01,2.168219492180141483e-01,2.168219492180141483e-01,-1.348731878934741779e+00
7.471494298859771455e+00,5.306167907217416513e+01,7.214788552816629874e+01,2.172387680742463301e-01,2.172387680742463301e-01,-1.349194597111844196e+00
7.501500300060011561e+00,5.302118901442192112e+01,7.216506980174291641e+01,2.176539334585551044e-01,2.176539334585551044e-01,-1.349589844080852252e+00
7.531506301260251668e+00,5.298068810406804374e+01,7.218229770446505711e+01,2.180674565072232562e-01,2.180674565072232562e-01,-1.349919015927001809e+00
7.561512302460491775e+00,5.294017830590124873e+01,7.219956876865177264e+01,2.184793482540331455e-01,2.184793482540331455e-01,-1.350183482328961126e+00
7.591518303660731881e+00,5.289966155494744982e+01,7.221688252151662368e+01,2.188896196475354494e-01,2.188896196475354494e-01,-1.350384592922003080e+00
7.621524304860971988e+00,5.285913971926257915e+01,7.223423847169331680e+01,2.192982814921575208e-01,2.192982814921575208e-01,-1.350523656491106728e+00
7.651530306061212094e+00,5.281861462672823393e+01,7.225163612167439453e+01,2.197053444909979059e-01,2.197053444909979059e-01,-1.350601956441884965e+00
7.681536307261452201e+00,5.277808807177406436e+01,7.226907497040575379e+01,2.201108192563788479e-01,2.201108192563788479e-01,-1.350620754618127251e+00
7.711542308461692308e+00,5.273756181537773813e+01,7.228655451328663162e+01,2.205147163098462315e-01,2.205147163098462315e-01,-1.350581291331764966e+00
7.741548309661932414e+00,5.269703758506497593e+01,7.230407424216956258e+01,2.209170460821696103e-01,2.209170460821696103e-01,-1.350484785394656662e+00
7.771554310862172521e+00,5.265651707490953015e+01,7.232163364536042138e+01,2.213178189133422069e-01,2.213178189133422069e-01,-1.350332434151860994e+00
7.801560312062412628e+00,5.261600194553321330e+01,7.233923220761840867e+01,2.217170450525808578e-01,2.217170450525808578e-01,-1.350125413516485295e+00
7.831566313262652734e+00,5.257549382410586247e+01,7.235686941015605100e+01,2.221147346583261240e-01,2.221147346583261240e-01,-1.349864878006124869e+00
7.861572314462892841e+00,5.253499430434535356e+01,7.237454473063918670e+01,2.225108977982421521e-01,2.225108977982421521e-01,-1.349551960780650539e+00
7.891578315663132948e+00,5.249450494651760835e+01,7.239225764318700840e+01,2.229055444492168414e-01,2.229055444492168414e-01,-1.349187773681458147e+00
7.921584316863372166e+00,5.245402727743658744e+01,7.241000761837202049e+01,2.232986844973616491e-01,2.232986844973616491e-01,-1.348773407272115143e+00
7.951590318063612273e+00,5.241356279046430444e+01,7.242779412322005328e+01,2.236903277380118127e-01,2.236903277380118127e-01,-1.348309930880231988e+00
7.981596319263852379e+00,5.237311294551079044e+01,7.244561662121024881e+01,2.240804838757261275e-01,2.240804838757261275e-01,-1.347798392640675580e+00
8.011602320464092486e+00,5.233267917225241916e+01,7.246347457311871665e+01,2.244691625297949022e-01,2.244691625297949022e-01,-1.347239821296863482e+00
8.041608321664332593e+00,5.229226287840845799e+01,7.248136743740809607e+01,2.248563732471439702e-01,2.248563732471439702e-01,-1.346635230465430766e+00
8.071614322864572699e+00,5.225186541776469795e+01,7.249929466130586775e+01,2.252421254463845557e-01,2.252421254463845557e-01,-1.345985601110870178e+00
8.101620324064812806e+00,5.221148811498927955e+01,7.251725569036015884e+01,2.256264284616926741e-01,2.256264284616926741e-01,-1.345291895619344480e+00
8.131626325265052913e+00,5.217113226988694663e+01,7.253524996978288186e+01,2.260092915502162347e-01,2.260092915502162347e-01,-1.344555060189760454e+00
8.161632326465293019e+00,5.213079915739901082e+01,7.255327694444969211e+01,2.263907238920748466e-01,2.263907238920748466e-01,-1.343776024865792174e+00
8.191638327665533126e+00,5.209049002760338709e+01,7.257133605889995920e+01,2.267707345903600125e-01,2.267707345903600125e-01,-1.342955703568942560e+00
8.221644328865773232e+00,5.205020610571457951e+01,7.258942675733682393e+01,2.271493326711350180e-01,2.271493326711350180e-01,-1.342094994132333241e+00
8.251650330066013339e+00,5.200994859208365995e+01,7.260754848362716984e+01,2.275265270834349596e-01,2.275265270834349596e-01,-1.341194778335467852e+00
8.281656331266253446e+00,5.196971866219830360e+01,7.262570068130162326e+01,2.279023266992667995e-01,2.279023266992667995e-01,-1.340255921939690786e+00
8.311662332466493552e+00,5.192951746668278190e+01,7.264388279355458167e+01,2.282767403136092277e-01,2.282767403136092277e-01,-1.339279274724471946e+00
8.341668333666733659e+00,5.188934613129792695e+01,7.266209426324414267e+01,2.286497766444128277e-01,2.286497766444128277e-01,-1.338265670524388717e+00
8.371674334866973766e+00,5.184920575694118128e+01,7.268033453289218926e+01,2.290214443325999383e-01,2.290214443325999383e-01,-1.337215927266963256e+00
8.401680336067213872e+00,5.180909741964656945e+01,7.269860304468433299e+01,2.293917519420647644e-01,2.293917519420647644e-01,-1.336130847011008704e+00
8.431686337267453979e+00,5.176902217058469091e+01,7.271689924046995657e+01,2.297607079596732660e-01,2.297607079596732660e-01,-1.335011215985788979e+00
8.461692338467694086e+00,5.172898103606275555e+01,7.273522256176214285e+01,2.301283207952632970e-01,2.301283207952632970e-01,-1.333857804630744326e+00
8.491698339667934192e+00,5.168897502349047102e+01,7.275357245074842183e+01,2.304945987931143747e-01,2.304945987931143747e-01,-1.332671370828014012e+00
8.521704340868174299e+00,5.164900511931774929e+01,7.277194834784810951e+01,2.308595502263474097e-01,2.308595502263474097e-01,-1.331452658487464191e+00
8.551710342068414406e+00,5.160907226924238955e+01,7.279034968900894853e+01,2.312231832583626356e-01,2.312231832583626356e-01,-1.330202387074920445e+00
8.581716343268654512e+00,5.156917739986313620e+01,7.280877591171875451e+01,2.315855059856934683e-01,2.315855059856934683e-01,-1.328921263605263192e+00
8.611722344468892842e+00,5.152932141964183899e+01,7.282722645522368055e+01,2.319465264398897775e-01,2.319465264398897775e-01,-1.327609983194831145e+00
8.641728345669132949e+00,5.148950521890348142e+01,7.284570076052828824e+01,2.323062525875179696e-01,2.323062525875179696e-01,-1.326269229090349278e+00
8.671734346869373056e+00,5.144972966983617368e+01,7.286419827039543406e+01,2.326646923301608216e-01,2.326646923301608216e-01,-1.324899672698367503e+00
8.701740348069613162e+00,5.140999562649114552e+01,7.288271842934634037e+01,2.330218535044177308e-01,2.330218535044177308e-01,-1.323501973615093696e+00
8.731746349269853269e+00,5.137030392478275331e+01,7.290126068366059542e+01,2.333777438819044370e-01,2.333777438819044370e-01,-1.322076779656645051e+00
8.761752350470093376e+00,5.133065538248846593e+01,7.291982448137612494e+01,2.337323711692532446e-01,2.337323711692532446e-01,-1.320624726889769285e+00
8.791758351670333482e+00,5.129105079924889310e+01,7.293840927228920634e+01,2.340857430081129398e-01,2.340857430081129398e-01,-1.319146439662867820e+00
8.821764352870573589e+00,5.125149095656774989e+01,7.295701450795449716e+01,2.344378669751487620e-01,2.344378669751487620e-01,-1.317642530637418652e+00
8.851770354070813696e+00,5.121197661781188515e+01,7.297563964168494977e+01,2.347887505820424325e-01,2.347887505820424325e-01,-1.316113600819805995e+00
8.881776355271053802e+00,5.117250852821127438e+01,7.299428412855192505e+01,2.351384012754921815e-01,2.351384012754921815e-01,-1.314560239593408397e+00
