L,E,T,T_noisy
5.597220349470293232e-01,3.015123204869337159e-01,5.716720242631565529e-01,5.736748447145169072e-01
6.639078810460498081e-01,8.821191150297749139e-01,7.787123173325460890e-01,7.790004880695459155e-01
2.911153350400893292e+00,6.301112433816443703e-01,2.812837898865904948e-02,2.969254803377884347e-02
2.114303413899083939e+00,3.390095021659352836e-01,1.956716974493814126e-02,1.983641361562705693e-02
2.867266666233518446e+00,5.069366130716046470e-01,1.177834423062476196e-02,1.230414646479482260e-02
1.373460897180239115e+00,8.752916989754382371e-01,4.521816708931087891e-01,4.506156730586480252e-01
2.388053941653534906e+00,4.987352850543198546e-01,2.761638863304052838e-02,2.895248348618481918e-02
6.634974134041669025e-01,6.333529076675783465e-01,9.109409504200026708e-01,9.145103469686167719e-01
9.155129139824278450e-01,4.961841165152006683e-01,4.605005936458835825e-01,4.598812185348484793e-01
1.192833337179974862e+00,6.675508516963456485e-01,4.204218320315367130e-01,4.192362829761084320e-01
1.875795629251854280e+00,5.918692545179087272e-01,1.263395686228876436e-01,1.260238952185069317e-01
1.893522200227275132e+00,4.974296951447289006e-01,7.233817571542619507e-02,7.137561514822395037e-02
1.747466130767537207e+00,3.571144875506778171e-01,5.030408026497092122e-02,4.890112166766383966e-02
1.561158961580193960e+00,4.697864434743519446e-01,1.227066314493706761e-01,1.229830187373070066e-01
1.939262900847746440e+00,6.724221181140113135e-01,1.373599397606976857e-01,1.367781046945975021e-01
2.916655988469595506e+00,6.086679437835398332e-01,2.484264671062090882e-02,2.772039389830622744e-02
1.645198901215298104e+00,5.662732650292783276e-01,1.680396303936097790e-01,1.680400336795200289e-01
2.593678554496011923e+00,6.431554592043533525e-01,4.776733792576184218e-02,4.841516188102469587e-02
6.396799125796779339e-01,5.250052625754717539e-01,7.805973043818890122e-01,7.825013481178886288e-01
1.463968143075144113e+00,6.115387642242753330e-01,2.687118476183141258e-01,2.681103359133050201e-01
1.901241109105997751e+00,6.436740530944660144e-01,1.396753446019160516e-01,1.425488176820939312e-01
2.050801389137342667e+00,7.289610982241497839e-01,1.313560656131777526e-01,1.300906771881375212e-01
1.125045849830028200e+00,8.782540719112001959e-01,5.480559374608029444e-01,5.464392820570307396e-01
1.498227533716488091e+00,4.350187179512251534e-01,1.209429226158065113e-01,1.202103885781060089e-01
2.867515421839225365e+00,8.855717194033871920e-01,3.853823249532905004e-01,3.851528901693562212e-01
2.122126885029872678e+00,8.911112805970526907e-01,4.032779220485044336e-01,4.004752856483063117e-01
1.962415621030736634e+00,7.841604101826971096e-01,1.751626201034556518e-01,1.750924305351979626e-01
6.632467762996023808e-01,7.290099140765611274e-01,7.909673556200148559e-01,7.876323824391360251e-01
6.304406441078692636e-01,3.410105726182708352e-01,5.372925785115109099e-01,5.400768553126018556e-01
1.028496119580161627e+00,7.680706331239708362e-01,5.137410616706490352e-01,5.135790677678336857e-01
8.445569396215825142e-01,6.667580754907160845e-01,6.863958726268652999e-01,6.851119571774733075e-01
2.959374823183218872e+00,4.498072972070363829e-01,6.224687278542381449e-03,4.408011041975236528e-03
5.068678690066603654e-01,4.453003376947768377e-01,7.725948440768585224e-01,7.718259831284420835e-01
1.414608822951292755e+00,5.001614451902435254e-01,1.869873092133860215e-01,1.865411502765251806e-01
6.460561240595039667e-01,4.927025804390788855e-01,7.033648427352676702e-01,7.012758208040449359e-01
2.100026395794191814e+00,5.396087558560582753e-01,6.300068334433801820e-02,6.116109315669234631e-02
6.163330051871478421e-01,6.184556365728365313e-01,9.803525520956208883e-01,9.799782020854977960e-01
6.710240888543057558e-01,7.742233992499796269e-01,7.590476257964303697e-01,7.580060583008391140e-01
6.998562640202972140e-01,5.387252651871010656e-01,7.467115600590672475e-01,7.485899862664239235e-01
1.179462828257198836e+00,3.169025386568669611e-01,1.601484858991624738e-01,1.624242266476535190e-01
1.940895169991626368e+00,7.144194096237614922e-01,1.471848014462878718e-01,1.472168438534876556e-01
2.513621544077134118e+00,3.009906115800707327e-01,6.068709276699331238e-03,7.015908420808386788e-03
1.167978961253151926e+00,5.828238450151108641e-01,4.087996822763912963e-01,4.061293055291410603e-01
1.207927641423665932e+00,6.929208362741834382e-01,4.074353628796084648e-01,4.087101982984737147e-01
2.561205359879842547e+00,6.690176722894719541e-01,5.453764515218535031e-02,5.447647821315882571e-02
2.364870950440806752e+00,7.878457538185068554e-01,1.168265655802107200e-01,1.177959022121123911e-01
8.170368708933366531e-01,8.667428554581138034e-01,6.802674684403479111e-01,6.834681807035352108e-01
2.515872336765892392e+00,4.997629594630551564e-01,2.171307827922609388e-02,1.715136276653736469e-02
2.578127771588202943e+00,7.351835941316298140e-01,6.917651425918458497e-02,6.969841061729144249e-02
9.445644589177646377e-01,8.189228871210392224e-01,5.776148794728281910e-01,5.754166413464925078e-01
2.067369996431383861e+00,8.060621996290879832e-01,1.736321471143605355e-01,1.748165404971695203e-01
9.918590545530948654e-01,7.782903801350713469e-01,5.375705225328371029e-01,5.349438956579801729e-01
1.108731780070206341e+00,6.130228837252647001e-01,4.778362781472984544e-01,4.768454790132904408e-01
1.735014388321604928e+00,7.705127996792235923e-01,2.185029112023133546e-01,2.189083787138340897e-01
1.805550069877021269e+00,4.417396222494873737e-01,6.512894581075180656e-02,6.635596458362255645e-02
1.697583788495468315e+00,6.079095132922555100e-01,1.807103382211421028e-01,1.808599263998152407e-01
1.852852633260521742e+00,6.274772410240485598e-01,1.465812929314800339e-01,1.449956310535044091e-01
1.032911691063631121e+00,3.899281349109179895e-01,2.746567793004608959e-01,2.735497148650301025e-01
2.446450920319779954e+00,8.184062516511350083e-01,1.367192360549527308e-01,1.384882418374514812e-01
1.194621030071520762e+00,5.660578146091959084e-01,3.693646873262321217e-01,3.693536880948590229e-01
2.781708224297775534e+00,5.389382754660470010e-01,1.809658757799275514e-02,1.472895878431064107e-02
1.787888258973973965e+00,6.516957511386997082e-01,1.687347661104434959e-01,1.704220915269828718e-01
1.259210132361461953e+00,6.547556069083805275e-01,3.825786614359327209e-01,3.834111583953596636e-01
9.359597562707504537e-01,5.033089330602367184e-01,4.550356865408939910e-01,4.567825176313978774e-01
1.713009906040075636e+00,7.161826071749841649e-01,2.024432522636702980e-01,2.017699973309169392e-01
1.440743250378380802e+00,4.816567290969375192e-01,1.642021232789050433e-01,1.658584363157582509e-01
2.057734476804832013e+00,6.247637716236593697e-01,1.044864699842554673e-01,1.023643401442521222e-01
1.746148956557374676e+00,3.080105604618407766e-01,4.011551040100986426e-02,4.125551002274078366e-02
5.923992450017419031e-01,3.420075278567919486e-01,5.752368175959753360e-01,5.742560569767192202e-01
2.582736922021334092e+00,3.501557229442141539e-01,7.063459992975537963e-03,8.412163402815831317e-03
6.291848477984900434e-01,6.712394962646798247e-01,8.957532981280140749e-01,8.977645863608468835e-01
2.568987909648026147e+00,6.091974180402979222e-01,4.314334508091553777e-02,4.167136477689847851e-02
2.531874108541940505e+00,5.162572915017642483e-01,2.381536892936904348e-02,2.371290997037155818e-02
2.809957813218904477e+00,5.227100601979370875e-01,1.496855074963414356e-02,1.504646000254614147e-02
2.161002602878832057e+00,8.392428866602144044e-01,2.019262363034599050e-01,2.043055659391411483e-01
9.015590852633763586e-01,7.359115919644898529e-01,5.987905963942291576e-01,6.002117125769687034e-01
1.604823528635094476e+00,4.628755430881527078e-01,1.089254034806492050e-01,1.064868483926282861e-01
1.598581650426176282e+00,5.107975193853038220e-01,1.379533000400729181e-01,1.388685165614900463e-01
2.080832466204786790e+00,8.717738331619684367e-01,2.988479506602369495e-01,3.003381290789952085e-01
1.452843831010108833e+00,5.291959231412322051e-01,1.986675835429681514e-01,2.029151953348236337e-01
2.189195219922795754e+00,6.042944782031001161e-01,7.844464159142354454e-02,7.508634339791515899e-02
1.009768450244594273e+00,7.402824770745461969e-01,5.242464964261638327e-01,5.231737918262958642e-01
1.383376945366396660e+00,4.357781056340251924e-01,1.541145851936649991e-01,1.567813275698396736e-01
1.858283528218386049e+00,6.895343447072503906e-01,1.586348394155278618e-01,1.559246988183144722e-01
1.569127628036122601e+00,4.404884527279915307e-01,1.065716998534168708e-01,1.041727786855674159e-01
8.063141269225005958e-01,8.161360415922100930e-01,6.618671198419679991e-01,6.629012842327286492e-01
2.914570301906260763e+00,5.496439898294892545e-01,1.572989522226854800e-02,1.776671254402611283e-02
2.228238505341178843e+00,8.860462134004911672e-01,3.632710957273603825e-01,3.619337347526092596e-01
2.582587694477564533e+00,3.384671620765811184e-01,6.559338914497329052e-03,7.639593259081451683e-03
1.393651865722866257e+00,6.204526902881881689e-01,3.057128260431002387e-01,3.059467365819601437e-01
2.862239775422718235e+00,5.727761918659299845e-01,2.097185744370641189e-02,2.400935551174387950e-02
2.531117751382106373e+00,4.747951236329319702e-01,1.764599768697625026e-02,1.764296080755877599e-02
2.948765613969714927e+00,3.746499366979050283e-01,3.668872092091405787e-03,5.649366716027539627e-03
9.934856309745137004e-01,3.482106670623433820e-01,2.663845903547006344e-01,2.645783546360720995e-01
1.692923691501856620e+00,7.904794032898088130e-01,2.422087133765948863e-01,2.418389556776708305e-01
1.464622485180923528e+00,4.049971030542766082e-01,1.156883418323056273e-01,1.154949329247819956e-01
2.034737489007592437e+00,3.193096103993502966e-01,2.124260942796327156e-02,2.352082532293372011e-02
1.125549334169900328e+00,6.353695614234982081e-01,4.700612279534890359e-01,4.712204540325299340e-01
7.511807243767159026e-01,4.335067983707523442e-01,5.172747132052177843e-01,5.157712069426306778e-01
1.691541467072286586e+00,5.218641646594992523e-01,1.222501574860644785e-01,1.236140930134243532e-01
2.098679841299083471e+00,7.860817877057724168e-01,1.521945437395856582e-01,1.537358062924408797e-01
1.460038546228274559e+00,6.608418826611283103e-01,2.819762836705265174e-01,2.817529922258876218e-01
2.968598356790717929e+00,3.894964675055776482e-01,3.908291597527254607e-03,3.392966967463636845e-03
1.514971930372245534e+00,3.772195026948934049e-01,9.300836102687445872e-02,9.262075453602934549e-02
1.249538856094532635e+00,6.580615589822089717e-01,3.878857376843377058e-01,3.844957528723599305e-01
2.534744562748778574e+00,8.054629506958403962e-01,1.139534418239131763e-01,1.143309278401624107e-01
1.666724507581990089e+00,5.837342875120951069e-01,1.751364704820866924e-01,1.756056263405412488e-01
1.183041956748017931e+00,7.045861446558311370e-01,4.206268861818985294e-01,4.188958291343805596e-01
1.216227561179016092e+00,7.750812233728820999e-01,4.128529917463288901e-01,4.143378842460790357e-01
2.867889473110595944e+00,3.966979469029813243e-01,5.111092442095916538e-03,2.365158570448665752e-03
2.904341870399805181e+00,6.933989443139461084e-01,3.760816795303079801e-02,3.650454231024488627e-02
2.115592240607467645e+00,8.860604586630937973e-01,3.678822702551357571e-01,3.669318321171526343e-01
1.196919941686909183e+00,7.118994688120052761e-01,4.123767354347815384e-01,4.163517550987593796e-01
2.278422609297462209e+00,7.238193833097639196e-01,9.596173945463433441e-02,9.276337132811857122e-02
1.041923704840272080e+00,3.658603556495150233e-01,2.523607341911984214e-01,2.534859947016109283e-01
1.305211718534839749e+00,6.457193139772280377e-01,3.568979704270328623e-01,3.587822169822107998e-01
1.854340899256913699e+00,3.881287814562026095e-01,4.552414963986180230e-02,4.627960076794153388e-02
1.502860402911364135e+00,7.263846615614509838e-01,2.735381472664629721e-01,2.759017631551697325e-01
1.377559656586467174e+00,5.869642911878042435e-01,2.912821241802457384e-01,2.892766488059929086e-01
2.935336073716220184e+00,3.343791957078931509e-01,2.839797776104263996e-03,-1.720719428520114253e-03
9.255154361993727097e-01,4.314219567293882118e-01,3.772334312530267741e-01,3.787670670309672971e-01
2.034446397373544713e+00,5.340937239591421193e-01,6.869436531311592931e-02,6.630270898377374489e-02
5.963534737096238825e-01,3.869319096397638158e-01,6.132168442738974434e-01,6.125640445208055951e-01
7.292868428347610843e-01,4.995565793740561200e-01,6.314157761761489684e-01,6.290580841812993818e-01
1.024990012529311434e+00,8.995560746150907949e-01,6.423322208392117094e-01,6.444369045531107565e-01
2.979215490036161817e+00,4.318731722121178507e-01,5.216657443805383480e-03,6.946957913540226237e-03
2.316061598069500072e+00,6.443050015662431518e-01,7.316493855489893117e-02,7.172481123108494228e-02
2.670095239072997284e+00,3.026547778636773378e-01,4.227330337399066648e-03,6.034314026618387006e-03
6.237094615917913032e-01,8.686572461319119753e-01,7.929259681849363250e-01,7.931685227035757402e-01
2.203596131631682109e+00,8.059126783003793815e-01,1.524930624423369019e-01,1.522142847812174016e-01
1.599841198590014502e+00,3.461560540576014144e-01,6.747799956735339721e-02,6.759283289143812323e-02
1.541049871388373349e+00,3.984465504743047726e-01,9.547451670569766236e-02,9.506901798599774744e-02
2.270636985619929327e+00,6.533459363071213444e-01,8.025093989638804048e-02,8.148095042400997634e-02
1.270797376338951512e+00,3.949344294862973670e-01,1.694515623760913248e-01,1.700722575169774931e-01
1.783669558177561676e+00,4.911811452654146759e-01,8.695241555181822124e-02,8.625348125895057616e-02
1.151811804559291108e+00,7.721151608814748046e-01,4.448317026828790821e-01,4.468442141745102014e-01
1.478510176481021343e+00,7.143834790993286443e-01,2.800479942457710369e-01,2.788250430162433902e-01
1.833315438011880572e+00,6.836431941345244567e-01,1.632819372998593754e-01,1.638558045859942747e-01
8.947025070656579038e-01,3.251959052965804342e-01,3.092776754257586802e-01,3.101219861682633083e-01
1.190467804763008841e+00,4.274664474417627091e-01,2.225012014309385722e-01,2.254588155506116465e-01
1.551014763053850665e+00,3.717767773587752900e-01,8.392161110735538165e-02,8.291072838065743911e-02
1.681869946320388554e+00,6.381293597274010354e-01,1.963753007350941826e-01,1.998614656277150070e-01
2.500009920027545629e+00,7.479201745561652181e-01,8.082613066563561210e-02,8.117846056888046447e-02
2.107375284668998372e+00,5.889584217147467715e-01,8.382175689536358609e-02,8.343380307405844076e-02
1.906225166305293151e+00,7.835952105530370471e-01,1.861355934687508595e-01,1.847906479668736390e-01
2.674668484250991352e+00,3.453706301578063353e-01,5.551285099232275595e-03,6.723871937341341018e-03
9.933721619419093596e-01,3.893270169072688969e-01,2.970945563128671307e-01,2.971924268017518966e-01
7.602075879450873597e-01,3.378695493895000346e-01,4.190241467116784801e-01,4.168169281798229098e-01
1.484313033419338623e+00,5.441470508299717235e-01,2.014836431255731530e-01,1.992278687730558717e-01
8.429748888931954953e-01,4.190095107504314687e-01,4.262075058346573297e-01,4.250964674190562675e-01
1.889952595252166301e+00,8.550602775574027703e-01,2.771393389469209989e-01,2.757873269391786786e-01
1.934108330164711953e+00,3.931466361528195286e-01,3.901831997495992799e-02,4.119892475841435003e-02
8.289838743742254934e-01,7.818287303623994156e-01,6.435985360839531211e-01,6.463496126798934371e-01
2.290134986740983258e+00,3.409580251894045455e-01,1.311953741767111700e-02,1.485665666540613404e-02
1.891348708564028147e+00,4.426978081342547444e-01,5.458233168850942785e-02,5.529806946857155486e-02
1.557954985674102844e+00,5.048792201231095955e-01,1.449513263829685372e-01,1.440948499672793093e-01
2.793704433248270114e+00,8.465850186308885306e-01,1.610075365601906783e-01,1.611165029820311734e-01
2.639780735958357827e+00,8.762224241174396688e-01,2.920320848399338698e-01,2.938014988519909720e-01
1.052422909412167318e+00,6.931896914211546079e-01,5.051673911202323453e-01,5.094293355876789997e-01
