t,N1,N2,P1,dN1_dt,dN1_dt_noisy
2.316463292658531348e+00,2.746723224513918282e+01,7.285329003539224857e+01,5.487510867976856943e+00,2.583681187429628601e+00,2.448116915557890128e+00
2.328465693138627390e+00,2.749819795862097749e+01,7.290011045915404964e+01,5.490943703317103797e+00,2.576237849141041814e+00,2.578322978442407543e+00
2.340468093618723433e+00,2.752907430833619173e+01,7.294674318939679836e+01,5.494384823264536699e+00,2.568789978624830272e+00,2.487916603648645975e+00
2.352470494098819476e+00,2.755986124069902488e+01,7.299318864113804750e+01,5.497834214419682120e+00,2.561337714330726989e+00,2.616819614293153240e+00
2.364472894578915518e+00,2.759055870371251018e+01,7.303944723129666272e+01,5.501291863430891382e+00,2.553881193983864595e+00,2.562286487440256000e+00
2.376475295059011561e+00,2.762116664696853263e+01,7.308551937869290782e+01,5.504757756994343332e+00,2.546420554580690165e+00,2.573840827190040148e+00
2.388477695539107604e+00,2.765168502164780406e+01,7.313140550404840212e+01,5.508231881854040779e+00,2.538955932384968861e+00,2.485699695944803889e+00
2.400480096019203646e+00,2.768211378051988802e+01,7.317710602998616309e+01,5.511714224801814055e+00,2.531487462923748932e+00,2.622908974823523920e+00
2.412482496499299689e+00,2.771245287794318202e+01,7.322262138103056373e+01,5.515204772677317457e+00,2.524015280983427090e+00,2.625018949340949259e+00
2.424484896979395732e+00,2.774270226986491750e+01,7.326795198360730410e+01,5.518703512368032804e+00,2.516539520605788560e+00,2.463300968474477770e+00
2.436487297459491774e+00,2.777286191382117408e+01,7.331309826604353930e+01,5.522210430809266768e+00,2.509060315084115089e+00,2.527701071177431036e+00
2.448489697939587817e+00,2.780293176893686891e+01,7.335806065856770886e+01,5.525725514984150877e+00,2.501577796959300048e+00,2.467912675539790879e+00
2.460492098419683860e+00,2.783291179592575659e+01,7.340283959330966468e+01,5.529248751923644178e+00,2.494092098016005288e+00,2.492913601172968896e+00
2.472494498899779902e+00,2.786280195709043284e+01,7.344743550430064261e+01,5.532780128706530576e+00,2.486603349278847741e+00,2.423321500317619392e+00
2.484496899379875945e+00,2.789260221632233083e+01,7.349184882747320557e+01,5.536319632459420603e+00,2.479111681008616230e+00,2.572468956737647083e+00
2.496499299859971988e+00,2.792231253910172839e+01,7.353608000066131467e+01,5.539867250356748762e+00,2.471617222698523353e+00,2.423158247144389765e+00
2.508501700340068030e+00,2.795193289249773727e+01,7.358012946360030071e+01,5.543422969620777963e+00,2.464120103070471579e+00,2.449315912320596755e+00
2.520504100820164073e+00,2.798146324516830674e+01,7.362399765792683581e+01,5.546986777521594192e+00,2.456620450071373085e+00,2.481694596626899063e+00
2.532506501300259671e+00,2.801090356736023779e+01,7.366768502717900446e+01,5.550558661377110958e+00,2.449118390869486017e+00,2.416740356948679391e+00
2.544508901780355714e+00,2.804025383090915824e+01,7.371119201679624666e+01,5.554138608553067513e+00,2.441614051850776956e+00,2.429648430364161893e+00
2.556511302260451757e+00,2.806951400923954054e+01,7.375451907411932950e+01,5.557726606463027963e+00,2.434107558615345113e+00,2.405925566293996898e+00
2.568513702740547799e+00,2.809868407736469820e+01,7.379766664839046086e+01,5.561322642568382157e+00,2.426599035973818985e+00,2.419925998232004272e+00
2.580516103220643842e+00,2.812776401188677866e+01,7.384063519075314730e+01,5.564926704378346578e+00,2.419088607943856051e+00,2.360561476188840935e+00
2.592518503700739885e+00,2.815675379099678111e+01,7.388342515425232193e+01,5.568538779449963450e+00,2.411576397746607370e+00,2.389676993966492358e+00
2.604520904180835927e+00,2.818565339447452445e+01,7.392603699383425919e+01,5.572158855388100740e+00,2.404062527803257687e+00,2.393717881567645644e+00
2.616523304660931970e+00,2.821446280368868997e+01,7.396847116634660324e+01,5.575786919845451273e+00,2.396547119731580189e+00,2.379860819541373296e+00
2.628525705141028013e+00,2.824318200159677872e+01,7.401072813053838217e+01,5.579422960522534503e+00,2.389030294342513017e+00,2.391864792087202929e+00
2.640528105621124055e+00,2.827181097274514343e+01,7.405280834705996540e+01,5.583066965167695628e+00,2.381512171636785524e+00,2.366857060668949408e+00
2.652530506101220098e+00,2.830034970326897437e+01,7.409471227846313468e+01,5.586718921577105590e+00,2.373992870801564070e+00,2.411653441223533090e+00
2.664532906581316141e+00,2.832879818089229929e+01,7.413644038920099888e+01,5.590378817594760186e+00,2.366472510207128899e+00,2.350312713917837470e+00
2.676535307061412183e+00,2.835715639448907766e+01,7.417799314435521296e+01,5.594046641103601836e+00,2.358951207550900264e+00,2.352118727736105974e+00
2.688537707541508226e+00,2.838542432926247372e+01,7.421937099552961570e+01,5.597722379945136773e+00,2.351429081479105232e+00,2.318190014679312405e+00
2.700540108021604269e+00,2.841360197522088171e+01,7.426057440529346820e+01,5.601406022109209459e+00,2.343906248747194887e+00,2.317580506741433233e+00
2.712542508501700311e+00,2.844168932522974202e+01,7.430160384176546984e+01,5.605097555662194253e+00,2.336382824860192997e+00,2.273158185319207547e+00
2.724544908981796354e+00,2.846968637341165120e+01,7.434245977400445327e+01,5.608796968710441533e+00,2.328858924606094671e+00,2.354798170649992972e+00
2.736547309461892397e+00,2.849759311514636906e+01,7.438314267200935603e+01,5.612504249400274148e+00,2.321334662053836873e+00,2.264208761171212281e+00
2.748549709941987995e+00,2.852540954707080800e+01,7.442365300671922057e+01,5.616219385917988305e+00,2.313810150551280920e+00,2.276517330641864678e+00
2.760552110422084038e+00,2.855313566707903661e+01,7.446399125001325103e+01,5.619942366489853569e+00,2.306285502723221192e+00,2.324247735323781594e+00
2.772554510902180080e+00,2.858077147432228315e+01,7.450415787471072804e+01,5.623673179382113752e+00,2.298760830469402272e+00,2.318889498766628865e+00
2.784556911382276123e+00,2.860831696920893563e+01,7.454415335457106551e+01,5.627411812900986021e+00,2.291236244962573387e+00,2.271230507412319799e+00
2.796559311862372166e+00,2.863577215340452753e+01,7.458397816429381066e+01,5.631158255392660905e+00,2.283711856646561067e+00,2.182748566122120870e+00
2.808561712342468208e+00,2.866313702983175915e+01,7.462363277951860141e+01,5.634912495243303177e+00,2.276187775234349786e+00,2.297213439599128382e+00
2.820564112822564251e+00,2.869041160267049051e+01,7.466311767682522316e+01,5.638674520879049190e+00,2.268664109706204357e+00,2.281642282650807374e+00
2.832566513302660294e+00,2.871759587735773067e+01,7.470243333373356620e+01,5.642444320766010435e+00,2.261140968307792321e+00,2.190521907534203727e+00
2.844568913782756336e+00,2.874468986058765196e+01,7.474158022870365414e+01,5.646221883410271758e+00,2.253618458548341863e+00,2.292134562688066701e+00
2.856571314262852379e+00,2.877169356031157577e+01,7.478055884113558704e+01,5.650007197357892252e+00,2.246096687198825492e+00,2.211041697177154042e+00
2.868573714742948422e+00,2.879860698573798672e+01,7.481936965136964091e+01,5.653800251194903481e+00,2.238575760290144601e+00,2.182266354482479631e+00
2.880576115223044464e+00,2.882543014733252917e+01,7.485801314068616819e+01,5.657601033547309477e+00,2.231055783111355773e+00,2.235842318659568395e+00
2.892578515703140507e+00,2.885216305681800009e+01,7.489648979130565465e+01,5.661409533081090295e+00,2.223536860207904198e+00,2.214613338637943407e+00
2.904580916183236550e+00,2.887880572717434902e+01,7.493480008638871936e+01,5.665225738502197572e+00,2.216019095379885506e+00,2.226150295429442760e+00
2.916583316663332592e+00,2.890535817263869234e+01,7.497294451003608629e+01,5.669049638556558079e+00,2.208502591680332472e+00,2.128215188764110533e+00
2.928585717143428635e+00,2.893182040870529903e+01,7.501092354728859846e+01,5.672881222030071058e+00,2.200987451413510598e+00,2.291598957227129141e+00
2.940588117623524678e+00,2.895819245212559068e+01,7.504873768412721802e+01,5.676720477748608218e+00,2.193473776133254116e+00,2.163340845406067636e+00
2.952590518103620720e+00,2.898447432090815568e+01,7.508638740747302620e+01,5.680567394578018181e+00,2.185961666641285106e+00,2.108978701216464469e+00
2.964592918583716319e+00,2.901066603431872792e+01,7.512387320518722333e+01,5.684421961424119374e+00,2.178451222985618774e+00,2.209393332413976285e+00
2.976595319063812362e+00,2.903676761288020813e+01,7.516119556607112884e+01,5.688284167232707134e+00,2.170942544458917212e+00,2.153202337953858514e+00
2.988597719543908404e+00,2.906277907837264962e+01,7.519835497986619544e+01,5.692154000989546603e+00,2.163435729596912438e+00,2.179678653885557704e+00
3.000600120024004447e+00,2.908870045383326541e+01,7.523535193725395231e+01,5.696031451720379835e+00,2.155930876176846311e+00,2.138950454645594412e+00
3.012602520504100490e+00,2.911453176355641759e+01,7.527218692985611881e+01,5.699916508490920464e+00,2.148428081215890906e+00,2.145441063191894759e+00
3.024604920984196532e+00,2.914027303309363859e+01,7.530886045023446229e+01,5.703809160406856371e+00,2.140927440969659479e+00,2.153216083156590965e+00
3.036607321464292575e+00,2.916592428925360281e+01,7.534537299189089765e+01,5.707709396613849684e+00,2.133429050930672588e+00,2.096096406731527750e+00
3.048609721944388617e+00,2.919148556010215856e+01,7.538172504926747308e+01,5.711617206297533222e+00,2.125933005826876609e+00,2.159869985619854660e+00
3.060612122424484660e+00,2.921695687496229255e+01,7.541791711774634166e+01,5.715532578683517606e+00,2.118439399620194230e+00,2.094944394666216958e+00
3.072614522904580703e+00,2.924233826441416539e+01,7.545394969364977555e+01,5.719455503037383259e+00,2.110948325505062506e+00,2.067463968296539001e+00
3.084616923384676745e+00,2.926762976029508323e+01,7.548982327424016603e+01,5.723385968664685741e+00,2.103459875907017995e+00,2.107311496998143241e+00
3.096619323864772788e+00,2.929283139569951544e+01,7.552553835772000923e+01,5.727323964910954857e+00,2.095974142481299651e+00,2.118226206405851908e+00
3.108621724344868831e+00,2.931794320497907691e+01,7.556109544323193461e+01,5.731269481161691992e+00,2.088491216111463267e+00,2.077037249030531108e+00
3.120624124824964873e+00,2.934296522025452347e+01,7.559649502228387519e+01,5.735222506779543039e+00,2.081011188013974333e+00,2.037885198659996178e+00
3.132626525305060916e+00,2.936789747431993547e+01,7.563173758553470805e+01,5.739183031192421680e+00,2.073534148837188340e+00,2.104523427152619863e+00
3.144628925785156959e+00,2.939274000416503441e+01,7.566682363163698710e+01,5.743151043937811728e+00,2.066060187534524584e+00,1.978043747928385665e+00
3.156631326265253001e+00,2.941749284772907913e+01,7.570175365943499912e+01,5.747126534586070257e+00,2.058589392383227690e+00,2.007046185581450981e+00
3.168633726745349044e+00,2.944215604390087648e+01,7.573652816796489162e+01,5.751109492740427598e+00,2.051121850983941286e+00,2.053097995510610563e+00
3.180636127225445087e+00,2.946672963251879196e+01,7.577114765645458760e+01,5.755099908036987344e+00,2.043657650260327863e+00,1.975604680345074415e+00
3.192638527705540685e+00,2.949121365437072129e+01,7.580561262432385661e+01,5.759097770144728123e+00,2.036196876458677529e+00,2.037596589671136105e+00
3.204640928185636728e+00,2.951560815119411885e+01,7.583992357118421523e+01,5.763103068765498271e+00,2.028739615147545639e+00,2.025996459246622639e+00
3.216643328665732771e+00,2.953991316567598702e+01,7.587408099683901241e+01,5.767115793634024712e+00,2.021285951217381971e+00,2.066222940660290330e+00
3.228645729145828813e+00,2.956412874145287262e+01,7.590808540128344362e+01,5.771135934517903188e+00,2.013835968880196781e+00,1.968096451289532256e+00
3.240648129625924856e+00,2.958825492311086336e+01,7.594193728470442295e+01,5.775163481217604478e+00,2.006389751669237942e+00,1.975094425487155858e+00
3.252650530106020899e+00,2.961229175618560561e+01,7.597563714748075370e+01,5.779198423566474396e+00,1.998947382438646336e+00,2.015606466673696140e+00
3.264652930586116941e+00,2.963623928716228662e+01,7.600918549018300041e+01,5.783240751430730242e+00,1.991508943363178297e+00,1.868630763852887844e+00
3.276655331066212984e+00,2.966009756347564519e+01,7.604258281357354576e+01,5.787290454709462573e+00,1.984074515937890748e+00,2.139076630883620211e+00
3.288657731546309027e+00,2.968386663350995747e+01,7.607582961860657633e+01,5.791347523334636982e+00,1.976644180977877419e+00,1.941711644454789054e+00
3.300660132026405069e+00,2.970754654659906180e+01,7.610892640642806839e+01,5.795411947271091435e+00,1.969218018617985511e+00,1.932726265981707714e+00
3.312662532506501112e+00,2.973113735302633387e+01,7.614187367837584475e+01,5.799483716516537157e+00,1.961796108312575004e+00,2.004852483857760603e+00
3.324664932986597154e+00,2.975463910402470091e+01,7.617467193597948949e+01,5.803562821101559521e+00,1.954378528835270856e+00,1.952386936763486736e+00
3.336667333466693197e+00,2.977805185177663105e+01,7.620732168096041903e+01,5.807649251089616271e+00,1.946965358278726299e+00,1.857993927343546847e+00
3.348669733946789240e+00,2.980137564941414752e+01,7.623982341523183948e+01,5.811742996577040188e+00,1.939556674054418561e+00,1.970903043059049065e+00
3.360672134426885282e+00,2.982461055101881797e+01,7.627217764089877505e+01,5.815844047693036423e+00,1.932152552892435260e+00,1.974921444592395714e+00
3.372674534906981325e+00,2.984775661162175808e+01,7.630438486025805389e+01,5.819952394599682499e+00,1.924753070841290992e+00,1.902255757167493844e+00
3.384676935387077368e+00,2.987081388720363151e+01,7.633644557579830803e+01,5.824068027491931865e+00,1.917358303267738595e+00,1.903278285353137367e+00
3.396679335867173410e+00,2.989378243469464280e+01,7.636836029019997341e+01,5.828190936597609451e+00,1.909968324856610167e+00,1.934267554719579785e+00
3.408681736347269009e+00,2.991666231197455517e+01,7.640012950633527566e+01,5.832321112177414335e+00,1.902583209610664294e+00,1.857144197114941830e+00
3.420684136827365052e+00,2.993945357787266914e+01,7.643175372726830119e+01,5.836458544524919745e+00,1.895203030850435066e+00,1.917122459060780493e+00
3.432686537307461094e+00,2.996215629216783682e+01,7.646323345625486922e+01,5.840603223966569502e+00,1.887827861214121938e+00,1.897792786736346882e+00
3.444688937787557137e+00,2.998477051558846185e+01,7.649456919674264554e+01,5.844755140861685128e+00,1.880457772657447180e+00,1.846711141868651262e+00
3.456691338267653180e+00,3.000729630981248519e+01,7.652576145237111405e+01,5.848914285602457852e+00,1.873092836453583487e+00,1.803487742762991175e+00
3.468693738747749222e+00,3.002973373746740293e+01,7.655681072697151990e+01,5.853080648613953940e+00,1.865733123193036747e+00,1.854452831654982425e+00
3.480696139227845265e+00,3.005208286213025914e+01,7.658771752456695481e+01,5.857254220354112917e+00,1.858378702783578973e+00,1.814607589870570470e+00
3.492698539707941308e+00,3.007434374832763879e+01,7.661848234937230018e+01,5.861434991313748455e+00,1.851029644450186140e+00,1.901100155734194441e+00
3.504700940188037350e+00,3.009651646153568194e+01,7.664910570579424132e+01,5.865622952016546598e+00,1.843686016734968902e+00,1.850890285159965121e+00
3.516703340668133393e+00,3.011860106818006955e+01,7.667958809843128165e+01,5.869818093019066652e+00,1.836347887497153053e+00,1.875452113625147854e+00
3.528705741148229436e+00,3.014059763563603056e+01,7.670993003207370009e+01,5.874020404910742066e+00,1.829015323913033342e+00,1.835746420680256286e+00
3.540708141628325478e+00,3.016250623219418259e+01,7.674013201163366205e+01,5.878229878313161016e+00,1.821688392486170649e+00,1.834833448340422279e+00
3.552710542108421521e+00,3.018432692348062574e+01,7.677019453467215726e+01,5.882446503816011862e+00,1.814367160126008294e+00,1.775217214264489307e+00
3.564712942588517564e+00,3.020605977660511243e+01,7.680011809957021285e+01,5.886670272089224554e+00,1.807051692929722009e+00,1.840454064258329137e+00
3.576715343068613606e+00,3.022770486159323511e+01,7.682990320883534707e+01,5.890901173883547948e+00,1.799742055732262536e+00,1.888976969447613730e+00
3.588717743548709649e+00,3.024926224914986506e+01,7.685955036461609780e+01,5.895139199976172861e+00,1.792438312769468745e+00,1.776953934993591666e+00
