t,vx,vy,dvx_dt,dvx_dt_noisy
1.326265253050610049e+00,-3.161711960507447849e-01,-1.686510998342941825e+00,-2.097647886850539045e+00,-2.059987316428570026e+00
1.332266453290658070e+00,-3.287137793048987566e-01,-1.679346606015908350e+00,-2.082362533636193724e+00,-2.098522329925485153e+00
1.338267653530706092e+00,-3.411643745094531388e-01,-1.672097276847246849e+00,-2.066991635628014912e+00,-2.073824115442809202e+00
1.344268853770754113e+00,-3.535224730518541914e-01,-1.664763996738994223e+00,-2.051536796393049311e+00,-2.084775863192842138e+00
1.350270054010802134e+00,-3.657875760001758070e-01,-1.657347753992742145e+00,-2.035999621901412926e+00,-2.062325363907174580e+00
1.356271254250850156e+00,-3.779591941031191227e-01,-1.649849539309637736e+00,-2.020381720511306156e+00,-2.083606360052291606e+00
1.362272454490898177e+00,-3.900368477900126862e-01,-1.642270345790383335e+00,-2.004684702953445363e+00,-1.978745456909547062e+00
1.368273654730946198e+00,-4.020200671708125673e-01,-1.634611168935236725e+00,-1.988910182314904462e+00,-2.046036083197529276e+00
1.374274854970993998e+00,-4.139083920361015245e-01,-1.626873006644010689e+00,-1.973059774022352109e+00,-2.010352593931768350e+00
1.380276055211042019e+00,-4.257013718570913374e-01,-1.619056859216072564e+00,-1.957135095824669158e+00,-1.939172863224108978e+00
1.386277255451090040e+00,-4.373985657887549672e-01,-1.611163729267478306e+00,-1.941137767651098578e+00,-1.921009099353871985e+00
1.392278455691138062e+00,-4.489995427216025847e-01,-1.603194620351484412e+00,-1.925069409530664188e+00,-1.945075147080917777e+00
1.398279655931186083e+00,-4.605038812047613228e-01,-1.595150539650204147e+00,-1.908931645584452053e+00,-2.009894936108892249e+00
1.404280856171234104e+00,-4.719111695340582613e-01,-1.587032496518151259e+00,-1.892726101816049944e+00,-1.871700437451271126e+00
1.410282056411282126e+00,-4.832210057880277909e-01,-1.578841501609079989e+00,-1.876454404783770569e+00,-1.863476231839167552e+00
1.416283256651330147e+00,-4.944329978279116689e-01,-1.570578566875985294e+00,-1.860118181578257701e+00,-1.930737242351846517e+00
1.422284456891378168e+00,-5.055467632976587966e-01,-1.562244705571103065e+00,-1.843719059799622029e+00,-1.805202955659897190e+00
1.428285657131426190e+00,-5.165619296239256641e-01,-1.553840932245910356e+00,-1.827258667534091829e+00,-1.862313657555763058e+00
1.434286857371474211e+00,-5.274781340160757948e-01,-1.545368262751124488e+00,-1.810738633330159830e+00,-1.867048039137824800e+00
1.440288057611522232e+00,-5.382950234661800781e-01,-1.536827714236703946e+00,-1.794160586174223138e+00,-1.789374050626010293e+00
1.446289257851570254e+00,-5.490122547490167149e-01,-1.528220305151847924e+00,-1.777526155465686264e+00,-1.786449677035647055e+00
1.452290458091618275e+00,-5.596294944220712164e-01,-1.519547055244996780e+00,-1.760836970991530359e+00,-1.750705770941972883e+00
1.458291658331666296e+00,-5.701464188225081609e-01,-1.510808985533607984e+00,-1.744094662856763733e+00,-1.824382065772985673e+00
1.464292858571714318e+00,-5.805627139198048514e-01,-1.502007116889614968e+00,-1.727300859421871282e+00,-1.636689353608252517e+00
1.470294058811762339e+00,-5.908780755647640159e-01,-1.493142472351589811e+00,-1.710457190599124377e+00,-1.740590121326310857e+00
1.476295259051810360e+00,-6.010922094579566055e-01,-1.484216076262657946e+00,-1.693565286561181660e+00,-1.770548251986002297e+00
1.482296459291858159e+00,-6.112048310433133569e-01,-1.475228953133412846e+00,-1.676626776070906155e+00,-1.645684666642548644e+00
1.488297659531906181e+00,-6.212156655081260137e-01,-1.466182127641914912e+00,-1.659643286451779831e+00,-1.677383492956838751e+00
1.494298859771954202e+00,-6.311244477830453281e-01,-1.457076624633693473e+00,-1.642616443557955996e+00,-1.626373519269310730e+00
1.500300060012002223e+00,-6.409309225420822820e-01,-1.447913469121745456e+00,-1.625547871743916239e+00,-1.642528293275168139e+00
1.506301260252050245e+00,-6.506348442026079759e-01,-1.438693686286535600e+00,-1.608439193833722802e+00,-1.611426211857718727e+00
1.512302460492098266e+00,-6.602359769253537403e-01,-1.429418301475996467e+00,-1.591292031089852621e+00,-1.579003388902920912e+00
1.518303660732146287e+00,-6.697340946144103579e-01,-1.420088340205528876e+00,-1.574108003181590387e+00,-1.611440647380735225e+00
1.524304860972194309e+00,-6.791289809172291747e-01,-1.410704828158001023e+00,-1.556888728152965751e+00,-1.522951748359987922e+00
1.530306061212242330e+00,-6.884204292235359679e-01,-1.401268791179091755e+00,-1.539635822383737196e+00,-1.563130827337714468e+00
1.536307261452290351e+00,-6.976082423692100409e-01,-1.391781254032973036e+00,-1.522350898829536003e+00,-1.565835256038059509e+00
1.542308461692338373e+00,-7.066922330445797318e-01,-1.382243242107612069e+00,-1.505035569353322389e+00,-1.501183948262197143e+00
1.548309661932386394e+00,-7.156722237982884316e-01,-1.372655781171777889e+00,-1.487691444330189849e+00,-1.465439380405637815e+00
1.554310862172434415e+00,-7.245480467399346702e-01,-1.363019896054028290e+00,-1.470320130772900580e+00,-1.481774097853832517e+00
1.560312062412482437e+00,-7.333195435400720052e-01,-1.353336610642709603e+00,-1.452923232296778000e+00,-1.496049221650756156e+00
1.566313262652530458e+00,-7.419865654302095770e-01,-1.343606947885957581e+00,-1.435502349084334162e+00,-1.404513070768902416e+00
1.572314462892578479e+00,-7.505489732028114425e-01,-1.333831929791695847e+00,-1.418059077849605831e+00,-1.506075517455744750e+00
1.578315663132626501e+00,-7.590066372112971305e-01,-1.324012577427637893e+00,-1.400595011802187262e+00,-1.452138218603963971e+00
1.584316863372674522e+00,-7.673594373700411975e-01,-1.314149910921285080e+00,-1.383111740610937224e+00,-1.381135596084267947e+00
1.590318063612722543e+00,-7.756072631543733387e-01,-1.304244949459928193e+00,-1.365610850367339868e+00,-1.433663820282593315e+00
1.596319263852770343e+00,-7.837500136005783880e-01,-1.294298711290646775e+00,-1.348093923548501216e+00,-1.346694210336042863e+00
1.602320464092818364e+00,-7.917875972946251117e-01,-1.284312213689861926e+00,-1.330562538939049189e+00,-1.333305694839972411e+00
1.608321664332866385e+00,-7.997199319044122623e-01,-1.274286471718503400e+00,-1.313018269931641724e+00,-1.268081280488733364e+00
1.614322864572914407e+00,-8.075469449265768596e-01,-1.264222500196177768e+00,-1.295462687122072909e+00,-1.341202204712737434e+00
1.620324064812962428e+00,-8.152685734448139598e-01,-1.254121312892388929e+00,-1.277897357167381509e+00,-1.309192683349463593e+00
1.626325265053010449e+00,-8.228847637871190557e-01,-1.243983921579310259e+00,-1.260323841477753781e+00,-1.243664757242703756e+00
1.632326465293058471e+00,-8.303954715257886310e-01,-1.233811336031783723e+00,-1.242743696177728951e+00,-1.365621875688019404e+00
1.638327665533106492e+00,-8.378006614774197169e-01,-1.223604564027321207e+00,-1.225158472067242599e+00,-1.070156357121513357e+00
1.644328865773154513e+00,-8.451003077029101140e-01,-1.213364611346103850e+00,-1.207569714582477083e+00,-1.242502251105565447e+00
1.650330066013202535e+00,-8.522943935074585031e-01,-1.203092481770981825e+00,-1.189978963756501473e+00,-1.226470716392779270e+00
1.656331266253250556e+00,-8.593829114405640013e-01,-1.192789177087474783e+00,-1.172387754179684993e+00,-1.129331378634499394e+00
1.662332466493298577e+00,-8.663658632960268280e-01,-1.182455697083771406e+00,-1.154797614959851781e+00,-1.156789207031635902e+00
1.668333666733346599e+00,-8.732432601119477500e-01,-1.172093039550730298e+00,-1.137210069682164093e+00,-1.226181500617343545e+00
1.674334866973394620e+00,-8.800151220677598918e-01,-1.161702200084346659e+00,-1.119626636116062279e+00,-1.088280267111431776e+00
1.680336067213442641e+00,-8.866814779820538783e-01,-1.151284171137895829e+00,-1.102048824965510709e+00,-1.059279933265550255e+00
1.686337267453490663e+00,-8.932423664560046328e-01,-1.140839944154297791e+00,-1.084478142543563672e+00,-1.106975456217360820e+00
1.692338467693538684e+00,-8.996978350812481207e-01,-1.130370507952330072e+00,-1.066916088648885985e+00,-1.080996106563487213e+00
1.698339667933586705e+00,-9.060479402531427251e-01,-1.119876848362290955e+00,-1.049364156058020026e+00,-1.025064926195050408e+00
1.704340868173634505e+00,-9.122927471707689140e-01,-1.109359948226000814e+00,-1.031823830484828619e+00,-1.077262842980551083e+00
1.710342068413682526e+00,-9.184323298369303501e-01,-1.098820787396799670e+00,-1.014296590539852438e+00,-9.923771623295070121e-01
1.716343268653730547e+00,-9.244667710581522257e-01,-1.088260342739550746e+00,-9.967839076895854689e-01,-9.868189821673605255e-01
1.722344468893778568e+00,-9.303961624446825951e-01,-1.077679588130637134e+00,-9.792872462156145819e-01,-1.013033877004410499e+00
1.728345669133826590e+00,-9.362206044104915970e-01,-1.067079494457964017e+00,-9.618080631736314334e-01,-1.031413156864223746e+00
1.734346869373874611e+00,-9.419402061732720099e-01,-1.056461029620957337e+00,-9.443478083522648392e-01,-9.556280998903191604e-01
1.740348069613922632e+00,-9.475550857544386973e-01,-1.045825158530564680e+00,-9.269079242317308509e-01,-9.706790371447392429e-01
1.746349269853970654e+00,-9.530653695380358892e-01,-1.035172842474383570e+00,-9.094898451726636246e-01,-8.594193338886554345e-01
1.752350470094018675e+00,-9.584711924791800008e-01,-1.024505039426651276e+00,-8.920949977535205244e-01,-8.848907293285244169e-01
1.758351670334066696e+00,-9.637726987664182454e-01,-1.013822704920424256e+00,-8.747248017653563856e-01,-8.356205756373615845e-01
1.764352870574114718e+00,-9.689700408530649289e-01,-1.003126790609037311e+00,-8.573806684153535418e-01,-8.506495716481305980e-01
1.770354070814162739e+00,-9.740633794427103753e-01,-9.924182442449771546e-01,-8.400640002606793999e-01,-8.269189444064278804e-01
1.776355271054210760e+00,-9.790528834892208154e-01,-9.816980096798828548e-01,-8.227761911680628870e-01,-8.619261370295818736e-01
1.782356471294258782e+00,-9.839387301967383870e-01,-9.709670268645452795e-01,-8.055186262733813329e-01,-7.721162549447740941e-01
1.788357671534306803e+00,-9.887211050196813567e-01,-9.602262318489079851e-01,-7.882926819412368058e-01,-6.990577682258856118e-01
1.794358871774354824e+00,-9.934002016627441201e-01,-9.494765567820663277e-01,-7.710997257244903702e-01,-7.865841035003674486e-01
1.800360072014402846e+00,-9.979762220808967577e-01,-9.387189299122680186e-01,-7.539411163237348390e-01,-7.835798427094422536e-01
1.806361272254450867e+00,-1.002449376479385812e+00,-9.279542755869126802e-01,-7.368182035466779300e-01,-7.447100386561955609e-01
1.812362472494498666e+00,-1.006819883221482970e+00,-9.171835141494194543e-01,-7.197323281503049675e-01,-7.437963423303611821e-01
1.818363672734546688e+00,-1.011087968049324326e+00,-9.064075610807297290e-01,-7.026848208299432130e-01,-7.377587857626202172e-01
1.824364872974594709e+00,-1.015253865607387729e+00,-8.956273286736848860e-01,-6.856770040711042125e-01,-6.787673218726958391e-01
1.830366073214642730e+00,-1.019317818481552118e+00,-8.848437248903889829e-01,-6.687101907891727093e-01,-6.832560674416772173e-01
1.836367273454690752e+00,-1.023280076853806175e+00,-8.740576529702197561e-01,-6.517856838434994415e-01,-5.798420041513665524e-01
1.842368473694738773e+00,-1.027140898502247657e+00,-8.632700114298278438e-01,-6.349047759988326600e-01,-6.348946938510764415e-01
1.848369673934786794e+00,-1.030900548801083616e+00,-8.524816940631374518e-01,-6.180687498868628893e-01,-6.018731510052914846e-01
1.854370874174834816e+00,-1.034559300720630404e+00,-8.416935899413460209e-01,-6.012788779678484019e-01,-5.536777845678583221e-01
1.860372074414882837e+00,-1.038117434827313668e+00,-8.309065834129241157e-01,-5.845364224922989793e-01,-5.995742151175261769e-01
1.866373274654930858e+00,-1.041575239283667909e+00,-8.201215541036157575e-01,-5.678426354626917583e-01,-4.960058084582448235e-01
1.872374474894978880e+00,-1.044933009848337369e+00,-8.093393769164380913e-01,-5.511987585951899637e-01,-5.828334692211956103e-01
1.878375675135026901e+00,-1.048191049876075143e+00,-7.985609220316816081e-01,-5.346060232813398816e-01,-5.750224083756461102e-01
1.884376875375074922e+00,-1.051349669671463039e+00,-7.877870543492151434e-01,-5.180656499731982612e-01,-5.363790009157108907e-01
1.890378075615122944e+00,-1.054409186977008916e+00,-7.770186339215294780e-01,-5.015788485993317725e-01,-5.073147181976885856e-01
1.896379275855170965e+00,-1.057369927534979936e+00,-7.662565163767214305e-01,-4.851468189383215668e-01,-5.552127289432741142e-01
1.902380476095218986e+00,-1.060232223947989105e+00,-7.555015519043053462e-01,-4.687707495206796526e-01,-4.705254887271219655e-01
1.908381676335267008e+00,-1.062996415673179040e+00,-7.447545852501258334e-01,-4.524518175883728288e-01,-5.358261471103439311e-01
1.914382876575315029e+00,-1.065662849022221748e+00,-7.340164557163575410e-01,-4.361911890598317854e-01,-3.665842690325568642e-01
1.920384076815362828e+00,-1.068231877161317511e+00,-7.232879971615051584e-01,-4.199900184951316229e-01,-4.240398660655163576e-01
1.926385277055410850e+00,-1.070703860111197114e+00,-7.125700380004024170e-01,-4.038494490613084853e-01,-4.359473352961071857e-01
1.932386477295458871e+00,-1.073079164747119618e+00,-7.018634012042139769e-01,-3.877706124977993163e-01,-4.331875184119779454e-01
1.938387677535506892e+00,-1.075358164798873695e+00,-6.911689043004343169e-01,-3.717546290819581656e-01,-3.909761527923680258e-01
1.944388877775554914e+00,-1.077541240850776738e+00,-6.804873593728876235e-01,-3.558026075946387756e-01,-3.669565810161600772e-01
1.950390078015602935e+00,-1.079628780119630704e+00,-6.698195729137578214e-01,-3.399156451521712641e-01,-3.921411934327392879e-01
1.956391278255650956e+00,-1.081621175715944405e+00,-6.591663453447857979e-01,-3.240948267480926459e-01,-3.700845814392343947e-01
1.962392478495698978e+00,-1.083518828436153214e+00,-6.485284721830923971e-01,-3.083412262577410745e-01,-3.176999765108178830e-01
1.968393678735746999e+00,-1.085322145354889578e+00,-6.379067430526572657e-01,-2.926559054851726183e-01,-3.186950928749546774e-01
1.974394878975795020e+00,-1.087031539586599926e+00,-6.273019415226324114e-01,-2.770399139850134862e-01,-2.300792588010974193e-01
1.980396079215843042e+00,-1.088647430285544448e+00,-6.167148451073425353e-01,-2.614942890322718982e-01,-2.046007703199956562e-01
1.986397279455891063e+00,-1.090170242645796428e+00,-6.061462252662846995e-01,-2.460200555923849342e-01,-2.452189954123904503e-01
1.992398479695939084e+00,-1.091600407901243353e+00,-5.955968474041284377e-01,-2.306182262914792669e-01,-2.069382476887528799e-01
1.998399679935987105e+00,-1.092938363325585582e+00,-5.850674708707159777e-01,-2.152898013868146943e-01,-2.820492200680707051e-01
2.004400880176035127e+00,-1.094184552232337682e+00,-5.745588489610615746e-01,-2.000357687373806037e-01,-1.681648832657498538e-01
2.010402080416083148e+00,-1.095339423974827753e+00,-5.640717289153522884e-01,-1.848571037746226109e-01,-1.863862772502857812e-01
2.016403280656131169e+00,-1.096403433937285676e+00,-5.536068519144896616e-01,-1.697547694700863863e-01,-1.455213536725445400e-01
2.022404480896179191e+00,-1.097377042518076662e+00,-5.431649525810400281e-01,-1.547297159577781245e-01,-7.471190937809514543e-02
2.028405681136227212e+00,-1.098260716504485979e+00,-5.327467596681157991e-01,-1.397828809995404487e-01,-2.538257688167586679e-01
2.034406881376275233e+00,-1.099054928765033745e+00,-5.223529958475549018e-01,-1.249151897640975450e-01,-1.118677808114261207e-01
2.040408081616323255e+00,-1.099760157335097910e+00,-5.119843772420369366e-01,-1.101275544604838341e-01,-1.650835076188769956e-01
2.046409281856371276e+00,-1.100376885416914030e+00,-5.016416134250830661e-01,-9.542087431375789741e-02,-6.581103974353350039e-02
2.052410482096419297e+00,-1.100905601379576160e+00,-4.913254074210557931e-01,-8.079603554100656115e-02,-1.464617074124298646e-01
2.058411682336467319e+00,-1.101346798759035739e+00,-4.810364557051594048e-01,-6.625391132761815349e-02,-9.102388967781782636e-02
2.064412882576515340e+00,-1.101700976258102704e+00,-4.707754482034396393e-01,-5.179536180378874199e-02,-4.165867401577005164e-02
2.070414082816563361e+00,-1.101968637746444379e+00,-4.605430682927839081e-01,-3.742123402123853637e-02,-6.745764699469924269e-03
2.076415283056611383e+00,-1.102150292260586140e+00,-4.503399928009210740e-01,-2.313236193010614894e-02,-1.939265746327754544e-02
2.082416483296659404e+00,-1.102246454003911413e+00,-4.401668920064215618e-01,-8.929566355997120564e-03,-4.857111330538769339e-02
2.088417683536706981e+00,-1.102257641938484634e+00,-4.300244294984180149e-01,5.186345074618292639e-03,-2.249026581115210616e-02
2.094418883776755003e+00,-1.102184379320580110e+00,-4.199132620334528609e-01,1.921457799083348128e-02,6.343972255330243559e-02
2.100420084016803024e+00,-1.102027195451796393e+00,-4.098340401061830729e-01,3.315435112026765552e-02,3.287937033594072467e-02
