p,p_source,N_effective,H_freq,H_freq_noisy
2.807867538132496898e-01,4.730586554599961469e-01,1.711187018247306568e+01,-2.820251988092992157e-02,-3.452498383502848600e-02
1.414512956193476056e-01,5.593659215433115506e-01,3.363464174722069799e+01,3.722867668990884060e-02,3.982260129429866097e-02
5.506743705710534509e-02,2.327368869256748463e-01,7.782232794835380219e+00,5.722638354620332435e-02,5.151379345794086101e-02
1.813388271396711715e-01,5.629198056911882686e-01,2.881025722407793310e+00,5.896523859436877957e-02,5.523595660342715818e-02
1.979627423890950866e-01,1.654584319173941220e-01,3.811517415307605017e+00,2.287277638982565531e-03,4.083500899038588691e-03
5.362326379803566967e-01,4.138197728078188975e-01,6.970113489497498982e+00,-1.027221217871331360e-01,-1.007092549574104684e-01
4.520181084479633626e-01,7.384776648053332782e-01,2.777785212704288398e+01,-1.242000602848609137e-01,-1.262006340398862669e-01
9.481484799084666237e-01,4.799936152817444457e-01,7.509237366738425123e+00,4.289106173454135945e-02,3.279473268209735087e-02
9.450683101293095856e-01,6.328546840807436347e-01,3.227659816424058903e+01,2.900334771870625994e-02,3.110591415518413477e-02
7.906151882590617408e-01,2.788567126353006520e-01,6.769943094046377041e+01,-1.061229322781543360e-01,-1.048251149836940399e-01
6.681558813010892717e-01,6.660197799174332189e-01,6.901232972088068074e+00,-1.141309993908837250e-01,-1.211929054682426010e-01
8.381226297369794853e-01,8.874435532994906506e-01,1.072606527833779388e+01,-1.037360575473273705e-01,-9.988444713335488390e-02
9.299767919102869262e-01,6.207592574612043057e-01,1.079484558883865652e+01,1.853833434889072540e-02,1.503283534672359388e-02
3.216537430926269536e-02,8.844154292923612770e-01,1.057529216340821776e+01,3.464976329109614034e-02,2.901882271032963853e-02
1.257431226078415121e-01,7.670996087265197216e-01,2.229134075540646265e+01,2.218674640768175665e-02,2.266539996250304181e-02
3.630586069899702784e-01,7.145709537891909990e-01,5.089541529547062737e+01,-9.030207788246147338e-02,-9.119443003945755521e-02
1.017151159817477196e-01,4.833553928891171081e-01,1.887979778811799036e+01,5.984729555895165753e-02,6.086041556390739404e-02
5.975339835922116594e-01,5.592610600087799533e-01,9.378522673973639812e+00,-1.160782412036920896e-01,-1.241069814953142808e-01
2.651569379011464722e-01,2.977136064908527668e-01,1.960331842914851563e+01,-3.631924895843763323e-02,-2.725809837707576788e-02
2.690529345496789904e-01,7.996483634561196707e-01,6.929399412459115126e+01,-6.231750826292570267e-02,-6.533080133564433956e-02
2.925614288749082692e-01,1.107371036659230007e-01,4.543772280692480514e+00,-5.806794767805906199e-02,-6.576624422054111463e-02
1.057613444327022423e-01,7.379204120435535197e-01,1.063341055580804628e+01,4.120862831126453907e-02,4.430283925410028606e-02
7.361255641733958077e-01,8.520317467702503977e-01,3.148917996327378432e+01,-1.544252867938650242e-01,-1.561993074443709106e-01
6.476589810076570641e-01,3.654722598540404155e-01,1.371455416027807317e+01,-1.274049009672088562e-01,-1.257806085383443295e-01
6.043779288284372164e-01,7.399603213415778535e-01,2.227380758960211260e+00,-6.210546464613819762e-02,-6.380350679926338753e-02
4.336467063221992324e-02,4.434222398356378880e-01,6.671033931498825176e+00,8.587824163920897147e-02,8.557953983680936794e-02
4.308748617460999575e-01,7.855564480192583909e-01,9.115697487942433952e+00,-1.098398170286147835e-01,-1.086109528099216126e-01
6.814995181018458359e-01,6.032166447197048198e-01,1.536791815364293434e+01,-1.218329923118056102e-01,-1.255662567317200884e-01
1.632197169055146502e-01,1.446129563902565640e-01,1.050463856470795498e+01,-1.005242087210764246e-02,-6.658722892809852689e-03
3.879446877643998315e-01,4.005312295200935679e-01,3.073173445253063107e+01,-8.497487725934477210e-02,-8.732437775474248542e-02
2.943746256053815513e-02,1.153943614451978239e-01,2.284798325139313491e+01,3.388476638746143466e-02,2.953633066660907303e-02
9.022083713569721553e-02,6.994549289436473583e-01,2.849630392113476773e+01,4.946420398890642722e-02,4.984936609801893931e-02
2.221245083990728286e-01,7.966756119284458260e-01,4.122912874554113039e+00,-1.827073589544425669e-03,3.981328029107841261e-04
4.163571579184236482e-01,8.968866786049257689e-01,7.518843003142031023e+01,-1.532578220649821743e-01,-1.544032187730753625e-01
4.639752355616322821e-01,5.210765483233394946e-01,2.070333201132754297e+01,-1.047741744273805731e-01,-1.090867733627783887e-01
8.768311009857506777e-01,4.130340609198536184e-01,5.913981509641020651e+00,-1.738921629010942160e-02,-1.429028845856625610e-02
3.203252733305330113e-01,5.196485111242221677e-01,6.809507297782070623e+01,-5.541450152731070000e-02,-6.421614548792459187e-02
3.103459875164754633e-02,4.547972389223836620e-01,2.421204844786525001e+01,8.592385915100377025e-02,8.076953847082610216e-02
8.196988798357418560e-01,3.345117630488768090e-01,8.388655504972739152e+01,-8.177427170944684409e-02,-8.157665725677992752e-02
7.060999666610132119e-02,8.282067876869785295e-01,1.309236292327794615e+01,3.602201408880204014e-02,2.921671709727670374e-02
1.011321528089837718e-01,4.153468210251747283e-01,3.108969697610742600e+01,5.593120968176874819e-02,5.607118100301459324e-02
9.539180824049402485e-01,8.165297446528980707e-01,1.125498657144343717e+01,1.068510459895077869e-02,1.041078900885845926e-02
7.482981097657912528e-01,5.532004086440853730e-01,6.664286733912591743e+00,-8.627662441022670992e-02,-8.178292546593586565e-02
3.410971187236699342e-01,7.775323743065201132e-01,3.116941432508738075e+01,-8.917368683023679798e-02,-9.374763858930325322e-02
1.395352647868117746e-01,6.324865994935635616e-01,5.334228419620909989e+00,5.019218276200301809e-02,4.706265014379480693e-02
3.889959617084243204e-01,4.753942674084219444e-01,1.450313837965177299e+01,-7.426468828135862621e-02,-7.259877985785362364e-02
3.424109949245701112e-01,6.730495885779635978e-01,1.581920677368592543e+01,-6.650988144470643126e-02,-7.879769939573547100e-02
8.669523774136237426e-01,6.803719510973188500e-01,1.577600224242768689e+01,-4.438419540297755539e-02,-2.888398390840463126e-02
4.203779569677592032e-01,7.955000255326553082e-01,4.392314735053510333e+00,-8.244885352984671067e-02,-8.594210718215555822e-02
9.040410589530958885e-02,4.686426674269807968e-01,6.193120060933677706e+01,6.194651754532054522e-02,5.829734228169275445e-02
9.182690983114144556e-01,5.236975469355805712e-01,2.116187330545155731e+01,9.688790789143558735e-03,1.399442834366212279e-02
6.198670964409549455e-01,7.113903507991579112e-01,1.136574846757635271e+01,-1.352103413378580310e-01,-1.354095005450364486e-01
1.243756596453821500e-01,5.118126755667653516e-01,3.866135260300155352e+01,4.662152309124556471e-02,3.772437999772761119e-02
1.209106768454938780e-01,5.962888260589506162e-01,5.942606705771954267e+00,5.867673110223087241e-02,6.181136800269393383e-02
4.666145763409789704e-01,2.883650474165648792e-01,2.606288281544445340e+01,-1.237342087178381900e-01,-1.194573195478421529e-01
1.002471863753338494e-01,8.808791507000282017e-01,8.722278342030268306e+00,1.339810903058205604e-02,1.114837766320234992e-02
6.291171483587032487e-01,6.087774673741628284e-01,1.035121273528655728e+01,-1.213405733353256077e-01,-1.227485751267857333e-01
6.140561152730120709e-01,6.204378960625314132e-01,8.105106570223490792e+00,-1.168365692524937494e-01,-1.144066462661967876e-01
4.143972164579063505e-02,6.961514330265951012e-01,1.617101345492410047e+01,7.048434640309002297e-02,6.594044515351776825e-02
8.012743254204686139e-01,7.301744156975942257e-01,3.288981472421354368e+01,-9.945993253642554377e-02,-9.726798971539099559e-02
7.810588657207085950e-01,1.767199298987581213e-01,5.910019884925732825e+00,-1.073294680468535600e-01,-1.063329754946310685e-01
9.070021032430022334e-01,3.960472409458736243e-01,1.139819547524765930e+01,-1.366132974782080511e-03,-4.740796053661670839e-03
6.669005138037075175e-01,5.789121537172158272e-01,1.950878286002667750e+01,-1.253186222986794052e-01,-1.322791316677386364e-01
6.890049876885188107e-01,8.953546263312280873e-01,7.334857698546116467e+00,-1.591050920863314455e-01,-1.602331212401368887e-01
1.704668213641045427e-01,5.131784093403640723e-01,5.217885066876364775e+00,4.416967925204345891e-02,3.979256796074261832e-02
3.341103769923547268e-02,1.020164273159116092e-01,9.057552337731209491e+01,2.811376495030721775e-02,3.312081607870803746e-02
7.425188937005151868e-02,8.761588200396996928e-01,2.340764506542420165e+01,2.035802546173096084e-02,2.107845230423057575e-02
9.551721133571501321e-01,5.401483245088590790e-01,4.398287666115951566e+01,4.486526297017022491e-02,4.877568558296970641e-02
6.428069382484409289e-01,1.520126695545803708e-01,3.900700128311851422e+00,-1.269640335089964323e-01,-1.262909238322741379e-01
9.379685331635392309e-01,3.759154840954728183e-01,1.757470321628488819e+01,2.396537107417709422e-02,2.527987665960224756e-02
3.523966716946537181e-01,8.670555986339176791e-01,4.250192469013526875e+00,-7.325922845583154874e-02,-7.717422304198345850e-02
7.501171451281857250e-01,3.649803800724265024e-01,1.619719966509796549e+01,-1.061031140527911032e-01,-1.027628769199303849e-01
7.409098605443344143e-02,5.444705435567711582e-01,1.502461696691416826e+01,7.212373336347875641e-02,8.104722473501388413e-02
1.728810622811117470e-01,3.615788220202675873e-01,4.877674312594522554e+00,3.803578228250276139e-02,3.648734450491505216e-02
2.815906681745501960e-01,5.900678022617941165e-01,4.413718555728866733e+00,-6.416911835954164367e-04,-3.605563822166161104e-03
5.493118866667268119e-01,4.891590060238781845e-01,7.430681416143043805e+01,-1.311281526567348865e-01,-1.319173361676866385e-01
5.562607024890918739e-01,3.632395935263051934e-01,5.628783364759455310e+01,-1.377439599810834636e-01,-1.401503613990890962e-01
4.990067232608745851e-01,1.761526500675704432e-01,9.704053801821315162e+00,-1.393373000538938866e-01,-1.428446965471615870e-01
4.259743129394359951e-01,3.263819246324691781e-01,3.433949173447209624e+00,-4.972802879660348507e-02,-4.903706057676265190e-02
5.741910571323165513e-01,5.965628241520150032e-01,6.907372984626187318e+00,-1.082153025755898668e-01,-1.096698902408403120e-01
9.573291474800814660e-01,5.115572583780529925e-01,1.625744013666919585e+01,4.907502365913461728e-02,5.626939162834791036e-02
4.589179692763968310e-01,4.550310200390377258e-01,1.356780263245923557e+01,-9.815714219478782754e-02,-9.815613398001220291e-02
8.307219933624366837e-01,5.575406122724710922e-01,2.691274790248497695e+01,-6.270090755555191020e-02,-6.108134766739476557e-02
6.475452573123377520e-02,4.000070167672956645e-01,3.668587231985394936e+00,8.411839042058849580e-02,8.887849976058750934e-02
3.878755120854564531e-01,5.153850189657003256e-01,2.290266462158831473e+01,-7.909349180046920669e-02,-8.059727106299191535e-02
5.592865147695511574e-01,5.582320707926213821e-01,2.684552895512090132e+01,-1.282618272886063004e-01,-1.210781445881616014e-01
6.179141445418384615e-01,6.719481309655329637e-01,2.170166758367204451e+01,-1.386939843170407749e-01,-1.418574553796413396e-01
2.550179731333710453e-01,8.710054292149335131e-01,7.635785032525658877e+00,-5.241672097504324057e-02,-5.645835948447386343e-02
4.013051932168633096e-01,2.800249572683001231e-01,8.179393509742888568e+01,-1.084932560776090682e-01,-1.103245911718603312e-01
9.380660453609762639e-01,8.807622925378495449e-01,2.943401401399756701e+00,-7.798840364756920440e-03,-8.372427324592604525e-03
6.458737389317100730e-01,8.881483741294035061e-01,3.863379581511915006e+01,-1.849584290381229290e-01,-1.919650200386181782e-01
5.832669234440487349e-01,7.455472135769293240e-01,9.994928521168207070e+00,-1.371439151307821680e-01,-1.373193890514264048e-01
7.399273630944409874e-02,6.720132187687479774e-01,6.408865746961275534e+01,5.908112488064595769e-02,5.074369192844885301e-02
6.113273249028475242e-02,1.546807634910277729e-01,3.513856888972518799e+00,4.618171097054757368e-02,5.314240297327506996e-02
2.171704788754233451e-01,7.240941774986277002e-01,7.244029438203702398e+01,-2.117801303284638781e-02,-2.158299778988485851e-02
1.450663203316603644e-01,5.890107673209546979e-01,2.853548198447753759e+00,6.960940448972544048e-02,6.639961586624557044e-02
9.740749306878219160e-01,2.997430629427151882e-01,1.040527479469863437e+01,5.241389614183727258e-02,4.787220555041941245e-02
1.269220465061086239e-02,2.937337835930357022e-01,3.104812579604664613e+00,7.798929452477765256e-02,7.606714215373666654e-02
3.685266585969067532e-01,3.668819269203247302e-01,7.385692272847312267e+01,-8.374015158816883186e-02,-8.485554893032096202e-02
6.725400063132556949e-02,3.569367739187717659e-01,6.648596091794988006e+00,7.289643117308684805e-02,6.767387634503004012e-02
6.372103471513230755e-01,4.194783411414110263e-01,1.807944741554791435e+01,-1.276499022222552515e-01,-1.322488776913694208e-01
5.560253803336193124e-02,5.246075154304487009e-01,8.006208456219464153e+01,7.707812850825086770e-02,7.614225348294317852e-02
7.704144283088784628e-02,7.322978656666395691e-01,1.581699954181633849e+01,5.200173199199939478e-02,4.939781325302119303e-02
8.834365549595650513e-02,4.183003535828014874e-01,2.137768546181491924e+00,9.359558769405806888e-02,9.829165321244967557e-02
2.763494286768219399e-01,1.225367182091560009e-01,4.378073329122735657e+01,-8.347856476201592768e-02,-7.778921289078830070e-02
5.748309066367175424e-01,6.525592128316819451e-01,2.252589650882592665e+00,-4.749549897740035220e-02,-4.741539295940090659e-02
7.993396452782366435e-01,1.013208154400943306e-01,7.167340535522017220e+00,-1.229367114162777108e-01,-1.205687135560050693e-01
2.718477528112355768e-01,4.770984600201478854e-01,4.748372812958601585e+00,3.342259187787188779e-03,-3.333682680338411614e-03
2.875076354380770582e-01,6.238944483655777251e-01,5.498408397804253944e+00,-1.396633014389575544e-02,-1.077924159673268080e-02
8.179925010728982260e-01,5.920235630526292647e-01,5.641989560995007480e+00,-5.389080138102431139e-02,-5.404371872859062981e-02
7.410294125727960868e-01,7.504610050913423924e-01,4.187892282174137648e+01,-1.319977239916005352e-01,-1.295743824118463505e-01
1.342784533901879573e-01,8.556571406108183231e-01,1.091478163759613906e+01,3.051133909657249843e-03,1.105291456762554775e-02
8.002219560122297848e-01,3.663506126174068678e-01,6.772557307832066442e+00,-7.053712134113859777e-02,-8.194141012286042247e-02
8.246260864625755138e-01,6.802447921755063742e-01,6.106683699753590489e+00,-6.067699556105887737e-02,-5.937225466579173355e-02
1.842692678957637553e-01,7.918971828280522152e-01,3.156381716717719499e+01,-1.394561700969526585e-02,-1.944121232553458131e-02
6.244090386011025284e-01,7.747495995054506368e-01,3.661519013443437132e+01,-1.590170692317037227e-01,-1.560560857746812746e-01
2.028087493848131917e-01,7.377205068467617144e-01,1.473303212774720805e+01,-7.982317314750242421e-03,-1.454888450189257415e-02
2.486228577875208845e-01,5.173638449670194817e-01,3.541285711136710290e+01,-1.726583568358897036e-02,-1.974283351860893834e-02
4.941256402220691735e-01,7.273503995722981896e-01,5.899654376181067761e+01,-1.383934077206607216e-01,-1.373797389418588422e-01
5.217756273917922849e-01,2.889861629993165093e-01,1.317952966209427146e+01,-1.286069157516367412e-01,-1.255393688194598734e-01
4.794528450902235117e-01,5.105460177230073393e-01,4.776584787170386370e+00,-7.283714730952184357e-02,-7.246317686283898496e-02
5.403182322381244740e-01,5.366363213653981834e-01,6.478980014161018630e+01,-1.298327790570110163e-01,-1.337969337519500646e-01
2.189013828969434139e-01,2.199041798812239878e-01,6.255292054134120860e+01,-3.192035633877421397e-02,-3.468801742735125315e-02
7.730087607653538528e-01,7.912083355348465963e-01,1.303970630992531277e+01,-1.181649591970525548e-01,-1.137424447408056649e-01
2.822914437880361671e-01,4.547437528122612038e-01,4.921502333563250176e+00,-3.015123310013523295e-03,-3.042621388446215859e-03
9.044296239247280322e-01,4.185843672880625865e-01,4.523429362477585869e+00,8.257770025248828416e-03,-1.613019589564584910e-04
5.148521975177977605e-01,5.689276681849328998e-01,7.103785075467953014e+00,-9.831448332864184403e-02,-9.409616978729339054e-02
3.076103718856930680e-01,5.730074758778406219e-01,1.701555494013467396e+01,-4.263395102792905123e-02,-4.055270862936168064e-02
1.808962244581341638e-01,3.710785774136490245e-01,9.762696208204489778e+01,9.634768422015937972e-03,1.400184614827567134e-02
4.854998831677096449e-01,6.549101428999787311e-01,6.175700363871150955e+01,-1.264247050474197609e-01,-1.281078423793031718e-01
