t,p,D,dp_dt,dp_dt_noisy
6.961392278455691418e+00,3.389138077086999434e-01,3.738664239932934508e-02,3.577240123997196819e-02,3.537228648896689753e-02
6.991398279655931525e+00,3.399859041054090203e-01,3.741706178560631063e-02,3.568638784174772705e-02,3.366712203125892672e-02
7.021404280856170743e+00,3.410554187205173671e-01,3.744700379176608973e-02,3.560031842829618903e-02,3.602083171559176261e-02
7.051410282056410850e+00,3.421223499389681733e-01,3.747647255993744042e-02,3.551419699211656733e-02,3.577376045100862795e-02
7.081416283256650956e+00,3.431866962721424330e-01,3.750547220149064165e-02,3.542802746652865681e-02,3.401564625105688022e-02
7.111422284456891063e+00,3.442484563436367662e-01,3.753400679608707297e-02,3.534181372744844146e-02,3.611213581024293878e-02
7.141428285657131170e+00,3.453076288678393335e-01,3.756208037297727870e-02,3.525555959769171438e-02,3.455445979725828981e-02
7.171434286857371276e+00,3.463642126973277002e-01,3.758969691718334893e-02,3.516926884308596568e-02,3.404308072693266324e-02
7.201440288057611383e+00,3.474182067923877182e-01,3.761686038604217241e-02,3.508294517356951719e-02,3.517867588453377214e-02
7.231446289257851490e+00,3.484696102190762979e-01,3.764357470955688456e-02,3.499659224387801498e-02,3.481812181247880000e-02
7.261452290458091596e+00,3.495184221492216303e-01,3.766984379039681197e-02,3.491021365411187127e-02,3.511283765510302135e-02
7.291458291658331703e+00,3.505646418604229098e-01,3.769567150389750709e-02,3.482381295029698259e-02,3.321806489197254297e-02
7.321464292858571810e+00,3.516082687360503889e-01,3.772106169806074133e-02,3.473739362493895311e-02,3.654962374121132479e-02
7.351470294058811916e+00,3.526493022652456011e-01,3.774601819355448418e-02,3.465095911757043456e-02,3.404830050302670719e-02
7.381476295259052023e+00,3.536877420429210273e-01,3.777054478371293100e-02,3.456451281529206165e-02,3.302485350679565390e-02
7.411482296459292129e+00,3.547235877697603734e-01,3.779464523453648916e-02,3.447805805330678847e-02,3.509690024187393786e-02
7.441488297659532236e+00,3.557568392522184597e-01,3.781832328469179189e-02,3.439159811544774403e-02,3.403679398534656397e-02
7.471494298859771455e+00,3.567874963951798151e-01,3.784158264519316833e-02,3.430513623533185119e-02,3.462999472110475652e-02
7.501500300060011561e+00,3.578155591721785544e-01,3.786442698429579728e-02,3.421867560085652127e-02,3.387906717023148051e-02
7.531506301260251668e+00,3.588410276731554549e-01,3.788685992577738026e-02,3.413221935095025333e-02,3.407247899047033401e-02
7.561512302460491775e+00,3.598639020802769650e-01,3.790888506796818991e-02,3.404577057609297491e-02,3.429154341983160770e-02
7.591518303660731881e+00,3.608841826632809835e-01,3.793050598479363184e-02,3.395933231911629074e-02,3.321267943513338955e-02
7.621524304860971988e+00,3.619018697794770256e-01,3.795172622577430710e-02,3.387290757572487127e-02,3.455164717158443199e-02
7.651530306061212094e+00,3.629169638737458903e-01,3.797254931602596362e-02,3.378649929501081894e-02,3.331659919593127350e-02
7.681536307261452201e+00,3.639294654785398819e-01,3.799297875625951698e-02,3.370011037996109571e-02,3.283042323579062061e-02
7.711542308461692308e+00,3.649393752138828662e-01,3.801301802278104353e-02,3.361374368795794904e-02,3.369077610978045423e-02
7.741548309661932414e+00,3.659466937873700476e-01,3.803267056749179420e-02,3.352740203127278079e-02,3.397244330976382370e-02
7.771554310862172521e+00,3.669514219941680810e-01,3.805193981788817376e-02,3.344108817755304941e-02,3.321200883593441316e-02
7.801560312062412628e+00,3.679535607170152378e-01,3.807082917706175462e-02,3.335480485030250380e-02,3.249228506322294346e-02
7.831566313262652734e+00,3.689531109257755404e-01,3.808934202372124544e-02,3.326855472939063696e-02,3.388834029569926659e-02
7.861572314462892841e+00,3.699500736486047159e-01,3.810748170590756018e-02,3.318234045455565467e-02,3.142201166243287908e-02
7.891578315663132948e+00,3.709444499966673692e-01,3.812525152486855029e-02,3.309616462527239372e-02,3.206530048923686427e-02
7.921584316863372166e+00,3.719362411676810365e-01,3.814265475484178436e-02,3.301002979901179746e-02,3.304955268954518077e-02
7.951590318063612273e+00,3.729254484311066986e-01,3.815969464819717744e-02,3.292393849247727405e-02,3.156287909417220677e-02
7.981596319263852379e+00,3.739120731281484478e-01,3.817637443543695636e-02,3.283789318207171876e-02,3.286588744632088638e-02
8.011602320464092486e+00,3.748961166717537097e-01,3.819269732519568750e-02,3.275189630435752786e-02,3.269703318633906258e-02
8.041608321664332593e+00,3.758775805466131881e-01,3.820866650424024902e-02,3.266595025650983336e-02,3.356469004536800221e-02
8.071614322864572699e+00,3.768564663091610312e-01,3.822428513746987250e-02,3.258005739676328449e-02,3.166526704494999206e-02
8.101620324064812806e+00,3.778327755875744431e-01,3.823955636791608742e-02,3.249422004485198051e-02,3.186831352121034105e-02
8.131626325265052913e+00,3.788065100817740727e-01,3.825448331674277669e-02,3.240844048244299891e-02,3.274162216714399803e-02
8.161632326465293019e+00,3.797776715634238465e-01,3.826906908324612805e-02,3.232272095356357455e-02,2.986515736335776730e-02
8.191638327665533126e+00,3.807462618759309692e-01,3.828331674485467573e-02,3.223706366502163134e-02,3.533710596393621617e-02
8.221644328865773232e+00,3.817122829292849406e-01,3.829722935679972379e-02,3.215147078730011543e-02,3.145282005683834592e-02
8.251650330066013339e+00,3.826757366749897749e-01,3.831080993842576887e-02,3.206594445833464008e-02,3.133610940560908192e-02
8.281656331266253446e+00,3.836366251450953335e-01,3.832406147101336674e-02,3.198048678065726347e-02,3.284161429156097489e-02
8.311662332466493552e+00,3.845949504341287239e-01,3.833698691515665530e-02,3.189509982186351095e-02,3.185526798042782881e-02
8.341668333666733659e+00,3.855507146947377839e-01,3.834958921180718627e-02,3.180978561531243309e-02,3.003035699660884170e-02
8.371674334866973766e+00,3.865039201376908595e-01,3.836187128227390442e-02,3.172454616053069915e-02,3.235147354062330866e-02
8.401680336067213872e+00,3.874545690318770275e-01,3.837383602822314749e-02,3.163938342361004297e-02,3.249476125760925038e-02
8.431686337267453979e+00,3.884026637043060948e-01,3.838548633167867402e-02,3.155429933759887340e-02,3.110435306412293044e-02
8.461692338467694086e+00,3.893482065401084324e-01,3.839682505502161475e-02,3.146929580288748696e-02,3.118769544459546253e-02
8.491698339667934192e+00,3.902911999825351419e-01,3.840785504099053504e-02,3.138437468758738941e-02,3.187035928484677899e-02
8.521704340868174299e+00,3.912316465329579440e-01,3.841857911268136555e-02,3.129953782790455274e-02,3.039075757799010458e-02
8.551710342068414406e+00,3.921695487508692901e-01,3.842900007354745073e-02,3.121478702850687473e-02,3.165317559271378645e-02
8.581716343268654512e+00,3.931049092538821399e-01,3.843912070739954889e-02,3.113012406288576811e-02,3.132942257333026781e-02
8.611722344468892842e+00,3.940377307103130611e-01,3.844894377753324544e-02,3.104555067444707619e-02,3.037061805867115674e-02
8.641728345669132949e+00,3.949680158217573900e-01,3.845847201134415527e-02,3.096106857962663966e-02,2.956896670581479411e-02
8.671734346869373056e+00,3.958957673571896763e-01,3.846770810408521590e-02,3.087667946484098230e-02,3.065107363407989713e-02
8.701740348069613162e+00,3.968209881341089873e-01,3.847665473293225558e-02,3.079238498741436458e-02,2.991696272915419716e-02
8.731746349269853269e+00,3.977436810165118630e-01,3.848531455739173657e-02,3.070818677607843258e-02,3.170959700175859930e-02
8.761752350470093376e+00,3.986638489148923159e-01,3.849369021930070661e-02,3.062408643131628305e-02,3.076817179981620673e-02
8.791758351670333482e+00,3.995814947862418864e-01,3.850178434282684747e-02,3.054008552570093224e-02,3.132217004826082923e-02
8.821764352870573589e+00,4.004966216340496432e-01,3.850959953446842637e-02,3.045618560422818852e-02,3.059080753957264809e-02
8.851770354070813696e+00,4.014092325083022383e-01,3.851713838305434456e-02,3.037238818464415777e-02,3.063528930172918982e-02
8.881776355271053802e+00,4.023193305054836300e-01,3.852440345974408875e-02,3.028869475776743009e-02,2.950569584053704814e-02
8.911782356471293909e+00,4.032269187685755263e-01,3.853139731802776580e-02,3.020510678780577787e-02,3.087315421437792154e-02
8.941788357671534015e+00,4.041320004870569971e-01,3.853812249372610965e-02,3.012162571266789948e-02,3.190632398697492572e-02
8.971794358871774122e+00,4.050345788969046956e-01,3.854458150499042585e-02,3.003825294426979223e-02,2.972856538875225108e-02
9.001800360072014229e+00,4.059346572759612304e-01,3.855077685181752117e-02,2.995498986929700722e-02,2.936221534158285976e-02
9.031806361272254335e+00,4.068322389253449245e-01,3.855671100267374363e-02,2.987183785215264883e-02,2.971400114996229636e-02
9.061812362472494442e+00,4.077273272004331428e-01,3.856238639447522737e-02,2.978879823236566665e-02,2.930751794876454430e-02
9.091818363672734549e+00,4.086199254961592753e-01,3.856780544751831075e-02,2.970587232516687728e-02,2.900439302651333651e-02
9.121824364872974655e+00,4.095100372441075054e-01,3.857297056619630321e-02,2.962306142199990291e-02,2.976125506596806816e-02
9.151830366073214762e+00,4.103976659125125326e-01,3.857788413899949226e-02,2.954036679081078684e-02,2.924944925776069501e-02
9.181836367273454869e+00,4.112828150062596833e-01,3.858254853851515037e-02,2.945778967633290446e-02,3.089666327017556377e-02
9.211842368473694975e+00,4.121654880668851884e-01,3.858696612142753501e-02,2.937533130036686091e-02,2.937553294332198583e-02
9.241848369673935082e+00,4.130456886725756838e-01,3.859113922851786782e-02,2.929299286205586453e-02,2.961690483968729137e-02
9.271854370874175189e+00,4.139234204381685989e-01,3.859507018466436234e-02,2.921077553815632985e-02,3.016279740615613117e-02
9.301860372074415295e+00,4.147986870151519900e-01,3.859876129884221713e-02,2.912868048330384887e-02,2.882792463079930645e-02
9.331866373274655402e+00,4.156714920916646516e-01,3.860221486412359487e-02,2.904670883027487063e-02,3.048344537036381044e-02
9.361872374474895508e+00,4.165418393924959495e-01,3.860543315767764327e-02,2.896486169024362414e-02,2.833216747772351191e-02
9.391878375675135615e+00,4.174097326785039530e-01,3.860841844077013418e-02,2.888314015308970917e-02,2.807481245120358598e-02
9.421884376875375722e+00,4.182751757281608640e-01,3.861117295172152020e-02,2.880154528982513396e-02,2.843527827097488275e-02
9.451890378075615828e+00,4.191381723565653639e-01,3.861369889485954943e-02,2.872007815172519449e-02,2.860536075975805836e-02
9.481896379275855935e+00,4.199987264147795329e-01,3.861599845714222545e-02,2.863873976955932932e-02,2.723742156946027879e-02
9.511902380476094265e+00,4.208568417822218799e-01,3.861807381121749178e-02,2.855753115435633038e-02,2.852243637022748232e-02
9.541908381676334372e+00,4.217125223666673417e-01,3.861992711542324569e-02,2.847645329764627795e-02,2.680896670720685562e-02
9.571914382876574479e+00,4.225657721042472836e-01,3.862156051378732441e-02,2.839550717169827404e-02,2.978764557224377121e-02
9.601920384076814585e+00,4.234165949594492218e-01,3.862297613602751201e-02,2.831469372975397095e-02,2.823369677834627542e-02
9.631926385277054692e+00,4.242649949251173225e-01,3.862417609755153941e-02,2.823401390625724511e-02,2.759205618156126971e-02
9.661932386477294799e+00,4.251109760224519030e-01,3.862516249945707053e-02,2.815346861707970771e-02,2.724513049879613569e-02
9.691938387677534905e+00,4.259545423010098197e-01,3.862593742853173695e-02,2.807305875974245093e-02,2.768862828553425581e-02
9.721944388877775012e+00,4.267956978387041356e-01,3.862650295725309629e-02,2.799278521363390143e-02,2.776970574520347401e-02
9.751950390078015118e+00,4.276344467418045636e-01,3.862686114378865304e-02,2.791264884022391299e-02,2.686813787461255279e-02
9.781956391278255225e+00,4.284707931449368568e-01,3.862701403199587241e-02,2.783265048327407051e-02,2.691285538945123457e-02
9.811962392478495332e+00,4.293047412063454860e-01,3.862696365061188408e-02,2.775279096954360453e-02,2.756561596448206877e-02
9.841968393678735438e+00,4.301362950958439457e-01,3.862671199988086668e-02,2.767307111088621041e-02,2.715228736309056867e-02
9.871974394878975545e+00,4.309654590183246703e-01,3.862626105482441091e-02,2.759349170198560283e-02,2.853270480566392348e-02
9.901980396079215652e+00,4.317922372015483012e-01,3.862561277724620157e-02,2.751405352104471097e-02,2.865192389529023706e-02
9.931986397279455758e+00,4.326166338946770273e-01,3.862476911608424962e-02,2.743475733010694237e-02,2.745077853370683080e-02
9.961992398479695865e+00,4.334386533682743625e-01,3.862373200741088530e-02,2.735560387525357712e-02,2.782920344730810402e-02
9.991998399679935972e+00,4.342582999143053679e-01,3.862250337443275811e-02,2.727659388679749483e-02,2.594140551317237336e-02
1.002200440088017608e+01,4.350755778461365963e-01,3.862108512749082984e-02,2.719772807947370974e-02,2.783514578890632432e-02
1.005201040208041618e+01,4.358904914985361478e-01,3.861947916406038156e-02,2.711900715262633571e-02,2.708842368311307341e-02
1.008201640328065629e+01,4.367030452276733921e-01,3.861768736875100666e-02,2.704043179039256409e-02,2.752510010634339963e-02
1.011202240448089640e+01,4.375132434111193014e-01,3.861571161330663166e-02,2.696200266188312003e-02,2.856235879347678031e-02
1.014202840568113650e+01,4.383210904478463954e-01,3.861355375660548150e-02,2.688372042135965187e-02,2.460286266501528901e-02
1.017203440688137661e+01,4.391265907582285188e-01,3.861121564466012124e-02,2.680558570840916449e-02,2.706653388746259326e-02
1.020204040808161672e+01,4.399297487840411192e-01,3.860869911061740739e-02,2.672759914811509083e-02,2.562848008494722843e-02
1.023204640928185682e+01,4.407305689816280458e-01,3.860600597296640069e-02,2.664976135197809001e-02,2.724195804338257892e-02
1.026205241048209693e+01,4.415290558171276469e-01,3.860313802155482255e-02,2.657207291921648284e-02,2.525875948178801789e-02
1.029205841168233704e+01,4.423252137837312414e-01,3.860009702620567640e-02,2.649453443480142764e-02,2.599913486779743474e-02
1.032206441288257714e+01,4.431190473905729510e-01,3.859688474513024714e-02,2.641714647028666624e-02,2.661988022604704074e-02
1.035207041408281725e+01,4.439105611623772041e-01,3.859350292498869850e-02,2.633990958400284424e-02,2.695341897043821572e-02
1.038207641528305736e+01,4.446997596394582919e-01,3.858995330089007303e-02,2.626282432121806662e-02,2.633761841055463904e-02
1.041208241648329569e+01,4.454866473777206459e-01,3.858623759639232681e-02,2.618589121429518510e-02,2.539306027530737267e-02
1.044208841768353579e+01,4.462712289486587824e-01,3.858235752350228087e-02,2.610911078284656670e-02,2.555557856513115955e-02
1.047209441888377590e+01,4.470535089393571915e-01,3.857831478267564895e-02,2.603248353388609368e-02,2.691698642513547235e-02
1.050210042008401601e+01,4.478334919524904478e-01,3.857411106281703056e-02,2.595600996197844346e-02,2.595051034629190442e-02
1.053210642128425611e+01,4.486111826063232111e-01,3.856974804127991791e-02,2.587969054938560678e-02,2.419587615254454802e-02
1.056211242248449622e+01,4.493865855347100591e-01,3.856522738386669591e-02,2.580352576621113697e-02,2.664718847448082836e-02
1.059211842368473633e+01,4.501597053870958209e-01,3.856055074482861444e-02,2.572751607054149514e-02,2.614376455025496995e-02
1.062212442488497643e+01,4.509305468285151886e-01,3.855571976686583691e-02,2.565166190858511261e-02,2.652507745383705928e-02
1.065213042608521654e+01,4.516991145347996062e-01,3.855073607987553191e-02,2.557596371533460075e-02,2.523933624895791789e-02
1.068213642728545665e+01,4.524654131860124662e-01,3.854560128799469632e-02,2.550042191588204263e-02,2.632857843430865333e-02
1.071214242848569675e+01,4.532294474831322639e-01,3.854031697571200926e-02,2.542503692362206580e-02,2.436397200362038981e-02
1.074214842968593686e+01,4.539912221384808655e-01,3.853488471703115509e-02,2.534980914094026733e-02,2.591980895180572703e-02
1.077215443088617697e+01,4.547507418751272623e-01,3.852930607560359211e-02,2.527473895939884307e-02,2.478435864977078518e-02
