Lt,C,C_noisy
4.321206934874416206e+00,1.585257729380616265e+00,1.564339301922280878e+00
4.332318292953989847e+00,1.585935401225776697e+00,1.584903370345243534e+00
4.343429651033562600e+00,1.586608924308044788e+00,1.570412315802514058e+00
4.354541009113136241e+00,1.587278332089756994e+00,1.622973615141080961e+00
4.365652367192708994e+00,1.587943657654909524e+00,1.557132028605549889e+00
4.376763725272282635e+00,1.588604933714574674e+00,1.610730002955068629e+00
4.387875083351855388e+00,1.589262192612232560e+00,1.586070577621963018e+00
4.398986441431429029e+00,1.589915466329011373e+00,1.599261464118919118e+00
4.410097799511002670e+00,1.590564786488843030e+00,1.584413747890015545e+00
4.421209157590575423e+00,1.591210184363532232e+00,1.582823852359682260e+00
4.432320515670149064e+00,1.591851690877746250e+00,1.575582932110165757e+00
4.443431873749721817e+00,1.592489336613916562e+00,1.619553946798958810e+00
4.454543231829295458e+00,1.593123151817064986e+00,1.596284172219545328e+00
4.465654589908868211e+00,1.593753166399549670e+00,1.589377197333291969e+00
4.476765947988441852e+00,1.594379409945730686e+00,1.602671383679832973e+00
4.487877306068014605e+00,1.595001911716563914e+00,1.599770344956746859e+00
4.498988664147588246e+00,1.595620700654115875e+00,1.588768634979651706e+00
4.510100022227160999e+00,1.596235805386005513e+00,1.603056005322779143e+00
4.521211380306734640e+00,1.596847254229778024e+00,1.607329386166802987e+00
4.532322738386308281e+00,1.597455075197200092e+00,1.632614899482894177e+00
4.543434096465881034e+00,1.598059295998491613e+00,1.576940618388595672e+00
4.554545454545454675e+00,1.598659944046486592e+00,1.557733792339509593e+00
4.565656812625027428e+00,1.599257046460724307e+00,1.590946567849508053e+00
4.576768170704601069e+00,1.599850630071479873e+00,1.637613095801840446e+00
4.587879528784173822e+00,1.600440721423723067e+00,1.612760379004868794e+00
4.598990886863747463e+00,1.601027346781018768e+00,1.599717041548805341e+00
4.610102244943320215e+00,1.601610532129361220e+00,1.594522296482846269e+00
4.621213603022893857e+00,1.602190303180948128e+00,1.573473082985101135e+00
4.632324961102467498e+00,1.602766685377893907e+00,1.630877205458705959e+00
4.643436319182040251e+00,1.603339703895883872e+00,1.625291744828091245e+00
4.654547677261613892e+00,1.603909383647767584e+00,1.638308808872338540e+00
4.665659035341186645e+00,1.604475749287098463e+00,1.584889828045982885e+00
4.676770393420760286e+00,1.605038825211615006e+00,1.633673942734233719e+00
4.687881751500333039e+00,1.605598635566664933e+00,1.624522559887136453e+00
4.698993109579906680e+00,1.606155204248578716e+00,1.619957792474812752e+00
4.710104467659479432e+00,1.606708554907986253e+00,1.586403080801451981e+00
4.721215825739053074e+00,1.607258710953082037e+00,1.609102229881714585e+00
4.732327183818625826e+00,1.607805695552840586e+00,1.595537161598306053e+00
4.743438541898199468e+00,1.608349531640176355e+00,1.610371795798027250e+00
4.754549899977773109e+00,1.608890241915060582e+00,1.574986417012721240e+00
4.765661258057345862e+00,1.609427848847582609e+00,1.588041664292945132e+00
4.776772616136919503e+00,1.609962374680967034e+00,1.601394062212890157e+00
4.787883974216492255e+00,1.610493841434541995e+00,1.570702416550883829e+00
4.798995332296065897e+00,1.611022270906663278e+00,1.616590522799435270e+00
4.810106690375638649e+00,1.611547684677588244e+00,1.626581627716585654e+00
4.821218048455212291e+00,1.612070104112309998e+00,1.603426557491870907e+00
4.832329406534785043e+00,1.612589550363344060e+00,1.608921801585614153e+00
4.843440764614358685e+00,1.613106044373473491e+00,1.611587951657047268e+00
4.854552122693931437e+00,1.613619606878450741e+00,1.635091199532226813e+00
4.865663480773505079e+00,1.614130258409657959e+00,1.629480061059502383e+00
4.876774838853078720e+00,1.614638019296726235e+00,1.634435478769262318e+00
4.887886196932651472e+00,1.615142909670113536e+00,1.627068533656783167e+00
4.898997555012225114e+00,1.615644949463645563e+00,1.621401506265441439e+00
4.910108913091797866e+00,1.616144158417015086e+00,1.631073919841877995e+00
4.921220271171371508e+00,1.616640556078244195e+00,1.642695352353699789e+00
4.932331629250944260e+00,1.617134161806107029e+00,1.667036371917469451e+00
4.943442987330517902e+00,1.617624994772520086e+00,1.638234228244964452e+00
4.954554345410090654e+00,1.618113073964891235e+00,1.609479985724143525e+00
4.965665703489664295e+00,1.618598418188435195e+00,1.609020834761063723e+00
4.976777061569237048e+00,1.619081046068453933e+00,1.602825661408963986e+00
4.987888419648810689e+00,1.619560976052582868e+00,1.626243180591300019e+00
4.998999777728384331e+00,1.620038226413002214e+00,1.630767791551022805e+00
5.010111135807957083e+00,1.620512815248615457e+00,1.604307510303469630e+00
5.021222493887530725e+00,1.620984760487195642e+00,1.613329545203422422e+00
5.032333851967103477e+00,1.621454079887497901e+00,1.630520458710557730e+00
5.043445210046677118e+00,1.621920791041342902e+00,1.643928962908784541e+00
5.054556568126249871e+00,1.622384911375665872e+00,1.621716839104085484e+00
5.065667926205823512e+00,1.622846458154539206e+00,1.667688893053436594e+00
5.076779284285396265e+00,1.623305448481160429e+00,1.636559705818211974e+00
5.087890642364969906e+00,1.623761899299813738e+00,1.632810102917174211e+00
5.099002000444542659e+00,1.624215827397802236e+00,1.604701990437511494e+00
5.110113358524116300e+00,1.624667249407349967e+00,1.645043689113267149e+00
5.121224716603689942e+00,1.625116181807478632e+00,1.618437122984701437e+00
5.132336074683262694e+00,1.625562640925852342e+00,1.623441814205303313e+00
5.143447432762836335e+00,1.626006642940600821e+00,1.591546403328381931e+00
5.154558790842409088e+00,1.626448203882111088e+00,1.650781202599500563e+00
5.165670148921982729e+00,1.626887339634796703e+00,1.667393921720276673e+00
5.176781507001555482e+00,1.627324065938836384e+00,1.631128854188061306e+00
5.187892865081129123e+00,1.627758398391894179e+00,1.622496012509801355e+00
5.199004223160701876e+00,1.628190352450808120e+00,1.628375033661377147e+00
5.210115581240275517e+00,1.628619943433257999e+00,1.620735110687773650e+00
5.221226939319848270e+00,1.629047186519408275e+00,1.643790838243687658e+00
5.232338297399421911e+00,1.629472096753526333e+00,1.640430567128837946e+00
5.243449655478995552e+00,1.629894689045580325e+00,1.626469025792812939e+00
5.254561013558568305e+00,1.630314978172809237e+00,1.606905289031769879e+00
5.265672371638141946e+00,1.630732978781276099e+00,1.621596879357019461e+00
5.276783729717714699e+00,1.631148705387392761e+00,1.628897824714771181e+00
5.287895087797288340e+00,1.631562172379430020e+00,1.617429017305441308e+00
5.299006445876861093e+00,1.631973394018999546e+00,1.671761663734659509e+00
5.310117803956434734e+00,1.632382384442520262e+00,1.603160159077645641e+00
5.321229162036007487e+00,1.632789157662658308e+00,1.610163149376054870e+00
5.332340520115581128e+00,1.633193727569752784e+00,1.627648833117161020e+00
5.343451878195153881e+00,1.633596107933216857e+00,1.653150297193203944e+00
5.354563236274727522e+00,1.633996312402921092e+00,1.625327185531872942e+00
5.365674594354301163e+00,1.634394354510556591e+00,1.622111471921988013e+00
5.376785952433873916e+00,1.634790247670979468e+00,1.651337775609225567e+00
5.387897310513447557e+00,1.635184005183536460e+00,1.670653752225975897e+00
5.399008668593020310e+00,1.635575640233372763e+00,1.627701597393184985e+00
5.410120026672593951e+00,1.635965165892719675e+00,1.656294230329111272e+00
5.421231384752166704e+00,1.636352595122166687e+00,1.659998396304919632e+00
5.432342742831740345e+00,1.636737940771913813e+00,1.634648384365758655e+00
5.443454100911313098e+00,1.637121215583009493e+00,1.618974495313344475e+00
5.454565458990886739e+00,1.637502432188567170e+00,1.635662180008745192e+00
5.465676817070460380e+00,1.637881603114970552e+00,1.636063151233703161e+00
5.476788175150033133e+00,1.638258740783056222e+00,1.655783359763562945e+00
5.487899533229606774e+00,1.638633857509285807e+00,1.628504684268616387e+00
5.499010891309179527e+00,1.639006965506897950e+00,1.688098026535786778e+00
5.510122249388753168e+00,1.639378076887047175e+00,1.665051976401649814e+00
5.521233607468325921e+00,1.639747203659926100e+00,1.643451389097129622e+00
5.532344965547899562e+00,1.640114357735871664e+00,1.645437717934052468e+00
5.543456323627472315e+00,1.640479550926458696e+00,1.636513519706777053e+00
5.554567681707045956e+00,1.640842794945576166e+00,1.613611480515083185e+00
5.565679039786618709e+00,1.641204101410491223e+00,1.644708171051611156e+00
5.576790397866192350e+00,1.641563481842896355e+00,1.653228246467518092e+00
5.587901755945765991e+00,1.641920947669946340e+00,1.639945281520993836e+00
5.599013114025338744e+00,1.642276510225275876e+00,1.662666049505117538e+00
5.610124472104912385e+00,1.642630180750008773e+00,1.644423813302961612e+00
5.621235830184485138e+00,1.642981970393751823e+00,1.642889591621711665e+00
5.632347188264058779e+00,1.643331890215573798e+00,1.627243455407436201e+00
5.643458546343631532e+00,1.643679951184974453e+00,1.658830140416073684e+00
5.654569904423205173e+00,1.644026164182837757e+00,1.615591091392035050e+00
5.665681262502777926e+00,1.644370540002375813e+00,1.638713299995473660e+00
5.676792620582351567e+00,1.644713089350056556e+00,1.637672771861162335e+00
5.687903978661924320e+00,1.645053822846522795e+00,1.676865987916229317e+00
5.699015336741497961e+00,1.645392751027496825e+00,1.620922737324865137e+00
5.710126694821071602e+00,1.645729884344674598e+00,1.646984818975917531e+00
5.721238052900644355e+00,1.646065233166607467e+00,1.665316932156782226e+00
5.732349410980217996e+00,1.646398807779572593e+00,1.641252652350741137e+00
5.743460769059790749e+00,1.646730618388431822e+00,1.670161616400467564e+00
5.754572127139364390e+00,1.647060675117480777e+00,1.645934366526759396e+00
5.765683485218937143e+00,1.647388988011285083e+00,1.653666248742795331e+00
5.776794843298510784e+00,1.647715567035507256e+00,1.666697764923743552e+00
5.787906201378083537e+00,1.648040422077721834e+00,1.664912967721697834e+00
5.799017559457657178e+00,1.648363562948220729e+00,1.635314733220820882e+00
5.810128917537229931e+00,1.648684999380808591e+00,1.673494036261251372e+00
5.821240275616803572e+00,1.649004741033587296e+00,1.637110372871625197e+00
5.832351633696377213e+00,1.649322797489730874e+00,1.688108967484637235e+00
5.843462991775949966e+00,1.649639178258249572e+00,1.638658625609314745e+00
5.854574349855523607e+00,1.649953892774746578e+00,1.662514212980539696e+00
5.865685707935096360e+00,1.650266950402162536e+00,1.643020491697616103e+00
5.876797066014670001e+00,1.650578360431511626e+00,1.677020982330720500e+00
5.887908424094242754e+00,1.650888132082610316e+00,1.675152531758530072e+00
5.899019782173816395e+00,1.651196274504792783e+00,1.661198474147658866e+00
5.910131140253389148e+00,1.651502796777621018e+00,1.664631992758071943e+00
5.921242498332962789e+00,1.651807707911585155e+00,1.605887272384758147e+00
5.932353856412535542e+00,1.652111016848793579e+00,1.638433179371806547e+00
5.943465214492109183e+00,1.652412732463656386e+00,1.655087659562630487e+00
5.954576572571682824e+00,1.652712863563559731e+00,1.651270927791536725e+00
5.965687930651255577e+00,1.653011418889530626e+00,1.654994415360576898e+00
5.976799288730829218e+00,1.653308407116895307e+00,1.664245902793958454e+00
5.987910646810401971e+00,1.653603836855928710e+00,1.691436737493034803e+00
5.999022004889975612e+00,1.653897716652495076e+00,1.658809203781328678e+00
6.010133362969548365e+00,1.654190054988682324e+00,1.654588292219596024e+00
6.021244721049122006e+00,1.654480860283427557e+00,1.659734754504958332e+00
6.032356079128694759e+00,1.654770140893135899e+00,1.672492154805006903e+00
6.043467437208268400e+00,1.655057905112289784e+00,1.674902139093270570e+00
6.054578795287842041e+00,1.655344161174053141e+00,1.668148647186944444e+00
6.065690153367414794e+00,1.655628917250866916e+00,1.689135613570137417e+00
6.076801511446988435e+00,1.655912181455037935e+00,1.664446978411279643e+00
6.087912869526561188e+00,1.656193961839320217e+00,1.664024380323828600e+00
6.099024227606134829e+00,1.656474266397489847e+00,1.647540593441878309e+00
6.110135585685707582e+00,1.656753103064911858e+00,1.676143875189910926e+00
6.121246943765281223e+00,1.657030479719102001e+00,1.653840423835281515e+00
6.132358301844853976e+00,1.657306404180280079e+00,1.687941353752036466e+00
6.143469659924427617e+00,1.657580884211917294e+00,1.648470859533412103e+00
6.154581018004000370e+00,1.657853927521278692e+00,1.672924799207215596e+00
6.165692376083574011e+00,1.658125541759955413e+00,1.662005186624451181e+00
6.176803734163147652e+00,1.658395734524394483e+00,1.637691776656522213e+00
6.187915092242720405e+00,1.658664513356419956e+00,1.584988416740943373e+00
6.199026450322294046e+00,1.658931885743749834e+00,1.666291695574041665e+00
6.210137808401866799e+00,1.659197859120503660e+00,1.654977053085328720e+00
6.221249166481440440e+00,1.659462440867708111e+00,1.645878690488414620e+00
6.232360524561013193e+00,1.659725638313793716e+00,1.639601976748780165e+00
6.243471882640586834e+00,1.659987458735087351e+00,1.675892053614525201e+00
6.254583240720159587e+00,1.660247909356297846e+00,1.659105939131527041e+00
6.265694598799733228e+00,1.660506997350997160e+00,1.626619190092984280e+00
6.276805956879305981e+00,1.660764729842095111e+00,1.701096327713618850e+00
6.287917314958879622e+00,1.661021113902308333e+00,1.644750272938473090e+00
6.299028673038453263e+00,1.661276156554625461e+00,1.643219968338781589e+00
6.310140031118026016e+00,1.661529864772763876e+00,1.668866356555295249e+00
6.321251389197599657e+00,1.661782245481624898e+00,1.632696090293703772e+00
6.332362747277172410e+00,1.662033305557740981e+00,1.663237239359614206e+00
6.343474105356746051e+00,1.662283051829719138e+00,1.698440875220931678e+00
6.354585463436318804e+00,1.662531491078678592e+00,1.667201126132458633e+00
6.365696821515892445e+00,1.662778630038683980e+00,1.663849577622281473e+00
6.376808179595465198e+00,1.663024475397172575e+00,1.669695878705078185e+00
6.387919537675038839e+00,1.663269033795378604e+00,1.655879691421309863e+00
6.399030895754611592e+00,1.663512311828750700e+00,1.627751443761236372e+00
6.410142253834185233e+00,1.663754316047366455e+00,1.664101151856745453e+00
6.421253611913758874e+00,1.663995052956339649e+00,1.672760093657044367e+00
6.432364969993331627e+00,1.664234529016226372e+00,1.654083939549826798e+00
6.443476328072905268e+00,1.664472750643424037e+00,1.647456783572583738e+00
6.454587686152478021e+00,1.664709724210566621e+00,1.664262070161411033e+00
6.465699044232051662e+00,1.664945456046915240e+00,1.662563760021357417e+00
6.476810402311624415e+00,1.665179952438745836e+00,1.689052215651377198e+00
6.487921760391198056e+00,1.665413219629729991e+00,1.673867026903891331e+00
6.499033118470770809e+00,1.665645263821313282e+00,1.671499748968549470e+00
6.510144476550344450e+00,1.665876091173089879e+00,1.659718798691159236e+00
6.521255834629917203e+00,1.666105707803170910e+00,1.637789492865899144e+00
6.532367192709490844e+00,1.666334119788551060e+00,1.648008649863334618e+00
6.543478550789064485e+00,1.666561333165469394e+00,1.670079808674127753e+00
6.554589908868637238e+00,1.666787353929767068e+00,1.678339189175131363e+00
6.565701266948210879e+00,1.667012188037241049e+00,1.675539242236310677e+00
6.576812625027783632e+00,1.667235841403994057e+00,1.641828950409895516e+00
6.587923983107357273e+00,1.667458319906779618e+00,1.690161341292184538e+00
6.599035341186930026e+00,1.667679629383345130e+00,1.653927624941682550e+00
6.610146699266503667e+00,1.667899775632769810e+00,1.677704749611030888e+00
6.621258057346076420e+00,1.668118764415800204e+00,1.686925690579149872e+00
6.632369415425650061e+00,1.668336601455179924e+00,1.655714413701081522e+00
6.643480773505222814e+00,1.668553292435978275e+00,1.692133897205975401e+00
6.654592131584796455e+00,1.668768843005914437e+00,1.638961233120584282e+00
6.665703489664370096e+00,1.668983258775676770e+00,1.660867151350710502e+00
