t,T,T_core,dT_dt,dT_dt_noisy
1.350270054010802028e+02,9.353915033663167833e+02,9.832631772189404273e+02,-3.609286732255926888e-01,-3.661938216267450752e-01
1.356271254250850120e+02,9.351751261045199044e+02,9.831782807366244015e+02,-3.601858866988277841e-01,-3.728308146070248852e-01
1.362272454490897928e+02,9.349591937143720770e+02,9.830933184744623077e+02,-3.594460566295163972e-01,-3.542582074207367704e-01
1.368273654730946021e+02,9.347437044225587215e+02,9.830082907120754498e+02,-3.587091691829634721e-01,-3.701343493594884126e-01
1.374274854970994113e+02,9.345286564642040048e+02,9.829231977279548573e+02,-3.579752106005997803e-01,-3.654337745824830508e-01
1.380276055211042205e+02,9.343140480828714090e+02,9.828380397994612849e+02,-3.572441671997398371e-01,-3.536517206796278012e-01
1.386277255451090014e+02,9.340998775305630488e+02,9.827528172028246445e+02,-3.565160253733347107e-01,-3.524902917138894032e-01
1.392278455691138106e+02,9.338861430677203543e+02,9.826675302131446870e+02,-3.557907715897311585e-01,-3.597919190997818650e-01
1.398279655931186198e+02,9.336728429632233883e+02,9.825821791043907751e+02,-3.550683923924259355e-01,-3.752610504973139527e-01
1.404280856171234007e+02,9.334599754943916423e+02,9.824967641494015425e+02,-3.543488743998305934e-01,-3.501437415268748299e-01
1.410282056411282099e+02,9.332475389469832407e+02,9.824112856198854615e+02,-3.536322043050270092e-01,-3.510365697161064169e-01
1.416283256651330191e+02,9.330355316151955094e+02,9.823257437864203894e+02,-3.529183688755334614e-01,-3.670421810302512133e-01
1.422284456891378284e+02,9.328239518016647480e+02,9.822401389184537948e+02,-3.522073549530663206e-01,-3.445041341251213751e-01
1.428285657131426092e+02,9.326127978174662303e+02,9.821544712843027582e+02,-3.514991494533047378e-01,-3.585101474576389835e-01
1.434286857371474184e+02,9.324020679821140902e+02,9.820687411511538585e+02,-3.507937393656573311e-01,-3.620556205271903139e-01
1.440288057611522277e+02,9.321917606235615494e+02,9.819829487850632859e+02,-3.500911117530293715e-01,-3.491338046433867803e-01
1.446289257851570085e+02,9.319818740782011446e+02,9.818970944509566152e+02,-3.493912537515947991e-01,-3.511759580655869351e-01
1.452290458091618177e+02,9.317724066908638179e+02,9.818111784126291468e+02,-3.486941525705589684e-01,-3.466679125606474954e-01
1.458291658331666270e+02,9.315633568148199402e+02,9.817252009327457927e+02,-3.479997954919369918e-01,-3.640572760751814019e-01
1.464292858571714362e+02,9.313547228117787427e+02,9.816391622728408493e+02,-3.473081698703240905e-01,-3.291858687076003598e-01
1.470294058811762170e+02,9.311465030518885442e+02,9.815530626933182248e+02,-3.466192631326692752e-01,-3.526458492781065490e-01
1.476295259051810262e+02,9.309386959137364101e+02,9.814669024534515529e+02,-3.459330627780484724e-01,-3.613296558630125777e-01
1.482296459291858355e+02,9.307312997701386621e+02,9.813806818129945668e+02,-3.452495563022061620e-01,-3.390611344165346819e-01
1.488297659531906163e+02,9.305243129466590517e+02,9.812944010366724115e+02,-3.445687309787984764e-01,-3.481167722798102493e-01
1.494298859771954255e+02,9.303177338404813099e+02,9.812080603806183490e+02,-3.438905744890300431e-01,-3.406419896313009898e-01
1.500300060012002348e+02,9.301115608652490891e+02,9.811216600989122298e+02,-3.432150746278707087e-01,-3.466111589341210886e-01
1.506301260252050156e+02,9.299057924409295310e+02,9.810352004447477157e+02,-3.425422192501007546e-01,-3.431396228548999616e-01
1.512302460492098248e+02,9.297004269938138350e+02,9.809486816704330749e+02,-3.418719962701202708e-01,-3.394142678327339291e-01
1.518303660732146341e+02,9.294954629565170308e+02,9.808621040273901599e+02,-3.412043936617661921e-01,-3.486709225015951485e-01
1.524304860972194433e+02,9.292908987679779784e+02,9.807754677661554297e+02,-3.405393994581207839e-01,-3.337520034995252183e-01
1.530306061212242241e+02,9.290867328734592547e+02,9.806887731363790408e+02,-3.398770017513298436e-01,-3.445760027421252980e-01
1.536307261452290334e+02,9.288829637245476079e+02,9.806020203868254157e+02,-3.392171886924182367e-01,-3.479140601341229599e-01
1.542308461692338426e+02,9.286795897791531615e+02,9.805152097653732426e+02,-3.385599484911026025e-01,-3.377896242728775644e-01
1.548309661932386234e+02,9.284766095015103247e+02,9.804283415190150208e+02,-3.379052694156151060e-01,-3.334548566307046769e-01
1.554310862172434327e+02,9.282740213621771090e+02,9.803414158938576293e+02,-3.372531397925164209e-01,-3.395439332087027973e-01
1.560312062412482419e+02,9.280718238380353569e+02,9.802544331351217579e+02,-3.366035480065189822e-01,-3.452287458773146134e-01
1.566313262652530511e+02,9.278700154122910817e+02,9.801673934871424763e+02,-3.359564825003069077e-01,-3.297586268372205698e-01
1.572314462892578319e+02,9.276685945744736728e+02,9.800802971933688923e+02,-3.353119317743542549e-01,-3.529152196955820386e-01
1.578315663132626412e+02,9.274675598204365770e+02,9.799931444963640388e+02,-3.346698843867520479e-01,-3.449785257471073563e-01
1.584316863372674504e+02,9.272669096523571852e+02,9.799059356378053280e+02,-3.340303289530295316e-01,-3.336351000476956985e-01
1.590318063612722312e+02,9.270666425787367189e+02,9.798186708584840972e+02,-3.333932541459782573e-01,-3.470038481290289578e-01
1.596319263852770405e+02,9.268667571144000021e+02,9.797313503983058354e+02,-3.327586486954774991e-01,-3.324787060529857952e-01
1.602320464092818497e+02,9.266672517804959170e+02,9.796439744962900704e+02,-3.321265013883206163e-01,-3.326751325685052274e-01
1.608321664332866305e+02,9.264681251044972896e+02,9.795565433905705959e+02,-3.314968010680439114e-01,-3.225094031794622507e-01
1.614322864572914398e+02,9.262693756202005488e+02,9.794690573183952438e+02,-3.308695366347503830e-01,-3.400174401528833212e-01
1.620324064812962490e+02,9.260710018677260678e+02,9.793815165161258847e+02,-3.302446970449436359e-01,-3.365037622813600859e-01
1.626325265053010583e+02,9.258730023935180498e+02,9.792939212192385412e+02,-3.296222713113542424e-01,-3.262904544643442373e-01
1.632326465293058391e+02,9.256753757503447559e+02,9.792062716623233882e+02,-3.290022485027730426e-01,-3.535778844048311220e-01
1.638327665533106483e+02,9.254781204972978230e+02,9.791185680790846391e+02,-3.283846177438791702e-01,-2.973841947547333220e-01
1.644328865773154575e+02,9.252812351997931728e+02,9.790308107023405455e+02,-3.277693682150780163e-01,-3.347558755196957114e-01
1.650330066013202384e+02,9.250847184295703300e+02,9.789429997640237389e+02,-3.271564891523288110e-01,-3.344548396795843925e-01
1.656331266253250476e+02,9.248885687646928773e+02,9.788551354951805479e+02,-3.265459698469849181e-01,-3.179346947379477761e-01
1.662332466493298568e+02,9.246927847895481136e+02,9.787672181259719082e+02,-3.259377996456230830e-01,-3.263361180599799183e-01
1.668333666733346661e+02,9.244973650948470549e+02,9.786792478856723392e+02,-3.253319679498836714e-01,-3.431262541369196062e-01
1.674334866973394469e+02,9.243023082776247747e+02,9.785912250026708534e+02,-3.247284642163062451e-01,-3.184591904153801223e-01
1.680336067213442561e+02,9.241076129412400633e+02,9.785031497044705020e+02,-3.241272779561666373e-01,-3.155734996161745354e-01
1.686337267453490654e+02,9.239132776953756547e+02,9.784150222176881471e+02,-3.235283987353179680e-01,-3.280278614700773976e-01
1.692338467693538462e+02,9.237193011560381137e+02,9.783268427680551440e+02,-3.229318161740272752e-01,-3.257478197569474987e-01
1.698339667933586554e+02,9.235256819455578352e+02,9.782386115804166593e+02,-3.223375199468175856e-01,-3.174776739742236620e-01
1.704340868173634647e+02,9.233324186925889308e+02,9.781503288787323527e+02,-3.217454997823070428e-01,-3.308333022814515245e-01
1.710342068413682739e+02,9.231395100321094560e+02,9.780619948860754675e+02,-3.211557454630544206e-01,-3.167718598209853242e-01
1.716343268653730547e+02,9.229469546054215243e+02,9.779736098246338543e+02,-3.205682468253994721e-01,-3.185752617209545168e-01
1.722344468893778640e+02,9.227547510601506247e+02,9.778851739157089469e+02,-3.199829937593063889e-01,-3.267323199170655834e-01
1.728345669133826732e+02,9.225628980502466447e+02,9.777966873797169001e+02,-3.193999762082091465e-01,-3.333209949463276089e-01
1.734346869373874540e+02,9.223713942359828479e+02,9.777081504361874522e+02,-3.188191841688567396e-01,-3.210752424764676261e-01
1.740348069613922632e+02,9.221802382839566690e+02,9.776195633037647212e+02,-3.182406076911586945e-01,-3.269948302737603618e-01
1.746349269853970725e+02,9.219894288670890319e+02,9.775309262002067499e+02,-3.176642368780321357e-01,-3.076501346212304755e-01
1.752350470094018533e+02,9.217989646646252595e+02,9.774422393423859603e+02,-3.170900618852502961e-01,-3.156492082002510524e-01
1.758351670334066625e+02,9.216088443621338229e+02,9.773535029462885859e+02,-3.165180729212882516e-01,-3.086972276956893024e-01
1.764352870574114718e+02,9.214190666515077055e+02,9.772647172270152396e+02,-3.159482602471767043e-01,-3.146020408937321156e-01
1.770354070814162810e+02,9.212296302309633802e+02,9.771758823987802316e+02,-3.153806141763481063e-01,-3.127516030054978136e-01
1.776355271054210618e+02,9.210405338050410364e+02,9.770869986749125928e+02,-3.148151250744864460e-01,-3.226451142467902655e-01
1.782356471294258711e+02,9.208517760846051488e+02,9.769980662678548242e+02,-3.142517833593855836e-01,-3.075713090936641469e-01
1.788357671534306803e+02,9.206633557868435673e+02,9.769090853891640336e+02,-3.136905795007919884e-01,-2.958435967577217607e-01
1.794358871774354611e+02,9.204752716352683137e+02,9.768200562495110262e+02,-3.131315040202666822e-01,-3.162283795754420868e-01
1.800360072014402704e+02,9.202875223597152399e+02,9.767309790586811005e+02,-3.125745474910329724e-01,-3.185022927681744886e-01
1.806361272254450796e+02,9.201001066963436870e+02,9.766418540255733660e+02,-3.120197005378330113e-01,-3.135980675597365153e-01
1.812362472494498888e+02,9.199130233797784513e+02,9.765526813591441169e+02,-3.114669537961055057e-01,-3.162797566321167153e-01
1.818363672734546697e+02,9.197262711005473648e+02,9.764634612733600534e+02,-3.109162976923066646e-01,-3.179310906788420654e-01
1.824364872974594789e+02,9.195398486044567790e+02,9.763741939751611199e+02,-3.103677229587044062e-01,-3.089857865190227537e-01
1.830366073214642881e+02,9.193537546546750718e+02,9.762848796692577480e+02,-3.098212204357242427e-01,-3.127303957662251332e-01
1.836367273454690690e+02,9.191679880191049961e+02,9.761955185596685851e+02,-3.092767810063498102e-01,-2.948880450679232101e-01
1.842368473694738782e+02,9.189825474703840200e+02,9.761061108497203804e+02,-3.087343955960029640e-01,-3.087323791664517425e-01
1.848369673934786874e+02,9.187974317858842142e+02,9.760166567420486672e+02,-3.081940551724193789e-01,-3.049549353961050757e-01
1.854370874174834682e+02,9.186126397477121373e+02,9.759271564385971942e+02,-3.076557507455308094e-01,-2.981355320655327823e-01
1.860372074414882775e+02,9.184281701427090638e+02,9.758376101406180396e+02,-3.071194733673452415e-01,-3.101270318923906588e-01
1.866373274654930867e+02,9.182440217624509842e+02,9.757480180486716108e+02,-3.065852141318283763e-01,-2.922178487309389783e-01
1.872374474894978960e+02,9.180601934032483769e+02,9.756583803626269855e+02,-3.060529641747823382e-01,-3.123799062999834675e-01
1.878375675135026768e+02,9.178766838661464362e+02,9.755686972816613434e+02,-3.055227146737314325e-01,-3.136059916925926783e-01
1.884376875375074860e+02,9.176934919569246176e+02,9.754789690042600796e+02,-3.049944568478016871e-01,-3.086571270363042130e-01
1.890378075615122953e+02,9.175106164860975468e+02,9.753891957282174872e+02,-3.044681819576066650e-01,-3.056153558772780054e-01
1.896379275855170761e+02,9.173280562689139970e+02,9.752993776506358472e+02,-3.039438813051291155e-01,-3.179570633061196139e-01
1.902380476095218853e+02,9.171458101253575705e+02,9.752095149679257702e+02,-3.034215462336074531e-01,-3.037724940748959268e-01
1.908381676335266945e+02,9.169638768801464721e+02,9.751196078758066506e+02,-3.029011681274184076e-01,-3.195760340318126169e-01
1.914382876575315038e+02,9.167822553627335083e+02,9.750296565693056436e+02,-3.023827384119655570e-01,-2.884613544065105506e-01
1.920384076815362846e+02,9.166009444073060877e+02,9.749396612427589162e+02,-3.018662485535621998e-01,-3.026762180676391689e-01
1.926385277055410938e+02,9.164199428527861073e+02,9.748496220898106230e+02,-3.013516900593194991e-01,-3.077712673062792392e-01
1.932386477295459031e+02,9.162392495428302936e+02,9.747595393034133622e+02,-3.008390544770348507e-01,-3.099224356598705987e-01
1.938387677535506839e+02,9.160588633258297477e+02,9.746694130758281744e+02,-3.003283333950770295e-01,-3.041726381371590016e-01
1.944388877775554931e+02,9.158787830549105138e+02,9.745792435986244300e+02,-2.998195184422774440e-01,-3.020503131265817043e-01
1.950390078015603024e+02,9.156990075879328970e+02,9.744890310626798282e+02,-2.993126012878167819e-01,-3.097577109439303977e-01
1.956391278255650832e+02,9.155195357874920319e+02,9.743987756581805115e+02,-2.988075736411149874e-01,-3.080055245793433261e-01
1.962392478495698924e+02,9.153403665209176552e+02,9.743084775746210653e+02,-2.983044272517214601e-01,-3.001761773023368107e-01
1.968393678735747017e+02,9.151614986602739918e+02,9.742181370008042904e+02,-2.978031539092054203e-01,-3.030109913871618099e-01
1.974394878975795109e+02,9.149829310823598689e+02,9.741277541248415446e+02,-2.973037454430459414e-01,-2.879116144062627280e-01
1.980396079215842917e+02,9.148046626687089429e+02,9.740373291341524009e+02,-2.968061937225262570e-01,-2.854274899800710030e-01
1.986397279455891010e+02,9.146266923055892448e+02,9.739468622154647619e+02,-2.963104906566230712e-01,-2.961502786206241522e-01
1.992398479695939102e+02,9.144490188840036353e+02,9.738563535548152004e+02,-2.958166281938992004e-01,-2.910806324733539174e-01
1.998399679935986910e+02,9.142716412996893496e+02,9.737658033375483910e+02,-2.953245983223983240e-01,-3.086764820586495039e-01
2.004400880176035002e+02,9.140945584531184522e+02,9.736752117483173379e+02,-2.948343930695384030e-01,-2.884602159752122641e-01
2.010402080416083095e+02,9.139177692494973826e+02,9.735845789710838289e+02,-2.943460045020025451e-01,-2.946518391971351680e-01
2.016403280656131187e+02,9.137412725987675230e+02,9.734939051891175268e+02,-2.938594247256395842e-01,-2.890127415661312149e-01
2.022404480896178995e+02,9.135650674156045170e+02,9.734031905849967643e+02,-2.933746458853532246e-01,-2.773710845694166149e-01
2.028405681136227088e+02,9.133891526194189510e+02,9.733124353406082037e+02,-2.928916601650017881e-01,-3.157002377284454098e-01
2.034406881376275180e+02,9.132135271343556724e+02,9.732216396371468363e+02,-2.924104597872917433e-01,-2.898009779967574695e-01
2.040408081616322988e+02,9.130381898892943582e+02,9.731308036551159830e+02,-2.919310370136761201e-01,-3.029222276453547580e-01
2.046409281856371081e+02,9.128631398178492873e+02,9.730399275743275211e+02,-2.914533841442504269e-01,-2.855314172302055309e-01
2.052410482096419173e+02,9.126883758583694544e+02,9.729490115739016574e+02,-2.909774935176515087e-01,-3.041106278919361583e-01
2.058411682336467265e+02,9.125138969539381151e+02,9.728580558322667002e+02,-2.905033575109542410e-01,-2.954573531809941977e-01
2.064412882576515074e+02,9.123397020523735819e+02,9.727670605271596287e+02,-2.900309685395715542e-01,-2.880036309819677953e-01
2.070414082816563166e+02,9.121657901062283145e+02,9.726760258356257509e+02,-2.895603190571511831e-01,-2.834252251927974475e-01
2.076415283056611258e+02,9.119921600727898294e+02,9.725849519340187044e+02,-2.890914015554784111e-01,-2.883434606621126939e-01
2.082416483296659067e+02,9.118188109140799043e+02,9.724938389980005695e+02,-2.886242085643728750e-01,-2.965525179542509715e-01
2.088417683536707159e+02,9.116457415968552596e+02,9.724026872025415287e+02,-2.881587326515932523e-01,-2.936940548287473307e-01
2.094418883776755251e+02,9.114729510926067633e+02,9.723114967219205482e+02,-2.876949664227316794e-01,-2.788499375102378997e-01
2.100420084016803060e+02,9.113004383775604538e+02,9.722202677297246964e+02,-2.872329025211229903e-01,-2.872878986779883737e-01
2.106421284256851152e+02,9.111282024326766305e+02,9.721290003988495982e+02,-2.867725336277399673e-01,-3.036106775961505688e-01
2.112422484496899244e+02,9.109562422436501947e+02,9.720376949014989805e+02,-2.863138524610999713e-01,-2.778772253784030366e-01
2.118423684736947337e+02,9.107845568009107637e+02,9.719463514091852403e+02,-2.858568517771646889e-01,-2.816943669800299199e-01
2.124424884976995145e+02,9.106131450996225567e+02,9.718549700927289905e+02,-2.854015243692467063e-01,-2.766673689167272188e-01
