t,x,v,Fh,Fh2,dx_dt
7.521504300860172298e-01,7.138184761852799376e-01,-7.242163712034351830e-01,4.565842624146284612e-01,1.802393944262295766e-01,-7.242163712034351830e-01
7.561512302460492441e-01,7.109149368045211137e-01,-7.272607784049248680e-01,4.573442427680525779e-01,1.810724011026143554e-01,-7.272607784049248680e-01
7.601520304060812583e-01,7.079992426259084093e-01,-7.302924977859548417e-01,4.580878783129652687e-01,1.819016481541632646e-01,-7.302924977859548417e-01
7.641528305661132725e-01,7.050714445715158263e-01,-7.333114780301223101e-01,4.588151937183824192e-01,1.827271063249905347e-01,-7.333114780301223101e-01
7.681536307261451757e-01,7.021315937547516484e-01,-7.363176681434649984e-01,4.595262137701903726e-01,1.835487465395675699e-01,-7.363176681434649984e-01
7.721544308861771899e-01,6.991797414803588850e-01,-7.393110174544612612e-01,4.602209633711459857e-01,1.843665399027230312e-01,-7.393110174544612612e-01
7.761552310462092041e-01,6.962159392444153827e-01,-7.422914756140291948e-01,4.608994675408763508e-01,1.851804576996427809e-01,-7.422914756140291948e-01
7.801560312062412184e-01,6.932402387343334915e-01,-7.452589925955277472e-01,4.615617514158791845e-01,1.859904713958699385e-01,-7.452589925955277472e-01
7.841568313662732326e-01,6.902526918288601765e-01,-7.482135186947562744e-01,4.622078402495224947e-01,1.867965526373048246e-01,-7.482135186947562744e-01
7.881576315263052468e-01,6.872533505980770174e-01,-7.511550045299540956e-01,4.628377594120446914e-01,1.875986732502050169e-01,-7.511550045299540956e-01
7.921584316863372610e-01,6.842422673034004310e-01,-7.540834010418012712e-01,4.634515343905547535e-01,1.883968052411852945e-01,-7.540834010418012712e-01
7.961592318463692752e-01,6.812194943975813377e-01,-7.569986594934181579e-01,4.640491907890318957e-01,1.891909207972176932e-01,-7.569986594934181579e-01
8.001600320064012895e-01,6.781850845247052728e-01,-7.599007314703655203e-01,4.646307543283259567e-01,1.899809922856314504e-01,-7.599007314703655203e-01
8.041608321664333037e-01,6.751390905201926085e-01,-7.627895688806441976e-01,4.651962508461569556e-01,1.907669922541130603e-01,-7.627895688806441976e-01
8.081616323264653179e-01,6.720815654107981096e-01,-7.656651239546958809e-01,4.657457062971155914e-01,1.915488934307062185e-01,-7.656651239546958809e-01
8.121624324864973321e-01,6.690125624146112671e-01,-7.685273492454023359e-01,4.662791467526627431e-01,1.923266687238118777e-01,-7.685273492454023359e-01
8.161632326465293463e-01,6.659321349410562974e-01,-7.713761976280857358e-01,4.667965984011299141e-01,1.931002912221881918e-01,-7.713761976280857358e-01
8.201640328065613605e-01,6.628403365908921430e-01,-7.742116223005086617e-01,4.672980875477189544e-01,1.938697341949505715e-01,-7.742116223005086617e-01
8.241648329665933748e-01,6.597372211562121391e-01,-7.770335767828741025e-01,4.677836406145021164e-01,1.946349710915716291e-01,-7.770335767828741025e-01
8.281656331266252780e-01,6.566228426204444579e-01,-7.798420149178252325e-01,4.682532841404219992e-01,1.953959755418812339e-01,-7.798420149178252325e-01
8.321664332866572922e-01,6.534972551583517753e-01,-7.826368908704460781e-01,4.687070447812918816e-01,1.961527213560664562e-01,-7.826368908704460781e-01
8.361672334466893064e-01,6.503605131360314928e-01,-7.854181591282605179e-01,4.691449493097951118e-01,1.969051825246716514e-01,-7.854181591282605179e-01
8.401680336067213206e-01,6.472126711109158492e-01,-7.881857745012330607e-01,4.695670246154858285e-01,1.976533332185982927e-01,-7.881857745012330607e-01
8.441688337667533348e-01,6.440537837903672624e-01,-7.909396921072198161e-01,4.699732977082443086e-01,1.983971477835374531e-01,-7.909396921072198161e-01
8.481696339267853491e-01,6.408839059222311008e-01,-7.936798673102745116e-01,4.703637957208854914e-01,1.991366007247373782e-01,-7.936798673102745116e-01
8.521704340868173633e-01,6.377030926220675910e-01,-7.964062558269351388e-01,4.707385458803662881e-01,1.998716667506567624e-01,-7.964062558269351388e-01
8.561712342468493775e-01,6.345113991961507383e-01,-7.991188136955128529e-01,4.710975755321908931e-01,2.006023207497314165e-01,-7.991188136955128529e-01
8.601720344068813917e-01,6.313088811125651123e-01,-8.018174972679061874e-01,4.714409121434073868e-01,2.013285377865262349e-01,-8.018174972679061874e-01
8.641728345669134059e-01,6.280955940012055150e-01,-8.045022632096010540e-01,4.717685833026071807e-01,2.020502931017351123e-01,-8.045022632096010540e-01
8.681736347269454201e-01,6.248715936537770910e-01,-8.071730684996707428e-01,4.720806167199254610e-01,2.027675621121809990e-01,-8.071730684996707428e-01
8.721744348869774344e-01,6.216369360237955499e-01,-8.098298704307760332e-01,4.723770402270410229e-01,2.034803204108159569e-01,-8.098298704307760332e-01
8.761752350470094486e-01,6.183916772265868333e-01,-8.124726266091651938e-01,4.726578817771761587e-01,2.041885437667210479e-01,-8.124726266091651938e-01
8.801760352070414628e-01,6.151358735392871147e-01,-8.151012949546737607e-01,4.729231694450968804e-01,2.048922081251064176e-01,-8.151012949546737607e-01
8.841768353670733660e-01,6.118695814008432432e-01,-8.177158337007245370e-01,4.731729314271126974e-01,2.055912896073112117e-01,-8.177158337007245370e-01
8.881776355271053802e-01,6.085928574120119672e-01,-8.203162013943281483e-01,4.734071960410768387e-01,2.062857645108037152e-01,-8.203162013943281483e-01
8.921784356871373944e-01,6.053057583353609328e-01,-8.229023568960823765e-01,4.736259917263859753e-01,2.069756093091811855e-01,-8.229023568960823765e-01
8.961792358471694087e-01,6.020083410952679071e-01,-8.254742593801723816e-01,4.738293470439806088e-01,2.076608006521699912e-01,-8.254742593801723816e-01
9.001800360072014229e-01,5.987006627779207779e-01,-8.280318683343708130e-01,4.740172906763447380e-01,2.083413153656254735e-01,-8.280318683343708130e-01
9.041808361672334371e-01,5.953827806313183313e-01,-8.305751435600376986e-01,4.741898514275058041e-01,2.090171304515321404e-01,-8.305751435600376986e-01
9.081816363272654513e-01,5.920547520652692519e-01,-8.331040451721205553e-01,4.743470582230351895e-01,2.096882230880034725e-01,-8.331040451721205553e-01
9.121824364872974655e-01,5.887166346513927895e-01,-8.356185335991541674e-01,4.744889401100475523e-01,2.103545706292819784e-01,-8.356185335991541674e-01
9.161832366473294798e-01,5.853684861231185366e-01,-8.381185695832608085e-01,4.746155262572014366e-01,2.110161506057393332e-01,-8.381185695832608085e-01
9.201840368073614940e-01,5.820103643756864287e-01,-8.406041141801502414e-01,4.747268459546987174e-01,2.116729407238761573e-01,-8.406041141801502414e-01
9.241848369673935082e-01,5.786423274661468552e-01,-8.430751287591194965e-01,4.748229286142851557e-01,2.123249188663221820e-01,-8.430751287591194965e-01
9.281856371274255224e-01,5.752644336133603264e-01,-8.455315750030532040e-01,4.749038037692498992e-01,2.129720630918361390e-01,-8.455315750030532040e-01
9.321864372874575366e-01,5.718767411979980286e-01,-8.479734149084231509e-01,4.749695010744257595e-01,2.136143516353058713e-01,-8.479734149084231509e-01
9.361872374474895508e-01,5.684793087579341764e-01,-8.504006107825579086e-01,4.750200503060031387e-01,2.142517629070712915e-01,-8.504006107825579086e-01
9.401880376075214540e-01,5.650721948279179285e-01,-8.528131251323920470e-01,4.750554813514833996e-01,2.148842754688146395e-01,-8.528131251323920470e-01
9.441888377675534683e-01,5.616554582046144883e-01,-8.552109207926165135e-01,4.750758242146926880e-01,2.155118680714529500e-01,-8.552109207926165135e-01
9.481896379275854825e-01,5.582291579151300587e-01,-8.575939609454189538e-01,4.750811090238845069e-01,2.161345196517164002e-01,-8.575939609454189538e-01
9.521904380876174967e-01,5.547933531196296286e-01,-8.599622090705507649e-01,4.750713660296122520e-01,2.167522093180928588e-01,-8.599622090705507649e-01
9.561912382476495109e-01,5.513481031113366404e-01,-8.623156289453270951e-01,4.750466256047296554e-01,2.173649163508279414e-01,-8.623156289453270951e-01
9.601920384076815251e-01,5.478934673165336555e-01,-8.646541846446267332e-01,4.750069182443902860e-01,2.179726202019248438e-01,-8.646541846446267332e-01
9.641928385677135394e-01,5.444295052945614666e-01,-8.669778405408922195e-01,4.749522745660479939e-01,2.185753004951445366e-01,-8.669778405408922195e-01
9.681936387277455536e-01,5.409562767378200965e-01,-8.692865613041297346e-01,4.748827253094566325e-01,2.191729370260056542e-01,-8.692865613041297346e-01
9.721944388877775678e-01,5.374738414717680213e-01,-8.715803119019093215e-01,4.747983013366700589e-01,2.197655097617844944e-01,-8.715803119019093215e-01
9.761952390478095820e-01,5.339822594549223922e-01,-8.738590575993644416e-01,4.746990336320424109e-01,2.203529988415150742e-01,-8.738590575993644416e-01
9.801960392078415962e-01,5.304815907788593687e-01,-8.761227639591926408e-01,4.745849533022277189e-01,2.209353845759890744e-01,-8.761227639591926408e-01
9.841968393678736104e-01,5.269718956682135635e-01,-8.783713968416547724e-01,4.744560915761801834e-01,2.215126474477558949e-01,-8.783713968416547724e-01
9.881976395279056247e-01,5.234532344806785975e-01,-8.806049224045757740e-01,4.743124798051541191e-01,2.220847681111225991e-01,-8.806049224045757740e-01
9.921984396879376389e-01,5.199256677070065447e-01,-8.828233071033440016e-01,4.741541494627038444e-01,2.226517273921539142e-01,-8.828233071033440016e-01
9.961992398479695421e-01,5.163892559710084873e-01,-8.850265176909116738e-01,4.739811321446838477e-01,2.232135062886723142e-01,-8.850265176909116738e-01
1.000200040008001556e+00,5.128440600295539609e-01,-8.872145212177946494e-01,4.737934595692486761e-01,2.237700859702579093e-01,-8.872145212177946494e-01
1.004200840168033571e+00,5.092901407725713980e-01,-8.893872850320726497e-01,4.735911635768528805e-01,2.243214477782485283e-01,-8.893872850320726497e-01
1.008201640328065585e+00,5.057275592230479067e-01,-8.915447767793887035e-01,4.733742761302512370e-01,2.248675732257396920e-01,-8.915447767793887035e-01
1.012202440488097599e+00,5.021563765370293808e-01,-8.936869644029500348e-01,4.731428293144985253e-01,2.254084439975845566e-01,-8.936869644029500348e-01
1.016203240648129613e+00,4.985766540036206118e-01,-8.958138161435272862e-01,4.728968553369495842e-01,2.259440419503940256e-01,-8.958138161435272862e-01
1.020204040808161627e+00,4.949884530449847331e-01,-8.979253005394547404e-01,4.726363865272593667e-01,2.264743491125366659e-01,-8.979253005394547404e-01
1.024204840968193642e+00,4.913918352163438863e-01,-9.000213864266307651e-01,4.723614553373829406e-01,2.269993476841387081e-01,-9.000213864266307651e-01
1.028205641128225656e+00,4.877868622059788883e-01,-9.021020429385169237e-01,4.720720943415754323e-01,2.275190200370841298e-01,-9.021020429385169237e-01
1.032206441288257670e+00,4.841735957855108907e-01,-9.041672394637625398e-01,4.717683362281487880e-01,2.280333487065328846e-01,-9.041672394637625398e-01
1.036207241448289684e+00,4.805520977442236386e-01,-9.062169455539148544e-01,4.714502137822069172e-01,2.285423163780880007e-01,-9.062169455539148544e-01
1.040208041608321698e+00,4.769224301713261283e-01,-9.082511311586191072e-01,4.711177599324059551e-01,2.290459059356595162e-01,-9.082511311586191072e-01
1.044208841768353713e+00,4.732846552795794137e-01,-9.102697665180704556e-01,4.707710077298664642e-01,2.295441004332624546e-01,-9.102697665180704556e-01
1.048209641928385727e+00,4.696388353877860578e-01,-9.122728221499329937e-01,4.704099903456110954e-01,2.300368830921115659e-01,-9.122728221499329937e-01
1.052210442088417741e+00,4.659850329207901320e-01,-9.142602688493394192e-01,4.700347410705645324e-01,2.305242373006212986e-01,-9.142602688493394192e-01
1.056211242248449755e+00,4.623233104094773283e-01,-9.162320776888914775e-01,4.696452933155537135e-01,2.310061466144057163e-01,-9.162320776888914775e-01
1.060212042408481770e+00,4.586537304907748469e-01,-9.181882200186591847e-01,4.692416806113076655e-01,2.314825947562785813e-01,-9.181882200186591847e-01
1.064212842568513784e+00,4.549763559076513975e-01,-9.201286674661819376e-01,4.688239366084575588e-01,2.319535656162532988e-01,-9.201286674661819376e-01
1.068213642728545798e+00,4.512912495091172538e-01,-9.220533919364674036e-01,4.683920950775366521e-01,2.324190432515430282e-01,-9.220533919364674036e-01
1.072214442888577812e+00,4.475984742502241986e-01,-9.239623656119921868e-01,4.679461899089804033e-01,2.328790118865605163e-01,-9.239623656119921868e-01
1.076215243048609826e+00,4.438980931920655237e-01,-9.258555609527017172e-01,4.674862551131263588e-01,2.333334559129182084e-01,-9.258555609527017172e-01
1.080216043208641841e+00,4.401901695017761407e-01,-9.277329506960100280e-01,4.670123248202141530e-01,2.337823598894282207e-01,-9.277329506960100280e-01
1.084216843368673633e+00,4.364747664525326920e-01,-9.295945078568000897e-01,4.665244332803857863e-01,2.342257085421023399e-01,-9.295945078568000897e-01
1.088217643528705647e+00,4.327519474235526076e-01,-9.314402057274235869e-01,4.660226148636850141e-01,2.346634867641520517e-01,-9.314402057274235869e-01
1.092218443688737661e+00,4.290217759000956033e-01,-9.332700178777009192e-01,4.655069040600580133e-01,2.350956796159884565e-01,-9.332700178777009192e-01
1.096219243848769676e+00,4.252843154734626818e-01,-9.350839181549213119e-01,4.649773354793529379e-01,2.355222723252224093e-01,-9.350839181549213119e-01
1.100220044008801690e+00,4.215396298409964104e-01,-9.368818806838425939e-01,4.644339438513202523e-01,2.359432502866643522e-01,-9.368818806838425939e-01
1.104220844168833704e+00,4.177877828060808652e-01,-9.386638798666916417e-01,4.638767640256123981e-01,2.363585990623244260e-01,-9.386638798666916417e-01
1.108221644328865718e+00,4.140288382781416310e-01,-9.404298903831638246e-01,4.633058309717839052e-01,2.367683043814124977e-01,-9.404298903831638246e-01
1.112222444488897732e+00,4.102628602726458573e-01,-9.421798871904233375e-01,4.627211797792916692e-01,2.371723521403380219e-01,-9.421798871904233375e-01
1.116223244648929747e+00,4.064899129111022580e-01,-9.439138455231034230e-01,4.621228456574944521e-01,2.375707284027101795e-01,-9.439138455231034230e-01
1.120224044808961761e+00,4.027100604210610002e-01,-9.456317408933055946e-01,4.615108639356533815e-01,2.379634193993377944e-01,-9.456317408933055946e-01
1.124224844968993775e+00,3.989233671285696281e-01,-9.473335490834305928e-01,4.608852700609483155e-01,2.383504115267344459e-01,-9.473335490834305928e-01
1.128225645129025789e+00,3.951298973332358910e-01,-9.490192460044629685e-01,4.602460995619491735e-01,2.387316913210561220e-01,-9.490192460044629685e-01
1.132226445289057803e+00,3.913297155490384482e-01,-9.506888078933195541e-01,4.595933881074425464e-01,2.391072455040298139e-01,-9.506888078933195541e-01
1.136227245449089818e+00,3.875228864353194580e-01,-9.523422112964606834e-01,4.589271714969055949e-01,2.394770609720756060e-01,-9.523422112964606834e-01
1.140228045609121832e+00,3.837094747327864930e-01,-9.539794330170088266e-01,4.582474856450189926e-01,2.398411247840764038e-01,-9.539794330170088266e-01
1.144228845769153846e+00,3.798895452635128178e-01,-9.556004501147474794e-01,4.575543665816665939e-01,2.401994241613781000e-01,-9.556004501147474794e-01
1.148229645929185860e+00,3.760631629309372226e-01,-9.572052399061221628e-01,4.568478504519356553e-01,2.405519464877893809e-01,-9.572052399061221628e-01
1.152230446089217875e+00,3.722303927198640783e-01,-9.587937799642396453e-01,4.561279735161167248e-01,2.408986793095818368e-01,-9.587937799642396453e-01
1.156231246249249889e+00,3.683912996964633368e-01,-9.603660481188686093e-01,4.553947721497038637e-01,2.412396103354899068e-01,-9.603660481188686093e-01
1.160232046409281903e+00,3.645459490082704201e-01,-9.619220224564389854e-01,4.546482828433942025e-01,2.415747274367109065e-01,-9.619220224564389854e-01
1.164232846569313917e+00,3.606944058841865530e-01,-9.634616813200425067e-01,4.538885422030884964e-01,2.419040186469050557e-01,-9.634616813200425067e-01
1.168233646729345931e+00,3.568367356344783747e-01,-9.649850033094323765e-01,4.531155869498905697e-01,2.422274721621953952e-01,-9.649850033094323765e-01
1.172234446889377946e+00,3.529730036507781055e-01,-9.664919672810234896e-01,4.523294539201077602e-01,2.425450763411678978e-01,-9.664919672810234896e-01
