t,v,w,q,dv_dt,dv_dt_noisy
3.860772154430885950e-01,3.145444099444005825e+00,2.749886206509883357e-01,2.689163455283650528e+00,6.458105203620556622e+00,6.403879494871861588e+00
3.880776155231046021e-01,3.158345661176911179e+00,2.759232462359482718e-01,2.698185008304340826e+00,6.440878487145697662e+00,6.441712538866243953e+00
3.900780156031206092e-01,3.171212779311059382e+00,2.768536198708316243e-01,2.707163239755723261e+00,6.423667806443805972e+00,6.391318456453332075e+00
3.920784156831366163e-01,3.184045486218337828e+00,2.777797520457330749e-01,2.716098247352251249e+00,6.406473621389362272e+00,6.428666381374332772e+00
3.940788157631526234e-01,3.196843815093533880e+00,2.787016532306863525e-01,2.724990128698764114e+00,6.389296397758989166e+00,6.392658515141545372e+00
3.960792158431686305e-01,3.209607799954333540e+00,2.796193338756645663e-01,2.733838981290490189e+00,6.372136607185439949e+00,6.383104716229180298e+00
3.980796159231846376e-01,3.222337475641320559e+00,2.805328044105799834e-01,2.742644902513045491e+00,6.354994727109005481e+00,6.333692232532939670e+00
4.000800160032006447e-01,3.235032878019267422e+00,2.814420752506079371e-01,2.751407989695043632e+00,6.337871240465978495e+00,6.374439845225888135e+00
4.020804160832166518e-01,3.247694046198703166e+00,2.823471568547274990e-01,2.760128340688738025e+00,6.320766632755222325e+00,6.361168100098231193e+00
4.040808161632326589e-01,3.260321018576048058e+00,2.832480596206802814e-01,2.768806052834314801e+00,6.303681397092134375e+00,6.282385976239609704e+00
4.060812162432486661e-01,3.272913833883301482e+00,2.841447939130732903e-01,2.777441223233430456e+00,6.286616032802138321e+00,6.294072335239464522e+00
4.080816163232646732e-01,3.285472531965928589e+00,2.850373700840019286e-01,2.786033948952467032e+00,6.269571044350795930e+00,6.256104995782992617e+00
4.100820164032806803e-01,3.297997153782858071e+00,2.859257984730502744e-01,2.794584327022530346e+00,6.252546941274899517e+00,6.252075542537684605e+00
4.120824164832966874e-01,3.310487741406484830e+00,2.868100894072909690e-01,2.803092454439453540e+00,6.235544238110468207e+00,6.210231498525977223e+00
4.140828165633126390e-01,3.322944338022667310e+00,2.876902532012851621e-01,2.811558428163793089e+00,6.218563454317561856e+00,6.255906364609174375e+00
4.160832166433286461e-01,3.335366987930731053e+00,2.885663001570828445e-01,2.819982345120832345e+00,6.201605114201803381e+00,6.182221523980150124e+00
4.180836167233446532e-01,3.347755736543464256e+00,2.894382405642223488e-01,2.828364302200578440e+00,6.184669746832545556e+00,6.178748070532595449e+00
4.200840168033606603e-01,3.360110630387121322e+00,2.903060846997306821e-01,2.836704396257764049e+00,6.167757885957556141e+00,6.177787544579766532e+00
4.220844168833766674e-01,3.372431717101420645e+00,2.911698428281234152e-01,2.845002724111847847e+00,6.150870069914166294e+00,6.137918856345843999e+00
4.240848169633926745e-01,3.384719045439546825e+00,2.920295252014048493e-01,2.853259382547012279e+00,6.134006841536746357e+00,6.129220592942099977e+00
4.260852170434086816e-01,3.396972665268148006e+00,2.928851420590677379e-01,2.861474468312166675e+00,6.117168748060468175e+00,6.105895951131929067e+00
4.280856171234246887e-01,3.409192627567338096e+00,2.937367036280933985e-01,2.869648078120944135e+00,6.100356341021218931e+00,6.097687125924492690e+00
4.300860172034406959e-01,3.421378984430695436e+00,2.945842201229518231e-01,2.877780308651703312e+00,6.083570176151597231e+00,6.060159323449591184e+00
4.320864172834567030e-01,3.433531789065264128e+00,2.954277017456016785e-01,2.885871256547528851e+00,6.066810813272907055e+00,6.058051051760861228e+00
4.340868173634727101e-01,3.445651095791552265e+00,2.962671586854899730e-01,2.893921018416229174e+00,6.050078816183054542e+00,6.045940957688809902e+00
4.360872174434887172e-01,3.457736960043532815e+00,2.971026011195525562e-01,2.901929690830339137e+00,6.033374752540260566e+00,6.026700232464177631e+00
4.380876175235047243e-01,3.469789438368644507e+00,2.979340392122137304e-01,2.909897370327118260e+00,6.016699193742507390e+00,6.017832992840383532e+00
4.400880176035207314e-01,3.481808588427790951e+00,2.987614831153863615e-01,2.917824153408551613e+00,6.000052714802643905e+00,5.994190670415509459e+00
4.420884176835366830e-01,3.493794468995338853e+00,2.995849429684721010e-01,2.925710136541348483e+00,5.983435894219073958e+00,5.998500122387861566e+00
4.440888177635526901e-01,3.505747139959122460e+00,3.004044288983609423e-01,2.933555416156945039e+00,5.966849313841920299e+00,5.960385395326203373e+00
4.460892178435686972e-01,3.517666662320439119e+00,3.012199510194317198e-01,2.941360088651500782e+00,5.950293558734646382e+00,5.947560566808729021e+00
4.480896179235847043e-01,3.529553098194051941e+00,3.020315194335516096e-01,2.949124250385901647e+00,5.933769217031014342e+00,5.920473590311097212e+00
4.500900180036007114e-01,3.541406510808188912e+00,3.028391442300765735e-01,2.956847997685758234e+00,5.917276879787342736e+00,5.906746582985038074e+00
4.520904180836167185e-01,3.553226964504542007e+00,3.036428354858510259e-01,2.964531426841406248e+00,5.900817140829986762e+00,5.875527285013592227e+00
4.540908181636327257e-01,3.565014524738269408e+00,3.044426032652081116e-01,2.972174634107907831e+00,5.884390596598001011e+00,5.894766295015560154e+00
4.560912182436487328e-01,3.576769258515075212e+00,3.052384576168451491e-01,2.979777715636197755e+00,5.867997845418817526e+00,5.845147485065767867e+00
4.580916183236647399e-01,3.588491234646821404e+00,3.060304085721039513e-01,2.987340767456241775e+00,5.851639487007634699e+00,5.836722359043868380e+00
4.600920184036807470e-01,3.600180522519814907e+00,3.068184661537713964e-01,2.994863885666750658e+00,5.835316123879092487e+00,5.842501016919317003e+00
4.620924184836967541e-01,3.611837192719795198e+00,3.076026403715343416e-01,3.002347166318097393e+00,5.819028360369486563e+00,5.827079827688376845e+00
4.640928185637127612e-01,3.623461317051689168e+00,3.083829412218372923e-01,3.009790705408964318e+00,5.802776802429120195e+00,5.794774507409019115e+00
4.660932186437287683e-01,3.635052968539611573e+00,3.091593786878824579e-01,3.017194598886342227e+00,5.786562057435023831e+00,5.746176741225247575e+00
4.680936187237447754e-01,3.646612221426865474e+00,3.099319627396298071e-01,3.024558942645530379e+00,5.770384733998673354e+00,5.778794999744584437e+00
4.700940188037607270e-01,3.658139151175940462e+00,3.107007033337969570e-01,3.031883832530137823e+00,5.754245441768713221e+00,5.759436710946554072e+00
4.720944188837767341e-01,3.669633834468516209e+00,3.114656104138592840e-01,3.039169364332082512e+00,5.738144791228643626e+00,5.709897166919208011e+00
4.740948189637927412e-01,3.681096349205458473e+00,3.122266939100498684e-01,3.046415633791590416e+00,5.722083393489497460e+00,5.737489835145387573e+00
4.760952190438087483e-01,3.692526774506821319e+00,3.129839637393594387e-01,3.053622736597197740e+00,5.706061860077507042e+00,5.692039864068838106e+00
4.780956191238247555e-01,3.703925190711846227e+00,3.137374298055364275e-01,3.060790768385748706e+00,5.690080802716771302e+00,5.667557040393705670e+00
4.800960192038407626e-01,3.715291679378963874e+00,3.144871019990871375e-01,3.067919824742396884e+00,5.674140833106949167e+00,5.676055447326234571e+00
4.820964192838567697e-01,3.726626323285791020e+00,3.152329901972753534e-01,3.075010001200604304e+00,5.658242562696017330e+00,5.654673154068032837e+00
4.840968193638727768e-01,3.737929206429133622e+00,3.159751042641227303e-01,3.082061393242142788e+00,5.642386602448095090e+00,5.646439082467917814e+00
4.860972194438887839e-01,3.749200414024985051e+00,3.167134540504085161e-01,3.089074096297092176e+00,5.626573562606442813e+00,5.594458601439954215e+00
4.880976195239047910e-01,3.760440032508525654e+00,3.174480493936697179e-01,3.096048205743841653e+00,5.610804052451625168e+00,5.647048654777072407e+00
4.900980196039207981e-01,3.771648149534125416e+00,3.181789001182010468e-01,3.102983816909090198e+00,5.595078680054934139e+00,5.583025507764059370e+00
4.920984196839368052e-01,3.782824853975339963e+00,3.189060160350549733e-01,3.109881025067843918e+00,5.579398052027146448e+00,5.548604865857218016e+00
4.940988197639528123e-01,3.793970235924915002e+00,3.196294069420415607e-01,3.116739925443419157e+00,5.563762773262681094e+00,5.576139617034024276e+00
4.960992198439688194e-01,3.805084386694782772e+00,3.203490826237286870e-01,3.123560613207441605e+00,5.548173446679248499e+00,5.541077364077224843e+00
4.980996199239847710e-01,3.816167398816062484e+00,3.210650528514418234e-01,3.130343183479844082e+00,5.532630672953095186e+00,5.539127842668553292e+00
5.001000200040007782e-01,3.827219366039063875e+00,3.217773273832643111e-01,3.137087731328870088e+00,5.517135050249944328e+00,5.510342881637443568e+00
5.021004200840167853e-01,3.838240383333282324e+00,3.224859159640370287e-01,3.143794351771071582e+00,5.501687173951758325e+00,5.500492366742159689e+00
5.041008201640327924e-01,3.849230546887401516e+00,3.231908283253586700e-01,3.150463139771309429e+00,5.486287636379436172e+00,5.491203093254208412e+00
5.061012202440487995e-01,3.860189954109293442e+00,3.238920741855855767e-01,3.157094190242752507e+00,5.470937026511594858e+00,5.456003968831937279e+00
5.081016203240648066e-01,3.871118703626017066e+00,3.245896632498317946e-01,3.163687598046880378e+00,5.455635929699566233e+00,5.469210721616757809e+00
5.101020204040808137e-01,3.882016895283820102e+00,3.252836052099691844e-01,3.170243457993480618e+00,5.440384927378771884e+00,5.430986925397180975e+00
5.121024204840968208e-01,3.892884628961330140e+00,3.259739097176561073e-01,3.176761864504209942e+00,5.425184598376723066e+00,5.407790855493313842e+00
5.141028205641128279e-01,3.903722005111339932e+00,3.266605863795263298e-01,3.183242911564911015e+00,5.410035517911380154e+00,5.411576166347829897e+00
5.161032206441288350e-01,3.914529127715707268e+00,3.273436448281151212e-01,3.189686693607305834e+00,5.394938253303958042e+00,5.403839078873779123e+00
5.181036207241448421e-01,3.925306101769253875e+00,3.280230946780687273e-01,3.196093304952936975e+00,5.379893367050662789e+00,5.375311780218289925e+00
5.201040208041608492e-01,3.936053033224265807e+00,3.286989455250359238e-01,3.202462839799226302e+00,5.364901416592386951e+00,5.347651020850795689e+00
5.221044208841768564e-01,3.946770028990496559e+00,3.293712069456678493e-01,3.208795392219475850e+00,5.349962954007029481e+00,5.362358665333202268e+00
5.241048209641928635e-01,3.957457196935164401e+00,3.300398884976178393e-01,3.215091056162865613e+00,5.335078525699264773e+00,5.299871949856809650e+00
5.261052210442088706e-01,3.968114645882954594e+00,3.307049997195417590e-01,3.221349925454455754e+00,5.320248672087991793e+00,5.299631389367281287e+00
5.281056211242248777e-01,3.978742485616017177e+00,3.313665501310976702e-01,3.227572093795185282e+00,5.305473927291703085e+00,5.306264385102370973e+00
5.301060212042408848e-01,3.989340826873969181e+00,3.320245492329461090e-01,3.233757654761872935e+00,5.290754818812020588e+00,5.263533630845919298e+00
5.321064212842568919e-01,3.999909781353892857e+00,3.326790065067498636e-01,3.239906701807216294e+00,5.276091867215648712e+00,5.276651752500631787e+00
5.341068213642728990e-01,4.010449461710337005e+00,3.333299314151741410e-01,3.246019328259792669e+00,5.261485585815011135e+00,5.260388323454641579e+00
5.361072214442889061e-01,4.020959981555316531e+00,3.339773334018865669e-01,3.252095627324058214e+00,5.246936480347850207e+00,5.264911276125013195e+00
5.381076215243049132e-01,4.031441455458312006e+00,3.346212218915569081e-01,3.258135692080347923e+00,5.232445048656066966e+00,5.214149241619801423e+00
5.401080216043209203e-01,4.041893998946269662e+00,3.352616062898574611e-01,3.264139615484877854e+00,5.218011780364087748e+00,5.205493649891255181e+00
5.421084216843368164e-01,4.052317728503600947e+00,3.358984959834628303e-01,3.270107490369740688e+00,5.203637156557054944e+00,5.210300790251074510e+00
5.441088217643528235e-01,4.062712761572185194e+00,3.365319003400500386e-01,3.276039409442911499e+00,5.189321649459151864e+00,5.140170377655035594e+00
5.461092218443688306e-01,4.073079216551366954e+00,3.371618287082983056e-01,3.281935465288241982e+00,5.175065722112366373e+00,5.237066568090657626e+00
5.481096219243848378e-01,4.083417212797956886e+00,3.377882904178892698e-01,3.287795750365464453e+00,5.160869828056016573e+00,5.146896813446780961e+00
5.501100220044008449e-01,4.093726870626229974e+00,3.384112947795070436e-01,3.293620357010190514e+00,5.146734411007361842e+00,5.132137709952850457e+00
5.521104220844168520e-01,4.104008311307929091e+00,3.390308510848379364e-01,3.299409377433909718e+00,5.132659904543606544e+00,5.149882454761680606e+00
5.541108221644328591e-01,4.114261657072263212e+00,3.396469686065706761e-01,3.305162903723993129e+00,5.118646731785673865e+00,5.117850094956960305e+00
5.561112222444488662e-01,4.124487031105904755e+00,3.402596565983963539e-01,3.310881027843688873e+00,5.104695305084050894e+00,5.069106732709979468e+00
5.581116223244648733e-01,4.134684557552995798e+00,3.408689242950083131e-01,3.316563841632125698e+00,5.090806025707058424e+00,5.103344573308910448e+00
5.601120224044808804e-01,4.144854361515140972e+00,3.414747809121023714e-01,3.322211436804311635e+00,5.076979283531896314e+00,5.094086840211880407e+00
5.621124224844968875e-01,4.154996569051412791e+00,3.420772356463767094e-01,3.327823904951133116e+00,5.063215456738806353e+00,5.054216531269287493e+00
5.641128225645128946e-01,4.165111307178349875e+00,3.426762976755317602e-01,3.333401337539356746e+00,5.049514911508716786e+00,5.043882904342876117e+00
5.661132226445289017e-01,4.175198703869955175e+00,3.432719761582703200e-01,3.338943825911627972e+00,5.035878001724697128e+00,5.045597693669884976e+00
5.681136227245449088e-01,4.185258887209477585e+00,3.438642802267836696e-01,3.344451461191748187e+00,5.022305069761698881e+00,5.004129464763409807e+00
5.701140228045609160e-01,4.195291980086798489e+00,3.444532189302431657e-01,3.349924333584799907e+00,5.008796452964572765e+00,5.017564224248711291e+00
5.721144228845769231e-01,4.205298111903792879e+00,3.450388013308997581e-01,3.355362533598314378e+00,4.995352468394440137e+00,4.999338438603330381e+00
5.741148229645929302e-01,4.215277413990552446e+00,3.456210364793196321e-01,3.360766151709138505e+00,4.981973418416563604e+00,4.968474766101045326e+00
5.761152230446089373e-01,4.225230017919663794e+00,3.461999334010602558e-01,3.366135278193352232e+00,4.968659592572556072e+00,4.940817555096319147e+00
5.781156231246249444e-01,4.235156055506214656e+00,3.467755010966702134e-01,3.371470003126267212e+00,4.955411267301732536e+00,4.950899150686510986e+00
5.801160232046409515e-01,4.245055658807792121e+00,3.473477485416894273e-01,3.376770416382429030e+00,4.942228705668142652e+00,4.924720260502938984e+00
5.821164232846569586e-01,4.254928960124479964e+00,3.479166846866491580e-01,3.382036607635614089e+00,4.929112157093659796e+00,4.949140361607263117e+00
5.841168233646729657e-01,4.264776091998862206e+00,3.484823184570718935e-01,3.387268666358832725e+00,4.916061857097466792e+00,4.918943564467465279e+00
5.861172234446889728e-01,4.274597187216023109e+00,3.490446587534712375e-01,3.392466681824327424e+00,4.903078027042321985e+00,4.918719717493519994e+00
5.881176235247049799e-01,4.284392378803542734e+00,3.496037144513522432e-01,3.397630743103573270e+00,4.890160873887964499e+00,4.892853312594853676e+00
5.901180236047209871e-01,4.294161800031502274e+00,3.501594944012111355e-01,3.402760939067277501e+00,4.877310589951991737e+00,4.882568612293692212e+00
5.921184236847369942e-01,4.303905584412482277e+00,3.507120074285354772e-01,3.407857358385380397e+00,4.864527352678581273e+00,4.848867374333973856e+00
5.941188237647530013e-01,4.313623865701560867e+00,3.512612623338038920e-01,3.412920089527054834e+00,4.851811324415377769e+00,4.865172272946820975e+00
5.961192238447690084e-01,4.323316777896314633e+00,3.518072678924865637e-01,3.417949220760706286e+00,4.839162652198910841e+00,4.874856617685050963e+00
5.981196239247849045e-01,4.332984455236820409e+00,3.523500328550446259e-01,3.422944840153972823e+00,4.826581467548815674e+00,4.820387716438465198e+00
