t,N,T,dN_dt,dN_dt_noisy
1.386277255451090040e+00,2.575812958062398295e+00,1.754964998734294679e-01,1.761351516291327357e+00,2.566498248180391961e+00
1.392278455691138062e+00,2.586405010175421015e+00,1.765173472847675618e-01,1.768631504707293800e+00,9.684020026971518202e-01
1.398279655931186083e+00,2.597040841844994397e+00,1.775414962068972424e-01,1.775941862422438566e+00,-2.262589758555164643e+00
1.404280856171234104e+00,2.607720635748684401e+00,1.785689630397907790e-01,1.783282718149736379e+00,2.624309292740886868e+00
1.410282056411282126e+00,2.618444575344480274e+00,1.795997642445355535e-01,1.790654201164732839e+00,2.309781118948852185e+00
1.416283256651330147e+00,2.629212844870795873e+00,1.806339163433341999e-01,1.798056441305720510e+00,-1.026705989637830330e+00
1.422284456891378168e+00,2.640025629346467895e+00,1.816714359195045758e-01,1.805489568973920989e+00,3.346133734562912743e+00
1.428285657131426190e+00,2.650883114570757204e+00,1.827123396174796799e-01,1.812953715133658994e+00,4.107541142668065248e-01
1.434286857371474211e+00,2.661785487123347504e+00,1.837566441428077901e-01,1.820449011312544663e+00,-4.319272209940563378e-01
1.440288057611522232e+00,2.672732934364347113e+00,1.848043662621523531e-01,1.827975589601651851e+00,2.019437011530165194e+00
1.446289257851570254e+00,2.683725644434287183e+00,1.858555228032920392e-01,1.835533582655697993e+00,1.478592719857267923e+00
1.452290458091618275e+00,2.694763806254123484e+00,1.869101306551206876e-01,1.843123123693224619e+00,2.248371125675519444e+00
1.458291658331666296e+00,2.705847609525234176e+00,1.879682067676473889e-01,1.850744346496777215e+00,-1.360751770152099915e+00
1.464292858571714318e+00,2.716977244729422480e+00,1.890297681519964024e-01,1.858397385413083747e+00,5.482857617957829888e+00
1.470294058811762339e+00,2.728152903222203829e+00,1.900948318882265953e-01,1.866082375417391859e+00,6.607651463299357708e-01
1.476295259051810360e+00,2.739374777540110273e+00,1.911634151509067348e-01,1.873799452324993675e+00,-1.205519164667828269e+00
1.482296459291858159e+00,2.750643060518704441e+00,1.922355351351033304e-01,1.881548752184893258e+00,3.119233129319192166e+00
1.488297659531906181e+00,2.761957945761976507e+00,1.933112090959939744e-01,1.889330411602757387e+00,1.179722151400404151e+00
1.494298859771954202e+00,2.773319627735718385e+00,1.943904543567135379e-01,1.897144567805313153e+00,2.546861539351120918e+00
1.500300060012002223e+00,2.784728301767525505e+00,1.954732883083543371e-01,1.904991358640542254e+00,1.225774497390465179e+00
1.506301260252050245e+00,2.796184164046795484e+00,1.965597284099659670e-01,1.912870922577877497e+00,1.793390201618037194e+00
1.512302460492098266e+00,2.807687411624729457e+00,1.976497921885554954e-01,1.920783398708393097e+00,2.412329086185660998e+00
1.518303660732146287e+00,2.819238242414330742e+00,1.987434972390872689e-01,1.928728926744998295e+00,4.354231587792016800e-01
1.524304860972194309e+00,2.830836855190406176e+00,1.998408612244830795e-01,1.936707647022636980e+00,3.294186838741752776e+00
1.530306061212242330e+00,2.842483449589564337e+00,2.009419018756220809e-01,1.944719700498475090e+00,1.004919502339388204e+00
1.536307261452290351e+00,2.854178226110217320e+00,2.020466369913407056e-01,1.952765228752100901e+00,2.133909404111562491e-01
1.542308461692338373e+00,2.865921386112579849e+00,2.031550844384328869e-01,1.960844373985717315e+00,2.114909217630722704e+00
1.548309661932386394e+00,2.877713131818670167e+00,2.042672621516498366e-01,1.968957279024339702e+00,2.859039836006423752e+00
1.554310862172434415e+00,2.889553666312307811e+00,2.053831881337001564e-01,1.977104087315985304e+00,1.518945404078706041e+00
1.560312062412482437e+00,2.901443193539116283e+00,2.065028804552498098e-01,1.985284942931877961e+00,2.602453687727523945e-01
1.566313262652530458e+00,2.913381918306522156e+00,2.076263572549222058e-01,1.993499990566636626e+00,3.233071123183902440e+00
1.572314462892578479e+00,2.925370046283753300e+00,2.087536367392980319e-01,2.001749375538473430e+00,-1.518908208707080210e+00
1.578315663132626501e+00,2.937407784001841993e+00,2.098847371829153374e-01,2.010033243789393076e+00,-5.169502828167260589e-02
1.584316863372674522e+00,2.949495338853622250e+00,2.110196769282696727e-01,2.018351741885382911e+00,2.097397522952151760e+00
1.590318063612722543e+00,2.961632919093731164e+00,2.121584743858137556e-01,2.026705017016615429e+00,-6.954137795935193544e-01
1.596319263852770343e+00,2.973820733838608898e+00,2.133011480339578325e-01,2.035093216997641008e+00,2.091081745495979582e+00
1.602320464092818364e+00,2.986058993066498690e+00,2.144477164190695118e-01,2.043516490267586416e+00,1.933790254230658867e+00
1.608321664332866385e+00,2.998347907750383179e+00,2.155981981665484604e-01,2.051974985981854793e+00,3.849454563698191389e+00
1.614322864572914407e+00,3.010687690134467243e+00,2.167526120036519788e-01,2.060468854202659017e+00,2.308881505760760344e-01
1.620324064812962428e+00,3.023078552776444550e+00,2.179109766796477332e-01,2.068998245239992428e+00,8.171851979567070767e-01
1.626325265053010449e+00,3.035520709108714854e+00,2.190733110128411376e-01,2.077563310038093469e+00,2.743926679440093608e+00
1.632326465293058471e+00,3.048014373515910425e+00,2.202396338970491196e-01,2.086164200229018828e+00,-2.828962980182595732e+00
1.638327665533106492e+00,3.060559761334896045e+00,2.214099643016000929e-01,2.094801068132851274e+00,8.294885665962020482e+00
1.644328865773154513e+00,3.073157088854766350e+00,2.225843212713339569e-01,2.103474066757909711e+00,7.061726058343718027e-01
1.650330066013202535e+00,3.085806573316848489e+00,2.237627239266020973e-01,2.112183349800961452e+00,6.525132443498458112e-01
1.656331266253250556e+00,3.098508432914701682e+00,2.249451914632674410e-01,2.120929071647431385e+00,3.843184093454857120e+00
1.662332466493298577e+00,3.111262886794115445e+00,2.261317431527044008e-01,2.129711387371614251e+00,2.050047704500245871e+00
1.668333666733346599e+00,3.124070155053111364e+00,2.273223983417988481e-01,2.138530452736883358e+00,-1.420326784670298714e+00
1.674334866973394620e+00,3.136930458741943539e+00,2.285171764529481675e-01,2.147386424195904642e+00,3.401241184381128768e+00
1.680336067213442641e+00,3.149844019863096811e+00,2.297160969840612577e-01,2.156279458890843159e+00,3.867035126889260432e+00
1.686337267453490663e+00,3.162811061371287646e+00,2.309191795085585031e-01,2.165209714653576256e+00,1.265317167701693668e+00
1.692338467693538684e+00,3.175831807173464139e+00,2.321264436753718019e-01,2.174177350005906284e+00,1.610976633421856485e+00
1.698339667933586705e+00,3.188906482128806008e+00,2.333379092089445106e-01,2.183182524159767546e+00,3.155151718678551376e+00
1.704340868173634505e+00,3.202035312048724158e+00,2.345535959092314438e-01,2.192225397017439903e+00,3.746648971885409019e-01
1.710342068413682526e+00,3.215218523696862452e+00,2.357735236516990962e-01,2.201306129171757942e+00,3.078083257585574994e+00
1.716343268653730547e+00,3.228456344789095045e+00,2.369977123873252822e-01,2.210424881906321026e+00,2.609021902795316983e+00
1.722344468893778568e+00,3.241749003993527722e+00,2.382261821425993575e-01,2.219581817195707352e+00,8.697165856438713316e-01
1.728345669133826590e+00,3.255096730930498783e+00,2.394589530195221916e-01,2.228777097705678667e+00,-5.554266499180102734e-01
1.734346869373874611e+00,3.268499756172577264e+00,2.406960451956061398e-01,2.238010886793395215e+00,1.786799225271222813e+00
1.740348069613922632e+00,3.281958311244563831e+00,2.419374789238750434e-01,2.247283348507623124e+00,4.964388319872861111e-01
1.746349269853970654e+00,3.295472628769386958e+00,2.431832745449589717e-01,2.256594647689471600e+00,4.259415099049800091e+00
1.752350470094018675e+00,3.309042942783126051e+00,2.444334525129945312e-01,2.265944950189688889e+00,2.554115687189535411e+00
1.758351670334066696e+00,3.322669487663000965e+00,2.456880333066895072e-01,2.275334422130245393e+00,3.839503467250038327e+00
1.764352870574114718e+00,3.336352498750382090e+00,2.469470374812538782e-01,2.284763230333767936e+00,2.554007101022684356e+00
1.770354070814162739e+00,3.350092212439289341e+00,2.482104856757524347e-01,2.294231542384744138e+00,2.820033776554805360e+00
1.776355271054210760e+00,3.363888866176390380e+00,2.494783986131049180e-01,2.303739526629740020e+00,7.377416921689787799e-01
1.782356471294258782e+00,3.377742698461001947e+00,2.507507971000857983e-01,2.313287352177628264e+00,3.649382205321917816e+00
1.788357671534306803e+00,3.391653948845088529e+00,2.520277020273244406e-01,2.322875188899811594e+00,5.892271737513860685e+00
1.794358871774354824e+00,3.405622857933263248e+00,2.533091343693050779e-01,2.332503207430445258e+00,1.713128096395361899e+00
1.800360072014402846e+00,3.419649667382787861e+00,2.545951151843667271e-01,2.342171579166660855e+00,1.156622523738362940e+00
1.806361272254450867e+00,3.433734619903571428e+00,2.558856656147033837e-01,2.351880476268793707e+00,2.036207071888088915e+00
1.812362472494498666e+00,3.447877959258172087e+00,2.571808068863636332e-01,2.361630071660599572e+00,1.399069504458352098e+00
1.818363672734546688e+00,3.462079930261797500e+00,2.584805603092512061e-01,2.371420539029483354e+00,9.684619417224029636e-01
1.824364872974594709e+00,3.476340778782302188e+00,2.597849472771244783e-01,2.381252052826717147e+00,2.657639340763050750e+00
1.830366073214642730e+00,3.490660751740188417e+00,2.610939892675967489e-01,2.391124788267664947e+00,1.809289722167484182e+00
1.836367273454690752e+00,3.505040097108609309e+00,2.624077078421360731e-01,2.401038921332002918e+00,5.278786109017319816e+00
1.842368473694738773e+00,3.519479063913363515e+00,2.637261246460655406e-01,2.410994628763942327e+00,2.411397914674190623e+00
1.848369673934786794e+00,3.533977902232900092e+00,2.650492614085628307e-01,2.420992088072448034e+00,3.068816043335304666e+00
1.854370874174834816e+00,3.548536863198315849e+00,2.663771399426606568e-01,2.431031477531460983e+00,4.335075213531064620e+00
1.860372074414882837e+00,3.563156198993355783e+00,2.677097821452465443e-01,2.441112976180118910e+00,1.839601271171033003e+00
1.866373274654930858e+00,3.577836162854413082e+00,2.690472099970628306e-01,2.451236763822973064e+00,5.324709844000850012e+00
1.872374474894978880e+00,3.592577009070529570e+00,2.703894455627066651e-01,2.461403021030208471e+00,1.196014595989983720e+00
1.878375675135026901e+00,3.607378992983395705e+00,2.717365109906301202e-01,2.471611929137863317e+00,8.549565253656135067e-01
1.884376875375074922e+00,3.622242371118938653e+00,2.730884285240071652e-01,2.481863670338808170e+00,1.749329632638304100e+00
1.890378075615122944e+00,3.637167401611538509e+00,2.744452205355609742e-01,2.492158427975608603e+00,2.262723644041335191e+00
1.896379275855170965e+00,3.652154342979399892e+00,2.758069094263311816e-01,2.502496385696055370e+00,-3.001400145020478583e-01
1.902380476095218986e+00,3.667203454777265836e+00,2.771735176798761913e-01,2.512877727903546354e+00,2.442688159645852952e+00
1.908381676335267008e+00,3.682314997723954875e+00,2.785450678728270124e-01,2.523302639845289796e+00,-8.116705410335525173e-01
1.914382876575315029e+00,3.697489233702358824e+00,2.799215826748876479e-01,2.533771307612532553e+00,5.318048108703529842e+00
1.920384076815362828e+00,3.712726425759445448e+00,2.813030848488345947e-01,2.544283918140795464e+00,2.382290015325406962e+00
1.926385277055410850e+00,3.728026838106258900e+00,2.826895972505175103e-01,2.554840659210104725e+00,1.270925209818156487e+00
1.932386477295458871e+00,3.743390736117916173e+00,2.840811428288584350e-01,2.565441719445222812e+00,7.487654828780778704e-01
1.938387677535506892e+00,3.758818386333608874e+00,2.854777446258524032e-01,2.576087288315878077e+00,1.807226339899484557e+00
1.944388877775554914e+00,3.774310056456605000e+00,2.868794257765672207e-01,2.586777556136995226e+00,2.140618619276142276e+00
1.950390078015602935e+00,3.789866015354246276e+00,2.882862095091432986e-01,2.597512714068924922e+00,5.084907828462039703e-01
1.956391278255650956e+00,3.805486533057950371e+00,2.896981191447940973e-01,2.608292954117672924e+00,7.687027664720038622e-01
1.962392478495698978e+00,3.821171880763208240e+00,2.911151780978055714e-01,2.619118469135122140e+00,2.244768459012048911e+00
1.968393678735746999e+00,3.836922330829587224e+00,2.925374098755366692e-01,2.629989452819267992e+00,1.588421957227986070e+00
1.974394878975795020e+00,3.852738156780729284e+00,2.939648380784189996e-01,2.640906099714435573e+00,4.519332307071078247e+00
1.980396079215843042e+00,3.868619633304350103e+00,2.953974863999568878e-01,2.651868605211509689e+00,4.927609353702559147e+00
1.986397279455891063e+00,3.884567036252241312e+00,2.968353786267276528e-01,2.662877165548155123e+00,2.694919572747934478e+00
1.992398479695939084e+00,3.900580642640269602e+00,2.982785386383811632e-01,2.673931977809044014e+00,3.621131121918099716e+00
1.998399679935987105e+00,3.916660730648375832e+00,2.997269904076401148e-01,2.685033239926072568e+00,1.465649267583257753e-02
2.004400880176035127e+00,3.932807579620575922e+00,3.011807580003001417e-01,2.696181150678585325e+00,3.971016569543815322e+00
2.010402080416083148e+00,3.949021470064960404e+00,3.026398655752293720e-01,2.707375909693591876e+00,2.646208970667064619e+00
2.016403280656131169e+00,3.965302683653695759e+00,3.041043373843689834e-01,2.718617717445989346e+00,3.687954349347663641e+00
2.022404480896179191e+00,3.981651503320108976e+00,3.055741977807285292e-01,2.729906775325817936e+00,5.930619038513136765e+00
2.028405681136227212e+00,3.998068213833031237e+00,3.070494712655024716e-01,2.741243286035120796e+00,-1.820472226653607528e+00
2.034406881376275233e+00,4.014553100429345101e+00,3.085301823753048844e-01,2.752627452643904515e+00,3.274523810750761488e+00
2.040408081616323255e+00,4.031106449428782490e+00,3.100163557331134800e-01,2.764059479014834508e+00,5.658213526791082693e-01
2.046409281856371276e+00,4.047728548438686680e+00,3.115080160651652053e-01,2.775539569944859508e+00,3.959932952753835611e+00
2.052410482096419297e+00,4.064419686354015404e+00,3.130051882009560194e-01,2.787067931165446044e+00,1.604410563085139074e-01
2.058411682336467319e+00,4.081180153357341744e+00,3.145078970732412826e-01,2.798644769342811145e+00,1.807845635334824230e+00
2.064412882576515340e+00,4.098010240918850577e+00,3.160161677180352569e-01,2.810270292078146603e+00,3.215737803598894384e+00
2.070414082816563361e+00,4.114910241796343016e+00,3.175300252746117158e-01,2.821944707907858341e+00,4.048963480778603241e+00
2.076415283056611383e+00,4.131880450035230190e+00,3.190494949855033346e-01,2.833668226303780013e+00,2.983256404976924347e+00
2.082416483296659404e+00,4.148921160968541244e+00,3.205746021965020787e-01,2.845441057673414598e+00,1.259779179697791740e+00
2.088417683536706981e+00,4.166032671216915340e+00,3.221053723566590921e-01,2.857263413360145332e+00,1.750198977929329436e+00
2.094418883776755003e+00,4.183215278688610539e+00,3.236418310182848090e-01,2.869135505643471529e+00,4.638141288142229257e+00
2.100420084016803024e+00,4.200469282579493147e+00,3.251840038369487318e-01,2.881057547739218627e+00,2.870058316366141504e+00
2.106421284256851045e+00,4.217794983373045703e+00,3.267319165714795415e-01,2.893029753799765125e+00,-4.745990398823498602e-01
2.112422484496899067e+00,4.235192682840366096e+00,3.282855950839650983e-01,2.905052338914261512e+00,4.592377755453644461e+00
2.118423684736947088e+00,4.252662684040162233e+00,3.298450653397524968e-01,2.917125519108843434e+00,3.749622478535791892e+00
2.124424884976995109e+00,4.270205291318760921e+00,3.314103534074479551e-01,2.929249511346849744e+00,4.676080601850743257e+00
2.130426085217043131e+00,4.287820810310097208e+00,3.329814854589169815e-01,2.941424533529034324e+00,2.268169600775671313e+00
2.136427285457091152e+00,4.305509547935724157e+00,3.345584877692841519e-01,2.953650804493779258e+00,4.609963841346998770e+00
2.142428485697139173e+00,4.323271812404807513e+00,3.361413867169332770e-01,2.965928544017305324e+00,8.437987040139556250e-01
2.148429685937187195e+00,4.341107913214124814e+00,3.377302087835072908e-01,2.978257972813873167e+00,4.118257594544791900e+00
2.154430886177235216e+00,4.359018161148071613e+00,3.393249805539084729e-01,2.990639312536001793e+00,2.009878693279887774e+00
