t,S,X,I,active_first_fraction,dX_dt
1.544308861772354469e+01,1.816478171999647284e-01,9.678377617426706658e-01,5.051442105736459603e-02,9.998956414794153424e-01,1.313057234083574317e-04
1.552310462092418497e+01,1.816383545512262054e-01,9.678480474422312962e-01,5.051359800654251636e-02,9.998956563619365578e-01,1.258289859568707282e-04
1.560312062412482526e+01,1.816292866452852428e-01,9.678579040077702755e-01,5.051280934694447888e-02,9.998956706105683878e-01,1.205807142238384926e-04
1.568313662732546554e+01,1.816205969152695221e-01,9.678673494549360212e-01,5.051205362979440533e-02,9.998956842529302946e-01,1.155513198552168217e-04
1.576315263052610582e+01,1.816122694810699822e-01,9.678764010526224038e-01,5.051132946630762510e-02,9.998956973154492500e-01,1.107316119531511921e-04
1.584316863372674611e+01,1.816042891170823459e-01,9.678850753573992050e-01,5.051063552551848107e-02,9.998957098233847152e-01,1.061127784257871298e-04
1.592318463692738639e+01,1.815966413984698991e-01,9.678933880525756317e-01,5.050997054895443178e-02,9.998957218004705938e-01,1.016864706948363402e-04
1.600320064012802490e+01,1.815893126651563494e-01,9.679013539898928542e-01,5.050933334495084220e-02,9.998957332691152944e-01,9.744478278712213404e-05
1.608321664332866519e+01,1.815822897325184149e-01,9.679089875042531377e-01,5.050872276322846549e-02,9.998957442509295301e-01,9.338008389004202512e-05
1.616323264652930547e+01,1.815755598843091512e-01,9.679163024213836009e-01,5.050813769430731459e-02,9.998957547667376433e-01,8.948501425790662421e-05
1.624324864972994575e+01,1.815691108726577574e-01,9.679233120578355498e-01,5.050757706950667614e-02,9.998957648365774942e-01,8.575248521344459298e-05
1.632326465293058604e+01,1.815629309180698536e-01,9.679300292209850332e-01,5.050703986094509657e-02,9.998957744797009051e-01,8.217567914883058963e-05
1.640328065613122632e+01,1.815570087094272866e-01,9.679364662090323979e-01,5.050652508154038212e-02,9.998957837145728833e-01,7.874804952701825475e-05
1.648329665933186661e+01,1.815513334039881299e-01,9.679426348110022893e-01,5.050603178500959883e-02,9.998957925588723983e-01,7.546332088261310258e-05
1.656331266253250689e+01,1.815458946042321220e-01,9.679485463315486982e-01,5.050555906421921176e-02,9.998958010295108112e-01,7.231547543179109175e-05
1.664332866573314718e+01,1.815406824724594137e-01,9.679542114651628060e-01,5.050510606237787470e-02,9.998958091423677530e-01,6.929881943278375263e-05
1.672334466893378746e+01,1.815356877322242546e-01,9.679596402962086232e-01,5.050467197156716104e-02,9.998958169123810524e-01,6.640798397286118773e-05
1.680336067213442774e+01,1.815309014254536668e-01,9.679648425630260622e-01,5.050425601152034455e-02,9.998958243539700641e-01,6.363778439549361374e-05
1.688337667533506803e+01,1.815263149044487045e-01,9.679698276665956724e-01,5.050385742895562718e-02,9.998958314810465486e-01,6.098321567235586490e-05
1.696339267853570831e+01,1.815219198318843707e-01,9.679746046705395290e-01,5.050347549757611132e-02,9.998958383070154499e-01,5.843945240366962818e-05
1.704340868173634860e+01,1.815177081808097559e-01,9.679791823011204555e-01,5.050310951806981363e-02,9.998958448447747838e-01,5.600184881913271978e-05
1.712342468493698888e+01,1.815136722346479270e-01,9.679835689472424676e-01,5.050275881810966511e-02,9.998958511067155275e-01,5.366593877833839352e-05
1.720344068813762917e+01,1.815098045871959553e-01,9.679877726604505517e-01,5.050242275235351797e-02,9.998958571047215083e-01,5.142743577103155134e-05
1.728345669133826945e+01,1.815060981425901665e-01,9.679918011549686341e-01,5.050210070244125909e-02,9.998958628501696255e-01,4.928223289768737564e-05
1.736347269453890974e+01,1.815025460939784230e-01,9.679956618303539040e-01,5.050179207566776740e-02,9.998958683539322934e-01,4.722639054032735012e-05
1.744348869773955002e+01,1.814991420879687178e-01,9.679993615925674977e-01,5.050149631946391354e-02,9.998958736260933344e-01,4.525623154541607532e-05
1.752350470094019030e+01,1.814958800821553919e-01,9.680029070096898280e-01,5.050121290815488134e-02,9.998958786762400797e-01,4.336825874231691478e-05
1.760352070414083059e+01,1.814927542330575516e-01,9.680063044336021383e-01,5.050094133334036284e-02,9.998958835136416701e-01,4.155909008883251857e-05
1.768353670734147087e+01,1.814897588961190411e-01,9.680095599999865019e-01,5.050068110389457909e-02,9.998958881472495008e-01,3.982545867175082082e-05
1.776355271054210760e+01,1.814868886257084979e-01,9.680126796283252677e-01,5.050043174596627327e-02,9.998958925856966662e-01,3.816421270677733797e-05
1.784356871374274789e+01,1.814841381751193250e-01,9.680156690219020588e-01,5.050019280297869673e-02,9.998958968372985145e-01,3.657231553901904830e-05
1.792358471694338817e+01,1.814815024965697188e-01,9.680185336678007735e-01,5.049996383562962293e-02,9.998959009100522044e-01,3.504684564323276222e-05
1.800360072014402846e+01,1.814789767412026134e-01,9.680212788369061405e-01,5.049974442189134050e-02,9.998959048116370374e-01,3.358499662380179168e-05
1.808361672334466874e+01,1.814765562590857084e-01,9.680239095839037189e-01,5.049953415701065318e-02,9.998959085494143473e-01,3.218407721516923796e-05
1.816363272654530903e+01,1.814742365900930687e-01,9.680264307571042615e-01,5.049933265280283357e-02,9.998959121304360487e-01,3.084150600663756954e-05
1.824364872974594931e+01,1.814720135199095474e-01,9.680288469371038929e-01,5.049913954298672347e-02,9.998959155613215133e-01,2.955484386874170845e-05
1.832366473294658960e+01,1.814698831334933815e-01,9.680311623792358100e-01,5.049895448727098612e-02,9.998959188482109406e-01,2.832182488140467294e-05
1.840368073614722988e+01,1.814678416503248126e-01,9.680333811926647991e-01,5.049877715701050346e-02,9.998959219970342538e-01,2.714026097993927654e-05
1.848369673934787016e+01,1.814658854124773790e-01,9.680355073533239985e-01,5.049860723419878628e-02,9.998959250135285304e-01,2.600803505188174525e-05
1.856371274254851045e+01,1.814640108846181099e-01,9.680375447039140102e-01,5.049844441146798119e-02,9.998959279032383352e-01,2.492310093732578389e-05
1.864372874574915073e+01,1.814622146540073866e-01,9.680394969539038996e-01,5.049828839208887754e-02,9.998959306715151651e-01,2.388348342877510771e-05
1.872374474894979102e+01,1.814604934304990536e-01,9.680413676795301958e-01,5.049813888997088662e-02,9.998959333235182267e-01,2.288727827152400071e-05
1.880376075215043130e+01,1.814588440465403074e-01,9.680431603237977800e-01,5.049799562966205552e-02,9.998959358642133255e-01,2.193265216334852472e-05
1.888377675535107159e+01,1.814572634571717802e-01,9.680448781964793303e-01,5.049785834634906018e-02,9.998959382983739763e-01,2.101784275503036184e-05
1.896379275855171187e+01,1.814557487400275115e-01,9.680465244741154329e-01,5.049772678585721236e-02,9.998959406305808484e-01,2.014115865010179313e-05
1.904380876175235215e+01,1.814542970935824895e-01,9.680481022019102877e-01,5.049760070450731719e-02,9.998959428652236525e-01,1.930097839102667859e-05
1.912382476495299244e+01,1.814529058459407040e-01,9.680496142839221108e-01,5.049747987013732120e-02,9.998959450064677235e-01,1.849575555217409378e-05
1.920384076815363272e+01,1.814515725532273860e-01,9.680510633763005357e-01,5.049736407047227676e-02,9.998959470581109121e-01,1.772407568215369491e-05
1.928385677135427301e+01,1.814502948759998402e-01,9.680524520217482776e-01,5.049725310225205988e-02,9.998959490237914194e-01,1.698458477029499066e-05
1.936387277455491329e+01,1.814490705469086473e-01,9.680537826846208338e-01,5.049714676847068956e-02,9.998959509070356466e-01,1.627597053101612797e-05
1.944388877775555358e+01,1.814478973706975529e-01,9.680550577509262622e-01,5.049704487837633482e-02,9.998959527112579737e-01,1.559696240393422314e-05
1.952390478095619386e+01,1.814467732242034115e-01,9.680562795283254029e-01,5.049694724747128688e-02,9.998959544397604260e-01,1.494633155375674850e-05
1.960392078415683059e+01,1.814456960563563537e-01,9.680574502461318787e-01,5.049685369751196612e-02,9.998959560957335624e-01,1.432289087037797049e-05
1.968393678735747088e+01,1.814446638881796192e-01,9.680585720553115392e-01,5.049676405650893596e-02,9.998959576822554762e-01,1.372549496892786243e-05
1.976395279055811116e+01,1.814436748127897236e-01,9.680596470284834609e-01,5.049667815872690979e-02,9.998959592022924614e-01,1.315304018992683202e-05
1.984396879375875145e+01,1.814427269953962640e-01,9.680606771599191696e-01,5.049659584468472323e-02,9.998959606586990123e-01,1.260446459900120977e-05
1.992398479695939173e+01,1.814418186733020855e-01,9.680616643655427511e-01,5.049651696115534105e-02,9.998959620542171578e-01,1.207874798723505903e-05
2.000400080016003201e+01,1.814409481559031978e-01,9.680626104829310741e-01,5.049644136116587800e-02,9.998959633914773493e-01,1.157491187093353533e-05
2.008401680336067230e+01,1.814401138225207044e-01,9.680635172735867489e-01,5.049636890389266886e-02,9.998959646729940198e-01,1.109201823913822524e-05
2.016403280656131258e+01,1.814393141947583388e-01,9.680643863442521813e-01,5.049629946098955352e-02,9.998959659010483447e-01,1.062921143334245382e-05
2.024404880976195287e+01,1.814385478913274341e-01,9.680652191961863773e-01,5.049623291248625523e-02,9.998959670777750608e-01,1.018569199689070419e-05
2.032406481296259315e+01,1.814378135711451900e-01,9.680660172869554048e-01,5.049616914189956202e-02,9.998959682052470654e-01,9.760683743074062438e-06
2.040408081616323344e+01,1.814371099331650306e-01,9.680667820306160243e-01,5.049610803621904648e-02,9.998959692854754167e-01,9.353433656951763700e-06
2.048409681936387372e+01,1.814364357163766872e-01,9.680675147977163553e-01,5.049604948590707271e-02,9.998959703204095550e-01,8.963211895365752699e-06
2.056411282256451400e+01,1.814357896998060882e-01,9.680682169152952099e-01,5.049599338489884487e-02,9.998959713119374149e-01,8.589311787104091621e-06
2.064412882576515429e+01,1.814351707025155525e-01,9.680688896668822041e-01,5.049593963060233781e-02,9.998959722618848689e-01,8.231049832607798632e-06
2.072414482896579457e+01,1.814345775836035402e-01,9.680695342924982016e-01,5.049588812389834563e-02,9.998959731720163946e-01,7.887765704229652016e-06
2.080416083216643486e+01,1.814340092422048467e-01,9.680701519886547590e-01,5.049583876914047476e-02,9.998959740440348520e-01,7.558822246191864787e-06
2.088417683536707514e+01,1.814334646174905197e-01,9.680707439083544585e-01,5.049579147415512309e-02,9.998959748795812619e-01,7.243605474522938385e-06
2.096419283856771543e+01,1.814329426886678864e-01,9.680713111610906862e-01,5.049574615024150781e-02,9.998959756802349164e-01,6.941524577186380338e-06
2.104420884176835571e+01,1.814324424749805265e-01,9.680718548128479650e-01,5.049570271217163064e-02,9.998959764475136014e-01,6.652011913977303568e-06
2.112422484496899600e+01,1.814319630347828727e-01,9.680723758871007112e-01,5.049566107811654520e-02,9.998959771828742626e-01,6.374522481098400917e-06
2.120424084816963628e+01,1.814315034876970434e-01,9.680728753406537823e-01,5.049562117164929642e-02,9.998959778876707061e-01,6.108546736996460743e-06
2.128425685137027656e+01,1.814310630503843669e-01,9.680733540248543934e-01,5.049558292476129945e-02,9.998959785631068575e-01,5.853631303773948299e-06
2.136427285457091685e+01,1.814306409695992939e-01,9.680738127583592423e-01,5.049554627204157903e-02,9.998959792103420119e-01,5.609340220459389608e-06
2.144428885777155358e+01,1.814302365127832273e-01,9.680742523373432329e-01,5.049551114987362727e-02,9.998959798305036006e-01,5.375249499000230283e-06
2.152430486097219386e+01,1.814298489680644944e-01,9.680746735355002519e-01,5.049547749643539668e-02,9.998959804246874139e-01,5.150947124398831757e-06
2.160432086417283415e+01,1.814294776442584300e-01,9.680750771040423919e-01,5.049544525169930020e-02,9.998959809939573784e-01,4.936033054725658727e-06
2.168433686737347443e+01,1.814291218708672382e-01,9.680754637717006172e-01,5.049541435743221812e-02,9.998959815393458905e-01,4.730119221130718346e-06
2.176435287057411472e+01,1.814287809980800470e-01,9.680758342447245424e-01,5.049538475719549113e-02,9.998959820618535943e-01,4.532829527676340664e-06
2.184436887377475500e+01,1.814284543967730201e-01,9.680761892068822094e-01,5.049535639634491341e-02,9.998959825624496034e-01,4.343799851605009602e-06
2.192438487697539529e+01,1.814281414585091623e-01,9.680765293194601995e-01,5.049532922203074647e-02,9.998959830420710571e-01,4.162678043164514177e-06
2.200440088017603557e+01,1.814278415955384860e-01,9.680768552212638545e-01,5.049530318319771921e-02,9.998959835016235642e-01,3.989123925685653609e-06
2.208441688337667586e+01,1.814275542407979003e-01,9.680771675286171662e-01,5.049527823058501397e-02,9.998959839419809814e-01,3.822809295453176604e-06
2.216443288657731614e+01,1.814272788479112664e-01,9.680774668353625545e-01,5.049525431672628045e-02,9.998959843639856349e-01,3.663417922001373408e-06
2.224444888977795642e+01,1.814270148911893699e-01,9.680777537128610888e-01,5.049523139594962878e-02,9.998959847684479874e-01,3.510645547668952793e-06
2.232446489297859671e+01,1.814267618655487080e-01,9.680780287100770876e-01,5.049520942437430576e-02,9.998959851561466383e-01,3.364199841177819818e-06
2.240448089617923699e+01,1.814265193085682348e-01,9.680782923295668807e-01,5.049518836186504822e-02,9.998959855277896880e-01,3.223813164101356230e-06
2.248449689937987728e+01,1.814262868173416587e-01,9.680785450092128652e-01,5.049516817344559816e-02,9.998959858839946424e-01,3.089252323581049528e-06
2.256451290258051756e+01,1.814260640036086114e-01,9.680787871709881642e-01,5.049514882540336730e-02,9.998959862253573583e-01,2.960292603320345968e-06
2.264452890578115785e+01,1.814258504888293655e-01,9.680790192263016847e-01,5.049513028486908583e-02,9.998959865524585933e-01,2.836714913078434486e-06
2.272454490898179813e+01,1.814256459041850289e-01,9.680792415759983394e-01,5.049511251981673998e-02,9.998959868658644501e-01,2.718305788772237940e-06
2.280456091218243841e+01,1.814254498905774615e-01,9.680794546103590470e-01,5.049509549906362749e-02,9.998959871661262655e-01,2.604857392382392874e-06
2.288457691538307870e+01,1.814252620986292752e-01,9.680796587091005101e-01,5.049507919227031599e-02,9.998959874537803882e-01,2.496167512139910168e-06
2.296459291858371898e+01,1.814250821886838894e-01,9.680798542413755481e-01,5.049506356994064998e-02,9.998959877293482901e-01,2.392039562359986749e-06
2.304460892178435927e+01,1.814249098308054198e-01,9.680800415657728752e-01,5.049504860342179241e-02,9.998959879933367878e-01,2.292282583456571599e-06
2.312462492498499955e+01,1.814247447047788453e-01,9.680802210303171007e-01,5.049503426490415531e-02,9.998959882462378213e-01,2.196711242045759671e-06
2.320464092818563984e+01,1.814245865001098412e-01,9.680803929724688395e-01,5.049502052742145530e-02,9.998959884885282312e-01,2.105145830834080108e-06
2.328465693138627657e+01,1.814244349160248626e-01,9.680805577191246014e-01,5.049500736485069974e-02,9.998959887206703145e-01,2.017412268668792207e-06
2.336467293458691685e+01,1.814242896614711720e-01,9.680807155866167912e-01,5.049499475191215891e-02,9.998959889431114911e-01,1.933342100581952736e-06
2.344468893778755714e+01,1.814241504551167006e-01,9.680808668807140416e-01,5.049498266416940773e-02,9.998959891562840818e-01,1.852772497633603030e-06
2.352470494098819742e+01,1.814240170253502704e-01,9.680810118966205469e-01,5.049497107802930485e-02,9.998959893606058635e-01,1.775546257152882209e-06
2.360472094418883771e+01,1.814238891102814000e-01,9.680811509189767294e-01,5.049495997074198578e-02,9.998959895564797362e-01,1.701511802542705411e-06
2.368473694738947799e+01,1.814237664602100786e-01,9.680812842191693912e-01,5.049494932062059682e-02,9.998959897442890599e-01,1.630524612907006499e-06
2.376475295059011827e+01,1.814236488638011624e-01,9.680814120268712575e-01,5.049493910932768143e-02,9.998959899243563543e-01,1.562462372369531839e-06
