t,v,I,T_c,dv_dt,dv_dt_noisy
1.128225645129025817e-01,7.199890840693901062e+00,7.256929750538060553e+00,6.952033170964552755e-02,-2.165970231286691572e+01,-2.181517542606651361e+01
1.134226845369073755e-01,7.186905569177707065e+00,7.244368983325215616e+00,6.983549599191726798e-02,-2.161589913267818730e+01,-2.159903609197713692e+01
1.140228045609121832e-01,7.173946549876657919e+00,7.231830499636511256e+00,7.014956729915526601e-02,-2.157221190932174437e+01,-2.161811906489301904e+01
1.146229245849169770e-01,7.161013713296699557e+00,7.219314275766411271e+00,7.046254945740251796e-02,-2.152864029173516158e+01,-2.140601323170353965e+01
1.152230446089217847e-01,7.148106990192338195e+00,7.206820288635022997e+00,7.077444627791815157e-02,-2.148518393159370277e+01,-2.138896846523087802e+01
1.158231646329265924e-01,7.135226311566642998e+00,7.194348515788098197e+00,7.108526155717734274e-02,-2.144184248330348908e+01,-2.171297102704696513e+01
1.164232846569313862e-01,7.122371608671246079e+00,7.181898935397033057e+00,7.139499907687138491e-02,-2.139861560399468843e+01,-2.139444534539195786e+01
1.170234046809361939e-01,7.109542813000845562e+00,7.169471526032635822e+00,7.170366260428359673e-02,-2.135550295305446866e+01,-2.151724970300683637e+01
1.176235247049409877e-01,7.096739856128208679e+00,7.157066259012426102e+00,7.201125590368499807e-02,-2.131250417658071683e+01,-2.120154037665586344e+01
1.182236447289457953e-01,7.083962669697432268e+00,7.144683097398076832e+00,7.231778273681187252e-02,-2.126961890536283306e+01,-2.125280831845005025e+01
1.188237647529505892e-01,7.071211185595613458e+00,7.132322004895376821e+00,7.262324685081315845e-02,-2.122684677292000544e+01,-2.117200622770130636e+01
1.194238847769553968e-01,7.058485335958248896e+00,7.119982946301585791e+00,7.292765197784693842e-02,-2.118418741639693792e+01,-2.129069988927726698e+01
1.200240048009601906e-01,7.045785053169244527e+00,7.107665887505437929e+00,7.323100183508034211e-02,-2.114164047655719259e+01,-2.095879745275764350e+01
1.206241248249649983e-01,7.033110269860904928e+00,7.095370795487141002e+00,7.353330012468969890e-02,-2.109920559777657800e+01,-2.089719826106153278e+01
1.212242448489697921e-01,7.020460918913942194e+00,7.083097638318378131e+00,7.383455053386038525e-02,-2.105688242803655541e+01,-2.116335953229917521e+01
1.218243648729745998e-01,7.007836933457470607e+00,7.070846385162301573e+00,7.413475673478692185e-02,-2.101467061891766264e+01,-2.097738910673103163e+01
1.224244848969793936e-01,6.995238246869011078e+00,7.058617006273542493e+00,7.443392238467291810e-02,-2.097256982559299132e+01,-2.103990006843201144e+01
1.230246049209842013e-01,6.982664792771788420e+00,7.046409472888732317e+00,7.473205112591527199e-02,-2.093057970659893385e+01,-2.093293670028500841e+01
1.236247249449889951e-01,6.970116504889087850e+00,7.034223750546185094e+00,7.502914659605644521e-02,-2.088869991026509965e+01,-2.101526360818755634e+01
1.242248449689938028e-01,6.957593317003316180e+00,7.022059796445178748e+00,7.532521243052235638e-02,-2.084693006937127890e+01,-2.066021551791321542e+01
1.248249649929985966e-01,6.945095163133732541e+00,7.009917568523845510e+00,7.562025225039878396e-02,-2.080526981954604793e+01,-2.090218777065431510e+01
1.254250850170033904e-01,6.932621977543256264e+00,6.997797026038134582e+00,7.591426966195900794e-02,-2.076371880042784568e+01,-2.079332718192759444e+01
1.260252050410081981e-01,6.920173694738460668e+00,6.985698129561814795e+00,7.620726825666380988e-02,-2.072227665565864640e+01,-2.067212836254759267e+01
1.266253250650130058e-01,6.907750249469578385e+00,6.973620840986472835e+00,7.649925161116145900e-02,-2.068094303287764646e+01,-2.074569910071926060e+01
1.272254450890178135e-01,6.895351576730496923e+00,6.961565123521512355e+00,7.679022328728768443e-02,-2.063971758371500087e+01,-2.066364882668823100e+01
1.278255651130225934e-01,6.882977611758765768e+00,6.949530941694156638e+00,7.708018683206574462e-02,-2.059859996378555280e+01,-2.065496394842825012e+01
1.284256851370274011e-01,6.870628290035583952e+00,6.937518261349445048e+00,7.736914577770641344e-02,-2.055758983268261986e+01,-2.057093590816624840e+01
1.290258051610322088e-01,6.858303547285814261e+00,6.925527049650236577e+00,7.765710364160789692e-02,-2.051668685397179104e+01,-2.063374111748182216e+01
1.296259251850370164e-01,6.846003319402751863e+00,6.913557271716767261e+00,7.794406393144016898e-02,-2.047589068836088444e+01,-2.051968949592111358e+01
1.302260452090417964e-01,6.833727542293187796e+00,6.901608882857286353e+00,7.823003015551414918e-02,-2.043520097794421986e+01,-2.045589027041544483e+01
1.308261652330466041e-01,6.821476152072462718e+00,6.889681837918918639e+00,7.851500580956745357e-02,-2.039461736516717139e+01,-2.042798996554758517e+01
1.314262852570514117e-01,6.809249085092505815e+00,6.877776093162021098e+00,7.879899437490216207e-02,-2.035413949660735611e+01,-2.034847050111797628e+01
1.320264052810562194e-01,6.797046277941713122e+00,6.865891606255851265e+00,7.908199931839310359e-02,-2.031376702295982994e+01,-2.034307724489550040e+01
1.326265253050609993e-01,6.784867667444951067e+00,6.854028336278572553e+00,7.936402409248781431e-02,-2.027349959903113330e+01,-2.019817845818719348e+01
1.332266453290658070e-01,6.772713190663552929e+00,6.842186243717247152e+00,7.964507213520655160e-02,-2.023333688373330119e+01,-2.026565647631188583e+01
1.338267653530706147e-01,6.760582784895320607e+00,6.830365290467844908e+00,7.992514687014223851e-02,-2.019327854007798706e+01,-2.020694349970757386e+01
1.344268853770754224e-01,6.748476387674525512e+00,6.818565439835233555e+00,8.020425170646051927e-02,-2.015332423517052973e+01,-2.021980236877011450e+01
1.350270054010802301e-01,6.736393936771907676e+00,6.806786656533186708e+00,8.048239003889977317e-02,-2.011347364020410566e+01,-2.016612512421562897e+01
1.356271254250850100e-01,6.724335370181950822e+00,6.795028906140851532e+00,8.075956524862344665e-02,-2.007372642934970486e+01,-2.020017570843167576e+01
1.362272454490898177e-01,6.712300625944693344e+00,6.783292146770883768e+00,8.103578071504673186e-02,-2.003408226284751947e+01,-1.998220377075972465e+01
1.368273654730946254e-01,6.700289642213117958e+00,6.771576331654414638e+00,8.131103981121043378e-02,-1.999454079226366687e+01,-2.010879259402891606e+01
1.374274854970994331e-01,6.688302357370261575e+00,6.759881415425521567e+00,8.158534589607266407e-02,-1.995510167321150163e+01,-2.002968731303033323e+01
1.380276055211042130e-01,6.676338710027257761e+00,6.748207354144231118e+00,8.185870231465294800e-02,-1.991576456538930628e+01,-1.987984010018818637e+01
1.386277255451090207e-01,6.664398639023341175e+00,6.736554105296513661e+00,8.213111239803237706e-02,-1.987652913257464249e+01,-1.983627179598018841e+01
1.392278455691138284e-01,6.652482083425844017e+00,6.724921627794291368e+00,8.240257946335344252e-02,-1.983739504261876974e+01,-1.987740651771927602e+01
1.398279655931186360e-01,6.640588982530197804e+00,6.713309881975430216e+00,8.267310681382013249e-02,-1.979836196744100363e+01,-2.000028854848988402e+01
1.404280856171234160e-01,6.628719275859935145e+00,6.701718829603746208e+00,8.294269773869789031e-02,-1.975942958302319852e+01,-1.971737825429364221e+01
1.410282056411282237e-01,6.616872903166684416e+00,6.690148433869000044e+00,8.321135551331367008e-02,-1.972059756940415198e+01,-1.969464122351494595e+01
1.416283256651330313e-01,6.605049804430175087e+00,6.678598659386900671e+00,8.347908339905588115e-02,-1.968186561067410878e+01,-1.982310373222128774e+01
1.422284456891378390e-01,6.593249919801716707e+00,6.667069469692473049e+00,8.374588464709470381e-02,-1.964323338988148038e+01,-1.956620118160203248e+01
1.428285657131426190e-01,6.581473189441432226e+00,6.655560819247152260e+00,8.401176250892238018e-02,-1.960470057282794087e+01,-1.967481055287128200e+01
1.434286857371474266e-01,6.569719553696096170e+00,6.644072661767783217e+00,8.427672022465888813e-02,-1.956626682495724978e+01,-1.967888563657258061e+01
1.440288057611522343e-01,6.557988953132393384e+00,6.632604952397683995e+00,8.454076102097647649e-02,-1.952793181573601800e+01,-1.951835874463959186e+01
1.446289257851570420e-01,6.546281328536272426e+00,6.621157647683955538e+00,8.480388811114344949e-02,-1.948969521860217213e+01,-1.950754226174209194e+01
1.452290458091618219e-01,6.534596620912945575e+00,6.609730705577481658e+00,8.506610469502409733e-02,-1.945155671095965033e+01,-1.943129431086053671e+01
1.458291658331666296e-01,6.522934771486884387e+00,6.598324085432933472e+00,8.532741395907875170e-02,-1.941351597417313357e+01,-1.957409078000557656e+01
1.464292858571714373e-01,6.511295721701827688e+00,6.586937748008764082e+00,8.558781907636375808e-02,-1.937557269356278056e+01,-1.919434968193554170e+01
1.470294058811762450e-01,6.499679413220775359e+00,6.575571655467213894e+00,8.584732320653147564e-02,-1.933772655839902299e+01,-1.939799241985339506e+01
1.476295259051810249e-01,6.488085787925991887e+00,6.564225771374305296e+00,8.610592949583027733e-02,-1.929997726189733598e+01,-1.945394319274697637e+01
1.482296459291858326e-01,6.476514787918507210e+00,6.552900060680151739e+00,8.636364107713710714e-02,-1.926232450117301553e+01,-1.920044028231630051e+01
1.488297659531906403e-01,6.464966355409778487e+00,6.541594484833119338e+00,8.662046107696362574e-02,-1.922476796732427928e+01,-1.926024838033439579e+01
1.494298859771954480e-01,6.453440432647976621e+00,6.530308997696673501e+00,8.687639262000713958e-02,-1.918730733716691716e+01,-1.915482148858962574e+01
1.500300060012002279e-01,6.441936962085456742e+00,6.519043553865464524e+00,8.713143881843503358e-02,-1.914994229007920978e+01,-1.918390313314171536e+01
1.506301260252050356e-01,6.430455886384923048e+00,6.507798109295885425e+00,8.738560277155968392e-02,-1.911267250926601946e+01,-1.911864654531401087e+01
1.512302460492098433e-01,6.418997148419435028e+00,6.496572621306072826e+00,8.763888756583833317e-02,-1.907549768175383065e+01,-1.905092039737996856e+01
1.518303660732146509e-01,6.407560691272402131e+00,6.485367048575906956e+00,8.789129627487313190e-02,-1.903841749838574060e+01,-1.911308278678403028e+01
1.524304860972194309e-01,6.396146458237587318e+00,6.474181351147011654e+00,8.814283195941112481e-02,-1.900143165381654597e+01,-1.893355769423058987e+01
1.530306061212242386e-01,6.384754392819100843e+00,6.463015490422751697e+00,8.839349766734433400e-02,-1.896453984650778324e+01,-1.901152985641573778e+01
1.536307261452290462e-01,6.373384438731410029e+00,6.451869429168236358e+00,8.864329643370963407e-02,-1.892774177872284014e+01,-1.901471049313988715e+01
1.542308461692338539e-01,6.362036539899332155e+00,6.440743131510319408e+00,8.889223128068882152e-02,-1.889103715652206716e+01,-1.888333391433981845e+01
1.548309661932386616e-01,6.350710640454808598e+00,6.429636562804267541e+00,8.914030521781715621e-02,-1.885442568948712960e+01,-1.880992156163802420e+01
1.554310862172434415e-01,6.339406684602635345e+00,6.418549683499124470e+00,8.938752125050658526e-02,-1.881790707827670772e+01,-1.884081501243857204e+01
1.560312062412482492e-01,6.328124616610852016e+00,6.407482448039127476e+00,8.963388238043241973e-02,-1.878148101241387735e+01,-1.886773299112183366e+01
1.566313262652530569e-01,6.316864380949330560e+00,6.396434811975202805e+00,8.987939159689148361e-02,-1.874514718468104135e+01,-1.868316862805017919e+01
1.572314462892578646e-01,6.305625922289517682e+00,6.385406732168612542e+00,9.012405187687204389e-02,-1.870890529152217852e+01,-1.888493817073445769e+01
1.578315663132626445e-01,6.294409185504430404e+00,6.374398166790958165e+00,9.036786618505385227e-02,-1.867275503303817175e+01,-1.877584144664172427e+01
1.584316863372674522e-01,6.283214115668658728e+00,6.363409075324179653e+00,9.061083747380814513e-02,-1.863669611298214690e+01,-1.863274382392880923e+01
1.590318063612722599e-01,6.272040658058368301e+00,6.352439418560552831e+00,9.085296868319760188e-02,-1.860072823875482939e+01,-1.873683417858533673e+01
1.596319263852770676e-01,6.260888758151293310e+00,6.341489158602695575e+00,9.109426274097638665e-02,-1.856485112139991500e+01,-1.856205169497499696e+01
1.602320464092818475e-01,6.249758361626746250e+00,6.330558258863560717e+00,9.133472256259009270e-02,-1.852906447559946557e+01,-1.853455078740131157e+01
1.608321664332866552e-01,6.238649414365605494e+00,6.319646684066440478e+00,9.157435105117583962e-02,-1.849336801966931176e+01,-1.840349404078349593e+01
1.614322864572914629e-01,6.227561862445789131e+00,6.308754400055938127e+00,9.181315109785107009e-02,-1.845776147517080190e+01,-1.854924051035213139e+01
1.620324064812962706e-01,6.216495652005063377e+00,6.297881367509602590e+00,9.205112559027146812e-02,-1.842224455415898987e+01,-1.848483520652315448e+01
1.626325265053010505e-01,6.205450729251041686e+00,6.287027541780566331e+00,9.228827741177596244e-02,-1.838681695887736112e+01,-1.835349879040726151e+01
1.632326465293058582e-01,6.194427040585928523e+00,6.276192879368878152e+00,9.252460943378233715e-02,-1.835147839485196997e+01,-1.859723475387255220e+01
1.638327665533106658e-01,6.183424532604965052e+00,6.265377338029786358e+00,9.276012451593539099e-02,-1.831622857110166791e+01,-1.800622434121020987e+01
1.644328865773154735e-01,6.172443152096419361e+00,6.254580876773733422e+00,9.299482550610702059e-02,-1.828106720013366626e+01,-1.835093227317984343e+01
1.650330066013202535e-01,6.161482846041594463e+00,6.243803455866355101e+00,9.322871524039616498e-02,-1.824599399793919474e+01,-1.831897750321175167e+01
1.656331266253250611e-01,6.150543561614822963e+00,6.233045036828483987e+00,9.346179654312888885e-02,-1.821100868398912453e+01,-1.812489593289875245e+01
1.662332466493298688e-01,6.139625246183468832e+00,6.222305582436148619e+00,9.369407222685824377e-02,-1.817611098122964108e+01,-1.818009416537320888e+01
1.668333666733346765e-01,6.128727847307928300e+00,6.211585056720569931e+00,9.392554509236439308e-02,-1.814130061607790623e+01,-1.831924347794826602e+01
1.674334866973394564e-01,6.117851312741628966e+00,6.200883424968167468e+00,9.415621792865455641e-02,-1.810657731841778073e+01,-1.804388458040851972e+01
1.680336067213442641e-01,6.106995590428256904e+00,6.190200653606397374e+00,9.438609351313742568e-02,-1.807194082136381041e+01,-1.798640303796388906e+01
1.686337267453490718e-01,6.096160628378244795e+00,6.179536704580749884e+00,9.461517461921184480e-02,-1.803739084986040453e+01,-1.808238547720799971e+01
1.692338467693538795e-01,6.085346374658612945e+00,6.168891534260065868e+00,9.484346401664182913e-02,-1.800292711847720284e+01,-1.803108715430640530e+01
1.698339667933586594e-01,6.074552777521925684e+00,6.158265100037006334e+00,9.507096446382637400e-02,-1.796854934476394661e+01,-1.791995088503800915e+01
1.704340868173634671e-01,6.063779785405521316e+00,6.147657360503500534e+00,9.529767870791192030e-02,-1.793425724959626422e+01,-1.802513527458770781e+01
1.710342068413682748e-01,6.053027346931517449e+00,6.137068275450753063e+00,9.552360948479229896e-02,-1.790005055717158555e+01,-1.785621170075089381e+01
1.716343268653730825e-01,6.042295410906810993e+00,6.126497805869239421e+00,9.574875951910878646e-02,-1.786592899500502796e+01,-1.784599914396057940e+01
1.722344468893778624e-01,6.031583926323073719e+00,6.115945913948706902e+00,9.597313152425004934e-02,-1.783189229392529995e+01,-1.789938555550289223e+01
1.728345669133826701e-01,6.020892842356755814e+00,6.105412563078176369e+00,9.619672820235222743e-02,-1.779794018807063338e+01,-1.793715037545181801e+01
1.734346869373874778e-01,6.010222108369084992e+00,6.094897717845940477e+00,9.641955224429883675e-02,-1.776407241488473332e+01,-1.778663299796084019e+01
1.740348069613922855e-01,5.999571673906068270e+00,6.084401344039563675e+00,9.664160632972083886e-02,-1.773028871511273508e+01,-1.781783094093875164e+01
1.746349269853970931e-01,5.988941488698181104e+00,6.073923408633771892e+00,9.686289312701572285e-02,-1.769658883277258354e+01,-1.759644781020456605e+01
1.752350470094018731e-01,5.978331502568730471e+00,6.063463875685512150e+00,9.708341529890822386e-02,-1.766297250683159348e+01,-1.764856396998160193e+01
1.758351670334066807e-01,5.967741665369188375e+00,6.053022702755701978e+00,9.730317550609994537e-02,-1.762943946396974582e+01,-1.755123101171375666e+01
1.764352870574114884e-01,5.957171927124092825e+00,6.042599848053773037e+00,9.752217639866116172e-02,-1.759598943303908314e+01,-1.758252723950463903e+01
1.770354070814162961e-01,5.946622238034811936e+00,6.032195270933252473e+00,9.774042061591273201e-02,-1.756262214605552074e+01,-1.753633203434701926e+01
