t,A,A_amb,dA_dt,dA_dt_noisy
2.700540108021604269e+00,1.247521708038305910e+01,1.307549074128347977e+00,-2.456064069507787995e+00,-2.482389811513549649e+00
2.712542508501700311e+00,1.244579655113306771e+01,1.309754842820220588e+00,-2.446386971806658650e+00,-2.509611611347644100e+00
2.724544908981796354e+00,1.241649182232368709e+01,1.311952241959075227e+00,-2.436767003104828078e+00,-2.410827757060929777e+00
2.736547309461892397e+00,1.238730221159870482e+01,1.314141304271843280e+00,-2.427203676240272667e+00,-2.484329577122897259e+00
2.748549709941987995e+00,1.235822704297533825e+01,1.316322062292295758e+00,-2.417696510414433231e+00,-2.454989330323849472e+00
2.760552110422084038e+00,1.232926564684422566e+01,1.318494548361043517e+00,-2.408245031109998102e+00,-2.390282798509437701e+00
2.772554510902180080e+00,1.230041735996944219e+01,1.320658794625536370e+00,-2.398848770010066911e+00,-2.378720101712840318e+00
2.784556911382276123e+00,1.227168152548848923e+01,1.322814833040063975e+00,-2.389507264918648399e+00,-2.409513002468901988e+00
2.796559311862372166e+00,1.224305748802687077e+01,1.324962695465792040e+00,-2.380220058078451828e+00,-2.481183348602892025e+00
2.808561712342468208e+00,1.221454458873303217e+01,1.327102413759483568e+00,-2.370986694481661772e+00,-2.349961030116883176e+00
2.820564112822564251e+00,1.218614218671176275e+01,1.329234019334301742e+00,-2.361806728835373459e+00,-2.348828555890770442e+00
2.832566513302660294e+00,1.215784964656276657e+01,1.331357543428281387e+00,-2.352679721383418521e+00,-2.423298782157007114e+00
2.844568913782756336e+00,1.212966633748774115e+01,1.333473017123019799e+00,-2.343605237545024700e+00,-2.305089133405299862e+00
2.856571314262852379e+00,1.210159163329037924e+01,1.335580471343676301e+00,-2.334582847848321041e+00,-2.369637837869992492e+00
2.868573714742948422e+00,1.207362491237636704e+01,1.337679936858971796e+00,-2.325612127864927103e+00,-2.381921533672592073e+00
2.880576115223044464e+00,1.204576555775338420e+01,1.339771444281190105e+00,-2.316692658145634187e+00,-2.311906122597421565e+00
2.892578515703140507e+00,1.201801295703110917e+01,1.341855024066176405e+00,-2.307824024157141274e+00,-2.316747545727102064e+00
2.904580916183236550e+00,1.199036650242121027e+01,1.343930706513338125e+00,-2.299005816219834575e+00,-2.288874616170277321e+00
2.916583316663332592e+00,1.196282559073735285e+01,1.345998521765645384e+00,-2.290237629446598255e+00,-2.370525032362820195e+00
2.928585717143428635e+00,1.193538962339519749e+01,1.348058499809629662e+00,-2.281519063682627024e+00,-2.190907557869008482e+00
2.940588117623524678e+00,1.190805800641239820e+01,1.350110670475384689e+00,-2.272849723446233483e+00,-2.302982654173419963e+00
2.952590518103620720e+00,1.188083015040860246e+01,1.352155063436566662e+00,-2.264229217870625366e+00,-2.341212183295446003e+00
2.964592918583716319e+00,1.185370547060545654e+01,1.354191708210393585e+00,-2.255657160646646897e+00,-2.224715051218289386e+00
2.976595319063812362e+00,1.182668338682659659e+01,1.356220634157645710e+00,-2.247133169966450073e+00,-2.264873376471508770e+00
2.988597719543908404e+00,1.179976332349765578e+01,1.358241870482664870e+00,-2.238656868468100303e+00,-2.222413944179455036e+00
3.000600120024004447e+00,1.177294470964626250e+01,1.360255446233356036e+00,-2.230227883181082671e+00,-2.247208304712334570e+00
3.012602520504100490e+00,1.174622697890203682e+01,1.362261390301185093e+00,-2.221845845472702141e+00,-2.224832863496698288e+00
3.024604920984196532e+00,1.171960956949659760e+01,1.364259731421180843e+00,-2.213510390995363952e+00,-2.201221748808432466e+00
3.036607321464292575e+00,1.169309192426355359e+01,1.366250498171933891e+00,-2.205221159634707551e+00,-2.242553803833852388e+00
3.048609721944388617e+00,1.166667349063851411e+01,1.368233718975597091e+00,-2.196977795458595395e+00,-2.163040815665617345e+00
3.060612122424484660e+00,1.164035372065907659e+01,1.370209422097884877e+00,-2.188779946666921106e+00,-2.212274951620898378e+00
3.072614522904580703e+00,1.161413207096483724e+01,1.372177635648074601e+00,-2.180627265542248061e+00,-2.224111622750771566e+00
3.084616923384676745e+00,1.158800800279738574e+01,1.374138387579005194e+00,-2.172519408401236696e+00,-2.168667787310111450e+00
3.096619323864772788e+00,1.156198098200030699e+01,1.376091705687077615e+00,-2.164456035546867163e+00,-2.142203971622314906e+00
3.108621724344868831e+00,1.153605047901918113e+01,1.378037617612255072e+00,-2.156436811221430716e+00,-2.167890778302362875e+00
3.120624124824964873e+00,1.151021596388263468e+01,1.379976150954449476e+00,-2.148461401994527176e+00,-2.191587391348505331e+00
3.132626525305060916e+00,1.148447690581222957e+01,1.381907333269364990e+00,-2.140529476609206672e+00,-2.109540198293775148e+00
3.144628925785156959e+00,1.145883278716719644e+01,1.383831191747832534e+00,-2.132640710287109886e+00,-2.220657149893248583e+00
3.156631326265253001e+00,1.143328309396933307e+01,1.385747753446362918e+00,-2.124794781721140335e+00,-2.176337988522917044e+00
3.168633726745349044e+00,1.140782731563107077e+01,1.387657045293597458e+00,-2.116991372950451478e+00,-2.115015228423782201e+00
3.180636127225445087e+00,1.138246494495549044e+01,1.389559094090307978e+00,-2.109230169321063553e+00,-2.177283139236316778e+00
3.192638527705540685e+00,1.135719547813631358e+01,1.391453926509396810e+00,-2.101510859447122570e+00,-2.100111146234663995e+00
3.204640928185636728e+00,1.133201841475790417e+01,1.393341569095897459e+00,-2.093833135172782800e+00,-2.096576291073705800e+00
3.216643328665732771e+00,1.130693325779527036e+01,1.395222048266972825e+00,-2.086196691534714098e+00,-2.041259702091805739e+00
3.228645729145828813e+00,1.128193951361406100e+01,1.397095390311917651e+00,-2.078601226725210971e+00,-2.124340744315875718e+00
3.240648129625924856e+00,1.125703669197057089e+01,1.398961621392156518e+00,-2.071046442055903380e+00,-2.102341768237985686e+00
3.252650530106020899e+00,1.123222430601173549e+01,1.400820767541244738e+00,-2.063532041922051530e+00,-2.046872957687001726e+00
3.264652930586116941e+00,1.120750187227513273e+01,1.402672854664868352e+00,-2.056057733767419293e+00,-2.178935913277709524e+00
3.276655331066212984e+00,1.118286891068898825e+01,1.404517908540843685e+00,-2.048623228049708533e+00,-1.893621113103979292e+00
3.288657731546309027e+00,1.115832494457216306e+01,1.406355954819118015e+00,-2.041228238206556522e+00,-2.076160774729645109e+00
3.300660132026405069e+00,1.113386950063416769e+01,1.408187019021768904e+00,-2.033872480622074264e+00,-2.070364233258352282e+00
3.312662532506501112e+00,1.110950210897515156e+01,1.410011126543004867e+00,-2.026555674593924827e+00,-1.983499299048739228e+00
3.324664932986597154e+00,1.108522230308591006e+01,1.411828302649164257e+00,-2.019277542300926154e+00,-2.021269134372710496e+00
3.336667333466693197e+00,1.106102961984787747e+01,1.413638572478717048e+00,-2.012037808771169445e+00,-2.101009239706348897e+00
3.348669733946789240e+00,1.103692359953313407e+01,1.415441961042263053e+00,-2.004836201850655808e+00,-1.973489832846025305e+00
3.360672134426885282e+00,1.101290378580440432e+01,1.417238493222532592e+00,-1.997672452172419177e+00,-1.954903560472458723e+00
3.372674534906981325e+00,1.098896972571505160e+01,1.419028193774387159e+00,-1.990546293126145727e+00,-2.013043606799942875e+00
3.384676935387077368e+00,1.096512096970908523e+01,1.420811087324818311e+00,-1.983457460828277119e+00,-1.997537478742878347e+00
3.396679335867173410e+00,1.094135707162115700e+01,1.422587198372948558e+00,-1.976405694092580934e+00,-1.952106464229611316e+00
3.408681736347269009e+00,1.091767758867655935e+01,1.424356551290030470e+00,-1.969390734401188725e+00,-2.014829746896911189e+00
3.420684136827365052e+00,1.089408208149123070e+01,1.426119170319448015e+00,-1.962412325876089492e+00,-1.940492897665744065e+00
3.432686537307461094e+00,1.087057011407175189e+01,1.427875079576715001e+00,-1.955470215251069455e+00,-1.945505289728844511e+00
3.444688937787557137e+00,1.084714125381534444e+01,1.429624303049476186e+00,-1.948564151844092152e+00,-1.982310782632888069e+00
3.456691338267653180e+00,1.082379507067676983e+01,1.431366864619831647e+00,-1.941693887282732289e+00,-2.011298980973324380e+00
3.468693738747749222e+00,1.080053113011807575e+01,1.433102788246571890e+00,-1.934859173389167353e+00,-1.946139464927221674e+00
3.480696139227845265e+00,1.077734900673840990e+01,1.434832097593605305e+00,-1.928059766206609460e+00,-1.971830879119617963e+00
3.492698539707941308e+00,1.075424827997105126e+01,1.436554816157106229e+00,-1.921295424688409303e+00,-1.871224913404401002e+00
3.504700940188037350e+00,1.073122853180208303e+01,1.438270967328024064e+00,-1.914565909996120308e+00,-1.907361641571124089e+00
3.516703340668133393e+00,1.070828934677039612e+01,1.439980574392082380e+00,-1.907870985476395997e+00,-1.868766759348401196e+00
3.528705741148229436e+00,1.068543031196768567e+01,1.441683660529780697e+00,-1.901210416638246414e+00,-1.894479319871023471e+00
3.540708141628325478e+00,1.066265101703845275e+01,1.443380248816393152e+00,-1.894583971130660682e+00,-1.881438915276409052e+00
3.552710542108421521e+00,1.063995105418000442e+01,1.445070362221968718e+00,-1.887991418720576853e+00,-1.927141364582095839e+00
3.564712942588517564e+00,1.061733001814245547e+01,1.446754023611331208e+00,-1.881432531271205466e+00,-1.848030159942598338e+00
3.576715343068613606e+00,1.059478750622872667e+01,1.448431255744079715e+00,-1.874907082720684626e+00,-1.785672169005333432e+00
3.588717743548709649e+00,1.057232311829454119e+01,1.450102081274588395e+00,-1.868414849061074579e+00,-1.883899226836951657e+00
3.600720144028805692e+00,1.054993645674843350e+01,1.451766522752005795e+00,-1.861955608317678479e+00,-1.891594334703385893e+00
3.612722544508901734e+00,1.052762712655173871e+01,1.453424602620255968e+00,-1.855529140528685783e+00,-1.863420975638203414e+00
3.624724944988997333e+00,1.050539473521860501e+01,1.455076343218037582e+00,-1.849135227725131392e+00,-1.873199241905187495e+00
3.636727345469093375e+00,1.048323889281597765e+01,1.456721766778824811e+00,-1.842773653911162768e+00,-1.877847618843839772e+00
3.648729745949189418e+00,1.046115921196361498e+01,1.458360895430866000e+00,-1.836444205044617028e+00,-1.829534522846208766e+00
3.660732146429285461e+00,1.043915530783407952e+01,1.459993751197184997e+00,-1.830146669017891137e+00,-1.844692545670395756e+00
3.672734546909381503e+00,1.041722679815273800e+01,1.461620355995580489e+00,-1.823880835639108744e+00,-1.751937155946975855e+00
3.684736947389477546e+00,1.039537330319776665e+01,1.463240731638626002e+00,-1.817646496613575469e+00,-1.817636414465819250e+00
3.696739347869573589e+00,1.037359444580014411e+01,1.464854899833670565e+00,-1.811443445525512619e+00,-1.795247846643941214e+00
3.708741748349669631e+00,1.035188985134365680e+01,1.466462882182837157e+00,-1.805271477820076242e+00,-1.757670384420086052e+00
3.720744148829765674e+00,1.033025914776489707e+01,1.468064700183024707e+00,-1.799130390785639744e+00,-1.814168183410866941e+00
3.732746549309861717e+00,1.030870196555326324e+01,1.469660375225906535e+00,-1.793019983536349837e+00,-1.721183156531902902e+00
3.744748949789957759e+00,1.028721793775095961e+01,1.471249928597931245e+00,-1.786940056994944737e+00,-1.818574767620950272e+00
3.756751350270053802e+00,1.026580669995299822e+01,1.472833381480322057e+00,-1.780890413875823031e+00,-1.821306798970129259e+00
3.768753750750149845e+00,1.024446789030719351e+01,1.474410754949077695e+00,-1.774870858668374352e+00,-1.793184209610886981e+00
3.780756151230245887e+00,1.022320114951416947e+01,1.475982069974971056e+00,-1.768881197620553181e+00,-1.774617067218910105e+00
3.792758551710341930e+00,1.020200612082735425e+01,1.477547347423550761e+00,-1.762921238722695350e+00,-1.832987148727647897e+00
3.804760952190437973e+00,1.018088245005298198e+01,1.479106608055139827e+00,-1.756990791691574794e+00,-1.758745530898017106e+00
3.816763352670534015e+00,1.015982978494256628e+01,1.480659872543416800e+00,-1.751089667783125803e+00,-1.834463997305096905e+00
3.828765753150630058e+00,1.013884776962375156e+01,1.482207161640247239e+00,-1.745217678207818368e+00,-1.675610758180543503e+00
3.840768153630725656e+00,1.011793605527102713e+01,1.483748495843874693e+00,-1.739374637132908408e+00,-1.743424484703293142e+00
3.852770554110821699e+00,1.009709429689592675e+01,1.485283895507009122e+00,-1.733560360755589169e+00,-1.765658246990387870e+00
3.864772954590917742e+00,1.007632215147032895e+01,1.486813380895426029e+00,-1.727774666758731037e+00,-1.773191572672909722e+00
3.876775355071013784e+00,1.005561927792644283e+01,1.488336972187965346e+00,-1.722017374297592829e+00,-1.741238898008002689e+00
3.888777755551109827e+00,1.003498533715681162e+01,1.489854689476532545e+00,-1.716288303986741592e+00,-1.727442277408262949e+00
3.900780156031205870e+00,1.001441999201431976e+01,1.491366552766098419e+00,-1.710587277887168245e+00,-1.762812826167736269e+00
3.912782556511301912e+00,9.993922907312178694e+00,1.492872581974698631e+00,-1.704914119493586178e+00,-1.750903874184727815e+00
3.924784956991397955e+00,9.973493749823941101e+00,1.494372796933434167e+00,-1.699268653721926148e+00,-1.708627403975002901e+00
3.936787357471493998e+00,9.953132188283493775e+00,1.495867217386471104e+00,-1.693650706897012359e+00,-1.719689894286794418e+00
3.948789757951590040e+00,9.932837893385055850e+00,1.497355862991041064e+00,-1.688060106740414845e+00,-1.641099451556498723e+00
3.960792158431686083e+00,9.912610537783184128e+00,1.498838753317440320e+00,-1.682496682358485485e+00,-1.625603163646209159e+00
3.972794558911782126e+00,9.892449796092769532e+00,1.500315907849030461e+00,-1.676960264230564768e+00,-1.676159204050570395e+00
3.984796959391878168e+00,9.872355344889038875e+00,1.501787345982238620e+00,-1.671450684197357983e+00,-1.647770705594631568e+00
3.996799359871974211e+00,9.852326862707556643e+00,1.503253087026556578e+00,-1.665967775449482824e+00,-1.732727194130738724e+00
4.008801760352070254e+00,9.832364030044216108e+00,1.504713150204541661e+00,-1.660511372516174422e+00,-1.628640487044543672e+00
4.020804160832166296e+00,9.812466529355249989e+00,1.506167554651816287e+00,-1.655081311254157805e+00,-1.656610484729821087e+00
4.032806561312262339e+00,9.792634045057228676e+00,1.507616319417068196e+00,-1.649677428836676896e+00,-1.625444013039134994e+00
4.044808961792358382e+00,9.772866263527051345e+00,1.509059463462049777e+00,-1.644299563742673831e+00,-1.564281757162990782e+00
4.056811362272454424e+00,9.753162873101956620e+00,1.510497005661578962e+00,-1.638947555746127271e+00,-1.752990443563345435e+00
4.068813762752550467e+00,9.733523564079519019e+00,1.511928964803538999e+00,-1.633621245905535035e+00,-1.620573836952863500e+00
4.080816163232646510e+00,9.713948028717643624e+00,1.513355359588878235e+00,-1.628320476553543283e+00,-1.683276429711936473e+00
4.092818563712742552e+00,9.694435961234576737e+00,1.514776208631610110e+00,-1.623045091286723141e+00,-1.593435256716498660e+00
4.104820964192838595e+00,9.674987057808895230e+00,1.516191530458812942e+00,-1.617794934955482100e+00,-1.683460606826905348e+00
4.116823364672934638e+00,9.655601016579511864e+00,1.517601343510630807e+00,-1.612569853654117980e+00,-1.637339832004317763e+00
4.128825765153030680e+00,9.636277537645678848e+00,1.519005666140272659e+00,-1.607369694711008989e+00,-1.597233006922990306e+00
4.140828165633126723e+00,9.617016323066975403e+00,1.520404516614012547e+00,-1.602194306678928148e+00,-1.571518837357159581e+00
4.152830566113222766e+00,9.597817076863323749e+00,1.521797913111189837e+00,-1.597043539325502914e+00,-1.593303834858674328e+00
4.164832966593318808e+00,9.578679505014978446e+00,1.523185873724209216e+00,-1.591917243623788059e+00,-1.631558790573178541e+00
4.176835367073413963e+00,9.559603315462529949e+00,1.524568416458539799e+00,-1.586815271742971545e+00,-1.614491882628741992e+00
4.188837767553510005e+00,9.540588218106897500e+00,1.525945559232717130e+00,-1.581737477039201201e+00,-1.537512332476732357e+00
4.200840168033606048e+00,9.521633922899441771e+00,1.527317319943617635e+00,-1.576683713534200892e+00,-1.576958694318527865e+00
4.212842568513702091e+00,9.502740138352855581e+00,1.528683716510309321e+00,-1.571653835511169994e+00,-1.655844555353222836e+00
4.224844968993798133e+00,9.483906579546355076e+00,1.530044766600531680e+00,-1.566647699653761494e+00,-1.524464564240276987e+00
4.236847369473894176e+00,9.465132963389061516e+00,1.531400487799599697e+00,-1.561665163763399811e+00,-1.540852739777726077e+00
4.248849769953990219e+00,9.446419008318420296e+00,1.532750897620905883e+00,-1.556706086670563538e+00,-1.513035309407966267e+00
