T,Td,C,C_noisy
1.921384431739296517e+01,1.010082136579558068e+02,8.559169494737220774e+00,8.609240006021229519e+00
4.401007568895985145e+01,4.880794100198498313e+02,1.427797758667758155e+00,1.435002027092754373e+00
5.788544973954126363e+02,3.200741622544295524e+02,3.049004755136897771e+01,3.052915177749697406e+01
3.892042125079819925e+02,1.260063347772901778e+02,3.839656105940771624e+01,3.840329215617494185e+01
5.684094665635774390e+02,2.379577420477363887e+02,3.342197412573892024e+01,3.343511918159317275e+01
2.128836935288968846e+02,4.835277993169588626e+02,1.890700558649540142e+01,1.886785564063388065e+01
4.543568381135413006e+02,2.324901900362132494e+02,3.115483476147486996e+01,3.118823713280347576e+01
4.391238439019173256e+01,3.222352717783855951e+02,2.436297077480229056e+00,2.525531991195580250e+00
1.038920735278178427e+02,2.307894110101337901e+02,1.939433707606306712e+01,1.937885269828719004e+01
1.698943342488340420e+02,3.450339011308971067e+02,2.050681994019301158e+01,2.047718121380730238e+01
3.324393597619413185e+02,2.945795030119390958e+02,2.751581727919034037e+01,2.750792544408082207e+01
3.366582836540914627e+02,2.316197967631525785e+02,2.898368976986554202e+01,2.895962575568548658e+01
3.018969391226738708e+02,1.380763250337852242e+02,3.230623920202306465e+01,3.227116523709038631e+01
2.575558328560861128e+02,2.131909623162346179e+02,2.791351173753082549e+01,2.792042141972923375e+01
3.475445704017636785e+02,3.482814120760075411e+02,2.679137624145168317e+01,2.677683036479917789e+01
5.801641252557637927e+02,3.057786291890265034e+02,3.088979310959424751e+01,3.096173678928638040e+01
2.775573384892409194e+02,2.775155100195188425e+02,2.681308625550462921e+01,2.681309633765238587e+01
5.032954959700508653e+02,3.287703061362354902e+02,2.930312674644327231e+01,2.931932234532484216e+01
3.824381919396336116e+01,2.500035083836478123e+02,3.560299873681092908e+00,3.607900967081083099e+00
2.344244180518842597e+02,3.076925094828501415e+02,2.496708399218195140e+01,2.495204619955672598e+01
3.384953839672274967e+02,3.291160353963106786e+02,2.697383022775104777e+01,2.704566705475549426e+01
3.740907306146876294e+02,3.859740654827664912e+02,2.661072426563552895e+01,2.657908955500952430e+01
1.537609122595466999e+02,4.855027146074667144e+02,1.336635000934828277e+01,1.332593362425397565e+01
2.425781530245241697e+02,1.900124786341500567e+02,2.823063821353674996e+01,2.821232486259423666e+01
5.684686703977356501e+02,4.903811462689247378e+02,2.766048477203826295e+01,2.765474890243990558e+01
3.910661986371096646e+02,4.940741870647017890e+02,2.523651384114919694e+01,2.516644793114424417e+01
3.530549178053153128e+02,4.227736067884646332e+02,2.562949929886892519e+01,2.562774455966248155e+01
4.385273275930535419e+01,3.860066093843740305e+02,1.745131601829036816e+00,1.661757272307065714e+00
3.604487329767288628e+01,1.273403817455138665e+02,1.283298221446090004e+01,1.290258913448817424e+01
1.307820764600784571e+02,4.120470887493138434e+02,1.344592157738383875e+01,1.344187172981345491e+01
8.700455162993664260e+01,3.445053836604773778e+02,9.345596819830415569e+00,9.313498933595615981e+00
5.903312079176060934e+02,1.998715314713575708e+02,3.728539829613544754e+01,3.723998139022126708e+01
6.634552823585167403e+00,1.968668917965178480e+02,2.714098890035280043e+00,2.694877366324870405e+00
2.226768998624076801e+02,2.334409634601623793e+02,2.653415242368381755e+01,2.652299845026229619e+01
3.976135752616195873e+01,2.284683869593858958e+02,4.715085337794107545e+00,4.662859789513539965e+00
3.858062821990175735e+02,2.597391705707054825e+02,2.911530052286902759e+01,2.906931076817788551e+01
3.268725523454116910e+01,3.123037577152243784e+02,2.408841463743390587e+00,2.399482713490313834e+00
4.570373314732476899e+01,4.161489328333197477e+02,1.580337289029650760e+00,1.554298101639868701e+00
5.256579083683073605e+01,2.591501767914007246e+02,6.169206080058222241e+00,6.216166735242138586e+00
1.667121531252133195e+02,1.112683591045779963e+02,2.920353878418272231e+01,2.926043230289499775e+01
3.479330504580070738e+02,3.762796064158409308e+02,2.631598736381968351e+01,2.631678842399967877e+01
4.842419274903579662e+02,1.006604077200471608e+02,6.109065479260802078e+01,6.111433477121074986e+01
1.639789927782501593e+02,2.885492300100738703e+02,2.225760356132934703e+01,2.219084414264809269e+01
1.734867786588324918e+02,3.619472241827888865e+02,2.014244092952699816e+01,2.017431181499862802e+01
4.955668756514024835e+02,3.460117815263146213e+02,2.888814562440600042e+01,2.888661645093033670e+01
4.488392862049119572e+02,4.252305025456711860e+02,2.712120027389713073e+01,2.714543368969467352e+01
8.045477527261411410e+01,4.778285703054091300e+02,3.277256272887062227e+00,3.357274079466745054e+00
4.847776161502823697e+02,2.331753063087034263e+02,3.175585347958863025e+01,3.164181059177141364e+01
4.995944096379923280e+02,3.901223960877531454e+02,2.823044090675773532e+01,2.824348831571040819e+01
1.108063412224280029e+02,4.459485914140261116e+02,8.924321357462895676e+00,8.869365404304502931e+00
3.780340591506693499e+02,4.373747997527253233e+02,2.586680266895029234e+01,2.589641250352051571e+01
1.220624549836365844e+02,4.188602534233808683e+02,1.186670899624096087e+01,1.180104332436953740e+01
1.498781636567091198e+02,3.086819224835097657e+02,2.034228994321623674e+01,2.031751996486603673e+01
2.989334244205419964e+02,4.136751997861490509e+02,2.452666035033891134e+01,2.453679703812693091e+01
3.157209166307310397e+02,1.944930814996582455e+02,2.969817359539050017e+01,2.972884906471226785e+01
2.900249416619214458e+02,3.052730088615036266e+02,2.649441295246359473e+01,2.649815265693042221e+01
3.269789267160041959e+02,3.183181606826990446e+02,2.696738247010900835e+01,2.692774092315961809e+01
1.318329824731442272e+02,1.599520899406119838e+02,2.562967281678462683e+01,2.560199620589885683e+01
4.682553190361077213e+02,4.456041677674232915e+02,2.709432366105940559e+01,2.713854880562187333e+01
1.703198051570219604e+02,2.773718764061305819e+02,2.307664556921388055e+01,2.307637058842955469e+01
5.480465573828705601e+02,2.592921836440312973e+02,3.192869139074069906e+01,3.184450067089864689e+01
3.115174056358058010e+02,3.344638340924664135e+02,2.636603107701726856e+01,2.640821421243075307e+01
1.856920115020279525e+02,3.365037379389203238e+02,2.190565815067458288e+01,2.192647057466025728e+01
1.087584219924385991e+02,2.355392887068244931e+02,1.973996269299123796e+01,1.978363347025383590e+01
2.936963576375380285e+02,3.774550714499893616e+02,2.511693482037053471e+01,2.510010344705170127e+01
2.288968935900546171e+02,2.211044860646250072e+02,2.702985594041567907e+01,2.707126376633700815e+01
3.757408054795499766e+02,3.165091810824395679e+02,2.780214623855935585e+01,2.774909299255927309e+01
3.015834516606551574e+02,1.053403736412271883e+02,3.657982275930358185e+01,3.660832274984685597e+01
2.699102031041457295e+01,1.280050185711946256e+02,8.620352012731228086e+00,8.595832997249825524e+00
5.006913874410774952e+02,1.334371486294760984e+02,4.512428951741122773e+01,4.515800710265723694e+01
3.574599377604062056e+01,3.474929975097865054e+02,2.097649275666865432e+00,2.147931481487685090e+00
4.974191224962301590e+02,3.061316120268652980e+02,2.969875657214838327e+01,2.966195706454795555e+01
4.885860378329818445e+02,2.441715276678428381e+02,3.137551993717976018e+01,3.137295846320482440e+01
5.547699595460992441e+02,2.484733734652913881e+02,3.254876860944875006e+01,3.255071634077155096e+01
4.003186194851620030e+02,4.594952577734762826e+02,2.591945826457149238e+01,2.597894150546352421e+01
1.005710622926835640e+02,3.906077279763265437e+02,9.620835070242236498e+00,9.656362974810726030e+00
2.679479998151524569e+02,2.085836953921018164e+02,2.826199708213535544e+01,2.820103320493483423e+01
2.664624328014299977e+02,2.405316795902025717e+02,2.741715722977692948e+01,2.744003764281235647e+01
3.812381269567393360e+02,4.811825554413122745e+02,2.524455681170857702e+01,2.528181127217753499e+01
2.317768317804059279e+02,2.527972820941547809e+02,2.627971382347599416e+01,2.638590411827238214e+01
4.070284623416254135e+02,3.028629854687334273e+02,2.851245783247806287e+01,2.842850037764035420e+01
1.263248911582134326e+02,3.935216513830307008e+02,1.366582349101000382e+01,1.363900587601330372e+01
2.152437129972024081e+02,1.905187370893501395e+02,2.754166174345584750e+01,2.760833030286021383e+01
3.282714797159758859e+02,3.596895631381669318e+02,2.623331242962615661e+01,2.616555891469582207e+01
2.594523754725971685e+02,1.936589684853277049e+02,2.850581829349012963e+01,2.844584526429389371e+01
7.790276220755514203e+01,4.440906943948067465e+02,3.758719440918423249e+00,3.784573550687438281e+00
5.796677318536900430e+02,2.664293265529928476e+02,3.224701185711223417e+01,3.229793229015617584e+01
4.163207642712005168e+02,4.906974756003273797e+02,2.573647330336080685e+01,2.570303927899202989e+01
5.006558712856603393e+02,1.256447747177207361e+02,4.803431716257831141e+01,4.806132352119291795e+01
2.176891440420421588e+02,3.136351268587920913e+02,2.420306641984443274e+01,2.420891418331592959e+01
5.672130665506069818e+02,2.818507945772866492e+02,3.142991858310381303e+01,3.150585603480475072e+01
4.884060248289413266e+02,2.165300824219546598e+02,3.267267513359639253e+01,3.267259921161095804e+01
5.878062161247920585e+02,1.497666244652700129e+02,4.725661116519678018e+01,4.730612353079518329e+01
1.224495801719342438e+02,1.321404447082289266e+02,2.643413606522420878e+01,2.638898017225849557e+01
2.889158385774418321e+02,4.269862688598724390e+02,2.395865820092611642e+01,2.394941425845301453e+01
2.345801514730598001e+02,1.699980687028510715e+02,2.868314154737645083e+01,2.867830632468836072e+01
3.702675223838069769e+02,1.128730735995668795e+02,4.011441199545258485e+01,4.017136739282684488e+01
1.538807415324362751e+02,3.235797076156654839e+02,2.005520498088068848e+01,2.008418563285671254e+01
6.478101240165837282e+01,1.890045322471681857e+02,1.526948702884842213e+01,1.523189937228374369e+01
2.885868691632041987e+02,2.479094431063328443e+02,2.769774419961735390e+01,2.773184258780134925e+01
3.854858022291818997e+02,4.240545251371815425e+02,2.620299545479392123e+01,2.624152701861530090e+01
2.334891740023293494e+02,3.405612551074188445e+02,2.408927071085273042e+01,2.408368842473675642e+01
5.925264089161909169e+02,1.596643116703850751e+02,4.464196407031731439e+01,4.462908095456572255e+01
2.465633194285944114e+02,1.514796684632622714e+02,2.972318435937166470e+01,2.971349419710053752e+01
1.833902477504987587e+02,3.387077059881393097e+02,2.168480218223039557e+01,2.160005256193095136e+01
4.892692059342093103e+02,4.369753004638935749e+02,2.746301859617390662e+01,2.747245574658013822e+01
2.826804328045136572e+02,2.891561916747300529e+02,2.667316751421381937e+01,2.668489641067518292e+01
1.675639857060282338e+02,3.697240964372207372e+02,1.936258524900496880e+01,1.931930882281702111e+01
1.754621595606058406e+02,4.167208155819213289e+02,1.825325372573761484e+01,1.829037603823136848e+01
5.685576946003218382e+02,1.644652979353209048e+02,4.185816869842236088e+01,4.178952035163118239e+01
5.772333651551535922e+02,3.622659628759640214e+02,2.956499358711160497e+01,2.953740294604195782e+01
3.895109532645773243e+02,4.907069724420624652e+02,2.525796742365222158e+01,2.523420647020264340e+01
1.708669461214844034e+02,3.745996458746701592e+02,1.945184395787006792e+01,1.955121944946951373e+01
4.282645810127960431e+02,3.825462555398425479e+02,2.746416756066744824e+01,2.738420835750455495e+01
1.339778417519847267e+02,1.439069037663433619e+02,2.644411589075158275e+01,2.647224740351189709e+01
1.966403890112918873e+02,3.304795426514853034e+02,2.273235951970564983e+01,2.277946568358509793e+01
3.273331340231454192e+02,1.587525209708017542e+02,3.167380909475912887e+01,3.169269537296112205e+01
2.436807758929046770e+02,3.842564410409672746e+02,2.336039072569959529e+01,2.341948112291726503e+01
2.138591982675791883e+02,2.913095274585361381e+02,2.467805149978184076e+01,2.462791461542552085e+01
5.846099855444604145e+02,1.229194638052621116e+02,6.008907495911659424e+01,5.997506202900098771e+01
1.062726738154506876e+02,1.876146378195921045e+02,2.233200765980481250e+01,2.237034855425332580e+01
3.701982425749035883e+02,2.560624826394280831e+02,2.894913277161961318e+01,2.888934136338605896e+01
2.793212674289048536e+01,1.579546064265092014e+02,6.048106231922063536e+00,6.031786238094766439e+00
5.957026859467313784e+01,2.330377195827040850e+02,9.920493691855327256e+00,9.861551391984088255e+00
1.299476229819761102e+02,4.997040497433937958e+02,9.708119576564905984e+00,9.760736669412382938e+00
5.950532866286065428e+02,1.879154481414119005e+02,3.907681515671331596e+01,3.912007266845668596e+01
4.372226603405409833e+02,3.295366677108287377e+02,2.843658038486206152e+01,2.840057720176671197e+01
5.214826668993732710e+02,1.017698519091182305e+02,6.728273424851690265e+01,6.732790884074738358e+01
3.444285185884633904e+01,4.791048307546079741e+02,2.024591762059831268e+00,2.030655625025817201e+00
4.104558793283403588e+02,4.372751188669195699e+02,2.640786179899965092e+01,2.640089235747166185e+01
2.667622052644234145e+02,1.307707027050676061e+02,3.156883628279205212e+01,3.157170711589417067e+01
2.527698693904328593e+02,1.656310336495365334e+02,2.929622749407367266e+01,2.928609002608117606e+01
4.264116025775431353e+02,3.355639575380808992e+02,2.818807678833711705e+01,2.821882705152766491e+01
1.884497755686704465e+02,1.632896196575315741e+02,2.767325706039887478e+01,2.768877443892102974e+01
3.105133548462596877e+02,2.274540968436097614e+02,2.860991120038199398e+01,2.859243784306030278e+01
1.601312094851112704e+02,4.147434405876498431e+02,1.687314523021863266e+01,1.692345801750941092e+01
2.378854220024830965e+02,3.762556527328857214e+02,2.333250758294484228e+01,2.330193380220665134e+01
3.223290742468275880e+02,3.557621294230162903e+02,2.618642941812089120e+01,2.620077610027426473e+01
9.893919668162658354e+01,1.167972701977202803e+02,2.590606894094218404e+01,2.592717670950479913e+01
1.693313375335961268e+02,1.849776316278417880e+02,2.629874566511082179e+01,2.637268601810264812e+01
2.551415136068164884e+02,1.478511849058501753e+02,3.013902667712171635e+01,3.011375460895426670e+01
2.862850472242524802e+02,3.254195731516006731e+02,2.599608206104079144e+01,2.608323618335631267e+01
4.810023609665558411e+02,3.986134497041101099e+02,2.789114450217929075e+01,2.789995274976041273e+01
3.875553177512216507e+02,2.926389478098311656e+02,2.842781445103317139e+01,2.841811560550054239e+01
3.396815895806598178e+02,4.223968070353580515e+02,2.535849104347950700e+01,2.532486740593257579e+01
5.225710992517359728e+02,1.302470867718708973e+02,4.839935820125005961e+01,4.842867287220278882e+01
1.224225745421744165e+02,1.595513446048459514e+02,2.511699109103112093e+01,2.511943785325323830e+01
6.692940593093081247e+01,1.252463662596667007e+02,2.194711755005378606e+01,2.189193708675739813e+01
2.392665019538026172e+02,2.627647005533144693e+02,2.623314827731967824e+01,2.617675391850674771e+01
8.662802355658052988e+01,1.793396738336209921e+02,2.047067631464003057e+01,2.044290035425000340e+01
3.358087176700155965e+02,4.700401850382684188e+02,2.442633303913714826e+01,2.439253273894358998e+01
3.463177825792014346e+02,1.620977574352130262e+02,3.204690314770996906e+01,3.210141826729633152e+01
8.329816210106565677e+01,4.212191535749329319e+02,5.280826628780702414e+00,5.349603543679211093e+00
4.310521268443540066e+02,1.273053501262697154e+02,4.113748167550836143e+01,4.118090965670173631e+01
3.361409926382386857e+02,1.951318720895031902e+02,3.012014221558119687e+01,3.013803566008274970e+01
2.567932865904364235e+02,2.365861467487397078e+02,2.730080132535680448e+01,2.727938941496457304e+01
5.509016551130883954e+02,4.643900124205923134e+02,2.779246139282926364e+01,2.779518555337527630e+01
5.142678151580892063e+02,4.841482827449597153e+02,2.715641955768385074e+01,2.720065490798527819e+01
1.364766524400958474e+02,3.621264609474363851e+02,1.650110813749326866e+01,1.660765674917943358e+01
