t,omega1,omega2,omega3,domega1_dt
1.356271254250850156e+00,-4.522468833818827361e-01,3.664764172790933472e+00,2.836405418947055002e-01,-9.457044399198132334e-01
1.362272454490898177e+00,-4.579545216820917752e-01,3.662702307604980501e+00,2.868883791922077764e-01,-9.564807842280964589e-01
1.368273654730946198e+00,-4.637271853888101925e-01,3.660622159238566375e+00,2.901753799112484766e-01,-9.673754567147797578e-01
1.374274854970993998e+00,-4.695655872011585408e-01,3.658523278868056838e+00,2.935019457765825068e-01,-9.783893013914196635e-01
1.380276055211042019e+00,-4.754704449869209815e-01,3.656405207648619982e+00,2.968684817935695608e-01,-9.895231570182300151e-01
1.386277255451090040e+00,-4.814424817404078238e-01,3.654267476506337431e+00,3.002753962223425055e-01,-1.000777856489543094e+00
1.392278455691138062e+00,-4.874824251052227719e-01,3.652109604740123139e+00,3.037231002954690062e-01,-1.012154224985255091e+00
1.398279655931186083e+00,-4.935910076147797532e-01,3.649931101905647068e+00,3.072120083712823191e-01,-1.023653080516319758e+00
1.404280856171234104e+00,-4.997689666572267542e-01,3.647731465996041589e+00,3.107425378932410776e-01,-1.035275232771143417e+00
1.410282056411282126e+00,-5.060170444191118833e-01,3.645510182999997184e+00,3.143151093535532792e-01,-1.047021482324219654e+00
1.416283256651330147e+00,-5.123359878853834815e-01,3.643266726901759345e+00,3.179301462931766187e-01,-1.058892620077596991e+00
1.422284456891378168e+00,-5.187265488393901780e-01,3.641000559681133009e+00,3.215880753018182658e-01,-1.070889426689094703e+00
1.428285657131426190e+00,-5.251894838628811124e-01,3.638711131313477676e+00,3.252893260179349211e-01,-1.083012671987017672e+00
1.434286857371474211e+00,-5.317255543360054348e-01,3.636397879769710961e+00,3.290343311287329264e-01,-1.095263114371125779e+00
1.440288057611522232e+00,-5.383355260277363774e-01,3.634060229879628512e+00,3.328235261288948199e-01,-1.107641499020421305e+00
1.446289257851570254e+00,-5.450201687862961109e-01,3.631697593492031473e+00,3.366573491467136914e-01,-1.120148556697749820e+00
1.452290458091618275e+00,-5.517802569949773472e-01,3.629309370156567738e+00,3.405362412056490706e-01,-1.132785004208051616e+00
1.458291658331666296e+00,-5.586165691216242735e-01,3.626894945104722101e+00,3.444606459516324493e-01,-1.145551542159419789e+00
1.464292858571714318e+00,-5.655298877144839809e-01,3.624453689235226150e+00,3.484310096505953691e-01,-1.158448854238091741e+00
1.470294058811762339e+00,-5.725209994022071314e-01,3.621984959114054270e+00,3.524477811884698664e-01,-1.171477606479666589e+00
1.476295259051810360e+00,-5.795906948938476244e-01,3.619488096974427638e+00,3.565114120711881940e-01,-1.184638446523321287e+00
1.482296459291858159e+00,-5.867397689788621529e-01,3.616962430716812893e+00,3.606223564246828772e-01,-1.197932002848731692e+00
1.488297659531906181e+00,-5.939690204617206204e-01,3.614407273763410977e+00,3.647810709567010368e-01,-1.211358883815514265e+00
1.494298859771954202e+00,-6.012792510083541098e-01,3.611821922945481766e+00,3.689880142863992685e-01,-1.224919673845910717e+00
1.500300060012002223e+00,-6.086712660503096339e-01,3.609205661087881545e+00,3.732436474753276778e-01,-1.238614935278908646e+00
1.506301260252050245e+00,-6.161458742616569007e-01,3.606557754927089299e+00,3.775484337141977731e-01,-1.252445205745607248e+00
1.512302460492098266e+00,-6.237038871930089545e-01,3.603877454160198113e+00,3.819028381080963319e-01,-1.266410996214108575e+00
1.518303660732146287e+00,-6.313461192715216219e-01,3.601163991444913393e+00,3.863073276764850128e-01,-1.280512790066702600e+00
1.524304860972194309e+00,-6.390733878008938440e-01,3.598416582399555530e+00,3.907623713532005216e-01,-1.294751042155944054e+00
1.530306061212242330e+00,-6.468865129613676768e-01,3.595634425603057238e+00,3.952684399864548337e-01,-1.309126177839278204e+00
1.536307261452290351e+00,-6.547863178097280690e-01,3.592816702594965328e+00,3.998260063388346941e-01,-1.323638591991860070e+00
1.542308461692338373e+00,-6.627736278634666078e-01,3.589962577214904194e+00,4.044355448462538805e-01,-1.338288646929089776e+00
1.548309661932386394e+00,-6.708492696237035036e-01,3.587071193795799307e+00,4.090975307645274284e-01,-1.353076667775289454e+00
1.554310862172434415e+00,-6.790140724276501061e-01,3.584141680219818937e+00,4.138124412425785992e-01,-1.368002946188709101e+00
1.560312062412482437e+00,-6.872688668248569943e-01,3.581173144605500624e+00,4.185807543764675787e-01,-1.383067734797687631e+00
1.566313262652530458e+00,-6.956144843635210240e-01,3.578164674928276501e+00,4.234029490852813660e-01,-1.398271245479363545e+00
1.572314462892578479e+00,-7.040517575904857717e-01,3.575115339020474625e+00,4.282795051111335516e-01,-1.413613648176048621e+00
1.578315663132626501e+00,-7.125815200512408687e-01,3.572024184571318095e+00,4.332109030191644283e-01,-1.429095069685500707e+00
1.584316863372674522e+00,-7.212046062899226673e-01,3.568890239126924158e+00,4.381976241975407693e-01,-1.444715592424714590e+00
1.590318063612722543e+00,-7.299218518493139074e-01,3.565712510090306431e+00,4.432401508574562721e-01,-1.460475253166848564e+00
1.596319263852770343e+00,-7.387340922470297944e-01,3.562489983501448521e+00,4.483389654414760006e-01,-1.476374039244276348e+00
1.602320464092818364e+00,-7.476421615662134368e-01,3.559221622901338034e+00,4.534945498109879680e-01,-1.492411883989751775e+00
1.608321664332866385e+00,-7.566468949103026809e-01,3.555906372156838469e+00,4.587073866632717101e-01,-1.508588671336275722e+00
1.614322864572914407e+00,-7.657491257101414206e-01,3.552543151679936617e+00,4.639779579726107106e-01,-1.524904227571310056e+00
1.620324064812962428e+00,-7.749496855867564760e-01,3.549130858250206355e+00,4.693067449109324940e-01,-1.541358319529932075e+00
1.626325265053010449e+00,-7.842494043513579260e-01,3.545668365014805090e+00,4.746942278478084587e-01,-1.557950653098481242e+00
1.632326465293058471e+00,-7.936491100053388870e-01,3.542154521488476870e+00,4.801408863504537661e-01,-1.574680871686908290e+00
1.638327665533106492e+00,-8.031496287402755119e-01,3.538588153553549720e+00,4.856471991837276736e-01,-1.591548554669433901e+00
1.644328865773154513e+00,-8.127517849379269910e-01,3.534968063459938303e+00,4.912136443101330907e-01,-1.608553215793132374e+00
1.650330066013202535e+00,-8.224563997191396414e-01,3.531293028515218868e+00,4.968406980523469296e-01,-1.625694298145416106e+00
1.656331266253250556e+00,-8.322642888417844942e-01,3.527561799642030316e+00,5.025288338809347222e-01,-1.642971167750619133e+00
1.662332466493298577e+00,-8.421762666413764586e-01,3.523773104877834683e+00,5.082785246875007878e-01,-1.660383121090580394e+00
1.668333666733346599e+00,-8.521931418006667425e-01,3.519925645059446939e+00,5.140902403416209854e-01,-1.677929373180564676e+00
1.674334866973394620e+00,-8.623157171026425427e-01,3.516018093586054327e+00,5.199644475482532169e-01,-1.695609055165020473e+00
1.680336067213442641e+00,-8.725447894305273788e-01,3.512049096419215033e+00,5.259016098477379275e-01,-1.713421212463882348e+00
1.686337267453490663e+00,-8.828811497677802045e-01,3.508017272082859517e+00,5.319021876157972173e-01,-1.731364802882988663e+00
1.692338467693538684e+00,-8.933255831980967399e-01,3.503921211663288737e+00,5.379666380635357292e-01,-1.749438694688304707e+00
1.698339667933586705e+00,-9.038788689054082504e-01,3.499759478809176372e+00,5.440954152374399833e-01,-1.767641664643626820e+00
1.704340868173634505e+00,-9.145417792618557584e-01,3.495530609124631649e+00,5.502889694932959763e-01,-1.785972393958693116e+00
1.710342068413682526e+00,-9.253150746056419962e-01,3.491233106966317390e+00,5.565477444840353227e-01,-1.804429454627651586e+00
1.716343268653730547e+00,-9.361995107041811703e-01,3.486865450572768754e+00,5.628721814641003407e-01,-1.823011324222945095e+00
1.722344468893778568e+00,-9.471958329061657134e-01,3.482426087730458253e+00,5.692627159153496041e-01,-1.841716370380255929e+00
1.728345669133826590e+00,-9.583047748050416148e-01,3.477913434845742113e+00,5.757197767760618978e-01,-1.860542845580001714e+00
1.734346869373874611e+00,-9.695270582390089764e-01,3.473325876944857171e+00,5.822437864409361064e-01,-1.879488884916912017e+00
1.740348069613922632e+00,-9.808633932910217901e-01,3.468661767673922647e+00,5.888351607610909921e-01,-1.898552503831386629e+00
1.746349269853970654e+00,-9.923144782887880488e-01,3.463919429298938812e+00,5.954943090440658615e-01,-1.917731595802511180e+00
1.752350470094018675e+00,-1.003880999804769525e+00,3.459097152705787437e+00,6.022216340538198986e-01,-1.937023930002610639e+00
1.758351670334066696e+00,-1.015563632656181881e+00,3.454193197400233561e+00,6.090175320107322765e-01,-1.956427148913255420e+00
1.764352870574114718e+00,-1.027363034543140374e+00,3.449205789174772274e+00,6.158823894989812198e-01,-1.975938754475223824e+00
1.770354070814162739e+00,-1.039279846751159253e+00,3.444133120678572801e+00,6.228165838710226776e-01,-1.995556107281205360e+00
1.776355271054210760e+00,-1.051314699493417049e+00,3.438973353596611826e+00,6.298204863284626587e-01,-2.015276435386146314e+00
1.782356471294258782e+00,-1.063468203001158185e+00,3.433724614572511769e+00,6.368944567833396686e-01,-2.035096812671094657e+00
1.788357671534306803e+00,-1.075740947449183249e+00,3.428384995175234984e+00,6.440388438151503081e-01,-2.055014156115670954e+00
1.794358871774354824e+00,-1.088133502955849874e+00,3.422952551899086870e+00,6.512539846708494951e-01,-2.075025223194405299e+00
1.800360072014402846e+00,-1.100646419583072078e+00,3.417425306163713650e+00,6.585402052648501314e-01,-2.095126609237912607e+00
1.806361272254450867e+00,-1.113280227336320927e+00,3.411801244314102366e+00,6.658978201790236584e-01,-2.115314744759237531e+00
1.812362472494498666e+00,-1.126035436164623871e+00,3.406078317620582663e+00,6.733271326626993902e-01,-2.135585892745724301e+00
1.818363672734546688e+00,-1.138912535960565853e+00,3.400254442278825451e+00,6.808284346326656244e-01,-2.155936145916773405e+00
1.824364872974594709e+00,-1.151911988415270649e+00,3.394327497604815669e+00,6.884020019743172236e-01,-2.176361407741168374e+00
1.830366073214642730e+00,-1.165034228248601922e+00,3.388295326244016525e+00,6.960480952502036134e-01,-2.196857392110591167e+00
1.836367273454690752e+00,-1.178279673114314141e+00,3.382155736356427411e+00,7.037669654142061360e-01,-2.217419640232622502e+00
1.842368473694738773e+00,-1.191648709028803266e+00,3.375906498418284496e+00,7.115588454060043366e-01,-2.238043488850106399e+00
1.848369673934786794e+00,-1.205141690209625471e+00,3.369545345186486074e+00,7.194239500579221458e-01,-2.258724067147122039e+00
1.854370874174834816e+00,-1.218758939075497816e+00,3.363069971698595673e+00,7.273624760949276569e-01,-2.279456293954843726e+00
1.860372074414882837e+00,-1.232500746246297796e+00,3.356478035272840277e+00,7.353746021346336814e-01,-2.300234874936938123e+00
1.866373274654930858e+00,-1.246367370543064457e+00,3.349767155508110772e+00,7.434604886872970830e-01,-2.321054299755638706e+00
1.872374474894978880e+00,-1.260359038987996616e+00,3.342934914283962389e+00,7.516202781558192214e-01,-2.341908839219728478e+00
1.878375675135026901e+00,-1.274475946804454196e+00,3.335978855760613815e+00,7.598540948357459524e-01,-2.362792542415661057e+00
1.884376875375074922e+00,-1.288718257015859958e+00,3.328896486388231324e+00,7.681620446837814642e-01,-2.383699233105517123e+00
1.890378075615122944e+00,-1.303086078787134783e+00,3.321685275092939538e+00,7.765442028176980926e-01,-2.404622467954357301e+00
1.896379275855170965e+00,-1.317579494601939460e+00,3.314342651932917772e+00,7.850006292003680608e-01,-2.425555581958170226e+00
1.902380476095218986e+00,-1.332198553175479194e+00,3.306866008916187205e+00,7.935313645500439161e-01,-2.446491673289179047e+00
1.908381676335267008e+00,-1.346943254690400549e+00,3.299252700503314095e+00,8.021364218197020168e-01,-2.467423574397820119e+00
1.914382876575315029e+00,-1.361813550796791450e+00,3.291500043607410220e+00,8.108157861970418656e-01,-2.488343849492855142e+00
1.920384076815362828e+00,-1.376809344612180297e+00,3.283605317594131989e+00,8.195694151044858877e-01,-2.509244792037157445e+00
1.926385277055410850e+00,-1.391930490721538849e+00,3.275565764281678671e+00,8.283972381991809852e-01,-2.530118422261744104e+00
1.932386477295458871e+00,-1.407176795177278450e+00,3.267378587940797274e+00,8.372991573729964276e-01,-2.550956484700700688e+00
1.938387677535506892e+00,-1.422548015499252472e+00,3.259040955294777664e+00,8.462750467525252951e-01,-2.571750445749712899e+00
1.944388877775554914e+00,-1.438043860674754759e+00,3.250549995519454782e+00,8.553247526990835903e-01,-2.592491491250978441e+00
1.950390078015602935e+00,-1.453663991158521629e+00,3.241902800243209537e+00,8.644480938087112376e-01,-2.613170524107370607e+00
1.956391278255650956e+00,-1.469408018060030630e+00,3.233096423790533080e+00,8.736448604428801445e-01,-2.633778160710924077e+00
1.962392478495698978e+00,-1.485275472826123710e+00,3.224127891377569721e+00,8.829147972216982998e-01,-2.654304682726452036e+00
1.968393678735746999e+00,-1.501265840951776065e+00,3.214994187281048799e+00,8.922576224898292052e-01,-2.674740084554619202e+00
1.974394878975795020e+00,-1.517378554310925720e+00,3.205692259024763846e+00,9.016730238881527359e-01,-2.695074061227511919e+00
1.980396079215843042e+00,-1.533612975181956273e+00,3.196219022567864165e+00,9.111606491293741117e-01,-2.715295983382937539e+00
1.986397279455891063e+00,-1.549968396247696667e+00,3.186571362304853938e+00,9.207201059980246738e-01,-2.735394896063415349e+00
1.992398479695939084e+00,-1.566444040595420306e+00,3.176746131065591783e+00,9.303509623504608861e-01,-2.755359517607879560e+00
1.998399679935987105e+00,-1.583039061716846163e+00,3.166740150115292529e+00,9.400527461148652231e-01,-2.775178238640809258e+00
2.004400880176035127e+00,-1.599752543508138336e+00,3.156550209154525000e+00,9.498249452912456148e-01,-2.794839121163552598e+00
2.010402080416083148e+00,-1.616583500269905826e+00,3.146173066319213785e+00,9.596670079514355578e-01,-2.814329897752712473e+00
2.016403280656131169e+00,-1.633530876707202983e+00,3.135605448180637911e+00,9.695783422390943374e-01,-2.833637970870521272e+00
2.022404480896179191e+00,-1.650593547929529281e+00,3.124844049745432173e+00,9.795583163697069162e-01,-2.852750412292244242e+00
2.028405681136227212e+00,-1.667770295600600416e+00,3.113885549281550702e+00,9.896062448477558338e-01,-2.871653936718409295e+00
2.034406881376275233e+00,-1.685059821080323372e+00,3.102726595589716307e+00,9.997213960625441764e-01,-2.890334912763234509e+00
2.040408081616323255e+00,-1.702460758783142181e+00,3.091363802130902450e+00,1.009903000007603024e+00,-2.908779379809970145e+00
2.046409281856371276e+00,-1.719971650633438154e+00,3.079793765323571630e+00,1.020150233518196448e+00,-2.926973023322832823e+00
2.052410482096419297e+00,-1.737590946063434671e+00,3.068013064545082713e+00,1.030462220270111917e+00,-2.944901176549263422e+00
2.058411682336467319e+00,-1.755317002013197847e+00,3.056018262131688257e+00,1.040838030779659640e+00,-2.962548822432720996e+00
2.064412882576515340e+00,-1.773148082930636082e+00,3.043805903378538069e+00,1.051276682403672558e+00,-2.979900595740557989e+00
2.070414082816563361e+00,-1.791082360771500070e+00,3.031372516539676543e+00,1.061777139339507015e+00,-2.996940785413747754e+00
2.076415283056611383e+00,-1.809117914999383459e+00,3.018714612828043542e+00,1.072338312625042311e+00,-3.013653337145291378e+00
2.082416483296659404e+00,-1.827252732585721962e+00,3.005828686415473960e+00,1.082959060138680485e+00,-3.030021856194192509e+00
2.088417683536706981e+00,-1.845484708009792474e+00,2.992711214432699940e+00,1.093638186599345641e+00,-3.046029610441925328e+00
2.094418883776755003e+00,-1.863811629646123569e+00,2.979358672317466095e+00,1.104374435692272893e+00,-3.061659528258827478e+00
2.100420084016803024e+00,-1.882231168214774986e+00,2.965767540116118095e+00,1.115166483391748287e+00,-3.076894191876855977e+00
2.106421284256851045e+00,-1.900740907064670804e+00,2.951934270068437449e+00,1.126012955477912580e+00,-3.091715856201430412e+00
