t,N,P_mate,Q_env,dN_dt,dN_dt_noisy
3.800760152030406402e+00,8.906462613806584727e+01,7.771695288993235806e+01,1.231021741794504187e+01,-4.623748215115455196e-01,-6.919105993679250943e-01
3.820764152830566474e+00,8.905542161121397271e+01,7.807163841019794859e+01,1.237460546349850965e+01,-4.579417882513894256e-01,1.551935119067192614e-01
3.840768153630726545e+00,8.904630489583929887e+01,7.842482211585074481e+01,1.243885568387041474e+01,-4.535806130070056952e-01,2.749671880711773708e-02
3.860772154430886172e+00,8.903727429081894229e+01,7.877651083821577060e+01,1.250296844359462511e+01,-4.492878158566497859e-01,-1.804930534574036072e+00
3.880776155231046243e+00,8.902832879733256277e+01,7.912671132050623157e+01,1.256694410007184182e+01,-4.450645319067803030e-01,-4.242132388931240117e-01
3.900780156031206314e+00,8.901946731985970018e+01,7.947543027513181357e+01,1.263078300956184208e+01,-4.409110583882664969e-01,-1.249644808150110586e+00
3.920784156831366385e+00,8.901068854636952210e+01,7.982267439281984878e+01,1.269448552812139042e+01,-4.368260436041424555e-01,1.179929560201190553e-01
3.940788157631526456e+00,8.900199094832078117e+01,8.016845034261542935e+01,1.275805201160422087e+01,-4.328064939566047542e-01,-3.487535593926925914e-01
3.960792158431686527e+00,8.899337281704303848e+01,8.051276476942277327e+01,1.282148281539912027e+01,-4.288480287989244744e-01,-1.546453027054258689e-01
3.980796159231846598e+00,8.898483293781106340e+01,8.085562424711829976e+01,1.288477828948047943e+01,-4.249494812899001772e-01,-9.575118456915496790e-01
4.000800160032006225e+00,8.897637048967540352e+01,8.119703528539461956e+01,1.294793877913571656e+01,-4.211122158454827513e-01,4.931029031522673467e-01
4.020804160832166296e+00,8.896798446259455773e+01,8.153700437220824426e+01,1.301096462938347820e+01,-4.173361584068402408e-01,5.927005251683823417e-01
4.040808161632326367e+00,8.895967364327113103e+01,8.187553797498007668e+01,1.307385618509322889e+01,-4.136197059207233906e-01,-9.460052272338296264e-01
4.060812162432486438e+00,8.895143661515187716e+01,8.221264254059543930e+01,1.313661379098526183e+01,-4.099597321981462983e-01,-2.235521712649881643e-01
4.080816163232646510e+00,8.894327186921478301e+01,8.254832448781888843e+01,1.319923779082497184e+01,-4.063523477776413984e-01,-7.430035619727348717e-01
4.100820164032806581e+00,8.893517852730795425e+01,8.288259015660187856e+01,1.326172852208072683e+01,-4.027978272820860184e-01,-4.145827957124520458e-01
4.120824164832966652e+00,8.892715586644068537e+01,8.321544584173180681e+01,1.332408631945996724e+01,-3.992973710434597479e-01,-1.032115860655741679e+00
4.140828165633126723e+00,8.891920297180581656e+01,8.354689781849201324e+01,1.338631151756634274e+01,-3.958507473037542468e-01,5.377220099865550607e-01
4.160832166433286794e+00,8.891131873783697870e+01,8.387695234264005251e+01,1.344840445089556091e+01,-3.924563044949280766e-01,-8.770460600362620651e-01
4.180836167233446865e+00,8.890350186820865019e+01,8.420561565040762275e+01,1.351036545383539078e+01,-3.891109761610493933e-01,-5.371528836597967427e-01
4.200840168033606936e+00,8.889575104145855278e+01,8.453289394709906901e+01,1.357219485945540427e+01,-3.858114115488575635e-01,-1.350699459935963964e-01
4.220844168833767007e+00,8.888806557510281436e+01,8.485879336030399145e+01,1.363389299458197534e+01,-3.825584920192284244e-01,-7.063388312272926850e-01
4.240848169633927078e+00,8.888044483794382700e+01,8.518331998171198904e+01,1.369546018418550837e+01,-3.793533361052396913e-01,-4.990095509713907695e-01
4.260852170434087149e+00,8.887288801857863518e+01,8.550647988445174974e+01,1.375689675316727367e+01,-3.761957297760574193e-01,-6.580156529895396789e-01
4.280856171234247221e+00,8.886539412659725201e+01,8.582827912302278150e+01,1.381820302635160580e+01,-3.730841388760381960e-01,-4.398145162941852204e-01
4.300860172034407292e+00,8.885796199258261652e+01,8.614872373329527022e+01,1.387937932848589995e+01,-3.700157132892343270e-01,-9.552870308393857091e-01
4.320864172834567363e+00,8.885059042796873996e+01,8.646781972148417594e+01,1.394042598306965530e+01,-3.669873760913731076e-01,-5.859814138925234506e-01
4.340868173634727434e+00,8.884327885433717142e+01,8.678557301971510185e+01,1.400134330767790480e+01,-3.640000967811403143e-01,-4.674465591372624629e-01
4.360872174434887505e+00,8.883602673944031380e+01,8.710198952618371493e+01,1.406213161817548141e+01,-3.610550626978579203e-01,-5.279180645999252963e-01
4.380876175235047576e+00,8.882883338185364153e+01,8.741707512132909130e+01,1.412279123038093331e+01,-3.581522204887050975e-01,-3.298072430418075851e-01
4.400880176035207647e+00,8.882169791217535249e+01,8.773083566776396935e+01,1.418332246005859787e+01,-3.552902879065129582e-01,-5.018413975848735609e-01
4.420884176835367718e+00,8.881461929302642488e+01,8.804327701027482078e+01,1.424372562291859268e+01,-3.524667573592239478e-01,2.413894686046647031e-02
4.440888177635526901e+00,8.880759641901961743e+01,8.835440496893667728e+01,1.430400103388427979e+01,-3.496785770337851318e-01,-5.112765399267000799e-01
4.460892178435686972e+00,8.880062873793391987e+01,8.866422529530501606e+01,1.436414900247601167e+01,-3.469263633270713854e-01,-4.152511614750134528e-01
4.480896179235847043e+00,8.879371582258832518e+01,8.897274370274071487e+01,1.442416983600191038e+01,-3.442114979832524568e-01,-6.766021659811787270e-01
4.500900180036007114e+00,8.878685708657575049e+01,8.927996588757154939e+01,1.448406384174092842e+01,-3.415342036415296434e-01,-6.047916236991481842e-01
4.520904180836167185e+00,8.878005178584751889e+01,8.958589752902442171e+01,1.454383132693384972e+01,-3.388935577115148590e-01,-9.711399531213710246e-01
4.540908181636327257e+00,8.877329901871328843e+01,8.989054428922541717e+01,1.460347259878329318e+01,-3.362874954167267560e-01,-7.689503497774469176e-02
4.560912182436487328e+00,8.876659775702309219e+01,9.019391181106979616e+01,1.466298796422598194e+01,-3.337130238636660806e-01,-9.049720326899121092e-01
4.580916183236647399e+00,8.875994737959268832e+01,9.049600568075375406e+01,1.472237772597458871e+01,-3.311698352341210239e-01,-7.040980343282834397e-01
4.600920184036807470e+00,8.875334755956939148e+01,9.079683143541758739e+01,1.478164218333786017e+01,-3.286595433921064568e-01,-1.490372173865041894e-01
4.620924184836967541e+00,8.874679782917127113e+01,9.109639459510395909e+01,1.484078163553489205e+01,-3.261827387846807369e-01,-1.248960558124145581e-01
4.640928185637127612e+00,8.874029757264842999e+01,9.139470066341586119e+01,1.489979638175730692e+01,-3.237389434916480013e-01,-5.237963189941834408e-01
4.660932186437287683e+00,8.873384602628306084e+01,9.169175512751667156e+01,1.495868672116924536e+01,-3.213266138518235948e-01,-1.330959519096224453e+00
4.680936187237447754e+00,8.872744227891489288e+01,9.198756345809543689e+01,1.501745295290360893e+01,-3.189431465735026450e-01,-1.086865029257150228e-01
4.700940188037607825e+00,8.872108555984760869e+01,9.228213108930894748e+01,1.507609537393331500e+01,-3.165868275716832159e-01,-1.868050981256534071e-01
4.720944188837767896e+00,8.871477559142618929e+01,9.257546339338512098e+01,1.513461427641613177e+01,-3.142592154512016123e-01,-1.020449823187089322e+00
4.740948189637927968e+00,8.870851202679837400e+01,9.286756572126405729e+01,1.519300995193821358e+01,-3.119613403346903624e-01,7.319970106255763165e-02
4.760952190438088039e+00,8.870229438019001122e+01,9.315844340805408308e+01,1.525128269206466491e+01,-3.096932347024363708e-01,-6.602431349191495435e-01
4.780956191238248110e+00,8.869612202690518643e+01,9.344810177303173759e+01,1.530943278833952625e+01,-3.074539356713330562e-01,-8.705479937479833064e-01
4.800960192038408181e+00,8.868999420332612260e+01,9.373654611964174421e+01,1.536746053228578468e+01,-3.052414872153406122e-01,-2.573761317332122212e-01
4.820964192838568252e+00,8.868391006001596111e+01,9.402378173183886645e+01,1.542536621501460559e+01,-3.030533009067966077e-01,-3.922885166064041251e-01
4.840968193638728323e+00,8.867786918732099366e+01,9.430981383693892894e+01,1.548315012330494156e+01,-3.008897060436197535e-01,-1.995777055480459916e-01
4.860972194438888394e+00,8.867187136082924326e+01,9.459464762346611622e+01,1.554081254149466851e+01,-2.987522299013818383e-01,-1.101626259063601232e+00
4.880976195239048465e+00,8.866591622529034566e+01,9.487828826461678489e+01,1.559835375390158241e+01,-2.966414647749644473e-01,6.094735933612221990e-01
4.900980196039207648e+00,8.866000329498608323e+01,9.516074091831896453e+01,1.565577404482545809e+01,-2.945570724758113101e-01,-5.958863797476753321e-01
4.920984196839367719e+00,8.865413195373039912e+01,9.544201072723244295e+01,1.571307369854805280e+01,-2.924977862705020470e-01,-1.062327440518707533e+00
4.940988197639527790e+00,8.864830145486941149e+01,9.572210281874863824e+01,1.577025299933309554e+01,-2.904614127730553719e-01,1.895968151051935502e-02
4.960992198439687861e+00,8.864251110873691175e+01,9.600102229193049652e+01,1.582731223003702858e+01,-2.884460979076237663e-01,-4.658481629582120753e-01
4.980996199239847932e+00,8.863676071151228086e+01,9.627877418676901300e+01,1.588425166888425188e+01,-2.864532189795596651e-01,-1.240239760931077795e-01
5.001000200040008004e+00,8.863105003820955119e+01,9.655536352064346772e+01,1.594107159328648216e+01,-2.844839649683592597e-01,-4.542881802808785285e-01
5.021004200840168075e+00,8.862537874109106895e+01,9.683079529620295034e+01,1.599777228063907764e+01,-2.825386530356723824e-01,-3.124088332756324582e-01
5.041008201640328146e+00,8.861974634984866839e+01,9.710507450135470719e+01,1.605435400831975556e+01,-2.806167314473384522e-01,-1.577303095780215325e-01
5.061012202440488217e+00,8.861415227160362917e+01,9.737820610926411291e+01,1.611081705368858508e+01,-2.787167812346069695e-01,-6.520432232260561234e-01
5.081016203240648288e+00,8.860859579405969555e+01,9.765019507814244548e+01,1.616716169406498693e+01,-2.768365390571858597e-01,6.253325887259308935e-02
5.101020204040808359e+00,8.860307640156797504e+01,9.792104632907549444e+01,1.622338820437468243e+01,-2.749750274819149354e-01,-5.099250770216866568e-01
5.121024204840968430e+00,8.859759396450839120e+01,9.819076473205446121e+01,1.627949685570464311e+01,-2.731338298659551356e-01,-7.079774019511912986e-01
5.141028205641128501e+00,8.859214827130868741e+01,9.845935514010650991e+01,1.633548791885499796e+01,-2.713139382519500487e-01,-2.327977273406986458e-01
5.161032206441288572e+00,8.858673899520152872e+01,9.872682239201239440e+01,1.639136166460655275e+01,-2.695155309279897438e-01,-4.699489168246875903e-02
5.181036207241448643e+00,8.858136569422457285e+01,9.899317131230652933e+01,1.644711836372080072e+01,-2.677379738930625308e-01,-3.822776447023823465e-01
5.201040208041608714e+00,8.857602781122042757e+01,9.925840671127696169e+01,1.650275828693989766e+01,-2.659798222894380615e-01,-6.972397158292193975e-01
5.221044208841768786e+00,8.857072468293155509e+01,9.952253338434624652e+01,1.655828170491983897e+01,-2.642388829952722062e-01,4.565390015904424725e-02
5.241048209641928857e+00,8.856545590056575179e+01,9.978555608666898991e+01,1.661368888553776557e+01,-2.625146414408163764e-01,-1.142679037502204675e+00
5.261052210442088928e+00,8.856022137088228874e+01,1.000474795282798510e+02,1.666898009340879128e+01,-2.608086716743969191e-01,-7.762407396921633396e-01
5.281056211242248999e+00,8.855502090765955359e+01,1.003083084040981134e+02,1.672415559299810184e+01,-2.591218881335350943e-01,-2.393604428668428818e-01
5.301060212042409070e+00,8.854985421636840215e+01,1.005680473952661771e+02,1.677921564874830906e+01,-2.574544438279104952e-01,-9.379841429804441910e-01
5.321064212842569141e+00,8.854472089417222946e+01,1.008267011691495156e+02,1.683416052507945082e+01,-2.558057316092003930e-01,-2.418085994846157771e-01
5.341068213642729212e+00,8.853962042992687032e+01,1.010842743793366907e+02,1.688899048638899814e+01,-2.541743854131084390e-01,-2.816059444223403263e-01
5.361072214442888395e+00,8.853455221156086452e+01,1.013407716651373107e+02,1.694370579699753065e+01,-2.525583310730041831e-01,1.968115633560799660e-01
5.381076215243048466e+00,8.852951586237992387e+01,1.015961976278762080e+02,1.699830671863408327e+01,-2.509570471575983674e-01,-7.083522230642440576e-01
5.401080216043208537e+00,8.852451131720286526e+01,1.018505568249498197e+02,1.705279350983949627e+01,-2.493720757230448726e-01,-5.623253375438661550e-01
5.421084216843368608e+00,8.851953842493905711e+01,1.021038537990282009e+02,1.710716642899523521e+01,-2.478043518175070403e-01,-8.121350946700697793e-02
5.441088217643528679e+00,8.851459693262231099e+01,1.023560930794519521e+02,1.716142573445576502e+01,-2.462540973189817350e-01,-1.475035892421885375e+00
5.461092218443688751e+00,8.850968648541099526e+01,1.026072791822322472e+02,1.721557168454857489e+01,-2.447208220419412328e-01,1.305300327415350958e+00
5.481096219243848822e+00,8.850480662658796405e+01,1.028574166100508478e+02,1.726960453757414982e+01,-2.432033248203850917e-01,-5.925286900512696242e-01
5.501100220044008893e+00,8.849995679865259035e+01,1.031065098521868464e+02,1.732352455179799833e+01,-2.416997018995772351e-01,-6.066172282623560896e-01
5.521104220844168964e+00,8.849513659181224057e+01,1.033545633670615160e+02,1.737733198359346076e+01,-2.402090157834919637e-01,1.903547396683644699e-01
5.541108221644329035e+00,8.849034595838011796e+01,1.036015815664418085e+02,1.743102708580567750e+01,-2.387327336682147916e-01,-2.586486543860568310e-01
5.561112222444489106e+00,8.848558479043050795e+01,1.038475688462560242e+02,1.748461011096119577e+01,-2.372718923457597384e-01,-1.126986201697555146e+00
5.581116223244649177e+00,8.848085288416959315e+01,1.040925295895318641e+02,1.753808131155431482e+01,-2.358268600170703166e-01,7.763683002923577048e-02
5.601120224044809248e+00,8.847614993993545340e+01,1.043364681663963864e+02,1.759144094004708236e+01,-2.343973372607308647e-01,1.932915797388734536e-01
5.621124224844969319e+00,8.847147556219807996e+01,1.045793889340760074e+02,1.764468924886929102e+01,-2.329823579828627089e-01,-4.579554947208333560e-01
5.641128225645129390e+00,8.846682925955936128e+01,1.048212962368965435e+02,1.769782649041848543e+01,-2.315802903475656649e-01,-3.723804694935781145e-01
5.661132226445289461e+00,8.846221055675124489e+01,1.050621943984594822e+02,1.775085291622391637e+01,-2.301895885965308253e-01,1.280271003316515999e-02
5.681136227245449533e+00,8.845761937879096592e+01,1.053020876940061896e+02,1.780376877404360414e+01,-2.288113685715842394e-01,-6.832014935288089896e-01
5.701140228045609604e+00,8.845305566862725755e+01,1.055409803778417768e+02,1.785657431075038915e+01,-2.274468434030296748e-01,-8.252561299575411624e-03
5.721144228845769675e+00,8.844851927774057287e+01,1.057788766918595513e+02,1.790926977318768110e+01,-2.260965907432392896e-01,-1.264473355209903005e-01
5.741148229645929746e+00,8.844400996735529930e+01,1.060157808654650324e+02,1.796185540816079040e+01,-2.247605617484964569e-01,-5.622268696364554064e-01
5.761152230446089817e+00,8.843952740843971583e+01,1.062516971155759222e+02,1.801433146243693884e+01,-2.234380819157593123e-01,-9.194890188216815474e-01
5.781156231246249888e+00,8.843507118170603576e+01,1.064866296466221343e+02,1.806669818274525241e+01,-2.221278519023144327e-01,-3.349307672828575333e-01
5.801160232046409959e+00,8.843064079608109296e+01,1.067205826492744904e+02,1.811895581563952717e+01,-2.208280720440995992e-01,-6.585392011741838525e-01
5.821164232846569142e+00,8.842623604064753806e+01,1.069535602754544641e+02,1.817110460485074697e+01,-2.195387999186380057e-01,2.811663129214441170e-01
5.841168233646729213e+00,8.842185691029564509e+01,1.071855666431782339e+02,1.822314479182803382e+01,-2.182614515050858017e-01,-1.462187672551242268e-01
5.861172234446889284e+00,8.841750331656295714e+01,1.074166058581039920e+02,1.827507661795726435e+01,-2.169968647461644196e-01,1.740453965337838693e-01
5.881176235247049355e+00,8.841317508597509800e+01,1.076466820138011400e+02,1.832690032458000573e+01,-2.157452891985371934e-01,-1.484343215263080884e-01
5.901180236047209426e+00,8.840887196004577220e+01,1.078757991917502750e+02,1.837861615299352991e+01,-2.145063867728396190e-01,-8.305582823032428563e-02
5.921184236847369498e+00,8.840459359527672234e+01,1.081039614613432320e+02,1.843022434445079938e+01,-2.132792324589587452e-01,-6.047786910741490551e-01
5.941188237647529569e+00,8.840033956315780017e+01,1.083311728798829989e+02,1.848172514016047785e+01,-2.120623150393612377e-01,1.219613982467110946e-01
