t,v,brake_temperature,cart_position,dv_dt
1.368273654730946198e+00,1.800319706674785181e+01,1.464324848546378988e+01,2.589446108762498611e+01,-1.006545399280909914e+00
1.374274854970993998e+00,1.799717081144529018e+01,1.470045736328070340e+01,2.600248379350160377e+01,-1.001798433309591063e+00
1.380276055211042019e+00,1.799117299207950893e+01,1.475761388340105462e+01,2.611047041688484782e+01,-9.970702125587704856e-01
1.386277255451090040e+00,1.798520349569425036e+01,1.481471816220606463e+01,2.621842112775230760e+01,-9.923611379320327330e-01
1.392278455691138062e+00,1.797926220678508713e+01,1.487177031571265218e+01,2.632633609549460019e+01,-9.876716055127996441e-01
1.398279655931186083e+00,1.797334900729943286e+01,1.492877045957342297e+01,2.643421548891536332e+01,-9.830020065412994335e-01
1.404280856171234104e+00,1.796746377663653149e+01,1.498571870907667680e+01,2.654205947623126249e+01,-9.783527273930865409e-01
1.410282056411282126e+00,1.796160639164747153e+01,1.504261517914640045e+01,2.664986822507198738e+01,-9.737241495590984730e-01
1.416283256651330147e+00,1.795577672663516466e+01,1.509945998434227832e+01,2.675764190248025187e+01,-9.691166496272474173e-01
1.422284456891378168e+00,1.794997465335436715e+01,1.515625323885967646e+01,2.686538067491179049e+01,-9.645305992655283100e-01
1.428285657131426190e+00,1.794420004101166199e+01,1.521299505652966033e+01,2.697308470823536197e+01,-9.599663652066332542e-01
1.434286857371474211e+00,1.793845275626546965e+01,1.526968555081897883e+01,2.708075416773275990e+01,-9.554243092340594101e-01
1.440288057611522232e+00,1.793273266322604798e+01,1.532632483483007668e+01,2.718838921809878784e+01,-9.509047881697008098e-01
1.446289257851570254e+00,1.792703962345549229e+01,1.538291302130108740e+01,2.729599002344128067e+01,-9.464081538629069978e-01
1.452290458091618275e+00,1.792137349596772466e+01,1.543945022260583499e+01,2.740355674728110102e+01,-9.419347531809938445e-01
1.458291658331666296e+00,1.791573413722851171e+01,1.549593655075383580e+01,2.751108955255212152e+01,-9.374849280011985364e-01
1.464292858571714318e+00,1.791012140115608986e+01,1.555237211739017056e+01,2.761858860160100804e+01,-9.330590152041449148e-01
1.470294058811762339e+00,1.790453515688980701e+01,1.560875703034361806e+01,2.772605404892115288e+01,-9.286573490980845058e-01
1.476295259051810360e+00,1.789897527034032265e+01,1.566509139670444917e+01,2.783348604771802570e+01,-9.242802589008004555e-01
1.482296459291858159e+00,1.789344158830637710e+01,1.572137532616898348e+01,2.794088475690470830e+01,-9.199280665600754192e-01
1.488297659531906181e+00,1.788793395624863436e+01,1.577760892783576985e+01,2.804825033431539083e+01,-9.156010891765311577e-01
1.494298859771954202e+00,1.788245221828969278e+01,1.583379231020557754e+01,2.815558293670533274e+01,-9.112996390016846471e-01
1.500300060012002223e+00,1.787699621721408505e+01,1.588992558118139797e+01,2.826288271975088051e+01,-9.070240234373145860e-01
1.506301260252050245e+00,1.787156579446828175e+01,1.594600884806845364e+01,2.837014983804947121e+01,-9.027745450361420732e-01
1.512302460492098266e+00,1.786616079016068070e+01,1.600204221757418921e+01,2.847738444511962541e+01,-8.985515015037944808e-01
1.518303660732146287e+00,1.786078104306161762e+01,1.605802579580826972e+01,2.858458669340094360e+01,-8.943551857020461959e-01
1.524304860972194309e+00,1.785542639060336256e+01,1.611395968828259484e+01,2.869175673425411688e+01,-8.901858856533122477e-01
1.530306061212242330e+00,1.785009666888011637e+01,1.616984399991127930e+01,2.879889471796091982e+01,-8.860438845463840529e-01
1.536307261452290351e+00,1.784479171264801067e+01,1.622567883501066532e+01,2.890600079372421760e+01,-8.819294607433809663e-01
1.542308461692338373e+00,1.783951135532512211e+01,1.628146429729932265e+01,2.901307510966795178e+01,-8.778428877879154157e-01
1.548309661932386394e+00,1.783425542899144389e+01,1.633720048989804496e+01,2.912011781283715450e+01,-8.737844344144285458e-01
1.554310862172434415e+00,1.782902376438892134e+01,1.639288751532984634e+01,2.922712904919794497e+01,-8.697543645587070271e-01
1.560312062412482437e+00,1.782381619092141989e+01,1.644852547551997191e+01,2.933410896363751874e+01,-8.657529373695355135e-01
1.566313262652530458e+00,1.781863253665474645e+01,1.650411447179588720e+01,2.944105769996416910e+01,-8.617804072214860778e-01
1.572314462892578479e+00,1.781347262831663514e+01,1.655965460488728525e+01,2.954797540090726926e+01,-8.578370237288107658e-01
1.578315663132626501e+00,1.780833629129675799e+01,1.661514597492607948e+01,2.965486220811726881e+01,-8.539230317604270537e-01
1.584316863372674522e+00,1.780322334964672137e+01,1.667058868144641082e+01,2.976171826216571858e+01,-8.500386714559706736e-01
1.590318063612722543e+00,1.779813362608005889e+01,1.672598282338465125e+01,2.986854370254524227e+01,-8.461841782428959347e-01
1.596319263852770343e+00,1.779306694197224914e+01,1.678132849907937896e+01,2.997533866766955057e+01,-8.423597828546069977e-01
1.602320464092818364e+00,1.778802311736069441e+01,1.683662580627142447e+01,3.008210329487345192e+01,-8.385657113495919024e-01
1.608321664332866385e+00,1.778300197094473489e+01,1.689187484210381385e+01,3.018883772041282754e+01,-8.348021851315481356e-01
1.614322864572914407e+00,1.777800332008564155e+01,1.694707570312182199e+01,3.029554207946464217e+01,-8.310694209704694302e-01
1.620324064812962428e+00,1.777302698080662324e+01,1.700222848527293351e+01,3.040221650612695470e+01,-8.273676310246732557e-01
1.626325265053010449e+00,1.776807276779281963e+01,1.705733328390686054e+01,3.050886113341890393e+01,-8.236970228637554570e-01
1.632326465293058471e+00,1.776314049439130827e+01,1.711239019377554627e+01,3.061547609328071218e+01,-8.200577994924397318e-01
1.638327665533106492e+00,1.775822997261108682e+01,1.716739930903315070e+01,3.072206151657369588e+01,-8.164501593753036301e-01
1.644328865773154513e+00,1.775334101312310864e+01,1.722236072323606138e+01,3.082861753308024788e+01,-8.128742964623643097e-01
1.650330066013202535e+00,1.774847342526024008e+01,1.727727452934289687e+01,3.093514427150384805e+01,-8.093304002154877441e-01
1.656331266253250556e+00,1.774362701701729250e+01,1.733214081971448906e+01,3.104164185946906684e+01,-8.058186556356159436e-01
1.662332466493298577e+00,1.773880159505100806e+01,1.738695968611390441e+01,3.114811042352155113e+01,-8.023392432907739957e-01
1.668333666733346599e+00,1.773399696468006326e+01,1.744173121970642981e+01,3.125455008912804544e+01,-7.988923393448410515e-01
1.674334866973394620e+00,1.772921292988506892e+01,1.749645551105957253e+01,3.136096098067636007e+01,-7.954781155870666032e-01
1.680336067213442641e+00,1.772444929330856311e+01,1.755113265014307089e+01,3.146734322147541718e+01,-7.920967394622927538e-01
1.686337267453490663e+00,1.771970585625502892e+01,1.760576272632889072e+01,3.157369693375519759e+01,-7.887483741018825878e-01
1.692338467693538684e+00,1.771498241869086954e+01,1.766034582839121470e+01,3.168002223866678690e+01,-7.854331783553039070e-01
1.698339667933586705e+00,1.771027877924443672e+01,1.771488204450644943e+01,3.178631925628234711e+01,-7.821513068223724385e-01
1.704340868173634505e+00,1.770559473520600591e+01,1.776937146225323616e+01,3.189258810559512369e+01,-7.789029098861033340e-01
1.710342068413682526e+00,1.770093008252778688e+01,1.782381416861243650e+01,3.199882890451945627e+01,-7.756881337461710713e-01
1.716343268653730547e+00,1.769628461582392376e+01,1.787821024996712893e+01,3.210504176989076086e+01,-7.725071204529381230e-01
1.722344468893778568e+00,1.769165812837049856e+01,1.793255979210263007e+01,3.221122681746554406e+01,-7.693600079420348514e-01
1.728345669133826590e+00,1.768705041210552409e+01,1.798686288020646629e+01,3.231738416192140306e+01,-7.662469300694639829e-01
1.734346869373874611e+00,1.768246127666601097e+01,1.804111959732478709e+01,3.242351391309532005e+01,-7.631680188507532492e-01
1.740348069613922632e+00,1.767789053467499372e+01,1.809533002516593569e+01,3.252961617816683315e+01,-7.601234027878893684e-01
1.746349269853970654e+00,1.767333797533167328e+01,1.814949424640560238e+01,3.263569106718145463e+01,-7.571132038499983619e-01
1.752350470094018675e+00,1.766880338754915414e+01,1.820361234303478071e+01,3.274173868889563721e+01,-7.541375401902341569e-01
1.758351670334066696e+00,1.766428656000713104e+01,1.825768439635578133e+01,3.284775915076686914e+01,-7.511965261876836220e-01
1.764352870574114718e+00,1.765978728115189256e+01,1.831171048698221426e+01,3.295375255895369548e+01,-7.482902724835731600e-01
1.770354070814162739e+00,1.765530533919631395e+01,1.836569069483900307e+01,3.305971901831566129e+01,-7.454188860178595499e-01
1.776355271054210760e+00,1.765084052211987142e+01,1.841962509916236357e+01,3.316565863241336842e+01,-7.425824700661819433e-01
1.782356471294258782e+00,1.764639261766862433e+01,1.847351377849982512e+01,3.327157150350844006e+01,-7.397811242771434870e-01
1.788357671534306803e+00,1.764196141335522583e+01,1.852735681071022711e+01,3.337745773256352777e+01,-7.370149447099112461e-01
1.794358871774354824e+00,1.763754669645892292e+01,1.858115427296370470e+01,3.348331741924233285e+01,-7.342840238721030088e-01
1.800360072014402846e+00,1.763314825402555641e+01,1.863490624174170662e+01,3.358915066190957077e+01,-7.315884507579406559e-01
1.806361272254450867e+00,1.762876587286755026e+01,1.868861279283697741e+01,3.369495755763099964e+01,-7.289283108866445593e-01
1.812362472494498666e+00,1.762439933956392935e+01,1.874227400135357513e+01,3.380073820217340597e+01,-7.263036863410502475e-01
1.818363672734546688e+00,1.762004844046030527e+01,1.879588994170686433e+01,3.390649269000461175e+01,-7.237146558064202484e-01
1.824364872974594709e+00,1.761571296166888345e+01,1.884946068762350535e+01,3.401222111429347450e+01,-7.211612946094297927e-01
1.830366073214642730e+00,1.761139268906845956e+01,1.890298631214147917e+01,3.411792356690987305e+01,-7.186436747573037298e-01
1.836367273454690752e+00,1.760708740830442309e+01,1.895646688761005194e+01,3.422360013842472881e+01,-7.161618649770801204e-01
1.842368473694738773e+00,1.760279690478875025e+01,1.900990248568981400e+01,3.432925091810999163e+01,-7.137159307549801879e-01
1.848369673934786794e+00,1.759852096370002172e+01,1.906329317735265505e+01,3.443487599393863974e+01,-7.113059343758629804e-01
1.854370874174834816e+00,1.759425936998339068e+01,1.911663903288176058e+01,3.454047545258469398e+01,-7.089319349627336564e-01
1.860372074414882837e+00,1.759001190835061834e+01,1.916994012187163676e+01,3.464604937942320362e+01,-7.065939885162987322e-01
1.866373274654930858e+00,1.758577836328005262e+01,1.922319651322808554e+01,3.475159785853023919e+01,-7.042921479545305452e-01
1.872374474894978880e+00,1.758155851901662814e+01,1.927640827516821886e+01,3.485712097268292808e+01,-7.020264631522264986e-01
1.878375675135026901e+00,1.757735215957188046e+01,1.932957547522044806e+01,3.496261880335941186e+01,-6.997969809805434371e-01
1.884376875375074922e+00,1.757315906872392830e+01,1.938269818022449442e+01,3.506809143073886048e+01,-6.976037453464787319e-01
1.890378075615122944e+00,1.756897903001748418e+01,1.943577645633138928e+01,3.517353893370149365e+01,-6.954467972322800895e-01
1.896379275855170965e+00,1.756481182676385799e+01,1.948881036900345975e+01,3.527896138982854524e+01,-6.933261747347676529e-01
1.902380476095218986e+00,1.756065724204094636e+01,1.954179998301434296e+01,3.538435887540229885e+01,-6.912419131045348664e-01
1.908381676335267008e+00,1.755651505869323969e+01,1.959474536244898246e+01,3.548973146540606649e+01,-6.891940447850192220e-01
1.914382876575315029e+00,1.755238505933181514e+01,1.964764657070362830e+01,3.559507923352417436e+01,-6.871825994514184632e-01
1.920384076815362828e+00,1.754826702633435076e+01,1.970050367048582629e+01,3.570040225214200547e+01,-6.852076040494279319e-01
1.926385277055410850e+00,1.754416074184510776e+01,1.975331672381444292e+01,3.580570059234596414e+01,-6.832690828337826261e-01
1.932386477295458871e+00,1.754006598777494474e+01,1.980608579201964048e+01,3.591097432392348310e+01,-6.813670574065842089e-01
1.938387677535506892e+00,1.753598254580130700e+01,1.985881093574288769e+01,3.601622351536304478e+01,-6.795015467553915389e-01
1.944388877775554914e+00,1.753191019736823719e+01,1.991149221493695975e+01,3.612144823385414583e+01,-6.776725672910542952e-01
1.950390078015602935e+00,1.752784872368636826e+01,1.996412968886593475e+01,3.622664854528731126e+01,-6.758801328852745982e-01
1.956391278255650956e+00,1.752379790573291984e+01,2.001672341610520434e+01,3.633182451425413007e+01,-6.741242549078709789e-01
1.962392478495698978e+00,1.751975752425170896e+01,2.006927345454145240e+01,3.643697620404718407e+01,-6.724049422637349283e-01
1.968393678735746999e+00,1.751572735975314288e+01,2.012177986137267993e+01,3.654210367666011905e+01,-6.707222014294521584e-01
1.974394878975795020e+00,1.751170719251422270e+01,2.017424269310819085e+01,3.664720699278759497e+01,-6.690760364895768086e-01
1.980396079215843042e+00,1.750769680257853622e+01,2.022666200556858840e+01,3.675228621182531441e+01,-6.674664491725378346e-01
1.986397279455891063e+00,1.750369596975626507e+01,2.027903785388578584e+01,3.685734139187000125e+01,-6.658934388861627029e-01
1.992398479695939084e+00,1.749970447362418469e+01,2.033137029250300287e+01,3.696237258971942197e+01,-6.643570027527978539e-01
1.998399679935987105e+00,1.749572209352565721e+01,2.038365937517476567e+01,3.706737986087237147e+01,-6.628571356440111639e-01
2.004400880176035127e+00,1.749174860857064928e+01,2.043590515496689974e+01,3.717236325952868015e+01,-6.613938302148603121e-01
2.010402080416083148e+00,1.748778379763570001e+01,2.048810768425654061e+01,3.727732283858920681e+01,-6.599670769377069535e-01
2.016403280656131169e+00,1.748382743936396011e+01,2.054026701473213024e+01,3.738225864965584577e+01,-6.585768641355673747e-01
2.022404480896179191e+00,1.747987931216515634e+01,2.059238319739340994e+01,3.748717074303152685e+01,-6.572231780149783154e-01
2.028405681136227212e+00,1.747593919421561282e+01,2.064445628255143461e+01,3.759205916772019407e+01,-6.559060026983641878e-01
2.034406881376275233e+00,1.747200686345824749e+01,2.069648631982856202e+01,3.769692397142685536e+01,-6.546253202558947049e-01
2.040408081616323255e+00,1.746808209760257213e+01,2.074847335815844929e+01,3.780176520055752576e+01,-6.533811107368131532e-01
2.046409281856371276e+00,1.746416467481433088e+01,2.080041744583417440e+01,3.790658290026730981e+01,-6.521733522698804908e-01
2.052410482096419297e+00,1.746025439624586539e+01,2.085231863192025159e+01,3.801137711574257594e+01,-6.510020233687158209e-01
2.058411682336467319e+00,1.745635105172291546e+01,2.090417696358010957e+01,3.811614788930757669e+01,-6.498670994938910983e-01
2.064412882576515340e+00,1.745245441993240831e+01,2.095599248645483925e+01,3.822089526109628110e+01,-6.487685531013160922e-01
2.070414082816563361e+00,1.744856427999192405e+01,2.100776524554251168e+01,3.832561926998868529e+01,-6.477063548392246739e-01
2.076415283056611383e+00,1.744468041144967785e+01,2.105949528519817449e+01,3.843031995361081243e+01,-6.466804735757896161e-01
2.082416483296659404e+00,1.744080259428454127e+01,2.111118264913384834e+01,3.853499734833467016e+01,-6.456908764261509726e-01
2.088417683536706981e+00,1.743693060890602453e+01,2.116282738041853051e+01,3.863965148927829318e+01,-6.447375287788311704e-01
2.094418883776755003e+00,1.743306423615429068e+01,2.121442952147820549e+01,3.874428241030575037e+01,-6.438203943215421443e-01
2.100420084016803024e+00,1.742920325730014142e+01,2.126598911409582726e+01,3.884889014402710927e+01,-6.429394350663595326e-01
2.106421284256851045e+00,1.742534745404503482e+01,2.131750619941131930e+01,3.895347472179843606e+01,-6.420946113742654893e-01
2.112422484496899067e+00,1.742149660852106052e+01,2.136898081792159232e+01,3.905803617372183822e+01,-6.412858819790403508e-01
2.118423684736947088e+00,1.741765050329096809e+01,2.142041300948053006e+01,3.916257452864542188e+01,-6.405132040105067093e-01
