t,v_x,v_y,y_position,dv_x_dt
4.360872174434887294e-10,-1.362966367152886523e+05,-6.034082315694844874e+04,-8.920000688473649067e-06,-2.350697172724577188e+14
4.380876175235047190e-10,-1.367658497317798610e+05,-6.086900822548841097e+04,-9.041234476934010585e-06,-2.340488990564964688e+14
4.400880176035207086e-10,-1.372330172246398579e+05,-6.139900160525176034e+04,-9.163526654499589281e-06,-2.330246007288559688e+14
4.420884176835367499e-10,-1.376981322486230929e+05,-6.193079532368366199e+04,-9.286880830147380445e-06,-2.319968379334595938e+14
4.440888177635527395e-10,-1.381611878892758687e+05,-6.246438138046064705e+04,-9.411300597155787512e-06,-2.309656263691811875e+14
4.460892178435687291e-10,-1.386221772629364859e+05,-6.299975174749066355e+04,-9.536789533104649168e-06,-2.299309817898379375e+14
4.480896179235847704e-10,-1.390810935214644996e+05,-6.353689837532416277e+04,-9.663351197491139758e-06,-2.288929199917720312e+14
4.500900180036007600e-10,-1.395379298536397109e+05,-6.407581319652310776e+04,-9.790989131070581143e-06,-2.278514568073240000e+14
4.520904180836167496e-10,-1.399926794649756339e+05,-6.461648809813361731e+04,-9.919706866032713469e-06,-2.268066081581165938e+14
4.540908181636327391e-10,-1.404453355932312552e+05,-6.515891494109235646e+04,-1.004950791813493427e-05,-2.257583900174742188e+14
4.560912182436487804e-10,-1.408958915093532123e+05,-6.570308556145652256e+04,-1.018039578622588477e-05,-2.247068184080336250e+14
4.580916183236647700e-10,-1.413443405174759682e+05,-6.624899177040380891e+04,-1.031237395224543129e-05,-2.236519094017369062e+14
4.600920184036807596e-10,-1.417906759549216658e+05,-6.679662535423249938e+04,-1.044544588122469229e-05,-2.225936791198220938e+14
4.620924184836967492e-10,-1.422348911922002444e+05,-6.734597807436136645e+04,-1.057961502128601810e-05,-2.215321437328162500e+14
4.640928185637127905e-10,-1.426769796330093523e+05,-6.789704166732974409e+04,-1.071488480364300615e-05,-2.204673194605265312e+14
4.660932186437287801e-10,-1.431169347142343177e+05,-6.844980784479746944e+04,-1.085125864260047720e-05,-2.193992225720318125e+14
4.680936187237447697e-10,-1.435547499059483525e+05,-6.900426829354492656e+04,-1.098873993555450255e-05,-2.183278693856745938e+14
4.700940188037607593e-10,-1.439904187114122615e+05,-6.956041467547303182e+04,-1.112733206299239038e-05,-2.172532762690517188e+14
4.720944188837767489e-10,-1.444239346670746454e+05,-7.011823862760323391e+04,-1.126703838849268412e-05,-2.161754596390060312e+14
4.740948189637927385e-10,-1.448552913425719016e+05,-7.067773176207751385e+04,-1.140786225872517092e-05,-2.150944359616175625e+14
4.760952190438088314e-10,-1.452844823407281074e+05,-7.123888566615841410e+04,-1.154980700345087991e-05,-2.140102217521938750e+14
4.780956191238248210e-10,-1.457115012975550490e+05,-7.180169190222890757e+04,-1.169287593552205515e-05,-2.129228335752617500e+14
4.800960192038408106e-10,-1.461363418822523090e+05,-7.236614200779260136e+04,-1.183707235088220811e-05,-2.118322880445573438e+14
4.820964192838568002e-10,-1.465589977972072084e+05,-7.293222749547360581e+04,-1.198239952856607532e-05,-2.107386018230168750e+14
4.840968193638727898e-10,-1.469794627779947477e+05,-7.349993985301654902e+04,-1.212886073069963364e-05,-2.096417916227673750e+14
4.860972194438887794e-10,-1.473977305933777243e+05,-7.406927054328660597e+04,-1.227645920250010194e-05,-2.085418742051166875e+14
4.880976195239047690e-10,-1.478137950453067024e+05,-7.464021100426949852e+04,-1.242519817227593262e-05,-2.074388663805439688e+14
4.900980196039208620e-10,-1.482276499689199263e+05,-7.521275264907146629e+04,-1.257508085142682518e-05,-2.063327850086897500e+14
4.920984196839368516e-10,-1.486392892325433495e+05,-7.578688686591922306e+04,-1.272611043444370080e-05,-2.052236469983457812e+14
4.940988197639528412e-10,-1.490487067404919944e+05,-7.636260502280294895e+04,-1.287829009749390150e-05,-2.041114692984586250e+14
4.960992198439688308e-10,-1.494558964387027663e+05,-7.693989847834182729e+04,-1.303162299561386380e-05,-2.029962688770899375e+14
4.980996199239848203e-10,-1.498608522926157166e+05,-7.751875854550418444e+04,-1.318611227389434291e-05,-2.018780627916323750e+14
5.001000200040008099e-10,-1.502635683010314242e+05,-7.809917651238555845e+04,-1.334176106043127920e-05,-2.007568681485751250e+14
5.021004200840167995e-10,-1.506640384981029492e+05,-7.868114364537961956e+04,-1.349857246531659401e-05,-1.996327020973556562e+14
5.041008201640327891e-10,-1.510622569533358619e+05,-7.926465118917819927e+04,-1.365654958063820491e-05,-1.985055818303488438e+14
5.061012202440488821e-10,-1.514582177715882135e+05,-7.984969036677136319e+04,-1.381569548048001552e-05,-1.973755245828556875e+14
5.081016203240648717e-10,-1.518519150930705364e+05,-8.043625237944719265e+04,-1.397601322092189689e-05,-1.962425476330929688e+14
5.101020204040808613e-10,-1.522433430933458440e+05,-8.102432840679207584e+04,-1.413750584003973322e-05,-1.951066683021814688e+14
5.121024204840968509e-10,-1.526324959833297180e+05,-8.161390960669048945e+04,-1.430017635790538293e-05,-1.939679039541351562e+14
5.141028205641128405e-10,-1.530193680092901341e+05,-8.220498711532510060e+04,-1.446402777658669725e-05,-1.928262719958493438e+14
5.161032206441288301e-10,-1.534039534528476652e+05,-8.279755204717673769e+04,-1.462906308014750841e-05,-1.916817898770897188e+14
5.181036207241448197e-10,-1.537862466309752490e+05,-8.339159549502436130e+04,-1.479528523464764144e-05,-1.905344750904803750e+14
5.201040208041609126e-10,-1.541662418959984789e+05,-8.398710852994518063e+04,-1.496269718814291423e-05,-1.893843451714921562e+14
5.221044208841769022e-10,-1.545439336355953128e+05,-8.458408220131442067e+04,-1.513130187068510363e-05,-1.882314176984306875e+14
5.241048209641928918e-10,-1.549193162727962190e+05,-8.518250753680558410e+04,-1.530110219432200639e-05,-1.870757102924250938e+14
5.261052210442088814e-10,-1.552923842659842048e+05,-8.578237554239032033e+04,-1.547210105309739181e-05,-1.859172406174148125e+14
5.281056211242248710e-10,-1.556631321088947589e+05,-8.638367720233842556e+04,-1.564430132305101522e-05,-1.847560263801382812e+14
5.301060212042408606e-10,-1.560315543306158506e+05,-8.698640347921785724e+04,-1.581770586221862478e-05,-1.835920853301201562e+14
5.321064212842568502e-10,-1.563976454955879599e+05,-8.759054531389474869e+04,-1.599231751063195472e-05,-1.824254352596593438e+14
5.341068213642728398e-10,-1.567614002036040474e+05,-8.819609362553336541e+04,-1.616813909031871856e-05,-1.812560940038160625e+14
5.361072214442889328e-10,-1.571228130898095551e+05,-8.880303931159619242e+04,-1.634517340530263957e-05,-1.800840794403992500e+14
5.381076215243049224e-10,-1.574818788247024349e+05,-8.941137324784380326e+04,-1.652342324160338644e-05,-1.789094094899541250e+14
5.401080216043209120e-10,-1.578385921141331492e+05,-9.002108628833499097e+04,-1.670289136723665456e-05,-1.777321021157489375e+14
5.421084216843369016e-10,-1.581929477054876625e+05,-9.063216927861058502e+04,-1.688358052908366441e-05,-1.765521752982499375e+14
5.441088217643528911e-10,-1.585449403815465048e+05,-9.124461304559461132e+04,-1.706549345605356584e-05,-1.753696470546567812e+14
5.461092218443688807e-10,-1.588945649506365007e+05,-9.185840837520094647e+04,-1.724863286404994795e-05,-1.741845354822204688e+14
5.481096219243848703e-10,-1.592418162582296354e+05,-9.247354603489179863e+04,-1.743300145006209997e-05,-1.729968587145723438e+14
5.501100220044009633e-10,-1.595866891870416584e+05,-9.309001677387818927e+04,-1.761860189211490748e-05,-1.718066349213224688e+14
5.521104220844169529e-10,-1.599291786570320837e+05,-9.370781132311972033e+04,-1.780543684926881858e-05,-1.706138823080468438e+14
5.541108221644329425e-10,-1.602692796254042187e+05,-9.432692039532486524e+04,-1.799350896161990484e-05,-1.694186191162731875e+14
5.561112222444489321e-10,-1.606069870866051351e+05,-9.494733468495075067e+04,-1.818282085029981391e-05,-1.682208636234673750e+14
5.581116223244649217e-10,-1.609422960723256401e+05,-9.556904486820324382e+04,-1.837337511747579320e-05,-1.670206341430199375e+14
5.601120224044809113e-10,-1.612752016515003634e+05,-9.619204160303695244e+04,-1.856517434635067296e-05,-1.658179490242314688e+14
5.621124224844969009e-10,-1.616056989303076989e+05,-9.681631552915521024e+04,-1.875822110116288319e-05,-1.646128266522991250e+14
5.641128225645128905e-10,-1.619337830521698052e+05,-9.744185726801007695e+04,-1.895251792718644014e-05,-1.634052854483023438e+14
5.661132226445289834e-10,-1.622594491977525759e+05,-9.806865742280233826e+04,-1.914806735073095644e-05,-1.621953438691885625e+14
5.681136227245449730e-10,-1.625826925849657273e+05,-9.869670657848147675e+04,-1.934487187914161397e-05,-1.609830204077585625e+14
5.701140228045609626e-10,-1.629035084689627402e+05,-9.932599530174573010e+04,-1.954293400079921815e-05,-1.597683335926528125e+14
5.721144228845769522e-10,-1.632218921421408304e+05,-9.995651414104209107e+04,-1.974225618512014701e-05,-1.585513019883360000e+14
5.741148229645929418e-10,-1.635378389341410075e+05,-1.005882536265662347e+05,-1.994284088255637163e-05,-1.573319441950829062e+14
5.761152230446089314e-10,-1.638513442118481034e+05,-1.012212042702625913e+05,-2.014469052459545945e-05,-1.561102788489632812e+14
5.781156231246249210e-10,-1.641624033793906274e+05,-1.018553565658243024e+05,-2.034780752376056750e-05,-1.548863246218275312e+14
5.801160232046410140e-10,-1.644710118781409401e+05,-1.024907009886932938e+05,-2.055219427361045263e-05,-1.536601002212911875e+14
5.821164232846570036e-10,-1.647771651867151086e+05,-1.031272279960600863e+05,-2.075785314873943415e-05,-1.524316243907200312e+14
5.841168233646729932e-10,-1.650808588209729933e+05,-1.037649280268640432e+05,-2.096478650477744810e-05,-1.512009159092152812e+14
5.861172234446889828e-10,-1.653820883340183063e+05,-1.044037915017932391e+05,-2.117299667839002013e-05,-1.499679935915975312e+14
5.881176235247049723e-10,-1.656808493161984079e+05,-1.050438088232844602e+05,-2.138248598727826211e-05,-1.487328762883921250e+14
5.901180236047209619e-10,-1.659771373984930979e+05,-1.056849703850385122e+05,-2.159325672844899369e-05,-1.474955828674059062e+14
5.921184236847369515e-10,-1.662709482527020155e+05,-1.063272665759004594e+05,-2.180531117815378978e-05,-1.462561322062124062e+14
5.941188237647529411e-10,-1.665622775776532071e+05,-1.069706877407294232e+05,-2.201865159892915592e-05,-1.450145432678320938e+14
5.961192238447690341e-10,-1.668511211103801907e+05,-1.076152242082085286e+05,-2.223328023385580989e-05,-1.437708350469119375e+14
5.981196239247850237e-10,-1.671374746267361625e+05,-1.082608662924716773e+05,-2.244919930624414111e-05,-1.425250265665629062e+14
6.001200240048010133e-10,-1.674213339413939975e+05,-1.089076042931038828e+05,-2.266641101963428516e-05,-1.412771368783426875e+14
6.021204240848170029e-10,-1.677026949078463076e+05,-1.095554284951410518e+05,-2.288491755779606285e-05,-1.400271850622410000e+14
6.041208241648329925e-10,-1.679815534184052667e+05,-1.102043291690700134e+05,-2.310472108472901403e-05,-1.387751902266630312e+14
6.061212242448489821e-10,-1.682579054042027856e+05,-1.108542965708285919e+05,-2.332582374466238748e-05,-1.375211715084135312e+14
6.081216243248649717e-10,-1.685317468351904245e+05,-1.115053209418055194e+05,-2.354822766205512733e-05,-1.362651480726802188e+14
6.101220244048810646e-10,-1.688030737201394804e+05,-1.121573925088405376e+05,-2.377193494159591711e-05,-1.350071391130181719e+14
6.121224244848970542e-10,-1.690718821066407836e+05,-1.128105014842242090e+05,-2.399694766820309168e-05,-1.337471638513329375e+14
6.141228245649130438e-10,-1.693381680811049300e+05,-1.134646380656981637e+05,-2.422326790702474900e-05,-1.324852415378641562e+14
6.161232246449290334e-10,-1.696019277687621943e+05,-1.141197924364549544e+05,-2.445089770343867222e-05,-1.312213914511691250e+14
6.181236247249450230e-10,-1.698631573336625006e+05,-1.147759547651380708e+05,-2.467983908305235343e-05,-1.299556328981062500e+14
6.201240248049610126e-10,-1.701218529786754225e+05,-1.154331152058419248e+05,-2.491009405170299359e-05,-1.286879852138179062e+14
6.221244248849770022e-10,-1.703780109454902704e+05,-1.160912638981119235e+05,-2.514166459545750937e-05,-1.274184677617142031e+14
6.241248249649929918e-10,-1.706316275146159460e+05,-1.167503909669443965e+05,-2.537455268061251620e-05,-1.261470999334555625e+14
6.261252250450090848e-10,-1.708826990053810587e+05,-1.174104865227866539e+05,-2.560876025369434854e-05,-1.248739011489363438e+14
6.281256251250250744e-10,-1.711312217759338964e+05,-1.180715406615368702e+05,-2.584428924145902270e-05,-1.235988908562672188e+14
6.301260252050410640e-10,-1.713771922232423967e+05,-1.187335434645442438e+05,-2.608114155089229436e-05,-1.223220885317582656e+14
6.321264252850570535e-10,-1.716206067830941756e+05,-1.193964849986089102e+05,-2.631931906920961120e-05,-1.210435136799015469e+14
6.341268253650730431e-10,-1.718614619300965569e+05,-1.200603553159819421e+05,-2.655882366385613316e-05,-1.197631858333542031e+14
6.361272254450890327e-10,-1.720997541776764847e+05,-1.207251444543653488e+05,-2.679965718250673252e-05,-1.184811245529207344e+14
6.381276255251050223e-10,-1.723354800780822698e+05,-1.213908424369185523e+05,-2.704182145306511292e-05,-1.171973494275232812e+14
6.401280256051210119e-10,-1.725686362273252453e+05,-1.220574392930122995e+05,-2.728531828110181592e-05,-1.159118800340531719e+14
6.421284256851371049e-10,-1.727992192570689367e+05,-1.227249250314466481e+05,-2.753014945408563513e-05,-1.146247359891517344e+14
6.441288257651530945e-10,-1.730272258327539894e+05,-1.233932896278475091e+05,-2.777631674234198308e-05,-1.133359369735549375e+14
6.461292258451690841e-10,-1.732526526598605560e+05,-1.240625230472185067e+05,-2.802382189579383039e-05,-1.120455026884640781e+14
6.481296259251850737e-10,-1.734754964839080640e+05,-1.247326152439407160e+05,-2.827266664396164812e-05,-1.107534528555283125e+14
6.501300260052010633e-10,-1.736957540904554189e+05,-1.254035561617728235e+05,-2.852285269596343151e-05,-1.094598072168264219e+14
6.521304260852170529e-10,-1.739134223051008885e+05,-1.260753357338510541e+05,-2.877438174051468982e-05,-1.081645855348497188e+14
6.541308261652330424e-10,-1.741284979934821313e+05,-1.267479438826891710e+05,-2.902725544592844970e-05,-1.068678075924837188e+14
6.561312262452491354e-10,-1.743409780612762261e+05,-1.274213705201785197e+05,-2.928147546011526875e-05,-1.055694931929903281e+14
6.581316263252651250e-10,-1.745508594541996135e+05,-1.280956055475879402e+05,-2.953704341058318810e-05,-1.042696621599899844e+14
6.601320264052811146e-10,-1.747581391580081545e+05,-1.287706388555638696e+05,-2.979396090443780015e-05,-1.029683343374433594e+14
6.621324264852971042e-10,-1.749628141984971007e+05,-1.294464603241302975e+05,-3.005222952838220455e-05,-1.016655295896334062e+14
6.641328265653130938e-10,-1.751648816415010951e+05,-1.301230598226887960e+05,-3.031185084871701831e-05,-1.003612678011470156e+14
6.661332266453290834e-10,-1.753643385928942007e+05,-1.308004272100184171e+05,-3.057282641134037929e-05,-9.905556887685714062e+13
6.681336267253450730e-10,-1.755611821985898132e+05,-1.314785523342758243e+05,-3.083515774174793930e-05,-9.774845274190384375e+13
6.701340268053610626e-10,-1.757554096445407777e+05,-1.321574250329952338e+05,-3.109884634503286760e-05,-9.643993934167610938e+13
6.721344268853771556e-10,-1.759470181567393593e+05,-1.328370351330884150e+05,-3.136389370588587113e-05,-9.513004864179389062e+13
6.741348269653931452e-10,-1.761360050012171268e+05,-1.335173724508445885e+05,-3.163030128859512007e-05,-9.381880062808895312e+13
6.761352270454091347e-10,-1.763223674840451276e+05,-1.341984267919306876e+05,-3.189807053704636294e-05,-9.250621530658631250e+13
6.781356271254251243e-10,-1.765061029513337708e+05,-1.348801879513911263e+05,-3.216720287472283859e-05,-9.119231270348593750e+13
6.801360272054411139e-10,-1.766872087892328564e+05,-1.355626457136478566e+05,-3.243769970470531002e-05,-8.987711286514379688e+13
6.821364272854571035e-10,-1.768656824239316047e+05,-1.362457898525003693e+05,-3.270956240967205764e-05,-8.856063585805328125e+13
6.841368273654730931e-10,-1.770415213216586271e+05,-1.369296101311258099e+05,-3.298279235189886571e-05,-8.724290176882570312e+13
6.861372274454891861e-10,-1.772147229886818968e+05,-1.376140963020787749e+05,-3.325739087325907655e-05,-8.592393070417221875e+13
6.881376275255051757e-10,-1.773852849713088071e+05,-1.382992381072914286e+05,-3.353335929522348888e-05,-8.460374279088432812e+13
6.901380276055211653e-10,-1.775532048577656678e+05,-1.389850252920209314e+05,-3.381069891784188543e-05,-8.328235814886035938e+13
