t,h,v,m,dv_dt
2.784556911382276123e+00,5.980213981715773741e+01,4.328501576758394265e+01,9.721544308861773516e+02,1.590607885098151719e+01
2.796559311862372166e+00,6.032280968015314215e+01,4.347594595093141834e+01,9.720344068813764125e+02,1.590925419822192488e+01
2.808561712342468208e+00,6.084577139282400537e+01,4.366691425078884947e+01,9.719143828765754733e+02,1.591243032972460902e+01
2.820564112822564251e+00,6.137102541272533074e+01,4.385792067657149573e+01,9.717943588717745342e+02,1.591560724578014963e+01
2.832566513302660294e+00,6.189857219752411766e+01,4.404896523769802741e+01,9.716743348669735951e+02,1.591878494667928656e+01
2.844568913782756336e+00,6.242841220499941812e+01,4.424004794359061066e+01,9.715543108621725423e+02,1.592196343271289471e+01
2.856571314262852379e+00,6.296054589304226567e+01,4.443116880367481514e+01,9.714342868573716032e+02,1.592514270417198397e+01
2.868573714742948422e+00,6.349497371965574644e+01,4.462232782737970638e+01,9.713142628525706641e+02,1.592832276134771696e+01
2.880576115223044464e+00,6.403169614295492806e+01,4.481352502413776762e+01,9.711942388477697250e+02,1.593150360453140557e+01
2.892578515703140507e+00,6.457071362116693081e+01,4.500476040338496375e+01,9.710742148429687859e+02,1.593468523401449666e+01
2.904580916183236550e+00,6.511202661263088487e+01,4.519603397456068450e+01,9.709541908381677331e+02,1.593786765008858630e+01
2.916583316663332592e+00,6.565563557579793041e+01,4.538734574710778702e+01,9.708341668333667940e+02,1.594105085304540914e+01
2.928585717143428635e+00,6.620154096923121756e+01,4.557869573047258172e+01,9.707141428285658549e+02,1.594423484317684903e+01
2.940588117623524678e+00,6.674974325160593480e+01,4.577008393410481091e+01,9.705941188237649158e+02,1.594741962077493191e+01
2.952590518103620720e+00,6.730024288170929481e+01,4.596151036745769147e+01,9.704740948189639766e+02,1.595060518613183298e+01
2.964592918583716319e+00,6.785304031844047756e+01,4.615297503998787931e+01,9.703540708141630375e+02,1.595379153953986240e+01
2.976595319063812362e+00,6.840813602081077249e+01,4.634447796115549068e+01,9.702340468093619847e+02,1.595697868129149022e+01
2.988597719543908404e+00,6.896553044794337950e+01,4.653601914042408794e+01,9.701140228045610456e+02,1.596016661167931083e+01
3.000600120024004447e+00,6.952522405907363634e+01,4.672759858726068671e+01,9.699939987997601065e+02,1.596335533099607851e+01
3.012602520504100490e+00,7.008721731354879125e+01,4.691921631113574165e+01,9.698739747949591674e+02,1.596654483953468606e+01
3.024604920984196532e+00,7.065151067082815928e+01,4.711087232152318904e+01,9.697539507901582283e+02,1.596973513758817909e+01
3.036607321464292575e+00,7.121810459048307962e+01,4.730256662790038291e+01,9.696339267853571755e+02,1.597292622544974172e+01
3.048609721944388617e+00,7.178699953219688723e+01,4.749429923974815182e+01,9.695139027805562364e+02,1.597611810341269667e+01
3.060612122424484660e+00,7.235819595576496965e+01,4.768607016655077047e+01,9.693938787757552973e+02,1.597931077177052650e+01
3.072614522904580703e+00,7.293169432109469597e+01,4.787787941779595258e+01,9.692738547709543582e+02,1.598250423081685234e+01
3.084616923384676745e+00,7.350749508820547362e+01,4.806972700297488643e+01,9.691538307661534191e+02,1.598569848084543743e+01
3.096619323864772788e+00,7.408559871722872003e+01,4.826161293158219223e+01,9.690338067613524800e+02,1.598889352215019422e+01
3.108621724344868831e+00,7.466600566840787678e+01,4.845353721311596473e+01,9.689137827565514272e+02,1.599208935502518436e+01
3.120624124824964873e+00,7.524871640209839541e+01,4.864549985707770929e+01,9.687937587517504880e+02,1.599528597976460453e+01
3.132626525305060916e+00,7.583373137876779424e+01,4.883750087297243425e+01,9.686737347469495489e+02,1.599848339666280772e+01
3.144628925785156959e+00,7.642105105899550210e+01,4.902954027030855855e+01,9.685537107421486098e+02,1.600168160601428724e+01
3.156631326265253001e+00,7.701067590347309988e+01,4.922161805859796857e+01,9.684336867373476707e+02,1.600488060811368740e+01
3.168633726745349044e+00,7.760260637300407893e+01,4.941373424735601105e+01,9.683136627325466179e+02,1.600808040325578929e+01
3.180636127225445087e+00,7.819684292850399743e+01,4.960588884610147886e+01,9.681936387277456788e+02,1.601128099173553210e+01
3.192638527705540685e+00,7.879338603100042349e+01,4.979808186435658257e+01,9.680736147229447397e+02,1.601448237384799000e+01
3.204640928185636728e+00,7.939223614163296361e+01,4.999031331164705705e+01,9.679535907181438006e+02,1.601768454988839352e+01
3.216643328665732771e+00,7.999339372165322004e+01,5.018258319750201224e+01,9.678335667133428615e+02,1.602088752015211526e+01
3.228645729145828813e+00,8.059685923242480499e+01,5.037489153145407528e+01,9.677135427085419224e+02,1.602409128493466994e+01
3.240648129625924856e+00,8.120263313542338324e+01,5.056723832303927679e+01,9.675935187037408696e+02,1.602729584453172862e+01
3.252650530106020899e+00,8.181071589223661533e+01,5.075962358179711487e+01,9.674734946989399305e+02,1.603050119923909733e+01
3.264652930586116941e+00,8.242110796456417177e+01,5.095204731727054792e+01,9.673534706941389913e+02,1.603370734935273845e+01
3.276655331066212984e+00,8.303380981421773299e+01,5.114450953900597341e+01,9.672334466893380522e+02,1.603691429516875644e+01
3.288657731546309027e+00,8.364882190312106047e+01,5.133701025655324202e+01,9.671134226845371131e+02,1.604012203698340500e+01
3.300660132026405069e+00,8.426614469330985457e+01,5.152954947946567188e+01,9.669933986797360603e+02,1.604333057509308702e+01
3.312662532506501112e+00,8.488577864693189667e+01,5.172212721730001306e+01,9.668733746749351212e+02,1.604653990979434042e+01
3.324664932986597154e+00,8.550772422624696389e+01,5.191474347961648306e+01,9.667533506701341821e+02,1.604975004138387362e+01
3.336667333466693197e+00,8.613198189362682911e+01,5.210739827597873131e+01,9.666333266653332430e+02,1.605296097015851586e+01
3.348669733946789240e+00,8.675855211155530355e+01,5.230009161595387468e+01,9.665133026605323039e+02,1.605617269641525979e+01
3.360672134426885282e+00,8.738743534262822266e+01,5.249282350911248329e+01,9.663932786557312511e+02,1.605938522045124728e+01
3.372674534906981325e+00,8.801863204955344600e+01,5.268559396502857339e+01,9.662732546509303120e+02,1.606259854256376229e+01
3.384676935387077368e+00,8.865214269522647328e+01,5.287840299328296112e+01,9.661532306461293729e+02,1.606581266305022382e+01
3.396679335867173410e+00,8.928796774468021624e+01,5.307125060355023294e+01,9.660332066413284338e+02,1.606902758220822847e+01
3.408681736347269009e+00,8.992610766187384286e+01,5.326413680545491758e+01,9.659131826365274947e+02,1.607224330033549364e+01
3.420684136827365052e+00,9.056656290992026470e+01,5.345706160858216549e+01,9.657931586317264419e+02,1.607545981772990729e+01
3.432686537307461094e+00,9.120933395205128136e+01,5.365002502252082905e+01,9.656731346269255027e+02,1.607867713468947812e+01
3.444688937787557137e+00,9.185442125161773674e+01,5.384302705686351942e+01,9.655531106221245636e+02,1.608189525151238541e+01
3.456691338267653180e+00,9.250182527208949068e+01,5.403606772120659940e+01,9.654330866173236245e+02,1.608511416849695053e+01
3.468693738747749222e+00,9.315154647705543312e+01,5.422914702515016927e+01,9.653130626125226854e+02,1.608833388594163694e+01
3.480696139227845265e+00,9.380358533022344147e+01,5.442226497829807386e+01,9.651930386077216326e+02,1.609155440414507154e+01
3.492698539707941308e+00,9.445794229542042331e+01,5.461542159025789545e+01,9.650730146029206935e+02,1.609477572340601625e+01
3.504700940188037350e+00,9.511461783659227365e+01,5.480861687064096799e+01,9.649529905981197544e+02,1.609799784402338219e+01
3.516703340668133393e+00,9.577361241780393186e+01,5.500185082906235579e+01,9.648329665933188153e+02,1.610122076629622967e+01
3.528705741148229436e+00,9.643492650323932480e+01,5.519512347514088901e+01,9.647129425885178762e+02,1.610444449052377536e+01
3.540708141628325478e+00,9.709856055720142365e+01,5.538843481849912109e+01,9.645929185837169371e+02,1.610766901700538511e+01
3.552710542108421521e+00,9.776451504411217286e+01,5.558178486876335000e+01,9.644728945789158843e+02,1.611089434604056692e+01
3.564712942588517564e+00,9.843279042851254701e+01,5.577517363556363961e+01,9.643528705741149452e+02,1.611412047792897084e+01
3.576715343068613606e+00,9.910338717506255080e+01,5.596860112853376279e+01,9.642328465693140060e+02,1.611734741297041040e+01
3.588717743548709649e+00,9.977630574854116219e+01,5.616206735731126543e+01,9.641128225645130669e+02,1.612057515146484832e+01
3.600720144028805692e+00,1.004515466138464035e+02,5.635557233153742374e+01,9.639927985597121278e+02,1.612380369371238231e+01
3.612722544508901734e+00,1.011291102359953129e+02,5.654911606085725140e+01,9.638727745549110750e+02,1.612703304001328064e+01
3.624724944988997333e+00,1.018089970801238877e+02,5.674269855491951375e+01,9.637527505501101359e+02,1.613026319066793945e+01
3.636727345469093375e+00,1.024912076114872264e+02,5.693631982337672781e+01,9.636327265453091968e+02,1.613349414597691123e+01
3.648729745949189418e+00,1.031757422954593721e+02,5.712997987588514093e+01,9.635127025405082577e+02,1.613672590624091185e+01
3.660732146429285461e+00,1.038626015975334127e+02,5.732367872210474502e+01,9.633926785357073186e+02,1.613995847176079224e+01
3.672734546909381503e+00,1.045517859833214089e+02,5.751741637169928367e+01,9.632726545309063795e+02,1.614319184283755959e+01
3.684736947389477546e+00,1.052432959185544803e+02,5.771119283433623082e+01,9.631526305261053267e+02,1.614642601977236325e+01
3.696739347869573589e+00,1.059371318690827479e+02,5.790500811968681916e+01,9.630326065213043876e+02,1.614966100286651596e+01
3.708741748349669631e+00,1.066332943008753205e+02,5.809886223742600464e+01,9.629125825165034485e+02,1.615289679242146548e+01
3.720744148829765674e+00,1.073317836800203366e+02,5.829275519723251620e+01,9.627925585117025093e+02,1.615613338873883009e+01
3.732746549309861717e+00,1.080326004727249654e+02,5.848668700878879889e+01,9.626725345069015702e+02,1.615937079212034888e+01
3.744748949789957759e+00,1.087357451453153487e+02,5.868065768178104946e+01,9.625525105021005174e+02,1.616260900286794566e+01
3.756751350270053802e+00,1.094412181642366733e+02,5.887466722589921631e+01,9.624324864972995783e+02,1.616584802128366505e+01
3.768753750750149845e+00,1.101490199960531271e+02,5.906871565083698528e+01,9.623124624924986392e+02,1.616908784766972218e+01
3.780756151230245887e+00,1.108591511074479001e+02,5.926280296629177968e+01,9.621924384876977001e+02,1.617232848232847431e+01
3.792758551710341930e+00,1.115716119652232265e+02,5.945692918196477450e+01,9.620724144828967610e+02,1.617556992556243500e+01
3.804760952190437973e+00,1.122864030363003138e+02,5.965109430756088216e+01,9.619523904780957082e+02,1.617881217767425994e+01
3.816763352670534015e+00,1.130035247877194138e+02,5.984529835278877385e+01,9.618323664732947691e+02,1.618205523896676112e+01
3.828765753150630058e+00,1.137229776866397657e+02,6.003954132736083693e+01,9.617123424684938300e+02,1.618529910974289976e+01
3.840768153630725656e+00,1.144447622003396248e+02,6.023382324099321750e+01,9.615923184636928909e+02,1.618854379030580048e+01
3.852770554110821699e+00,1.151688787962162905e+02,6.042814410340582043e+01,9.614722944588919518e+02,1.619178928095871584e+01
3.864772954590917742e+00,1.158953279417860500e+02,6.062250392432227386e+01,9.613522704540910127e+02,1.619503558200506887e+01
3.876775355071013784e+00,1.166241101046842061e+02,6.081690271346995047e+01,9.612322464492899599e+02,1.619828269374843899e+01
3.888777755551109827e+00,1.173552257526650635e+02,6.101134048057996040e+01,9.611122224444890207e+02,1.620153061649252635e+01
3.900780156031205870e+00,1.180886753536019427e+02,6.120581723538718677e+01,9.609921984396880816e+02,1.620477935054120877e+01
3.912782556511301912e+00,1.188244593754871943e+02,6.140033298763022174e+01,9.608721744348871425e+02,1.620802889619852039e+01
3.924784956991397955e+00,1.195625782864321565e+02,6.159488774705142333e+01,9.607521504300862034e+02,1.621127925376863033e+01
3.936787357471493998e+00,1.203030325546672117e+02,6.178948152339687994e+01,9.606321264252851506e+02,1.621453042355586405e+01
3.948789757951590040e+00,1.210458226485417299e+02,6.198411432641643160e+01,9.605121024204842115e+02,1.621778240586471043e+01
3.960792158431686083e+00,1.217909490365240686e+02,6.217878616586365581e+01,9.603920784156832724e+02,1.622103520099978624e+01
3.972794558911782126e+00,1.225384121872016863e+02,6.237349705149587464e+01,9.602720544108823333e+02,1.622428880926589301e+01
3.984796959391878168e+00,1.232882125692809723e+02,6.256824699307416182e+01,9.601520304060813942e+02,1.622754323096795304e+01
3.996799359871974211e+00,1.240403506515873460e+02,6.276303600036332142e+01,9.600320064012803414e+02,1.623079846641106627e+01
4.008801760352070254e+00,1.247948269030652284e+02,6.295786408313190918e+01,9.599119823964794023e+02,1.623405451590046766e+01
4.020804160832166296e+00,1.255516417927781134e+02,6.315273125115223252e+01,9.597919583916784632e+02,1.623731137974155558e+01
4.032806561312262339e+00,1.263107957899084397e+02,6.334763751420032207e+01,9.596719343868775240e+02,1.624056905823987762e+01
4.044808961792358382e+00,1.270722893637577045e+02,6.354258288205596017e+01,9.595519103820765849e+02,1.624382755170113057e+01
4.056811362272454424e+00,1.278361229837463782e+02,6.373756736450268079e+01,9.594318863772756458e+02,1.624708686043116757e+01
4.068813762752550467e+00,1.286022971194139473e+02,6.393259097132775537e+01,9.593118623724745930e+02,1.625034698473600514e+01
4.080816163232646510e+00,1.293708122404189567e+02,6.412765371232219991e+01,9.591918383676736539e+02,1.625360792492178774e+01
4.092818563712742552e+00,1.301416688165389246e+02,6.432275559728074654e+01,9.590718143628727148e+02,1.625686968129483745e+01
4.104820964192838595e+00,1.309148673176704278e+02,6.451789663600193592e+01,9.589517903580717757e+02,1.626013225416161845e+01
4.116823364672934638e+00,1.316904082138289311e+02,6.471307683828800350e+01,9.588317663532708366e+02,1.626339564382875125e+01
4.128825765153030680e+00,1.324682919751490715e+02,6.490829621394492221e+01,9.587117423484697838e+02,1.626665985060301267e+01
4.140828165633126723e+00,1.332485190718844024e+02,6.510355477278241665e+01,9.585917183436688447e+02,1.626992487479131455e+01
4.152830566113222766e+00,1.340310899744075073e+02,6.529885252461400569e+01,9.584716943388679056e+02,1.627319071670075346e+01
4.164832966593318808e+00,1.348160051532099999e+02,6.549418947925686041e+01,9.583516703340669665e+02,1.627645737663855385e+01
4.176835367073413963e+00,1.356032650789024387e+02,6.568956564653194619e+01,9.582316463292660274e+02,1.627972485491210364e+01
4.188837767553510005e+00,1.363928702222145546e+02,6.588498103626400848e+01,9.581116223244650882e+02,1.628299315182895413e+01
4.200840168033606048e+00,1.371848210539949378e+02,6.608043565828145915e+01,9.579915983196640354e+02,1.628626226769679874e+01
4.212842568513702091e+00,1.379791180452112371e+02,6.627592952241651858e+01,9.578715743148630963e+02,1.628953220282348724e+01
4.224844968993798133e+00,1.387757616669501317e+02,6.647146263850510195e+01,9.577515503100621572e+02,1.629280295751701857e+01
4.236847369473894176e+00,1.395747523904172738e+02,6.666703501638689033e+01,9.576315263052612181e+02,1.629607453208555512e+01
4.248849769953990219e+00,1.403760906869374026e+02,6.686264666590530226e+01,9.575115023004602790e+02,1.629934692683741559e+01
4.260852170434086261e+00,1.411797770279541737e+02,6.705829759690752212e+01,9.573914782956592262e+02,1.630262014208106791e+01
4.272854570914182304e+00,1.419858118850303015e+02,6.725398781924444336e+01,9.572714542908582871e+02,1.630589417812512920e+01
4.284856971394278347e+00,1.427941957298475018e+02,6.744971734277072528e+01,9.571514302860573480e+02,1.630916903527838002e+01
