t,N,P_pred,dN_dt
2.910582116423284571e+00,1.992652748341999427e+02,1.953202955067998126e+00,7.386328889680271459e-05
2.920584116823364607e+00,1.992652756507127378e+02,1.953214396202329617e+00,7.378665902990633185e-05
2.930586117223444642e+00,1.992652764475086542e+02,1.953225835657106613e+00,7.393022492330203477e-05
2.940588117623524678e+00,1.992652772245812969e+02,1.953237273432559595e+00,7.429405788528242738e-05
2.950590118023604713e+00,1.992652779823703497e+02,1.953248709528912164e+00,7.487321795451862272e-05
2.960592118423684749e+00,1.992652787217617174e+02,1.953260143946382144e+00,7.565775063334001516e-05
2.970594118823764784e+00,1.992652794440874118e+02,1.953271576685180921e+00,7.663268889857022259e-05
2.980596119223844820e+00,1.992652801511255802e+02,1.953283007745513222e+00,7.777805220321454271e-05
2.990598119623924855e+00,1.992652808451005626e+02,1.953294437127578442e+00,7.906884721897711188e-05
3.000600120024004891e+00,1.992652815286827774e+02,1.953305864831568650e+00,8.047506707953289151e-05
3.010602120424084926e+00,1.992652822049888357e+02,1.953317290857670363e+00,8.196169190100022206e-05
3.020604120824164962e+00,1.992652828775815124e+02,1.953328715206063437e+00,8.348868801810738205e-05
3.030606121224244998e+00,1.992652835504696895e+02,1.953340137876921734e+00,8.501100972679864753e-05
3.040608121624325033e+00,1.992652842281083565e+02,1.953351558870412674e+00,8.647859754873366001e-05
3.050610122024405069e+00,1.992652849153987518e+02,1.953362978186697685e+00,8.783637873222005510e-05
3.060612122424485104e+00,1.992652856176881926e+02,1.953374395825931309e+00,8.902426697154908197e-05
3.070614122824565140e+00,1.992652863407701602e+02,1.953385811788262538e+00,8.997716345149342487e-05
3.080616123224645175e+00,1.992652870908842715e+02,1.953397226073833703e+00,9.062495606215748012e-05
3.090618123624725211e+00,1.992652878747162788e+02,1.953408638682780918e+00,9.089251941851728134e-05
3.100620124024805246e+00,1.992652886993980985e+02,1.953420049615234078e+00,9.069971458508518936e-05
3.110622124424885282e+00,1.992652895725077826e+02,1.953431458871316639e+00,8.996139035666317341e-05
3.120624124824965318e+00,1.992652904968608993e+02,1.953442866451218896e+00,8.864590882140532813e-05
3.130626125225045353e+00,1.992652914619345950e+02,1.953454272355317212e+00,8.687151219533006952e-05
3.140628125625125389e+00,1.992652924562752332e+02,1.953465676584001942e+00,8.476690089942451323e-05
3.150630126025204980e+00,1.992652934693182374e+02,1.953477079137649897e+00,8.245078548796413997e-05
3.160632126425285016e+00,1.992652944913880333e+02,1.953488480016626339e+00,8.003188714944542426e-05
3.170634126825365051e+00,1.992652955136981632e+02,1.953499879221283653e+00,7.760893669583879273e-05
3.180636127225445087e+00,1.992652965283511719e+02,1.953511276751961567e+00,7.527067507417939396e-05
3.190638127625525122e+00,1.992652975283386354e+02,1.953522672608987820e+00,7.309585359571713070e-05
3.200640128025605158e+00,1.992652985075412175e+02,1.953534066792677271e+00,7.115323345985302694e-05
3.210642128425685193e+00,1.992652994607286132e+02,1.953545459303332565e+00,6.950158599039468754e-05
3.220644128825765229e+00,1.992653003835595200e+02,1.953556850141243695e+00,6.818969312405442906e-05
3.230646129225845264e+00,1.992653012725817803e+02,1.953568239306688437e+00,6.725634567850136136e-05
3.240648129625925300e+00,1.992653021252321537e+02,1.953579626799931690e+00,6.673034608972727710e-05
3.250650130026005336e+00,1.992653029398365732e+02,1.953591012621226586e+00,6.663050540822723633e-05
3.260652130426085371e+00,1.992653037156099458e+02,1.953602396770812710e+00,6.696564580721542370e-05
3.270654130826165407e+00,1.992653044526562383e+02,1.953613779248918325e+00,6.773459932851721987e-05
3.280656131226245442e+00,1.992653051519684766e+02,1.953625160055758592e+00,6.892620787191106047e-05
3.290658131626325478e+00,1.992653058154286896e+02,1.953636539191536015e+00,7.051932371204827632e-05
3.300660132026405513e+00,1.992653064458080223e+02,1.953647916656441330e+00,7.248280897798053957e-05
3.310662132426485549e+00,1.992653070467666225e+02,1.953659292450652174e+00,7.477553592138974636e-05
3.320664132826565584e+00,1.992653076228536690e+02,1.953670666574333969e+00,7.734638715106711970e-05
3.330666133226645620e+00,1.992653081795074286e+02,1.953682039027639705e+00,8.013425489039605054e-05
3.340668133626725655e+00,1.992653087230551705e+02,1.953693409810709936e+00,8.306804223501274009e-05
3.350670134026805691e+00,1.992653092607132805e+02,1.953704778923672558e+00,8.606666112420668924e-05
3.360672134426885727e+00,1.992653098005871186e+02,1.953716146366643036e+00,8.903903487045283782e-05
3.370674134826965762e+00,1.992653103516711042e+02,1.953727512139724620e+00,9.188409640081829366e-05
3.380676135227045354e+00,1.992653109238487446e+02,1.953738876243007683e+00,9.449078823919876413e-05
3.390678135627125389e+00,1.992653115278925497e+02,1.953750238676570605e+00,9.673806353127645252e-05
3.400680136027205425e+00,1.992653121754641177e+02,1.953761599440478891e+00,9.849488527180483288e-05
3.410682136427285460e+00,1.992653128791140489e+02,1.953772958534785609e+00,9.962022707021844781e-05
3.420684136827365496e+00,1.992653136522819750e+02,1.953784315959531614e+00,9.996307212034594158e-05
3.430686137227445531e+00,1.992653145092966724e+02,1.953795671714745330e+00,9.936241324481898118e-05
3.440688137627525567e+00,1.992653154650134297e+02,1.953807025800447184e+00,9.765132699612877332e-05
3.450690138027605602e+00,1.992653165170876832e+02,1.953818378216898743e+00,9.485615835203020652e-05
3.460692138427685638e+00,1.992653176426682364e+02,1.953829728964648460e+00,9.123367835961460059e-05
3.470694138827765673e+00,1.992653188199245164e+02,1.953841078044230128e+00,8.702919014247356699e-05
3.480696139227845709e+00,1.992653200287542177e+02,1.953852425456154451e+00,8.246857619731429168e-05
3.490698139627925745e+00,1.992653212507833302e+02,1.953863771200906818e+00,7.775829917733290131e-05
3.500700140028005780e+00,1.992653224693661684e+02,1.953875115278948860e+00,7.308540136463648196e-05
3.510702140428085816e+00,1.992653236695852854e+02,1.953886457690718226e+00,6.861750492070939345e-05
3.520704140828165851e+00,1.992653248382515301e+02,1.953897798436627919e+00,6.450281238734589806e-05
3.530706141228245887e+00,1.992653259639040471e+02,1.953909137517066741e+00,6.087010519273405862e-05
3.540708141628325922e+00,1.992653270368102199e+02,1.953920474932399731e+00,5.782874612236810208e-05
3.550710142028405958e+00,1.992653280489658130e+02,1.953931810682967285e+00,5.546867584804715534e-05
3.560712142428485993e+00,1.992653289940947445e+02,1.953943144769085816e+00,5.386041714849909567e-05
3.570714142828566029e+00,1.992653298676493421e+02,1.953954477191047090e+00,5.305507091435401890e-05
3.580716143228646065e+00,1.992653306668101152e+02,1.953965807949119116e+00,5.308431864925466925e-05
3.590718143628726100e+00,1.992653313904859544e+02,1.953977137043545476e+00,5.396042147332025252e-05
3.600720144028806136e+00,1.992653320393139040e+02,1.953988464474545772e+00,5.567622084257095594e-05
3.610722144428885727e+00,1.992653326156594460e+02,1.953999790242315182e+00,5.820513758258982762e-05
3.620724144828965763e+00,1.992653331236162160e+02,1.954011114347024458e+00,6.150117262215815117e-05
3.630726145229045798e+00,1.992653335690062022e+02,1.954022436788820372e+00,6.549890648521738967e-05
3.640728145629125834e+00,1.992653339593796886e+02,1.954033757567825713e+00,7.011349954844092736e-05
3.650730146029205869e+00,1.992653343040151697e+02,1.954045076684138627e+00,7.524069279618572637e-05
3.660732146429285905e+00,1.992653346139195207e+02,1.954056394137833053e+00,8.075680555741371336e-05
3.670734146829365940e+00,1.992653349018277993e+02,1.954067709928959173e+00,8.651873902287832152e-05
3.680736147229445976e+00,1.992653351822034438e+02,1.954079024057542302e+00,9.236397247391892051e-05
3.690738147629526011e+00,1.992653354712381031e+02,1.954090336523584215e+00,9.811056580311117159e-05
3.700740148029606047e+00,1.992653357868517219e+02,1.954101647327062041e+00,1.035571589955708305e-04
3.710742148429686083e+00,1.992653361486925689e+02,1.954112956467928486e+00,1.084829713899893022e-04
3.720744148829766118e+00,1.992653365781371804e+02,1.954124263946112716e+00,1.126478021724608425e-04
3.730746149229846154e+00,1.992653370982903596e+02,1.954135569761519031e+00,1.157920308774151863e-04
3.740748149629926189e+00,1.992653377339851772e+02,1.954146873914027749e+00,1.176366163555542244e-04
3.750750150030006225e+00,1.992653385117830283e+02,1.954158176403494984e+00,1.178830978112443972e-04
3.760752150430086260e+00,1.992653394599736032e+02,1.954169477229752871e+00,1.162135935146579868e-04
3.770754150830166296e+00,1.992653405869718313e+02,1.954180776392911323e+00,1.125335477389910466e-04
3.780756151230246331e+00,1.992653417778668654e+02,1.954192073894806425e+00,1.081341750399644752e-04
3.790758151630326367e+00,1.992653429947657742e+02,1.954203369736196461e+00,1.034412654075111959e-04
3.800760152030406402e+00,1.992653442201203120e+02,1.954214663917555050e+00,9.865200280678720901e-05
3.810762152430486438e+00,1.992653454382725613e+02,1.954225956439329392e+00,9.394233043202859790e-05
3.820764152830566474e+00,1.992653466354550744e+02,1.954237247301939595e+00,8.946694847900005243e-05
3.830766153230646509e+00,1.992653477997906464e+02,1.954248536505780232e+00,8.535931737796431662e-05
3.840768153630726545e+00,1.992653489212925706e+02,1.954259824051218342e+00,8.173165429603557186e-05
3.850770154030806136e+00,1.992653499918644115e+02,1.954271109938595208e+00,7.867493687818694070e-05
3.860772154430886172e+00,1.992653510053001753e+02,1.954282394168225467e+00,7.625889949913755572e-05
3.870774154830966207e+00,1.992653519572842526e+02,1.954293676740397112e+00,7.453203601137659007e-05
3.880776155231046243e+00,1.992653528453913339e+02,1.954304957655371489e+00,7.352159872908714533e-05
3.890778155631126278e+00,1.992653536690865224e+02,1.954316236913383964e+00,7.323359819544350557e-05
3.900780156031206314e+00,1.992653544297253632e+02,1.954327514514642816e+00,7.365280316307121211e-05
3.910782156431286349e+00,1.992653551305536439e+02,1.954338790459330344e+00,7.474274209684494963e-05
3.920784156831366385e+00,1.992653557767076506e+02,1.954350064747601978e+00,7.644569993914274164e-05
3.930786157231446420e+00,1.992653563752139405e+02,1.954361337379586949e+00,7.868272231981165987e-05
3.940788157631526456e+00,1.992653569349895406e+02,1.954372608355387841e+00,8.135361160199749975e-05
3.950790158031606492e+00,1.992653574668417775e+02,1.954383877675080594e+00,8.433692983977891799e-05
3.960792158431686527e+00,1.992653579834684194e+02,1.954395145338714723e+00,8.748999631968956692e-05
3.970794158831766563e+00,1.992653584994575056e+02,1.954406411346313766e+00,9.064889076704218951e-05
3.980796159231846598e+00,1.992653590312875735e+02,1.954417675697873724e+00,9.362844911997569852e-05
3.990798159631926634e+00,1.992653595973274605e+02,1.954428938393365067e+00,9.622226727401539392e-05
4.000800160032006225e+00,1.992653602178363883e+02,1.954440199432731395e+00,9.820269908189516173e-05
4.010802160432086261e+00,1.992653609149639635e+02,1.954451458815889664e+00,9.932085708719284867e-05
4.020804160832166296e+00,1.992653617127501491e+02,1.954462716542730627e+00,9.930661228452208888e-05
4.030806161232246332e+00,1.992653626364771071e+02,1.954473972613127275e+00,9.787587763554483899e-05
4.040808161632326367e+00,1.992653636329700930e+02,1.954485227028051719e+00,9.562616029157311459e-05
4.050810162032406403e+00,1.992653646472831781e+02,1.954496479788499830e+00,9.317486940396690898e-05
4.060812162432486438e+00,1.992653656696795110e+02,1.954507730894835316e+00,9.063141472509528285e-05
4.070814162832566474e+00,1.992653666914274595e+02,1.954518980347407675e+00,8.809391120934151331e-05
4.080816163232646510e+00,1.992653677048005818e+02,1.954530228146551973e+00,8.564917851572317886e-05
4.090818163632726545e+00,1.992653687030777405e+02,1.954541474292589731e+00,8.337274000780325878e-05
4.100820164032806581e+00,1.992653696805429888e+02,1.954552718785827592e+00,8.132882400602170492e-05
4.110822164432886616e+00,1.992653706324856273e+02,1.954563961626558877e+00,7.957036327432831513e-05
4.120824164832966652e+00,1.992653715552001188e+02,1.954575202815062251e+00,7.813899578756888786e-05
4.130826165233046687e+00,1.992653724459862872e+02,1.954586442351602615e+00,7.706506320737105398e-05
4.140828165633126723e+00,1.992653733031490901e+02,1.954597680236430435e+00,7.636761189999674571e-05
4.150830166033206758e+00,1.992653741259987328e+02,1.954608916469782409e+00,7.605439318147944050e-05
4.160832166433286794e+00,1.992653749148506961e+02,1.954620151051881027e+00,7.612186255023800641e-05
4.170834166833366830e+00,1.992653756710256516e+02,1.954631383982934345e+00,7.655518020577289917e-05
4.180836167233446865e+00,1.992653763968495184e+02,1.954642615263136873e+00,7.732821053885174933e-05
4.190838167633526901e+00,1.992653770956534345e+02,1.954653844892668690e+00,7.840352288646101897e-05
4.200840168033606936e+00,1.992653777717737853e+02,1.954665072871695664e+00,7.973239126357611894e-05
4.210842168433686972e+00,1.992653784305522038e+02,1.954676299200369893e+00,8.125479313925154656e-05
4.220844168833767007e+00,1.992653790783355134e+02,1.954687523878829047e+00,8.289941217043406141e-05
4.230846169233847043e+00,1.992653797224757852e+02,1.954698746907197027e+00,8.458363519459055624e-05
4.240848169633927078e+00,1.992653803713303660e+02,1.954709968285583077e+00,8.621355373605865680e-05
4.250850170034007114e+00,1.992653810342617646e+02,1.954721188014083122e+00,8.768396477520923327e-05
4.260852170434087149e+00,1.992653817216377945e+02,1.954732406092778207e+00,8.887836870918874865e-05
4.270854170834167185e+00,1.992653824448314310e+02,1.954743622521735835e+00,8.966897112649974133e-05
4.280856171234247221e+00,1.992653832162209255e+02,1.954754837301009074e+00,8.991668204672009779e-05
4.290858171634327256e+00,1.992653840491897483e+02,1.954766050430637003e+00,8.947111567714216562e-05
4.300860172034407292e+00,1.992653849465010580e+02,1.954777261910807473e+00,8.830122359526626497e-05
4.310862172434487327e+00,1.992653858773506386e+02,1.954788471742177958e+00,8.675314299466663215e-05
4.320864172834567363e+00,1.992653868303983700e+02,1.954799679925134148e+00,8.495429912613872148e-05
4.330866173234647398e+00,1.992653877968517406e+02,1.954810886460025321e+00,8.300349061585166055e-05
4.340868173634727434e+00,1.992653887687069130e+02,1.954822091347190316e+00,8.099065446742770291e-05
4.350870174034807469e+00,1.992653897387484960e+02,1.954833294586956205e+00,7.899686779033743278e-05
4.360872174434887505e+00,1.992653907005498013e+02,1.954844496179639401e+00,7.709434530234204885e-05
4.370874174834967540e+00,1.992653916484725869e+02,1.954855696125545439e+00,7.534644233508913658e-05
4.380876175235047576e+00,1.992653925776672565e+02,1.954866894424968304e+00,7.380765232944952459e-05
4.390878175635127612e+00,1.992653934840727459e+02,1.954878091078191549e+00,7.252360857812334416e-05
4.400880176035207647e+00,1.992653943644165224e+02,1.954889286085486733e+00,7.153108348312287035e-05
4.410882176435287683e+00,1.992653952162147277e+02,1.954900479447114980e+00,7.085798756278904875e-05
4.420884176835367718e+00,1.992653960377719500e+02,1.954911671163326314e+00,7.052337192270385913e-05
4.430886177235446866e+00,1.992653968281813945e+02,1.954922861234359655e+00,7.053742627860515313e-05
4.440888177635526901e+00,1.992653975873248555e+02,1.954934049660442819e+00,7.090147845190131193e-05
4.450890178035606937e+00,1.992653983158726589e+02,1.954945236441792300e+00,7.160799711591891992e-05
