t,w,Omega_th,dw_dt,dw_dt_noisy
2.240448089617923522e+00,1.512795503434372524e+00,2.238909528421015038e-01,-6.045629232094740235e-01,-6.378019900092666283e-01
2.250450090018003557e+00,1.506767960688035979e+00,2.240859091943733228e-01,-6.007098296277251226e-01,-6.270355716334869989e-01
2.260452090418083593e+00,1.500778803802416572e+00,2.242773776723923085e-01,-5.968871854820030354e-01,-6.601118250229887074e-01
2.270454090818163628e+00,1.494827729536841288e+00,2.244653860934317513e-01,-5.930947103965448219e-01,-5.671554643526466322e-01
2.280456091218243664e+00,1.488914437536904778e+00,2.246499620494894489e-01,-5.893321270755098595e-01,-6.464580279581344513e-01
2.290458091618323699e+00,1.483038630334469588e+00,2.248311329072876508e-01,-5.855991612832440740e-01,-6.228919811926603156e-01
2.300460092018403735e+00,1.477200013316638749e+00,2.250089258102503098e-01,-5.818955418047164763e-01,-5.639333092041562967e-01
2.310462092418483770e+00,1.471398293660236112e+00,2.251833677420715385e-01,-5.782209997410056035e-01,-5.580923314437790106e-01
2.320464092818563806e+00,1.465633181930625417e+00,2.253544854172822576e-01,-5.745752695265607946e-01,-5.945810070768143829e-01
2.330466093218643842e+00,1.459904391765552756e+00,2.255223053117390020e-01,-5.709580887013026018e-01,-6.719213792257426876e-01
2.340468093618723877e+00,1.454211639239437082e+00,2.256868537051991419e-01,-5.673691974821803985e-01,-5.463435331174015808e-01
2.350470094018803913e+00,1.448554642863370656e+00,2.258481566813207997e-01,-5.638083387464389862e-01,-5.508301658018359692e-01
2.360472094418883948e+00,1.442933123585119048e+00,2.260062401276629884e-01,-5.602752580150494044e-01,-6.308943187886382198e-01
2.370474094818963984e+00,1.437346804789121135e+00,2.261611297356855010e-01,-5.567697034363049413e-01,-5.182535992965801031e-01
2.380476095219044019e+00,1.431795412296489767e+00,2.263128510007489935e-01,-5.532914257695780158e-01,-5.883464157912493553e-01
2.390478095619124055e+00,1.426278674365009991e+00,2.264614292221149017e-01,-5.498401783692330458e-01,-6.061495841768980153e-01
2.400480096019204090e+00,1.420796321689140829e+00,2.266068895029454966e-01,-5.464157171686997438e-01,-5.416291816204868992e-01
2.410482096419284126e+00,1.415348087400014832e+00,2.267492567503038015e-01,-5.430178006646979583e-01,-5.519413222346587489e-01
2.420484096819364161e+00,1.409933707065437414e+00,2.268885556751538135e-01,-5.396461899016136154e-01,-5.295149898520562504e-01
2.430486097219444197e+00,1.404552918689887520e+00,2.270248107923601710e-01,-5.363006484560260967e-01,-6.165880513722480361e-01
2.440488097619524233e+00,1.399205462714516957e+00,2.271580464206884586e-01,-5.329809424213800551e-01,-4.423694366077614015e-01
2.450490098019603824e+00,1.393891082017151950e+00,2.272882866828049853e-01,-5.296868403928057800e-01,-5.598197711199921489e-01
2.460492098419683860e+00,1.388609521879372588e+00,2.274155555074589830e-01,-5.264181134312336807e-01,-6.034010788560542071e-01
2.470494098819763895e+00,1.383360529036385289e+00,2.275398766884707269e-01,-5.231745344491599559e-01,-4.922324250208024998e-01
2.480496099219843931e+00,1.378143853153098508e+00,2.276612737802848063e-01,-5.199558791344028874e-01,-5.376960856394616961e-01
2.490498099619923966e+00,1.372959246492762020e+00,2.277797701292423593e-01,-5.167619257212334727e-01,-5.005190014325883174e-01
2.500500100020004002e+00,1.367806463377093662e+00,2.278953889111400566e-01,-5.135924546344855512e-01,-5.305728761657374504e-01
2.510502100420084037e+00,1.362685260186281333e+00,2.280081531312298238e-01,-5.104472484766868767e-01,-5.134342665006829121e-01
2.520504100820164073e+00,1.357595395358981438e+00,2.281180856242190635e-01,-5.073260920153042086e-01,-4.950374498283725000e-01
2.530506101220244108e+00,1.352536629392319556e+00,2.282252090542706280e-01,-5.042287721701080860e-01,-5.415614163692530347e-01
2.540508101620324144e+00,1.347508724841890437e+00,2.283295459150026796e-01,-5.011550780006506223e-01,-4.672180982076727385e-01
2.550510102020404180e+00,1.342511446321758006e+00,2.284311185294888580e-01,-4.981048006938576522e-01,-5.215998056478348133e-01
2.560512102420484215e+00,1.337544560504455138e+00,2.285299490502581965e-01,-4.950777335517315692e-01,-5.385620907602551855e-01
2.570514102820564251e+00,1.332607836120983658e+00,2.286260594592950668e-01,-4.920736719791637404e-01,-4.882220508880386056e-01
2.580516103220644286e+00,1.327701043960814786e+00,2.287194715680393731e-01,-4.890924134718566130e-01,-4.668403495473045228e-01
2.590518103620724322e+00,1.322823956871888473e+00,2.288102070173863023e-01,-4.861337576043507358e-01,-4.975877246852827285e-01
2.600520104020804357e+00,1.317976349760614063e+00,2.288982872776864907e-01,-4.831975060181578074e-01,-5.263234953721359632e-01
2.610522104420884393e+00,1.313157999591869629e+00,2.289837336487460240e-01,-4.802834624099968086e-01,-4.492941840945651744e-01
2.620524104820964428e+00,1.308368685389003083e+00,2.290665672598263258e-01,-4.773914325201329412e-01,-5.654078721262717488e-01
2.630526105221044464e+00,1.303608187823847242e+00,2.291468090970515681e-01,-4.745212238665819093e-01,-5.260644306683585070e-01
2.640528105621124499e+00,1.298876289126545513e+00,2.292244800017177453e-01,-4.716726456820781177e-01,-4.696965011554088965e-01
2.650530106021204535e+00,1.294172774303298690e+00,2.292996005903619738e-01,-4.688455096573684866e-01,-5.368984795726218229e-01
2.660532106421284571e+00,1.289497430138245582e+00,2.293721913286672354e-01,-4.660396293080188435e-01,-4.646399160955603791e-01
2.670534106821364606e+00,1.284850045155200293e+00,2.294422725341546954e-01,-4.632548199406403278e-01,-4.659979758415634943e-01
2.680536107221444198e+00,1.280230409617652887e+00,2.295098643761838142e-01,-4.604908986430038542e-01,-4.155539092000954393e-01
2.690538107621524233e+00,1.275638315528768718e+00,2.295749868759523471e-01,-4.577476842742374541e-01,-5.034872018649020342e-01
2.700540108021604269e+00,1.271073556631388879e+00,2.296376599064962332e-01,-4.550249974551052179e-01,-4.863203236371873572e-01
2.710542108421684304e+00,1.266535928408029532e+00,2.296979031926896508e-01,-4.523226605583666737e-01,-4.356635763233166481e-01
2.720544108821764340e+00,1.262025228080883243e+00,2.297557363112451290e-01,-4.496404976992173785e-01,-5.725186772095077758e-01
2.730546109221844375e+00,1.257541254611817427e+00,2.298111786907133525e-01,-4.469783347258053374e-01,-2.919762197800760961e-01
2.740548109621924411e+00,1.253083808702375235e+00,2.298642496114832734e-01,-4.443359992098266931e-01,-4.792685357329151685e-01
2.750550110022004446e+00,1.248652692793775554e+00,2.299149682057821664e-01,-4.417133204371966326e-01,-4.782050730734745403e-01
2.760552110422084482e+00,1.244247711066912565e+00,2.299633534576754901e-01,-4.391101293987950127e-01,-3.960537538536093582e-01
2.770554110822164517e+00,1.239868669442356186e+00,2.300094242030669422e-01,-4.365262587812872574e-01,-4.385178508530714891e-01
2.780556111222244553e+00,1.235515375580351405e+00,2.300531991296985712e-01,-4.339615429580164774e-01,-5.229329738931960403e-01
2.790558111622324589e+00,1.231187638880819613e+00,2.300946967771505536e-01,-4.314158179799693626e-01,-4.000694489753387484e-01
2.800560112022404624e+00,1.226885270010959816e+00,2.301339355694367872e-01,-4.288889212795243822e-01,-3.861200295795639281e-01
2.810562112422484660e+00,1.222608081125151402e+00,2.301709337920668508e-01,-4.263806917996071366e-01,-4.488780054734041736e-01
2.820564112822564695e+00,1.218355886683474942e+00,2.302057095386173535e-01,-4.238909704812854895e-01,-4.379709883958867178e-01
2.830566113222644731e+00,1.214128502626137251e+00,2.302382807734026926e-01,-4.214195997506584579e-01,-3.971203698876888399e-01
2.840568113622724766e+00,1.209925746363785803e+00,2.302686653321778243e-01,-4.189664235052307228e-01,-4.644054360009531868e-01
2.850570114022804802e+00,1.205747436777508286e+00,2.302968809221383195e-01,-4.165312871062560873e-01,-3.946118588959106610e-01
2.860572114422884837e+00,1.201593394218832822e+00,2.303229451219203638e-01,-4.141140373711383882e-01,-4.041491118489135004e-01
2.870574114822964873e+00,1.197463440509727750e+00,2.303468753816007575e-01,-4.117145225658903618e-01,-4.454611533546862789e-01
2.880576115223044908e+00,1.193357398942602066e+00,2.303686890226968598e-01,-4.093325923976499081e-01,-4.789376860882421649e-01
2.890578115623124944e+00,1.189275094280304979e+00,2.303884032381666447e-01,-4.069680980072513110e-01,-4.182483895453056322e-01
2.900580116023204980e+00,1.185216352756126357e+00,2.304060350924087008e-01,-4.046208919618516919e-01,-4.483920048748601395e-01
2.910582116423284571e+00,1.181181002073796504e+00,2.304216015212621760e-01,-4.022908282476125308e-01,-3.522203169636043407e-01
2.920584116823364607e+00,1.177168871407485495e+00,2.304351193320069158e-01,-3.999777622624332563e-01,-3.927734938374370932e-01
2.930586117223444642e+00,1.173179791401804284e+00,2.304466052033632140e-01,-3.976815508087400142e-01,-3.585773246807452130e-01
2.940588117623524678e+00,1.169213594171804038e+00,2.304560756854921455e-01,-3.954020520863243404e-01,-3.886709553191014521e-01
2.950590118023604713e+00,1.165270113302977029e+00,2.304635471999952057e-01,-3.931391256852350136e-01,-3.799940698309834941e-01
2.960592118423684749e+00,1.161349183851254629e+00,2.304690360399146154e-01,-3.908926325787187017e-01,-4.300425784402377438e-01
2.970594118823764784e+00,1.157450642196971025e+00,2.304725583803669819e-01,-3.886624350289852314e-01,-3.552600637003779926e-01
2.980596119223844820e+00,1.153574325534639344e+00,2.304741303111461914e-01,-3.864483962779869386e-01,-2.972134825626356891e-01
2.990598119623924855e+00,1.149720073156827338e+00,2.304737677411852759e-01,-3.842503813085881292e-01,-3.997347590844652077e-01
3.000600120024004891e+00,1.145887725738271579e+00,2.304714864573787492e-01,-3.820682564070259635e-01,-4.117069827927334336e-01
3.010602120424084926e+00,1.142077125196371057e+00,2.304673021352238727e-01,-3.799018890732932530e-01,-3.877937241828108839e-01
3.020604120824164962e+00,1.138288114691188291e+00,2.304612303388208494e-01,-3.777511480151613532e-01,-4.018151621952175123e-01
3.030606121224244998e+00,1.134520538625448882e+00,2.304532865208726577e-01,-3.756159031422410810e-01,-4.106898680749180852e-01
3.040608121624325033e+00,1.130774242644541072e+00,2.304434860226851067e-01,-3.734960255600858758e-01,-3.665863433616775580e-01
3.050610122024405069e+00,1.127049073636515963e+00,2.304318440741668639e-01,-3.713913875643337636e-01,-3.859372642168382717e-01
3.060612122424485104e+00,1.123344879732087964e+00,2.304183757938294275e-01,-3.693018626348897326e-01,-2.973581829427567880e-01
3.070614122824565140e+00,1.119661510304634344e+00,2.304030961887870987e-01,-3.672273254301461343e-01,-3.672172432823899157e-01
3.080616123224645175e+00,1.115998815970195013e+00,2.303860201547570652e-01,-3.651676517812408318e-01,-3.489720528996694271e-01
3.090618123624725211e+00,1.112356648587473185e+00,2.303671624760592895e-01,-3.631227186863550949e-01,-3.155216252863650150e-01
3.100620124024805246e+00,1.108734861257835158e+00,2.303465378256165930e-01,-3.610924043050468546e-01,-3.761301969302739967e-01
3.110622124424885282e+00,1.105133308325309649e+00,2.303241607649546552e-01,-3.590765879526209292e-01,-2.872397609481739944e-01
3.120624124824965318e+00,1.101551845376589123e+00,2.303000457442019588e-01,-3.570751500945378298e-01,-3.887098607205434764e-01
3.130626125225045353e+00,1.097990329241028018e+00,2.302742071020897896e-01,-3.550879723408546518e-01,-3.955043574351608804e-01
3.140628125625125389e+00,1.094448617990644523e+00,2.302466590659523471e-01,-3.531149374407056007e-01,-3.714282883832181748e-01
3.150630126025204980e+00,1.090926570722325017e+00,2.302174157679946487e-01,-3.511559291492852286e-01,-3.568917987476420417e-01
3.160632126425285016e+00,1.087424047306288832e+00,2.301864912591403134e-01,-3.492108320777841390e-01,-4.192767420827367419e-01
3.170634126825365051e+00,1.083940909431333699e+00,2.301538994306900621e-01,-3.472795323002755286e-01,-3.490342715067178414e-01
3.180636127225445087e+00,1.080477019894711788e+00,2.301196540729685269e-01,-3.453619169300073954e-01,-4.287362464519784422e-01
3.190638127625525122e+00,1.077032242543345841e+00,2.300837688799224345e-01,-3.434578740801632613e-01,-2.738509540528883401e-01
3.200640128025605158e+00,1.073606442273827399e+00,2.300462574491206891e-01,-3.415672928591855229e-01,-3.456171404295702576e-01
3.210642128425685193e+00,1.070199485032417908e+00,2.300071332817543723e-01,-3.396900633661292801e-01,-3.717879496009279805e-01
3.220644128825765229e+00,1.066811237815048274e+00,2.299664097826367160e-01,-3.378260766860428088e-01,-3.832429826002214379e-01
3.230646129225845264e+00,1.063441568667319093e+00,2.299241002602031014e-01,-3.359752248853766776e-01,-3.551967485957865378e-01
3.240648129625925300e+00,1.060090346684500195e+00,2.298802179265110601e-01,-3.341374010074187884e-01,-3.452913744289400899e-01
3.250650130026005336e+00,1.056757442011531767e+00,2.298347758972402732e-01,-3.323124990677586155e-01,-3.845380473483266393e-01
3.260652130426085371e+00,1.053442725843023009e+00,2.297877871916926273e-01,-3.305004140497757592e-01,-3.764901687409175080e-01
3.270654130826165407e+00,1.050146070423252365e+00,2.297392647327921034e-01,-3.287010419001565875e-01,-3.380597921532333960e-01
3.280656131226245442e+00,1.046867349046168849e+00,2.296892213470848876e-01,-3.269142795244365240e-01,-3.529534669142185832e-01
3.290658131626325478e+00,1.043606436055390274e+00,2.296376697647392884e-01,-3.251400247825675383e-01,-2.781793695986514714e-01
3.300660132026405513e+00,1.040363206844204136e+00,2.295846226195457918e-01,-3.233781764845115592e-01,-2.664846577722352894e-01
3.310662132426485549e+00,1.037137537855568059e+00,2.295300924489170336e-01,-3.216286343858594798e-01,-3.208275742058649960e-01
3.320664132826565584e+00,1.033929306582108465e+00,2.294740916938877995e-01,-3.198912991834738095e-01,-2.962113205807473948e-01
3.330666133226645620e+00,1.030738391521811792e+00,2.294166327025860264e-01,-3.181660724856828493e-01,-3.849254911669388601e-01
3.340668133626725655e+00,1.027564671647691386e+00,2.293577277690082017e-01,-3.164528565045617303e-01,-2.845819710329309804e-01
3.350670134026805691e+00,1.024408027394781318e+00,2.292973890525151492e-01,-3.147515546208078940e-01,-3.162807280964710643e-01
3.360672134426885727e+00,1.021268340308796985e+00,2.292356286108555019e-01,-3.130620711748597906e-01,-2.888286553773179444e-01
3.370674134826965762e+00,1.018145492821407316e+00,2.291724584185362290e-01,-3.113843113335702517e-01,-2.313665047538872588e-01
3.380676135227045354e+00,1.015039368250235885e+00,2.291078903668225808e-01,-3.097181810865191620e-01,-4.237610689037373812e-01
3.390678135627125389e+00,1.011949850798859352e+00,2.290419362637380885e-01,-3.080635872423452826e-01,-2.950161782896738583e-01
3.400680136027205425e+00,1.008876825556809020e+00,2.289746078340646196e-01,-3.064204374250987239e-01,-3.613763905834919132e-01
3.410682136427285460e+00,1.005820178499569950e+00,2.289059167193422395e-01,-3.047886400706115162e-01,-2.751788055003870914e-01
3.420684136827365496e+00,1.002779796488581399e+00,2.288358744778694609e-01,-3.031681044228883848e-01,-3.688337762943116882e-01
3.430686137227445531e+00,9.997555672712363783e-01,2.287644925847029387e-01,-3.015587405305154012e-01,-3.263287188807150740e-01
3.440688137627525567e+00,9.967473794808819898e-01,2.286917824316576919e-01,-2.999604592430883399e-01,-2.898237714550696564e-01
3.450690138027605602e+00,9.937551226368193102e-01,2.286177553273070762e-01,-2.983731722076584658e-01,-2.676977028858898433e-01
3.460692138427685638e+00,9.907786871443033938e-01,2.285424224969826446e-01,-2.967967918651980841e-01,-2.930570873983694979e-01
3.470694138827765673e+00,9.878179642945433825e-01,2.284657950827743422e-01,-2.952312314470824095e-01,-3.348727783964730031e-01
3.480696139227845709e+00,9.848728462647022841e-01,2.283878841435303397e-01,-2.936764049715909208e-01,-3.213530158573613127e-01
3.490698139627925745e+00,9.819432261178970833e-01,2.283087006548571440e-01,-2.921322272404256459e-01,-2.479070826779566916e-01
3.500700140028005780e+00,9.790289978031987417e-01,2.282282555091195153e-01,-2.905986138352473214e-01,-2.908735946195742383e-01
3.510702140428085816e+00,9.761300561556324196e-01,2.281465595154405224e-01,-2.890754811142288716e-01,-3.732662009562817684e-01
3.520704140828165851e+00,9.732462968170130235e-01,2.280636234060479939e-01,-2.875627461640214433e-01,-2.453796107505368529e-01
3.530706141228245887e+00,9.703776158180801303e-01,2.279794578667576621e-01,-2.860603265624923064e-01,-2.652479025768185728e-01
3.540708141628325922e+00,9.675239105221958846e-01,2.278940734592892203e-01,-2.845681409081525226e-01,-2.408973636455551959e-01
