n1,n2,sv,R,R_noisy
1.627597215428477906e+00,2.495242702516666355e+00,1.410617958839573971e+00,2.222462415631975219e+00,2.202456678081721630e+00
2.893235918133843398e+00,1.687480047755451240e+00,8.087326461367894126e-01,2.047200494981654906e+00,1.946237204457214709e+00
2.885378342166605936e+00,2.165170887752323914e+00,1.479683550615360499e+00,1.792671328656626262e+00,1.813696993021405079e+00
2.491365276171075838e+00,1.058927226985314718e+00,1.820510682041973194e+00,2.297538860594285026e+00,2.310517033538888043e+00
2.178969084951758006e+00,2.268811812241978920e+00,7.698829554281292342e-01,2.016939642957295664e+00,1.946320582183706849e+00
2.612557728920866129e+00,2.960761104060908089e+00,9.727851514566279167e-01,1.960693538163984950e+00,1.999209642303709789e+00
2.846879571199711467e+00,2.127372679566263525e+00,9.757262262067141201e-01,2.122883357375253688e+00,2.087828367353582237e+00
5.565443222175068261e-01,2.951298216538629227e+00,9.662714930269462599e-01,1.346820734553475063e+00,1.290511328745810093e+00
7.952630678771467343e-01,2.584686277270373811e+00,1.309372823726139723e+00,1.896809191494362778e+00,1.901595727042575623e+00
1.400659711709107746e+00,2.420534230591221636e+00,1.689236180616209060e+00,2.262923247916823311e+00,2.253999726346862520e+00
7.339671326064993728e-01,1.697985602778490977e+00,1.232944203011570039e+00,1.360548693133623921e+00,1.370679893183181397e+00
1.998811182633192907e+00,1.935190812527437298e+00,9.110119564323886365e-01,2.016173888396399771e+00,1.935886485480177832e+00
1.150910555870271690e+00,1.117855020283914813e+00,1.250247663783805363e+00,1.409143888382455412e+00,1.499755394196074176e+00
1.160849322830813879e+00,2.686401135800373652e+00,1.831222488662809900e+00,2.282528612344097318e+00,2.252395681616910839e+00
1.220819971619663935e+00,5.335534489560094240e-01,5.775792451947485695e-01,3.962256034149279071e-01,3.192426379901073252e-01
7.442891439609751192e-01,2.493501287636104458e+00,9.687932409741470963e-01,1.463599395511040013e+00,1.494541504939397525e+00
2.352361133095397072e+00,2.850099208657032257e+00,1.468319295816574943e+00,1.692897166656186725e+00,1.675156960151127805e+00
2.126681073999125537e+00,1.329600812043876035e+00,1.085873825311777230e+00,1.963712273383752427e+00,1.979955197672397693e+00
2.016270226603156246e+00,2.499876004192430834e+00,2.495453376427807790e-01,9.758361043052199424e-01,9.588556827739680433e-01
5.851139556944385811e-01,1.573194499486368247e+00,7.542732801476352833e-01,6.940035718759729466e-01,6.910165538519769113e-01
1.573660361597193802e+00,2.642363900060182402e+00,8.979333552428114817e-01,2.045926529775677682e+00,2.058215171962609169e+00
2.213008974749606672e+00,2.072552014749077465e+00,1.138246745823280337e+00,2.188228594008302164e+00,2.150895949809157326e+00
8.908666247589659415e-01,6.394154887195517833e-01,9.631871133358931303e-01,5.946286031625108714e-01,6.285655829554888108e-01
1.464144611643876992e+00,1.439160092250292511e+00,1.457116212600049421e+00,2.029149085749896386e+00,2.005654080795919114e+00
5.495853636748422311e-01,5.481073795162432205e-01,1.320721479528751408e+00,4.732281064915698776e-01,4.297437492830462613e-01
7.046449926931050989e-01,2.373296652948898355e+00,1.422367295323452741e+00,1.800369353392545557e+00,1.804220974483670803e+00
1.041133949997634645e+00,2.677111287276392915e+00,5.328566658911519927e-01,1.195627936529356949e+00,1.217880000453908984e+00
1.536625402853121658e+00,2.990270870640393319e+00,1.868786282598582593e+00,1.941554809062249642e+00,1.930100841981317705e+00
1.658100090718449771e+00,1.815864213510435921e+00,1.275368280411926403e+00,2.144824411289523614e+00,2.101698421935545458e+00
2.711303829045282221e+00,1.478231440374542238e+00,6.988492662434644398e-01,1.791729041568395742e+00,1.822718319883827487e+00
1.291646105435033220e+00,1.811401597263194274e+00,1.823191841021542192e+00,2.269302114833021466e+00,2.181285675226882770e+00
5.536596906929784900e-01,1.608741371632448791e+00,1.347402699571919715e+00,1.151474857769595239e+00,1.099931650967818531e+00
2.565558366927912726e+00,1.232849259527740049e+00,1.919154692425895314e+00,2.267671910919863976e+00,2.269648055446533252e+00
6.546173384339319945e-01,2.775646211521808127e+00,1.064511126174477962e+00,1.549012852407130048e+00,1.480959882491876600e+00
7.324799816555709331e-01,1.485458815703670776e+00,1.462444706327022503e+00,1.421599239517531865e+00,1.422998952729990219e+00
2.907954291849337292e+00,2.739155452040306304e+00,9.949327948498523089e-01,1.912176928507005602e+00,1.909433772606082380e+00
2.383413545320895999e+00,1.916251277012766652e+00,7.538076714303605375e-01,1.956050337103978798e+00,2.000987326546887157e+00
1.344635506948137493e+00,2.617288669707875215e+00,1.463622993821856566e+00,2.250786446676113606e+00,2.205046929085448859e+00
8.304471040479892707e-01,2.164020623417385991e+00,6.513763644145356135e-01,1.031782922363354116e+00,1.000487596181272032e+00
1.466826432929653867e+00,1.673107085651318382e+00,1.111597960649204131e+00,1.873845192669662651e+00,1.890504276904712677e+00
1.347987231950433795e+00,2.290779964306135952e+00,1.151563870269973977e+00,2.078410685492440457e+00,1.955532505982150004e+00
2.686103003606183037e+00,2.313662347179121337e+00,1.150305497139784805e+00,2.046024360118515073e+00,2.201026475064244536e+00
1.546882543285100109e+00,2.673437579789547769e+00,5.619806237730990972e-01,1.591275672547585840e+00,1.556343136024497475e+00
7.051125150390551433e-01,1.652008335709314935e+00,1.779535306614615120e+00,1.709345830948331812e+00,1.672854078312054016e+00
2.817013005896465749e+00,1.824054834173689299e+00,1.285447889630231044e+00,2.132487519432462619e+00,2.175543894977648218e+00
2.055783409288150398e+00,2.410594846247368750e+00,9.994387642752566858e-01,2.156957840043603358e+00,2.154966247971819016e+00
7.917746419525055757e-01,1.786914611146141585e+00,1.562734292757870236e+00,1.749538043979480539e+00,1.660566613044300865e+00
7.829354001160557797e-01,2.050902581434220551e+00,7.010709931703118514e-01,1.011369239176190371e+00,1.042715608180820874e+00
1.664833102910660667e+00,1.088640773176765109e+00,1.381295970561572606e+00,1.843833965398128827e+00,1.886602857098089281e+00
7.302224142227904391e-01,2.940247345937588186e+00,8.776340369427833021e-01,1.489224694429950091e+00,1.466727380756152943e+00
2.079380480506896056e+00,2.089929585544259005e+00,9.564172563647417302e-01,2.109216415089596008e+00,2.095136397174994780e+00
2.040959477737275485e+00,2.126368425195410694e+00,8.438675893115821225e-01,2.019586752667509089e+00,2.043885982530478707e+00
5.802033715453842611e-01,2.362973228208109511e+00,1.161684451680460528e+00,1.380428407690708736e+00,1.334989395194986272e+00
2.518556952603236088e+00,2.469295049054982094e+00,1.488343273181369941e+00,1.791317793346489662e+00,1.813237221556835088e+00
2.466986902348746291e+00,7.397497809336190944e-01,6.985409403653116689e-01,1.108026405390502678e+00,1.117991330912727621e+00
2.788270671538271017e+00,1.425147627955855256e+00,1.000750446214764500e+00,2.103893717095759008e+00,2.070147086306963313e+00
2.175766616846192658e+00,1.996600480366299335e+00,1.248023401280571543e+00,2.205956359574228642e+00,2.136351265883636330e+00
2.232155580838058206e+00,2.985483207285087648e+00,7.979217125452671144e-01,2.097114155029831561e+00,2.085833863491777240e+00
9.093541361329198214e-01,1.791182529188637851e+00,6.412297578374210882e-01,9.455166388721969462e-01,9.017455259591885541e-01
5.597220349470293232e-01,5.063013353622237700e-01,1.954454483713278012e+00,6.586860252406547822e-01,7.087565365246629723e-01
6.639078810460498081e-01,2.925496312624061623e+00,1.331856304273428382e+00,1.865857656444534829e+00,1.873061924869531047e+00
2.911153350400893292e+00,1.875463514090184747e+00,1.622071335408656445e+00,1.872379493631823211e+00,1.911483719759818012e+00
2.114303413899083939e+00,6.625395923580635893e-01,5.073642399624059829e-01,6.692753619941181897e-01,6.760064587613411335e-01
2.867266666233518446e+00,1.362235887798352474e+00,1.199984933908958995e+00,2.199184319356706219e+00,2.212329375210957849e+00
1.373460897180239115e+00,2.897048745730992803e+00,5.468463137453645206e-01,1.529463753777926760e+00,1.490313807916407773e+00
2.388053941653534906e+00,1.328063687726332764e+00,1.162428935253902562e+00,2.101817483798056330e+00,2.135219855126663457e+00
6.634974134041669025e-01,1.888970448614909925e+00,1.127851663100602586e+00,1.269072098356431422e+00,1.358307012071782616e+00
9.155129139824278450e-01,1.317433818813336099e+00,6.102067979987719770e-01,7.116371193799682082e-01,6.961527416040911298e-01
1.192833337179974862e+00,2.031461882068106739e+00,5.642173505488516927e-01,1.137223796025961020e+00,1.107585069640253606e+00
1.875795629251854280e+00,1.716121893824619438e+00,1.863359303389382715e+00,2.264687293406986157e+00,2.256795458297468748e+00
1.893522200227275132e+00,1.322623729769703660e+00,1.735572825201937119e+00,2.264995282214910421e+00,2.240931268034854096e+00
1.747466130767537207e+00,7.379770314611575621e-01,9.267119236524585801e-01,1.097876137142565156e+00,1.062802172209888152e+00
1.561158961580193960e+00,1.207443514476466362e+00,4.487242033451495082e-01,7.652759891801806935e-01,7.721856713785890669e-01
1.939262900847746440e+00,2.051758825475046955e+00,7.702921412249350563e-01,1.882397850948910767e+00,1.867851974296406148e+00
2.916655988469595506e+00,1.786116432431415602e+00,1.164137034767044332e+00,2.156480048044333575e+00,2.228423727736466464e+00
1.645198901215298104e+00,1.609471937621992810e+00,1.080923815766329010e+00,1.907472523766870154e+00,1.907482605914626372e+00
2.593678554496011923e+00,1.929814413351472080e+00,1.396060248580301533e+00,2.108701511098405756e+00,2.124897109979977383e+00
6.396799125796779339e-01,1.437521927397798827e+00,4.791361454294456590e-01,4.431965422244801833e-01,4.907976356244702631e-01
1.463968143075144113e+00,1.798078184267813517e+00,1.321821354824571637e+00,2.096593268902779972e+00,2.081555476277552774e+00
1.901241109105997751e+00,1.931975221226941875e+00,1.394909586782566935e+00,2.238153270309114706e+00,2.309990097313561641e+00
2.050801389137342667e+00,2.287337909267290748e+00,1.297037378772820659e+00,2.179451529415952660e+00,2.147816818789947124e+00
1.125045849830028200e+00,2.909391966296666965e+00,8.164220987886325887e-01,1.788466075359667506e+00,1.748049690265361278e+00
1.498227533716488091e+00,1.062577991463437899e+00,1.907531024678925435e+00,2.075015471495111008e+00,2.056702120552598601e+00
2.867515421839225365e+00,2.939882164180779522e+00,3.777989565454251686e-01,1.752855018518417740e+00,1.747119148920060816e+00
2.122126885029872678e+00,2.962963669154385915e+00,1.562406214479757915e+00,1.707070472668246852e+00,1.637004562663294305e+00
1.962415621030736634e+00,2.517335042427903957e+00,9.403011538060550567e-01,2.135089849137376650e+00,2.133335109930934337e+00
6.632467762996023808e-01,2.287541308652337513e+00,1.795291331933161372e+00,1.969276405599055924e+00,1.885902076077084821e+00
6.304406441078692636e-01,6.708773859094616654e-01,4.593084823219367729e-01,2.144614796345211127e-01,2.840683996617960339e-01
1.028496119580161627e+00,2.450294304683211521e+00,1.851653868161887040e+00,2.297146380347299122e+00,2.293096532776914387e+00
8.445569396215825142e-01,2.028158647877983611e+00,3.635340174188339546e-01,5.757644072483979469e-01,5.436665210135992465e-01
2.959374823183218872e+00,1.124197071695984818e+00,9.588141060862169773e-01,1.964145076977364734e+00,1.918728171063186050e+00
5.068678690066603654e-01,1.105418073728236639e+00,4.023636130983057058e-01,2.387514806140989820e-01,2.195299569036891496e-01
1.414608822951292755e+00,1.334006021626014782e+00,1.860565034241346893e+00,2.176036559325423614e+00,2.164882585903902257e+00
6.460561240595039667e-01,1.302927418496161893e+00,7.527230706587166864e-01,6.453515951408541618e-01,5.931260468602861380e-01
2.100026395794191814e+00,1.498369816066909443e+00,1.213013342112005510e+00,2.130101477264870535e+00,2.084111722573728898e+00
6.163330051871478421e-01,1.826898485720152010e+00,1.897684131479135061e+00,1.748262944272388930e+00,1.738904194019312177e+00
6.710240888543057558e-01,2.475930830208248334e+00,1.151499665889391677e+00,1.552899787409669496e+00,1.526860600019887437e+00
6.998562640202972140e-01,1.494688604946254440e+00,2.306510631623749086e-01,2.370808855652761782e-01,2.840415407491922450e-01
1.179462828257198836e+00,5.704272444036124767e-01,1.619951769666229335e+00,1.098738496701307854e+00,1.155632015413584179e+00
1.940895169991626368e+00,2.226747540099005995e+00,2.547236029222976761e-01,8.841255940170429373e-01,8.849266541970374211e-01
2.513621544077134118e+00,5.041275482502947103e-01,7.872914035187694726e-01,9.307506299359876722e-01,9.544306085387140870e-01
1.167978961253151926e+00,1.678432687562962045e+00,5.978449670231504864e-01,1.024075534998825310e+00,9.573161163175692989e-01
1.207927641423665932e+00,2.137170151142430363e+00,6.653246351367756439e-01,1.357471690656798957e+00,1.389342576128429707e+00
2.561205359879842547e+00,2.037573634539466383e+00,6.771856516758958389e-01,1.945825868251709556e+00,1.944296694776046275e+00
2.364870950440806752e+00,2.532690640910445268e+00,1.599517299500613499e+00,1.750721452797033395e+00,1.774954868594575297e+00
8.170368708933366531e-01,2.861428564408806885e+00,9.808101951614054403e-01,1.692817609046564087e+00,1.772835415626247135e+00
2.515872336765892392e+00,1.332345664429396503e+00,7.612228849773003958e-01,1.733851335678513683e+00,1.619808447861295519e+00
2.578127771588202943e+00,2.313264975548457336e+00,7.136028136611380912e-01,2.043463569961199600e+00,2.056510978913871135e+00
9.445644589177646377e-01,2.662178696337663020e+00,1.469408604410331831e+00,2.158538336344461239e+00,2.103582383186068050e+00
2.067369996431383861e+00,2.608592498454533004e+00,1.537714221330765962e+00,1.949945466985921083e+00,1.979555301556145563e+00
9.918590545530948654e-01,2.492876583896130427e+00,1.118834263373154059e+00,1.886798055744957070e+00,1.821132383873533822e+00
1.108731780070206341e+00,1.804262015521935769e+00,1.522351626460318519e+00,2.031730197232435309e+00,2.006960218882235747e+00
1.735014388321604928e+00,2.460469998663431745e+00,1.757198671359078146e+00,2.090668655244487972e+00,2.100805343032506656e+00
1.805550069877021269e+00,1.090581759372863946e+00,1.067564374534268223e+00,1.630313286184768007e+00,1.660988755506536574e+00
1.697583788495468315e+00,1.782956305384397755e+00,6.005706340333691884e-01,1.390096718722859004e+00,1.393836423189687590e+00
1.852852633260521742e+00,1.864488504266869295e+00,1.800297800051134489e+00,2.240283949058795798e+00,2.200642402109405094e+00
1.032911691063631121e+00,8.747005621288248545e-01,1.784131365083894361e+00,1.468493595139498620e+00,1.440816984253728172e+00
2.446450920319779954e+00,2.660026048546395572e+00,1.062656822699985737e+00,2.054513327743664242e+00,2.098738472306133307e+00
1.194621030071520762e+00,1.608574227538316137e+00,6.143227117995392339e-01,1.033509662459216383e+00,1.033234681674889410e+00
2.781708224297775534e+00,1.495576147775195652e+00,5.755146172155133355e-01,1.621310406145443972e+00,1.537119686303391131e+00
1.787888258973973965e+00,1.965398963077915173e+00,7.831931519868389202e-01,1.802938916133387748e+00,1.845122051546872255e+00
1.259210132361461953e+00,1.978148362118252068e+00,1.185108045011471489e+00,1.952793176595601254e+00,1.973605600581274988e+00
9.359597562707504537e-01,1.347120554417652993e+00,1.988949537433291725e+00,1.915019095146406336e+00,1.958689872409003607e+00
1.713009906040075636e+00,2.234094196562433687e+00,1.778239280651924048e+00,2.179907033201878175e+00,2.163075659883044288e+00
1.440743250378380802e+00,1.256903037903906339e+00,6.753957108322932168e-01,1.074747716177408829e+00,1.116155542098739240e+00
2.057734476804832013e+00,1.853182381765247300e+00,4.075313604146933999e-01,1.195555441781064099e+00,1.142502195780980445e+00
1.746148956557374676e+00,5.333773352576699489e-01,9.830677317735614373e-01,8.983450126000100955e-01,9.268450031432831082e-01
5.923992450017419031e-01,6.750313660699664986e-01,1.285411547835379364e+00,5.866182151482133289e-01,5.620991996668104340e-01
