t,Vol,hormone,pressure,dVol_dt,dVol_dt_noisy
1.128225645129025789e+00,1.573296948432473696e+00,2.352622533355907541e-01,1.147120170041108889e+00,-4.631887813656849762e-01,-4.942834040056047207e-01
1.134226845369073811e+00,1.570516355830024580e+00,2.351010667261981268e-01,1.148429407357773879e+00,-4.634890202192196162e-01,-4.601164120790093293e-01
1.140228045609121832e+00,1.567733981634005458e+00,2.349412223279987166e-01,1.149725612171927702e+00,-4.637825511747871721e-01,-4.729639822890423506e-01
1.146229245849169853e+00,1.564949865915249427e+00,2.347827131767610265e-01,1.151008879297677590e+00,-4.640694167421441918e-01,-4.395440047358198377e-01
1.152230446089217875e+00,1.562164048506195835e+00,2.346255323466558407e-01,1.152279302868945976e+00,-4.643496591364223436e-01,-4.451065658638573841e-01
1.158231646329265674e+00,1.559376569000888502e+00,2.344696729502563082e-01,1.153536976339470277e+00,-4.646233202780560290e-01,-5.188490290267514515e-01
1.164232846569313695e+00,1.556587466754975502e+00,2.343151281385378315e-01,1.154781992482803110e+00,-4.648904417927158250e-01,-4.640563900721695889e-01
1.170234046809361717e+00,1.553796780885710715e+00,2.341618911008782333e-01,1.156014443392312296e+00,-4.651510650112477552e-01,-4.975004150017215410e-01
1.176235247049409738e+00,1.551004550271952942e+00,2.340099550650576177e-01,1.157234420481180859e+00,-4.654052309696184997e-01,-4.432124709846480548e-01
1.182236447289457759e+00,1.548210813554165677e+00,2.338593132972583699e-01,1.158442014482406579e+00,-4.656529804088682112e-01,-4.622908630263117269e-01
1.188237647529505780e+00,1.545415609134417334e+00,2.337099591020653233e-01,1.159637315448802664e+00,-4.658943537750669939e-01,-4.549262447313270341e-01
1.194238847769553802e+00,1.542618975176381690e+00,2.335618858224655092e-01,1.160820412752997299e+00,-4.661293912192795985e-01,-4.874318857953455764e-01
1.200240048009601823e+00,1.539820949605336997e+00,2.334150868398484069e-01,1.161991395087434098e+00,-4.663581325975348912e-01,-4.297895278376248629e-01
1.206241248249649844e+00,1.537021570108166424e+00,2.332695555740057214e-01,1.163150350464371430e+00,-4.665806174708015952e-01,-4.261791501277926719e-01
1.212242448489697866e+00,1.534220874133358947e+00,2.331252854831315224e-01,1.164297366215883089e+00,-4.667968851049700829e-01,-4.880923059574943101e-01
1.218243648729745887e+00,1.531418898891007352e+00,2.329822700638222444e-01,1.165432528993857630e+00,-4.670069744708395532e-01,-4.595506720335132411e-01
1.224244848969793908e+00,1.528615681352810451e+00,2.328405028510766028e-01,1.166555924769998809e+00,-4.672109242441122579e-01,-4.806769728119160145e-01
1.230246049209841930e+00,1.525811258252071090e+00,2.326999774182956504e-01,1.167667638835826249e+00,-4.674087728053922808e-01,-4.678801715426069152e-01
1.236247249449889951e+00,1.523005666083697474e+00,2.325606873772828043e-01,1.168767755802673447e+00,-4.676005582401902005e-01,-4.929132978246814623e-01
1.242248449689937972e+00,1.520198941127996139e+00,2.324226263750482357e-01,1.169856359684425584e+00,-4.677863183746094333e-01,-4.304434080829970810e-01
1.248249649929985994e+00,1.517391119533474830e+00,2.322857880831858957e-01,1.170933534215738314e+00,-4.679660909114948253e-01,-4.873496811331481937e-01
1.254250850170034015e+00,1.514582237068688331e+00,2.321501662315632597e-01,1.171999362005933909e+00,-4.681399130650109042e-01,-4.740615893649607893e-01
1.260252050410082036e+00,1.511772329266539705e+00,2.320157545882604866e-01,1.173053924994795771e+00,-4.683078217587848813e-01,-4.582781631365744346e-01
1.266253250650129836e+00,1.508961431454286517e+00,2.318825469554835206e-01,1.174097304553215038e+00,-4.684698536694146820e-01,-4.814210672377372546e-01
1.272254450890177857e+00,1.506149578753541052e+00,2.317505371695640359e-01,1.175129581483191243e+00,-4.686260452264530696e-01,-4.734122938210991172e-01
1.278255651130225878e+00,1.503336806080270094e+00,2.316197191009594092e-01,1.176150836017831658e+00,-4.687764326123962100e-01,-4.800492295409354848e-01
1.284256851370273900e+00,1.500523148144795371e+00,2.314900866542527746e-01,1.177161147821352394e+00,-4.689210517626793973e-01,-4.715902668594053049e-01
1.290258051610321921e+00,1.497708639451792889e+00,2.313616337681529411e-01,1.178160595989076853e+00,-4.690599383656728349e-01,-4.924707910676788813e-01
1.296259251850369942e+00,1.494893314300292930e+00,2.312343544154944752e-01,1.179149259047437504e+00,-4.691931278626870760e-01,-4.779528893747330698e-01
1.302260452090417964e+00,1.492077206783680721e+00,2.311082426032376735e-01,1.180127214953974324e+00,-4.693206554479786852e-01,-4.734585139422235467e-01
1.308261652330465985e+00,1.489260350789696208e+00,2.309832923724685350e-01,1.181094541097335471e+00,-4.694425560687639498e-01,-4.761170761448466626e-01
1.314262852570514006e+00,1.486442780000433395e+00,2.308594977983988439e-01,1.182051314297277500e+00,-4.695588644252340904e-01,-4.684250653273581699e-01
1.320264052810562028e+00,1.483624527892341227e+00,2.307368529903660037e-01,1.182997610804665145e+00,-4.696696149705775203e-01,-4.755316593577119666e-01
1.326265253050610049e+00,1.480805627736223373e+00,2.306153520918332867e-01,1.183933506301470873e+00,-4.697748419110054918e-01,-4.547106137422178840e-01
1.332266453290658070e+00,1.477986112597237556e+00,2.304949892803895561e-01,1.184859075900775993e+00,-4.698745792057816839e-01,-4.763384977214982774e-01
1.338267653530706092e+00,1.475166015334896441e+00,2.303757587677494612e-01,1.185774394146769328e+00,-4.699688605672581176e-01,-4.727018524931758114e-01
1.344268853770754113e+00,1.472345368603067195e+00,2.302576547997534084e-01,1.186679535014747877e+00,-4.700577194609127374e-01,-4.833533461808298126e-01
1.350270054010802134e+00,1.469524204849971483e+00,2.301406716563674792e-01,1.187574571911117260e+00,-4.701411891053940417e-01,-4.806714859076987589e-01
1.356271254250850156e+00,1.466702556318185469e+00,2.300248036516835126e-01,1.188459577673390610e+00,-4.702193024725693782e-01,-4.955091582889636359e-01
1.362272454490898177e+00,1.463880455044652251e+00,2.299100451339172735e-01,1.189334624570229648e+00,-4.702920922875938325e-01,-4.599163938700345233e-01
1.368273654730946198e+00,1.461057932950308391e+00,2.297963904725341122e-01,1.190199784607295141e+00,-4.703595911604707691e-01,-4.932099515135205947e-01
1.374274854970993998e+00,1.458235021715177604e+00,2.296838340770440134e-01,1.191055129148249181e+00,-4.704218314212896823e-01,-4.853389593850561679e-01
1.380276055211042019e+00,1.455411752734041109e+00,2.295723704030005752e-01,1.191900728736056791e+00,-4.704788450445070436e-01,-4.632939520042829717e-01
1.386277255451090040e+00,1.452588157224340870e+00,2.294619939361116634e-01,1.192736653437366456e+00,-4.705306637979782547e-01,-4.624791964790875842e-01
1.392278455691138062e+00,1.449764266226178488e+00,2.293526991922393843e-01,1.193562972842510561e+00,-4.705773192429843488e-01,-4.785796142630857619e-01
1.398279655931186083e+00,1.446940110602316754e+00,2.292444807174001953e-01,1.194379756065505171e+00,-4.706188427342622993e-01,-5.110041589440383891e-01
1.404280856171234104e+00,1.444115721038178535e+00,2.291373330877647940e-01,1.195187071744050256e+00,-4.706552654200376051e-01,-4.622449996741260780e-01
1.410282056411282126e+00,1.441291128041847225e+00,2.290312509096581184e-01,1.195984988039529240e+00,-4.706866182420618716e-01,-4.654953490642206870e-01
1.416283256651330147e+00,1.438466361944066518e+00,2.289262288195594020e-01,1.196773572637009453e+00,-4.707129319356523900e-01,-4.989605562450878939e-01
1.422284456891378168e+00,1.435641452898240411e+00,2.288222614841021740e-01,1.197552892745241682e+00,-4.707342370297376011e-01,-4.553277953738476547e-01
1.428285657131426190e+00,1.432816430880433645e+00,2.287193436000742319e-01,1.198323015096661059e+00,-4.707505638469026699e-01,-4.847725598555712168e-01
1.434286857371474211e+00,1.429991325689371484e+00,2.286174698944176409e-01,1.199084005947385734e+00,-4.707619425034417771e-01,-4.932857048265077982e-01
1.440288057611522232e+00,1.427166166946439052e+00,2.285166351242287064e-01,1.199835931077218421e+00,-4.707684029094124645e-01,-4.688537886901273377e-01
1.446289257851570254e+00,1.424340984095682217e+00,2.284168340767580851e-01,1.200578855789644406e+00,-4.707699747686924785e-01,-4.743393833966768058e-01
1.452290458091618275e+00,1.421515806403807369e+00,2.283180615694106463e-01,1.201312844911833988e+00,-4.707666875790423311e-01,-4.667142075592193851e-01
1.458291658331666296e+00,1.418690662960181426e+00,2.282203124497455271e-01,1.202037962794640480e+00,-4.707585706321691377e-01,-5.028735317986579023e-01
1.464292858571714318e+00,1.415865582676831158e+00,2.281235815954762158e-01,1.202754273312600652e+00,-4.707456530137956729e-01,-4.345010506883482115e-01
1.470294058811762339e+00,1.413040594288444307e+00,2.280278639144703856e-01,1.203461839863936067e+00,-4.707279636037313142e-01,-4.827811358946058617e-01
1.476295259051810360e+00,1.410215726352368693e+00,2.279331543447500052e-01,1.204160725370550855e+00,-4.707055310759472033e-01,-5.014987172458754694e-01
1.482296459291858159e+00,1.407391007248613102e+00,2.278394478544913948e-01,1.204850992278033495e+00,-4.706783838986555168e-01,-4.583015401273125011e-01
1.488297659531906181e+00,1.404566465179846180e+00,2.277467394420250590e-01,1.205532702555656366e+00,-4.706465503343898460e-01,-4.777426329364133917e-01
1.494298859771954202e+00,1.401742128231987738e+00,2.276550241264134744e-01,1.206205917896000512e+00,-4.706100585258068403e-01,-4.641128888103487893e-01
1.500300060012002223e+00,1.398918024326646803e+00,2.275642969554866057e-01,1.206870699591975349e+00,-4.705689364414629150e-01,-4.773611050539636746e-01
1.506301260252050245e+00,1.396094181106682042e+00,2.274745530235384727e-01,1.207527108148469086e+00,-4.705232117096389555e-01,-4.717180189192373696e-01
1.512302460492098266e+00,1.393270626060281181e+00,2.273857874516099775e-01,1.208175203666093322e+00,-4.704729117842792463e-01,-4.655574549095065628e-01
1.518303660732146287e+00,1.390447386522648321e+00,2.272979953872236170e-01,1.208815045846551861e+00,-4.704180639473615755e-01,-4.853511216270195439e-01
1.524304860972194309e+00,1.387624489676001494e+00,2.272111720043833993e-01,1.209446693992641375e+00,-4.703586953089568534e-01,-4.567839033917656666e-01
1.530306061212242330e+00,1.384801962549574883e+00,2.271253125035749276e-01,1.210070207008250520e+00,-4.702948328072900086e-01,-4.796928347888808619e-01
1.536307261452290351e+00,1.381979832019617271e+00,2.270404121117653440e-01,1.210685643398361044e+00,-4.702265032088044361e-01,-4.876202460922138826e-01
1.542308461692338373e+00,1.379158124809393149e+00,2.269564660824033853e-01,1.211293061269046234e+00,-4.701537331082297766e-01,-4.686130846717797005e-01
1.548309661932386394e+00,1.376336867489181603e+00,2.268734696954192998e-01,1.211892518327472912e+00,-4.700765489286522492e-01,-4.611757233588313909e-01
1.554310862172434415e+00,1.373516086476277209e+00,2.267914182572249304e-01,1.212484071881899217e+00,-4.699949769215855389e-01,-4.745765637539583470e-01
1.560312062412482437e+00,1.370695808034990026e+00,2.267103071007136872e-01,1.213067778841676603e+00,-4.699090431670475687e-01,-4.871594389086388310e-01
1.566313262652530458e+00,1.367876058276644713e+00,2.266301315852604636e-01,1.213643695717248505e+00,-4.698187735736379933e-01,-4.574230622474653174e-01
1.572314462892578479e+00,1.365056863159581635e+00,2.265508870967218036e-01,1.214211878620150786e+00,-4.697241938786189674e-01,-5.049307697210745349e-01
1.578315663132626501e+00,1.362238248489156200e+00,2.264725690474357345e-01,1.214772383263012401e+00,-4.696253296479988015e-01,-4.902426123687094739e-01
1.584316863372674522e+00,1.359420239917738860e+00,2.263951728762219340e-01,1.215325264959553841e+00,-4.695222062766167825e-01,-4.687317484659491162e-01
1.590318063612722543e+00,1.356602862944715548e+00,2.263186940483815357e-01,1.215870578624588916e+00,-4.694148489882338793e-01,-4.966360369543352249e-01
1.596319263852770343e+00,1.353786142916487023e+00,2.262431280556972957e-01,1.216408378774022747e+00,-4.693032828356221153e-01,-4.687433975506387074e-01
1.602320464092818364e+00,1.350970105026469525e+00,2.261684704164335369e-01,1.216938719524854218e+00,-4.691875327006601593e-01,-4.702847950610294370e-01
1.608321664332866385e+00,1.348154774315094340e+00,2.260947166753360660e-01,1.217461654595173970e+00,-4.690676232944293589e-01,-4.510928275172659818e-01
1.614322864572914407e+00,1.345340175669808014e+00,2.260218624036323398e-01,1.217977237304164850e+00,-4.689435791573128842e-01,-4.872393861935787052e-01
1.620324064812962428e+00,1.342526333825190266e+00,2.259499031990113427e-01,1.218485520572472947e+00,-4.688154246592572960e-01,-4.813335551320901406e-01
1.626325265053010449e+00,1.339713273439961716e+00,2.258788346726763319e-01,1.218986557173006080e+00,-4.686831841071600890e-01,-4.620195504131400788e-01
1.632326465293058471e+00,1.336901018980454880e+00,2.258086524696436836e-01,1.219480399386669855e+00,-4.685468815959786260e-01,-5.176981534000947294e-01
1.638327665533106492e+00,1.334089594696598713e+00,2.257393522724795154e-01,1.219967098902515978e+00,-4.684065409671620550e-01,-4.064056949888703585e-01
1.644328865773154513e+00,1.331279024706161884e+00,2.256709297868478570e-01,1.220446707075656390e+00,-4.682621859198605185e-01,-4.822352005290959087e-01
1.650330066013202535e+00,1.328469332994751007e+00,2.256033807415104009e-01,1.220919274927262599e+00,-4.681138400110008146e-01,-4.827105410655119777e-01
1.656331266253250556e+00,1.325660543415810855e+00,2.255367008883267521e-01,1.221384853144566573e+00,-4.679615266553669994e-01,-4.507389764372927710e-01
1.662332466493298577e+00,1.322852679690625477e+00,2.254708860022542338e-01,1.221843492080860072e+00,-4.678052691256808227e-01,-4.686019059543944931e-01
1.668333666733346599e+00,1.320045765408317084e+00,2.254059318813479706e-01,1.222295241755495088e+00,-4.676450905526857715e-01,-5.032336629267576411e-01
1.674334866973394620e+00,1.317239824025846495e+00,2.253418343467608886e-01,1.222740151853883628e+00,-4.674810139252317254e-01,-4.549424663233794797e-01
1.680336067213442641e+00,1.314434878868013135e+00,2.252785892427436876e-01,1.223178271727497490e+00,-4.673130620903634402e-01,-4.502055054103792919e-01
1.686337267453490663e+00,1.311630953127455035e+00,2.252161924366448686e-01,1.223609650393868931e+00,-4.671412577534104771e-01,-4.761401832229292808e-01
1.692338467693538684e+00,1.308828069864648169e+00,2.251546398189107345e-01,1.224034336536589995e+00,-4.669656234780779069e-01,-4.725976306439184094e-01
1.698339667933586705e+00,1.306026252007908006e+00,2.250939273030853338e-01,1.224452378505312744e+00,-4.667861816865415681e-01,-4.570664897413537209e-01
1.704340868173634505e+00,1.303225522353387955e+00,2.250340508258105721e-01,1.224863824315749250e+00,-4.666029546595432675e-01,-4.847785596578322309e-01
1.710342068413682526e+00,1.300425903565080032e+00,2.249750063468261008e-01,1.225268721649671821e+00,-4.664159645364897022e-01,-4.576481932523515095e-01
1.716343268653730547e+00,1.297627418174814862e+00,2.249167898489693451e-01,1.225667117854912558e+00,-4.662252333155521011e-01,-4.622392631066621349e-01
1.722344468893778568e+00,1.294830088582261451e+00,2.248593973381755595e-01,1.226059059945363794e+00,-4.660307828537684216e-01,-4.795294351692868107e-01
1.728345669133826590e+00,1.292033937054927861e+00,2.248028248434777998e-01,1.226444594600977878e+00,-4.658326348671490424e-01,-4.936746723433859119e-01
1.734346869373874611e+00,1.289238985728160092e+00,2.247470684170068123e-01,1.226823768167767170e+00,-4.656308109307815690e-01,-4.701429275460032864e-01
1.740348069613922632e+00,1.286445256605142973e+00,2.246921241339912834e-01,1.227196626657803824e+00,-4.654253324789407453e-01,-4.829337776441441354e-01
1.746349269853970654e+00,1.283652771556899941e+00,2.246379880927575623e-01,1.227563215749220671e+00,-4.652162208051989212e-01,-4.451880162915956562e-01
1.752350470094018675e+00,1.280861552322292818e+00,2.245846564147298552e-01,1.227923580786210112e+00,-4.650034970625387953e-01,-4.621217896925403079e-01
1.758351670334066696e+00,1.278071620527105434e+00,2.245321252409091528e-01,1.228277766839691587e+00,-4.647871822893608895e-01,-4.491454918381629358e-01
1.764352870574114718e+00,1.275282997730989631e+00,2.244803907235401463e-01,1.228625818873640752e+00,-4.645672974796579147e-01,-4.618748587727687371e-01
1.770354070814162739e+00,1.272495705258783749e+00,2.244294490574693379e-01,1.228967781216105060e+00,-4.643438633569447194e-01,-4.590858410152440783e-01
