t,v,T_local,dv_dt,dv_dt_noisy
5.569113822764553134e-01,3.092983126990623277e-01,4.934573416372509819e-02,4.379570201935332197e-01,4.339558726834825131e-01
5.593118623724745442e-01,3.103483602665709218e-01,4.986993909711397166e-02,4.369075741822686654e-01,4.167149160773806482e-01
5.617123424684936639e-01,3.113958884378732472e-01,5.039668302005962525e-02,4.358579468381746369e-01,4.400630797111304005e-01
5.641128225645128946e-01,3.124408967858208763e-01,5.092595254467287280e-02,4.348081460181720814e-01,4.374037806070926737e-01
5.665133026605321254e-01,3.134833849081657964e-01,5.145773416304610937e-02,4.337581796359881170e-01,4.196343674812703650e-01
5.689137827565513561e-01,3.145233524155818250e-01,5.199201415457110204e-02,4.327080556933412536e-01,4.404112765212861991e-01
5.713142628525704758e-01,3.155607989384587864e-01,5.252877864252712692e-02,4.316577822618662408e-01,4.246467842575319951e-01
5.737147429485897066e-01,3.165957241274103828e-01,5.306801359812694796e-02,4.306073674820001806e-01,4.193454863204671978e-01
5.761152230446089373e-01,3.176281276532735287e-01,5.360970484051662960e-02,4.295568195631990771e-01,4.305141266728416682e-01
5.785157031406281680e-01,3.186580092071088499e-01,5.415383803677567554e-02,4.285061467841478899e-01,4.267214424701557540e-01
5.809161832366472877e-01,3.196853685002004064e-01,5.470039870191693854e-02,4.274553574929685351e-01,4.294815975028800081e-01
5.833166633326665185e-01,3.207102052640559697e-01,5.524937219888676615e-02,4.264044601074223895e-01,4.103469795241779794e-01
5.857171434286857492e-01,3.217325192504066900e-01,5.580074373856479253e-02,4.253534631151081880e-01,4.434757642778319187e-01
5.881176235247049799e-01,3.227523102312073733e-01,5.635449837976410498e-02,4.243023750736570898e-01,4.182757889282198160e-01
5.905181036207240997e-01,3.237695779986362599e-01,5.691062102923112598e-02,4.232512046109225823e-01,4.078546115259584770e-01
5.929185837167433304e-01,3.247843223650952460e-01,5.746909644164578668e-02,4.221999604251657212e-01,4.283883823108372013e-01
5.953190638127625611e-01,3.257965431632097730e-01,5.802990921962129789e-02,4.211486512852373743e-01,4.176006099842256014e-01
5.977195439087817919e-01,3.268062402458286608e-01,5.859304381370432357e-02,4.200972860307549683e-01,4.233458708884840216e-01
6.001200240048009116e-01,3.278134134860244409e-01,5.915848452237486982e-02,4.190458735722761840e-01,4.156497892660258042e-01
6.025205041008201423e-01,3.288180627792758881e-01,5.972621551323119282e-02,4.179944228845910992e-01,4.173970192797918921e-01
6.049209841968393730e-01,3.298201880492238613e-01,6.029622087235207706e-02,4.169429429901144735e-01,4.194006714275008152e-01
6.073214642928586038e-01,3.308197892357497838e-01,6.086848448724298949e-02,4.158914429968025850e-01,4.084249141569736286e-01
6.097219443888777235e-01,3.318168663007473596e-01,6.144299011066742255e-02,4.148399320783652811e-01,4.216273280369608467e-01
6.121224244848969542e-01,3.328114192288891826e-01,6.201972136844828565e-02,4.137884194718179920e-01,4.090894184810225376e-01
6.145229045809161850e-01,3.338034480276263483e-01,6.259866175946771083e-02,4.127369144775221987e-01,4.040400430358174755e-01
6.169233846769354157e-01,3.347929527271885641e-01,6.317979465566717079e-02,4.116854264592229029e-01,4.124557506774479410e-01
6.193238647729546464e-01,3.357799333805843167e-01,6.376310330204751353e-02,4.106339648440795465e-01,4.150843776289899756e-01
6.217243448689737662e-01,3.367643900636005383e-01,6.434857081666879586e-02,4.095825391226979861e-01,4.072917457065116098e-01
6.241248249649929969e-01,3.377463228748031066e-01,6.493618019065054703e-02,4.085311588491543633e-01,3.999059609783587321e-01
6.265253050610122276e-01,3.387257319355362339e-01,6.552591428817149122e-02,4.074798336410185295e-01,4.136776893041048675e-01
6.289257851570314584e-01,3.397026173899229673e-01,6.611775584646972792e-02,4.064285731793731427e-01,3.888252852581453589e-01
6.313262652530505781e-01,3.406769794048649103e-01,6.671168747584262093e-02,4.053773872088287655e-01,3.950687458484734571e-01
6.337267453490698088e-01,3.416488181700423343e-01,6.730769165964697875e-02,4.043262855375361897e-01,4.047215144428700229e-01
6.361272254450890395e-01,3.426181338979141788e-01,6.790575075429879093e-02,4.032752780371947066e-01,3.896646840541440060e-01
6.385277055411082703e-01,3.435849268237179954e-01,6.850584698927345007e-02,4.022243746430568256e-01,4.025043172855485296e-01
6.409281856371273900e-01,3.445491972068990272e-01,6.910796248486070215e-02,4.011735853482994996e-01,4.006249541681148885e-01
6.433286657331466207e-01,3.455109453374066719e-01,6.971207932064885093e-02,4.001229201814331948e-01,4.091103180700148556e-01
6.457291458291658515e-01,3.464701715250868563e-01,7.031817939960093022e-02,3.990723892489608238e-01,3.899244857308278855e-01
6.481296259251850822e-01,3.474268761038128428e-01,7.092624451296451749e-02,3.980220027158508644e-01,3.917629374794344144e-01
6.505301060212042019e-01,3.483810594324739385e-01,7.153625635346598510e-02,3.969717708013055235e-01,4.003035876483155286e-01
6.529305861172234327e-01,3.493327218949753288e-01,7.214819651531063915e-02,3.959217037786326721e-01,3.713460678765745926e-01
6.553310662132426634e-01,3.502818639002379109e-01,7.276204649418252512e-02,3.948718119751136735e-01,4.258722349642595217e-01
6.577315463092618941e-01,3.512284858821985711e-01,7.337778768724455281e-02,3.938221057718697127e-01,3.868355984672520176e-01
6.601320264052810138e-01,3.521725882998099633e-01,7.399540139313845466e-02,3.927725956037253496e-01,3.854742450764697681e-01
6.625325065013002446e-01,3.531141716370405637e-01,7.461486881198484133e-02,3.917232919590680207e-01,4.003345670681051627e-01
6.649329865973194753e-01,3.540532364028748935e-01,7.523617104538311839e-02,3.906742053797075953e-01,3.902758869653507601e-01
6.673334666933387060e-01,3.549897831313130747e-01,7.585928909641152795e-02,3.896253464607305483e-01,3.718310602736946135e-01
6.697339467893578258e-01,3.559238123813711629e-01,7.648420386962713480e-02,3.885767258503540766e-01,3.948459996512801995e-01
6.721344268853770565e-01,3.568553247370812587e-01,7.711089617106588190e-02,3.875283542497754419e-01,3.960821325897675438e-01
6.745349069813962872e-01,3.577843208074910630e-01,7.773934670824252102e-02,3.864802424130202030e-01,3.819807796782607734e-01
6.769353870774155180e-01,3.587108012266643220e-01,7.836953609015062661e-02,3.854324011467879507e-01,3.826163975638677273e-01
6.793358671734346377e-01,3.596347666544345012e-01,7.900144483981014210e-02,3.843848413063995495e-01,3.892446872789934731e-01
6.817363472694538684e-01,3.605562177824075398e-01,7.963505348002208883e-02,3.833375737680896900e-01,3.742497712689452083e-01
6.841368273654730991e-01,3.614751553258989669e-01,8.027034238879374173e-02,3.822906094729573989e-01,3.866744951150264953e-01
6.865373074614923299e-01,3.623915800258912800e-01,8.090729185517656075e-02,3.812439594108606999e-01,3.832369445153056553e-01
6.889377875575114496e-01,3.633054926501750326e-01,8.154588210051379182e-02,3.801976346136857199e-01,3.734483084559265254e-01
6.913382676535306803e-01,3.642168939933486671e-01,8.218609327844055013e-02,3.791516461550626382e-01,3.652306274169441758e-01
6.937387477495499111e-01,3.651257848768186820e-01,8.282790547488373678e-02,3.781060051500813590e-01,3.758499468424704726e-01
6.961392278455691418e-01,3.660321661487994094e-01,8.347129870806205276e-02,3.770607227550040186e-01,3.683065001724023513e-01
6.985397079415883725e-01,3.669360386843132371e-01,8.411625292848598501e-02,3.760158101669759945e-01,3.860299124237776547e-01
7.009401880376074923e-01,3.678374033851903313e-01,8.476274801895787581e-02,3.749712786237373030e-01,3.764121323087365467e-01
7.033406681336267230e-01,3.687362611800691359e-01,8.541076379457189505e-02,3.739271394033295004e-01,3.817479846289284495e-01
7.057411482296459537e-01,3.696326130243956509e-01,8.606028000271398470e-02,3.728834038238037496e-01,3.742296231772483384e-01
7.081416283256651845e-01,3.705264599004241544e-01,8.671127632306188660e-02,3.718400832429251679e-01,3.744690944137754607e-01
7.105421084216843042e-01,3.714178028172167023e-01,8.736373236758517014e-02,3.707971890578780627e-01,3.629671998855742432e-01
7.129425885177035349e-01,3.723066428106433512e-01,8.801762768054526009e-02,3.697547327049667820e-01,3.764352069706882187e-01
7.153430686137227656e-01,3.731929809433821577e-01,8.867294173849535333e-02,3.687127256593180080e-01,3.865597084023882357e-01
7.177435487097419964e-01,3.740768183051641493e-01,8.932965395634652472e-02,3.676711794327414684e-01,3.645743038775660638e-01
7.201440288057611161e-01,3.749581560175014316e-01,8.998774378358237458e-02,3.666301055433632827e-01,3.607023602662217665e-01
7.225445089017803468e-01,3.758369952293648675e-01,9.064719057104081434e-02,3.655895155544570119e-01,3.640111485325535079e-01
7.249449889977995776e-01,3.767133371166520583e-01,9.130797359990980300e-02,3.645494210670749413e-01,3.597366182310637317e-01
7.273454690938188083e-01,3.775871828833089472e-01,9.197007211575916608e-02,3.635098337095935550e-01,3.564950407230581542e-01
7.297459491898379280e-01,3.784585337613295963e-01,9.263346532854048465e-02,3.624707651372964246e-01,3.638527015769780770e-01
7.321464292858571588e-01,3.793273910107565206e-01,9.329813241258722023e-02,3.614322270319551555e-01,3.585230517014542651e-01
7.345469093818763895e-01,3.801937559196801875e-01,9.396405250661453434e-02,3.603942311014122213e-01,3.747829670398388213e-01
7.369473894778956202e-01,3.810576298042396282e-01,9.463120471371944120e-02,3.593567890791610209e-01,3.593588055087122424e-01
7.393478695739147399e-01,3.819190140086217711e-01,9.529956810138069667e-02,3.583199127239277137e-01,3.615590325002420169e-01
7.417483496699339707e-01,3.827779099050621636e-01,9.596912170145895093e-02,3.572836138192497235e-01,3.668038324992477506e-01
7.441488297659532014e-01,3.836343188938442506e-01,9.663984451019658195e-02,3.562479041730568508e-01,3.532403456480114334e-01
7.465493098619724321e-01,3.844882424032999291e-01,9.731171548821775097e-02,3.552127956172508316e-01,3.695801610181402297e-01
7.489497899579915519e-01,3.853396818898092158e-01,9.798471356052843029e-02,3.541783000072835086e-01,3.478513578820823793e-01
7.513502700540107826e-01,3.861886388378005242e-01,9.865881761651645876e-02,3.531444292217363334e-01,3.450611522028750877e-01
7.537507501500300133e-01,3.870351147597503316e-01,9.933400650995137526e-02,3.521111951618979830e-01,3.484485249733954570e-01
7.561512302460492441e-01,3.878791111961976124e-01,1.000102590596951835e-01,3.510786097511350845e-01,3.499314358314637441e-01
7.585517103420683638e-01,3.887206297182224102e-01,1.006875541378484396e-01,3.500466849078185394e-01,3.360335029068280410e-01
7.609521904380875945e-01,3.895596719274703190e-01,1.013658705871011423e-01,3.490154325672831237e-01,3.486644847259946500e-01
7.633526705341068253e-01,3.903962394536418246e-01,1.020451871915511316e-01,3.479848646919361244e-01,3.313099987875419150e-01
7.657531506301260560e-01,3.912303339550936010e-01,1.027254827317918562e-01,3.469549932551024840e-01,3.608763772605574904e-01
7.681536307261451757e-01,3.920619571188383445e-01,1.034067359849122902e-01,3.459258302405009977e-01,3.451158607264240286e-01
7.705541108221644064e-01,3.928911106605449399e-01,1.040889257244971139e-01,3.448973876417193440e-01,3.384778103947596040e-01
7.729545909181836372e-01,3.937177963245384049e-01,1.047720307206264218e-01,3.438696774616915031e-01,3.347862962788557550e-01
7.753550710142028679e-01,3.945420158837998348e-01,1.054560297398759589e-01,3.428427117121750634e-01,3.389984069700930913e-01
7.777555511102220986e-01,3.953637711399665133e-01,1.061409015453170096e-01,3.418165024132290841e-01,3.395857077289248238e-01
7.801560312062412184e-01,3.961830639233316909e-01,1.068266248965163978e-01,3.407910615926936782e-01,3.303459519365800623e-01
7.825565113022604491e-01,3.969998960928449727e-01,1.075131785495366532e-01,3.397664012856684845e-01,3.305684503474401459e-01
7.849569913982796798e-01,3.978142695361119308e-01,1.082005412569357061e-01,3.387425335339938615e-01,3.368707834833785109e-01
7.873574714942989106e-01,3.986261861693942143e-01,1.088886917677671651e-01,3.377194703857319125e-01,3.325116329077755228e-01
7.897579515903180303e-01,3.994356479376097724e-01,1.095776088275801224e-01,3.366972238946479012e-01,3.460893549314311146e-01
7.921584316863372610e-01,4.002426568143325758e-01,1.102672711784193627e-01,3.356758061196937759e-01,3.470545098621490299e-01
7.945589117823564917e-01,4.010472148017926730e-01,1.109576575588251263e-01,3.346552291244907495e-01,3.348154411604896685e-01
7.969593918783757225e-01,4.018493239311876630e-01,1.116487467534098138e-01,3.336355049624287195e-01,3.383715006829740024e-01
7.993598719743948422e-01,4.026489862649893503e-01,1.123405176122420912e-01,3.326166456681171613e-01,3.192647619318659813e-01
8.017603520704140729e-01,4.034462038955525798e-01,1.130329489312479341e-01,3.315986632921589794e-01,3.379728403864851183e-01
8.041608321664333037e-01,4.042409789438207168e-01,1.137260195316634054e-01,3.305815698794334345e-01,3.302757351843008116e-01
8.065613122624525344e-01,4.050333135593183753e-01,1.144197082620587586e-01,3.295653774679295767e-01,3.344120606274379459e-01
8.089617923584716541e-01,4.058232099201513066e-01,1.151139939983383265e-01,3.285500980881472799e-01,3.445536594040838896e-01
8.113622724544908849e-01,4.066106702330064548e-01,1.158088556437407018e-01,3.275357437624993318e-01,3.047271661990557101e-01
8.137627525505101156e-01,4.073956967331518464e-01,1.165042721288385152e-01,3.265223265047162426e-01,3.291318082952505164e-01
8.161632326465293463e-01,4.081782916844367004e-01,1.172002224115386015e-01,3.255098583192525541e-01,3.145186676875739162e-01
8.185637127425484660e-01,4.089584573792913735e-01,1.178966854770818751e-01,3.244983512006943682e-01,3.304203181147392643e-01
8.209641928385676968e-01,4.097361961387274154e-01,1.185936403380434823e-01,3.234878171331689312e-01,3.103546827588842816e-01
8.233646729345869275e-01,4.105115103123375131e-01,1.192910660343326629e-01,3.224782680897571030e-01,3.175242724197171462e-01
8.257651530306061582e-01,4.112844022782955467e-01,1.199889416331927916e-01,3.214697160319057723e-01,3.234970535895095312e-01
8.281656331266252780e-01,4.120548744433563670e-01,1.206872462292013781e-01,3.204621729088438231e-01,3.265972667731975587e-01
8.305661132226445087e-01,4.128229292428562403e-01,1.213859589442701503e-01,3.194556506569991017e-01,3.202035915503648189e-01
8.329665933186637394e-01,4.135885691407124032e-01,1.220850589276449016e-01,3.184501611994173254e-01,3.105218518095392288e-01
8.353670734146829702e-01,4.143517966291574983e-01,1.227845253688841509e-01,3.174457164416595867e-01,3.119103942645055083e-01
8.377675535107020899e-01,4.151126142286428733e-01,1.234843375848954650e-01,3.164423282457404230e-01,3.252873571582342027e-01
8.401680336067213206e-01,4.158710244918183974e-01,1.241844748810294191e-01,3.154400084659473857e-01,3.153850123090820023e-01
8.425685137027405514e-01,4.166270299997833493e-01,1.248849165992976101e-01,3.144387689380911954e-01,2.976006249696806494e-01
8.449689937987597821e-01,4.173806333614424879e-01,1.255856421373580112e-01,3.134386214739839360e-01,3.218752485566808708e-01
8.473694738947790128e-01,4.181318372135056638e-01,1.262866309485149441e-01,3.124395778607972907e-01,3.166020626579320596e-01
8.497699539907981325e-01,4.188806442204883185e-01,1.269878625417190099e-01,3.114416498604233308e-01,3.201758053129428183e-01
8.521704340868173633e-01,4.196270570747109296e-01,1.276893164815672832e-01,3.104448492088385247e-01,3.070785745450717030e-01
8.545709141828365940e-01,4.203710784962994551e-01,1.283909723883031040e-01,3.094491876154692456e-01,3.177307527997353387e-01
8.569713942788558247e-01,4.211127112331850553e-01,1.290928099378161054e-01,3.084546767625617192e-01,2.978440275625449662e-01
8.593718743748749445e-01,4.218519580611041486e-01,1.297948088616423246e-01,3.074613283045533052e-01,3.131613264132078744e-01
8.617723544708941752e-01,4.225888217835985783e-01,1.304969489469641752e-01,3.064691538674472748e-01,3.015653507711666959e-01
